cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,43.17,10,15238,0.0239066,33.3114,-11.6798,122.219,-0.0142893,-18.5575,500,-9.66957,-4.59913,-4.29163,-6.89193,-3.58064,173.673,10161.7,40.8373,7316.51,12674.2,-10.7631,-5.6927,-6.47878,-7.9855,-4.67421,0.817983,9918.07,31.8154,7072.92,0.619849,0.994418,0.00821806,16000.8,-0.00233512,0.979794,12.0136,10.6114,122.042,89.7707,0.651889,11.7689,12.2858,121.028,139.797,1.01401,-50.0261 
11,43.205,11,13931.2,-0.0300389,30.5523,11.905,122.358,0.0285097,-2.52387,500,-5.0669,-3.72321,-8.58578,-6.51696,-5.66302,192.276,9463.72,48.3541,6777.17,11842.8,-6.27761,-4.93392,-11.0072,-7.72767,-6.87373,0.701055,9194.03,38.3657,6507.49,0.621619,0.99275,0.0107437,14790.5,-0.0025064,0.883624,12.0786,10.8825,122.043,90.0158,0.573478,12.3525,12.6169,121.32,140.47,0.723372,-50.4541 
12,43.1,12,18680.6,-0.752207,40.9617,11.9885,121.944,0.406477,171.549,482.094,-4.86985,-3.82565,-9.84025,-6.18644,-6.04521,138.535,12048.4,21.4154,8958.79,18256,-5.74217,-4.69796,-11.5849,-7.05875,-6.91753,0.678209,11854.1,14.2188,8764.49,0.611303,0.997905,0.00297958,19391.6,-0.00250267,1.19526,11.8622,10.4482,121.958,89.1166,0.808325,11.9725,11.9386,120.83,138.871,1.1274,-49.7546 
13,43.16,13,16349.7,-0.360059,36.1583,11.8019,121.879,0.0964072,-21.6686,1.72942e-06,-9.5002,-6.60696,-7.04813,-5.00992,-6.24919,189.8,10452.4,33.0451,8116.96,13959.7,-10.6953,-7.80208,-9.43837,-6.20504,-7.44431,0.773035,10186.2,23.1853,7850.75,0.601387,0.996033,0.00541079,16937.8,-0.00233516,1.03133,11.8329,10.5068,121.609,88.9987,0.728412,11.8354,12.1292,120.753,138.878,0.856608,-49.8797 
14,43.06,14,20349.8,-0.462979,43.5078,11.7876,122.158,0.0755668,-494.068,0.751513,-7.20148,-9.58916,-11.584,-9.75118,-9.38947,157.365,13196.2,54.3557,9441.84,17910.4,-8.19237,-10.58,-13.5657,-10.7421,-10.3804,0.746248,12975.5,46.1809,9221.12,0.62067,0.99381,0.00914123,20905.7,-0.00244579,1.28905,11.9023,10.4963,122.046,89.0538,0.858463,11.8755,11.9967,120.955,138.822,1.09142,-49.7681 
15,43.185,15,14486.3,0.0763546,31.8946,11.7807,122.119,-0.0217503,30.4922,1.85516e-12,-3.52693,-5.02539,-7.76987,-8.73471,-1.54482,165.499,9740.16,18.3397,7026.56,12253.2,-4.56904,-6.0675,-9.85408,-9.77682,-2.58692,0.700068,9508.03,9.74228,6794.43,0.619366,0.99821,0.00263437,15351.2,-0.00250948,0.942025,11.9304,10.7516,121.931,89.5527,0.594345,12.3338,12.4872,121.098,139.68,0.832677,-50.1272 
16,43.3,16,19469.1,-0.00818095,42.3462,11.6077,122.048,0.0184249,-4.1328,0.183107,-5.52522,-5.72294,-8.13737,-4.08967,-5.35643,157.392,12587.4,17.2087,9163.92,16003.8,-6.51627,-6.714,-10.1195,-5.08072,-6.34748,0.709026,12366.7,9.03248,8943.17,0.616552,0.998723,0.00185705,20057.8,-0.00259777,1.26007,11.7741,10.4713,121.968,89.9915,0.836481,11.8636,12.0225,121.033,140.094,0.935571,-50.1026 
17,43.19,17,15370.3,-0.0994856,34.1227,11.7223,122.186,-0.063735,66.1219,0.295455,-5.52364,-4.91594,-7.35407,-5.40581,-8.30417,176.069,10165.3,24.6655,7348.25,13158.4,-6.6323,-6.0246,-9.57139,-6.51447,-9.41283,0.749148,9918.39,15.5191,7101.3,0.618913,0.997269,0.00400957,16025.5,-0.00229157,0.984242,11.815,10.7303,121.727,89.3124,0.642484,12.0686,12.3033,120.909,139.343,0.817688,-50.0306 
18,43.27,18,18462.5,-0.0658984,40.2994,-11.6101,122.054,-0.165446,425.775,3.91858e-12,-7.02106,-2.78936,-5.37841,-7.84622,-7.07156,142.541,12318.5,38.9611,8389.63,17524.2,-7.9186,-3.6869,-7.17349,-8.74376,-7.9691,0.797883,12118.5,31.5564,8189.7,0.632436,0.995464,0.00704794,19161.7,-0.00253479,1.19374,11.7594,10.8147,121.926,89.1765,0.74699,11.8629,12.3723,120.917,139.033,1.00922,-49.8564 
19,43.225,19,13681.2,-0.0228484,30.2091,11.7201,121.904,-0.00588905,-21.6319,5.51383e-12,-9.69963,-5.86022,-6.73486,-7.94717,-6.51961,185.207,9207.06,16.6002,6597.71,11529.8,-10.8658,-7.02641,-9.06726,-9.11337,-7.68581,0.792789,8947.29,6.97904,6337.94,0.621429,0.998637,0.00202434,14397.9,-0.00220585,0.896147,11.7431,10.7207,121.825,88.9836,0.590538,11.9825,12.0785,120.849,138.986,0.976624,-50.0025 
20,43.32,20,20459.8,-0.679672,44.774,11.7231,122.197,-0.126748,1372.15,500,-4.66943,-5.01925,-8.85067,-5.30653,-0.892662,153.831,13101.3,42.2212,9520.2,22748.5,-5.63806,-5.98789,-10.7879,-6.27517,-1.86129,0.64688,12885.5,34.23,9304.44,0.616905,0.995373,0.00673129,20887.3,-0.00240838,1.29727,11.7067,10.5796,122.168,89.8045,0.849584,11.7445,12.3777,121.087,139.744,1.08102,-49.9391 
21,43.12,21,19380.3,-0.00226484,41.9748,11.5011,122.01,0.0636664,-13.3137,500,-4.85144,-6.22661,-13.7718,-9.28999,-9.72933,112.928,12529.1,18.2859,8948.19,15742.9,-5.56252,-6.93769,-15.194,-10.0011,-10.4404,0.684351,12370.7,12.4195,8789.8,0.62071,0.998246,0.00259603,19930,-0.00231321,1.25416,11.681,10.5227,121.962,89.8439,0.817895,11.7556,12.0091,121.044,140.04,0.918674,-50.1957 
22,43.195,22,13292.4,-0.51105,29.3591,-12.1858,121.942,0.135914,-147.272,0.00362871,-8.72895,-5.80546,-10.3292,-7.87355,-4.86341,166.744,8714.92,24.085,6681.54,12298,-9.7789,-6.85541,-12.429,-8.92349,-5.91336,0.71688,8481.04,15.4229,6447.67,0.604664,0.996828,0.00438701,14026,-0.00221488,0.824005,11.9692,10.7761,121.722,89.548,0.577277,12.3227,12.2819,120.966,139.546,0.756166,-49.9984 
23,43.26,23,18729.6,0.0791992,40.1197,11.6159,122.036,-0.0639165,-48.0812,499.998,-7.76065,-9.06083,-11.6896,-6.13631,-2.40587,165.488,11755.6,43.7164,9064.47,15270.7,-8.80268,-10.1029,-13.7737,-7.17834,-3.4479,0.681941,11523.5,35.1196,8832.35,0.602715,0.994695,0.0072714,19119.3,-0.00226526,1.15424,11.8089,10.5298,121.863,89.8374,0.806758,11.9069,12.2274,120.946,140.049,0.916752,-50.2119 
24,43.23,24,14195.6,-0.551589,31.6675,12.0409,122.234,-0.761004,-569.082,500,-2.80368,-5.56332,-10.381,-7.20722,-4.68234,138.147,9466.45,27.1353,6910.88,26510.7,-3.67356,-6.43319,-12.1207,-8.0771,-5.55222,0.661968,9272.69,19.9588,6717.11,0.61615,0.996247,0.00544372,15049.4,-0.00228002,0.879449,12.076,10.9805,122.024,89.1529,0.598201,11.9325,12.4695,121.142,139.177,0.881894,-50.0242 
25,43.175,25,18014.1,-0.0584152,38.875,-11.6478,121.984,0.0423045,-4.41827,500,-5.03746,-5.2085,-8.54665,-10.9496,-5.74999,141.36,11852.4,28.891,8270.01,14746.6,-5.92757,-6.09861,-10.3269,-11.8397,-6.64009,0.747094,11654.1,21.5476,8071.74,0.626707,0.996775,0.00489347,18595.8,-0.00228538,1.15937,11.8419,10.5782,121.845,89.1577,0.729788,12.0296,12.2182,120.957,139.183,0.888464,-50.0258 
26,43.34,26,18408.9,-0.00765345,40.452,11.4231,122.188,6.27964e-05,-82.1914,2.58001e-11,-10.4986,-7.09061,0.492418,-10.2733,-6.57736,180.357,12006.8,21.4311,8586.82,15042.6,-11.6343,-8.22627,-1.7789,-11.409,-7.71302,0.956358,11753.8,12.0619,8333.85,0.621207,0.998207,0.00265905,18920.9,-0.00237651,1.22174,11.5939,10.4125,122.031,89.9835,0.805329,11.6378,11.8548,121.258,140.244,0.77281,-50.2605 
27,43.24,27,15536.1,-0.701711,34.7707,11.9941,121.952,-0.391625,1351.75,470.252,-9.03903,-5.86187,-5.51154,-3.48367,-4.09199,124.149,10327.8,35.7629,7441.52,30809.2,-9.82077,-6.6436,-7.07501,-4.26541,-4.87373,0.783497,10153.7,29.3136,7267.39,0.61899,0.994973,0.00737548,16403.7,-0.00235516,1.03264,11.8042,10.3405,121.687,89.1744,0.67668,12.0038,11.9479,120.857,139.078,0.830704,-49.9038 
28,43.38,28,16685,-0.0806191,37.3193,11.427,122.122,0.126037,-10.9241,484.271,-2.62299,-5.18286,-8.062,-7.70438,-9.24923,155.002,11184,16.7017,7837.25,13927.2,-3.599,-6.15887,-10.014,-8.68039,-10.2252,0.741089,10966.6,8.6496,7619.85,0.62596,0.998622,0.00208669,17519.7,-0.00249122,1.14728,11.5916,10.3454,122.005,89.6065,0.72064,11.821,11.9127,120.988,139.633,1.01662,-50.0265 
29,43.21,29,13801.7,-0.0306377,30.7645,11.7936,121.876,0.00925014,-11.3288,5.08649e-12,-9.45936,-5.60888,-12.4505,-2.94673,-1.87996,137.845,8920.22,29.9042,7009.29,11814.5,-10.3273,-6.47685,-14.1865,-3.8147,-2.74793,0.622231,8726.88,22.7434,6815.95,0.598199,0.99546,0.00610917,14588.6,-0.00237326,0.83097,12.1125,10.951,121.621,89.7717,0.608385,12.107,12.4722,120.704,139.998,0.917064,-50.2261 
30,43.22,30,14451.4,-0.591535,32.3831,11.7651,121.983,0.112016,31.7022,454.263,-6.83137,-4.34996,-9.78341,-7.96335,-4.68832,71.2603,9472.54,10.5755,6989.95,12518,-7.28007,-4.79866,-10.6808,-8.41206,-5.13703,0.705833,9372.59,6.87367,6890,0.612668,0.998718,0.00183437,15298,-0.00216878,0.938491,11.6764,10.6647,121.845,89.6575,0.620897,11.9869,12.1393,121.051,139.767,0.794032,-50.1095 
31,43.03,31,21111,-0.055997,45.3491,-11.5728,122.076,-0.0409548,168.58,1.1411e-11,-6.78516,-5.32156,-8.08231,-9.18213,-5.84125,175.429,13856,37.0556,9483.07,17309.3,-7.88979,-6.42619,-10.2916,-10.2868,-6.94588,0.754027,13610,27.9425,9237.02,0.631442,0.99642,0.00554158,21553.8,-0.00235199,1.36796,11.7048,10.5762,122.052,89.1121,0.830879,11.8502,12.3935,120.949,139.03,1.10248,-49.9183 
32,43,32,20051.5,-0.259421,43.1841,11.7015,122.192,0.186408,-882.923,500,-4.71322,0.377989,-12.0672,0.771994,-4.2734,140.335,13201.2,50.2756,8938.51,21807.5,-5.59687,-0.505661,-13.8345,-0.111656,-5.15705,0.451137,13004.3,42.9855,8741.67,0.633672,0.994249,0.00897689,20522.2,-0.00225637,1.29304,11.848,10.5513,122.025,89.0336,0.802401,11.7426,12.2491,121.107,138.89,0.918438,-49.8568 
33,43.41,33,19561.8,-0.0544616,41.6404,11.58,122.045,0.00768594,71.7569,480.55,-4.07917,-4.3967,-9.90216,-6.77405,-0.24473,179.36,12587.6,39.0583,8997.17,15715,-5.20855,-5.52608,-12.1609,-7.90343,-1.37411,0.622016,12336,29.7409,8745.6,0.621236,0.995799,0.0062254,19857.3,-0.00218211,1.24156,11.8311,10.4931,122.018,89.3969,0.818884,11.7162,12.0796,121.035,139.231,0.982572,-49.8338 
34,43.44,34,19070.9,-0.224123,41.2929,11.6871,121.965,-0.251615,-24.7956,500,-3.62851,-4.31492,-12.3225,-9.72783,-9.07412,179.888,12381.5,33.6369,8919.4,15913.2,-4.76121,-5.44762,-14.5879,-10.8605,-10.2068,0.681932,12129.2,24.2921,8667.09,0.619377,0.996507,0.00513653,19582.9,-0.00238016,1.23647,11.6971,10.4836,121.849,89.6536,0.799639,11.8111,12.1906,120.965,139.676,0.883913,-50.0226 
35,43.165,35,16148,-0.115431,35.1915,11.8118,121.903,0.00942465,222.39,499.662,-2.39214,-1.2011,-9.48582,-7.07913,-8.15888,148.232,10092.1,23.397,8169.32,13599.8,-3.32552,-2.13448,-11.3526,-8.01251,-9.09226,0.665287,9884.17,15.6966,7961.41,0.59077,0.997229,0.00361873,16731,-0.00228206,0.984141,11.9334,10.5403,121.67,89.9719,0.719135,12.0833,12.1746,120.919,140.027,0.751185,-50.0553 
36,43.36,36,17215.6,0.0106028,38.1838,11.3613,121.931,-0.00514683,-8.13974,3.7624e-11,-4.68996,-4.17915,-5.8928,-8.54781,-2.36693,157.206,11021.5,29.5675,8263.03,14123.6,-5.67984,-5.16904,-7.87257,-9.5377,-3.35682,0.750994,10801,21.401,8042.53,0.609621,0.996545,0.00487789,17717.6,-0.00223882,1.11966,11.6554,10.3669,121.846,89.2369,0.776846,11.508,11.9434,120.876,138.912,0.969507,-49.6747 
37,43.18,37,15458.5,-0.0179195,34.3,11.6927,122.1,-0.0778525,117.608,500,-5.00176,-7.61653,-8.71758,-4.09512,-4.09735,99.2203,10409.8,19.369,7289.88,13353.9,-5.62652,-8.2413,-9.9671,-4.71988,-4.72212,0.70048,10270.7,14.2147,7150.71,0.625487,0.997584,0.0036485,16420.3,-0.00254,1.02266,11.8319,10.6266,121.793,89.1242,0.65108,12.0246,12.2782,121.11,138.996,0.683213,-49.872 
38,43.08,38,18011.9,-0.195239,38.8856,-11.6401,121.925,0.097874,-61.6516,0.00550326,-5.75692,-5.42063,-8.94693,-2.71926,-1.38087,211.051,11439,33.6171,8433.68,14931.2,-7.08586,-6.74956,-11.6048,-4.04819,-2.7098,0.639583,11142.9,22.6534,8137.66,0.614229,0.996455,0.00510183,18141.3,-0.00201787,1.14211,11.7591,10.4406,121.768,89.4404,0.77335,11.7557,11.9381,120.792,139.271,0.97537,-49.8306 
39,43.235,39,13925.5,-0.241254,30.9308,11.9154,121.709,-0.197163,1208.65,500,-4.65454,-6.30998,-11.5235,-6.49671,-4.06975,98.3478,9096.16,14.7212,7045.48,19755.1,-5.27381,-6.92925,-12.7621,-7.11598,-4.68902,0.652923,8958.22,9.61221,6907.54,0.601275,0.998126,0.00255684,14898.7,-0.00243653,0.916372,11.7994,10.3692,121.481,89.3599,0.624843,12.3428,11.9766,120.666,139.368,0.815124,-50.0078 
40,43.215,40,14777.2,-0.615252,32.4317,12.0967,121.946,-0.151967,95.515,349.978,-6.16252,-5.14725,-11.4089,-2.88754,-6.3061,117.249,9665.96,20.6943,7124.13,13243.7,-6.90081,-5.88553,-12.8855,-3.62582,-7.04439,0.645438,9501.51,14.6034,6959.67,0.613522,0.997318,0.00385039,15486.8,-0.00214379,0.914365,12.0333,10.8263,121.727,89.3603,0.611956,12.017,12.475,121.071,139.266,0.655168,-49.9057 
41,43.25,41,15488.2,-0.185847,33.9978,11.6614,121.969,0.0727273,65.9628,500,-7.77726,-2.80762,-12.9515,-5.82539,-0.910701,160.494,9950.67,18.0227,7505.92,13062.3,-8.78785,-3.81821,-14.9727,-6.83598,-1.92129,0.587938,9725.56,9.68534,7280.81,0.60834,0.99826,0.00244448,15987.1,-0.00212856,0.978555,11.7734,10.5901,121.819,89.7701,0.671004,11.8664,12.2267,120.988,139.775,0.83086,-50.005 
42,43.28,42,18816,-0.0430996,40.4389,11.6275,121.827,0.314164,-506.152,8.546e-07,-8.8952,-3.67375,-4.65004,-7.31386,-5.95852,148.769,12595.3,21.8688,8331.34,20483.2,-9.83196,-4.61051,-6.52356,-8.25062,-6.89528,0.819352,12386.6,14.1405,8122.68,0.639404,0.998006,0.00319661,19372.1,-0.00226858,1.26114,11.6986,10.4442,121.689,89.2154,0.754207,11.9312,12.0016,120.761,139.217,0.928721,-50.0015 
43,43.2,43,14929.3,-0.623981,32.3572,12.209,122.023,0.315643,230.245,33.2515,-5.864,-5.30892,-13.3566,-8.78591,-1.88184,176.224,10038.5,32.7875,6911.85,15225.9,-6.97364,-6.41856,-15.5759,-9.89554,-2.99147,0.627862,9791.28,23.6331,6664.68,0.630763,0.995794,0.00648974,15522.9,-0.00219797,0.944106,12.1054,10.8013,121.853,89.0959,0.589231,12.2177,12.5057,120.96,139.068,0.89216,-49.9724 
44,43.14,44,19195.3,-0.0204114,41.2135,11.6384,121.887,0.0747967,-39.9035,0.474508,-2.91806,-5.97515,-11.1191,-3.28604,-3.12712,139.292,12387.2,53.3733,8798.78,15711.7,-3.79514,-6.85223,-12.8733,-4.16313,-4.0042,0.593749,12191.8,46.1374,8603.41,0.622325,0.993421,0.009782,19590.7,-0.00223376,1.22206,11.8152,10.5032,121.741,89.1801,0.793538,11.8108,12.2272,120.765,139.136,0.976852,-49.9562 
45,43.17,45,15985.1,-0.0361579,35.1816,11.7425,122.12,-0.0107289,19.4253,4.38933e-11,-5.01313,-7.99046,-9.48769,-5.43757,0.55586,124.542,10772.6,27.401,7503.02,13455.2,-5.79734,-8.77467,-11.0561,-6.22178,-0.228348,0.655339,10597.9,20.9313,7328.34,0.627086,0.996556,0.00523392,16900.3,-0.00258291,1.06343,11.9149,10.4792,121.952,89.0153,0.676945,12.0366,12.1476,121.124,139.027,0.827992,-50.0115 
46,43.205,46,13614.9,-0.147337,30.1243,11.8937,122.121,-0.00773587,185.307,499.998,-2.61771,-3.43984,-7.54866,-9.10913,1.55962,101.685,8969.98,15.948,6679.51,11710.2,-3.258,-4.08012,-8.82922,-9.74941,0.919339,0.646795,8827.36,10.6657,6536.89,0.610929,0.99789,0.0029966,14449.1,-0.00221703,0.847543,12.0129,10.841,121.959,89.5742,0.571089,11.9458,12.79,120.889,139.954,1.06988,-50.3795 
47,43.1,47,19654.9,-0.0282424,42.1482,11.6373,121.589,0.0164483,-25.6626,0.0941314,-5.92995,-4.12105,-15.1372,-5.85261,-2.05961,152.541,12201,41.7822,9500.2,15980.8,-6.89046,-5.08156,-17.0583,-6.81312,-3.02012,0.561073,11987,33.858,9286.25,0.600155,0.995081,0.00667157,19973.2,-0.00218471,1.20393,11.7301,10.5538,121.511,90.1839,0.854681,11.82,12.0924,120.44,140.345,1.07131,-50.1611 
48,43.16,48,16710.7,-0.00216649,36.0965,11.6869,121.975,0.021552,-1.56378,2.6861e-11,-2.56561,-5.42128,-11.8704,-6.06238,-5.75875,168.41,10968.2,18.0825,7900.55,13733.9,-3.62604,-6.48171,-13.9912,-7.12281,-6.81918,0.632206,10732,9.33394,7664.34,0.619512,0.99848,0.00223837,17323.3,-0.002369,1.08109,11.8503,10.533,121.823,89.8696,0.69992,12.1181,12.113,121.011,140.014,0.81147,-50.1448 
49,43.06,49,17386.6,-0.00052133,38.2058,-11.4953,122.15,0.0250269,-15.8159,3.73923e-11,-3.87209,-4.8932,-14.5817,-3.03391,-4.6598,141.037,11519.6,41.1343,8063.98,14309.9,-4.76016,-5.78127,-16.3579,-3.92198,-5.54787,0.550227,11321.8,33.8077,7866.16,0.625974,0.994802,0.00785494,18086.7,-0.00236656,1.16107,11.6893,10.4285,122.026,89.3422,0.753312,11.7515,11.7926,121.007,139.128,1.01956,-49.7859 
50,43.185,50,15465.1,-0.160582,33.9083,11.8994,122.076,-0.0313136,182.865,500,-5.48643,-5.27365,-3.78949,-7.11338,-3.71198,106.705,10336.3,22.017,7480.33,13321.3,-6.15833,-5.94554,-5.13327,-7.78527,-4.38387,0.825436,10186.6,16.4739,7330.66,0.617708,0.997178,0.00412263,16491,-0.00263491,1.00837,12.0235,10.5877,121.851,89.6616,0.661811,12.2887,12.0181,121.096,139.705,0.755013,-50.043 
51,43.3,51,18955.6,-0.0560625,40.6696,11.6471,121.969,-0.0408258,13.8039,499.953,-9.15218,0.223118,-4.25912,-7.3681,-1.15407,149.04,12439.2,31.0953,8679.45,15438.2,-10.0906,-0.715346,-6.13605,-8.30656,-2.09254,0.775575,12230.1,23.353,8470.41,0.626714,0.99667,0.00505304,19514.7,-0.00238666,1.23233,11.813,10.5183,121.897,88.7918,0.792185,11.825,11.9901,120.796,138.43,1.10107,-49.6385 
52,43.19,52,15064.2,-0.59544,32.4327,-12.171,121.888,0.129942,-705.967,388.681,-8.54407,-8.15039,-7.17014,-6.52109,-4.86187,182.714,9632.4,31.5436,7238.23,15836.3,-9.69458,-9.30089,-9.47115,-7.67159,-6.01237,0.775302,9376.12,22.052,6981.95,0.609607,0.995901,0.00578451,15380.6,-0.00197236,0.903761,12.1238,10.8315,121.633,89.6904,0.62981,11.9796,12.3681,120.974,139.777,0.659872,-50.0867 
53,43.27,53,17721.4,-0.0257208,37.0364,11.855,122.133,-0.0111416,22.3002,489.979,-7.77217,-11.7785,-11.5349,-7.84135,-7.64349,143.582,11633.7,25.4864,8097,14301.2,-8.67627,-12.6826,-13.3431,-8.74544,-8.54759,0.743378,11432.3,18.0276,7895.62,0.627372,0.997248,0.00418835,18222.6,-0.0022997,1.13136,11.9293,10.652,121.933,88.7916,0.70218,12.2868,12.21,121.132,138.548,0.800808,-49.7564 
54,43.225,54,15890.5,-0.0894966,34.4618,11.6565,121.947,-0.00824834,4.09492,8.58812,-8.83494,-6.49846,-16.5491,-3.23393,-4.77843,125.143,10413.8,29.3724,7636.72,13077.9,-9.62293,-7.28646,-18.1251,-4.02193,-5.56643,0.593816,10238.3,22.8714,7461.2,0.61473,0.996106,0.00561505,16654.9,-0.00237058,0.983989,12.0617,10.8302,121.826,88.7257,0.651492,12.1241,12.5478,120.933,138.583,0.892333,-49.8574 
55,43.32,55,19254.1,-0.659243,40.9957,12.0189,122.018,-2.28939,1035.76,140.605,-0.554291,-4.31747,-7.12924,-7.87037,-2.16,114.664,12407.5,25.3581,8917.65,93232.4,-1.2763,-5.03948,-8.57325,-8.59238,-2.88201,0.674805,12246.6,19.4015,8756.83,0.619221,0.997235,0.00406476,19777.5,-0.00220206,1.21632,11.8928,10.4635,121.955,89.0233,0.801265,11.9643,12.0141,120.998,138.819,0.957047,-49.7956 
