cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
100,0.34,44.623,100,43424.1,-0.539539,76.3745,13.1513,116.083,0.0529256,-52.2216,423.091,4.98053,4.23852,11.0161,0.155535,1.84514,-106.626,154.504,1361.63,39753.5,32787.3,5.65192,4.90992,12.3589,0.82693,2.51654,0.529439,206.537,1395.45,39805.6,0.0044916,0.0779805,0.0606606,45982.9,-0.00194632,-0.0317984,9.53097,-7.85481,101.07,78.33,3.01557,13.4607,13.8345,115.689,139.96,-14.6189,-61.6302 
101,0.34,44.723,101,44903.6,-0.541085,78.6277,13.1853,116.061,0.405123,-713.226,294.04,3.03814,2.97895,2.99407,-0.479514,-0.622335,-60.5546,18.2402,1396.5,41048.8,43155.2,3.41943,3.36024,3.75666,-0.0982186,-0.241039,0.631594,47.7906,1415.71,41078.4,0.00101063,0.0189248,0.0596959,47287.9,-0.00230324,-0.0337352,10.3764,7.41584,101.45,77.1719,3.02538,13.5352,14.2829,115.678,138.641,-14.2275,-61.4695 
102,0.34,44.643,102,45470.3,0.0078865,78.3856,13.1999,116.228,-0.00624837,-9.61438,500,5.19433,4.81654,7.77513,0.784118,-0.337018,-121.88,-50.5246,1571.49,41072,33684.3,5.96178,5.58398,9.31001,1.55156,0.430425,0.592341,8.95223,1610.15,41131.5,0.000189224,0.00316701,0.0672615,47310.1,-0.00227552,-0.0296056,-11.7374,7.53314,102.98,77.4429,2.98701,13.6906,14.4629,115.878,139.019,-12.8977,-61.5763 
103,0.34,44.963,103,42565,-0.609872,78.6053,12.6421,116.25,1.17246,-1102.26,474.228,4.90088,1.13398,6.83047,-0.966598,-2.54785,-141.115,255.695,1315.98,40128.1,74419.9,5.78944,2.02255,8.60759,-0.0780358,-1.65929,0.413742,324.558,1360.74,40196.9,0.0069721,0.119947,0.0586984,46551,-0.00368765,0.0763768,13.0893,-14.0798,122.125,96.0493,3.13248,13.0228,13.6972,115.933,139.189,6.19181,-43.1394 
104,0.34,44.663,104,42879,-0.194079,76.9777,12.7904,115.866,-0.341461,-25.3694,500,2.62623,1.98058,4.96829,1.71005,-1.37328,-100.563,239.376,1391.65,39570.9,32333.3,3.25945,2.6138,6.23473,2.34327,-0.740056,0.545282,288.45,1423.55,39620,0.00629098,0.103771,0.0620784,45851.4,-0.00202415,-0.025169,-10.0336,-6.82905,101,77.5486,3.03818,13.1646,13.8841,115.524,139.672,-14.5239,-62.1237 
105,0.34,44.763,105,44622.8,-0.0719186,77.6129,13.0962,115.983,0.298871,-76.7167,499.03,4.63416,1.91083,6.88958,1.8218,-0.561784,-78.3234,769.592,1700.1,39615,33834.6,5.12734,2.40401,7.87594,2.31499,-0.0686018,0.553864,807.814,1724.94,39653.2,0.0174064,0.211112,0.0741879,46409,-0.00307454,0.119366,12.9223,16.8817,119.661,94.1801,2.96768,13.5732,13.9892,115.54,139.723,4.12063,-45.5428 
106,0.34,45.003,106,42719.8,-0.457035,77.7426,12.7433,115.983,-0.0931334,-482.729,195.598,7.90565,3.54238,4.6393,1.596,1.34386,-121.256,117.58,1317.27,39976.3,33713.9,8.66917,4.30589,6.16633,2.35952,2.10738,0.738806,176.753,1355.73,40035.5,0.00382437,0.0693343,0.058717,46217.5,-0.00233622,-0.026342,-9.77122,7.11218,103.153,76.3731,3.10575,13.0541,13.7583,115.63,140.415,-12.4769,-64.0423 
107,0.34,44.703,107,43594.5,-0.156287,78.5961,-12.7594,116.365,0.246501,-126.22,486,4.39012,3.28276,6.41878,0.440126,2.81401,-84.8068,94.5665,1238.53,40515.2,33658.6,4.92413,3.81676,7.48679,0.974132,3.34802,0.635676,135.952,1265.43,40556.6,0.00290645,0.0578408,0.0543525,46776,-0.0031754,0.0680251,13.3083,-11.6107,122.452,96.617,3.10736,13.1122,13.9363,115.965,138.482,6.4872,-41.8651 
108,0.34,44.783,108,45137.1,-0.516752,81.9457,12.6797,115.993,0.508347,-307.501,180.953,1.94366,1.7096,3.30954,2.12065,-1.13068,-90.8604,2205.15,1957.06,39022.7,38913,2.51579,2.28172,4.45379,2.69277,-0.558556,0.60882,2249.49,1985.88,39067,0.0476824,0.392938,0.0856218,47176.5,-0.00285829,0.321014,11.6368,12.3657,117.625,90.184,3.01103,13.0883,13.871,115.647,139.932,1.97819,-49.7483 
109,0.34,44.983,109,43200.1,-0.0825757,79.2384,12.4816,116.187,-0.045513,39.8516,500,2.69974,2.66052,6.62625,-1.5199,-0.999728,-104.316,141.629,1248.11,40633.9,32255.1,3.35659,3.31737,7.93995,-0.863054,-0.342878,0.407819,192.535,1281.2,40684.8,0.00409822,0.0790814,0.054829,46980.1,-0.00850535,0.0150542,5325.23,-47.1818,130.162,71.3045,3.16225,12.9781,13.8466,115.851,139.061,14.3116,-67.7568 
110,0.34,44.833,110,45853.8,-0.118199,82.4647,12.6777,116.378,0.424365,-90.1447,497.094,4.49277,3.86681,6.02036,2.5609,3.95181,-48.5187,4874.73,2848.07,35914,35278.6,4.79828,4.17232,6.63138,2.86641,4.25732,0.708199,4898.41,2863.46,35937.7,0.105965,0.494316,0.12799,46226.7,-0.00255756,0.607692,12.0432,12.4542,117.457,89.418,2.73237,13.1516,14.0894,116.018,140.62,1.43944,-51.2016 
111,0.34,44.743,111,41810.1,-0.0528917,75.7601,12.6046,115.932,-0.0601745,56.074,500,8.70564,4.29189,7.06063,1.20257,2.95062,-111.431,220.265,1367.72,38976.6,31195.8,9.4073,4.99354,8.46393,1.90422,3.65227,0.702197,274.643,1403.06,39030.9,0.00608153,0.100602,0.0621064,45160.2,-0.00199698,-0.0301472,-10.4192,6.17278,101.003,77.7048,3.06859,13.0178,13.5694,115.591,139.066,-14.5878,-61.3614 
112,0.34,44.813,112,45413.4,-0.0459501,83.1531,12.3737,116.415,-0.0167833,-9.14647,500,0.730635,5.99762,1.6153,3.39898,-1.11307,-51.894,4895.66,2963.29,35809.6,33499.6,1.0574,6.32439,2.26882,3.72574,-0.786312,0.819792,4920.98,2979.75,35834.9,0.106674,0.485517,0.132829,46131.1,-0.00239679,0.642733,11.7168,12.3175,117.714,89.0309,2.84147,12.8596,13.6031,115.922,139.573,1.79249,-50.542 
113,0.34,44.863,113,44488.5,-0.102153,81.3678,12.3992,116.229,0.02801,-44.01,500,4.44137,-1.38109,3.26351,-1.06972,1.48749,-122.136,3500.35,2581.79,36787.9,32882.9,5.21043,-0.612032,4.80163,-0.30066,2.25655,0.577169,3559.95,2620.53,36847.5,0.0775004,0.437025,0.115832,45934.6,-0.00254937,0.501184,11.2475,12.2586,117.561,89.6625,2.91161,12.9141,13.6034,115.81,139.601,1.7504,-49.938 
114,0.34,44.803,114,46047.8,-0.502915,80.8849,13.0712,116.429,1.41849,-860.668,19.6326,2.30826,3.18102,1.4499,2.91186,-0.755506,-115.339,4151.55,2876.53,36063.7,74160.1,3.03451,3.90727,2.90242,3.63811,-0.0292501,0.784256,4207.84,2913.12,36120,0.0919829,0.452174,0.12935,45745.9,-0.00230845,0.497011,12.1538,13.2073,117.547,89.5415,2.65857,13.4872,14.4071,115.944,140.163,1.60282,-50.6216 
115,0.34,44.853,115,44944.3,-0.509819,82.2547,12.5716,116.544,1.02201,-968.784,425.468,3.95375,0.906115,10.2758,1.04829,0.0938177,-79.1869,4105.63,2775.48,35770.3,65893.8,4.45236,1.40473,11.2731,1.54691,0.592437,0.414979,4144.27,2800.6,35808.9,0.0914355,0.458168,0.125928,45324.6,-0.0023741,0.545089,11.7932,12.5357,117.604,87.1722,2.73041,12.9842,14.1929,116.101,137.833,1.5033,-50.6606 
116,0.34,44.683,116,44437.6,-0.323842,79.5306,12.9163,116.028,0.518996,159.247,1.05666e-05,2.62502,-0.189229,4.25094,-0.875808,2.62195,-71.4146,149.737,1331.31,41025.3,36130.5,3.0747,0.26045,5.1503,-0.426129,3.07163,0.537299,184.587,1353.96,41060.2,0.00389393,0.0722732,0.057265,47403.8,-0.00236876,-0.0335138,-9.01444,-6.90154,101.193,76.6391,3.07823,13.31,14.1454,115.674,138.549,-14.481,-61.9096 
117,0.34,44.923,117,41749.5,-0.615789,78.0306,12.5196,115.942,0.782889,-274.395,187.405,4.29097,3.08389,1.05191,1.1633,1.23713,-143.35,-75.7572,1115.03,39968.5,38794.8,5.19361,3.98653,2.85718,2.06594,2.13977,0.824098,-5.80274,1160.5,40038.4,-0.000126041,-0.00286545,0.0506865,46038.4,-0.0090748,0.0146957,10513.4,49.6826,103.793,69.9046,3.16321,12.9112,13.6342,115.668,138.339,-11.875,-68.4343 
118,0.34,44.943,118,44603.3,-0.0634113,76.59,13.2265,116.067,0.344399,-32.7188,500,3.74485,6.95288,2.84295,3.63291,-0.619331,-179.842,96.193,1772.31,39937.6,33343.9,4.87727,8.0853,5.10779,4.76533,0.513087,0.781239,183.955,1829.36,40025.3,0.00398059,0.0543389,0.0776554,46213.1,-0.00180791,-0.0318425,11.0337,7.16767,101.222,75.8111,2.8972,13.6506,14.5197,115.671,139.112,-14.449,-63.3007 
119,0.34,44.903,119,43549.8,-0.309352,79.5936,12.5402,116.043,0.18195,76.1622,36.7383,1.68564,1.56766,0.105043,-1.08874,0.415505,-207.03,383.031,1432.1,40171.8,32943.1,2.98926,2.87127,2.71227,0.214871,1.71912,0.741855,484.061,1497.77,40272.8,0.0103437,0.15589,0.0641162,46797.8,-0.00330225,0.0958581,12.7674,12.9098,120.644,92.6731,3.06198,13.0345,14.1251,115.796,138.129,4.84736,-45.4564 
120,0.34,44.823,120,47159,-0.109475,83.2831,12.829,116.05,0.0771616,-1.07501,500,3.37093,4.76848,-1.28744,-0.470417,-1.3343,-82.293,5035.35,3391.15,35947.7,34783.9,3.88911,5.28666,-0.251084,0.04776,-0.816119,1.03078,5075.51,3417.25,35987.9,0.109241,0.459085,0.148877,46461.6,-0.00232889,0.617228,12.2588,12.9917,117.345,88.9777,2.69116,13.2977,14.3063,115.52,139.191,1.82496,-50.2128 
121,0.34,44.843,121,45346.3,-0.089489,82.3981,12.5489,116.25,-0.0414652,42.4914,500,4.24952,2.67225,1.68548,-0.367296,1.98277,-77.2891,4827.91,3067.93,35396.1,33717.6,4.73619,3.15891,2.65882,0.119373,2.46944,0.797697,4865.63,3092.44,35433.8,0.106669,0.47343,0.138501,45614.5,-0.00240995,0.601865,11.7942,12.915,117.725,89.8222,2.72299,13.029,14.0229,115.719,140.27,2.00604,-50.4478 
122,0.34,44.883,122,44448.5,-0.059843,79.8939,12.6654,116.129,0.0208936,-18.7178,500,6.06977,1.68879,5.27224,2.84444,-2.03269,-32.392,1723.39,1904.19,38816.3,32953.1,6.27374,1.89276,5.68016,3.0484,-1.82872,0.62299,1739.2,1914.46,38832.2,0.0374859,0.341723,0.0832564,46396.2,-0.00282715,0.237967,11.7332,13.3614,118.419,89.8847,2.93531,13.1358,14.1778,115.747,139.233,2.67225,-49.3486 
123,0.34,44.793,123,44398.8,-0.0690733,82.0767,12.3357,116.25,-0.0896163,64.8542,500,5.22547,2.32721,1.47516,2.36534,0.400242,-22.5713,3188.28,2265.87,37485.6,33148.6,5.36759,2.46934,1.75942,2.50747,0.542368,0.860874,3199.29,2273.03,37496.6,0.0690689,0.445764,0.100451,46320.4,-0.00271637,0.454604,11.2071,11.8378,117.324,88.761,2.93571,12.8688,13.8043,115.871,139.041,1.45301,-50.2803 
124,0.34,45.023,124,45069.3,-0.312525,81.6477,12.7645,116.148,0.277395,-44.0105,499.993,4.24332,4.69139,3.01605,-0.659151,-0.0439086,-58.9573,-87.303,1171.83,41948.8,34324.2,4.61456,5.06262,3.75853,-0.287912,0.32733,0.721077,-58.5321,1190.53,41977.6,-0.00121396,-0.0289063,0.0496501,48215.7,-0.00785725,0.0125438,10223,47.7161,122.851,67.1259,3.12844,13.2469,14.3617,115.791,138.8,7.05936,-71.6737 
