cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
162,0.88,44.813,162,44696.2,-0.495842,83.5427,12.2943,116.207,-0.950349,665.166,398.994,2.45836,1.1465,3.71294,1.27784,0.572061,-42.1028,5121.52,3018.15,35088.8,54013.7,2.72347,1.41161,4.24316,1.54295,0.837171,0.605594,5142.07,3031.51,35109.4,0.112968,0.492196,0.137229,45517.8,-0.00243377,0.682544,11.4396,12.1405,117.397,88.7016,2.80668,12.7671,13.5838,115.724,139.037,1.67273,-50.3354 
163,0.88,44.863,163,43853.6,-0.179222,81.1209,12.3697,116.104,-0.244604,-76.5448,500,3.11833,4.54478,6.30318,3.73567,-1.18571,-85.3875,2924.42,2248.56,37177.3,33274.8,3.65599,5.08244,7.3785,4.27333,-0.648044,0.626258,2966.08,2275.64,37219,0.0648071,0.426869,0.101229,45767.9,-0.00282109,0.433036,11.2216,12.0081,117.399,88.741,2.9059,12.8891,13.8366,115.731,138.828,1.66825,-50.0869 
164,0.88,44.803,164,45536,-0.138894,83.1977,12.5122,116.225,-0.00252554,3.34246,500,3.4475,2.45136,4.0272,1.62374,-0.28706,-17.5492,4331.05,2819.49,36628.3,33887.8,3.558,2.56186,4.24821,1.73424,-0.176557,0.643779,4339.62,2825.05,36636.8,0.0933814,0.467457,0.124377,46472,-0.00257269,0.543885,11.8342,12.7743,117.66,89.7872,2.86394,12.9889,13.7514,115.727,140.186,1.93246,-50.3987 
165,0.88,44.853,165,43563,-0.226629,77.8577,12.7698,116.078,0.358638,-43.7867,0.131246,1.97753,1.04621,5.26195,4.71865,2.32918,-61.7643,3894.82,2759.37,34577.4,32876.6,2.36645,1.43513,6.03978,5.10757,2.71809,0.658132,3924.97,2778.96,34607.5,0.0897676,0.44662,0.128859,43723.6,-0.00235754,0.482395,12.324,13.1382,117.582,89.445,2.64338,13.1987,14.0013,115.561,139.864,2.02068,-50.4189 
166,0.88,44.683,166,43874.7,-0.0088663,77.6168,12.8802,115.941,0.0278126,-0.949564,3.85518e-11,2.85407,4.49184,9.02479,4.31378,-1.75987,-92.6882,193.89,1402.75,40048.7,32545,3.4377,5.07547,10.1921,4.89741,-1.17623,0.545533,239.121,1432.15,40093.9,0.00515935,0.0870992,0.0617375,46347.1,-0.00802204,0.0148611,363.08,-50.1817,101.022,74.1562,3.01939,13.3258,14.121,115.551,139.97,-14.529,-65.8137 
167,0.88,44.923,167,43025.8,-0.0137029,77.311,12.7679,115.969,0.0130487,68.7654,11.072,4.61002,1.32962,3.76063,-1.03518,1.23408,-105.384,129.027,1535.06,39803.1,32162.6,5.27359,1.9932,5.08779,-0.371598,1.89766,0.633461,180.454,1568.49,39854.5,0.0039218,0.0616873,0.0675961,46013.1,-0.0020652,-0.0299927,-9.53244,8.35521,101.004,77.8818,3.06185,13.1542,13.8629,115.556,139.373,-14.5516,-61.4914 
168,0.88,44.943,168,43654.2,-0.10021,79.9604,12.5616,116.258,0.138838,-4.65808,500,3.72638,0.202011,5.51818,0.934291,-0.291737,-158.47,68.4087,1317.78,40598.7,32718.6,4.72422,1.19985,7.51386,1.93213,0.706104,0.532609,145.741,1368.04,40676,0.00310596,0.0573827,0.0583404,46923.1,-0.00338014,0.0680161,13.2878,-11.2296,122.966,97.4937,3.05848,13.0376,14.3389,115.911,139.401,7.0544,-41.9072 
169,0.88,44.903,169,42906.3,-0.172309,75.6831,13.0218,115.887,0.252424,-17.484,500,2.3897,3.97139,5.9238,4.14752,-1.25022,-133.262,346.137,1628.11,38926.3,32226,3.22881,4.81051,7.60203,4.98664,-0.411102,0.623976,411.168,1670.38,38991.3,0.00908635,0.123313,0.0731433,45251.2,-0.00309993,0.0686894,6.63062,-53.4447,123.89,101,2.91062,13.3508,14.0157,115.335,140.255,8.55466,-39.2552 
170,0.88,44.823,170,44987.9,0.0295587,83.7682,12.1853,116.388,-0.0244064,26.05,6.59144e-12,5.25126,2.57531,5.14017,3.14814,2.91771,-39.7251,5230.24,2876.34,35540.9,33249.1,5.5014,2.82545,5.64045,3.39828,3.16785,0.725304,5249.62,2888.94,35560.3,0.113766,0.509411,0.130173,46144,-0.00248504,0.713642,11.4064,11.6301,117.459,88.5348,2.85728,12.7556,13.4763,115.936,139.124,1.52253,-50.5891 
171,0.88,44.843,171,44111.9,-0.134594,82.3759,12.2062,116.412,0.118508,39.5101,500,2.86614,1.89196,3.15583,1.99522,3.93017,-35.9534,4541.43,2636.27,35390.6,32884.7,3.09253,2.11835,3.60861,2.22161,4.15656,0.762555,4558.97,2647.67,35408.1,0.100688,0.49595,0.121068,45278.3,-0.00236404,0.612614,11.3301,11.8187,117.473,88.3412,2.78853,12.7194,13.854,115.954,139.048,1.51911,-50.7065 
172,0.88,44.883,172,43934.2,-0.0801585,81.711,12.3653,116.263,-0.068115,69.5116,498.797,5.77577,5.56252,6.78062,4.01661,1.15385,-129.444,1352.78,1710.36,39774.9,33045.5,6.59084,6.37759,8.41076,4.83169,1.96893,0.701532,1415.95,1751.41,39838.1,0.02998,0.315995,0.0749178,47229.8,-0.00343815,0.207558,11.353,13.1722,118.458,91.2498,3.08466,12.9117,13.9376,115.859,140.043,2.5992,-48.7932 
173,0.88,44.793,173,43035.6,-0.0382251,81.0883,12.1175,116.432,-0.00989427,10.6111,5.0104e-11,1.85193,1.83386,6.47437,0.383364,0.254519,-131.694,3276.51,2342.77,36281.9,31989.8,2.68117,2.6631,8.13286,1.21261,1.08376,0.484397,3340.78,2384.54,36346.1,0.0740112,0.444623,0.107823,45138.8,-0.00266069,0.489099,10.8383,12.0153,117.522,89.5513,2.9191,12.6933,13.5117,116.034,139.711,1.48783,-50.1602 
174,0.88,45.023,174,43574.8,-0.0881072,79.609,12.5785,115.656,-0.0386011,6.14744,500,5.00145,2.85999,5.69389,1.96379,1.72604,-58.7861,-124.097,1212.59,41390.2,32605.4,5.37161,3.23015,6.43421,2.33395,2.09621,0.669466,-95.4099,1231.23,41418.9,-0.00200709,-0.0463324,0.0519162,47536.3,-0.0092421,0.0147716,10254.7,50.64,128.691,69.2147,3.2076,13.0583,13.8431,115.333,139.442,13.3579,-70.2269 
