cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
200,0.92,44.623,200,44223.4,-0.596397,79.4277,12.9457,116.019,-1.03926,1065.72,403.26,5.47907,3.08865,7.53733,1.13863,1.70633,-59.9582,-81.5192,1179.05,41240.7,69527.6,5.85661,3.4662,8.29241,1.51617,2.08387,0.60913,-52.2598,1198.07,41269.9,-0.00110234,-0.0255629,0.0507619,47408.2,-0.00276882,-0.0297261,-12.1201,-7.51463,103.166,77.8746,3.09826,13.3358,14.1128,115.727,139.74,-12.5608,-61.8654 
201,0.92,44.723,201,43882.9,-0.000729635,79.2309,12.6422,115.804,-0.0576449,24.5025,2.73774e-07,3.62031,1.56777,8.75868,2.06061,2.80485,-106.865,-17.1946,1378.74,41016.5,32653.1,4.29321,2.24067,10.1045,2.73351,3.47775,0.557783,34.9551,1412.64,41068.6,0.000739573,0.0139426,0.0595874,47263.9,-0.00254559,-0.0332028,9.69262,7.67219,102.034,76.9104,3.14122,13.1387,13.9466,115.429,139.061,-13.3945,-62.1505 
202,0.92,44.643,202,42830.5,-0.0059879,78.412,12.526,115.85,0.00816008,17.2012,4.91455e-11,4.66405,3.9771,5.00899,1.37421,-4.04093,-131.838,91.4585,1324.13,40133.1,31978.1,5.4942,4.80725,6.66929,2.20436,-3.21078,0.582238,155.795,1365.95,40197.5,0.00335889,0.061187,0.0589092,46382.9,-0.00342082,0.068468,12.5429,-13.5242,123.127,98.242,3.10144,12.9902,13.9189,115.517,139.567,7.60951,-41.3251 
203,0.92,44.963,203,44266.1,-0.0261059,76.5367,13.2017,116.145,-0.235905,77.056,499.997,6.49334,1.17779,0.921058,4.47011,2.83954,-149.508,130.098,1370.65,40053.4,33484.1,7.43475,2.1192,2.80388,5.41152,3.78095,0.869891,203.058,1418.07,40126.4,0.00438112,0.0756358,0.0611211,46348.4,-0.00231488,-0.0185938,-13.848,-0.21778,101.005,72.9938,2.91151,13.6884,14.4218,115.787,139.983,-14.7814,-66.989 
204,0.92,44.663,204,43605.4,-0.326918,76.8746,13.0545,116.101,-0.0741438,61.5401,500,4.28284,3.58029,5.38951,3.08694,1.54149,-199.234,191.33,1498.88,39437.5,32817.8,5.53736,4.83481,7.89856,4.34146,2.79602,0.689134,288.555,1562.08,39534.8,0.00630673,0.0954786,0.0678463,45753.5,-0.00193991,-0.0276532,9.17993,-7.55996,101.06,77.4108,2.91272,13.4595,14.3669,115.726,139.757,-14.6658,-62.3462 
205,0.92,44.763,205,44957.8,-0.010571,78.306,13.0578,115.786,0.0405442,27.131,0.00257391,1.5483,4.78345,7.29994,2.30964,1.5277,-66.6667,1025.96,1792.05,39234.9,33321.8,1.96808,5.20323,8.13951,2.72943,1.94748,0.592775,1058.5,1813.2,39267.4,0.0229032,0.250141,0.0783924,46216,-0.00284199,0.153821,12.3165,15.5828,119.087,92.7658,2.88655,13.5716,14.3177,115.359,139.922,3.72849,-47.1559 
206,0.92,45.003,206,44533.8,-0.0446281,79.3071,12.7996,115.713,-0.0632248,40.6647,2.67007e-10,8.40222,1.07938,5.34399,1.45602,-0.153198,-156.093,-5.84729,1469.39,41185.4,33128.6,9.3851,2.06226,7.30974,2.4389,0.829676,0.668126,70.3255,1518.9,41261.6,0.00147988,0.0257753,0.0635045,47521.2,-0.00239935,-0.0308901,9.76409,7.75701,101.657,76.9532,3.09196,13.2331,14.2099,115.342,139.574,-13.6852,-62.6205 
207,0.92,44.703,207,42250.7,-0.139255,74.445,12.9366,116.001,-0.0736447,65.0733,3.58074,3.21809,2.80435,-0.165582,2.17298,3.63192,-138.737,261.899,1620.19,38287.1,31506.9,4.09168,3.67794,1.5816,3.04657,4.5055,0.906433,329.603,1664.2,38354.8,0.00741719,0.101668,0.0740123,44437.7,-0.00751941,0.0174793,-175.38,45.047,124.283,78.9905,2.91198,13.3843,13.9433,115.562,140.301,8.72174,-61.31 
208,0.92,44.783,208,44121.1,-0.0326488,80.9749,12.4599,116.192,0.180454,-6.85591,10.764,2.65033,1.39319,2.69938,0.282168,1.39311,-86.9955,2605.04,2061,37808.7,32884.5,3.19812,1.94098,3.79496,0.829955,1.9409,0.675781,2647.49,2088.6,37851.2,0.0573344,0.420068,0.0922672,46176.3,-0.00282466,0.369297,11.4894,12.3186,117.651,89.78,2.94652,12.9584,13.8194,115.796,139.908,1.85519,-50.1278 
209,0.92,44.983,209,44650.7,-0.207443,79.3254,12.889,115.991,0.490425,-119.359,16.3229,3.67126,3.85585,3.82957,2.87703,-1.70219,-99.0854,132.862,1384.73,40711,35188.9,4.29517,4.47977,5.0774,3.50095,-1.07828,0.688025,181.215,1416.16,40759.4,0.00385118,0.0681389,0.0601529,47054.5,-0.00216256,-0.028823,-9.02208,-7.18773,101,76.6945,3.00858,13.3287,14.441,115.654,138.757,-14.6538,-62.0621 
