cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
250,0.5,44.623,250,43644,-0.237918,78.7258,12.7115,115.386,-0.426477,-2.86483,489.338,3.771,1.69547,8.24652,1.7728,0.47866,-90.5532,-40.5021,1283.09,40729.8,32616.7,4.34119,2.26565,9.3869,2.34299,1.04885,0.51578,3.68753,1311.82,40774,7.86356e-05,0.00160371,0.0559499,46893.8,-0.00245845,-0.0291616,-10.4059,7.31348,102.472,77.392,3.10724,13.1023,14.0305,115.171,139.667,-12.6991,-62.2751 
251,0.5,44.723,251,42161.8,-0.0410006,74.7473,12.8661,115.42,-0.000161347,-9.58629,2.21261e-11,3.57988,2.01488,-0.777583,0.0169735,-0.688825,-85.3916,40.7976,1512.34,38639.7,31306.9,4.11757,2.55256,0.297793,0.554661,-0.151137,0.959602,82.4684,1539.42,38681.4,0.00185048,0.0297028,0.0683037,44566.1,-0.00194719,-0.0312516,9.54577,7.60007,103.143,77.9549,2.91797,13.2332,14.1398,115.076,140.341,-11.9323,-62.3862 
252,0.5,44.643,252,41696.1,0.0575346,76.5919,12.4731,115.485,-0.205208,70.561,5.1357e-12,1.71347,3.7268,4.22918,0.280413,-0.149569,-77.1207,76.6542,1365.48,39282.6,31570.7,2.19908,4.21241,5.2004,0.766022,0.33604,0.590969,114.289,1389.94,39320.2,0.00252112,0.0448775,0.0611361,45332.6,-0.00245233,-0.0275392,10.1911,6.64725,102.839,76.1523,3.0705,12.8843,13.8241,115.149,140.126,-12.3098,-63.9734 
253,0.5,44.963,253,42718.7,-0.0280051,77.4149,12.6936,115.809,-0.0180544,56.1036,0.0620894,5.48739,0.970643,2.28423,0.405096,0.807006,-78.0816,127.831,1434.72,39684.2,32022.4,5.97905,1.4623,3.26755,0.896755,1.29867,0.746786,165.935,1459.49,39722.3,0.00361934,0.0610046,0.0633924,45846.6,-0.00227292,-0.0300729,10.3179,6.05504,101.568,76.7053,3.05787,13.1679,13.832,115.451,140.191,-13.8836,-63.486 
254,0.5,44.663,254,43765.3,-0.593921,77.7467,13.0938,115.815,0.824017,17.2938,102.924,6.5151,4.64283,5.19259,1.19732,0.390052,-15.7555,141.783,1427.74,39947.2,33603.2,6.6143,4.74203,5.39101,1.29653,0.48926,0.709115,149.472,1432.74,39954.9,0.00324251,0.056261,0.0619627,46097.6,-0.00221742,-0.0288507,9.62049,6.6177,101.422,76.2128,2.9499,13.4099,14.3832,115.464,140.264,-14.0422,-64.0514 
255,0.5,44.763,255,41874.8,-0.191539,75.1742,12.7069,115.839,0.778807,-220.023,499.993,2.22823,-1.09315,4.29183,1.05554,1.22911,-53.9233,1527.95,1867.39,36474.9,36674.2,2.56778,-0.753613,4.97091,1.39508,1.56865,0.490101,1554.26,1884.49,36501.2,0.035705,0.320326,0.0868452,43530.6,-0.00255355,0.203229,12.1731,14.5842,118.86,91.3582,2.80064,13.1108,13.9589,115.446,140.028,3.41494,-48.6698 
256,0.5,45.003,256,42417.9,-0.0175161,76.4121,12.6734,115.813,0.541571,-222.201,5.61072e-09,6.53675,1.17289,4.41584,0.547853,-1.00702,-60.7182,-39.7605,1321.94,39088.6,35442.1,6.91907,1.55522,5.18049,0.93018,-0.624698,0.628912,-10.1302,1341.2,39118.3,-0.000225236,-0.00433477,0.0594059,44975.9,-0.00216522,-0.0278735,-11.9123,6.8078,102.416,76.6356,2.93279,13.1269,14.3422,115.495,139.51,-13.0795,-62.8745 
257,0.5,44.703,257,44404.4,-0.00111687,78.7821,12.8927,115.918,0.048207,-28.3802,3.93844e-10,5.77868,-1.80246,2.52127,1.68128,-0.242835,-98.5637,103.589,1463.36,40648.3,33109.5,6.39931,-1.18183,3.76253,2.3019,0.377795,0.677305,151.687,1494.63,40696.3,0.00323066,0.0548146,0.0633667,46952.5,-0.00238858,-0.0268379,-12.2681,6.66766,101.372,77.1784,2.98075,13.3941,14.5158,115.555,140.572,-14.1828,-63.3938 
258,0.5,44.783,258,41898.4,-0.0867793,79.5695,12.0602,115.842,-0.0232451,60.5128,500,5.52368,1.48895,4.91625,0.682059,-0.396784,-133.855,2883.05,2036.6,36179.7,31284.7,6.36653,2.3318,6.60195,1.52491,0.446064,0.617749,2948.38,2079.06,36245,0.0660625,0.447624,0.0955674,44630.1,-0.00296507,0.425282,11.1715,11.977,117.297,89.2712,2.95346,12.594,13.3813,115.455,139.434,1.84164,-50.1626 
259,0.5,44.983,259,45210.3,-0.192547,78.0308,13.2319,115.781,-0.40696,421.345,499.975,7.73667,2.48811,5.52618,3.00921,2.36541,-58.8778,63.1444,1733.65,40245.4,39193.1,8.10741,2.85885,6.26765,3.37995,2.73614,0.731578,91.8765,1752.32,40274.1,0.0019798,0.0290892,0.0742026,46407.1,-0.00190173,-0.0307407,-11.1305,7.3488,101,75.9943,2.87367,13.6987,14.8091,115.397,139.426,-14.3971,-63.4316 
