cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
24,43.23,24,15762,-0.177975,35.8394,11.7099,122.804,-0.208474,-84.2344,435.682,-9.49863,-8.67364,-14.5768,-6.37826,-6.49132,153.048,10064.5,22.899,8356.08,14233.5,-10.4623,-9.63734,-16.5042,-7.34196,-7.45502,0.678912,9849.8,14.9485,8141.41,0.584509,0.997351,0.00337089,16851.4,-0.00274165,0.980673,11.9134,10.5255,122.416,89.8182,0.741759,12.1061,12.0556,121.488,140.136,0.928567,-50.3173 
25,43.175,25,19623.3,-0.0914958,42.2196,11.8011,122.512,-0.0509046,217.182,500,-8.3377,-9.44895,-6.72383,-10.5748,-7.90527,196.171,12105.9,41.3752,10021.1,16579.1,-9.57294,-10.6842,-9.1943,-11.81,-9.14051,0.81758,11830.7,31.1845,9745.98,0.585324,0.995408,0.00585969,20212.3,-0.00261667,1.17606,11.9932,10.4225,122.234,89.8722,0.908924,12.0448,11.857,121.579,139.98,0.655193,-50.1074 
26,43.34,26,18131.2,-0.0865621,40.7103,11.5101,122.189,0.0437857,59.8658,500,-7.92771,-1.1733,-13.2642,-4.71313,-5.13019,180.252,11116.6,34.5843,9620.48,15339.1,-9.06271,-2.3083,-15.5342,-5.84814,-6.26519,0.601876,10863.8,25.2205,9367.66,0.574196,0.995954,0.00493502,18919.9,-0.00270113,1.13482,11.6168,10.2927,122.044,89.5813,0.881995,11.8208,11.8947,121.154,139.557,0.89007,-49.9757 
27,43.24,27,17811,-0.812643,39.2766,12.1965,122.79,1.31259,437.202,96.509,-7.14761,-7.15431,-12.2962,-3.87553,-1.69541,108.358,11351.4,22.8274,8959.54,34275.5,-7.82992,-7.83661,-13.6608,-4.55784,-2.37772,0.623284,11199.4,17.1984,8807.56,0.596541,0.99732,0.00358417,18773.9,-0.00271786,1.07162,12.199,10.7118,122.532,89.5523,0.777002,12.1544,12.2804,121.835,139.683,0.697335,-50.1308 
28,43.38,28,17046.3,-0.114495,38.7572,11.5593,122.358,0.0724228,-6.45301,34.6015,-10.5523,-9.38104,-13.7053,-3.97222,-7.66017,153.74,10578.6,29.4388,9042.98,14599.3,-11.5204,-10.3491,-15.6414,-4.94028,-8.62823,0.693783,10363,21.4523,8827.34,0.577181,0.99639,0.00445676,17954.5,-0.00281858,1.07467,11.7965,10.3306,121.974,89.9111,0.838248,11.7755,11.8602,121.194,139.903,0.779805,-49.9917 
29,43.21,29,13470.1,-0.450081,31.8407,-11.7304,122.298,0.180121,993.324,8.58165e-06,-8.98784,-0.581418,-5.85494,-5.70116,-3.87624,148.388,8665.63,13.2456,7381.92,17983.2,-9.9222,-1.51578,-7.72367,-6.63552,-4.8106,0.747657,8457.5,5.53714,7173.79,0.578213,0.998856,0.00141982,14627,-0.00275649,0.885261,11.7679,10.2902,121.956,89.5207,0.676205,11.8886,11.96,121.244,139.578,0.712198,-50.0571 
30,43.22,30,15304.3,-0.110438,33.9723,11.959,122.389,0.050822,565.678,0.0819944,-5.07952,-4.65992,-13.2645,-9.39279,-4.93857,162.526,10253.7,22.7869,7854.48,14161.4,-6.1029,-5.6833,-15.3113,-10.4162,-5.96195,0.647819,10025.7,14.344,7626.52,0.604523,0.997503,0.00345268,16584.6,-0.0029696,0.982272,12.1269,10.5918,122.152,89.0307,0.683421,12.3998,12.109,121.311,139.147,0.840365,-50.1166 
31,43.03,31,19069.2,0.0370256,43.0394,11.3271,122.457,-0.00347146,-128.494,2.90378e-11,-8.39992,-5.27396,-12.0055,-5.14961,-3.18771,156.5,12432,25.4074,9317.67,15884.6,-9.38536,-6.2594,-13.9764,-6.13505,-4.17315,0.649972,12212.5,17.2775,9098.17,0.609499,0.99753,0.00348598,20036.9,-0.00270822,1.29042,11.5661,10.1265,122.31,89.5765,0.883175,11.595,11.7334,121.455,139.514,0.854366,-49.9377 
32,43,32,17735.6,-0.0123758,40.1169,-11.2853,122.378,0.0301623,-32.1874,500,-6.50668,-6.76405,-8.95329,-3.41792,-2.04683,156.614,11124.6,33.8327,8998.95,14769.5,-7.49284,-7.75021,-10.9256,-4.40408,-3.03298,0.674888,10904.9,25.6969,8779.28,0.590889,0.995893,0.00536291,18455.1,-0.00259207,1.16376,11.4631,10.2072,122.285,89.8623,0.857659,11.573,11.8048,121.365,139.936,0.920385,-50.074 
33,43.41,33,19280.6,0.0063275,42.6661,11.505,122.251,-0.00903424,-61.0314,499.978,-6.12892,-8.74584,-10.7489,-5.22049,-4.47049,174.106,12636.5,23.711,9216.6,15997.5,-7.22522,-9.84213,-12.9415,-6.31679,-5.56679,0.691077,12392.3,14.6666,8972.4,0.616269,0.997933,0.00300212,20108.5,-0.00275573,1.30649,11.7447,10.1102,122.086,89.7172,0.874683,11.7902,11.5788,121.191,139.754,0.894063,-50.0372 
