cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
2,43.04,2,13070.4,-0.00458104,32.8558,-11.1013,122.641,-0.010894,-22.6483,500,-5.9333,-4.92642,-8.38649,-5.71232,-1.59802,193.879,9216.25,17.8727,7055.83,11881.5,-7.15411,-6.14723,-10.8281,-6.93313,-2.81883,0.680412,8944.32,7.80107,6783.89,0.605226,0.998476,0.00211383,14778.5,-0.0033789,1.02535,11.2934,9.86933,122.34,87.3243,0.71409,11.5077,11.2937,121.617,136.912,0.723333,-49.5877 
3,43.14,3,14674.7,-0.375109,35.0584,11.4723,122.24,0.30944,1251.64,500,-12.0065,-1.96257,-15.1461,-0.0622782,-3.97537,263.134,9702.3,27.1892,8052.58,25701.1,-13.6634,-3.61945,-18.4598,-1.71916,-5.63226,0.571639,9333.23,13.5199,7683.5,0.585484,0.997471,0.00323089,15941,-0.00312998,1.02432,11.5031,10.0986,122.121,87.3263,0.775948,11.6568,11.5317,121.106,136.848,1.01471,-49.5216 
4,43.3,4,13664.3,-0.0291047,33.1794,11.2537,122.512,-0.00144896,-11.8143,500,-8.44559,-7.61493,-15.5783,-5.52072,-2.51394,177.22,9648.66,30.3294,7011.55,12155.7,-9.5615,-8.73084,-17.8101,-6.63662,-3.62984,0.615904,9400.09,21.1232,6762.98,0.617766,0.996083,0.00572063,15216.3,-0.00311864,1.05436,11.4093,9.90055,122.327,86.8299,0.687061,11.6144,11.4859,121.369,136.373,0.957519,-49.543 
5,43.36,5,14555.7,-0.814234,35.2753,11.5805,122.304,0.34855,-98.8489,126.298,-8.65642,-10.7091,-10.3193,-2.05296,-4.77429,213.447,9980.64,30.5201,7592.97,14419.8,-10.0004,-12.0531,-13.0073,-3.39698,-6.11831,0.7082,9681.26,19.4319,7293.59,0.606833,0.9965,0.00488386,15953.7,-0.00305711,1.05838,11.4568,10.0614,122.194,87.4552,0.743969,11.4146,11.637,121.209,137.014,0.985471,-49.5591 
6,43.18,6,12199.5,-0.122466,28.4766,11.822,122.594,0.726811,153.43,0.0461531,-7.92968,-8.23699,-10.5352,-10.6801,-6.99357,185.435,8390.76,30.0962,6828.71,14589.2,-9.09731,-9.40462,-12.8705,-11.8477,-8.16121,0.74951,8130.67,20.4632,6568.62,0.590048,0.995615,0.00570596,13779.7,-0.00295352,0.823277,11.789,10.5014,122.286,87.3702,0.608244,12.1599,11.9775,121.33,137.031,0.956343,-49.6603 
7,43.1,7,17214.5,-0.0147798,38.72,-11.4841,122.365,0.0260473,2.32846,4.5177e-12,-5.94567,-3.30233,-16.0466,-7.05265,-4.62979,159.393,11674.3,33.7481,8327.61,14477.3,-6.94933,-4.30599,-18.0539,-8.05631,-5.63345,0.580132,11450.7,25.468,8104.05,0.621639,0.996123,0.00575573,18420.2,-0.00276139,1.20706,11.677,10.0921,122.264,87.0777,0.77917,11.6803,11.7633,121.247,136.702,1.01735,-49.6248 
8,43.26,8,17148.7,-0.155877,39.0734,11.4841,122.105,-0.441085,636,1.35781,-1.50822,-13.4651,-18.6421,-2.21581,-0.88478,233.938,11571.7,30.0331,8398.87,23739.5,-2.98127,-14.9381,-21.5882,-3.68886,-2.35783,0.5261,11243.5,17.8805,8070.75,0.618307,0.997225,0.00406454,18184.4,-0.00285057,1.21647,11.483,10.1176,121.926,87.221,0.793714,11.7623,11.6115,120.809,136.741,1.11718,-49.5199 
9,43.08,9,16657.9,-0.744538,38.0143,11.7395,122.258,0.623342,430.915,238.69,-5.76346,-7.00304,-11.9854,-5.385,5.28664,200.113,10871.1,29.0953,8445.35,23271.6,-7.02352,-8.2631,-14.5055,-6.64506,4.02658,0.552446,10590.4,18.6998,8164.67,0.601316,0.996919,0.00420131,17612,-0.00265247,1.13897,11.4234,10.1188,122.072,86.7035,0.795577,11.8129,11.6316,121.005,136.156,1.06724,-49.4526 
10,43.16,10,12886.4,-0.32105,30.1934,-11.7751,122.226,0.0988992,138.275,5.99893e-10,-5.26231,-3.92395,-11.1617,-3.98954,-7.97803,118.183,8569.56,36.2682,6980.25,12018.8,-6.00647,-4.66812,-12.65,-4.73371,-8.7222,0.656068,8403.79,30.1288,6814.48,0.589151,0.993765,0.00807869,14264.2,-0.00271546,0.871076,11.6663,10.3175,122.166,87.4372,0.645886,11.8744,11.8359,120.883,136.945,1.28267,-49.5078 
11,43.2,11,11123.5,-0.0282285,26.5804,11.6254,122.254,-0.010259,-24.4205,500,-6.88754,-5.31462,-7.47238,-9.81199,-7.55731,102.599,7443.58,31.72,6401.59,10067.4,-7.53358,-5.96066,-8.76446,-10.458,-8.20334,0.785815,7299.68,26.3902,6257.68,0.575626,0.993713,0.00770872,12681.3,-0.0027063,0.747165,11.7887,10.351,122.132,87.7424,0.581784,11.8567,11.9918,120.996,137.558,1.1361,-49.8156 
12,43.24,12,13568.3,-0.739356,32.7363,11.4561,122.52,0.512478,780.671,249.635,-5.40553,-9.11795,-12.648,-5.32823,-4.94618,153.992,9401.47,16.4646,7016.12,25232.2,-6.37517,-10.0876,-14.5873,-6.29788,-5.91582,0.662829,9185.48,8.46505,6800.13,0.610997,0.99839,0.00228788,15033.6,-0.00284081,0.992287,11.5127,9.9982,122.24,87.16,0.661379,11.7311,11.7935,121.44,136.803,0.800438,-49.643 
13,43.32,13,14983,-0.530622,35.0392,11.4672,122.411,0.846689,-191.312,498.028,-5.43638,-6.74605,-6.35775,-2.62957,-1.8849,116.608,10032.8,28.9744,7718.26,18353,-6.17063,-7.4803,-7.82624,-3.36382,-2.61914,0.714996,9869.25,22.9168,7554.71,0.603023,0.995953,0.00555688,16366.3,-0.00271964,1.09524,11.3139,9.85504,122.186,87.3786,0.762624,11.5624,11.2566,121.176,136.775,1.01069,-49.3962 
14,43.02,14,14074.7,-0.434021,33.3347,-11.389,122.148,0.344245,-3.15724,1.17867,-11.6752,-4.57415,-12.8025,-4.64686,-6.41218,103.197,9152.77,24.51,7385.38,12394.2,-12.325,-5.22396,-14.1021,-5.29666,-7.06198,0.679568,9008.03,19.1491,7240.64,0.591273,0.996294,0.00484815,15235,-0.00237711,0.997459,11.2326,9.86696,122.118,86.7634,0.731857,11.4169,11.3624,121.08,136.207,1.03781,-49.4432 
15,43.12,15,16356.2,-0.754029,37.8932,11.6324,122.193,-0.491071,440.166,55.0644,-13.4163,-3.76842,-5.31226,-5.91002,-6.45853,162.862,10889,36.1058,8177.17,21385.6,-14.4418,-4.79392,-7.36325,-6.93552,-7.48403,0.820489,10660.5,27.6454,7948.74,0.609297,0.995482,0.00636599,17496.5,-0.00262726,1.16161,11.4038,10.0207,122.054,86.7914,0.770169,11.6543,11.6067,121.024,136.176,1.02988,-49.3851 
16,43.22,16,14852.7,-0.273469,33.3785,-11.7217,122.532,0.0726388,-472.489,500,-2.41903,-6.37997,-21.8912,-4.45731,-1.11588,203.811,10022.9,30.8077,7406.71,13853.9,-3.70237,-7.66331,-24.4579,-5.74065,-2.39922,0.443677,9737.08,20.2202,7120.85,0.6139,0.996379,0.00520358,15861,-0.00257772,1.01576,11.7567,10.2267,122.287,86.6671,0.673624,11.9423,11.894,121.342,136.161,0.945301,-49.4942 
17,43.28,17,17172.1,-0.765736,39.2067,11.7287,122.47,-1.60926,382.696,19.2578,-8.23153,-3.69929,-16.761,-3.61294,-4.42311,158.378,11361.4,46.0834,8413.88,35017.6,-9.22879,-4.69656,-18.7555,-4.6102,-5.42037,0.560879,11139.3,37.856,8191.74,0.612581,0.994088,0.00844096,18184.2,-0.00254994,1.21223,11.3828,9.98108,122.379,87.1401,0.78298,11.7015,11.8013,121.291,136.636,1.0879,-49.4959 
18,43.06,18,17434.8,-0.697126,38.7902,11.764,122.161,0.0445699,98.6309,392.187,-5.95497,-2.87385,-15.0197,-5.8177,-2.40649,104.174,11220.6,37.903,8667,14998.1,-6.61093,-3.52981,-16.3316,-6.47366,-3.06245,0.546451,11074.5,32.4914,8520.88,0.601794,0.994892,0.00697522,18402.4,-0.00245921,1.17429,11.6191,10.0222,122.024,86.9647,0.826986,11.6647,11.5133,120.95,136.489,1.07337,-49.5244 
19,43.34,19,15204.4,-0.297234,34.9675,11.3935,122.445,0.154652,387.242,0.00269108,-5.93897,-2.02317,-11.629,-3.68782,-3.04441,98.8187,9935.97,35.0493,7708.8,14918.9,-6.56121,-2.6454,-12.8735,-4.31006,-3.66664,0.571694,9797.37,29.9158,7570.2,0.60078,0.994685,0.007227,16307.7,-0.00236584,1.06743,11.3659,9.95385,122.33,87.2524,0.733091,11.5623,11.6106,121.375,136.702,0.955346,-49.4501 
20,43,20,15475.1,-0.141532,35.8514,11.357,122.38,-0.0575363,111.133,474.905,-7.35919,-8.09872,-7.82365,-9.0018,-7.2642,101.227,10100.7,36.6919,8112.49,13462.7,-7.99659,-8.73613,-9.09846,-9.6392,-7.9016,0.790223,9958.73,31.4333,7970.51,0.59231,0.994507,0.00721232,16813.4,-0.00277169,1.07595,11.5065,9.98387,122.225,87.6273,0.789181,11.5841,11.4336,121.085,137.224,1.14001,-49.597 
21,43.15,21,14666.9,-0.12961,33.5614,11.5488,122.553,0.0411738,125.836,1.75007e-05,-4.3814,-3.18662,-16.0994,1.7926,-5.16121,120.691,10002.2,39.7706,7396.37,12786.1,-5.14136,-3.94658,-17.6193,1.03264,-5.92117,0.442353,9832.95,33.501,7227.09,0.612712,0.994073,0.00846673,16048.2,-0.00268556,1.02427,11.7116,10.1893,122.407,86.8637,0.679036,11.6575,11.976,121.333,136.214,1.07431,-49.35 
22,43.17,22,10257.8,-0.023447,25.3061,11.3951,122.565,0.000729242,3.96918,1.35178e-10,-3.13231,-2.2797,-8.37334,-3.25332,0.49935,120.157,7340.53,18.6749,5778.09,9387.32,-3.88891,-3.0363,-9.88654,-4.00992,-0.257249,0.530975,7171.99,12.4329,5609.56,0.597855,0.996975,0.00406621,11996.2,-0.00280174,0.779671,11.4762,10.0749,122.16,87.5176,0.523331,11.9374,11.9192,121.387,137.036,0.772482,-49.5182 
23,43.19,23,9703.23,-0.0525326,23.978,11.4694,122.369,-0.121792,-11.9288,4.54576e-12,-4.30858,-1.51708,-11.942,-7.33189,-6.67845,136.366,7055.2,16.7144,5331.83,8999.91,-5.16725,-2.37574,-13.6593,-8.19055,-7.53711,0.630129,6863.93,9.63044,5140.57,0.608245,0.997551,0.00343917,11284.8,-0.00262835,0.731218,11.4136,10.2387,122.123,86.8894,0.490847,12.0389,11.8381,121.185,136.474,0.938011,-49.5846 
24,43.21,24,13560.2,0.0355824,30.6471,11.6537,122.289,-0.0647088,48.0002,500,-3.9472,-10.6687,-11.862,-6.34291,-4.9489,106.955,9091.28,23.9824,7113.12,11727.6,-4.62066,-11.3422,-13.2089,-7.01638,-5.62237,0.684077,8941.27,18.4263,6963.1,0.598898,0.996407,0.00485108,14929.5,-0.00257,0.894067,11.8389,10.452,122.15,87.0947,0.633211,11.9915,12.0149,121.048,136.758,1.10222,-49.6637 
25,43.23,25,13336.7,-0.214449,31.5172,11.5831,122.089,0.175521,329.535,0.00163409,-9.50397,-5.2245,-9.82474,-0.886937,-4.31625,130.88,9099.82,35.1183,6887.71,13767,-10.3281,-6.04862,-11.473,-1.71106,-5.14037,0.669377,8916.24,28.3193,6704.13,0.607299,0.994472,0.00772126,14681.8,-0.0027747,0.952415,11.6125,10.1844,121.921,87.2717,0.648046,11.7384,11.7426,120.878,136.688,1.04307,-49.416 
26,43.25,26,15948.2,-0.166776,36.341,11.3061,121.755,3.64603,5130.46,38.6845,-6.44175,0.91695,-13.2633,-4.95915,-3.55877,141.976,10155.2,34.134,8321.96,622311,-7.33573,0.0229625,-15.0513,-5.85313,-4.45276,0.539293,9956.02,26.7586,8122.82,0.587665,0.995319,0.00603175,16941.6,-0.00253554,1.04426,11.7039,10.1022,121.821,87.2333,0.768142,11.7551,11.8699,120.887,136.864,0.933581,-49.6309 
27,43.27,27,15181.4,-0.498748,35.3552,11.5322,121.914,0.200936,228.664,500,-9.35647,-3.33772,-16.7356,-5.13916,-1.44778,136.071,10146.6,27.653,7558.92,14768.5,-10.2133,-4.19452,-18.4492,-5.99596,-2.30458,0.551742,9955.77,20.5844,7368.06,0.611072,0.996395,0.00512001,16292.3,-0.00269282,1.09147,11.4215,10.0098,121.792,86.9018,0.720807,11.7864,11.6119,120.734,136.397,1.05829,-49.4957 
28,43.205,28,10784.8,-0.308041,24.8616,12.1668,122.423,-2.19769,-9652.84,336.382,-4.68792,-0.112519,-11.1775,-2.39442,-1.54546,108.207,7298.69,22.4277,6217.58,700432,-5.36927,-0.793867,-12.5402,-3.07577,-2.2268,0.477621,7146.92,16.8066,6065.81,0.578065,0.995902,0.00507801,12363.5,-0.00254343,0.747245,11.6189,10.155,122.001,87.4423,0.551478,11.9243,12.0609,121.005,137.05,0.996195,-49.6074 
29,43.215,29,12315.1,-0.00833169,28.5908,11.6015,122.165,-0.000220328,2.5973,8.89857e-11,-7.89143,-4.57433,-7.04175,-1.02593,-1.34472,137.129,8389.02,41.4807,6653.53,10797.8,-8.75489,-5.4378,-8.76868,-1.8894,-2.20818,0.675942,8196.68,34.3571,6461.19,0.595979,0.992718,0.00970029,13753.3,-0.00255634,0.846882,11.6599,10.2492,121.889,87.1274,0.581402,12.0138,12.1988,121.042,136.717,0.846587,-49.59 
30,43.195,30,13095.8,-0.0293573,29.6277,11.6207,122.402,-0.051286,39.1609,500,-4.63916,-8.51941,-3.53272,-4.53284,2.85214,111.652,8737.02,29.2041,6876.44,11273.3,-5.3422,-9.22245,-4.93881,-5.23588,2.14909,0.781374,8580.41,23.404,6719.83,0.597544,0.995249,0.00637483,14359.5,-0.00240761,0.868616,11.8683,10.3108,122.108,87.6928,0.604258,11.7602,12.3304,121.345,137.633,0.762939,-49.94 
31,43.225,31,11350.7,-0.0563807,27.034,11.3982,122.289,0.193743,-141.226,500,-7.71831,1.61373,-7.54771,-6.07148,-1.81688,111.505,7736.63,27.9992,6254.4,10921.7,-8.42043,0.911607,-8.95195,-6.7736,-2.519,0.652397,7580.23,22.2068,6098,0.591073,0.994899,0.00666359,12824.5,-0.00257764,0.80471,11.429,10.2256,121.952,87.2711,0.565858,11.9383,11.9676,121.023,136.849,0.929644,-49.5775 
32,43.235,32,13277.6,-0.71845,31.6611,11.6826,122.436,0.291945,225.126,7.16829,-3.40266,-6.11986,-3.26499,-2.49453,-0.00489987,128.065,8921.19,39.8942,7102.49,14180.5,-4.20905,-6.92625,-4.87778,-3.30092,-0.811293,0.75763,8741.57,33.2415,6922.86,0.594857,0.993389,0.00876768,14695.2,-0.00268978,0.919667,11.4876,10.3233,122.246,87.1594,0.653769,11.6992,11.8975,121.199,136.793,1.04641,-49.6337 
33,43.18,33,12570.8,-0.00901618,28.9038,11.4919,122.285,-0.00394191,-12.1057,500,-6.20971,-2.58175,-9.79315,-0.671644,-4.23043,137.555,8441.01,35.7683,6716.58,10814.4,-7.07585,-3.4479,-11.5254,-1.53779,-5.09658,0.598186,8248.08,28.6226,6523.65,0.595167,0.993964,0.00801747,13858.4,-0.00246086,0.851298,11.6692,10.3281,122.045,87.8143,0.601216,11.8853,11.9825,121.035,137.669,1.01031,-49.8542 
34,43.2,34,11119.2,-0.0390071,26.3617,11.5487,122.248,1.44955,1309.62,500,-4.00775,-4.36126,-11.1772,-4.70051,-6.36632,115.037,7892.28,20.7842,6070.39,71708.3,-4.73211,-5.08562,-12.6259,-5.42487,-7.09068,0.638838,7730.93,14.8082,5909.04,0.60338,0.996659,0.00459516,12812.7,-0.00272509,0.807485,11.512,10.3344,122.041,87.3288,0.544322,12.0228,11.9241,121.004,137.007,1.03737,-49.6785 
35,43.22,35,13401.9,-0.0118996,31.0496,11.5011,122.27,0.00281152,-31.1444,500,-7.65477,-6.15323,-20.2124,-2.1238,-7.34261,135.121,9021.7,32.1234,7202.21,11627.8,-8.50559,-7.00406,-21.9141,-2.97462,-8.19343,0.549017,8832.18,25.1042,7012.69,0.594236,0.995051,0.0065512,14863.1,-0.00265015,0.906926,11.6939,10.2911,122.019,87.5159,0.658884,11.77,11.8493,121.168,137.329,0.851386,-49.8128 
36,43.24,36,13331.4,-0.0343939,31.0371,11.3511,122.336,-0.00142411,-8.79579,368.326,-2.04378,-6.48415,-11.8632,-3.815,-3.25721,152.944,9036.56,22.5697,6912.13,11469.2,-3.00683,-7.44719,-13.7893,-4.77805,-4.22025,0.58518,8822.04,14.6246,6697.61,0.604996,0.997107,0.00400622,14582,-0.00263341,0.95204,11.5836,10.0761,121.979,87.5106,0.643906,11.7697,11.7198,121.063,137.204,0.915262,-49.693 
37,43.15,37,14868.6,-0.105246,34.0332,-11.5699,122.163,0.0781774,27.0688,500,-11.4349,-8.94131,-11.403,-5.83923,-1.02565,175.835,9727.88,34.1447,7911.49,12887.1,-12.5421,-10.0485,-13.6174,-6.94642,-2.13283,0.69931,9481.26,25.0104,7664.86,0.589886,0.995405,0.00597487,16073,-0.00270932,1.00896,11.544,10.2066,121.993,87.2495,0.715629,11.9594,11.7953,121.09,136.769,0.902883,-49.5193 
38,43.17,38,13102.4,-0.0205715,30.049,11.6134,122.09,-0.018244,-12.2144,500,-6.04462,-3.26754,-16.7421,-2.55143,-1.94114,140.439,8770.67,27.2748,7073.17,11367.5,-6.92893,-4.15185,-18.5107,-3.43574,-2.82545,0.483701,8573.69,19.9793,6876.19,0.591811,0.995939,0.00532388,14487.2,-0.00259942,0.895144,11.7237,10.0916,121.892,87.2767,0.641953,11.8802,11.8998,120.971,136.964,0.92035,-49.687 
39,43.19,39,14170.4,-0.693432,32.0991,12.0389,122.259,0.0598279,711.256,472.04,-10.0197,-0.38081,-17.1771,-4.74615,-1.78431,158.381,9558.27,21.9221,7238.26,13965.1,-11.017,-1.37809,-19.1717,-5.74343,-2.78159,0.521805,9336.13,13.6945,7016.11,0.607426,0.99744,0.00358266,15370,-0.00252552,0.934214,11.7267,10.5988,122.078,87.1198,0.624201,12.2075,12.1537,121.11,136.807,0.968499,-49.6873 
40,43.21,40,11958.3,-0.297114,28.5147,11.6255,122.029,0.61738,-459.397,472.666,-7.48642,-8.61987,-8.8963,-7.01263,-3.89439,166.638,8263.26,49.1904,6412.75,20024.2,-8.53569,-9.66915,-10.9948,-8.06191,-4.94367,0.739491,8029.54,40.5339,6179.03,0.601756,0.991243,0.0119398,13343.5,-0.00267679,0.830426,11.8248,10.3348,122.076,87.2135,0.569379,11.7605,12.2799,121.038,136.766,1.03812,-49.5528 
41,43.23,41,14823,-0.152642,34.1831,11.2803,122.017,-0.299936,-435.791,62.4179,-10.6164,-6.64279,-12.8651,-7.96309,-4.71842,164.24,9915.89,35.4009,7492.82,16807.5,-11.6506,-7.67696,-14.9335,-8.99727,-5.7526,0.695303,9685.53,26.8689,7262.46,0.607958,0.995169,0.0067691,15931.2,-0.00255493,1.03944,11.4227,10.1815,121.974,87.6062,0.682285,11.802,11.952,121.06,137.373,0.91343,-49.7671 
42,43.25,42,15816.3,-0.759167,36.8033,11.7099,122.262,-0.654713,959.114,86.433,-14.8473,-10.2262,-2.14597,-6.86362,-2.18151,197.736,10788,30.6605,7800.69,34470.9,-16.0923,-11.4712,-4.63615,-8.10871,-3.42661,0.893995,10510.6,20.3885,7523.35,0.618975,0.996617,0.00496737,16980.7,-0.00270338,1.12962,11.3618,10.2131,122.041,86.7475,0.718726,11.7857,11.8387,121.131,136.291,0.910736,-49.5431 
43,43.27,43,17119.6,0.0201135,38.4677,-11.496,122.227,-0.0367272,-9.70689,2.86524e-11,-8.63822,-3.42252,-15.5777,-3.11404,-8.90459,147.467,11118.9,41.6884,8824.47,14407.4,-9.56678,-4.35108,-17.4348,-4.0426,-9.83315,0.614517,10912.1,34.0278,8617.63,0.595532,0.994572,0.00722125,18323.2,-0.00278447,1.15743,11.6929,10.0891,122.104,87.8248,0.825014,11.7022,11.5921,121.124,137.42,0.979339,-49.5948 
44,43.205,44,10216.5,-0.0414328,24.5191,11.588,121.981,-0.0252657,-29.3876,499.996,-9.36295,-5.05432,-12.6635,-5.54384,-5.18148,163.617,7220.74,33.0591,5607.14,9273.42,-10.3932,-6.08457,-14.724,-6.57409,-6.21173,0.665269,6991.25,24.5595,5377.65,0.601862,0.99389,0.00834263,11616,-0.00255576,0.729496,11.6448,10.338,121.777,86.9581,0.512639,11.8639,11.9811,120.638,136.575,1.13862,-49.6171 
