cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
12,-3.97,43.2527,12,10642.5,-0.37094,30.3058,9.01597,119.906,-0.134088,284.382,490.962,-3.46141,-4.311,-10.1944,-5.30625,-1.9868,-407.21,5962.93,21.9872,6805.22,10136.1,-0.897318,-1.74691,-5.0662,-2.74216,0.57729,0.486982,6287.28,51.4743,7129.58,0.473644,0.985875,0.0131251,13274.3 
13,-4,43.2227,13,11142.9,-0.0765303,30.6446,9.00837,119.896,0.0261561,0.16183,500,-0.569206,-1.37218,-5.70246,-8.44983,-4.1086,-454.501,6168.5,32.6098,7046.2,8986.72,2.29267,1.48969,0.0212814,-5.58796,-1.24673,1.00702,6530.53,65.5213,7408.22,0.47355,0.982745,0.0160311,13790.6 
14,-3.94,43.2827,14,11502.9,-0.00142138,32.6777,8.71891,119.914,-0.00540171,-11.067,500,-3.82806,-1.85598,-7.40601,-6.64985,-9.25426,-526.478,5940.44,25.9812,7722.93,9276.84,-0.512968,1.45911,-0.775833,-3.33476,-5.93918,0.914778,6359.8,64.1047,8142.28,0.443524,0.982666,0.0142957,14339.2 
15,-3.945,43.2777,15,11383.2,-0.380862,32.5056,8.93542,120.006,0.0333544,369.754,427.206,-0.366321,-2.03017,-4.96053,-4.49205,-4.68685,-460.996,6385.24,18.017,7245.18,9856.63,2.53645,0.872599,0.845002,-1.58928,-1.78408,0.0405146,6752.44,51.3988,7612.38,0.475103,0.986854,0.0122851,14212.6 
16,-3.96,43.2627,16,10250.4,-0.38071,30.1049,8.83001,119.846,0.049383,252.119,422.273,-2.13789,-4.02353,-7.36386,-4.54833,-6.97109,-437.841,5838.91,10.5364,6634.89,9058.83,0.619085,-1.26656,-1.84992,-1.79135,-4.21412,0.782436,6187.67,42.2416,6983.65,0.474819,0.988194,0.0110194,13031.6 
17,-3.985,43.2377,17,7968.68,-0.377905,24.2575,8.90227,119.967,0.855345,-34.5963,332.208,-3.16411,2.24434,-6.0352,-7.40292,-2.08352,-517.099,4363.59,0.0340096,5879.34,7993.09,0.0919222,5.50037,0.476872,-4.14688,1.17252,0.845912,4775.48,37.4784,6291.23,0.43648,0.986452,0.0108547,10940.9 
18,-3.98,43.2427,18,7348.6,-0.0137305,23.1763,8.5787,119.806,-0.0286475,93.3241,499.983,-4.63586,-0.48254,-7.9137,-8.88099,-3.05067,-602.148,4074.11,15.0336,5679.58,6559.36,-0.844298,3.30903,-0.330564,-5.08942,0.740892,0.850719,4553.74,58.6366,6159.21,0.430013,0.977963,0.0172349,10589.8 
19,-3.975,43.2477,19,8815.33,-0.384137,26.0842,9.01097,119.86,0.313138,658.153,368.603,2.16785,0.608796,-13.6808,-4.91901,-3.96397,-532.758,4982.52,12.475,6147.91,14360.5,5.52249,3.96343,-6.97152,-1.56438,-0.609336,21.4633,5406.89,51.0533,6572.28,0.456365,0.983745,0.0141076,11847.7 
20,-3.995,43.2277,20,10695.3,-0.145769,30.7913,8.87746,119.877,0.100867,17.8348,2.54026e-08,-6.84068,-2.81107,-8.84224,-6.8181,-8.18685,-554.671,5904.73,21.875,7076.05,8956.96,-3.34807,0.681549,-1.85701,-3.32548,-4.69423,0.851951,6346.55,62.0401,7517.87,0.462777,0.983181,0.0149741,13714.1 
21,-4.03,43.1927,21,11329.1,-0.412719,32.6334,8.97509,119.708,0.0483801,-1.73831,16.535,-0.557459,-5.48832,-11.721,-2.04026,-6.92486,-497.41,6445.96,6.76637,7266.41,9537.21,2.5746,-2.35626,-5.45688,1.09179,-3.79281,0.312697,6842.17,42.785,7662.61,0.476755,0.989175,0.0101809,14351.5 
22,-3.965,43.2577,22,11490.2,-0.356062,32.0444,9.06928,120.006,0.142429,341.74,39.0541,-5.76738,-4.04859,-9.70842,-1.58286,-4.21346,-426.018,6646.25,17.3432,6956.08,11045.1,-3.08486,-1.36606,-4.34337,1.09966,-1.53094,0.529203,6985.59,48.1922,7295.42,0.494201,0.988071,0.0120223,14135.1 
23,-4.02,43.2027,23,11086.6,-0.35783,31.483,8.93805,119.872,0.190835,-192.705,180.039,-1.24238,-5.54645,-7.32889,-5.8056,-1.87695,-504.282,5983.52,23.1965,7159.96,10357.5,1.93295,-2.37112,-0.978237,-2.63028,1.29837,0.644058,6385.2,59.7128,7561.63,0.462843,0.983898,0.0143382,13795.6 
24,-4.015,43.2077,24,11938.1,-0.0536539,32.4038,9.05001,119.874,-0.0280087,16.6102,500,-1.54853,-4.71127,-10.3511,-6.22421,-3.68511,-456.727,6901.41,30.9443,6974.52,9561.55,1.32735,-1.83538,-4.5993,-3.34833,-0.809229,0.503577,7265.21,64.017,7338.32,0.502547,0.984814,0.0158157,14456.8 
25,-4.01,43.2127,25,11109.2,-0.377945,31.8466,8.92301,119.947,0.0463262,-353.751,166.614,-6.18285,1.70473,-4.57562,-0.737746,-7.0252,-586.709,6448.57,23.8432,6960.08,9784.07,-2.4885,5.39908,2.81307,2.9566,-3.33086,0.474132,6915.9,66.3282,7427.41,0.487215,0.983493,0.0161841,14194.8 
26,-4.025,43.1977,26,11868,-0.353647,32.6423,9.12608,120.058,0.125756,40.7947,262.547,-2.90809,-3.91283,-6.48738,-4.95152,-1.15024,-432.657,6378.19,27.8862,7436.58,9864.51,-0.183759,-1.1885,-1.03872,-2.2272,1.57409,0.661001,6722.82,59.216,7781.21,0.468541,0.98482,0.0138249,14348.4 
27,-3.95,43.2727,27,10809.7,-0.0286859,30.7462,8.7995,120.009,0.00854968,15.1172,1.00363e-11,-4.46561,-3.98961,-5.36467,-7.94083,-6.13331,-409.058,5821.9,20.8509,7095.66,8811.54,-1.88988,-1.41389,-0.213216,-5.3651,-3.55758,0.98286,6147.73,50.4718,7421.49,0.458075,0.985836,0.0123727,13420.8 
28,-4.005,43.2177,28,10866.9,-0.280915,30.8252,9.05956,119.975,0.0588007,-15.9784,499.889,-5.15229,1.22756,-1.51076,-2.53295,-3.10158,-494.266,6245.37,19.8597,6891.29,9121.52,-2.04003,4.33982,4.71376,0.579305,0.0106809,0.380057,6639.07,55.6507,7284.99,0.481847,0.985543,0.0138767,13778.4 
29,-3.935,43.2877,29,12572.4,-0.0275919,33.6538,9.12861,120.189,-0.101597,30.3543,499.885,-7.57773,1.28865,-5.09299,-3.03254,-4.05895,-480.781,7207.59,24.4845,7367.31,10101.2,-4.55038,4.31599,0.961705,-0.00519481,-1.03161,4.10744,7590.54,59.299,7750.27,0.499845,0.986513,0.0138985,15185.8 
30,-3.99,43.2327,30,7786.36,-0.0102021,24.1067,8.64828,119.937,0.00770157,27.3943,492.561,-1.1757,1.47506,-9.31255,-3.98081,-4.57599,-603.262,4931.17,11.6028,5262.05,6793.64,2.62288,5.27365,-1.71539,-0.182229,-0.77741,1.32852,5411.69,55.2865,5742.57,0.490215,0.982436,0.0174258,11039.4 
31,-3.955,43.2677,31,11608.9,-0.330315,31.6681,9.14551,119.954,0.0860321,13.7356,59.1991,-3.37644,1.28391,-5.26449,-5.53782,-2.92835,-499.117,6150.08,25.9231,7460.29,9466.57,-0.233628,4.42672,1.02112,-2.39501,0.214458,0.663403,6547.64,62.0654,7857.85,0.459537,0.983682,0.0143412,14248.3 
32,-3.97,43.2527,32,11396.4,-0.325458,30.9675,9.19474,119.842,0.0372824,97.2852,4.39716e-09,-3.39386,-5.83425,-7.21657,-2.83732,-6.62927,-495.694,6101.34,24.9098,7196.59,9387.23,-0.272605,-2.713,-0.974062,0.283933,-3.50802,0.864408,6496.18,60.8042,7591.43,0.466151,0.983884,0.01454,13935.8 
33,-4,43.2227,33,10713,-0.0462585,30.1232,8.98571,119.825,-0.0116416,9.15155,500,-1.31096,0.768702,-9.33088,-5.64438,-6.90509,-469.204,6149.79,25.9418,6724.92,8814.94,1.64349,3.72315,-3.42197,-2.68993,-3.95064,0.271285,6523.53,59.918,7098.66,0.483934,0.984181,0.0153107,13480.2 
34,-3.94,43.2827,34,11539,-0.184767,32.6452,8.82484,120.06,0.10689,-20.2499,500,1.37268,0.362477,-7.99343,-6.39617,-7.64373,-504.562,6760.1,-0.263707,6823.69,9448.71,4.54977,3.53957,-1.63924,-3.21908,-4.46664,-0.326657,7162.01,36.2729,7225.59,0.502841,0.991215,0.00916274,14243.1 
35,-4.055,43.1677,35,11170.4,-0.401099,32.0256,8.99662,119.869,-0.208903,405.311,4.9241,-1.44795,-0.957776,-6.55988,-1.70875,-7.62801,-504.636,6559.19,18.6925,6971.24,12135.6,1.72961,2.21978,-0.20476,1.46881,-4.45045,1.26836,6961.15,55.2344,7373.21,0.490675,0.986304,0.0136118,14186.9 
36,-3.99,43.2327,36,7639.02,-0.359686,24.3299,8.81387,119.956,0.43365,-128.146,500,-2.12546,-0.492038,-5.34077,-7.31368,-7.51192,-595.059,4434.42,2.89714,5716.43,8789.75,1.62146,3.25489,2.15308,-3.56675,-3.76499,8.12213,4908.41,45.9868,6190.42,0.447235,0.983869,0.0134997,10975 
37,-4.015,43.2077,37,11291.7,-0.369488,32.075,8.94235,119.496,-0.587069,-174.449,471.26,-0.444156,-4.16972,-8.24517,-4.30622,-4.69925,-493.402,6144.38,7.98739,7232.69,12671,2.66266,-1.0629,-2.03153,-1.1994,-1.59243,0.369795,6537.39,43.7158,7625.7,0.466604,0.988433,0.0104499,14010.6 
38,-4.04,43.1827,38,10955.8,-0.384833,30.9949,9.08592,119.992,0.0743268,-228.78,137.984,-0.564306,-0.646434,-4.96578,-6.30622,-8.3466,-511.712,6407.7,19.7941,6763,9721.11,2.65781,2.57568,1.47845,-3.08411,-5.12448,1.98785,6815.3,56.8485,7170.6,0.492346,0.985613,0.014394,13842.5 
39,-4.035,43.1877,39,10697.3,-0.375006,30.7941,-8.92667,120.077,-0.115026,-703.261,285.958,-1.97257,-3.38351,-6.78052,-6.75648,-4.72685,-518.164,6334.62,8.96612,6511.63,11581.9,1.29017,-0.120774,-0.255041,-3.49374,-1.46411,0.936926,6747.35,46.4876,6924.37,0.498577,0.988087,0.0122161,13533.2 
40,-3.925,43.2977,40,11416.2,-0.371631,32.4811,8.93197,119.882,0.164164,-215.714,498.553,-4.16413,-2.44977,-5.06964,-4.91852,-6.03181,-483.774,6635.04,4.76698,6894.5,10597.2,-1.11793,0.59643,1.02275,-1.87232,-2.98562,1.23475,7020.39,39.7982,7279.85,0.495978,0.990177,0.00997021,14154.6 
41,-3.995,43.2277,41,9750.55,-0.0033544,28.3194,8.7488,119.729,-0.0258822,-87.4534,500,-0.974012,1.25677,-3.40907,-3.34662,-5.27661,-570.47,5725,8.69334,6245.6,8139.12,2.61809,4.84887,3.77513,0.245476,-1.68451,0.614903,6179.4,50.0025,6700,0.484834,0.986037,0.0135613,12745.4 
42,-4.03,43.1927,42,10637.1,-0.410577,31.1385,8.91548,119.683,-0.213868,125.563,44.5256,-3.2995,-4.10851,-3.96645,-5.98345,-4.00563,-501.06,6394.99,15.3848,6549.7,9911.46,-0.144458,-0.953474,2.34363,-2.82841,-0.850589,1.96315,6794.1,51.6678,6948.81,0.499422,0.986866,0.0135119,13603.9 
43,-3.96,43.2627,43,11206.9,-0.341869,31.5026,8.958,119.914,-0.00583953,62.5296,65.105,-4.80857,-4.62024,-7.61984,-7.68633,-5.27711,-503.836,6270.19,15.7158,6974.07,9198.43,-1.63605,-1.44772,-1.2748,-4.51381,-2.10459,0.883866,6671.51,52.1998,7375.39,0.479986,0.986492,0.0128698,13899.4 
44,-3.94,43.2827,44,11300.3,-0.35047,31.4446,9.07004,119.909,0.0468925,285.632,239.297,-2.27409,0.020051,-8.82527,-4.25754,-2.62958,-489.649,6556.47,18.782,6885.68,9720.33,0.809097,3.10324,-2.65889,-1.17435,0.453606,5.99134,6946.49,54.2387,7275.71,0.493475,0.98652,0.0135464,14076.7 
45,-4.005,43.2177,45,10394.3,-0.38931,30.7298,8.78394,119.906,0.0510995,-131.218,100.054,-2.26018,0.030872,-5.17681,-1.78223,-5.23041,-503.365,6066.44,13.6303,6593.01,9005.35,0.909379,3.20043,1.1623,1.38732,-2.06086,0.747247,6467.39,50.0802,6993.96,0.485486,0.98663,0.0130187,13321.5 
46,-3.935,43.2877,46,11532.4,-0.0576193,32.962,8.81459,119.926,-0.0140053,-65.2172,499.962,-0.141537,-0.643964,-11.1813,-4.25078,-4.18188,-546.063,6825.33,25.6614,7027.6,9487.98,3.29687,2.79445,-4.30448,-0.812373,-0.743469,19.6346,7260.29,65.2031,7462.55,0.498181,0.984527,0.0158402,14573.6 
47,-3.97,43.2527,47,10722.7,-0.373739,30.6915,8.96978,119.885,0.144411,-460.147,474.996,-0.919799,-0.703109,-0.520496,-4.38385,-4.09528,-555.894,6407.48,23.5331,6479.74,11125,2.58052,2.79721,6.48014,-0.883527,-0.594962,0.375672,6850.27,63.7868,6922.53,0.502427,0.983966,0.0166905,13634.4 
48,-3.965,43.2577,48,11373.5,-0.259111,32.2688,8.94235,119.837,0.0403269,-51.2743,500,-5.66502,-3.63665,-9.60428,-3.78559,0.780731,-502.941,6378.67,18.9422,7179.79,9460.86,-2.49814,-0.469767,-3.27051,-0.618707,3.94762,-0.124077,6779.28,55.3613,7580.4,0.477143,0.98591,0.0132747,14208.1 
49,-3.945,43.2777,49,11509.2,-0.404037,32.5828,-9.07886,119.737,0.175707,-76.1565,440.568,-2.74392,1.97092,-7.12924,-4.83155,-9.29821,-540.125,6536.98,24.0986,7321.27,10065.4,0.657099,5.37194,-0.327197,-1.43053,-5.89719,0.798756,6967.21,63.2103,7751.5,0.478396,0.984371,0.0147993,14563.7 
50,-4.045,43.1777,50,10411.8,-0.0844215,30.5072,8.64547,120.02,-0.00961929,-88.0053,500,-0.526498,0.156681,-6.06526,-4.07134,-5.60108,-448.871,6318.96,-4.02804,6338.21,8613.46,2.29993,2.9831,-0.412415,-1.24492,-2.77466,1.4846,6676.5,28.4758,6695.76,0.504331,0.992591,0.00777324,13238.3 
51,-3.92,43.3027,51,11142.1,-0.152171,31.7209,8.88654,119.991,0.0835144,-208.019,499.967,-1.14517,-0.257344,-4.5778,-4.73291,-7.41523,-459.349,6557.76,5.04119,6706.86,9741.95,1.74723,2.63506,1.207,-1.84051,-4.52283,2.55932,6923.65,38.3038,7072.75,0.499724,0.990411,0.00987773,13854.9 
52,-4,43.2227,52,10886.2,-0.432718,32.074,8.90244,119.917,0.114347,-455.863,445.417,-0.48233,-3.04765,-6.38522,0.83324,-4.68762,-559.078,6580.95,16.5709,6792.19,10992.1,3.03804,0.472715,0.65551,4.35361,-1.16726,0.910847,7026.27,57.0551,7237.52,0.497645,0.985989,0.0143139,14119 
53,-3.93,43.2927,53,11311.5,-0.104658,32.219,8.85219,119.783,0.0461768,-74.3945,1.19271e-07,0.87536,1.03228,-9.14797,-4.84061,-5.53714,-463.549,6735.6,14.6937,6854.15,9396.31,3.79421,3.95112,-3.31028,-1.92176,-2.61829,-30.5259,7104.83,48.2605,7223.38,0.500914,0.988253,0.0121577,14183.7 
54,-3.95,43.2727,54,11018.8,-0.0108223,31.6017,8.80357,119.687,-0.00103811,15.7582,7.25632e-12,1.7339,-4.12667,-6.96377,-2.5525,-3.65495,-562.077,6596.34,4.63108,6781.65,9057.13,5.27315,-0.587417,0.114732,0.986753,-0.115706,0.979771,7044.05,45.3324,7229.37,0.498559,0.988863,0.0114192,14128.8 
55,-4.01,43.2127,55,12046.8,-0.0231378,33.1134,9.05304,119.852,0.00567436,1.8497,3.49041e-12,-2.65515,-1.43497,-6.26177,-13.8001,-5.94849,-570.284,7232.01,33.3573,7132.2,9759.08,0.935773,2.15595,0.920075,-10.2091,-2.35757,1.10755,7686.26,74.6529,7586.45,0.508318,0.983287,0.0178041,15121 
56,-3.975,43.2477,56,8514.51,-0.379304,25.97,8.77791,119.936,0.156887,1238.08,172.568,-3.0936,-3.96919,-8.74439,-6.50892,-2.86207,-541.507,5188.44,3.06835,5612.54,13744,0.31612,-0.559466,-1.92494,-3.0992,0.54765,0.592159,5619.77,42.2802,6043.87,0.486865,0.987005,0.0127226,11542.8 
57,-3.915,43.3077,57,11512.5,-0.165923,32.6636,9.00552,119.866,0.12023,-111.816,114.868,-2.26607,-7.34544,-4.98072,-2.02869,-7.20412,-501.202,6807.37,10.0674,7070.01,10013.3,0.889872,-4.1895,1.33115,1.12725,-4.04818,1.27225,7206.6,46.3607,7469.24,0.496102,0.988867,0.0113045,14526.5 
58,-4.025,43.1977,58,11690.6,-0.360121,32.2013,9.15415,119.722,-0.462338,942.477,187.988,-3.66852,-2.58329,-4.16005,-6.96159,-4.77352,-411.118,6662.12,29.3114,7114.41,23780.8,-1.07981,0.0054106,1.01735,-4.37288,-2.18482,1.1538,6989.59,59.0815,7441.88,0.489377,0.985423,0.0144138,14282.6 
59,-4.05,43.1727,59,11115,-0.19643,32.1674,8.70097,119.849,0.108935,-214.498,0.580661,-3.68072,1.1593,-2.94155,-2.86925,-9.84634,-525.312,6196.7,15.2413,7106.79,9871.93,-0.372972,4.46705,3.67395,0.4385,-6.53859,-1.20269,6615.13,53.2804,7525.22,0.472852,0.986101,0.0128746,13989.8 
60,-3.985,43.2377,60,7542.21,-0.397549,23.3482,8.94707,119.933,1.88993,2262.98,493.74,-2.14223,-0.36136,-8.98946,-4.79313,-3.10484,-507.457,4402.51,8.58403,5374.68,146027,1.0531,2.83396,-2.59881,-1.59781,0.0904841,-10.863,4806.72,45.3303,5778.89,0.459093,0.983764,0.0142439,10470 
61,-3.955,43.2677,61,11045.5,-0.411262,31.9835,8.95968,119.917,0.101729,-354.759,438.191,-3.25527,-3.72222,-15.6621,-7.17859,-2.97985,-559.767,6385.06,18.2295,7026.73,10503.4,0.269437,-0.197513,-8.61265,-3.65389,0.54485,0.260702,6830.93,58.7636,7472.6,0.482612,0.985169,0.0142792,14154.1 
62,-3.98,43.2427,62,8528.79,-0.201211,25.1514,8.89934,119.802,-0.116265,361.212,0.000194536,-1.6263,-0.611351,-4.91852,-2.71973,-2.64875,-467.034,5346.41,3.39224,5370.84,8653.55,1.31449,2.32944,0.963055,0.221059,0.292034,0.811906,5718.42,37.2113,5742.85,0.503985,0.988741,0.0117953,11346.4 
63,-4.02,43.2027,63,12040.7,-0.343764,33.0121,9.10349,119.881,0.0868207,-38.5698,347.223,-2.79539,1.45975,-7.99387,-3.97574,-4.45348,-485.27,7385.74,28.4849,6658.83,9892.1,0.260225,4.51536,-1.88265,-0.920131,-1.39786,4.27447,7772.28,63.6245,7045.36,0.529565,0.985877,0.0163633,14676.7 
64,-4.055,43.1677,64,11547.8,-0.287265,31.6621,9.03192,119.863,0.0283404,46.6336,3.16644e-08,1.11334,-2.31739,-6.76541,-0.921533,-4.62974,-435.088,6634.62,11.7545,6857.8,9352.29,3.85297,0.422249,-1.28614,1.8181,-1.8901,1.4409,6981.19,43.2603,7204.36,0.497184,0.989272,0.0109404,14041.5 
65,-3.99,43.2327,65,9136.29,-0.384997,27.0328,8.95629,119.74,-0.0821047,460.529,499.602,-0.471042,0.737128,-10.8018,-5.99111,-5.87453,-504.784,5354.71,23.3174,6061.77,9112.48,2.70745,3.91562,-4.44486,-2.81261,-2.69604,-0.334617,5756.79,59.8701,6463.85,0.476108,0.982125,0.0167759,12091.4 
66,-4.015,43.2077,66,11019,-0.312049,31.7082,-8.79573,119.712,0.143741,-238.857,499.557,-0.369195,-2.90021,-7.22788,-2.34409,-2.98705,-508.092,6329.2,1.66899,6991.92,10196.7,2.83012,0.299104,-0.829246,0.855227,0.212269,1.24625,6733.91,38.4611,7396.64,0.481592,0.990104,0.00948773,13982.6 
67,-4.04,43.1827,67,10665.7,-0.377878,30.8303,8.90446,119.698,-0.0069266,-139.899,35.9124,-3.08046,0.442663,-7.45367,-4.45706,-3.04657,-488.059,6427.5,23.2348,6435.24,8968.32,-0.00728233,3.51584,-1.30732,-1.38389,0.0266106,2.54904,6816.26,58.5764,6823.99,0.504767,0.985184,0.0155663,13503.8 
68,-4.035,43.1877,68,11728,-0.384262,32.9021,9.06708,119.685,0.090595,83.8311,168.346,-1.69594,2.53671,-6.69116,-8.10791,-6.55037,-542.345,7012.31,17.3587,6988.58,9958.72,1.71906,5.95171,0.138844,-4.69291,-3.13537,8.44169,7444.3,56.6312,7420.58,0.505848,0.986862,0.0138634,14716.5 
69,-3.925,43.2977,69,11695.2,-0.114295,33.43,8.81607,119.821,0.000746967,21.397,486.43,-3.19301,-1.64914,-11.7774,-6.80422,-6.73441,-499.023,7021.03,13.7882,7000.7,9594.68,-0.0507924,1.49307,-5.49293,-3.66201,-3.59219,0.514109,7418.52,49.9236,7398.19,0.505736,0.98836,0.0122781,14668.7 
70,-3.995,43.2277,70,10378.1,-0.0399633,29.5438,8.89475,119.688,0.00248174,10.6239,500,-2.71659,-0.455832,-3.25655,-1.21666,-2.36873,-502.325,5744.48,15.2981,6757.91,8555.37,0.446413,2.70717,3.06946,1.94635,0.794274,0.657566,6144.6,51.6727,7158.03,0.466934,0.985497,0.0131234,13159.5 
71,-4.03,43.1927,71,11564.8,-0.364249,32.5082,9.01887,120.06,0.161889,-102.222,69.9186,-3.92901,-2.21969,-10.6183,0.242618,-5.24247,-490.536,7314.64,10.0343,6520.31,10082.9,-0.840233,0.869084,-4.44078,3.33139,-2.15369,-0.373057,7705.37,45.5553,6911.04,0.532205,0.98976,0.0119969,14478.2 
72,-3.96,43.2627,72,11471.7,-0.154619,31.9842,8.99096,119.825,-0.0487598,4.52486,486.548,0.587111,-2.62722,-5.12282,-5.72606,-6.14584,-423.434,6870.93,4.47681,6788.16,9368.5,3.25336,0.0390301,0.209678,-3.05981,-3.47959,1.06903,7208.22,35.1387,7125.44,0.507937,0.991541,0.00900245,14191.2 
73,-3.94,43.2827,73,11244.9,-0.120585,32.0389,8.85943,119.957,-0.0359162,54.2018,500,-1.75522,-0.118989,-7.93259,-3.81,-2.51889,-556.46,6483.73,20.5688,7074.19,9303.51,1.74866,3.38489,-0.924822,-0.306117,0.984998,1.18922,6926.97,60.8635,7517.43,0.484605,0.984857,0.0146951,14294.1 
74,-4.005,43.2177,74,11712.9,-0.36049,32.1863,9.17475,119.634,0.0526304,2.79517,480.043,-3.40093,-3.10372,-3.41714,-5.03152,-4.06907,-426.917,6751.81,17.1261,6972.21,9617.82,-0.712744,-0.415538,1.95922,-2.34334,-1.38088,1.67716,7091.86,48.0403,7312.27,0.497399,0.988284,0.0119576,14257.9 
75,-3.935,43.2877,75,11223,-0.427952,33.1331,8.82307,119.813,-0.0405475,250.946,262.341,0.133543,-2.46013,-5.91147,-3.36706,-5.10781,-484.591,6832.99,15.5431,6803.95,9847.74,3.18488,0.591214,0.191209,-0.315717,-2.05647,0.880128,7218.99,50.6335,7189.94,0.506058,0.987874,0.0128065,14265.1 
76,-3.97,43.2527,76,9709.73,-0.0959481,28.0966,8.80617,119.749,-0.0166458,17.8563,400.052,-3.82883,-1.37991,-7.82484,-4.16575,-5.91239,-513.237,5813.91,9.45571,6226.59,8064.11,-0.59711,1.85181,-1.3614,-0.93403,-2.68067,0.63417,6222.72,46.6205,6635.4,0.489,0.987059,0.0127773,12725.4 
