cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
41,97,43.248,4.2,48.55,-0.2,0.19,0.01,41,12563,-0.0112517,26.218,10.7436,114.475,-0.0208755,25.5044,500,-1.4583,-0.475611,0.110044,-0.826641,0.591348,-186.034,6525.1,16.6954,6402.91,9186.77,-0.286894,0.695793,2.45285,0.344763,1.76275,0.506396,6673.28,30.1666,6551.09,0.474089,0.992151,0.00841121,14076,-0.000210483,0.846102,10.6574,8.89263,114.126,89.2707,0.741804,10.5971,9.7565,113.701,138.841,0.425205,-49.5699 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,13335.5,-0.072012,28.2684,10.6043,114.663,-0.0111485,58.9842,21.6532,-1.38702,-1.11776,0.0281619,1.78951,0.322454,-227.836,7204.84,4.74407,6571.43,9779.76,0.0476013,0.316866,2.8974,3.22413,1.75707,0.648505,7386.32,21.2422,6752.91,0.49186,0.994992,0.00576121,15017.1,-0.000297152,0.954654,10.6294,8.75176,114.272,89.8814,0.790204,10.3249,9.65143,114.086,139.572,0.186131,-49.6904 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,5784.28,-0.0180635,12.5011,10.966,114.496,0.0962237,-114.031,496.546,-0.681411,-1.68336,1.82743,2.19187,-1.82227,-332.985,17.0739,6.05421,6492.13,4819.83,1.41531,0.413354,6.02086,4.28858,0.274448,0.514938,282.309,30.1665,6757.37,0.0356534,0.842461,0.00815651,7918.14,-0.00142172,0.00989371,-22.077,61.7914,134.994,113,0.747457,10.5887,9.76808,113.621,138.701,21.3734,-25.7007 
44,75,47.3227,3,46.05,0.2,-0.19,-0.01,44,6225.75,-0.0649439,12.4021,11.4979,114.524,0.0704456,-35.0781,50.9876,0.87966,-0.718414,-0.479991,-1.9053,-0.342944,-256.515,1092.25,15.0836,5548.72,4722.46,2.49487,0.896794,2.75042,-0.290093,1.27226,0.613935,1296.58,33.6585,5753.04,0.166281,0.956545,0.0106624,7797.52,-0.000317223,0.106611,12.0939,10.3975,113.934,90.4172,0.565547,11.3102,10.5207,113.727,139.411,0.206536,-48.994 
45,97,43.248,4.2,48.55,-0.2,0.19,0.01,45,12939.7,-0.0665924,26.2666,10.9882,114.736,0.0308521,15.8317,13.1173,-0.733735,-0.872707,0.0436602,-0.682995,1.76005,-200.552,6664.9,10.7205,6548.84,9411.5,0.529088,0.390116,2.56931,0.579828,3.02288,0.637678,6824.65,25.243,6708.59,0.473758,0.993569,0.00688373,14405.4,-0.000132459,0.824761,10.8826,9.11171,114.272,89.1508,0.721053,10.8263,10.073,114.052,138.696,0.219823,-49.5454 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,13184.5,-0.0142576,26.9531,10.6854,114.572,-0.00205447,9.77704,143.746,-0.471001,0.0203275,-1.53203,-0.227506,1.36489,-172.737,7021.14,0.088309,6283.85,9376.13,0.616681,1.10801,0.643333,0.860176,2.45257,0.886753,7158.73,12.5967,6421.44,0.496618,0.99693,0.00360056,14415,1.77379e-05,0.906559,10.7788,8.81586,114.263,88.8914,0.725432,10.4748,9.89436,113.858,138.451,0.405058,-49.5593 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,5820.92,-0.0881434,12.6381,10.7955,114.518,0.176866,-58.3949,487.792,0.541039,-1.17119,2.75535,-0.333922,-0.602526,-265.928,86.7008,7.68455,6226.27,4777.62,2.21551,0.503287,6.1043,1.34055,1.07195,0.4567,298.522,26.941,6438.09,0.0394163,0.863607,0.00764956,7573.57,-0.000461804,0.0139845,16.2026,12.1717,121.029,104.131,0.718578,10.5512,9.89058,113.895,137.397,7.13338,-33.2661 
48,75,47.3227,3,46.05,0.2,-0.19,-0.01,48,6216.02,-0.0240966,12.5839,11.1752,114.392,0.0821654,-43.2583,500,-4.31299,-3.03779,-3.97526,0.151964,-0.182767,-299.573,1042.5,7.40372,5559.04,4693.59,-2.42666,-1.15146,-0.202599,2.03829,1.70356,-4.21268,1281.12,29.0965,5797.66,0.163565,0.961774,0.00916022,7832.48,-0.000227745,0.111885,11.3501,9.82463,114.023,90.9546,0.597556,10.9059,10.26,113.699,139.225,0.323348,-48.2702 
49,97,43.248,4.2,48.55,-0.2,0.19,0.01,49,13639,0.010778,27.8395,10.5978,114.441,-0.0197982,7.17196,318.178,1.69067,0.156283,3.96556,0.856235,4.82604,-237.254,6856.59,-5.53231,6837.53,9609.08,3.1846,1.65021,6.95341,2.35016,6.31996,0.660119,7045.57,11.6479,7026.51,0.470158,0.997115,0.00304436,14985.5,3.13364e-05,0.899914,10.5929,8.83719,114.203,89.3247,0.789264,10.6699,9.79287,113.723,138.807,0.480803,-49.4825 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,14971.8,-0.0302258,30.9592,10.6152,114.625,-0.00852436,14.2823,195.641,-2.53844,0.786388,2.16088,-0.971448,0.165886,-223.254,7734.76,-10.8958,7409.89,10702.2,-1.13266,2.19216,4.97242,0.434323,1.57166,0.381378,7912.59,5.27057,7587.72,0.479937,0.998836,0.00127793,16486.7,-0.000176404,1.00667,10.7142,8.90305,114.345,89.0556,0.863379,10.6011,9.82256,113.96,138.599,0.385207,-49.5432 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,6048.12,-0.0223812,12.8354,10.8735,114.42,-0.0345419,108.227,499.141,-3.20019,-0.0763823,-1.83398,1.76746,-2.16534,-274.23,161.634,36.3496,6398.33,4665,-1.47343,1.65037,1.61953,3.49422,-0.438588,0.666222,380.068,56.2073,6616.77,0.0483731,0.794406,0.015407,7857.01,-0.00139264,0.0118562,-26.4592,61.2859,134.241,113,0.755425,10.2341,9.63318,113.601,138.946,20.64,-25.9463 
52,75,47.3227,3,46.05,0.2,-0.19,-0.01,52,7085.78,-0.124787,14.2618,11.7845,114.419,-0.2595,-9.36717,406.584,-1.45152,-2.98961,0.813682,-1.40349,0.405136,-286.017,1295.7,23.1479,6397.68,5550.3,0.349446,-1.18864,4.41562,0.397476,2.20611,0.285499,1523.53,43.8591,6625.51,0.169086,0.952038,0.0120473,9010.35,-0.000460546,0.126139,11.5554,10.538,114.136,90.1991,0.634669,11.4782,10.6894,113.653,139.146,0.483634,-48.9472 
53,97,43.248,4.2,48.55,-0.2,0.19,0.01,53,12576.3,-0.026604,25.7733,10.7162,114.534,0.00612591,-2.04526,0.00698785,0.772453,-1.22271,-2.14738,2.53826,2.32683,-251.653,6531.51,6.33761,6203.92,8991.42,2.35704,0.361883,1.0218,4.12285,3.91142,0.913223,6731.96,24.5604,6404.38,0.481925,0.993656,0.00701481,13968.9,-1.37712e-05,0.833466,10.7185,8.98431,114.245,89.4956,0.717606,10.4825,9.8445,113.787,139.135,0.458155,-49.6392 
54,97,43.248,0,48.55,-0.2,0.19,0.01,54,14452,-0.0107254,30.1186,10.4909,114.621,-0.0132482,2.77864,500,-2.58886,-2.10036,0.259952,-1.84084,0.883444,-203.463,7455.67,2.19385,7094.97,10287.1,-1.30771,-0.819204,2.82226,-0.55969,2.1646,-0.226936,7617.74,16.9271,7257.04,0.481581,0.996126,0.00427834,15818.2,-2.51961e-05,0.978284,10.4974,8.96085,114.381,89.8378,0.843064,10.3904,9.7533,113.84,139.448,0.540247,-49.6101 
55,75,46.2227,0,46.05,0.2,-0.19,-0.01,55,6532.2,-0.0150859,13.5589,10.9995,114.45,0.0860038,-0.00821056,500,-0.942109,-3.7622,-0.874175,-0.501689,-2.04172,-280.271,97.8579,28.3341,6841.51,4855.06,0.822683,-1.9974,2.65541,1.2631,-0.276926,-0.0764307,321.104,48.6292,7064.76,0.0386673,0.790497,0.0125211,8304.28,-0.00122782,0.0100159,25.7451,64.3076,134.996,113,0.763965,10.5285,10.0466,113.87,138.472,21.1259,-25.4722 
56,75,47.3227,3,46.05,0.2,-0.19,-0.01,56,6347.2,-0.0158982,12.1616,11.7362,114.619,-0.00822254,6.16233,500,0.704752,-0.714738,1.65665,-1.00689,-3.65267,-257.461,1228.93,27.4936,5386.73,4648.03,2.32592,0.906428,4.89898,0.614275,-2.03151,0.270344,1434.01,46.137,5591.81,0.184968,0.946698,0.0149713,7752.75,-0.000144361,0.118463,11.7752,10.5582,114.056,90.1487,0.540193,11.3006,10.658,113.892,138.814,0.16341,-48.6649 
57,97,43.248,4.2,48.55,-0.2,0.19,0.01,57,12252.3,-0.0123943,25.2486,10.5964,114.617,0.0023638,-3.50108,42.075,-1.30327,1.49697,3.72989,1.83793,2.43989,-213.634,6246.38,-4.04672,6157.75,8709.74,0.0419273,2.84217,6.42029,3.18312,3.78508,0.605454,6416.55,11.423,6327.92,0.472949,0.996894,0.00331432,13567.1,-3.13987e-05,0.836996,10.5918,8.66489,114.212,89.2976,0.725587,10.5142,9.67001,113.981,138.653,0.230954,-49.355 
58,97,43.248,0,48.55,-0.2,0.19,0.01,58,14706,-0.0257818,30.336,10.6277,114.582,0.00288379,-12.4113,500,-1.02841,1.75661,-3.45803,0.70001,-0.186078,-158.68,7654.24,8.48847,7208.68,10496.4,-0.0292391,2.75578,-1.4597,1.69918,0.813089,1.38625,7780.63,19.9789,7335.08,0.484193,0.995527,0.00499238,16069.3,-5.94887e-05,0.982726,10.6697,8.9881,114.213,89.1134,0.81615,10.5316,10.0991,113.962,138.586,0.25118,-49.4727 
59,75,46.2227,0,46.05,0.2,-0.19,-0.01,59,5639.87,-0.0872581,12.1462,10.9013,114.554,2.16673,-1742.13,475.44,-1.41348,-1.14203,-4.17766,-0.91161,0.233742,-259.892,161.357,28.6947,5958.8,127190,0.222986,0.494441,-0.904719,0.72486,1.87021,1.37575,368.371,47.5141,6165.81,0.0502159,0.815845,0.0139967,7335.74,-0.000399599,0.0181972,-15.201,-12.314,115.754,105.558,0.692947,10.3613,9.92484,113.938,138.117,1.8155,-32.559 
60,75,47.3227,3,46.05,0.2,-0.19,-0.01,60,6803.71,-0.0797667,13.3275,11.7705,114.574,0.306399,261.899,0.584217,-2.69312,-0.385247,-2.94121,-2.78816,-1.34872,-282.223,1412.75,14.3739,5800.53,7718.92,-0.916034,1.39184,0.612963,-1.01107,0.428364,-0.211244,1637.55,34.8104,6025.33,0.193881,0.964134,0.0105304,8446.18,-0.000323754,0.136861,11.8564,10.6793,113.792,89.7966,0.576683,11.4741,10.6614,113.861,138.422,-0.0683191,-48.6253 
61,97,43.248,4.2,48.55,-0.2,0.19,0.01,61,13260.9,-0.0452028,26.9704,10.8702,114.418,0.0472468,-19.3693,58.7361,-0.543024,-1.79199,2.9371,1.45589,4.2297,-212.381,6796.72,17.6311,6602.51,9573.54,0.794282,-0.454683,5.61171,2.7932,5.56701,0.607888,6965.89,33.0102,6771.68,0.476532,0.991775,0.00889986,14617.9,-2.25598e-05,0.853973,10.6522,9.16345,114.036,88.4463,0.73567,10.8011,10.0011,113.774,137.977,0.262348,-49.5311 
62,97,43.248,0,48.55,-0.2,0.19,0.01,62,14382.2,-0.0396732,29.8734,10.5309,114.597,0.0313799,7.949,0.000159317,-1.92823,-0.718623,-0.897594,0.12191,-0.101077,-207.719,7399.07,-5.05711,7121.37,10249.2,-0.620281,0.589331,1.71831,1.42986,1.20688,0.60262,7564.53,9.98436,7286.83,0.478809,0.997696,0.00251768,15798.6,-9.9595e-05,0.982023,10.573,8.7968,114.245,88.6411,0.853952,10.4949,9.62944,113.897,138.202,0.348223,-49.5608 
63,75,46.2227,0,46.05,0.2,-0.19,-0.01,63,6107.42,-0.0497902,13.456,10.6938,114.507,-0.0141934,25.5117,500,-1.6838,-0.436568,0.121935,-0.755912,1.4449,-270.598,69.4835,4.57056,6615.38,4696.08,0.0200811,1.26731,3.5297,0.94797,3.14879,0.604021,285.025,24.1652,6830.92,0.0356104,0.870799,0.00647448,8003.96,-0.000538625,0.0160179,-15.8991,11.935,122.975,107.493,0.778398,10.3923,9.80078,113.81,138.189,9.16479,-30.6963 
64,75,47.3227,3,46.05,0.2,-0.19,-0.01,64,5967.41,-0.117529,12.2961,11.6255,114.812,0.215206,-28.4974,134.396,2.23288,-1.02643,-1.01035,1.85993,0.921464,-272.399,1091.97,4.17996,5487.81,4853.11,3.9481,0.688789,2.42009,3.57515,2.63669,0.817611,1308.94,23.905,5704.78,0.168779,0.96903,0.00765993,7755.34,-0.000497983,0.108993,11.8221,10.3667,114.421,89.7741,0.575138,11.2537,10.3033,114.125,137.807,0.296055,-48.0326 
65,97,43.248,4.2,48.55,-0.2,0.19,0.01,65,13616.2,-0.0498192,27.8767,10.8124,114.746,-0.0113456,28.0816,338.985,0.922159,-2.57269,2.42747,2.54046,2.05448,-186.69,6934.88,4.74643,6846,9822.38,2.0977,-1.39715,4.77854,3.716,3.23001,0.615412,7083.59,18.2651,6994.7,0.47263,0.995508,0.00478722,14987.6,-9.09419e-05,0.886381,10.821,8.94198,114.389,89.1102,0.782597,10.6293,9.90114,114.034,138.704,0.355738,-49.5939 
66,97,43.248,0,48.55,-0.2,0.19,0.01,66,14546.7,-0.0854158,29.557,11.0631,114.47,-0.0103404,84.6474,500,-1.05006,-1.60867,0.404006,0.833,1.50298,-213.551,7681.45,15.6119,7215.08,10673.2,0.294615,-0.263991,3.09335,2.17767,2.84765,0.620415,7851.56,31.0757,7385.18,0.484759,0.993121,0.00769167,16196.8,-0.000212191,0.965963,10.8065,9.02796,114.078,89.6034,0.792502,10.9033,10.0656,113.708,139.509,0.370462,-49.9059 
67,75,46.2227,0,46.05,0.2,-0.19,-0.01,67,6021.95,-0.111935,13.4035,10.7061,114.512,0.588626,-297.751,244.23,-0.0639892,-0.778952,0.997044,-0.55775,3.38704,-326.359,33.2425,1.62759,6593.43,10376.8,1.99101,1.27604,5.10704,1.49725,5.44203,0.666498,293.199,25.26,6853.38,0.0364788,0.868985,0.0067438,8037.52,-0.00128778,0.00836029,-23.7577,66.5598,135,113,0.786359,10.3249,9.69812,113.853,139.133,21.1472,-26.1333 
68,75,47.3227,3,46.05,0.2,-0.19,-0.01,68,6387.1,-0.0447268,12.7908,11.643,114.581,-0.00875818,39.1782,500,-4.27175,0.212842,0.785001,-0.200957,1.09866,-281.844,1162.21,-7.85548,5761.97,4859.13,-2.49706,1.98754,4.33439,1.57374,2.87336,0.476014,1386.71,12.5535,5986.47,0.170119,0.984405,0.00384799,8151.42,-0.000403648,0.112127,12.2683,10.1263,114.608,89.8105,0.586058,11.2549,10.6047,113.876,138.743,0.7319,-48.9322 
69,97,43.248,4.2,48.55,-0.2,0.19,0.01,69,13169.4,-0.0731663,27.5477,10.6853,114.53,0.0219496,15.9576,0.0494282,1.48808,-0.732596,1.32247,-0.541552,0.0802234,-180.734,6671.39,-0.00278307,6852.55,9593.66,2.62612,0.405438,3.59854,0.596482,1.21826,0.573877,6815.35,13.0846,6996.51,0.462955,0.996651,0.00343321,14721.4,-0.000242519,0.874347,10.5281,8.92604,114.257,89.0241,0.785318,10.6031,9.91888,113.845,138.769,0.412081,-49.7447 
70,97,43.248,0,48.55,-0.2,0.19,0.01,70,13440.5,-0.00816235,28.1797,10.3931,114.674,-0.00680008,13.2518,125.199,-2.11549,-0.874209,2.61014,1.93987,1.5744,-172.946,7214.69,-1.89305,6420.16,9536.92,-1.02649,0.214786,4.78813,3.02887,2.66339,0.50478,7352.44,10.6304,6557.92,0.498036,0.997476,0.00297717,14762.9,-0.000107923,0.969498,10.5187,8.73791,114.351,88.745,0.783586,10.27,9.58117,113.975,138.415,0.376451,-49.67 
71,75,46.2227,0,46.05,0.2,-0.19,-0.01,71,6024.6,-0.0135781,13.0499,10.7476,114.541,0.00558546,3.6195,3.97873e-12,-1.63363,-1.20613,-2.40113,-1.87705,0.33399,-340.341,65.2294,17.0607,6518.45,4566.41,0.509412,0.936911,1.88495,0.265987,2.47703,0.689684,336.324,41.7056,6789.55,0.0419958,0.821688,0.0111887,8008.51,-0.00125989,0.00892917,-24.2095,-63.8505,134.999,113,0.764609,10.443,9.7375,113.878,138.623,21.1203,-25.6225 
72,75,47.3227,3,46.05,0.2,-0.19,-0.01,72,6156.18,-0.0236634,12.4733,11.6048,114.559,-0.0173856,19.3283,434.819,-5.13469,0.623661,2.87095,0.0367733,-0.304885,-251.887,1171.75,-0.384186,5501.54,4723.03,-3.54862,2.20973,6.04308,1.62284,1.28118,0.205715,1372.39,17.8556,5702.18,0.17559,0.977738,0.00573521,7815.84,-0.000452325,0.119703,12.0544,10.1696,113.996,89.999,0.573923,11.2256,10.4072,113.923,138.793,0.0732967,-48.7939 
73,97,43.248,4.2,48.55,-0.2,0.19,0.01,73,13841.5,-0.0260212,28.5829,10.622,114.368,-0.00804648,23.6897,39.4673,0.411303,1.81656,1.06848,-1.12542,2.71501,-212.936,6893.26,-11.8702,7149.04,9889.66,1.75211,3.15737,3.75009,0.215382,4.05581,0.709987,7062.87,3.5491,7318.65,0.460634,0.999121,0.00089251,15332.9,-0.000149878,0.895372,10.5641,8.99041,113.977,89.2618,0.835384,10.5591,9.82554,113.636,138.929,0.340905,-49.6668 
74,97,43.248,0,48.55,-0.2,0.19,0.01,74,13693.2,-0.0256096,28.2954,10.6145,114.634,0.00424847,12.5203,393.811,0.26686,0.474629,0.665096,0.327712,3.94982,-205.627,7279.91,2.4272,6620.96,9778.81,1.56164,1.76941,3.25465,1.62249,5.24459,0.758069,7443.7,17.3171,6784.75,0.492619,0.995945,0.00467972,15110.5,-5.52265e-05,0.960497,10.5389,8.82829,114.213,89.1072,0.779259,10.4631,9.71518,113.907,138.692,0.305925,-49.585 
75,75,46.2227,0,46.05,0.2,-0.19,-0.01,75,6153.06,-0.0133296,13.1076,10.8212,114.667,0.00173623,4.44793,4.20221e-11,-0.276961,1.69708,3.68224,-2.59842,-2.27783,-264.954,59.6423,13.3673,6582.98,4617.62,1.39138,3.36542,7.01893,-0.930082,-0.609489,0.314301,270.688,32.5532,6794.03,0.0340576,0.826134,0.00874913,7947.94,-0.000495943,0.0158648,-16.9332,12.3106,123.539,106.217,0.763715,10.4512,9.89569,113.788,138.4,9.75131,-32.1829 
76,75,47.3227,3,46.05,0.2,-0.19,-0.01,76,7141.05,-0.0852569,14.0687,11.7127,114.58,-0.19981,102.918,2.24067,-0.155614,-2.88573,-3.65922,-3.56675,0.860211,-259.397,1239.17,9.09239,6267.89,6033.65,1.47774,-1.25237,-0.392515,-1.9334,2.49357,1.99871,1445.79,27.876,6474.51,0.165007,0.96736,0.00786877,8761.99,-0.000295063,0.123729,11.8477,10.471,113.941,90.4058,0.633728,11.2769,10.6711,113.862,138.882,0.0789737,-48.476 
77,97,43.248,4.2,48.55,-0.2,0.19,0.01,77,12581.9,-0.0691172,26.2085,10.7269,114.551,0.00320555,62.1529,7.63482,-2.12361,-0.0920056,0.335665,0.245568,2.03271,-235.822,6248,-9.50264,6654.9,9158.4,-0.638701,1.3929,3.30548,1.73047,3.51762,0.644869,6435.84,7.57378,6842.75,0.454247,0.997945,0.00203475,14168.1,-0.000316742,0.826826,10.6936,8.8121,114.266,89.381,0.774416,10.6189,9.81039,113.79,139.084,0.476699,-49.7034 
78,97,43.248,0,48.55,-0.2,0.19,0.01,78,14018.6,0.00664383,28.7104,10.5798,114.63,0.00425971,-18.5323,273.236,-0.0726594,0.403384,2.95269,2.53505,2.23171,-234.676,7203.23,0.0902489,6881.81,9890.7,1.40503,1.88108,5.90807,4.01274,3.7094,0.650747,7390.15,17.0837,7068.74,0.480572,0.995971,0.00443227,15377.8,-6.27044e-06,0.95556,10.5404,8.81657,114.241,89.037,0.815457,10.5514,9.65639,113.945,138.615,0.296672,-49.5784 
79,75,46.2227,0,46.05,0.2,-0.19,-0.01,79,6304.92,-0.121026,13.8609,10.9798,114.291,0.0485956,-20.0314,8.56746e-06,-0.278009,-3.0948,0.625021,0.689677,0.859627,-275.134,58.5247,21.8026,6928.48,4985.96,1.45444,-1.36235,4.08992,2.42212,2.59207,0.55526,277.679,41.7258,7147.64,0.0332371,0.791787,0.0106393,8354.51,-0.000660632,0.0183384,-15.3955,12.2007,120.471,108.799,0.797139,10.5,9.9158,113.575,139.142,6.89581,-30.3429 
80,75,47.3227,3,46.05,0.2,-0.19,-0.01,80,6184.66,-0.0271734,12.6908,11.4662,114.728,0.0165381,7.06771,0.0384227,-0.160927,2.13125,-0.979179,-2.86845,0.381554,-290.674,1091.81,10.317,5658.18,4740.79,1.66937,3.96155,2.68141,-1.03815,2.21185,0.71733,1323.34,31.3654,5889.71,0.165859,0.960174,0.00971473,7978.72,-0.000501833,0.112826,11.8331,10.2822,114.688,89.8255,0.578283,11.2387,10.6219,113.947,138.577,0.740196,-48.7514 
81,97,43.248,4.2,48.55,-0.2,0.19,0.01,81,13732.3,0.00419946,27.5398,10.9715,114.602,0.00423789,-16.3091,2.37465e-11,0.269529,2.99401,3.43078,0.297189,0.885343,-232.615,6997.88,0.257457,6962.92,9838.31,1.73424,4.45873,6.3602,1.7619,2.35006,0.618353,7183.17,17.1016,7148.21,0.470699,0.995851,0.00438778,15260.6,-0.000175095,0.873198,10.9003,9.11919,114.164,89.0874,0.774284,10.9294,9.91709,113.978,138.812,0.186342,-49.7243 
82,97,43.248,0,48.55,-0.2,0.19,0.01,82,13298.3,-0.0551006,28.0217,10.5313,114.533,-0.0286018,14.0127,298.353,-2.07677,-0.476634,1.51559,-1.39782,-0.152553,-214.848,7114.42,-2.54989,6538.91,9619.74,-0.723931,0.876205,4.22126,-0.0449804,1.20029,0.236501,7285.56,13.0078,6710.05,0.490019,0.996885,0.0035583,14867.9,-0.000307626,0.948212,10.6542,8.74056,114.177,88.9495,0.794468,10.3525,9.59803,113.735,138.597,0.441902,-49.6474 
83,75,46.2227,0,46.05,0.2,-0.19,-0.01,83,6319.24,0.00446231,13.5705,10.6692,114.752,-0.00317442,2.72143,6.33372e-12,-4.62778,-1.01657,-1.32235,1.13147,2.16073,-296.313,55.0337,7.48017,6764.93,4713.56,-2.76198,0.849232,2.40925,2.99727,4.02654,0.679634,291.058,28.9369,7000.95,0.0354856,0.8518,0.00755641,8202.13,-0.00045639,0.0148196,-15.0856,13.303,122.093,108.252,0.77539,10.4059,10.0147,113.995,138.41,8.09857,-30.1575 
84,75,47.3227,3,46.05,0.2,-0.19,-0.01,84,5950.51,-0.116575,12.2517,11.6289,114.431,0.171794,165.298,405.49,0.796357,-1.59986,-2.62924,1.47213,2.04448,-264.292,1065.18,19.0454,5479.01,5562.42,2.46053,0.0643147,0.699107,3.1363,3.70866,0.930568,1275.7,38.1834,5689.53,0.16557,0.950227,0.0122117,7704.86,-0.000511089,0.105183,11.9994,10.4723,114.07,90.6298,0.532403,11.4041,11.0024,113.603,139.6,0.466924,-48.9705 
85,97,43.248,4.2,48.55,-0.2,0.19,0.01,85,11766.8,-0.0908122,25.0018,10.6349,114.749,-0.0176059,76.9246,491.804,-1.49309,-1.06946,2.5784,1.2224,1.29393,-210.047,6145.1,-3.1595,6047.66,8699.7,-0.170476,0.253156,5.22363,2.54502,2.61654,0.500984,6312.42,12.0505,6214.97,0.47336,0.99667,0.00355905,13335.3,-0.000340464,0.799977,10.6299,8.93317,114.458,89.9424,0.708564,10.4468,9.85716,113.99,139.724,0.467443,-49.7817 
86,97,43.248,0,48.55,-0.2,0.19,0.01,86,13353.2,-0.0576818,27.8807,10.6379,114.687,-0.0301858,63.739,208.859,-2.52401,-0.250854,3.40063,0.944373,0.946816,-220.012,7063.29,6.96134,6561.61,9717.72,-1.13865,1.1345,6.17135,2.32973,2.33217,0.430115,7238.53,22.8929,6736.86,0.487404,0.994496,0.00622083,14851.2,-0.000129457,0.929747,10.4763,8.90932,114.379,89.0729,0.776267,10.4343,9.71157,113.889,138.87,0.490184,-49.7973 
87,75,46.2227,0,46.05,0.2,-0.19,-0.01,87,6972.12,-0.0429511,14.7181,11.0663,114.552,0.0970839,-12.4779,24.5272,0.643067,0.0435018,1.75466,1.66313,0.914445,-270.979,83.4558,17.836,7567.69,5341.58,2.34935,1.74978,5.16722,3.36941,2.62073,0.66131,299.301,37.4582,7783.53,0.0329094,0.820333,0.00878723,9094.69,-0.000632296,0.0171644,-15.8068,12.914,121.68,109.065,0.846404,10.7271,9.9916,113.737,139.237,7.9431,-30.1723 
88,75,47.3227,3,46.05,0.2,-0.19,-0.01,88,6299.05,-0.0125092,12.5477,11.646,114.514,0.00168623,3.58072,6.72585e-10,-0.082755,1.02415,0.490908,1.27839,1.93257,-269.071,1206.65,0.734638,5609.06,4757.21,1.61151,2.71841,3.87944,2.97266,3.62684,0.738032,1420.98,20.2187,5823.39,0.177591,0.975705,0.00635512,8001.41,-0.000373221,0.126551,11.6568,9.97928,113.867,89.7537,0.580152,11.2309,10.3836,113.789,138.596,0.078144,-48.8425 
89,97,43.248,4.2,48.55,-0.2,0.19,0.01,89,11481.8,-0.0914235,24.8265,10.4634,114.5,-0.0281079,-115.913,52.6098,0.313876,0.342874,3.09754,0.762088,-1.10204,-264.162,6132.54,-9.6315,5865.79,8562.42,1.97724,2.00623,6.42426,2.42545,0.56132,0.520381,6342.95,9.49715,6076.21,0.480197,0.997387,0.00287096,13209.1,-0.000401668,0.843268,10.4012,8.64258,114.183,89.2754,0.716663,10.3915,9.46435,113.643,139.002,0.540248,-49.7262 
90,97,43.248,0,48.55,-0.2,0.19,0.01,90,15077.2,-0.00520216,30.7365,10.8324,114.588,0.0105486,-6.7993,4.94315e-12,0.165813,0.719066,0.856442,0.404392,0.593544,-232.877,8185.19,-2.25976,7109.92,10840.9,1.63218,2.18543,3.78917,1.87076,2.05991,0.671576,8370.68,14.6035,7295.41,0.503818,0.996956,0.00367385,16614.5,-0.000224911,1.03387,10.9272,8.99095,114.159,89.1881,0.80734,10.7595,9.93715,113.995,138.736,0.163491,-49.5481 
91,75,46.2227,0,46.05,0.2,-0.19,-0.01,91,6268.34,-0.0152674,13.4275,10.8862,114.551,0.0029222,2.42975,3.75069e-12,-1.20236,-2.25526,0.776741,2.82044,0.441359,-321.078,105.616,32.0763,6715.1,4758.67,0.819383,-0.233518,4.82022,4.84218,2.4631,0.620794,361.366,55.3263,6970.85,0.0438635,0.788687,0.0144098,8238.43,-0.000560905,0.0180021,-16.7491,12.8496,121.633,108.123,0.774999,10.51,9.91154,113.747,138.785,7.88603,-30.662 
92,75,47.3227,3,46.05,0.2,-0.19,-0.01,92,6591.25,-0.0988559,13.2841,11.6216,114.758,0.308752,-75.2501,125.553,-0.381847,0.94682,-3.2628,-0.261421,-2.67093,-264.628,1151.12,4.4307,5892.23,5781.99,1.28445,2.61311,0.0697927,1.40487,-1.00463,0.98402,1361.91,23.5931,6103.02,0.164913,0.970576,0.00707087,8258.32,-0.00038312,0.114129,11.952,10.3649,114.162,90.0218,0.60442,11.2881,10.5466,113.972,138.85,0.190631,-48.8279 
93,97,43.248,4.2,48.55,-0.2,0.19,0.01,93,13539,-0.0714339,27.9904,-10.7961,114.451,0.0462137,38.7185,493.552,-0.192556,1.51406,4.0289,-0.818093,0.571874,-208.698,6637.28,6.80835,7205.43,9895.48,1.12156,2.82817,6.65713,0.49602,1.88599,0.487474,6803.52,21.9207,7371.67,0.449567,0.994393,0.00544791,15133.5,-0.000265797,0.871647,10.6417,8.8802,114.142,89.2746,0.81073,10.8314,9.93468,113.762,139.089,0.379248,-49.8147 
