cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
37,97,43.248,4.2,48.55,-0.2,0.19,0.01,37,16542.3,0.23826,30.4146,10.9258,96.8433,0.608657,-124.091,39.2816,2.83795,2.76004,2.63264,5.80857,6.05348,-229.97,6786.27,32.2501,8725.29,13276.3,4.28601,4.2081,5.52876,7.25663,7.50154,0.807903,7108.83,44.1966,9047.84,0.486288,0.989237,0.008918,14618.5,0.0169521,0.00333943,4.11493,3.13202,101.364,96.1199,-88194,5.11755,10.651,100.059,230.432,1.3042,-134.313 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,17858.1,0.228306,32.9778,10.9369,97.1524,-0.245572,-69.8118,0.000286689,0.768314,0.360338,7.50047,0.0269732,0.668059,-217.109,7428.42,30.0154,9304.34,12299.2,2.13539,1.72741,10.2346,1.39405,2.03513,0.416052,7732.94,41.2938,9608.85,0.492284,0.990742,0.00785422,15708.3,-0.000577119,0.404037,10.9845,51.5069,97.0634,101.58,-95985.4,5.01122,9.49603,100.007,227.464,-2.94344,-125.884 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,9295.46,0.218139,15.3325,11.5555,97.0198,-0.101049,-112.976,115.155,-0.683303,1.07608,4.52004,-0.281496,-0.977879,-99.1846,120.468,20.1973,8125.89,6139.23,-0.0587644,1.70062,5.76912,0.343043,-0.35334,0.220461,259.584,25.3498,8265.01,0.0364608,0.854046,0.00561822,7119.54,0.0095351,-0.0169491,-0.121697,-17.5176,101.984,38.6352,-164.416,4.98468,11.0958,100.005,239.949,1.97959,-201.314 
40,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,40,8927.58,0.186692,14.9186,11.5795,96.5034,0.363133,-183.774,241.067,1.82671,4.15786,2.92355,1.8353,0.983021,-116.806,643.985,23.8451,7339.26,7795.97,2.56221,4.89336,4.39455,2.5708,1.71852,0.727714,807.817,29.9129,7503.09,0.114822,0.939142,0.00729047,7035.38,0.00916206,-0.0191215,-0.934283,-12.8098,102.522,37.0262,-81905.4,5.95116,9.86432,101.758,228.796,0.763547,-191.77 
41,97,43.248,4.2,48.55,-0.2,0.19,0.01,41,16671.8,0.219174,30.4836,11.0644,97.133,-0.36067,-199.397,499,-0.287448,1.2802,2.71001,2.24041,-1.63424,-171.722,6651.2,31.265,8916.4,13320.8,0.793841,2.36149,4.87259,3.3217,-0.552956,0.548695,6892.05,40.1856,9157.25,0.475558,0.989899,0.00801905,14492.6,0.0170826,-0.00634292,4.32102,2.04958,98.4775,97.5887,-81916.1,5.08726,9.89242,100.03,228.287,-1.55215,-130.698 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,17971.4,0.0858877,33.2478,11.1313,96.9424,0.631982,4228.41,499.918,4.7386,5.59999,3.56303,0.0334712,1.88665,-206.281,7533.58,32.2622,9449.9,99039.2,6.0375,6.89888,6.16082,1.33237,3.18555,0.739115,7822.91,42.9781,9739.23,0.491807,0.990477,0.00806345,15906.5,-0.000343425,0.411464,11.118,49.5451,96.7787,102.137,-81938.8,5.00251,9.74182,100.001,228.598,-3.22213,-126.461 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,8683.41,0.0541668,14.8126,11.5735,96.725,0.00998053,-23.3018,6.97519,2.33847,1.64181,4.2484,0.919027,2.80564,-120.952,34.1078,24.5147,7847.2,5588.31,3.10007,2.40341,5.77161,1.68063,3.56724,0.650692,203.755,30.798,8016.85,0.0297117,0.790817,0.007027,6857.74,0.0095362,-0.0207295,-15.844,-22.4875,103.956,45.5901,-86126.6,6.72755,10.7922,99.8664,228.156,4.08969,-182.566 
44,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,44,9577.99,0.0296768,15.4354,12.142,96.7747,0.039393,-12.8316,500,4.18143,-0.120914,0.200104,2.84947,0.555409,-128.368,731.555,27.3946,7856.86,6117.48,4.98973,0.687387,1.81671,3.65777,1.36371,0.854841,911.604,34.0631,8036.91,0.120229,0.938623,0.00774697,7582.24,0.0168502,-0.0218146,-113.016,-58.0141,103.114,26.3736,-5.70645e+06,13.5429,14.3856,106.158,249.214,-3.0442,-222.841 
45,97,43.248,4.2,48.55,-0.2,0.19,0.01,45,16105.7,0.0568351,29.9069,11.0141,97.3451,0.0113895,-64.0494,498.527,3.66177,2.4294,1.99362,2.51915,0.253875,-191.472,6291.51,43.228,8830.51,10746.8,4.86741,3.63504,4.40491,3.72479,1.45952,0.756523,6560.07,53.1746,9099.06,0.464848,0.986013,0.0106505,14112.3,0.00804049,0.89921,-10.8423,-10.3856,96.6177,122.078,-1.76824e+06,5.16707,11.7757,99.8395,237.849,-3.22178,-115.771 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,18595.7,0.217347,34.5083,10.9909,97.0165,0.0245798,611.888,373.478,3.00086,1.57482,2.98443,-1.49415,0.987042,-244.658,8110.96,36.6302,9436.63,12836.4,4.54141,3.11536,6.06551,0.0463977,2.52759,0.627797,8454.12,49.3396,9779.79,0.510165,0.98989,0.00920796,16571.3,-0.000593539,0.425718,11.0673,50.3693,96.917,99.8149,-81937.1,5.04842,9.70929,100.001,228.46,-3.08435,-128.646 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,8993.47,0.226546,15.2075,11.1564,96.865,0.204822,-360.875,0.0443133,0.688055,2.14012,-2.17591,1.10414,3.6069,-130.597,98.1172,19.9599,7918.2,7929.21,1.51039,2.96246,-0.531236,1.92647,4.42923,1.05159,281.292,26.7442,8101.37,0.0401535,0.857351,0.00604438,7005.43,0.00922949,-0.0156931,-0.175425,-25.0099,101.963,39.937,2551.21,4.63234,3.74586,100.027,220.899,1.93552,-180.962 
48,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,48,9324.11,-0.0996364,15.056,12.221,96.8604,0.215277,119.181,8.50474e-07,1.67988,0.558392,2.38383,-2.88652,4.2519,-124.344,779.844,42.4906,7493.62,6825.01,2.46284,1.34135,3.94974,-2.10356,5.03486,0.630355,954.248,48.95,7668.03,0.130385,0.917625,0.0116227,7318.71,0.00955223,-0.000237812,-0.642141,-16.1808,102.014,49.5425,-81904.4,4.98097,10.1192,100.056,228.785,1.95773,-179.243 
49,97,43.248,4.2,48.55,-0.2,0.19,0.01,49,16778.6,0.16299,31.6361,10.936,96.6621,0.0920072,-170.854,174.308,2.93572,5.47288,4.74714,-0.877562,-2.94327,-224.574,6879.49,26.1057,9143.19,11774.3,4.3498,6.88697,7.57531,0.536523,-1.52919,0.574885,7194.47,37.7719,9458.18,0.478205,0.990896,0.00730286,15044.8,0.0172144,0.00163023,3.97431,4.64541,102.719,95.4361,-81909.9,5.59346,10.2307,100.014,228.394,2.70532,-132.958 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,18223,0.18294,33.1965,11.2989,97.1353,0.270913,315.288,323.068,2.50245,3.89596,7.78404,-1.9957,-1.46741,-184.703,7738.94,30.3098,9583.51,14990.8,3.66548,5.05899,10.1101,-0.832677,-0.304387,0.428727,7998,39.9048,9842.57,0.494701,0.991344,0.00741309,16167.3,-0.0007974,0.412058,11.4187,49.9869,97.0543,101.141,-81905,5.07116,9.72292,99.9909,228.455,-2.93664,-127.314 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,8944.43,0.131953,15.5335,11.2816,96.5712,-0.10458,-92.7371,499.972,2.78514,-0.0955511,0.304719,2.75487,-0.200534,-124.133,102.911,37.4566,7998.41,6020.43,3.56677,0.686079,1.86798,3.5365,0.581096,0.817552,277.02,43.9051,8172.52,0.0392367,0.782865,0.00979933,7060.21,0.00918706,-0.018712,-6.25163,-1.23426,103.71,30.2356,-81903.5,5.15674,11.0799,100.477,229.88,3.23335,-199.645 
