cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
10,-4.005,43.2177,10,8899.45,-0.174561,29.2324,8.55613,120.208,1.03474,-235.643,1.31807e-06,-3.89788,-7.07608,-11.5668,-8.12874,-8.40123,-901.855,5606.42,15.1178,6501.35,16079.6,1.78086,-1.39734,-0.209298,-2.45001,-2.72249,0.958126,6324.78,80.4233,7219.71,0.507544,0.978232,0.0201074,12461.5 
11,-3.935,43.2877,11,9192.16,-0.566766,29.8222,8.85046,120.345,0.17104,600.845,401.074,1.24098,-2.15591,-6.94684,-3.21019,-6.2538,-853.31,5614.18,6.49731,6731.72,11937.6,6.61405,3.21715,3.79929,2.16287,-0.880739,0.74523,6293.87,68.2875,7411.41,0.499769,0.981367,0.0166896,12593.6 
12,-3.97,43.2527,12,8669.05,-0.0102535,27.5179,8.68807,120.43,0.065909,-84.6221,500,-0.418971,0.592388,-10.4327,-7.07009,-5.05152,-707.487,5552.12,14.9789,6020.35,7964.32,4.03589,5.04725,-1.52297,-2.61523,-0.596658,1.35025,6115.66,66.2098,6583.89,0.522172,0.981406,0.0181879,11712 
13,-3.965,43.2577,13,8067.16,-0.643185,28.2242,8.79278,120.433,-6.21957,8152.11,497.516,-6.76354,-2.32231,-17.6392,-10.7033,-6.14132,-1103.01,5534.17,8.21367,6212.38,1.65862e+06,0.18182,4.62305,-3.74849,-3.75798,0.804046,-0.975429,6412.76,88.0853,7090.96,0.515492,0.976526,0.0223711,12440.1 
14,-3.945,43.2777,14,9435.66,-0.0390588,30.6101,8.62392,120.248,0.0401458,-35.1846,500,0.202688,-5.38611,-4.37478,-5.41431,-1.22548,-694.964,6098.41,19.5819,6764.7,8639.37,4.57869,-1.01011,4.37722,-1.03831,3.15052,0.564803,6651.98,69.9059,7318.27,0.516759,0.981941,0.017292,12872.5 
15,-4.045,43.1777,15,10199.2,-0.247638,30.2331,9.07178,120.422,-0.29363,-255.448,500,-7.98866,-9.84852,-16.0508,-7.72741,-5.85382,-768.709,6176.64,26.4872,6915.41,11370,-3.14831,-5.00816,-6.37012,-2.88705,-1.01346,0.654307,6788.95,82.1513,7527.71,0.514801,0.979263,0.0197071,13187.5 
16,-3.92,43.3027,16,8716.89,0.0727542,27.8918,8.71255,120.541,-0.0921616,-23.327,3.55478e-12,-5.33614,-4.54249,-12.4557,-8.67509,-7.46072,-767.904,5482.32,28.3277,6392.62,7980.72,-0.500858,0.292798,-2.78514,-3.8398,-2.62544,0.705539,6093.99,83.9335,7004.29,0.505825,0.976464,0.0215975,12047.6 
17,-4,43.2227,17,8174.91,-0.568714,27.6012,8.77008,120.48,5.08583,-810.506,354.725,-7.60854,-3.25301,-11.3333,-3.94502,-4.45628,-882.053,5137.48,14.5255,6266.41,142068,-2.05448,2.30104,-0.225146,1.60903,1.09778,1.08253,5840.07,78.3971,6969,0.496447,0.977047,0.0203019,11763.7 
18,-3.93,43.2927,18,9883.73,-0.522369,30.7355,8.91241,120.367,0.322341,305.623,463.347,-5.08993,-6.67452,-11.862,-8.5294,-10.1759,-819.18,6053.14,14.2888,6843.07,12124.2,0.0682314,-1.51636,-1.54572,-3.37124,-5.01772,0.864206,6705.65,73.6076,7495.57,0.512786,0.981152,0.0177683,13076.9 
19,-3.95,43.2727,19,9657.4,-0.335497,29.8319,9.02056,120.597,0.113488,303.073,0.0551533,-6.61191,-7.76609,-15.598,-6.50084,-5.08922,-824.515,5803.1,35.2658,6966.69,9879.77,-1.42015,-2.57434,-5.21455,-1.30909,0.102526,0.499353,6459.86,94.971,7623.45,0.499224,0.974917,0.0224336,12939.8 
20,-4.01,43.2127,20,9254.8,-0.547849,29.5773,8.89721,120.493,-0.432189,-1083.13,228.414,-3.59787,-5.50451,-4.82047,-3.2023,-4.86656,-805.577,5917.01,26.5545,6433.98,23805.3,1.47463,-0.432006,5.32453,1.87021,0.205941,0.369378,6558.68,84.8883,7075.65,0.521649,0.977852,0.0216223,12573 
21,-3.975,43.2477,21,8685.36,-0.564563,28.5253,8.85815,120.216,0.335618,-1458.3,460.223,-6.16825,-6.82941,-5.57357,-10.8919,-6.70054,-915.356,5548.4,19.7435,6318.08,24158.2,-0.404501,-1.06566,5.95393,-5.12811,-0.936791,4.7656,6277.52,86.0267,7047.19,0.511714,0.97658,0.0219925,12267.6 
22,-3.915,43.3077,22,9810.19,-0.490367,29.9127,8.98282,120.542,0.821518,-386.323,54.4861,-6.16206,-2.97723,-5.83269,-9.19334,-4.48515,-777.556,6333.8,10.9953,6425.37,19078.6,-1.266,1.91884,3.95944,-4.29727,0.410913,-4.45441,6953.15,67.3001,7044.72,0.53729,0.983344,0.0172938,12941.2 
23,-4.025,43.1977,23,8650.39,-0.596737,28.9943,8.81451,120.314,-0.499803,-380.564,92.0797,-6.33993,-4.45814,-9.10077,-4.42301,-7.9561,-837.882,5618.51,19.117,6374.38,14511.5,-1.06401,0.817781,1.45107,0.852915,-2.68018,3.33131,6285.91,79.7901,7041.79,0.51224,0.978269,0.020446,12271.4 
24,-4.05,43.1727,24,9426.44,-0.456531,28.9146,9.01691,120.396,0.326384,508.601,490.781,-5.28392,-5.84453,-17.2825,-4.13578,-5.27907,-712.932,5811.47,22.6731,6382.73,13891.1,-0.794783,-1.35539,-8.30419,0.353364,-0.789932,0.237513,6379.35,74.2983,6950.6,0.51918,0.980025,0.0193109,12287.4 
25,-3.985,43.2377,25,7039.11,-0.0190274,24.1582,8.55909,120.325,-0.0157453,53.4922,0.148661,-4.41363,-6.91943,-16.1527,-5.66559,-7.63391,-749.166,4788.19,8.44663,5391.34,6758.55,0.303672,-2.20213,-6.71809,-0.948287,-2.91661,0.461754,5384.93,62.6956,5988.08,0.514085,0.980032,0.018922,10474.8 
26,-3.955,43.2677,26,9509.78,-0.0134896,29.5178,8.75669,120.406,0.0150866,-19.9851,500,-5.09402,-4.51549,-11.9419,-5.51801,-10.2038,-756.944,5750.47,15.9376,6659.15,8424.15,-0.327746,0.250781,-2.40932,-0.751741,-5.43753,0.722286,6353.41,70.7498,7262.09,0.50721,0.980885,0.01763,12526.2 
27,-3.98,43.2427,27,8445.76,0.0132096,27.2291,8.70469,120.309,-0.0218821,-0.916952,1.83268e-12,-6.15161,-6.41256,-12.7946,-7.90526,-12.1453,-759.444,5471.19,11.181,6117.42,7716.47,-1.36959,-1.63054,-3.23061,-3.12324,-7.36328,0.80675,6076.12,66.1742,6722.35,0.515357,0.981297,0.0178106,11790.1 
28,-4.02,43.2027,28,9643.97,-0.0646517,30.0407,8.61814,120.335,0.0909784,-34.5626,8.17538e-07,-7.29658,-4.89744,-8.72799,-9.45963,-5.86348,-679.291,6047.57,23.6224,6454.71,8530.24,-3.01927,-0.62013,-0.173362,-5.18232,-1.58616,0.983616,6588.65,72.8115,6995.79,0.525618,0.981028,0.0188118,12535.1 
29,-4.055,43.1677,29,9134.89,-0.511418,28.6152,8.96265,120.405,0.534522,148.909,128.359,-3.2368,-1.59719,-15.3404,-7.50112,-11.6495,-816.52,5949.66,7.34609,6154.9,10940,1.90461,3.54422,-5.05763,-2.35971,-6.50814,0.403346,6600.05,66.4723,6805.28,0.532926,0.98268,0.0176752,12384.5 
30,-3.99,43.2327,30,7120.62,-0.63611,25.95,8.74013,120.34,-0.497706,2263.71,392.777,-6.89368,-4.22247,-12.2627,-2.76763,-7.67318,-900.243,5044.68,1.30429,5639.9,44059.9,-1.22509,1.44611,-0.925512,2.90096,-2.00459,5.82336,5761.76,66.4931,6356.98,0.516047,0.980204,0.0189039,11165.2 
31,-4.015,43.2077,31,9148.65,-0.597055,29.9918,8.88231,120.528,-0.131066,20.1343,499.999,-1.15632,-3.36116,-11.5902,-11.3447,-13.8572,-868.743,6082.26,23.1365,6443.36,8757.98,4.31392,2.10908,-0.649703,-5.87442,-8.38701,0.923458,6774.24,86.0443,7135.34,0.527618,0.978255,0.021731,12839.3 
32,-4.04,43.1827,32,8678.21,-0.25146,28.5426,8.678,120.476,-0.587478,143.863,0.00509356,-6.68638,-8.12704,-7.49171,-11.189,-10.929,-944.384,5858.13,30.6296,6175.94,10814.5,-0.739845,-2.18051,4.40136,-5.24243,-4.98244,1.50336,6610.37,99.0147,6928.17,0.528858,0.974457,0.0256513,12499.3 
33,-4.035,43.1877,33,8813.54,-0.549823,28.4838,8.91014,120.342,1.467,-2326.03,299.111,-5.92585,-4.36251,-4.04677,-6.94594,-10.9455,-727.29,5802.33,17.0322,6150.45,119343,-1.3463,0.217045,5.11233,-2.36639,-6.36596,2.07645,6381.65,69.697,6729.76,0.527324,0.981246,0.0187207,12101.9 
34,-3.925,43.2977,34,8497.95,-0.0178869,27.9944,8.49146,120.636,-0.0190398,-25.74,500,-6.58918,-5.11239,-6.39539,-4.48248,-7.20634,-811.898,5551.11,6.11317,6126.86,7754.31,-1.47687,-8.41723e-05,3.82922,0.62983,-2.09404,-3.31193,6197.81,64.9047,6773.57,0.518414,0.982003,0.017345,11955.3 
35,-3.995,43.2277,35,7525.96,-0.108279,25.4882,8.54339,120.665,0.124381,-43.9757,0.266205,-2.99243,-2.14194,-12.2562,-10.5244,-9.22162,-746.938,4798.27,1.80127,5831.93,7266.72,1.71083,2.56133,-2.84966,-5.82117,-4.51836,0.680425,5393.23,55.8888,6426.89,0.496793,0.982188,0.0157666,10856.1 
36,-4.03,43.1927,36,8396.53,-0.0974437,27.2847,8.59885,120.417,0.040065,-29.2952,500,-3.28317,-4.89711,-12.4319,-10.4431,-9.10867,-821.311,5572.59,6.65772,5945.9,7675.78,1.88841,0.274463,-2.08879,-5.27156,-3.9371,0.771331,6226.8,66.1309,6600.11,0.52605,0.981753,0.0181228,11836.9 
37,-3.96,43.2627,37,8713.05,-0.12524,29.3125,8.37435,120.493,-3.59806,2124.29,20.3369,-1.24304,-6.58729,-12.2007,-3.3148,-7.97837,-869.852,5641,18.155,6464.28,256807,4.23419,-1.11006,-1.24628,2.16242,-2.50115,1.80973,6333.87,81.1431,7157.15,0.510078,0.978072,0.0204574,12417.4 
38,-3.94,43.2827,38,8828.93,-0.0474969,29.2179,8.54365,120.642,0.0481985,40.3437,499.999,-0.851477,-6.65531,-13.2973,-10.2004,-10.4674,-829.967,5556.95,23.2632,6694.23,8189.49,4.37461,-1.42923,-2.84515,-4.97429,-5.24136,0.718732,6218.05,83.3632,7355.32,0.498638,0.977076,0.0204509,12470.1 
39,-4.005,43.2177,39,8442.98,-0.0666781,28.3414,8.54466,120.473,0.0252547,52.5939,500,-4.87732,-5.64147,-14.3555,-5.96171,-5.69788,-792.793,5742.89,9.9185,6085.23,7926.6,0.11469,-0.64946,-4.3715,-0.969698,-0.705875,0.335825,6374.38,67.3266,6716.72,0.527524,0.981852,0.01813,12083.6 
40,-3.935,43.2877,40,7984.7,-0.604611,27.4745,8.88284,120.497,0.422246,-1067.12,0.000107844,-6.96307,-5.45281,-6.27242,-7.54312,-7.02121,-963.614,5591.81,7.77247,5869.65,22612.8,-0.89545,0.61481,5.86282,-1.4755,-0.953585,-0.859387,6359.36,77.5501,6637.2,0.529903,0.979105,0.0210699,12001 
41,-3.97,43.2527,41,9400.27,-0.0123373,28.7654,8.79126,120.54,0.0238201,-14.7367,500,-5.82295,-2.45047,-17.9573,-3.32903,-7.718,-681.332,5695.06,24.0367,6485.79,8243.63,-1.53279,1.83969,-9.377,0.961133,-3.42783,0.187209,6237.76,73.3736,7028.49,0.51079,0.97983,0.0188677,12212 
42,-3.965,43.2577,42,8913.45,-0.54554,28.6683,8.88502,120.546,-1.46629,1381.71,188.712,-1.39489,-4.3217,-9.83476,-7.81608,-7.11261,-857.672,5310.18,37.0167,6630.85,74244.9,4.00564,1.07883,0.966296,-2.41556,-1.71209,0.49754,5993.34,99.1227,7314.02,0.490845,0.971871,0.0243569,12210.3 
43,-3.945,43.2777,43,9513.8,-0.241895,29.6414,8.94418,120.362,0.489433,-106.025,0.000590274,-2.53408,-6.42956,-9.31602,-6.99458,-7.79349,-814.152,6070.07,30.8232,6532.95,10319.7,2.59241,-1.30307,0.936972,-1.86808,-2.66699,1.40584,6718.57,89.7779,7181.45,0.523955,0.97715,0.0225104,12822.8 
44,-4.045,43.1777,44,9200.75,-0.301837,28.5953,8.97037,120.325,0.0878225,234.625,500,-6.19339,-4.03343,-13.2255,-6.29072,-8.13053,-922.535,5844.09,37.8488,6507.3,9021.05,-0.384431,1.77553,-1.60761,-0.481761,-2.32157,0.467652,6578.92,104.652,7242.13,0.516612,0.972916,0.025929,12734.7 
45,-3.92,43.3027,45,9035.29,-0.0319424,28.8071,8.71948,120.65,0.0299372,-2.67963,500,1.27481,-3.17182,-8.83846,-6.01812,-6.68346,-847.072,5634.98,24.8882,6597.72,8179.45,6.60859,2.16197,1.82911,-0.684333,-1.34967,0.786461,6309.71,86.2267,7272.44,0.505129,0.976644,0.0213743,12491.3 
46,-4,43.2227,46,8928.27,-0.56243,29.169,8.83529,120.323,-0.021303,-552.617,406,-3.72978,-5.71654,-7.78609,-2.9481,-10.6147,-871.481,5904.68,14.2836,6232.35,8772.75,1.7577,-0.229052,3.18887,2.53938,-5.12718,-0.497317,6598.85,77.3897,6926.52,0.528483,0.979889,0.0201667,12486.4 
47,-3.93,43.2927,47,8932.78,0.0100569,28.9219,8.62125,120.359,-0.00446945,14.2101,8.49608e-13,0.378325,-3.67721,-15.2416,-8.19269,-7.40441,-758.41,5866.27,2.23735,6273.33,8119,5.15383,1.09829,-5.6906,-3.41719,-2.62891,-0.0375648,6470.37,57.1556,6877.43,0.525355,0.984777,0.0150782,12316.2 
48,-3.95,43.2727,48,9240.2,-0.525346,28.9029,9.00555,120.403,0.309602,1700.84,482.26,-4.5484,-2.98145,-8.61572,-8.2532,-7.79806,-813.497,5586.42,34.9879,6625.12,25615.2,0.573968,2.14092,1.62902,-3.13083,-2.67569,2.11377,6234.4,93.8951,7273.1,0.502105,0.97432,0.023229,12416.5 
49,-4.01,43.2127,49,8466.19,-0.0747593,28.113,8.64927,120.196,0.136496,-60.8291,500,-0.12836,-4.57598,-13.4887,-4.44004,-8.28435,-795.661,5567.9,18.9825,6178.9,8185.85,4.88171,0.434082,-3.46861,0.570027,-3.27428,-3.04704,6201.67,76.5983,6812.67,0.517132,0.978843,0.0202914,11992.4 
50,-3.975,43.2477,50,7964.54,-0.0085164,26.371,8.59141,120.333,-0.0261516,-8.33439,500,-6.84733,-6.2706,-14.9034,-10.3735,-11.6167,-842.535,5257.8,13.3463,5928.16,7382.5,-1.54211,-0.96538,-4.293,-5.06829,-6.31146,0.763865,5928.91,74.3563,6599.27,0.513846,0.978524,0.0203336,11538.3 
51,-3.915,43.3077,51,9317.06,-0.0394971,29.5368,8.76716,120.245,0.014549,15.6925,500,-4.27642,-2.84332,-15.2102,-5.44058,-11.2434,-803.989,6159.5,37.2295,6370.23,8437.24,0.786076,2.21918,-5.08523,-0.378076,-6.18087,0.411358,6799.91,95.4483,7010.64,0.532952,0.976025,0.0244663,12758.9 
52,-4.025,43.1977,52,8373.82,-0.439039,28.584,8.81248,120.613,-1.63666,-256.164,0.394598,-0.181965,-3.64761,-12.0076,-8.28139,-6.19446,-904.085,5569.67,7.8129,6362.51,21848.1,5.51082,2.04517,-0.622029,-2.58861,-0.501676,1.16183,6289.81,73.2799,7082.65,0.510949,0.980019,0.0187027,12310.1 
53,-4.05,43.1727,53,9255.24,-0.53565,29.3267,8.92638,120.287,1.60394,2238.4,405.162,-3.81499,-5.88555,-10.6141,-3.61946,-11.7501,-659.45,5877.83,19.9229,6362.01,125397,0.337397,-1.73317,-2.30931,0.532924,-7.59769,0.785576,6403.11,67.6753,6887.29,0.522391,0.98184,0.0177789,12257.3 
54,-3.985,43.2377,54,6490.26,-0.0109502,23.3277,8.39838,120.331,0.00113456,-7.53349,500,-6.46812,-4.69428,-15.5267,-2.64292,-10.6443,-781.248,4476.75,12.624,5226.95,6377.96,-1.54881,0.225032,-5.68807,2.2764,-5.72497,0.456229,5099.04,69.1961,5849.25,0.506314,0.976803,0.0213272,10070.9 
55,-3.955,43.2677,55,8879.48,-0.131206,28.2915,8.80197,120.314,0.241475,-106.69,500,-6.98813,-1.98933,-10.503,-5.31602,-11.9239,-896.715,5505.5,20.3474,6513.19,8945.12,-1.34175,3.65705,0.789732,0.330361,-6.27756,1.27786,6219.77,85.2808,7227.46,0.503091,0.976568,0.0212736,12363.1 
56,-3.98,43.2427,56,6965.78,-0.0224172,24.0144,8.67245,120.363,-0.0597522,-56.8262,500,-0.41503,-1.43171,-6.9485,-5.32919,-8.22983,-824.645,4933.12,1.91758,5254.14,6890.21,4.77754,3.76086,3.43663,-0.136618,-3.03726,0.609525,5589.98,61.6321,5911,0.526645,0.981071,0.0188451,10614.3 
57,-4.02,43.2027,57,9725.62,-0.00817823,30.1884,8.81127,120.279,0.000748087,9.25415,1.97712e-11,0.548305,-4.74333,-12.0447,-4.41515,-11.2408,-908.508,6234.93,26.3204,6754.45,8659.33,6.26894,0.9773,-0.603462,1.30549,-5.52014,1.24853,6958.59,92.1077,7478.11,0.522613,0.97736,0.0221858,13315 
58,-4.055,43.1677,58,8982.71,-0.0403229,29.1772,8.84819,120.198,0.00419358,-49.2663,499.769,0.334285,-4.61429,-10.2006,-3.62686,-3.45696,-893.582,5871.3,13.2522,6688.76,8410.86,5.96093,1.01236,1.05273,1.99979,2.16968,0.913679,6583.07,77.9587,7400.53,0.511365,0.979697,0.0190357,12873.5 
59,-3.99,43.2327,59,5971.68,-0.0457475,22.2604,8.43941,120.37,0.000812654,-11.3482,500,-2.72105,-4.78036,-5.63032,-7.29457,-9.46712,-846.278,4110.96,14.9786,5086.07,6115.91,2.60774,0.548428,5.02725,-1.96578,-4.13833,-1.41774,4785.06,76.2596,5760.16,0.494263,0.972867,0.0238073,9681.19 
60,-4.015,43.2077,60,9162.54,-0.172867,29.0222,8.79565,120.571,-0.311741,-459.091,1.13898e-07,-3.99195,-5.11066,-12.2974,-10.1773,-7.7976,-758.767,5777.24,4.44072,6555.19,12968.8,0.785802,-0.332908,-2.74186,-5.3995,-3.01985,0.743951,6381.62,59.3849,7159.57,0.511871,0.983976,0.0150493,12467.3 
61,-4.04,43.1827,61,8242.88,-0.0445419,27.5967,8.63565,120.389,0.0198168,-49.2078,0.000183168,2.59035,-2.17364,-9.88756,-7.72933,-8.1118,-854.268,5456.86,8.84393,6129.74,7789.69,7.96944,3.20546,0.870635,-2.35023,-2.73271,0.874955,6137.31,70.7035,6810.19,0.514617,0.980238,0.0187659,11926 
62,-4.035,43.1877,62,9128.76,-0.00186358,29.1708,8.71413,120.319,0.0107568,10.2665,500,-3.41053,-4.41687,-11.3241,-10.7091,-7.8988,-938.368,5896.67,23.7904,6635.91,8278.58,2.49812,1.49178,0.493179,-4.80045,-1.99015,1.21373,6644.11,91.7399,7383.36,0.514252,0.976407,0.0223764,12920 
63,-3.925,43.2977,63,8668.44,-0.277245,28.4143,8.87133,120.311,-6.15427,2789.1,0.659905,-2.51257,-3.35441,-13.8208,-10.8087,-9.22816,-909.948,5805.91,21.3371,6185.43,566980,3.21713,2.37529,-2.36142,-5.07897,-3.49846,0.558318,6530.72,87.2287,6910.23,0.526483,0.97716,0.0227247,12404.4 
64,-3.995,43.2277,64,6410.15,-0.100028,23.4829,8.53883,120.116,-0.0542479,227.099,0.00185539,-6.36162,-4.01695,-8.6881,-11.2735,-12.6294,-918.332,4508.79,0.886608,5423.02,6928.51,-0.579124,1.76554,2.87689,-5.49104,-6.84692,1.34768,5240.27,67.3853,6154.5,0.500427,0.977992,0.0197703,10471.6 
65,-4.03,43.1927,65,9204.3,-0.0728832,29.3978,8.73746,120.189,0.00493554,82.7272,0.000101085,-10.8267,-5.21367,-8.23984,-10.713,-6.98013,-844.266,5786.83,14.2501,6695.56,8374.99,-5.51058,0.102443,2.39239,-5.3969,-1.66401,1.23742,6459.32,75.3854,7368.05,0.507722,0.979985,0.0184987,12722.2 
66,-3.96,43.2627,66,8640.29,-0.0873239,28.2886,8.73749,120.216,2.44837,2623.65,1.63593e-06,-2.21813,-6.97928,-11.7308,-6.99298,-5.11522,-789.258,5633.47,4.69248,6364.86,217158,2.75162,-2.00953,-1.79135,-2.02323,-0.145474,0.44333,6262.15,61.8446,6993.53,0.513011,0.983011,0.0160288,12206.6 
67,-3.94,43.2827,67,8930.62,-0.309404,29.4459,8.82115,120.324,-0.426926,1041.72,0.137017,-5.91017,-9.53835,-9.12216,-10.0068,-7.00509,-872.818,5944.52,9.26008,6403.72,22933.2,-0.414266,-4.04244,1.86965,-4.51094,-1.50919,1.21722,6639.76,72.463,7098.95,0.523894,0.981259,0.0184564,12673.9 
68,-4.005,43.2177,68,8480.19,-0.629103,28.8637,8.91707,120.293,2.05422,3083.74,341.963,-6.31407,-4.83587,-10.467,-9.5652,-13.4405,-880.065,5603.67,7.76859,6317.71,214593,-0.772541,0.705664,0.616081,-4.02366,-7.89897,1.05417,6304.67,71.4962,7018.72,0.513804,0.980541,0.018419,12270.6 
69,-3.935,43.2877,69,9740.14,-0.0322151,29.9802,8.7127,120.361,0.00379382,4.26909,472.85,-3.45979,-3.9576,-6.83966,-6.22051,-12.0034,-823.553,6054.71,20.8192,6722.14,8503.72,1.7259,1.22809,3.53173,-1.03482,-6.8177,3.58396,6710.7,80.4547,7378.13,0.516919,0.97945,0.0196917,12982.1 
70,-3.97,43.2527,70,8209.71,-0.564857,27.2729,8.88723,120.195,0.397193,-158.983,440.684,-2.11462,-5.48078,-6.56138,-9.48814,-6.71593,-823.913,5373.63,-5.67836,5963.12,9945.94,3.07334,-0.292825,3.81454,-4.30018,-1.52797,-3.97401,6029.91,53.9832,6619.39,0.517305,0.984575,0.0148006,11656.4 
71,-3.965,43.2577,71,8958.15,-0.0460739,28.7109,8.65886,120.174,0.0305833,-28.5186,499.999,-2.94621,-5.44616,-13.7901,-3.56355,-8.10669,-845.383,5726.98,6.44096,6396.73,8121.27,2.37694,-0.123006,-3.14382,1.7596,-2.78354,-0.642698,6400.36,67.6572,7070.11,0.515744,0.981837,0.0173226,12409.9 
72,-3.945,43.2777,72,9235.27,-0.521709,29.3462,9.00169,120.217,-0.111696,397.229,8.94912e-12,-3.55075,-3.43381,-6.00626,-7.23241,-7.46198,-897.545,5752.09,22.0965,6665.24,10043.8,2.10086,2.21779,5.29695,-1.58081,-1.81038,0.149004,6467.02,87.09,7380.17,0.507609,0.976976,0.0212754,12740.2 
73,-4.045,43.1777,73,8364.74,-0.0290846,27.7954,8.60482,120.276,0.0467549,-13.2017,500,-9.76979,-5.39939,-10.2664,-9.23873,-7.35142,-883.456,5358.15,21.342,6384.22,7806.03,-4.20691,0.163495,0.859386,-3.67584,-1.78853,1.09937,6061.86,85.3152,7087.93,0.501536,0.975962,0.0216919,12086.6 
74,-3.92,43.3027,74,8750.86,-0.259755,28.4263,-8.87797,120.275,-0.105122,84.9152,9.47337,-4.79049,-4.83321,-12.1169,-3.5204,-7.16567,-757.458,5709.41,16.2198,6157.64,8506,-0.020976,-0.063697,-2.57787,1.24911,-2.39616,0.323321,6312.75,71.0692,6760.98,0.523463,0.980679,0.0189958,12059.6 
75,-4,43.2227,75,8377.06,-0.213694,27.8377,8.67638,120.256,0.340078,-147.177,0.0036523,-2.7896,-0.0986557,-8.31227,-2.64386,-6.89308,-783.621,5528.45,10.7569,6087.06,9491.97,2.14465,4.8356,1.55624,2.2904,-1.95883,0.824512,6152.63,67.5008,6711.24,0.518895,0.981162,0.0181906,11857.2 
