cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,18437.3,-0.00928715,25.6634,15.6803,96.2765,0.00432067,-6.08134,1.90393e-09,0.685112,2.02839,4.66206,1.5738,-1.38556,-138.975,8770.18,177.016,9003.62,13100.6,1.5602,2.90348,6.41223,2.44889,-0.510475,0.499604,8965.1,191.455,9198.55,0.52551,0.963974,0.0369251,17059.8,0.00127206,0.572995,14.3903,12.2032,96.5792,74.8023,0.451302,15.7755,15.4657,95.8428,126.496,0.73646,-51.6936 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,11644.9,0.0473226,14.9769,16.5306,96.2386,-0.0752949,81.2259,30.7828,0.611531,1.20403,2.31922,3.16782,-0.242643,-88.56,484.522,80.7208,10004.1,8258.59,1.16917,1.76167,3.43449,3.72546,0.314996,0.669944,608.736,89.9218,10128.3,0.0639317,0.794592,0.0160915,9521.67,0.00152473,0.011858,15.5189,19.2352,101.053,66.1512,0.513489,15.7582,14.9446,95.9464,126.169,5.10684,-60.0173 
12,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,12,10506.8,0.037709,13.7014,16.3448,96.2312,-0.0328647,-13.4385,15.1488,-0.338277,1.10835,2.51703,0.417509,0.273535,-59.9035,591.356,62.5515,8934.84,7304.59,0.0389195,1.48554,3.27142,0.794706,0.650731,0.475845,675.377,68.7752,9018.86,0.078423,0.848748,0.0138528,8611.97,0.00125464,0.0219385,14.1505,16.6099,97.7359,71.4561,0.459014,15.7882,14.9846,95.9496,126.797,1.78636,-55.3407 
13,97,43.248,4.6,48.55,-0.2,0.19,0.01,13,18429.4,-0.0106853,25.545,15.8141,96.0039,0.016732,-5.97022,2.29453e-11,0.145171,0.571401,-0.34445,-0.5983,0.127711,-153.727,8779.92,209.498,8954.5,13153.9,1.11315,1.53938,1.59151,0.369679,1.09569,0.721248,8995.54,225.47,9170.12,0.527126,0.95798,0.0433302,17065.2,0.00129659,0.553815,14.68,12.3329,96.2958,75.1285,0.44048,15.7948,15.8214,95.5816,127.234,0.714183,-52.1059 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,18320.3,-0.00915213,25.6481,15.556,96.2379,-0.0117127,0.636358,15.1258,1.0367,1.40937,3.58882,-0.140836,1.20577,-142.259,8598.2,193.255,8994.75,12988.4,1.93246,2.30514,5.38034,0.754929,2.10154,0.56869,8797.73,208.035,9194.28,0.520924,0.960263,0.0400127,16888.7,0.00147488,0.566529,14.2533,12.1506,96.4116,74.8198,0.459916,15.5436,15.2131,95.8787,126.605,0.53288,-51.7848 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,10263.6,0.0106415,13.506,16.3727,95.9035,0.00487579,-23.2924,5.46914e-11,1.20948,1.99742,2.5546,1.21728,4.31669,-89.778,406.343,67.1725,8951.77,7202.18,1.77479,2.56273,3.68521,1.78258,4.882,0.749089,532.265,76.5001,9077.69,0.0624678,0.799029,0.0152866,8520.64,0.00125403,0.00942167,15.099,21.4031,96.8259,67.4599,0.479633,15.522,14.4708,95.6383,126.235,1.18762,-58.775 
16,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,16,11254.3,0.0303694,14.5235,16.595,95.9643,0.00624412,-60.2538,219.932,1.88092,0.844345,1.26596,0.795512,-0.480429,-79.3891,678.356,81.8563,9510.6,7858.15,2.38081,1.34424,2.26574,1.2954,0.0194633,0.689865,789.707,90.1045,9621.95,0.0853089,0.833561,0.0169578,9257.03,0.00138646,0.0222005,15.2623,19.0143,96.6422,73.3945,0.483728,15.7353,15.0942,95.7974,127.903,0.844778,-54.5082 
17,97,43.248,4.6,48.55,-0.2,0.19,0.01,17,18557.1,-0.00934489,25.7416,15.8211,96.0286,0.00375164,-4.93448,1.73643e-10,0.525562,0.570839,-0.41309,1.42051,-1.97546,-129.927,8719.09,206.065,9134.86,13258.3,1.34368,1.38895,1.22314,2.23862,-1.15734,0.757171,8901.33,219.564,9317.09,0.520534,0.95862,0.0416044,17100.4,0.00130016,0.554311,14.7671,12.1825,96.2385,74.3362,0.45641,15.6791,15.6708,95.7034,125.879,0.535113,-51.5426 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,19642.2,-0.0258833,27.4754,15.6356,96.1356,0.0227826,-2.35925,21.7035,0.0264546,-0.318026,-1.4543,0.560728,1.29015,-124.812,9132.07,189.265,9764.74,13986.4,0.81236,0.467879,0.11751,1.34663,2.07606,0.975623,9307.13,202.232,9939.8,0.515512,0.963368,0.036125,18054.2,0.00143642,0.600962,14.4283,12.0677,96.3979,75.4379,0.498469,15.6743,15.217,95.7548,127.591,0.643084,-52.153 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,11361.2,0.0372342,15.0556,16.111,96.0793,0.0092466,3.96653,161.022,1.07464,2.25534,2.02011,2.13319,4.5736,-61.8303,383.069,73.0941,9969.54,7897.34,1.46397,2.64467,2.79876,2.52252,4.96293,0.805545,469.792,79.518,10056.3,0.0504107,0.771481,0.014357,9319.3,0.00134328,0.0132781,11.5946,17.2776,98.6421,70.1463,0.530324,15.4466,14.7101,95.7641,126.729,2.87795,-56.5828 
20,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,20,10307.4,0.0179571,13.7404,16.1463,95.8531,-0.00634107,5.38681,46.3788,-0.16073,1.11446,3.9871,2.58883,0.348576,-58.685,554.665,56.6525,8868.42,7223.28,0.208793,1.48399,4.72614,2.95835,0.7181,0.53185,636.976,62.7496,8950.73,0.0748185,0.852954,0.0127495,8513.62,0.00114277,0.0217234,14.312,16.0677,98.5766,69.6576,0.463484,15.6155,14.8738,95.4554,124.938,3.12116,-55.2799 
21,97,43.248,4.6,48.55,-0.2,0.19,0.01,21,16400.3,-0.0254048,22.4739,15.9794,96.0026,-0.0633135,73.6087,5.43425,-1.71253,0.946513,1.96505,1.63872,-0.973743,-140.729,7497.3,158.199,8224.42,11842.2,-0.826391,1.83265,3.73732,2.52486,-0.087609,0.479542,7694.68,172.82,8421.8,0.509384,0.962182,0.0364241,15105.9,0.00121295,0.469604,14.8403,12.352,96.1703,74.9312,0.406004,15.7505,15.699,95.781,126.779,0.38927,-51.8475 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,16954.6,0.0162227,23.5321,15.5719,96.1596,0.0221978,-38.7255,87.6801,2.82893,0.608757,3.03128,1.20362,-0.919684,-151.766,8081.67,177.96,8110.96,11956.8,3.78456,1.56439,4.94254,2.15925,0.0359461,0.604175,8294.54,193.728,8323.83,0.531037,0.960732,0.0411104,15619.5,0.00137116,0.5305,14.4541,12.0901,96.3996,74.3971,0.412803,15.6365,15.286,95.7857,125.907,0.613873,-51.5096 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,10497.5,0.0254847,13.7775,16.3405,95.7987,-0.0159058,-2.70779,8.89648,1.00427,-1.65521,2.69996,2.92464,1.70239,-73.1447,392.266,61.4084,9115.84,7330.15,1.46484,-1.19464,3.62111,3.38521,2.16296,0.616387,494.858,69.0079,9218.43,0.0574943,0.803835,0.0136022,8607.08,0.00124988,0.0107149,16.2797,17.6909,101.237,64.7598,0.477103,15.5819,14.8782,95.5084,126.999,5.72839,-62.239 
24,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,24,11626.9,0.0155205,15.1269,16.5793,96.188,-0.0150287,14.4396,499.774,2.69527,3.74457,5.19511,4.09721,3.10622,-85.5803,675.268,70.3771,9934.95,8171.23,3.23414,4.28345,6.27286,4.63609,3.6451,0.715795,795.303,79.2686,10055,0.0824687,0.851481,0.0143144,9643.69,0.00133064,0.0266586,12.7391,15.8146,98.169,71.6551,0.507901,15.8732,15.0331,95.9245,125.994,2.24441,-54.3386 
25,97,43.248,4.6,48.55,-0.2,0.19,0.01,25,19335.9,-0.014273,26.4828,15.9785,96.1268,-0.00399045,17.0985,9.60784e-11,1.88745,0.241855,2.49863,2.86051,-0.415415,-131.668,8946.78,189.303,9683.12,13777.4,2.71653,1.07093,4.15679,3.68959,0.413664,0.654967,9131.46,202.982,9867.79,0.512568,0.962556,0.036509,17815.1,0.00114012,0.552275,14.9591,12.5791,96.3978,75.572,0.471186,16.1192,15.7205,95.6766,127.973,0.721114,-52.4006 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,18001.4,-0.00731171,25.0429,15.6471,95.944,0.00717639,6.57375,0.788573,1.38902,0.684884,3.37012,1.75637,1.82957,-168.004,8260.7,193.203,8980.06,12757.5,2.4469,1.74276,5.48588,2.81425,2.88745,0.643247,8496.34,210.658,9215.7,0.511638,0.958415,0.0404066,16606.2,0.00140304,0.539906,14.3637,12.1362,96.192,74.2238,0.459705,15.5035,15.3927,95.526,125.884,0.665959,-51.6601 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,11834.1,-0.00552036,15.6863,16.427,95.7111,0.00597223,-3.18741,40.0717,1.33744,0.426157,4.45924,1.24636,2.89306,-75.9518,359.256,64.128,10499.9,8388.94,1.81569,0.904405,5.41574,1.72461,3.37131,0.590701,465.785,72.0191,10606.4,0.047532,0.787041,0.0123537,9799.41,0.00118544,0.0103019,14.6597,17.7216,99.8209,67.13,0.544441,15.7143,14.9807,95.4212,125.648,4.39965,-58.5181 
28,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,28,10521.7,0.0194102,13.6282,16.6086,95.9113,-0.0992097,86.4061,18.9057,1.84818,0.118192,1.65092,0.937181,0.501632,-44.8471,602.408,78.877,8967.03,7647.38,2.13057,0.400582,2.2157,1.21957,0.784022,0.671769,665.31,83.5365,9029.93,0.077257,0.819853,0.0167559,8611.65,0.00125934,0.019932,14.598,17.4275,97.2355,72.8953,0.454005,15.7961,15.172,95.6014,126.025,1.6341,-53.1293 
29,97,43.248,4.6,48.55,-0.2,0.19,0.01,29,18931.1,-0.0121495,26.7015,15.5769,96.2426,-0.00198771,0.784283,1.54743e-10,0.628999,1.85343,2.91319,-0.807216,-0.514793,-99.7306,8911.15,186.341,9376.36,13539.8,1.25698,2.48141,4.16914,-0.179238,0.113184,0.468322,9051.03,196.703,9516.24,0.519418,0.963361,0.03668,17425.3,0.00117663,0.573125,14.5307,12.396,96.5001,74.604,0.478958,15.6034,15.3467,95.8022,126.464,0.697929,-51.8597 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,19506.3,-0.054523,27.8033,15.4618,96.2253,0.040245,-23.5126,421.235,2.23087,0.957295,2.25809,-0.875726,-0.608529,-119.523,9243.77,193.504,9649.04,14025.1,2.98347,1.7099,3.76331,-0.123119,0.144078,0.55609,9411.41,205.922,9816.68,0.521405,0.963122,0.0372038,18050.1,0.00118153,0.608597,14.4527,12.1351,96.4772,74.1893,0.499579,15.4777,15.2832,95.7941,125.887,0.683066,-51.6982 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,10400.4,0.0125775,13.4607,16.6772,96.1144,-0.00908008,-0.566994,164.609,1.10659,0.0999244,0.11183,1.07335,1.24,-36.6801,342.141,67.264,9075.49,7307.91,1.33755,0.330889,0.57376,1.30432,1.47096,0.885648,393.588,71.0749,9126.94,0.0467151,0.759868,0.0141423,8425.29,0.00125835,0.0115449,12.5378,16.5059,98.764,67.7217,0.474406,15.7952,14.6813,95.8581,126.548,2.9059,-58.8266 
32,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,32,10597.1,0.0210801,13.7928,16.5142,96.1377,-0.00528933,-8.78171,35.2197,1.20363,0.0888344,-0.0589062,-0.45154,-0.351678,-62.0811,583.592,65.3435,9034.34,7416.39,1.59454,0.479743,0.72291,-0.0606316,0.0392303,0.739566,670.667,71.7935,9121.42,0.0771102,0.842223,0.0142917,8697.52,0.00128435,0.0221666,12.8914,15.7135,98.4585,71.9536,0.462084,15.6921,15.1717,95.7843,125.813,2.67424,-53.8593 
33,97,43.248,4.6,48.55,-0.2,0.19,0.01,33,19437.2,-0.0157431,27.2762,15.5734,96.1703,0.000221914,14.5832,1.60038e-10,1.21439,0.390503,4.18168,0.486419,1.08843,-136.603,9211.42,200.644,9502.57,13828.2,2.07454,1.25065,5.90198,1.34657,1.94858,0.528683,9403.02,214.836,9694.17,0.524316,0.961554,0.0392224,17933.9,0.00130324,0.590783,14.4437,12.419,96.3673,74.284,0.483801,15.6652,15.3901,95.8421,126.239,0.525207,-51.9554 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,18228.4,-0.00708885,25.3224,15.7354,96.0525,0.00770212,3.22682,5.20732e-10,-0.151245,0.358783,-1.97701,0.4259,-2.0174,-141.637,8332.98,180.393,9217.92,12971.9,0.740603,1.25063,-0.193314,1.31775,-1.12555,1.09714,8531.63,195.108,9416.58,0.507285,0.96152,0.0367645,16818.2,0.00126311,0.541616,14.5883,12.1106,96.2248,74.5174,0.472538,15.6044,15.2689,95.7521,126.397,0.472754,-51.8799 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,10497.4,0.0192571,13.9373,16.2037,96.1187,0.0381405,-23.6421,5.62989,1.64486,1.8689,0.314719,1.07088,-1.63709,-57.8576,356.094,61.9261,9193.8,7381.07,2.00917,2.23322,1.04335,1.4352,-1.27278,0.808495,437.245,67.9373,9274.95,0.0508471,0.786221,0.0133134,8599.2,0.00123076,0.0101662,12.0114,20.4887,98.4294,68.8396,0.483548,15.5026,14.8634,95.9211,124.838,2.50828,-55.9986 
36,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,36,11066,-0.00535226,14.5187,16.5977,96.0807,-0.0017387,4.07006,241.244,0.122265,2.01744,-1.90057,1.56328,-1.90951,-36.6528,640.411,71.304,9501.65,7844.83,0.353057,2.24823,-1.43898,1.79408,-1.67871,2.12626,691.82,75.1121,9553.06,0.0760366,0.840336,0.014277,9098.51,0.00117907,0.0229147,13.774,18.7373,97.0057,71.8581,0.482315,15.9042,15.0692,95.9566,125.935,1.04911,-54.0768 
37,97,43.248,4.6,48.55,-0.2,0.19,0.01,37,16297.7,-0.0224198,22.5558,15.8076,95.9054,0.00247882,2.44719,408.085,1.67285,0.613657,0.533312,1.66559,0.08689,-104.708,7692.19,192.311,7954.35,11607.2,2.33216,1.27297,1.85194,2.32491,0.746205,0.782844,7839.05,203.189,8101.21,0.523717,0.956608,0.0441621,14968.1,0.00123202,0.499679,14.4757,12.0508,96.0228,74.2957,0.393655,15.7596,15.7681,95.5359,125.57,0.486957,-51.2744 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,18885.2,-0.0351845,26.5854,15.5801,96.1687,-0.0974186,171.089,4.07487,-1.12678,-0.0642151,3.07853,0.73249,-1.43037,-123.689,8989.07,202.823,9221.91,14026.3,-0.347944,0.714621,4.63621,1.51133,-0.651534,0.2092,9162.55,215.674,9395.39,0.525662,0.960437,0.0405705,17430.5,0.00131304,0.585371,14.3861,12.2346,96.3562,74.4379,0.471012,15.5974,15.3405,95.7571,126.173,0.599153,-51.735 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,10841.8,0.0115629,14.273,16.4079,96.164,-0.0163978,0.158259,366.657,1.20325,1.77676,0.533235,1.53328,-0.22441,-15.9861,397.253,68.5115,9486.17,7623.72,1.30391,1.87742,0.734556,1.63394,-0.123749,0.864625,419.675,70.1724,9508.59,0.0477596,0.773628,0.0134122,8787.24,0.00122538,0.0122048,13.5038,17.9785,99.713,67.1348,0.488005,15.6592,15.0807,95.7731,126.649,3.93987,-59.514 
40,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,40,10381.7,0.0211878,13.5235,16.4974,95.955,-0.0197955,2.01111,7.72727,0.686884,-0.353674,0.687852,0.396021,-1.40069,-63.2918,622.326,74.4234,8774.97,7264.05,1.08542,0.0448578,1.48491,0.794553,-1.00216,0.383234,711.099,80.9992,8863.75,0.0835486,0.833794,0.0165549,8511.2,0.00128921,0.0263774,12.3177,15.9491,96.1395,72.9988,0.441526,15.8069,15.2771,95.7538,126.314,0.385658,-53.315 
41,97,43.248,4.6,48.55,-0.2,0.19,0.01,41,18272.2,-0.00703857,25.7728,15.501,95.8888,0.0126156,0.772189,1.65172e-10,1.19465,-0.319766,-3.08385,2.22974,-1.47055,-129.742,8643.5,184,8942.83,13005.5,2.0116,0.497182,-1.44996,3.04669,-0.653606,1.42004,8825.48,197.479,9124.8,0.523602,0.962318,0.0383384,16855.3,0.0012534,0.558673,14.378,12.3441,96.1672,74.3787,0.451403,15.5823,15.6067,95.495,126.287,0.67221,-51.9083 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,19905.8,-0.0245041,28.2372,15.411,95.9552,0.0206102,-38.3127,0.957617,-0.939901,1.83999,0.814151,-0.0528584,-1.46656,-131.905,9733.68,204.513,9420.94,14191.7,-0.109328,2.67057,2.4753,0.777715,-0.635984,0.521983,9918.69,218.217,9605.95,0.539883,0.962926,0.040166,18371.9,0.00130821,0.638401,14.2959,12.2528,96.2615,74.1174,0.481785,15.6514,15.4456,95.4227,125.772,0.83878,-51.6542 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,10973.9,0.0226161,14.4216,16.3509,96.0355,-0.00605176,-1.33497,1.27883,-1.25623,0.278613,-1.027,0.724113,0.351758,-44.956,376.319,74.7797,9555.62,7676.52,-0.973151,0.561688,-0.460847,1.00719,0.634834,1.59873,439.375,79.4504,9618.68,0.0493468,0.759621,0.0149878,8903.81,0.00139311,0.0119086,11.0741,19.4167,96.4731,70.0236,0.500586,15.5707,14.7871,95.8726,125.337,0.600488,-55.3133 
44,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,44,10564.3,0.0174648,13.8796,16.3904,95.9351,-0.000476563,-8.25349,27.004,0.386259,0.570555,-0.0667921,3.20263,1.17913,-55.2469,565.57,61.4983,9124.69,7405.75,0.734134,0.91843,0.628958,3.5505,1.527,0.914533,643.059,67.2383,9202.18,0.0735683,0.845323,0.0132811,8740.98,0.00117994,0.0232074,12.3746,17.495,96.8674,71.5715,0.466482,15.7687,14.9983,95.6129,126.132,1.25454,-54.5604 
45,97,43.248,4.6,48.55,-0.2,0.19,0.01,45,16724,-0.00666385,23.3193,15.6922,96.0543,0.00657142,-7.55464,6.80377e-13,1.45058,3.39624,-0.415743,-1.81058,-0.731221,-107.839,7732.32,182.452,8390.82,11913.9,2.12961,4.07527,0.94232,-1.13154,-0.05219,0.841984,7883.57,193.656,8542.08,0.5119,0.958784,0.0400879,15400.6,0.00127319,0.508839,14.3102,12.0278,96.3215,75.0843,0.428928,15.8363,15.0368,95.713,126.997,0.608483,-51.9129 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,18971.6,-0.0248178,26.6645,15.5602,96.4165,-0.0600561,53.7665,4.42092,-0.223938,-0.0477711,2.67134,-0.943187,0.269106,-111.901,8781.5,191.601,9496.14,13611.7,0.480672,0.656839,4.08056,-0.238577,0.973717,0.314562,8938.46,203.227,9653.09,0.512727,0.961734,0.037334,17433.2,0.00132149,0.562487,14.5413,12.3522,96.7757,75.2597,0.490301,15.4809,15.2371,95.9142,127.141,0.861571,-51.8815 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,10986.7,0.00525794,14.6138,16.2894,95.9813,-0.0103184,0.368036,94.6505,-0.450191,4.18055,2.97877,0.132884,1.88705,-59.0127,380.362,69.5045,9640.08,7749.46,-0.0786039,4.55214,3.72194,0.504471,2.25864,0.660363,463.133,75.6357,9722.85,0.0513494,0.777727,0.0141276,9019.24,0.00121578,0.0103586,17.3025,16.27,102.501,62.1151,0.510784,15.4677,14.8316,95.7032,125.439,6.79824,-63.3235 
48,75,47.3227,2.7,46.05,0.2,-0.19,-0.01,48,10633.5,0.0161248,13.7878,16.6196,95.946,-0.000331156,5.78583,34.2606,0.318037,0.677458,1.79779,0.391873,1.05474,-46.2749,593.709,80.0188,9053.83,7459.58,0.609417,0.968838,2.38055,0.683253,1.34612,0.602458,658.614,84.8266,9118.73,0.0758501,0.816065,0.0168474,8683.1,0.00127221,0.0197956,14.8415,17.8005,97.5073,72.5689,0.46323,15.796,15.0145,95.6541,126.275,1.85319,-53.7063 
49,97,43.248,4.6,48.55,-0.2,0.19,0.01,49,18646,-0.00827566,26.0044,15.6111,96.0327,-0.00576306,0.691229,210.289,0.463775,-0.717594,1.91234,2.05145,-0.41024,-131.996,8642.15,178.45,9209.17,13215.4,1.29492,0.113549,3.57462,2.88259,0.420904,0.568625,8827.29,192.164,9394.31,0.516389,0.963302,0.0363127,17094.3,0.00131236,0.555734,14.5639,12.3943,96.3982,74.5307,0.468729,15.6281,15.3565,95.5646,126.651,0.83358,-52.1207 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,14865.2,-0.0329779,21.0821,15.4934,96.0154,-0.000897488,14.2556,188.427,0.623006,0.775723,2.25678,1.01349,-0.85794,-101.595,7116.93,156.021,7228.41,10633.5,1.26272,1.41544,3.53621,1.65321,-0.218224,0.537711,7259.43,166.577,7370.91,0.528119,0.961394,0.0399663,13745.8,0.0011302,0.477705,14.1069,11.9923,96.2573,74.6471,0.378211,15.3958,15.0848,95.5453,126.233,0.711962,-51.5861 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,11391.6,0.02464,15.0872,16.2156,95.8469,0.00231733,-17.4769,465.851,1.42716,-0.231974,-2.81417,-0.345967,-0.373997,-67.0184,386.565,75.6548,10009.4,7965.44,1.84916,0.190023,-1.97018,0.0760295,0.0480003,11.2064,480.565,82.6177,10103.4,0.0512793,0.768724,0.0148398,9371.52,0.00132195,0.0106617,13.9988,17.623,100.127,65.2281,0.525129,15.5367,14.85,95.582,126.081,4.54539,-60.8527 
