cyc,time,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
82,45,0,82,6522.97,-0.238569,15.4366,10.9313,89.4504,0.122248,-22.2023,68.1017,-1.97352,-0.943277,-1.32708,-0.0694238,0.646734,-86.8055,-6.85117,785.418,3797.44,5581.5,-1.42693,-0.396686,-0.233902,0.477167,1.19332,0.39564,1.3477,806.735,3805.64,0.00040226,0.000953694,0.280833,3350.31,3361.49,25.7436,62775.3,-0.001169,0.00477007,6.11515,234.674,99.8696,76,0.860606,10.5019,10.0703,89.2397,124.149,10.6299,-48.1491 
83,15,0,83,7543.17,0.00395141,17.4047,10.7667,89.5678,0.00309148,3.08823,3.70359e-13,-0.60226,-0.95381,0.228912,1.89656,-0.497761,-79.1267,-0.747243,1023.49,4333.99,6100.5,-0.10402,-0.45557,1.22539,2.3948,0.000478444,0.599686,6.72636,1042.92,4341.47,0.0017575,0.00367191,0.306767,3827.22,4369.79,22.7536,81879.9,-0.0135112,0.0170142,-197.984,116.271,85,75.9991,0.986726,10.6236,9.89248,89.4371,124.588,-4.43708,-48.5893 
87,150,0,87,7359.88,-0.0107945,17.3922,10.3682,89.3555,-0.0168174,9.58297,500,0.399485,0.408935,-0.377991,-0.145418,-1.4114,-78.9407,-3.8526,911.366,4233.33,5875.47,0.896553,0.906003,0.616146,0.351651,-0.914333,0.668028,3.60342,930.751,4240.79,0.000964642,0.00220741,0.2879,3735.5,4103.81,21.6275,77740.6,-0.000899416,-0.00788147,8.93185,-9.19704,99.8008,62,0.952321,10.4066,10.2522,89.219,124.103,10.5819,-62.1029 
88,75,0,88,7767.94,-0.0448655,18.893,10.1926,89.1358,-0.00175298,22.6068,500,1.20222,-0.240828,0.614203,-0.176687,-1.55084,-101.142,-1.55545,981.857,4595.21,6270.05,1.83908,0.396037,1.88793,0.460178,-0.913978,0.485472,7.99752,1006.7,4604.76,0.00196974,0.0045191,0.2871,4060.19,4773.61,20.9316,91794,-0.00106456,-0.00706012,-6.13978,8.86366,98.5324,62,1.04275,10.2327,10.1515,88.963,124.299,9.56938,-62.2995 
89,30,0,89,7100.46,-0.269175,17.1029,10.8027,88.8954,0.0116607,215.93,430.262,-0.267464,-0.838151,-0.726051,1.4365,0.366763,-66.4898,-0.927545,877.899,4142.54,6096.44,0.151204,-0.419482,0.111287,1.85517,0.785432,0.955192,5.35249,894.227,4148.82,0.0014639,0.00340868,0.284203,3656.31,3973.89,21.3312,74373,-0.00109297,-0.00784193,6.0473,7.15578,99.5873,62,0.930588,10.5614,10.2194,88.7653,124.233,10.822,-62.2328 
90,1,0,90,7493.38,-0.267237,18.1019,10.6659,89.7316,0.178405,50.0086,398.412,0.325783,-0.972689,-2.91475,-0.077492,0.429353,-105.909,-10.4578,998.022,4424.36,6575.59,0.992665,-0.305807,-1.58098,0.589391,1.09624,2.99745,-0.454518,1024.03,4434.37,-0.00011649,-0.000253694,0.298442,3901.79,4521.56,22.2952,85445.5,-0.918846,0.921932,1710.8,984.598,85.2103,75.9999,1.00708,10.5636,9.88904,89.5738,124.844,-4.3635,-48.8437 
95,60,0,95,6913.24,-0.244657,16.4826,10.7937,89.1793,-0.0731337,607.42,0.337888,-0.149456,-1.70792,-1.6378,-2.83763,-1.59845,-69.8538,5.82715,807.954,4091.57,7237.64,0.290395,-1.26807,-0.758097,-2.39778,-1.1586,0.856751,12.4249,825.108,4098.16,0.00343343,0.00853147,0.270543,3618.81,3836.91,22.5755,73177.4,-0.58658,0.589453,-1410.07,842.574,85.0678,76,0.939528,10.3148,9.82566,89.0098,124.259,-3.94203,-48.259 
98,105,0,98,7527.64,-0.135293,17.5182,10.6965,89.3228,-0.791324,970.881,0.0143529,-0.0818653,-2.41941,-3.52434,0.415632,-0.0799675,-75.2887,-8.79657,928.592,4303.41,31110.1,0.392208,-1.94534,-2.57619,0.889705,0.394106,0.0946477,-1.68547,947.081,4310.52,-0.00044453,-0.00101798,0.288122,3791.58,4263.9,20.746,80512.1,-0.000940234,-0.00141631,7.36896,0.392485,93.8928,63.5171,0.971961,10.5834,10.06,89.1923,123.925,4.70044,-60.4084 
99,120,0,99,7562.49,-0.00989231,17.831,10.4934,89.4231,0.00869897,13.8719,44.8918,-1.86249,0.475848,-2.07173,-0.616902,-0.135759,-82.2861,-7.42755,1029.12,4298.97,6094.88,-1.34435,0.993982,-1.03546,-0.0987688,0.382375,0.0605737,0.344449,1049.32,4306.74,9.08771e-05,0.000187541,0.309784,3790.28,4281,22.2706,80506.3,-0.129526,0.132032,648.599,-431.202,85.0001,76,0.974216,10.4421,10.1261,89.4029,123.643,-4.40279,-47.6428 
100,120,0,100,7797.85,-0.0147205,18.2115,10.6001,89.3436,-0.0122191,16.6571,500,-2.01728,0.121952,-1.95918,-2.24634,-0.00622201,-50.4001,-1.29924,1042.01,4476.21,6290.87,-1.69992,0.439309,-1.32447,-1.92898,0.311134,0.68487,3.4611,1054.39,4480.97,0.000876956,0.00187223,0.302385,3946.72,4630.25,23.8709,86841,-0.00104145,-0.00885919,9.19475,8.67284,100,62,1.0064,10.6702,10.1274,89.2643,124.79,10.7357,-62.7902 
101,120,0,101,7413.43,-0.00222993,17.8451,10.4185,89.3657,-0.0230582,8.30182,500,-3.79249,-1.35435,0.177576,-2.06367,-2.37315,-39.4083,-2.42036,885.653,4357.99,6058.52,-3.54435,-1.10621,0.673863,-1.81552,-2.125,1.08511,1.3018,895.33,4361.71,0.000339044,0.000830158,0.274379,3839.61,4384.41,20.2791,82512.3,-0.00111746,-0.00955059,9.73667,8.26237,100,62,0.985754,10.5265,10.118,89.3011,124.469,10.6989,-62.4689 
102,120,0,102,7486.21,-0.264849,18.1454,10.6168,89.1822,0.167203,223.752,276.815,-0.952662,-1.48479,-0.57975,-0.384664,-1.44328,-71.3291,-0.538693,922.994,4404.52,7489.15,-0.503522,-1.03565,0.318531,0.0644768,-0.994137,1.14813,6.19842,940.511,4411.26,0.0015942,0.00375186,0.281996,3888.11,4488.71,25.2692,84517.4,-0.00113094,-0.00796938,-9.48364,9.57816,100,62,1.00054,10.4436,10.1442,89.0916,123.309,10.9084,-61.3086 
103,120,0,103,7767.25,-0.268873,18.9158,10.5312,89.2472,1.65281,-201.43,484.521,0.0498784,0.393181,-3.59283,-1.0502,-2.48615,-75.8712,-8.40137,1061.63,4601.07,17322.7,0.527619,0.870922,-2.63735,-0.572456,-2.00841,0.309535,-1.23526,1080.26,4608.24,-0.000304699,-0.000653843,0.301591,4054.01,4865.07,25.6608,92365.4,-0.00115114,-0.0107,7.35237,10.4819,100,62,1.05019,10.4024,10.0494,89.223,124.748,10.777,-62.7481 
104,120,0,104,7868.25,-0.234862,18.873,10.4671,89.1371,0.85105,-22.3777,55.6213,0.289548,-0.933069,1.14171,-0.0795249,-2.93967,-87.0204,3.86842,936.131,4564.19,7050.68,0.837493,-0.385124,2.23759,0.46842,-2.39173,-1.91865,12.0876,957.501,4572.41,0.00299509,0.0071621,0.27837,4035.81,4765.48,19.9555,90708.1,-0.000972779,-0.00733367,7.10124,-9.70383,100,62,1.03899,10.3948,10.0527,89.0758,124.232,10.9242,-62.2319 
105,120,0,105,7787.12,-0.237682,18.4241,10.6437,89.3481,0.324763,241.172,44.9204,-0.65665,0.940913,-1.37754,-0.399019,-0.808494,-75.6771,-3.1172,890.777,4450.96,8933.45,-0.180131,1.41743,-0.424507,0.077499,-0.331975,1.76033,4.03057,909.361,4458.11,0.00102633,0.00252635,0.273124,3927.17,4569.81,21.5244,85981.1,-0.000946099,-0.00928907,7.60153,-7.64604,97.8265,62,1.00668,10.4859,10.1641,89.223,123.467,8.60352,-61.4668 
106,120,0,106,7421.15,-0.039629,17.5123,10.5637,89.3668,0.0410195,17.8184,465.46,-1.31118,-1.26717,1.59056,-2.00558,-2.72591,-97.5791,2.62585,1061.51,4310.3,6045.98,-0.696752,-0.652746,2.81942,-1.39115,-2.11148,2.38702,11.8423,1085.47,4319.51,0.00310576,0.00619554,0.316432,3813.01,4300.78,23.9376,81192.1,-0.111615,0.111137,-1422.05,-1122.43,99.3327,62.7662,0.986311,10.3645,10.0834,89.1787,124.569,10.154,-61.8024 
107,120,0,107,7420.37,-0.041704,17.5777,10.4418,89.3782,0.00331176,45.1934,455.491,-0.777904,-0.701874,-1.82675,-0.31087,1.04867,-62.2647,-9.70248,958.656,4301.4,5979.77,-0.38584,-0.30981,-1.04262,0.0811941,1.44073,-3.81927,-3.82152,973.947,4307.28,-0.00100923,-0.00224718,0.29405,3786.58,4263.84,22.4051,80641.2,-0.000945886,-0.011681,-5.53279,7.269,99.9719,62,0.978995,10.5013,9.9919,89.1692,123.726,10.8027,-61.7257 
108,120,0,108,7312.59,-0.218424,17.1357,10.7151,89.4883,0.248468,2.45474,7.20513,-2.38992,-0.933688,-3.77911,-0.114874,0.550291,-99.4587,-0.88016,869.035,4236.31,5996.98,-1.76366,-0.307423,-2.52658,0.511391,1.17656,0.131674,8.51382,893.459,4245.71,0.00227354,0.00541568,0.279357,3744.73,4104.4,22.644,77838.1,-0.000927175,0.00296154,-24.7677,0.0583701,98.9089,65.3991,0.957529,10.5441,9.97487,89.3814,123.284,9.52746,-57.8853 
109,120,0,109,7330.92,-0.225336,17.4874,10.5672,89.2082,-0.364355,215.575,254.689,0.973809,0.699518,0.65239,0.145305,0.516151,-127.399,-4.06593,904.378,4251.57,8572.53,1.776,1.50171,2.25678,0.9475,1.31835,0.710682,7.96699,935.664,4263.6,0.00211892,0.00484204,0.28788,3759.94,4158.19,26.4141,78788.7,-0.0011108,0.00564125,-4.28873,-132.78,94.5749,76,0.964891,10.3825,10.0793,89.0319,124.189,5.54306,-48.1891 
110,120,0,110,7513.18,0.0294875,17.7051,10.4088,89.026,-0.00783205,-9.96276,1.25086e-12,-0.542335,-2.77924,-5.94675,-1.5212,-2.80654,-93.2917,2.4574,1020.36,4267.99,6001.78,0.0450986,-2.19181,-4.77188,-0.933763,-2.21911,0.526198,11.2689,1043.27,4276.8,0.00298525,0.00613444,0.310039,3774.85,4252.27,19.5732,78974.4,-0.00105071,-0.0115402,2.14269,-12.0594,99.1277,62,0.957589,10.5701,10.3681,88.9431,123.921,10.1846,-61.921 
111,120,0,111,7817.44,-0.0335316,18.3687,10.5253,89.3212,-0.0467574,24.8718,499.985,0.245924,0.461677,-0.671926,0.233974,-2.34371,-93.2234,-19.2372,1035.7,4470.95,6331.6,0.832927,1.04868,0.50208,0.820977,-1.75671,0.65325,-10.4322,1058.59,4479.76,-0.00265332,-0.00566319,0.303281,3931.75,4662.51,24.3578,86826.4,-0.771127,0.773673,1538.76,999.118,88.7082,75.9996,1.00474,10.6436,10.1912,89.2522,123.967,-0.54391,-47.9672 
112,120,0,112,7861.4,-0.273525,19.0894,10.5703,89.5069,-0.616425,618.942,385.323,-2.29298,0.302225,-2.12553,0.651068,0.693273,-89.9465,-4.33996,1079.07,4614.76,18988.7,-1.72661,0.868595,-0.992789,1.21744,1.25964,2.58522,4.15557,1101.16,4623.26,0.00102037,0.00215183,0.304951,4072.62,4912.58,22.0877,92687.6,-0.24038,0.243315,838.213,520.401,85.1027,75.9999,1.04573,10.4526,10.0979,89.364,123.851,-4.26129,-47.8514 
113,120,0,113,7127.22,-0.210631,16.8527,10.6036,89.4945,-0.170289,318.869,466.217,1.52847,-0.585249,-2.13742,-1.03254,1.94031,-97.954,-3.91231,818.163,4100.43,7584.91,2.14526,0.0315411,-0.903841,-0.415755,2.5571,1.26472,5.33955,842.218,4109.68,0.00147426,0.0036097,0.274054,3621.86,3855.42,21.677,73097.5,-0.000859867,-0.0125525,0.0777295,10.3324,92.4662,63.139,0.928385,10.4196,10.0928,89.3158,123.38,3.15041,-60.2409 
114,120,0,114,7519.42,-0.0869927,18.1698,10.4637,89.2954,-0.0138548,60.7781,3.43289e-09,-2.74135,-0.626905,0.503034,-0.326328,-0.423125,-71.5312,-3.44542,954.452,4420.39,6216.53,-2.29094,-0.176492,1.40386,0.124085,0.0272878,2.53898,3.31077,972.018,4427.14,0.000849092,0.00194255,0.287978,3899.2,4537.94,22.6559,85188.4,-0.00118634,-0.0100244,8.38152,-7.88571,100,62,1.00318,10.5355,10.1246,89.1838,125.185,10.8162,-63.1846 
115,120,0,115,7695.14,-0.0100672,17.8403,10.7088,89.3579,-0.0203363,12.9609,500,-0.172341,-0.548766,0.281145,-1.32979,-0.244069,-92.8902,1.50543,978.796,4377.36,6227.81,0.412564,0.0361389,1.45095,-0.744888,0.340836,0.0298546,10.279,1001.61,4386.13,0.00265602,0.0058301,0.296101,3870.08,4446.14,24.6723,83153,-0.000979114,-0.00847961,9.64139,8.04882,100,62,0.984104,10.6526,10.1759,89.1867,124.057,10.8133,-62.0573 
116,120,0,116,7660.3,0.00663124,18.1108,10.3847,89.0793,-0.00115478,-0.113877,2.77549e-12,0.383004,-0.968603,-2.72209,-0.4063,0.351033,-90.3251,-18.5149,971.623,4415.87,6122.46,0.951757,-0.39985,-1.58458,0.162453,0.919787,32.9691,-9.98356,993.804,4424.4,-0.00257077,-0.0057736,0.292672,3883.49,4493.61,21.9721,84745.8,-0.000967131,-0.00920137,6.92619,9.36541,99.5514,62,0.999676,10.4378,10.1631,88.9408,125.148,10.6107,-63.1476 
117,120,0,117,7556.24,-0.255195,17.9227,10.7725,88.9596,0.117862,670.25,493.716,0.254233,0.00880303,0.422396,-1.18602,-1.19795,-73.6069,-12.9104,928.617,4377.07,8856.77,0.717716,0.472286,1.34936,-0.722538,-0.734467,-0.246687,-5.9582,946.693,4384.02,-0.00154679,-0.00360938,0.284584,3851.98,4461.86,21.812,83145.8,-1.81791,1.81958,-2607.07,1811.88,93.6792,68.0903,0.978645,10.8227,10.1187,88.8942,124.152,4.78498,-56.0615 
118,120,0,118,7730.18,-0.268435,18.5597,10.6872,89.4932,0.168151,-37.8191,382.581,0.811033,0.459251,-3.36233,-0.489832,1.16273,-81.8821,-2.00194,903.799,4529.72,6664.04,1.32662,0.974841,-2.33115,0.0257581,1.67832,2.39225,5.73191,923.907,4537.45,0.00143345,0.00353261,0.272773,3998.69,4722.41,20.9192,89029,-0.00116406,-0.00885284,6.0735,-6.51339,96.5231,62,1.02436,10.5545,10.0828,89.3594,123.452,7.16374,-61.4521 
119,120,0,119,7449.91,-0.00431838,17.6603,10.4325,89.2201,0.0343803,-44.5042,1.1042,-2.42333,-0.928108,0.0561795,-0.0590859,-0.971354,-52.748,-11.0246,998.706,4318.27,6047.46,-2.09119,-0.595967,0.72046,0.273054,-0.639214,1.30883,-6.04254,1011.66,4323.25,-0.0015908,-0.00342477,0.301218,3798.42,4309.73,23.7343,81103.3,-0.00107403,-0.00703607,0.0243156,7.03394,99.3788,62.1498,0.97737,10.4659,10.1817,89.1421,123.855,10.2367,-61.7053 
120,120,0,120,7033.5,-0.00123961,17.077,10.3365,89.4241,-0.0209249,11.1452,500,-1.01465,-2.17774,1.79861,-2.69385,-1.61718,-58.1836,-16.331,968.883,4171.7,5753.76,-0.648279,-1.81137,2.53134,-2.32748,-1.25082,1.72188,-10.8355,983.171,4177.19,-0.0029564,-0.0063376,0.302441,3665.09,4024.23,23.4646,75788.2,-0.00110035,-0.00918773,8.7086,8.89077,100,62,0.948314,10.419,10.1282,89.2799,123.774,10.7201,-61.7736 
121,120,0,121,7160.04,-0.251585,17.2588,10.6645,89.3872,-0.533497,451.776,479.112,-1.33145,0.509388,-1.21319,-1.29571,-1.85532,-63.7564,-5.2503,885.258,4183.76,13837.7,-0.929994,0.910846,-0.410279,-0.894252,-1.45386,0.852287,0.771561,900.915,4189.79,0.000209221,0.000489143,0.28372,3687.78,4003.06,22.2428,76191.4,-0.000906596,-0.00747782,-9.25343,8.48218,99.9992,62,0.949902,10.3872,10.0519,89.3016,124.159,10.6975,-62.1586 
122,120,0,122,7702.88,-0.268984,18.7981,10.5235,89.3719,-0.0187974,334.045,203.785,1.17205,1.0519,-1.96052,0.328205,0.847109,-95.9418,1.23456,967.813,4518.35,6644.15,1.77617,1.65602,-0.752282,0.932325,1.45123,1.14857,10.2964,991.373,4527.41,0.00257769,0.00589982,0.287429,3994.42,4684.95,22.9992,88613.2,-0.00113769,-0.0116101,6.44679,-6.33277,100,62,1.02165,10.4662,10.1457,89.2627,124.247,10.7373,-62.2466 
123,120,0,123,7364.48,-0.279009,17.7204,10.8129,89.2109,0.272469,338.22,499.91,-1.17188,-2.10784,-4.72348,1.37906,-0.128545,-64.1596,-6.84881,894.516,4259.19,9237.4,-0.767888,-1.70385,-3.91549,1.78305,0.27545,0.0954633,-0.788868,910.271,4265.25,-0.000210217,-0.000495462,0.282194,3752.63,4217.1,19.3628,78645.4,-0.0011843,0.00917998,-20.7347,0.0422427,99.0205,64.2027,0.954186,10.7262,10.2026,89.123,124.45,9.89751,-60.2473 
124,120,0,124,7519.5,-0.251376,18.2033,10.5389,89.3488,-0.154157,184.868,414.509,-0.621848,-2.24568,0.0056434,-1.36364,1.04064,-73.759,-17.9653,984.794,4328.08,7172.8,-0.157407,-1.78124,0.934525,-0.899197,1.50508,3.34666,-10.9987,1002.91,4335.05,-0.00289146,-0.00630626,0.298821,3803.84,4378.66,26.9166,81140,-0.0011368,-0.0084379,10.153,10.016,99.5301,62.0002,0.971305,10.5109,10.4425,89.2702,124.232,10.2599,-62.2314 
125,120,0,125,7611.8,-0.00856807,17.7277,10.5542,89.4191,-0.0147711,7.58062,500,-0.675662,-0.674296,0.882764,-1.74718,-1.44974,-74.3537,-7.98776,983.961,4329.23,6094.42,-0.207477,-0.20611,1.81913,-1.279,-0.981554,3.12763,-0.964981,1002.22,4336.26,-0.000252948,-0.000550499,0.298619,3814.94,4333.2,20.8746,81358.1,-0.689444,0.690949,1671.49,1191.28,90.0954,75.3645,0.972664,10.6082,10.1413,89.321,124.031,0.774411,-48.6663 
126,120,0,126,7351.54,-0.0316817,18.0541,10.3412,89.114,0.000374932,28.4592,500,0.375387,2.68411,-2.63579,-1.02774,-1.73668,-77.9427,-17.2444,980.015,4401.48,6078.08,0.866172,3.17489,-1.65423,-0.53696,-1.2459,3.73886,-9.88264,999.155,4408.84,-0.00255372,-0.00568412,0.294517,3869.9,4489.47,20.4155,84194.3,-0.00133567,-0.0114954,-9.142,9.40081,100,62,0.99313,10.5602,10.2084,89.0208,125.945,10.9792,-63.9454 
127,120,0,127,7555.27,-0.0567991,17.8103,10.4611,89.3508,0.17945,-76.9916,500,0.727318,-0.450374,-0.111996,1.53478,-0.404555,-55.2736,-10.7941,939.819,4332.71,6514.9,1.07536,-0.102331,0.58409,1.88282,-0.0565119,0.827368,-5.57343,953.393,4337.93,-0.00146215,-0.00335171,0.288185,3811.8,4318.12,21.9177,81371.5,-0.000960313,-0.00870596,6.27678,9.23774,99.5188,62.0011,0.975907,10.4395,10.2656,89.2108,124.322,10.308,-62.3213 
128,120,0,128,7404.82,-0.00943207,17.9507,10.3015,89.1368,-0.0214321,5.85219,500,-1.80009,0.64057,-0.207848,-0.659557,-0.124041,-85.0601,-1.29093,863.793,4419.05,6023.84,-1.26449,1.17617,0.863354,-0.123956,0.41156,0.187536,6.74308,884.681,4427.08,0.00172785,0.00433657,0.269067,3902.58,4450.2,16.3953,84802.9,-0.00115123,-0.00864391,-3.12381,9.19439,95.5511,62,1.00326,10.4263,10.0159,89.1239,123.285,6.4272,-61.2853 
129,120,0,129,7515.24,-0.262333,18.1154,10.6534,89.0459,-0.257251,312.821,426.609,-2.2556,-2.20011,-2.8285,0.193158,1.33201,-56.2412,-21.1112,967.335,4395.34,8902.19,-1.90146,-1.84598,-2.12023,0.547294,1.68614,0.416595,-15.7991,981.146,4400.65,-0.00409647,-0.00928702,0.291135,3856.77,4473.92,20.7875,83859.5,-0.00112678,-0.0085381,10.921,10.079,99.7795,62.0009,0.9931,10.5743,10.1436,89.0429,123.004,10.7366,-61.0033 
130,120,0,130,7545.71,-0.254072,18.0211,10.7002,89.7469,-0.238663,162.697,256.681,0.194899,-0.31375,-2.42682,1.06313,-0.770821,-114.036,-3.72311,1039.78,4344.81,7541.25,0.912956,0.404307,-0.99071,1.78119,-0.0527639,1.4821,7.04774,1067.78,4355.58,0.00183537,0.00375746,0.311104,3839.96,4366.23,22.9169,82134.6,-0.000976871,-0.00775594,7.66772,8.88708,100,62,0.983179,10.5274,10.1146,89.6143,123.716,10.3857,-61.716 
131,120,0,131,7254.1,-0.274428,18.0208,10.4707,89.2091,0.453843,-54.9453,464.669,-1.17158,-0.1867,-3.16025,0.300331,1.98022,-79.2522,-18.7495,1008.37,4369.51,6954.28,-0.672548,0.31233,-2.16219,0.799361,2.47925,3.85929,-11.264,1027.83,4377,-0.00293296,-0.00630176,0.301956,3840.49,4405.62,24.6291,83372.2,-0.00125373,-0.010463,6.43895,8.85478,98.2794,62,0.996218,10.3922,10.0934,89.1166,124.742,9.16278,-62.7419 
132,120,0,132,7507.48,-0.251393,18.1193,10.5734,89.6979,0.0218652,137.243,1.85567,0.0999066,1.08541,-3.63186,0.165061,1.45817,-74.9026,-12.5935,965.424,4339.71,6334.32,0.571548,1.55705,-2.68858,0.636702,1.92981,2.33992,-5.51886,983.818,4346.79,-0.00144486,-0.00321581,0.294248,3819.65,4406.93,22.2695,82015.6,-0.00116541,-0.0102556,8.72907,10.2633,100,62,0.975253,10.6153,10.3227,89.6667,125.167,10.3333,-63.1668 
133,120,0,133,6975.73,-0.261179,17.1788,10.5445,89.2881,-0.145324,162.386,491.5,-0.704111,-2.96017,-2.56175,-0.878853,1.02831,-56.6991,-11.4193,1013.32,4142.98,6664.97,-0.347092,-2.60316,-1.84771,-0.521834,1.38533,0.530378,-6.06406,1027.24,4148.33,-0.00166391,-0.00338469,0.313261,3644.47,4013.29,20.8886,74680.9,-0.00120448,-0.00895819,8.43043,-11.3592,99.9472,62,0.938285,10.4901,10.2366,89.225,124.592,10.7222,-62.5923 
134,120,0,134,7405.34,-0.163954,17.8077,10.5693,89.2753,0.0586271,68.9421,500,-0.314382,-0.466667,-0.335166,0.570819,-0.320659,-76.7658,-19.2804,913.06,4321,6258.58,0.168992,0.0167071,0.631581,1.05419,0.162715,0.689517,-12.0298,931.912,4328.26,-0.00316836,-0.0074312,0.283986,3796.83,4327.92,22.2533,80671.2,-0.00118847,-0.00870672,8.7412,-9.8468,97.2471,62,0.965979,10.6692,10.258,89.1701,123.256,8.07707,-61.2561 
135,120,0,135,7526.49,-0.0336212,17.9174,10.5606,89.6094,-0.0256326,34.592,495.582,-1.3206,-0.647451,-3.28307,1.00305,0.614887,-65.6109,-14.8678,979.56,4422.4,6188.57,-0.90747,-0.234317,-2.4568,1.41618,1.02802,-1.12824,-8.67075,995.672,4428.59,-0.00222985,-0.00500114,0.292865,3888.49,4509.2,24.4078,84866.3,-0.00112719,-0.00992986,10.6198,-10.7722,100,62.0001,0.996685,10.5488,10.1634,89.4589,123.903,10.5411,-61.9033 
136,120,0,136,7280.66,-0.00878495,17.8094,10.2296,89.4205,-0.00290646,2.02584,499.989,-2.16613,-1.08284,-3.34632,-1.23074,0.086665,-99.687,-20.1329,918.331,4355.88,5930.85,-1.53843,-0.455136,-2.09091,-0.603041,0.714368,0.473739,-10.7173,942.812,4365.3,-0.00279772,-0.00653814,0.284618,3830.75,4363.36,24.3552,82513.3,-0.00118045,-0.0098248,7.39708,-10.7463,99.9999,62,0.989486,10.3847,10.1337,89.3031,124.133,10.6968,-62.1327 
137,120,0,137,7050.67,-0.122084,17.0402,10.5138,89.5048,-0.371205,44.078,499.991,-0.494749,-0.946532,-2.57646,1.2649,0.181611,-53.5502,-18.0123,906.146,4154.31,6364.79,-0.157558,-0.609341,-1.90207,1.60209,0.518802,-2.47042,-12.9545,919.296,4159.37,-0.0035518,-0.00811777,0.289338,3647.29,3973.9,21.9009,75042,-0.00100503,-0.0097974,9.13006,10.15,98.6255,62,0.942072,10.3844,10.1554,89.361,123.131,9.26449,-61.1305 
