cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2319,2.5,0,11942.9,-0.340771,25.2464,11.8061,124.493,0.15818,9.91816,383.186,-4.68292,-7.29052,-5.60633,-0.488717,-3.24962,-560.684,572.764,92.133,13395.5,9753.96,-1.15244,-3.76004,1.45463,3.04176,0.280858,11.7564,1019.37,132.734,13842.1,0.0667271,0.814419,0.0173576,15276.7,-0.00234825,0.0482442,12.7179,18.0082,125.387,89.1357,1.15704,12.3607,11.7407,124.357,127.168,1.02954,-38.0324 
1,47.2959,9,1,12933.6,-0.19554,26.0999,12.3478,124.168,0.0223098,290.374,497.512,-1.32744,-0.436852,-6.5692,-4.4309,-0.895494,-718.357,742.432,106.6,14271.1,10702.1,3.19586,4.08645,2.4774,0.0923995,3.62781,0.816215,1314.63,158.618,14843.3,0.0791793,0.825663,0.0193051,16603.2,-0.00243908,0.0488695,13.7963,21.8463,125.116,88.8872,1.20314,12.6365,11.6838,124.231,126.783,0.884808,-37.8958 
2,47.2259,2.2,2,12261.1,0.0241615,25.5341,11.5623,124.299,-0.0720756,49.7616,499.999,-5.56682,-0.728217,-4.5896,-2.37418,-2.35418,-550.659,748.167,85.4347,13391.6,9727.59,-2.09947,2.73913,2.3451,1.09317,1.11317,0.548247,1186.79,125.309,13830.2,0.0769047,0.844041,0.0164165,15431.9,-0.00216177,0.0596678,12.249,17.6351,125.52,85.4988,1.20954,12.1838,11.3583,124.107,126.283,1.41239,-40.7845 
3,47.2079,2,3,11737.4,-0.0414041,24.7,11.7576,124.2,-0.0234077,26.8896,1.55674,0.674582,-1.14153,0.196715,0.797941,-1.38046,-664.352,190.79,103.164,13714.7,9474.37,4.85783,3.04172,8.56321,4.98119,2.80279,0.64683,719.971,151.272,14243.9,0.0467783,0.731161,0.019188,15391.1,-0.00196273,-0.0165465,14.933,6.16557,107.874,71.7542,1.19197,12.4062,11.6728,124.164,126.04,-16.2898,-54.2856 
4,47.2639,6,4,12145.6,-0.336535,25.2066,11.9804,124.224,0.590785,-452.861,397.711,-1.93337,-0.854972,-0.23285,-4.60826,-1.1039,-533.034,757.509,99.967,13253.1,18540,1.423,2.5014,6.47989,-1.25188,2.25247,0.431831,1182.09,138.565,13677.6,0.0774122,0.829782,0.0183201,15270.1,-0.00217264,0.0552077,12.7383,18.9141,124.987,88.2344,1.1537,12.4362,11.5496,124.158,127.06,0.828956,-38.8253 
5,47.5059,10,5,11915.7,-0.296103,24.1458,12.11,124.391,0.0622139,186.832,24.1498,-0.582518,1.68648,-5.23875,-3.44007,-3.37641,-548.76,213.993,102.697,13389.5,9897.16,2.87288,5.14187,1.67203,0.015321,0.0789813,0.829054,651.1,142.435,13826.6,0.0437201,0.723155,0.0186231,14892.5,-0.00143091,-0.0136558,20.4603,-6.48979,106.241,70.0666,1.15743,12.4098,11.6759,124.211,126.837,-17.9703,-56.7703 
6,47.2169,1.6,6,12622.8,-0.311388,25.2547,12.2551,124.259,0.106594,57.7601,234.362,-0.917058,-1.29734,-5.38685,-0.740315,-2.02461,-680.499,611.841,114.223,13844.5,10275.6,3.36786,2.98758,3.18299,3.5446,2.26031,0.792549,1153.88,163.499,14386.6,0.0722439,0.801304,0.0205057,15972.1,-0.00221923,0.0470389,12.7842,20.7253,125.169,90.3176,1.15347,12.7087,11.8043,124.043,125.89,1.1257,-35.5726 
7,47.2139,1.7,7,11572.9,-0.0260016,23.543,11.8665,124.278,-0.030051,21.2131,500,-2.70096,0.462781,-1.61326,-4.49716,-0.492168,-427.702,401.787,85.7177,12878.3,9115.24,-0.00783509,3.1559,3.77299,-1.80404,2.20095,0.484422,742.467,116.689,13219,0.0517109,0.784292,0.0160007,14358,-0.0020595,0.0414589,12.0361,18.2424,125.285,91.4539,1.10322,12.5824,11.6212,124.149,126.271,1.13615,-34.8167 
8,47.3459,10,8,11240,-0.352443,23.7533,11.9611,124.287,0.337158,-582.136,188.881,-2.48344,1.53431,-4.65045,-3.36969,-4.4594,-591.085,350.406,76.6656,12913.9,15638.2,1.23847,5.25622,2.79337,0.352219,-0.737494,0.686236,821.228,119.468,13384.8,0.0562195,0.797079,0.016176,14607.5,-0.0023046,0.0362021,12.2429,22.9983,124.577,97.8796,1.13124,12.3905,11.3829,124.157,126.554,0.420333,-28.6747 
9,47.2149,1.6,9,11290.8,-0.0590059,23.9828,11.6849,124.376,0.0032974,-19.8641,500,-0.572745,-0.879392,-7.07994,-2.55811,-1.8937,-673.357,272.58,86.2661,13218.9,9124.71,3.6672,3.36056,1.39996,1.68184,2.34625,0.887606,808.934,135.025,13755.2,0.0540124,0.77393,0.0177615,14976.8,-0.00251964,0.0428142,11.1122,18.8482,123.703,98,1.18494,12.3931,11.1941,124.315,126.235,-0.611929,-28.2345 
