cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,7397.03,0.00150181,16.7571,9.75142,98.5437,-0.00107855,4.02969,0.00302457,0.255782,3.90307,-0.825719,0.545676,-2.1365,-86.6308,3508.68,5.73792,4153.84,5319.53,0.801273,4.44856,0.265264,1.09117,-1.59101,0.947109,3630.19,14.7385,4275.35,0.505687,0.992945,0.00631027,7178.73,3.98369e-05,0.567805,9.23019,8.03512,98.5041,68.5108,0.538891,9.71331,9.18204,98.0046,117.829,0.49955,-49.3177 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,3239.64,-0.0505499,7.15568,10.6351,98.074,-0.0569028,59.9546,196.071,0.821486,0.418726,-2.0146,-1.91293,0.959413,-12.3549,-30.8171,10.0706,3411.61,2588.41,0.899282,0.496521,-1.85901,-1.83514,1.03721,-0.474073,-13.4882,11.3542,3428.93,-0.00476188,-2.11356,0.00606278,2832.53,5.31397e-05,-0.00649694,-23.1331,4.20413,102.007,77.2335,0.407013,10.084,9.67223,97.7377,117.414,4.26926,-40.1802 
12,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,12,3465.23,-0.0286842,7.56155,10.3845,99.0102,-0.00533935,21.5677,140.852,-0.393264,-0.958591,1.95914,1.12064,1.24106,-17.1837,356.807,27.6515,3230.22,2559.93,-0.285063,-0.850389,2.17554,1.22884,1.34927,0.398723,380.909,29.4368,3254.32,0.123592,0.880871,0.0163896,3081.99,0.000127283,0.050665,9.90726,8.63689,99.2919,69.5007,0.371852,9.8602,9.98447,98.4578,118.825,0.834085,-49.3243 
13,97,43.248,4,48.55,-0.2,0.19,0.01,13,7636.63,-0.0152788,16.6126,10.1945,98.6239,-0.00457737,12.2002,5.48364e-12,-1.0682,0.107324,-0.963665,0.121157,1.1648,-71.886,3252.75,34.4151,4562.6,5514.97,-0.615552,0.559971,-0.0583703,0.573804,1.61745,1.0281,3353.57,41.8838,4663.43,0.464213,0.978611,0.0162753,7224.22,-6.52786e-05,0.477011,9.62389,8.67497,98.5416,68.9308,0.523101,10.3341,10.0899,98.1702,118.638,0.371408,-49.7067 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,7571.54,-0.019665,17.7311,9.40129,98.8631,0.00150708,7.57758,43.71,-1.9422,1.9228,3.5011,1.68438,-0.855339,-76.1348,3406.5,53.9147,4371.16,5426.86,-1.4628,2.4022,4.4599,2.16378,-0.375938,0.379461,3513.28,61.8248,4477.95,0.485933,0.970124,0.0248022,7229.98,3.88569e-05,0.56692,9.02581,8.13592,98.9245,68.5614,0.572478,9.45932,9.36132,98.2784,117.549,0.646076,-48.9877 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,2937.36,-0.0533263,7.19891,9.98571,98.1285,0.00267691,-55.3774,500,-0.994911,0.874265,-1.17822,0.518225,1.26968,9.33246,-60.3989,-4.06273,3301.53,2344.96,-1.05368,0.815501,-1.29575,0.459461,1.21091,10.4964,-73.4885,-5.03233,3288.44,-0.0276697,0.892988,-0.00282696,2655.92,-0.000246529,0.00782253,0.76828,-15.9725,107.061,52.2853,0.421338,9.63446,9.57059,97.7947,117.95,9.26634,-65.6644 
16,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,16,3272.2,3.40656e-05,7.18366,10.8498,98.6464,0.000370346,6.91744,4.44676e-12,-0.479303,-0.531324,2.19787,-0.600806,0.482767,4.47777,360.575,18.71,3216.16,2537.32,-0.507499,-0.55952,2.14147,-0.629002,0.454572,-1.37935,354.294,18.2447,3209.88,0.117374,0.917332,0.0103619,3018.5,-0.000157327,0.0548845,10.2118,8.56476,98.96,68.1251,0.37116,10.3245,9.70312,98.1451,117.98,0.814892,-49.8552 
17,97,43.248,4,48.55,-0.2,0.19,0.01,17,7339.64,-0.000290928,16.3469,9.88999,98.6014,-0.0215461,8.16208,500,-0.631044,0.0409849,2.89177,-0.535011,-1.28695,-63.7155,3083.1,39.5096,4397.24,5268.65,-0.229844,0.442184,3.69417,-0.133811,-0.885753,-0.279611,3172.47,46.1294,4486.61,0.460021,0.975185,0.0185877,6896.35,8.80964e-05,0.497749,9.33448,8.09956,98.5966,68.3959,0.560443,9.81324,9.32063,97.9701,117.799,0.626437,-49.4028 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,7482.48,-0.0406036,17.3235,9.64785,99.0399,-0.0189627,38.2888,454.18,1.20842,1.76143,5.15777,0.382005,1.21755,-69.3445,3334.49,48.4119,4387.59,5464.43,1.64507,2.19807,6.03105,0.818649,1.65419,0.511538,3431.75,55.6166,4484.85,0.479685,0.972421,0.0223337,7154.18,-1.23618e-05,0.546533,9.2551,8.04533,99.0173,69.1113,0.582959,9.56359,9.17476,98.4397,118.283,0.577692,-49.1718 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,2685.6,-0.0675639,-6.97639,9.46008,98.4442,0.0598826,-104.467,239.034,-2.16029,0.293189,-1.78764,-0.483877,-0.965527,-2.67706,-35.0959,18.9477,3052.8,2352.07,-2.14343,0.310046,-1.75393,-0.467021,-0.948671,0.649425,-31.341,19.2259,3056.55,-0.0125084,-13.6015,0.0114542,2505.6,-9.86127e-05,-0.00915261,11.4472,8.94046,78.5436,66.6311,0.400557,9.19235,9.51406,98.0243,116.474,-19.4807,-49.8433 
20,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,20,3308.08,-0.000784064,7.21884,10.6196,98.6445,0.00569831,5.60123,4.32734e-12,-1.57404,-0.188707,0.396657,-0.13043,0.40451,-18.6895,359.318,22.5714,3190.04,2496.61,-1.45636,-0.0710249,0.632022,-0.0127471,0.522193,2.63771,385.532,24.5131,3216.25,0.126196,0.899872,0.0138455,3055.02,-0.000118002,0.0463843,10.1678,9.15401,98.9355,68.9594,0.361711,10.3912,10.0131,98.1729,118.253,0.762596,-49.2935 
21,97,43.248,4,48.55,-0.2,0.19,0.01,21,6916.87,-0.0158004,16.0471,9.47439,98.9549,-0.0152739,14.7756,498.523,0.863975,1.44471,2.76472,-0.559688,0.558581,-68.8934,2911.52,44.4554,4228.91,4956.64,1.29778,1.87852,3.63233,-0.125885,0.992384,0.52674,3008.15,51.6132,4325.54,0.455894,0.970849,0.0215076,6598.35,4.59533e-05,0.491364,8.92816,8.07138,98.8897,68.5698,0.554177,9.54495,9.22714,98.3828,117.849,0.50689,-49.279 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,7612.9,-0.0377372,17.0237,9.96514,98.8369,0.00523064,25.4839,36.4178,-0.0432542,1.10533,1.57673,-0.0535476,-1.16572,-66.438,3350.19,43.527,4431.28,5526.78,0.375088,1.52367,2.41342,0.364795,-0.747377,0.385835,3443.37,50.4296,4524.47,0.478334,0.975011,0.020119,7198.68,5.42249e-05,0.524779,9.52533,8.21604,98.8266,68.7627,0.567393,9.81476,9.26195,98.2484,118.218,0.578246,-49.4553 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,2962.25,-0.041751,7.0344,9.81949,98.6942,2.25242,-1200.09,356.23,-0.164185,0.0572129,-1.01216,0.372331,-0.0287409,-27.1545,-62.4756,20.4022,3212.98,90243.7,0.00679993,0.228198,-0.670189,0.543316,0.142244,3.67681,-24.3887,23.2235,3251.07,-0.0091207,-1.50063,0.0129879,2674,4.38395e-05,-0.00972155,11.7847,8.63878,75.4,63.9986,0.409554,9.43841,9.51167,98.3144,117.069,-22.9144,-53.0703 
24,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,24,3240.49,-0.0768945,7.48921,10.563,98.9543,0.0348084,-59.1555,1.3226,-0.483569,0.638964,1.67032,-2.17373,-1.07809,4.74788,345.883,13.6858,3207.44,2642.27,-0.513465,0.609068,1.61052,-2.20363,-1.10799,2.00314,339.224,13.1926,3200.78,0.113231,0.936279,0.00753534,2995.87,-0.000212807,0.0534898,9.31522,9.15922,99.022,69.0259,0.371199,10.1679,9.98718,98.5077,118.804,0.514302,-49.7785 
25,97,43.248,4,48.55,-0.2,0.19,0.01,25,6714.84,-0.0557229,15.8141,9.62276,98.9712,0.0233985,48.224,79.3825,-0.808029,0.0718177,2.92992,1.04574,-1.63228,-39.432,3032.09,42.805,3939.62,4990.55,-0.559737,0.32011,3.4265,1.29403,-1.38398,-0.106422,3087.4,46.9018,3994.93,0.482166,0.974104,0.0211691,6403.19,-0.000138793,0.502258,9.17426,8.12297,99.0586,69.1361,0.515475,9.55744,9.44295,98.2994,118.27,0.759234,-49.1342 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,8145.82,-0.00561577,18.2407,9.83663,99.1133,-0.0230335,7.41139,500,-0.139499,3.11789,-1.32646,0.673159,-0.275378,-86.1445,3488.89,52.8957,4833.95,5846.51,0.40293,3.66032,-0.241603,1.21559,0.267051,1.04555,3609.72,61.8458,4954.77,0.467448,0.97089,0.0224765,7722.18,6.22224e-05,0.547652,9.37872,8.31599,99.0598,68.5064,0.600934,9.82432,9.5481,98.565,117.883,0.494768,-49.3769 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,3069.56,-0.0163643,-7.64184,9.50692,98.8851,-0.0354562,23.6226,499.99,-0.931015,1.34116,1.58201,-0.782431,-2.51675,18.931,-13.6446,17.1911,3387.61,2392.27,-1.05022,1.22196,1.34361,-0.901635,-2.63596,1.66441,-40.1972,15.2242,3361.05,-0.0146199,2.96552,0.00827494,2749.48,-0.000100062,-0.0164355,0.144544,6.96034,106.214,64.2241,0.451249,9.17984,9.37228,98.5573,118.424,7.65678,-54.2004 
28,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,28,3109.81,-0.00838152,-7.04953,10.4522,98.4992,-0.0575616,21.9554,500,-0.445624,0.960727,-1.69591,-1.97368,-1.37968,-11.619,328.284,21.1326,3086.48,2439.77,-0.372463,1.03389,-1.54959,-1.90052,-1.30652,0.621608,344.581,22.3397,3102.77,0.118012,0.898105,0.0130894,2919.88,-0.000168143,0.0441131,11.1536,8.60483,98.2045,68.9151,0.363034,9.97069,9.91484,98.0672,118.403,0.137371,-49.4875 
29,97,43.248,4,48.55,-0.2,0.19,0.01,29,6878.25,-0.00448099,16.0073,9.53199,98.8648,-0.0201681,9.10697,500,-0.0120069,0.783046,-0.390904,-0.799398,-3.06591,-67.798,2842.8,47.1578,4230.58,4973.01,0.414899,1.20995,0.462907,-0.372492,-2.639,1.50112,2937.9,54.2017,4325.67,0.450031,0.968724,0.0225613,6528.21,3.7723e-05,0.477398,8.9006,8.1151,98.8455,68.9024,0.559752,9.5203,9.26249,98.3551,118.154,0.490428,-49.2513 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,7495.24,-0.0301029,16.717,9.94328,98.8516,0.00199146,16.5977,488.68,3.14071,2.71727,3.39088,0.550047,-2.40545,-84.8044,3465.1,19.2695,4224.71,5412.14,3.67471,3.25126,4.45886,1.08404,-1.87146,0.579249,3584.04,28.0804,4343.66,0.498526,0.986474,0.0117685,7189.28,5.00107e-05,0.536701,9.49983,8.19895,98.7953,69.3193,0.526964,9.91374,9.46621,98.3032,118.348,0.492131,-49.0283 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,2855.14,-0.0325466,6.77495,9.69884,99.0644,-0.0134146,-12.0831,214.646,0.642321,1.75,-2.0326,-1.81393,-0.362626,-9.63037,-27.003,13.7343,3047.8,2144.33,0.702961,1.81064,-1.91132,-1.75329,-0.301986,-0.315431,-13.4955,14.7348,3061.31,-0.0053397,-1.09805,0.00878857,2527.39,1.28033e-05,0.000104955,-0.0586549,7.42827,103.221,66.0641,0.40752,9.21803,9.27363,98.7934,118.073,4.42787,-52.009 
33,97,43.248,4,48.55,-0.2,0.19,0.01,33,7626.65,-0.0305805,16.8342,10.0468,98.7361,-0.0513289,61.5868,405.376,0.0154721,0.601764,2.89393,1.3649,-1.88915,-61.4785,3209.06,50.3601,4583.69,5608.65,0.402586,0.988878,3.66816,1.75201,-1.50203,0.309146,3295.29,56.7474,4669.92,0.459509,0.970745,0.0218946,7171.32,0.00010908,0.510657,9.28971,8.14441,98.7776,69.2504,0.563717,9.9524,9.54025,98.1286,118.601,0.649006,-49.351 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,7585.74,-0.00333528,16.8018,-10.0144,99.0765,0.0111192,-16.307,500,-0.862042,0.33243,4.27887,-0.408534,1.53286,-64.619,3462.63,44.4333,4364.04,5483.32,-0.455153,0.739319,5.09265,-0.00164486,1.93975,0.3038,3553.26,51.1469,4454.67,0.490062,0.975429,0.0207123,7250.64,-3.91218e-05,0.527555,9.63791,8.37831,99.0127,67.9286,0.539271,9.95966,9.46423,98.3561,116.83,0.656668,-48.901 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,2853.43,0.00333435,6.82515,9.86183,98.4406,-0.000834252,5.58363,3.10933e-12,0.490864,-0.0636438,1.93999,-1.45603,0.928801,-7.25005,-21.7786,7.07063,3124.18,2191.26,0.536515,-0.0179922,2.0313,-1.41038,0.974452,0.0390731,-11.6097,7.82388,3134.35,-0.00448269,-5.57601,0.00457717,2589.9,-0.000188902,0.00850343,10.5593,-9.31427,115.709,50.935,0.401008,9.65579,9.39881,98.0186,117.541,17.6904,-66.6062 
36,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,36,3426.34,-0.0481425,7.92762,10.0768,98.8684,0.106009,-32.33,290.563,-0.645246,0.687028,0.944327,-2.6864,0.564638,-21.5089,385.444,14.8868,3279.22,2712.08,-0.509811,0.822463,1.2152,-2.55097,0.700074,4.76173,415.613,17.1215,3309.38,0.131423,0.932755,0.00944036,3162.4,-7.81293e-05,0.0522128,10.3459,8.95085,98.9324,70.2653,0.389021,9.6051,10.1937,98.465,121.197,0.46739,-50.932 
37,97,43.248,4,48.55,-0.2,0.19,0.01,37,6655.23,-0.0330657,15.1932,9.76171,98.8073,-0.0266466,55.1086,439.189,1.61816,2.20395,0.211168,-1.50148,-1.21172,-75.395,2710.01,40.6003,4138.23,4875.82,2.0929,2.67869,1.16065,-1.02674,-0.736977,0.721568,2815.76,48.4335,4243.97,0.444248,0.970778,0.0205898,6338.26,-2.60298e-05,0.454312,9.38686,7.90618,98.844,68.2272,0.544522,9.72321,9.09531,98.1854,117.551,0.658676,-49.3243 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,7771.14,-0.0266709,17.4088,9.87003,98.725,-0.00128583,-30.5717,272.725,0.180742,2.57479,1.89015,0.112089,0.0661032,-79.8755,3334.13,46.7327,4614.69,5594.77,0.683696,3.07775,2.89606,0.615044,0.569058,0.63068,3446.16,55.0315,4726.72,0.467635,0.972814,0.0209966,7369.34,7.89925e-05,0.533115,9.4686,8.04794,98.7246,68.2617,0.587897,9.74836,9.36406,98.1063,117.474,0.618375,-49.2127 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,2854.08,-0.0420997,7.05996,9.46189,99.1224,-0.0745393,27.6414,207.878,1.22759,0.882001,-0.897021,0.7669,0.714941,-1.67942,-27.688,15.8054,3055.99,2241.65,1.23817,0.892576,-0.875871,0.777475,0.725516,1.31759,-25.3325,15.9799,3058.34,-0.0100802,-9.62359,0.00953328,2513.09,-4.81174e-05,0.00129433,-0.13553,9.12467,105.835,64.9325,0.413602,8.99142,9.55956,98.7279,117.465,7.10719,-52.5326 
40,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,40,2869.54,-0.00809403,-6.71507,-9.89369,99.0561,0.007047,7.63447,7.15727e-12,0.88563,1.0108,1.89764,2.08584,1.60631,-11.3497,306.175,24.5885,2820.46,2164.49,0.957096,1.08226,2.04057,2.15731,1.67778,0.74219,322.094,25.7677,2836.38,0.120351,0.877192,0.0164596,2676.29,-4.23044e-05,0.0474334,8.47283,9.28604,99.0849,68.5969,0.34108,9.61033,9.7442,98.7119,117.899,0.373039,-49.3022 
41,97,43.248,4,48.55,-0.2,0.19,0.01,41,6934.91,-0.0158957,15.7462,9.86978,98.701,0.0193184,-7.51134,500,1.27228,0.338115,2.01757,0.480801,0.124016,-73.8225,2897.03,38.9282,4271.39,5063.87,1.73712,0.802955,2.94725,0.945641,0.588856,0.580273,3000.57,46.5981,4374.93,0.452455,0.973542,0.019243,6631.77,-5.29897e-05,0.476554,9.38902,7.96479,98.6152,68.2445,0.54395,9.95358,9.23196,98.1518,117.371,0.463414,-49.1263 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,8417.48,-0.0350426,18.9695,9.84811,98.7086,-0.0136085,27.3505,498.041,-0.793537,-0.398552,1.47424,-0.874389,-0.610469,-55.7743,3672.36,60.4356,4947.14,6093.54,-0.442341,-0.0473562,2.17664,-0.523193,-0.259273,-1.40653,3750.59,66.2303,5025.37,0.473461,0.970024,0.023702,7921.65,2.88129e-05,0.585535,9.42962,8.13109,98.7794,68.5224,0.643513,9.68874,9.28929,98.0986,117.663,0.680713,-49.1402 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,2916.41,-0.00946139,6.82747,10.0052,98.6523,-0.0237655,13.1303,500,-0.714763,-0.603179,1.0267,0.0451568,-0.619648,-6.40222,-19.7583,14.4825,3203.87,2233.88,-0.67445,-0.562866,1.10733,0.0854699,-0.579335,2.77499,-10.7785,15.1477,3212.85,-0.00405835,-0.685226,0.0086102,2655.89,-0.000244723,0.00159552,-3300.32,8.63633,91.8234,84.4969,0.410638,9.60223,9.41041,98.4072,117.457,-6.58378,-32.9598 
44,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,44,3075.48,-0.0417919,-7.03666,10.2306,98.619,-0.0667025,-4.24673,500,-0.270084,-1.01999,2.10785,0.26257,-1.11203,-4.0438,347.085,17.255,3015.55,2352.72,-0.244621,-0.994524,2.15878,0.288032,-1.08657,-16.8274,352.757,17.6751,3021.22,0.123325,0.919384,0.010662,2860.37,-9.54712e-05,0.0526662,9.71153,8.49339,98.0332,68.394,0.346028,9.88191,10.086,98.3504,117.425,-0.317247,-49.0306 
45,97,43.248,4,48.55,-0.2,0.19,0.01,45,7157.09,0.00756167,16.8076,9.44134,98.9582,-0.000247208,-1.27603,9.09782e-12,-0.502168,0.865894,-0.49195,1.3578,-1.79795,-47.8995,3049.19,46.9837,4344.54,5165.76,-0.200558,1.1675,0.111271,1.65941,-1.49634,0.910359,3116.38,51.9602,4411.73,0.459771,0.971649,0.0212351,6778.11,-6.53041e-06,0.531992,8.7733,7.97398,99.0293,68.3809,0.577556,9.63237,9.0903,98.3547,117.409,0.674523,-49.0285 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,8011.58,0.00269186,17.5695,10.0789,98.539,-0.0176288,-0.577204,500,0.403933,0.136348,2.60699,-0.550291,1.10836,-64.456,3674.38,3.45361,4514.96,5764.9,0.809795,0.542211,3.41871,-0.144429,1.51422,0.443253,3764.78,10.1503,4605.36,0.4962,0.995304,0.00404363,7587.24,3.01768e-05,0.570339,9.72994,8.0831,98.5545,67.4063,0.566402,10.0788,9.27807,97.9193,116.36,0.635203,-48.954 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,3257.6,-0.0528163,7.73671,10.0266,98.7489,-0.0871366,111.724,222.665,0.252597,-0.581379,0.833402,-1.16671,-1.55375,-8.03307,-32.5988,12.6909,3579.63,2842.16,0.303179,-0.530797,0.934566,-1.11613,-1.50317,1.4887,-21.3317,13.5255,3590.89,-0.00720882,-9.12441,0.00689066,2959.11,-7.82254e-05,0.0388624,0.075791,7.25993,106.088,58.8399,0.455938,9.40038,9.52325,98.4906,117.815,7.59722,-58.975 
48,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,48,3265.67,-0.040722,7.26448,10.4004,98.5638,-0.00875764,15.0497,317.762,-0.632527,-0.470321,0.602459,0.155606,0.602476,-15.5709,316.538,16.736,3215.12,2463.8,-0.534481,-0.372275,0.798551,0.253652,0.700522,0.0560516,338.378,18.3538,3236.96,0.111858,0.913308,0.0103369,3025.05,-7.31779e-05,0.0501509,10.1031,8.16096,98.2907,67.7137,0.37505,9.93945,9.86145,98.2275,117.241,0.0631857,-49.5268 
49,97,43.248,4,48.55,-0.2,0.19,0.01,49,7139.75,-0.0335062,16.0349,9.90876,98.4907,-0.00696427,29.2943,95.7627,1.00143,1.47093,2.35804,-0.656627,2.6308,-85.3645,3061.55,42.0397,4233.67,5178.9,1.53894,2.00844,3.43308,-0.11911,3.16831,0.657708,3181.28,50.9088,4353.41,0.468207,0.972758,0.0210873,6794.61,1.3487e-05,0.493458,9.43523,8.13559,98.4672,68.3769,0.527036,9.92427,9.45581,97.8569,117.735,0.610284,-49.3579 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,7971.51,-0.0437452,17.8967,9.95233,98.6114,-0.0393953,47.2584,492.166,-0.261013,2.44776,1.8502,-1.57618,0.00979059,-75.4039,3544.83,59.4311,4645.15,5858.8,0.213786,2.92256,2.7998,-1.10138,0.484589,0.473659,3650.6,67.2653,4750.91,0.48073,0.968762,0.0254183,7593.85,6.52478e-05,0.575099,9.53688,7.91654,98.5903,68.6154,0.592956,9.6982,9.30182,98.0577,117.982,0.532548,-49.3663 
