cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
66,-3.965,43.2577,66,7637.34,-0.0920198,26.0728,8.52712,120.675,-0.0174692,241.907,3.65142e-08,-6.10826,-3.75043,-9.3335,-5.92694,-5.25743,-779.622,5422.87,9.63357,5413.17,7375.01,-1.19918,1.15864,0.484649,-1.01787,-0.348356,1.52559,6043.87,66.0879,6034.17,0.540939,0.981224,0.0197763,11172.9 
67,-4.02,43.2027,67,7118.61,-0.0246419,25.7489,-8.2269,120.907,-0.000107017,-6.67144,460.982,-3.12921,-2.76426,-9.85228,-7.15529,-7.78033,-888.024,5109.38,-0.913509,5304.57,6895.92,2.46244,2.82739,1.33102,-1.56364,-2.18868,0.535992,5816.73,63.3904,6011.91,0.532333,0.981285,0.0190533,10926.9 
68,-4.005,43.2177,68,8199.5,-0.16006,28.5712,8.7151,120.602,0.426713,57.3118,344.141,-6.58009,-2.72472,-15.9939,-7.51596,-5.5445,-914.184,5777.83,24.3997,6012.67,8901.91,-0.823715,3.03165,-4.48116,-1.75959,0.211875,-0.172792,6506.01,90.598,6740.86,0.531722,0.97621,0.02416,12235.7 
69,-3.945,43.2777,69,7171.78,-0.627063,26.3552,8.609,120.874,-6.25952,9685.83,282.306,-3.79455,-5.1145,-7.60324,-7.50043,-10.4427,-885.57,5153.74,15.5136,5443.39,1.98105e+06,1.78165,0.461698,3.54916,-1.92423,-4.86648,4.55554,5859.13,79.6399,6148.78,0.528536,0.976766,0.0233032,11085.6 
70,-4.035,43.1877,70,6978.55,-0.0213803,24.6953,-8.55449,120.664,-0.00433142,-0.032965,500,-5.6454,-4.66315,-15.2937,-6.59272,-2.65303,-908.096,4902.33,1.76058,5449.24,6877.07,0.0726423,1.05489,-3.85764,-0.874676,3.06501,-6.14681,5625.66,67.5181,6172.58,0.517428,0.979429,0.0197517,10872.3 
71,-4.015,43.2077,71,8267.8,-0.495406,27.5055,8.84448,120.842,0.771799,3292.88,2.06826,-3.62367,-5.412,-9.84861,-4.16666,-4.76068,-788.697,5577.19,34.7419,5746.91,90651.7,1.34255,-0.445782,0.083816,0.799549,0.205535,0.957789,6205.41,91.8533,6375.13,0.533832,0.97475,0.0258549,11624.3 
72,-4,43.2227,72,7726.77,-0.0169911,25.7828,8.47886,120.899,-0.0103708,-0.152037,500,-2.47033,-6.18605,-12.8571,-7.73937,-1.95423,-809.969,5247.54,23.7216,5402.71,7116.48,2.62983,-1.08589,-2.65677,-2.63921,3.14593,-3.38335,5892.71,82.3734,6047.88,0.534079,0.976121,0.0244758,11033.4 
73,-3.985,43.2377,73,7475.76,-0.140577,25.4284,8.52173,120.573,0.0968027,289.526,0.000236197,-4.86343,-3.86706,-6.54738,-7.1887,-9.43872,-761.308,5046.28,22.295,5465.97,7966.46,-0.0696813,0.92669,3.04013,-2.39495,-4.64497,1.96734,5652.69,77.4231,6072.38,0.522709,0.976592,0.0229479,10814.2 
74,-3.95,43.2727,74,7764.22,-0.432372,26.1169,8.66208,120.956,0.232431,601.981,6.31237e-08,-2.0552,-6.89201,-8.4361,-9.75691,-10.0775,-775.19,5081.4,19.5743,5637.84,11919.2,2.82596,-2.01085,1.32623,-4.87574,-5.19636,1.16723,5698.87,75.7077,6255.31,0.517332,0.97728,0.0218087,11015.9 
75,-3.99,43.2327,75,6996.06,-0.199687,24.7456,8.56481,120.873,1.62943,-1321.89,0.0711225,-5.07523,-6.45789,-11.8113,-3.64163,-4.29198,-797.207,4708.74,15.8261,5501.96,77017,-0.0554277,-1.43809,-1.77167,1.37817,0.727814,-0.528341,5343.74,73.5538,6136.96,0.506028,0.976479,0.0216014,10560.2 
76,-3.93,43.2927,76,7533.16,-0.577587,26.2514,8.72834,120.754,0.0769666,731.178,282.648,-3.84181,-6.12767,-13.7263,-7.97412,-8.99359,-982.996,5055.8,22.0887,5664.3,9290.96,2.34786,0.0619997,-1.34694,-1.78446,-2.80392,0.617939,5838.8,93.2699,6447.3,0.51584,0.972805,0.0259571,11319 
77,-3.97,43.2527,77,8385.33,-0.046279,27.2018,8.5951,120.84,0.131313,92.5889,6.67046,-3.45734,-2.97916,-10.6416,-9.74563,-8.65931,-727.67,5372.93,5.64594,5937.22,8006.82,1.1246,1.60279,-1.47775,-5.16368,-4.07737,0.815083,5952.54,58.3383,6516.84,0.517979,0.983138,0.0162229,11491.9 
78,-4.025,43.1977,78,5889.77,-0.0212856,22.5584,8.10048,120.964,0.0103411,15.3866,500,0.846653,-2.60002,-9.32885,-4.1887,-7.51143,-858.66,4290.25,14.7937,4736.34,5953.77,6.25341,2.80674,1.48466,1.21805,-2.10467,0.84628,4974.2,76.9714,5420.3,0.519149,0.973634,0.0254921,9581.46 
79,-3.98,43.2427,79,6696.56,-0.0475576,24.3068,8.43611,120.714,0.0421065,-19.2687,500,-2.86436,-4.24664,-12.3319,-6.5934,-12.8769,-857.591,4828.67,18.7601,5204.71,6701.63,2.53566,1.15338,-1.53188,-1.19337,-7.47683,0.764799,5511.78,80.8603,5887.81,0.524112,0.974969,0.0246743,10516.4 
80,-4.04,43.1827,80,7158.81,-0.026278,25.138,8.27775,120.685,-0.00106922,30.4397,499.997,-6.6444,-1.65853,-7.62137,-9.92222,-6.52826,-881.434,5190.84,10.4307,5061.07,6774.95,-1.09424,3.89163,3.47894,-4.37207,-0.978097,-2.7563,5892.94,74.2575,5763.16,0.546066,0.978424,0.023185,10791.6 
81,-3.94,43.2827,81,8011.46,-0.067599,26.3156,8.65397,120.892,0.242585,-485.794,10.9648,0.816087,-2.19327,-7.11119,-10.2823,-14.0117,-749.67,5411.28,7.26292,5667.97,11249.8,5.53656,2.5272,2.32976,-5.56187,-9.29122,1.52242,6008.42,61.5483,6265.11,0.530135,0.982389,0.0177751,11333.8 
82,-3.96,43.2627,82,7870.24,0.00414778,26.779,8.36509,120.903,-0.0423588,-32.2971,500,-3.81174,-4.81409,-13.0244,-5.98124,-10.8906,-755.856,5170.61,5.64718,5786,7336.78,0.947685,-0.0546597,-3.50558,-1.22182,-6.13116,0.648229,5772.68,60.3806,6388.07,0.515301,0.982025,0.0171138,11202.5 
83,-3.995,43.2277,83,7331.29,-0.0171638,25.0468,8.31542,120.856,-0.226497,41.1087,500,-1.09237,-5.02985,-7.82101,-5.4751,-11.5118,-813.133,4965.81,25.1053,5232.71,7083.13,4.02771,0.0902298,2.41915,-0.355018,-6.39167,12.5422,5613.5,83.9862,5880.4,0.528984,0.974485,0.0256352,10611.8 
84,-3.955,43.2677,84,7410.22,-0.0158601,24.6211,8.49189,120.806,-0.00677589,14.8673,500,-1.3628,-1.11657,-12.2753,-2.84946,-11.7469,-752.667,4806.36,11.6621,5465.08,6809.52,3.37654,3.62277,-2.79659,1.88988,-7.00758,-2.05648,5405.89,66.1646,6064.61,0.511882,0.97903,0.0197013,10560.8 
85,-4.03,43.1927,85,9243.63,-0.0694805,28.8087,8.80565,120.268,-0.0277338,32.9346,1.00851e-05,-1.90393,-5.81509,-6.61328,-8.54078,-12.3237,-780.629,5997.86,30.3249,6277.54,8287.83,3.01149,-0.899673,3.21754,-3.62536,-7.40833,1.56405,6619.66,86.8522,6899.34,0.530247,0.977555,0.0226637,12484.1 
86,-3.935,43.2877,86,7479.36,-0.0252301,25.0266,8.35653,120.837,-0.0123092,31.3237,499.972,-5.27588,-2.48413,-7.01824,-5.74068,-8.14187,-687.799,5052.58,0.932665,5263.23,6820.61,-0.94499,1.84675,1.64353,-1.40979,-3.81098,1.61429,5600.44,50.7378,5811.09,0.531358,0.984393,0.0158292,10539.9 
87,-3.975,43.2477,87,9021.02,-0.092746,28.9946,8.70283,120.484,0.0109229,2.2591,499.978,-3.85104,-8.49197,-12.2698,-5.45049,-9.18483,-865.37,5822.1,21.0136,6413.9,8215.13,1.59797,-3.04297,-1.3718,-0.00148346,-3.73583,0.790696,6511.4,83.6771,7103.2,0.518873,0.978006,0.0212395,12549.1 
88,-4.01,43.2127,88,7966.38,-0.0914924,26.071,8.49676,120.509,0.843519,68.6723,7.23396e-09,-2.93916,-4.47597,-8.23473,-6.73965,-8.77051,-767.489,5125.58,4.69549,5576.36,9096.87,1.89352,0.356704,1.43062,-1.90697,-3.93784,1.66111,5736.92,60.2712,6187.7,0.521706,0.981947,0.0176267,10996.5 
89,-3.965,43.2577,89,7805.91,-0.0207489,26.5655,-8.43567,120.493,0.00203454,-5.57338,500,0.051663,-2.48564,-13.1451,-6.40262,-7.27624,-859.099,5398.82,-5.22787,5511.91,7295.51,5.46118,2.92388,-2.32605,-0.993107,-1.86673,1.72708,6083.12,56.9816,6196.22,0.535962,0.983872,0.0166582,11349.9 
90,-4.02,43.2027,90,8380.19,-0.0458412,27.2818,8.54599,120.692,0.0107287,36.4912,499.701,-2.57887,-4.45163,-15.8761,-2.97562,-3.35173,-790.037,5362.43,11.2486,5965.75,7602.55,2.39579,0.523022,-5.92683,1.99904,1.62293,10.6537,5991.72,68.4571,6595.05,0.516639,0.980398,0.0187624,11597.5 
91,-4.005,43.2177,91,7314.86,-0.581224,26.337,8.5356,120.601,0.942687,3030.97,308.052,-4.43271,-3.89778,-14.9424,-0.810264,-7.03387,-885.995,5119.38,-6.12811,5472.7,100331,1.14617,1.6811,-3.78468,4.76861,-1.455,2.60627,5825.11,58.029,6178.43,0.525885,0.982865,0.0170072,11076.8 
92,-3.945,43.2777,92,7242.04,-0.0133771,25.2213,8.42145,120.741,0.0034878,-52.6139,499.991,-2.64089,-6.0239,-10.2277,-4.08135,-10.6365,-842.326,5122.92,-3.03954,5343.19,6920.28,2.66301,-0.719997,0.38015,1.22256,-5.33255,1.21275,5793.87,57.9553,6014.13,0.531261,0.982796,0.0174419,10905.9 
93,-4.035,43.1877,93,7454.75,-0.0176502,26.42,8.33355,120.444,-0.0283621,8.28793,500,-2.06105,-0.571932,-13.3445,-4.17553,-5.75508,-801.243,5121.57,10.1409,5593.32,7174.99,2.98417,4.47328,-3.25412,0.869683,-0.709873,1.74582,5759.79,68.1608,6231.54,0.520937,0.979711,0.0197511,11056.6 
94,-4.015,43.2077,94,8360.68,-0.0373109,26.9607,8.68119,120.353,0.00373996,21.0572,500,2.81622,-5.47117,-2.31984,-8.20001,-10.6664,-839.163,5279.05,30.21,6126.62,7621.69,8.10021,-0.187183,8.24813,-2.91602,-5.38242,-0.0490175,5947.47,90.9759,6795.05,0.507322,0.973929,0.0240695,11723.3 
95,-4,43.2227,95,8878.49,-0.0214032,28.6776,-8.6541,120.539,0.134557,261.511,500,-3.10182,-6.80623,-14.6124,-8.27066,-9.06951,-845.747,5660.94,11.9529,6451.34,9224.53,2.22362,-1.48079,-3.96149,-2.94522,-3.74407,0.60017,6334.61,73.1955,7125.01,0.511232,0.98018,0.0185726,12390.9 
96,-3.985,43.2377,96,7450.56,-0.601725,25.8482,8.90097,120.468,0.333116,828.26,342.742,-2.57437,-5.20285,-14.3133,-3.91652,-1.07686,-862.588,4930.02,21.7136,5861.72,16471.3,2.85712,0.228643,-3.45033,1.51496,4.35463,1.62676,5617.1,84.1757,6548.81,0.502263,0.974445,0.02313,11183.6 
97,-3.95,43.2727,97,8697.15,-0.0242296,28.5721,8.66846,120.535,0.068883,-365.247,499.112,-4.86706,-4.5163,-12.0478,-8.14919,-10.386,-890.011,5629.21,8.9816,6495.71,8881.71,0.7371,1.08786,-0.839501,-2.54503,-4.78184,0.867616,6338.14,73.4294,7204.63,0.508594,0.980129,0.0184287,12462.1 
