cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
17,97,43.248,4.4,48.55,-0.2,0.19,0.01,17,23060.8,0.194973,37.7138,12.6957,96.4776,1.05382,-3177.71,468.886,0.0543508,0.305331,6.30229,3.35747,1.83175,-120.106,10393.7,67.0265,11612.3,124599,0.810628,1.06161,7.81484,4.11375,2.58802,0.523161,10562.2,79.5051,11780.7,0.504662,0.986998,0.0122792,20929.2,0.00172159,1.06536,11.9489,9.7143,96.7752,74.3056,0.910115,12.7313,11.9403,95.8284,125.289,0.946855,-50.9837 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,24210.6,0.207983,39.5533,12.6995,96.2044,-0.147737,110.172,43.5108,3.72907,3.32098,4.7439,4.94598,2.6233,-165.757,10979.9,66.3656,12187.3,16881.6,4.77279,4.36471,6.83135,5.98971,3.66703,0.733417,11212.3,83.5871,12419.7,0.50639,0.987122,0.0122459,22141.7,0.00191157,1.12022,12.0165,9.66198,96.4072,73.9624,0.958567,12.6715,11.8364,95.5375,125.123,0.869673,-51.161 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,13637.1,0.0779578,20.6466,13.5757,96.0965,-0.153735,214.045,500,0.813649,2.4445,5.96789,2.54211,0.974831,-31.6012,-58.5703,25.9898,12491.2,10195.6,1.01263,2.64348,6.36586,2.74109,1.17382,0.543236,-14.2465,29.2731,12535.5,-0.00129313,-0.385234,0.00428327,11017,0.00146289,0.011162,-10.6766,-7.92576,118.508,55.4985,0.959385,12.8925,12.019,95.7693,125.519,22.7385,-70.0208 
20,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,20,13449.6,-0.0081847,20.3166,13.7215,96.0466,0.0131032,-5.22733,6.26052e-11,5.24102,5.19974,5.79851,5.02595,0.438968,-85.1402,697.816,12.8092,11659.3,9077.25,5.77713,5.73585,6.87072,5.56205,0.975073,0.724298,817.233,21.655,11778.7,0.0730812,0.955684,0.00337524,11182.5,0.0013032,0.0794136,11.9025,9.1052,96.1449,73.4397,0.839447,13.2933,12.602,95.7476,125.17,0.397269,-51.7307 
21,97,43.248,4.4,48.55,-0.2,0.19,0.01,21,23022.8,0.228214,36.9243,12.8428,96.6854,0.391622,-446.548,50.9562,5.51457,4.64628,6.04659,4.05412,-1.46777,-133.849,10376.8,70.1262,11528.2,21130,6.35738,5.48909,7.73221,4.89694,-0.624954,0.675807,10564.5,84.0326,11716,0.506095,0.986271,0.0130402,20874.5,0.00183098,1.0195,12.141,9.95606,96.9463,75.355,0.881227,12.9823,11.9756,96.009,126.913,0.937263,-51.5583 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,23184.6,0.188484,38.1939,12.6258,96.5773,-0.097052,-24.4994,40.0235,1.33934,2.32445,3.95918,1.14818,-0.192418,-135.44,10825.3,58.6144,11342.2,15775.6,2.19216,3.17728,5.66484,2.00101,0.660408,0.586378,11015.3,72.686,11532.1,0.520483,0.988584,0.0114774,21163.5,0.00159644,1.08234,12.145,9.86632,96.7581,73.8406,0.907132,12.6202,11.8216,95.9831,125.019,0.77498,-51.1787 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,13432.7,0.00477393,20.6341,13.5429,96.076,-0.00346937,-19.1736,500,1.46677,2.86766,6.91369,2.37435,-0.456449,-39.7079,-67.5042,4.12807,12438.6,9099.01,1.7168,3.11769,7.41376,2.62438,-0.206418,0.494501,-11.81,8.25357,12494.3,-0.00107528,-4.48405,0.0012154,10983.1,0.000930828,0.00640272,-7.7555,-5550.99,105.098,59.8476,0.952061,12.99,11.9867,95.7154,125.251,9.38277,-65.4037 
24,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,24,13138.3,-0.00634586,19.6228,13.774,96.0654,0.00875298,-29.8095,500,2.76647,2.79645,8.94613,4.43028,4.34987,-58.8792,834.847,36.86,11044.3,8807.16,3.13722,3.1672,9.68763,4.80103,4.72062,0.620297,917.431,42.9773,11126.9,0.0856681,0.924232,0.00706479,10709.1,0.00171877,0.0840754,11.652,8.80979,96.3769,73.273,0.838456,13.0465,12.0502,95.7877,124.878,0.589108,-51.6046 
25,97,43.248,4.4,48.55,-0.2,0.19,0.01,25,22000.2,0.162334,36.914,12.3718,96.5305,0.0489576,17.576,0.000636888,0.353335,0.341589,11.5556,2.36766,3.92448,-117.401,9979.19,47.9756,10922,14894.8,1.09258,1.08083,13.0341,3.10691,4.66373,0.43276,10143.9,60.1731,11086.6,0.509739,0.989726,0.00989911,19900.1,0.0016552,1.03354,11.7568,9.87882,96.8606,75.4083,0.889367,12.3934,11.7736,95.8006,127.054,1.06001,-51.6462 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,23893.5,0.185331,39.7605,12.5246,96.5033,-0.0814795,-198.832,0.135328,1.25008,3.07738,5.93554,1.97135,-0.325424,-173.61,11043.3,44.9124,11873.7,16738.5,2.34326,4.17056,8.12189,3.06452,0.767753,0.560218,11286.8,62.9498,12117.2,0.514207,0.990334,0.00947915,21950,0.0014837,1.09536,12.0104,10.044,96.7831,74.2383,0.93118,12.6752,12.1095,95.821,125.318,0.962101,-51.0797 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,13127.1,0.119636,20.5624,12.9678,96.6105,-0.32105,531.615,0.000894809,3.83541,1.50365,6.30545,0.967925,4.24267,-41.8472,-63.9165,-8.73689,12086.6,14236.3,4.09891,1.76715,6.83245,1.23143,4.50617,0.629398,-5.2218,-4.38913,12145.3,-0.000488812,0.404703,-0.000666155,10682.6,0.00134098,0.00261008,-15.0257,0.553358,109.142,65.4915,0.96498,12.564,11.9447,96.2913,124.417,12.8508,-58.9257 
28,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,28,13640.7,0.00479485,20.2408,13.815,96.0058,-0.00515009,7.18762,1.91283e-12,4.05597,4.71382,8.0726,4.91376,2.0017,-66.5231,712.169,23.2929,11687.4,9104,4.47485,5.1327,8.91036,5.33264,2.42057,0.660831,805.474,30.2044,11780.7,0.0720946,0.938418,0.00470076,11172.5,0.00161319,0.0771037,11.5644,8.86848,96.0687,74.22,0.838898,13.3222,12.5232,95.7197,126.325,0.34896,-52.1046 
29,97,43.248,4.4,48.55,-0.2,0.19,0.01,29,22994.1,0.207231,36.8555,12.9181,96.5341,-0.883737,867.935,92.8421,5.70222,3.52902,4.33164,4.08301,0.318797,-107.725,10319.8,41.0404,11523,40468,6.38053,4.20733,5.68827,4.76132,0.997111,0.741848,10470.9,52.2326,11674.1,0.504764,0.991346,0.00817462,20744.1,0.00157568,0.975339,12.4443,10.2272,96.8788,74.9683,0.873218,12.9294,12.2948,95.8182,126.444,1.06059,-51.4755 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,24804.2,-0.0115237,39.672,13.088,96.6531,-0.0134565,-14.0998,1.49432e-12,-0.212734,3.16681,8.5752,2.13388,1.73208,-164.908,11261.6,68.6352,12281.1,16908.7,0.825647,4.2052,10.652,3.17226,2.77047,0.507436,11492.9,85.7685,12512.4,0.510709,0.987109,0.0124696,22503.8,0.00193171,1.08949,12.2653,10.0421,96.9684,74.6023,0.921391,13.1098,12.1426,95.9513,125.836,1.01711,-51.2341 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,12710.2,0.00112138,19.5678,13.2426,96.304,-0.0140137,-16.6956,500,3.86034,2.87095,8.64697,5.54234,2.60451,-67.3964,-79.6058,6.30408,11552.4,8443.09,4.28472,3.29533,9.49573,5.96672,3.02889,0.63578,14.9243,13.3063,11646.9,0.00145401,0.390583,0.00210013,10264.2,0.00147202,-0.000128751,0.00293973,20.2068,118.384,50.3894,0.932923,12.6133,11.7404,96.0584,124.859,22.3253,-74.4694 
32,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,32,13693.5,0.163061,19.9947,13.9514,96.0464,-0.0361783,-12.5744,459.26,-0.889069,5.87242,7.40001,0.84894,-0.914403,-81.5578,757.676,25.0898,11794.3,9095.65,-0.375521,6.38597,8.42711,1.36249,-0.400856,0.452756,872.069,33.5633,11908.6,0.0768229,0.936898,0.00516497,11351.7,0.00158207,0.0750428,11.3198,9.68527,95.7266,73.0708,0.843116,13.4396,12.4135,95.6908,125.069,0.0358458,-51.9986 
33,97,43.248,4.4,48.55,-0.2,0.19,0.01,33,23596.7,0.224042,38.0059,12.8177,96.7336,-0.121656,-68.5551,20.1902,3.70062,4.78678,9.10676,6.80223,-0.0691518,-157.537,10481.4,65.2686,11992.7,16129.8,4.69258,5.77874,11.0907,7.79419,0.922814,0.633717,10702.3,81.636,12213.7,0.498934,0.986827,0.0121628,21450.4,0.00174494,1.0325,12.2187,9.95323,96.9989,73.762,0.931299,12.881,11.8983,96.0765,125.041,0.922404,-51.2789 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,22820.1,0.133132,37.9156,12.531,96.6844,0.451678,-644.084,10.3131,4.50814,4.13449,6.87579,1.10449,1.21394,-192.176,10244.6,69.7076,11375.3,24937.1,5.71822,5.34457,9.29595,2.31458,2.42402,0.629604,10514.2,89.6739,11644.8,0.506424,0.985294,0.0139872,20761.6,0.00190318,1.09087,11.832,9.45857,96.8068,73.9804,0.96069,12.2814,11.4257,95.8441,125.039,0.962683,-51.0584 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,13099,0.00214887,19.9055,13.533,96.2128,0.0110659,7.45017,500,0.52657,4.67707,5.18168,3.36487,-0.27094,-61.7602,-0.887858,-1.52811,11978.8,8771.91,0.915457,5.06596,5.95946,3.75376,0.117948,0.623119,85.7369,4.88854,12065.4,0.00801034,0.909272,0.00074581,10703.3,0.00178076,-0.0186667,9.29761,25.7401,113.36,93,0.923524,12.9266,12.0363,95.9976,124.645,17.3619,-31.6448 
36,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,36,12607.3,0.130629,18.7905,13.4841,96.1692,0.0199618,3.70864,499.599,3.95908,2.08031,1.4157,5.44182,0.360368,-78.757,708.575,32.9719,10645.6,8250.56,4.45499,2.57622,2.40752,5.93774,0.85628,0.851687,819.039,41.1545,10756.1,0.079639,0.919174,0.00699886,10284.4,0.00166943,0.078574,11.6327,8.62865,96.1934,72.8981,0.801978,12.9492,12.1947,95.8634,124.129,0.330062,-51.2307 
37,97,43.248,4.4,48.55,-0.2,0.19,0.01,37,22330.7,0.178095,36.0972,12.878,96.6187,-0.223673,188.376,18.9168,1.18748,2.59354,7.05836,5.23758,2.90167,-109.322,9931.95,56.9601,11383.4,16504.4,1.87585,3.28191,8.4351,5.92595,3.59004,0.634984,10085.3,68.3182,11536.7,0.498344,0.988284,0.0107909,20237.6,0.00177362,0.995269,12.1175,9.76478,96.7742,74.4985,0.885117,12.9038,11.7919,96.0466,125.826,0.727603,-51.3278 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,24132.1,0.197077,39.2814,12.7754,96.394,-0.396016,161.577,103.662,3.29995,4.46447,4.57406,-1.52105,1.25733,-182.46,11014.2,52.263,12074.5,18419.4,4.44885,5.61338,6.87187,-0.372143,2.40623,0.637716,11270.2,71.2199,12330.4,0.50948,0.989062,0.0105279,22120.9,0.00175034,1.11278,12.1749,9.68694,96.6333,74.4167,0.938788,12.8546,11.8962,95.7659,125.83,0.867444,-51.4131 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,14229.9,0.199633,21.341,13.4228,96.1336,-0.151364,-404.033,286.349,3.25106,2.7269,1.46276,3.76537,0.267344,-82.2532,-50.7939,42.1535,12958.5,11315.9,3.76899,3.24483,2.49861,4.2833,0.785271,0.828639,64.5742,50.6993,13073.9,0.00558138,0.421233,0.00709285,11569.6,0.0106124,-0.012186,334.309,112.168,135,57.6389,0.990562,12.9663,11.9702,95.8131,125.478,39.1865,-67.8395 
40,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,40,13284.1,0.191128,20.1109,13.2702,96.3493,-0.165294,-49.0806,499.986,1.93147,2.4972,8.66581,3.01803,5.06078,-114.341,714.284,7.4595,11467.6,8951.77,2.65144,3.21717,10.1058,3.738,5.78075,0.603589,874.658,19.3391,11628,0.0787464,0.962748,0.00305434,11107.3,0.0013584,0.0810329,11.5105,8.95216,97.0672,72.6478,0.846455,13.1249,12.4391,95.9698,124.657,1.09732,-52.0093 
41,97,43.248,4.4,48.55,-0.2,0.19,0.01,41,21570.3,0.0259466,34.6193,12.9971,96.5426,0.161218,-265.747,500,4.09364,3.47609,8.38685,6.39358,7.04654,-172.352,9582.79,70.0742,10921.6,16042.1,5.1789,4.56134,10.5574,7.47884,8.1318,0.705991,9824.53,87.9809,11163.3,0.50002,0.98457,0.0143103,19648.3,0.00195188,0.964118,12.0778,9.67403,96.7575,73.5549,0.838585,12.8498,11.9105,95.9347,124.353,0.822785,-50.798 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,26543.1,-0.000650267,43.0606,12.9914,96.2268,0.00144286,2.69973,1.96664e-11,2.58518,2.05956,6.87603,3.4767,2.69966,-177.59,12312.6,70.2632,13034.5,18211,3.70342,3.1778,9.11251,4.59494,3.8179,0.626637,12561.7,88.7142,13283.6,0.51798,0.987792,0.0121529,24251.3,0.001838,1.21177,12.2566,9.90593,96.4719,74.086,0.998709,12.974,12.0529,95.5624,125.269,0.909505,-51.1829 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,13557.7,0.000699463,20.3549,13.5942,96.3504,0.00042143,-19.0777,500,1.61678,1.68376,7.94083,2.49362,1.67454,-75.6414,-13.9489,25.013,12249.8,9008.05,2.09308,2.16006,8.89342,2.96991,2.15083,0.513151,92.1455,32.8718,12355.9,0.00840335,0.615653,0.00487686,10965.3,0.00174202,-0.0116632,-5.04808,0.11766,97.3906,68.4153,0.954126,12.8851,11.8195,96.0832,124.522,1.30734,-56.1072 
44,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,44,14266.6,0.191676,20.7925,13.8603,96.1035,-0.397959,479.091,303.816,1.87504,2.21958,7.03063,1.88681,-1.71979,-99.0796,743.346,-2.11584,12307.1,15588.1,2.49891,2.84346,8.27839,2.51069,-1.09591,0.449412,882.315,8.17814,12446.1,0.0745521,0.984038,0.00120896,11834.9,0.00150162,0.0787585,12.0579,8.9409,96.1635,73.3741,0.857408,13.566,12.7568,95.7686,125.887,0.394854,-52.5128 
45,97,43.248,4.4,48.55,-0.2,0.19,0.01,45,22271,0.242771,36.383,12.5396,96.2708,-0.377183,-57.9246,30.1749,4.26871,0.102561,5.52526,4.31414,-1.69069,-165.108,9804.58,37.7129,11299.7,15563,5.30835,1.1422,7.60453,5.35378,-0.651047,0.594594,10036.2,54.8669,11531.3,0.497241,0.990524,0.00868877,20183.7,0.00185323,1.01277,11.9057,9.72283,96.4009,73.9786,0.905899,12.6592,11.6432,95.7098,125.021,0.691097,-51.0426 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,24881.4,0.20735,40.5339,12.7534,96.3472,-0.359748,202.343,446.613,0.582775,1.42174,7.28449,6.21892,2.62342,-172.614,11434.6,48.0889,12365,19197.9,1.66968,2.50865,9.4583,7.30582,3.71032,0.616339,11676.7,66.0227,12607.1,0.51279,0.990202,0.00955485,22770.9,0.0016789,1.13087,12.0988,10.0355,96.6821,74.6543,0.937031,12.9102,12.195,95.6451,126.064,1.03705,-51.4094 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,13210.1,0.0592604,20.6467,13.0759,96.2787,-0.319537,375.447,500,3.23171,1.10146,0.498728,1.76451,-0.273416,-50.2191,-62.7322,10.3901,12113.4,12694,3.54793,1.41768,1.13116,2.08073,0.0428002,0.862394,7.70499,15.6077,12183.8,0.000718114,0.220027,0.00235421,10729.5,0.00133919,0.0166193,-9.98995,6.90821,119.164,58.7154,0.945805,12.6304,12.1146,96.0101,126.902,23.1536,-68.1864 
48,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,48,14014.1,0.180927,20.2868,13.9938,95.9203,-0.00140156,-191.068,21.3358,3.48418,0.872461,6.12849,1.30737,2.63179,-60.2514,672.488,38.3685,12069.2,9250.28,3.86356,1.25185,6.88727,1.68676,3.01117,0.587604,756.997,44.6284,12153.7,0.0661001,0.906478,0.00671874,11452.3,0.00171588,0.0705058,11.0085,9.06897,95.7059,73.5517,0.85636,13.4795,12.4899,95.6251,124.541,0.0807822,-50.9894 
49,97,43.248,4.4,48.55,-0.2,0.19,0.01,49,22546.2,0.181006,37.0761,12.6554,96.2507,-1.28043,1101.5,243.752,2.70723,1.75409,6.60882,1.63227,0.418261,-136.903,10139,46.1027,11356.1,61187.4,3.56928,2.61613,8.3329,2.49431,1.2803,0.544474,10331,60.3264,11548.1,0.504115,0.989884,0.0095313,20493.3,0.00154995,1.02251,12.0941,9.87041,96.6001,74.6234,0.904827,12.6768,11.8306,95.4347,125.965,1.16538,-51.3417 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,23955.2,0.117476,39.2534,12.6569,96.469,-0.189967,200.434,500,5.79414,3.73251,8.58869,4.07275,2.87848,-176.31,10970.7,69.9026,11866.5,17412.8,6.90432,4.84268,10.809,5.18293,3.98866,0.659318,11217.9,88.2206,12113.8,0.512749,0.986424,0.0132378,21878.1,0.00187746,1.10973,12.0115,9.7773,96.6326,73.9849,0.935646,12.6626,11.8828,95.9795,125.201,0.653103,-51.2162 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,13230.7,0.00677381,19.705,13.7559,96.3059,-0.0624775,-23.4073,500,1.18657,2.19033,3.62611,1.62513,1.5006,-43.6263,-27.4307,18.7232,11987.2,8871.5,1.46127,2.46503,4.17552,1.89984,1.7753,0.64545,33.7595,23.2558,12048.4,0.00317398,0.453408,0.00354304,10636.4,0.00151513,0.0149047,-8.59667,8.13665,118.235,57.9349,0.910051,13.0083,12.0772,96.0674,124.599,22.1681,-66.6637 
52,75,47.3227,2.5,46.05,0.2,-0.19,-0.01,52,13110.6,0.000866692,19.3181,14.0583,96.1608,0.00330784,2.54562,6.05162e-12,3.09844,1.58604,0.609046,3.6543,2.76294,-63.0583,618.735,22.4362,11377.3,8841.08,3.4955,1.9831,1.40317,4.05136,3.16,0.900436,707.18,28.9877,11465.8,0.0654975,0.933068,0.00463562,10797.1,0.00155601,0.0588467,11.5457,9.3098,96.2631,72.1706,0.828981,13.3375,12.276,95.9468,124.394,0.316275,-52.2233 
