cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
52,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,52,12229.2,-0.0233801,20.6578,13.4352,114.633,0.00795778,5.88726,0.0804731,-1.33103,-2.24583,-1.20844,-1.50934,0.154744,-254.995,1324.57,93.1967,10974.8,9036.45,0.274601,-0.640194,2.00283,0.0962938,1.76038,0.426765,1527.68,111.661,11177.9,0.107897,0.886595,0.0180692,14158.7,-0.00042869,0.08907,13.7287,14.2354,114.756,94.0751,0.791147,13.4843,12.9745,113.784,141.714,0.97198,-47.6386 
53,97,43.248,4.5,48.55,-0.2,0.19,0.01,53,23925.9,-0.0195325,39.7082,13.1439,114.383,-0.00502293,-20.2828,411.753,0.652491,-0.431723,-1.11354,1.08844,-1.01874,-124.793,11766.5,55.9306,11704.8,16993.6,1.43828,0.354068,0.458045,1.87423,-0.23295,0.882301,11865.9,64.9672,11804.2,0.470783,0.99051,0.0100367,25204.7,-5.09521e-05,1.0097,13.4482,10.9105,114.082,91.4318,0.913152,13.016,12.2645,113.542,142.045,0.540253,-50.613 
54,97,43.248,0,48.55,-0.2,0.19,0.01,54,23866.2,-0.000199049,39.6359,13.1108,114.526,-0.0548845,-56.3048,1.85906e-10,0.397703,1.04278,0.717683,0.118371,2.63224,-145.219,11711.4,57.2095,11607.9,17017.2,1.31211,1.95718,2.54649,1.03277,3.54664,0.755032,11827.1,67.7251,11723.6,0.471673,0.990078,0.0105294,25074.8,0.00010495,1.00655,13.2775,10.9479,114.172,91.2974,0.903371,13.0703,12.256,113.72,142.023,0.451912,-50.7253 
55,75,46.2227,0,46.05,0.2,-0.19,-0.01,55,12703.6,-0.0964035,21.7198,13.2079,114.26,-0.0020091,6.62686,324.818,-3.10438,-1.63101,-5.00517,-3.41839,-1.0715,-293.69,237.956,78.4017,12490,9339.09,-1.25509,0.21828,-1.30659,-1.5691,0.777789,0.583187,471.891,99.6686,12724,0.0317772,0.73013,0.0142242,14850,-0.0013518,0.0138453,-22.2886,75.5098,132.183,113,0.983125,12.7018,12.1838,113.45,141.309,18.7332,-28.3093 
56,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,56,12236.8,-0.109202,20.5499,13.5372,114.48,-0.00715012,66.3701,482.672,-0.703449,0.321845,0.664208,-1.93294,-1.61146,-254.926,1259.55,43.5617,11028.4,9071.34,0.90175,1.92704,3.87461,-0.32774,-0.00625946,0.391684,1462.61,62.0215,11231.5,0.103334,0.930918,0.0100699,14154.2,-0.000431774,0.0947363,13.3579,12.58,114.002,92.782,0.809507,13.6653,12.6592,113.767,141.514,0.234365,-48.732 
57,97,43.248,4.5,48.55,-0.2,0.19,0.01,57,22003.9,-0.0130395,36.5374,13.1599,114.441,-0.024345,-4.95538,500,1.12209,-0.631732,1.89664,0.458371,2.59735,-152.175,10712.1,48.3281,10905.3,15656.5,2.0803,0.326472,3.81305,1.41657,3.55556,0.659304,10833.3,59.3474,11026.5,0.465083,0.990504,0.00981733,23293.3,-6.05648e-05,0.908546,13.4641,11.0181,114.059,92.059,0.845819,12.9496,12.3909,113.639,143.105,0.419175,-51.0463 
58,97,43.248,0,48.55,-0.2,0.19,0.01,58,23957.4,-0.039433,39.6815,13.2269,114.471,0.0643474,-28.8283,311.077,0.519414,3.07927,3.82434,1.40901,2.54509,-147.446,11634.8,59.4597,11813.2,17146.4,1.44784,4.0077,5.68119,2.33744,3.47352,0.664781,11752.2,70.1366,11930.6,0.465733,0.989664,0.0107132,25233.8,-5.71938e-05,0.980592,13.363,11.1685,114.112,91.2548,0.892181,13.2379,12.5349,113.662,141.945,0.45026,-50.6898 
59,75,46.2227,0,46.05,0.2,-0.19,-0.01,59,12096.7,-0.110673,20.9113,13.1656,114.267,-0.00463707,24.1769,498.041,-2.08372,-1.48789,-2.66651,-3.31216,1.16276,-248.249,213.703,72.5121,11963.6,8965.88,-0.520565,0.0752662,0.459808,-1.749,2.72591,0.536214,411.442,90.4884,12161.3,0.0290696,0.722086,0.0135212,14153.7,-0.00142771,0.0129015,22.7101,78.8314,131.43,113,0.910431,12.9906,12.3595,113.422,141.153,18.0085,-28.1526 
60,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,60,12956.7,-0.103719,21.1859,13.8395,114.253,-0.0601079,109.269,452.566,-1.16269,-0.279534,-2.74085,-0.82969,0.223726,-248.173,1424.53,63.4133,11447.5,9758.5,0.399986,1.28314,0.384504,0.732989,1.7864,0.916176,1622.21,81.3841,11645.1,0.109748,0.919291,0.0127102,14781.2,-0.00029408,0.0959863,13.9098,13.5126,113.845,93.8159,0.817578,13.7176,12.9134,113.493,141.852,0.351703,-48.0362 
61,97,43.248,4.5,48.55,-0.2,0.19,0.01,61,22410.9,-0.0900262,36.8821,13.4756,114.64,-0.0441103,60.4587,497.331,0.417612,-0.392943,4.24438,-0.530411,-0.0517705,-196.202,10966.8,54.682,11050,16266.1,1.65304,0.842488,6.71524,0.705019,1.18366,0.394993,11123.1,68.8895,11206.2,0.467629,0.989278,0.0111974,23786.1,-0.000220023,0.899171,13.7098,11.2358,114.292,91.6836,0.822352,13.3697,12.6601,113.845,142.716,0.447784,-51.0328 
62,97,43.248,0,48.55,-0.2,0.19,0.01,62,24100.2,-0.060362,39.9283,13.2822,114.383,0.0338574,21.1614,213.36,-0.726067,0.047211,-2.0315,-1.74323,0.339554,-175.131,12296.9,66.0827,11325.2,17287.5,0.376683,1.14996,0.174004,-0.640484,1.4423,0.930467,12436.4,78.7643,11464.7,0.489784,0.989038,0.0124974,25391.5,-7.83966e-05,1.03371,13.4839,11.0893,113.946,91.2783,0.858759,13.2563,12.4623,113.584,141.971,0.362372,-50.6923 
63,75,46.2227,0,46.05,0.2,-0.19,-0.01,63,12023.2,-0.0680345,20.3172,13.3919,114.434,-0.0152609,-18.8352,276.834,-1.93015,-1.52955,0.737939,1.5169,-1.53751,-247.002,144.008,52.0136,11975.3,8866.67,-0.374843,0.0257535,3.84855,3.07221,0.0177964,0.415954,340.754,69.8996,12172,0.0241752,0.735845,0.0104678,14095.2,-0.000446816,0.0225362,-14.0523,9.74476,120.711,107.199,0.897929,13.3809,12.5229,113.779,141.124,6.93137,-33.9253 
64,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,64,12687,-0.00658698,20.9111,13.8198,114.48,0.0018766,-3.28641,3.80884e-12,1.11875,-3.14367,-1.14284,-0.57957,-1.44936,-290.651,1503.7,125.324,11263.1,9407.69,2.94891,-1.31352,2.51746,1.25058,0.380792,0.564771,1735.22,146.371,11494.6,0.117848,0.87137,0.0229194,14724.2,-0.00051374,0.0937626,14.3359,14.577,114.692,94.8962,0.787253,13.8243,13.1412,113.655,142.001,1.03634,-47.1044 
65,97,43.248,4.5,48.55,-0.2,0.19,0.01,65,22930.2,-0.00351128,38.36,12.9947,114.669,-0.00268964,18.7101,6.55219,-1.52258,-1.18259,3.08373,-0.0156224,3.30948,-180.682,10927.8,21.515,11578.3,16228.7,-0.384873,-0.0448835,5.35914,1.12208,4.44719,0.48954,11071.7,34.5986,11722.2,0.455292,0.994561,0.00540765,24317.8,-5.39865e-05,0.960597,13.352,10.7378,114.238,90.7675,0.952688,12.8983,11.7218,113.843,141.474,0.394948,-50.7067 
66,97,43.248,0,48.55,-0.2,0.19,0.01,66,24904.1,-0.0265393,40.7086,13.3624,114.575,0.00308035,3.59369,217.553,0.106581,0.250134,1.36245,-0.0529113,0.528699,-146.465,12391.1,79.7238,11871.2,17708.2,1.02883,1.17238,3.20696,0.869339,1.45095,0.585046,12507.7,90.3297,11987.9,0.480069,0.987519,0.0136904,26054.1,0.000107604,1.04405,13.4427,11.0714,114.228,91.4445,0.897841,13.2987,12.4222,113.729,142.066,0.498596,-50.6211 
67,75,46.2227,0,46.05,0.2,-0.19,-0.01,67,12646.8,-0.0822132,21.8421,13.1194,114.467,0.0774235,18.3393,47.2279,-0.648246,-2.54263,1.97939,-1.3743,0.286997,-263.533,178.451,73.3895,12525.2,9374.55,1.01115,-0.883229,5.29819,0.285093,1.94639,0.308114,388.365,92.4726,12735.2,0.026278,0.705872,0.0131993,14779.1,-0.00139135,0.0126365,-22.7449,77.087,131.663,113,0.995006,12.8129,12.0161,113.614,141.839,18.0484,-28.8393 
68,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,68,12809.2,-0.0669032,21.7311,13.3406,114.465,-0.0239735,-2.53857,482.924,-1.12467,-3.17077,1.72834,-1.30023,0.816992,-229.534,1320.57,79.2129,11478,9439.35,0.320647,-1.72546,4.61897,0.145089,2.26231,0.178347,1503.4,95.8341,11660.9,0.10241,0.899642,0.0149135,14680.2,-0.000325597,0.0970453,13.0451,13.2971,114.783,93.0688,0.841999,13.4345,12.7888,113.64,141.335,1.14352,-48.2658 
69,97,43.248,4.5,48.55,-0.2,0.19,0.01,69,21831.9,-0.020432,36.4007,-13.0914,114.408,-0.0245968,-2.85789,217.289,2.06511,-1.13246,3.21328,1.68303,-1.32652,-196.194,10525.5,33.0793,10844,15515.2,3.30048,0.102919,5.68404,2.91841,-0.0911441,0.52294,10681.7,47.2862,11000.2,0.462173,0.992313,0.00785636,23112,-1.22251e-05,0.908758,13.3572,10.915,114.038,90.8556,0.852094,13.0113,12.1973,113.61,141.425,0.428745,-50.5691 
70,97,43.248,0,48.55,-0.2,0.19,0.01,70,25262.4,0.0176415,41.8057,13.1367,114.461,-0.0472529,-25.1001,500,0.547852,1.06679,1.4655,1.526,0.814071,-144.711,12510.2,70.2601,12212.5,17916.6,1.45906,1.978,3.28792,2.43721,1.72528,0.698009,12625.4,80.739,12327.8,0.475429,0.988933,0.0119208,26555.8,-1.57798e-05,1.06308,13.3742,11.0473,114.041,90.7383,0.94549,13.1976,12.2408,113.764,141.265,0.277647,-50.5267 
71,75,46.2227,0,46.05,0.2,-0.19,-0.01,71,13329.1,-0.0899439,22.4496,13.3511,114.284,0.0228104,37.5268,84.9954,-0.597432,-4.2608,3.37522,-0.763383,-0.706944,-270.923,323.167,107.923,12875.4,9784.97,1.1085,-2.55487,6.78708,0.942548,0.998986,0.0679962,538.968,127.541,13091.2,0.0351532,0.707154,0.0176303,15332,-0.00146761,0.0167162,23.1585,72.6885,130.367,113,0.968495,12.9739,12.4614,113.397,141.427,16.9705,-28.4271 
72,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,72,11677.3,-0.120648,19.462,13.7361,114.302,-0.0139355,-79.2001,20.9552,-0.630317,0.160015,-0.498048,2.40961,3.74518,-208.66,1285.21,84.1512,10319.8,8738.44,0.683561,1.47389,2.12971,3.72349,5.05906,0.83705,1451.41,99.2608,10486,0.109124,0.893111,0.0171385,13300.6,-0.000276485,0.0809383,13.9842,14.8438,114.431,95.4313,0.741988,13.481,13.0108,113.413,142.602,1.01814,-47.1711 
73,97,43.248,4.5,48.55,-0.2,0.19,0.01,73,22318.9,-0.0126607,37.2616,13.035,114.539,-0.0223599,-12.331,1.69772e-10,-1.39705,2.11877,0.211701,2.49237,-0.712506,-165.556,10593,46.5037,11346.6,15820.3,-0.354583,3.16124,2.29663,3.53483,0.329956,0.743911,10724.9,58.492,11478.5,0.452612,0.990546,0.00929969,23695.6,1.31761e-05,0.916581,13.2671,10.9302,114.226,91.5845,0.916,12.8349,11.9437,113.578,142.336,0.648245,-50.7511 
74,97,43.248,0,48.55,-0.2,0.19,0.01,74,23561.5,-0.0416197,39.406,13.1074,114.649,0.0580721,-32.3868,6.03587,-2.36188,-2.52244,5.48189,0.0297376,2.52384,-165.801,11524.1,47.7145,11599.7,16875.4,-1.31788,-1.47844,7.5699,1.07374,3.56784,0.195988,11656.1,59.7206,11731.8,0.467873,0.991114,0.0092901,24913.1,-5.5266e-05,0.990228,13.3483,10.958,114.177,91.2854,0.917605,12.9361,12.1878,113.887,141.816,0.290008,-50.5308 
75,75,46.2227,0,46.05,0.2,-0.19,-0.01,75,12113.7,-0.0927378,21.1208,12.9562,114.531,0.0780631,-19.4438,7.58296,-3.08306,-1.23552,1.25701,-0.108053,-0.311453,-262.732,145.185,77.752,11954.8,8957.45,-1.4287,0.418839,4.56572,1.5463,1.3429,0.291594,354.461,96.777,12164.1,0.0251392,0.676684,0.014444,14099.9,-0.00128305,0.0122706,-23.2,76.3421,131.736,113,0.962563,12.6656,11.9356,113.678,141.601,18.0579,-28.6011 
76,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,76,11884.7,-0.111175,19.708,13.7387,114.594,0.012435,17.7233,459.809,-1.34248,0.307881,-0.87959,-0.265716,1.39607,-228.569,1217.08,88.0279,10540.6,8821.36,0.0967608,1.74712,1.99889,1.17352,2.83531,0.745416,1399.14,104.579,10722.7,0.103519,0.884326,0.0176491,13515.8,-0.00027198,0.0815152,13.449,14.3964,115.132,94.4923,0.749147,13.6553,13.0639,113.713,141.443,1.41863,-46.9511 
77,97,43.248,4.5,48.55,-0.2,0.19,0.01,77,23067.3,-0.068802,37.9771,13.3991,114.745,0.0141404,-0.255222,29.3514,-0.399402,0.384609,-0.739174,1.68173,2.02697,-180.005,11232.8,64.2779,11350,16565.2,0.734042,1.51805,1.52772,2.81518,3.16042,0.843398,11376.2,77.3125,11493.4,0.466931,0.988247,0.0122396,24363.7,-5.76561e-05,0.918508,13.6447,11.2858,114.389,91.4309,0.859788,13.2119,12.5049,113.931,142.256,0.458127,-50.8256 
78,97,43.248,0,48.55,-0.2,0.19,0.01,78,23258.7,-0.0271969,38.0768,13.3495,114.524,0.0250278,-29.1188,128.987,1.05185,1.57431,0.994774,3.07476,1.76908,-132.871,11562.3,68.4123,11070.2,16570.8,1.8885,2.41096,2.66808,3.91141,2.60573,0.80214,11668.1,78.0339,11176.1,0.480227,0.988432,0.0126987,24297,5.84883e-05,0.948212,13.5557,11.3238,114.063,91.7413,0.84112,13.1702,12.5181,113.681,142.627,0.38206,-50.8856 
79,75,46.2227,0,46.05,0.2,-0.19,-0.01,79,13250.2,-0.102088,23.1,12.9607,114.196,0.0108345,3.29167,249.797,-0.710466,-3.43115,-0.329337,-1.44416,0.872274,-320.641,158.096,61.0362,13092.3,9747.36,1.30852,-1.41216,3.70864,0.574827,2.89126,0.475521,413.498,84.2546,13347.7,0.0266835,0.737147,0.0114943,15496.4,-0.00156588,0.0136952,23.6056,80.3818,133.692,113,1.05562,12.6333,11.9684,113.395,140.907,20.2969,-27.9072 
80,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,80,11333.4,-0.02278,19.0139,13.5624,114.468,0.00781953,9.28836,0.00878551,-0.526972,-0.15464,-1.59119,-0.0407832,0.425447,-202.233,1165.73,88.1566,10126.1,8396.98,0.746435,1.11877,0.955621,1.23262,1.69885,0.833871,1326.81,102.801,10287.2,0.102446,0.8806,0.0180756,12951.3,-0.000293382,0.0802644,12.9167,14.6926,114.75,94.8009,0.73026,13.5064,12.9504,113.649,141.722,1.10103,-46.9209 
81,97,43.248,4.5,48.55,-0.2,0.19,0.01,81,23836.4,-0.0300471,39.0996,13.4266,114.475,-0.0176288,29.8516,500,0.0811882,-0.533863,2.2503,0.428394,0.280693,-157.306,11798.9,67.3401,11497.5,17106.7,1.0717,0.456651,4.23133,1.41891,1.27121,0.499239,11924.2,78.731,11622.8,0.475866,0.988577,0.0123244,25058,-2.36395e-05,0.980449,13.6772,11.0868,114.105,90.958,0.875361,13.2543,12.3918,113.702,141.541,0.403558,-50.5833 
82,97,43.248,0,48.55,-0.2,0.19,0.01,82,22610.4,-0.0426197,37.5289,13.2156,114.351,-0.0228748,-4.37452,241.097,-1.25288,0.483307,3.62246,-1.04078,-0.586671,-183.442,11372.7,55.151,10798.5,16148.6,-0.0977937,1.63839,5.93264,0.114306,0.568416,0.272601,11518.8,68.4345,10944.6,0.482236,0.98971,0.0113872,23886.2,1.5158e-05,0.98051,13.2828,10.934,113.866,91.2105,0.841308,13.2019,12.1076,113.577,141.949,0.289278,-50.7389 
83,75,46.2227,0,46.05,0.2,-0.19,-0.01,83,13240.5,-0.0768362,22.3705,13.4233,114.468,0.0186714,17.7302,5.83275e-12,2.02187,-1.30714,-1.76545,-1.48706,2.58151,-299.239,151.38,77.5069,13097,9786.11,3.9061,0.577087,2.00301,0.397174,4.46574,0.823509,389.735,99.1755,13335.4,0.0252113,0.691888,0.0135146,15458.7,-0.00141203,0.0145297,-21.1247,73.0204,130.558,113,1.01361,13.1363,12.0368,113.549,140.24,17.0092,-27.2398 
84,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,84,12002.4,-0.130082,20.0892,13.7119,114.355,0.0263031,105.867,98.7831,-1.59443,0.43422,-1.72921,-0.378621,1.09664,-278.893,1465.42,107.462,10574.1,9057.83,0.161681,2.19033,1.78302,1.37749,2.85275,0.786855,1687.57,127.657,10796.3,0.121518,0.883096,0.0213171,13887.3,-0.000398503,0.0957284,13.7964,14.4775,113.812,94.8943,0.747944,13.5542,13.1688,113.561,142.136,0.250662,-47.2413 
85,97,43.248,4.5,48.55,-0.2,0.19,0.01,85,23640.8,0.00229686,38.7285,13.2526,114.4,-0.0131129,-84.2463,62.9572,0.410629,0.315036,2.21495,0.407573,1.65895,-162.535,11679.4,47.6922,11407.7,16744,1.43407,1.33847,4.26183,1.43101,2.68239,0.617697,11808.9,59.4617,11537.1,0.475285,0.991265,0.00940481,24845.8,7.1234e-05,0.997189,13.3571,10.9844,113.961,90.6092,0.886925,13.2533,12.1163,113.571,141.202,0.389902,-50.5933 
86,97,43.248,0,48.55,-0.2,0.19,0.01,86,24523.4,-0.00280717,40.0047,13.3235,114.451,-0.0171276,4.2438,1.75328,1.57554,-0.328463,1.70553,2.35554,0.997072,-164.777,12263.4,68.0307,11657.2,17353.4,2.61309,0.709092,3.78064,3.39309,2.03463,0.698286,12394.7,79.9626,11788.4,0.481991,0.988836,0.0123411,25715.6,4.81424e-05,1.01361,13.5437,11.2455,114.02,91.5421,0.88994,13.2457,12.3422,113.68,142.163,0.340369,-50.6213 
87,75,46.2227,0,46.05,0.2,-0.19,-0.01,87,13400,-0.0648487,22.0944,13.5067,114.285,0.0443968,35.6115,0.506633,0.793285,-0.888424,-2.57417,-0.594481,2.12036,-237.874,294.109,90.1037,12870.9,9766.13,2.29112,0.609407,0.421489,0.903351,3.61819,0.946263,483.585,107.329,13060.4,0.0317275,0.720252,0.0149125,15241.8,-0.00140068,0.0152597,24.5052,74.5904,131.673,113,0.973215,13.0999,12.3063,113.413,141.735,18.2598,-28.7346 
88,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,88,13107.2,-0.0654781,21.6954,13.4653,114.311,-0.245313,216.795,52.3252,-0.378694,-0.387144,-0.0570931,-0.534048,-0.341897,-259.962,1570.47,69.7989,11435.2,11241.2,1.25822,1.24977,3.21673,1.10286,1.29501,0.603977,1777.54,88.6234,11642.3,0.119032,0.919751,0.0138285,14933.4,-0.000234043,0.11676,12.9691,13.0412,114.244,93.0475,0.842268,13.4769,12.6975,113.604,141.773,0.639973,-48.7252 
89,97,43.248,4.5,48.55,-0.2,0.19,0.01,89,24037.9,-0.000535084,38.486,13.5685,114.446,-0.0515708,5.30635,7.41137,0.694076,0.0517559,1.43343,-0.568672,3.59118,-117.823,11597.4,72.519,11592.7,17008.2,1.43598,0.793656,2.91723,0.173227,4.33308,0.697796,11691.2,81.0509,11686.5,0.469584,0.988013,0.0126146,24897,0.000216951,0.933494,13.8338,11.3153,113.959,90.6865,0.853192,13.4254,12.698,113.742,141.442,0.217613,-50.7553 
90,97,43.248,0,48.55,-0.2,0.19,0.01,90,23775,-0.00572439,38.8663,13.3263,114.697,-0.0409579,-18.8222,500,-1.91423,-1.06811,2.74725,2.22622,1.17981,-131.352,11784.2,87.0377,11349.7,16885.9,-1.08714,-0.241015,4.40143,3.05331,2.0069,0.458851,11888.8,96.5492,11454.4,0.478766,0.985987,0.0152897,24832.3,0.000151387,0.970567,13.5282,11.2511,114.185,91.3496,0.869367,13.1448,12.3853,113.913,142.115,0.271976,-50.765 
91,75,46.2227,0,46.05,0.2,-0.19,-0.01,91,14341.9,-0.0546222,23.1294,13.6646,114.419,0.038291,51.3005,8.10639e-12,-2.41481,-1.49278,1.082,-1.52608,-1.82059,-226.905,346.218,97.7311,13561.8,10352.6,-0.986054,-0.0640145,3.93952,-0.0973186,-0.391834,-0.641261,526.956,114.162,13742.6,0.0328198,0.725097,0.015072,16056.1,-0.00131087,0.0165611,-24.7343,74.6666,131.926,113,1.02339,13.1315,12.2492,113.521,141.376,18.4052,-28.3765 
92,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,92,14071.7,-0.0464056,22.4332,13.8598,114.433,0.0397616,-68.1699,142.138,-0.648836,-1.2599,-2.37037,-0.0916324,-1.0496,-168.056,1617.12,105.698,11897.7,10209.7,0.409369,-0.201692,-0.253958,0.966573,0.00860443,1.2734,1750.99,117.867,12031.6,0.114096,0.894614,0.0177263,15346.6,0.000139943,0.105596,13.4654,14.2273,114.481,92.8856,0.836052,13.7368,13.0849,113.633,141.618,0.847941,-48.7324 
93,97,43.248,4.5,48.55,-0.2,0.19,0.01,93,23369.6,0.0460769,37.5765,13.4205,114.516,-0.0652588,-27.809,2.86813e-11,1.03555,2.19309,-0.290825,0.807632,-1.48454,-117.807,11354.8,74.7622,11191.5,16475.6,1.77735,2.93488,1.19277,1.54943,-0.742739,0.822285,11448.6,83.2929,11285.4,0.473062,0.987428,0.0134135,24201.1,0.000290614,0.927419,13.5978,11.3116,114.155,90.8331,0.839411,13.343,12.474,113.685,141.511,0.470329,-50.6783 
94,97,43.248,0,48.55,-0.2,0.19,0.01,94,25750.3,0.0179119,41.8058,13.2952,114.508,-0.0453575,-35.4824,500,-0.954271,-0.0133214,-0.128859,3.86044,2.69623,-97.9058,12706.3,68.3475,12190,18146.1,-0.337784,0.603165,1.10411,4.47693,3.31272,0.879452,12784.3,75.4371,12268,0.479762,0.989779,0.0112004,26647.1,0.000206595,1.04284,13.6523,11.2409,114.121,91.6023,0.914094,13.1897,12.6622,113.755,142.645,0.365876,-51.0424 
95,75,46.2227,0,46.05,0.2,-0.19,-0.01,95,13622.9,-0.0747798,22.2534,13.6801,114.386,-0.185432,28.209,254.041,-0.435214,-0.875365,-1.57406,-0.419977,-0.0938943,-181.592,270.676,79.4329,13086.5,10080.4,0.708222,0.268071,0.712813,0.723459,1.04954,0.79411,415.32,92.5824,13231.1,0.0270277,0.719369,0.0127258,15366.5,-7.11349e-05,0.0274342,14.9275,10.4227,118.483,105.497,0.966633,13.4064,12.6295,113.682,141.085,4.80052,-35.5881 
96,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,96,12378.9,-0.0303075,19.9934,13.6207,114.425,0.00822825,5.34875,17.8941,-2.20499,1.11674,2.82681,-0.687056,0.715103,-191.133,1383.16,96.0347,10580.5,8866.49,-1.00147,2.32026,5.23384,0.516461,1.91862,0.417667,1535.41,109.875,10732.8,0.112373,0.888706,0.0185092,13663.4,4.43324e-05,0.0843889,13.7701,15.5054,114.744,93.8295,0.762387,13.5567,12.8751,113.707,141.277,1.03764,-47.4476 
97,97,43.248,4.5,48.55,-0.2,0.19,0.01,97,23539.8,0.00233344,38.4298,13.2984,114.289,-0.0434371,6.63839,73.6217,-0.750644,0.58734,2.27321,0.926608,1.00395,-98.5226,11499.8,66.0502,11350,16645.9,-0.130273,1.20771,3.51395,1.54698,1.62432,0.547328,11578.3,73.1845,11428.5,0.472728,0.98906,0.0116588,24492.4,0.000163477,0.936499,13.6155,11.3492,113.89,91.7711,0.86509,13.0918,12.4937,113.557,142.576,0.333103,-50.8047 
98,97,43.248,0,48.55,-0.2,0.19,0.01,98,25655.1,-0.0258775,41.0812,13.5363,114.29,-0.00382701,-29.8294,4.14423e-11,1.42347,2.08682,0.978096,-1.35431,1.72111,-104.717,12998.3,88.3993,11689.8,18106.2,2.08285,2.7462,2.29685,-0.694929,2.38049,0.739333,13081.7,95.9821,11773.2,0.495793,0.987323,0.0147957,26385.5,0.000324794,1.04629,13.7528,11.3633,113.82,91.1734,0.872334,13.3572,12.563,113.512,141.743,0.307617,-50.57 
99,75,46.2227,0,46.05,0.2,-0.19,-0.01,99,12902.6,-0.0909975,21.5093,13.5094,114.389,-0.00223471,90.4981,5.734,0.0766284,-0.388758,0.704205,-0.343947,0.777425,-213.857,246.155,66.2714,12513.5,9465.86,1.42323,0.957845,3.39741,1.00266,2.12403,0.61849,416.5,81.7574,12683.8,0.0282389,0.744315,0.0117345,14749.2,-0.000177315,0.0265219,-15.5878,-10.0829,120.494,106.351,0.945665,13.2789,12.456,113.606,141.114,6.8881,-34.7623 
100,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,100,12875.9,-0.0158456,20.8603,13.8667,114.303,0.0145942,-14.3335,1.23472e-11,-0.488206,-0.665308,-2.43945,0.289838,-3.30608,-182.65,1384.78,78.769,11235,9423.32,0.661892,0.48479,-0.139251,1.43994,-2.15598,1.47789,1530.26,91.9951,11380.4,0.106341,0.904809,0.0146724,14390.2,-0.000168546,0.0947835,14.015,13.2764,114.865,93.4653,0.786082,13.7815,13.1536,113.43,141.923,1.43455,-48.4574 
101,97,43.248,4.5,48.55,-0.2,0.19,0.01,101,22218.6,-0.019403,36.3664,13.2712,114.377,-0.0139865,-17.2391,2.10211e-12,-1.21761,0.322618,3.1102,0.999572,1.67391,-191.698,10673.4,49.5213,10916.8,15718.9,-0.0105403,1.52969,5.52435,2.20664,2.88099,0.544614,10826.1,63.4026,11069.5,0.46395,0.989855,0.0104408,23334.6,0.000166066,0.891989,13.4895,11.1273,113.939,91.5058,0.842915,13.1263,12.3003,113.644,142.396,0.294644,-50.8906 
102,97,43.248,0,48.55,-0.2,0.19,0.01,102,24171.1,-0.01744,40.2527,13.0062,114.291,0.0184034,-12.4072,1.38488e-11,-1.4222,1.00861,2.88891,-0.812976,-0.77174,-148.982,12173,50.0865,11387.2,17050.2,-0.484095,1.94671,4.76511,0.125125,0.166362,0.269067,12291.6,60.8746,11505.9,0.485964,0.991408,0.009652,25293.3,0.000130665,1.03535,13.4439,10.9811,113.9,91.5795,0.909864,12.7845,12.1693,113.539,142.026,0.361487,-50.4468 
103,75,46.2227,0,46.05,0.2,-0.19,-0.01,103,13550.1,-0.011219,23.0049,13.1488,114.334,-0.000666179,11.8178,493.934,-0.612857,-2.03577,-1.78413,-1.83027,-1.05757,-237.21,224.564,71.1106,13247.4,9847.2,0.880789,-0.542122,1.20317,-0.33662,0.436076,0.266939,413.511,88.2875,13436.4,0.0265129,0.727994,0.0119593,15596.6,-0.00123736,0.0118621,-23.3799,79.5631,131.091,113,1.02781,12.8895,12.2564,113.616,141.603,17.4756,-28.6031 
104,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,104,12646.5,-0.00497002,20.8625,13.7719,114.456,-0.00118121,-2.2633,8.2619e-12,-4.82922,-3.41351,-1.32051,1.57567,-0.146105,-294.25,1395.04,78.8606,11309.7,9353.19,-2.97641,-1.56069,2.38512,3.42849,1.70671,0.200486,1629.42,100.168,11544.1,0.11104,0.902869,0.0157325,14674.2,-0.000445192,0.0965342,13.8444,13.502,114.65,93.8213,0.815841,13.7292,12.7776,113.669,141.473,0.981425,-47.6513 
