cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-0.005,47.2177,8,0,16712.4,-0.016507,32.3738,11.7993,117.372,-0.00494106,-0.0973651,500,-3.8373,-6.96323,-8.13354,-2.31057,-8.44801,-179.629,2181.08,106.339,15258.8,12435,-2.70623,-5.83215,-5.87139,-1.17949,-7.31694,0.743677,2324.16,119.346,15401.9,0.131116,0.917547,0.0140732,17726.1,-0.000919,0.220933,11.0577,10.9656,117.406,91.1452,1.26378,12.1088,12.467,116.793,139.654,0.612608,-48.5092 
1,0.19,47.4127,3.3,1,14299.7,-0.251082,27.0233,12.5478,117.2,-0.138233,196.401,433.72,-4.54711,-5.11825,-10.4936,-3.21089,-2.77676,-177.864,1083.94,102.687,13889.6,11922.1,-3.42715,-3.99829,-8.25366,-2.09093,-1.6568,0.575141,1225.61,115.567,14031.3,0.0803317,0.858359,0.0149455,15256.9,-0.00111511,0.0719662,13.5805,15.0256,118.137,93.6068,1.05929,12.7928,12.9907,116.635,139.685,1.50135,-46.0783 
2,0.008,47.2307,1.35,2,15603.1,-0.0341685,29.9129,12.086,117.112,-0.00110404,8.01091,1.10189e-12,-6.40141,-4.56305,-12.146,-2.81648,-3.32574,-195.867,1243.95,94.917,15255.5,11769.2,-5.16809,-3.32973,-9.67938,-1.58316,-2.09242,0.557064,1399.97,109.1,15411.6,0.0832742,0.879988,0.0128726,16811.5,-0.00118142,0.11661,11.6866,-11.7929,117.129,93.4662,1.21974,12.4022,12.6623,116.584,140.111,0.545142,-46.6446 
3,0.1,47.3227,2,3,16672.9,-0.195935,31.0709,12.3711,117.325,0.195794,-222.788,499.549,-6.21246,-6.65732,-6.52424,-3.01498,-3.33359,-135.021,965.31,122.129,16144.2,13932.8,-5.36227,-5.80713,-4.82386,-2.16479,-2.4834,0.766302,1072.86,131.906,16251.7,0.061927,0.822938,0.0147311,17324.6,-0.000916365,0.0706959,13.5019,14.3596,117.931,95.7482,1.26515,12.4797,12.879,116.827,139.979,1.10448,-44.2308 
4,0.006,47.2287,1.32,4,15954.5,-0.041465,30.6653,11.9092,117.145,-0.0120396,-0.791332,500,-6.92103,-2.85419,-8.18997,-1.81739,-1.12567,-144.775,832.196,98.0812,15802.6,11888.7,-6.00942,-1.94259,-6.36676,-0.905783,-0.214065,0.587608,947.514,108.565,15918,0.0561807,0.832978,0.0124078,16865.5,-0.00098388,0.0704775,11.822,-14.6776,118.426,95.3286,1.32792,12.1798,12.1774,116.548,139.521,1.87787,-44.1924 
5,0.03,47.2527,1.6,5,14886.7,-0.0467603,29.2013,11.7649,117.396,0.560706,-964.166,491.188,-2.94698,-3.68173,-12.3714,-1.95337,-5.5611,-155.964,1294.73,93.5036,14412.8,28782.5,-1.96492,-2.69967,-10.4073,-0.971306,-4.57904,0.495336,1418.97,104.797,14537,0.0889299,0.885547,0.0131057,15956,-0.000953638,0.135218,11.0441,10.7997,117.94,91.878,1.23292,11.9419,12.1949,116.866,140.12,1.07321,-48.2424 
6,0.012,47.2347,1.4,6,15598,-0.215482,30.4398,11.9333,117.028,0.300387,30.6815,413.337,-3.28742,-3.79595,-8.04773,-0.997077,-5.10589,-151.763,1332.65,100.438,14956.1,12125,-2.33181,-2.84034,-6.13651,-0.0414667,-4.15028,0.604106,1453.54,111.427,15077,0.0879303,0.881715,0.0134313,16530.6,-0.000919834,0.139153,10.5948,11.28,117.587,91.7011,1.25341,12.226,12.2222,116.472,139.309,1.11565,-47.6075 
7,-1,46.2227,10,7,14902.9,-0.218191,28.6245,12.1734,117.172,0.266184,-167.611,0.0336629,-4.94443,-7.16653,-9.32922,-3.03336,-6.1808,-102.538,140.318,90.6388,15492.6,12795.8,-4.29877,-6.52087,-8.0379,-2.3877,-5.53514,0.699859,221.994,98.0638,15574.2,0.0140536,0.564,0.0114659,15796.2,-0.000652543,-0.0140919,14.3365,9.50742,113.513,78.3892,1.2661,12.2444,12.4892,116.602,139.352,-3.08867,-60.9623 
8,0.175,47.3977,3,8,14307.3,-0.245379,26.5265,12.7646,117.297,-0.519443,864.784,196.11,-5.90062,-6.32522,-9.46178,-2.96625,-0.336182,-142.659,1189.01,97.1502,13681.7,25645.7,-5.00234,-5.42694,-7.66521,-2.06797,0.562101,0.608925,1302.64,107.48,13795.3,0.0862794,0.873827,0.0141489,15098,-0.000973326,0.0750418,13.9179,15.5677,118.098,93.6927,1.04436,12.7771,12.934,116.779,139.98,1.31945,-46.2872 
9,0.004,47.2267,1.32,9,13947.3,-0.158762,28.19,11.6509,117.188,0.114485,249.158,115.02,-2.37098,-3.99526,-7.77965,-4.9933,-2.63379,-182.574,1147.47,72.5423,13707.4,11620.3,-1.22135,-2.84564,-5.4804,-3.84368,-1.48417,0.631576,1292.89,85.7629,13852.8,0.0853635,0.895989,0.0112759,15145.7,-0.0010879,0.112869,11.7087,11.3425,117.055,92.3061,1.17142,11.9907,12.1769,116.532,139.498,0.522839,-47.1921 
10,0.145,47.3677,2.6,10,15320.8,0.0184902,28.596,-12.2852,117.291,-0.00198646,-9.95195,1.48923e-13,-6.99993,-5.82698,-6.09288,-2.34262,-1.73465,-141.053,1351.65,108.069,14612.6,11436.8,-6.11176,-4.93881,-4.31653,-1.45445,-0.846481,0.755687,1464,118.283,14724.9,0.0904321,0.876124,0.0145816,16188.9,-0.000990505,0.093297,12.9244,14.5148,117.752,93.0568,1.14136,12.5578,12.838,116.736,140.004,1.01608,-46.9469 
