cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
55,-3.965,43.2577,55,8853.46,-0.0549513,27.1396,8.51033,119.36,0.020962,50.2345,0.0330391,-4.45393,-4.22354,-10.462,-4.81062,-6.13263,-664.787,5036.27,-30.3442,6161.74,7553.03,-0.267944,-0.0375545,-2.09007,-0.624634,-1.94664,0.579196,5565.8,17.7946,6691.27,0.494589,0.994436,0.00487497,11253.4 
56,-3.995,43.2277,56,8677.87,-0.0419222,26.7072,8.60006,119.392,0.0565679,-19.4152,500,-3.81834,-2.37189,-9.5789,-3.00332,-5.16987,-555.142,5047.03,-26.767,6023.49,7512.72,-0.322757,1.12369,-2.58774,0.49226,-1.67429,0.128364,5489.22,13.4322,6465.69,0.499699,0.995736,0.0038123,10985.1 
57,-3.975,43.2477,57,9372.33,-0.0474727,28.031,8.55788,119.291,0.0167302,27.8423,500,0.0739747,0.433824,-12.5116,-9.56784,-7.0852,-593.617,5359.3,-23.6399,6249.98,7824.25,3.81182,4.17167,-5.03595,-5.82999,-3.34735,0.191634,5832.14,19.3453,6722.82,0.505098,0.994229,0.00527282,11546.5 
58,-4.015,43.2077,58,9019.67,-0.0764167,27.3152,8.59693,119.393,0.0701505,-4.6285,500,-2.0816,-3.48123,-10.1962,-5.54316,-3.89228,-659.049,5305.54,-20.4095,6040.72,7654.95,2.06826,0.668626,-1.89652,-1.3933,0.257575,-5.42101,5830.5,27.3138,6565.68,0.51094,0.991869,0.00760505,11411.3 
59,-3.96,43.2627,59,9667.77,-0.412909,29.0578,8.83835,119.534,0.0326153,491.199,487.65,0.637859,-0.59451,-4.09007,-5.24409,-7.67636,-577.787,5273.37,-17.9664,6785.69,8881.97,4.27603,3.04366,3.18627,-1.60592,-4.03819,0.344637,5733.6,23.8726,7245.92,0.482114,0.992766,0.00603243,11892.6 
60,-3.945,43.2777,60,9865.14,-0.038212,29.6851,8.56269,119.167,0.0243392,52.0196,2.05236e-06,-1.65914,-2.08615,-8.06058,-3.43544,-5.55101,-641.635,5584.75,-21.4415,6785.37,8315.77,2.38106,1.95406,0.0198285,0.60476,-1.51081,0.994251,6095.84,25.0209,7296.45,0.495684,0.992868,0.00627726,12297.8 
61,-4.01,43.2127,61,9595.06,-0.00632838,28.5687,8.71752,119.475,-0.013431,-7.69878,500,-1.94208,-1.47307,-13.1301,-7.90503,-3.60132,-681.098,5746.99,-0.422167,6258.21,8110.7,2.34661,2.81562,-4.55275,-3.61634,0.687368,-0.962823,6289.51,48.8978,6800.73,0.521081,0.986577,0.0130718,12070.1 
62,-3.98,43.2427,62,8274.24,-0.460838,27.064,8.57187,119.297,0.0674114,597.681,216.303,-4.53059,-6.22444,-11.034,-8.77054,-5.69224,-734.209,4935.84,-19.9832,6011.19,8863.6,0.0925256,-1.60132,-1.78776,-4.14742,-1.06913,0.789999,5520.66,33.1826,6596.02,0.496138,0.989591,0.00918199,11127.3 
63,-3.985,43.2377,63,8525.71,-0.412868,26.3863,8.79287,119.111,-0.0458268,339.304,493.327,-6.13451,-6.48201,-9.50988,-4.27563,-6.23947,-642.887,5057.62,-24.5601,5823.45,8058.91,-2.08642,-2.43392,-1.41371,-0.227541,-2.19139,0.830754,5569.7,21.9929,6335.54,0.508421,0.993137,0.00635396,10954.9 
64,-3.99,43.2327,64,7231.35,-0.305328,24.3801,8.38813,119.331,0.319258,392.612,0.00290069,-4.20174,-1.86066,-15.0677,-4.48509,-8.34275,-746.909,4168.71,-37.3103,5625.83,10737.6,0.501349,2.84243,-5.66152,0.217993,-3.63967,0.0135725,4763.65,16.7752,6220.77,0.473933,0.993875,0.00494294,10051.3 
65,-4.03,43.1927,65,9950.58,-0.178981,29.6583,8.6317,119.169,0.0058165,87.7539,7.26951e-09,-1.58381,-3.21185,-12.8286,-5.72704,-5.54353,-671.2,5669.21,-23.8437,6598.52,8350.31,2.64256,1.01451,-4.37585,-1.50067,-1.31716,-0.237303,6203.85,24.7595,7133.16,0.505733,0.993064,0.00635341,12267 
66,-4.005,43.2177,66,9874.74,-0.076906,29.1172,8.6831,119.369,-0.29788,-436.724,500,-0.545835,-4.73539,-14.5452,-7.23167,-4.88564,-597.277,5660.11,-16.1415,6542.18,12465.3,3.21506,-0.974498,-7.02346,-3.47077,-1.12474,0.251104,6135.87,27.1088,7017.93,0.50705,0.992328,0.0070654,12101.1 
67,-3.955,43.2677,67,9523.36,-0.422027,29.3751,8.67603,119.151,-0.110255,228.051,3.07279,-1.42761,-2.21529,-14.6159,-8.94719,-3.42032,-780.995,5468.84,-17.6351,6721.84,9115.02,3.49011,2.70242,-4.78044,-4.02947,1.4974,-3.26832,6090.93,38.9186,7343.93,0.493862,0.988942,0.00966772,12333.3 
68,-3.97,43.2527,68,8615.62,-0.243516,27.58,8.44324,118.862,-0.0289196,499.709,0.0355988,-1.57123,-4.69676,-8.50535,-2.19305,-11.6626,-582.7,5257.89,-28.1784,5903.15,8050.96,2.09788,-1.02765,-1.16713,1.47606,-7.99352,0.823546,5722.03,14.0164,6367.29,0.513914,0.995732,0.00403867,11134.2 
69,-3.95,43.2727,69,10089.1,0.00319165,30.148,8.64252,119.187,-0.00232749,-13.469,1.45842e-11,-3.24424,-6.1575,-4.10888,-4.62807,-6.68637,-681.433,5722.8,-11.1336,6938.42,8482.92,1.04656,-1.8667,4.47273,-0.33727,-2.39557,-3.86294,6265.59,38.2107,7481.21,0.496299,0.98944,0.00932095,12624.6 
70,-3.94,43.2827,70,9238.22,-0.35585,28.3751,8.77073,119.41,0.263536,501.63,4.02643e-07,-4.81432,-2.78909,-9.66951,-5.70216,-5.93578,-654.542,5478.11,-12.3518,6301.76,12405,-0.692841,1.33239,-1.42656,-1.58068,-1.81431,0.658881,5999.47,35.0451,6823.13,0.508467,0.989881,0.00937279,11799.1 
71,-4.025,43.1977,71,9246.29,-0.391729,28.5486,8.59119,119.216,0.447349,606.967,30.0203,-1.7336,-3.42158,-11.5662,-2.06256,-3.29255,-560.887,5669.73,-16.4599,5968.25,16823.3,1.79816,0.110183,-4.50272,1.4692,0.239204,-4.08223,6116.5,24.1553,6415.02,0.528685,0.993136,0.00688855,11569.3 
72,-4,43.2227,72,8909.88,0.00311117,28.1797,8.44248,119.149,-0.0171147,-32.3739,500,-3.36869,-3.2778,-13.5371,-6.3373,-11.3016,-647.318,5311.9,-17.6631,6285.53,7762.68,0.707298,0.798192,-5.38511,-2.26132,-7.22561,0.59712,5827.51,29.2108,6801.14,0.502005,0.991304,0.00784971,11608.5 
73,-4.02,43.2027,73,9698.25,-0.361763,28.5265,8.82286,119.241,-0.585775,1110.54,423.941,-4.59298,-2.90214,-16.6686,-8.89794,-10.0867,-579.469,5329.29,-8.04197,6528.03,29369.9,-0.944218,0.746622,-9.37107,-5.24918,-6.4379,0.559128,5790.86,33.9188,6989.6,0.493594,0.989854,0.00886008,11732 
74,-3.965,43.2577,74,9103.22,-0.458393,28.7572,8.68243,119.135,0.67286,948.326,429.232,-6.58639,-4.7319,-16.0682,-6.64744,-7.74951,-668.03,5119.02,-28.3359,6662.81,28900,-2.37998,-0.525489,-7.65541,-2.44103,-3.5431,0.537298,5651.13,20.0378,7194.92,0.48026,0.993833,0.00510408,11766.8 
