cyc,sweep,VVA,ODT1,ODT2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
82,45.9,3,0.15,3,82,10226.2,0.0391018,15.7059,13.1283,96.6526,0.0103329,-18.7665,500,3.48332,0.721331,2.50952,2.20398,-0.536729,-145.555,1153.3,49.7361,8108.37,6718.55,4.39983,1.63785,4.34256,3.1205,0.379789,0.687148,1357.45,64.8587,8312.53,0.156524,0.922837,0.0141694,8672.47,2928.96,2428.41,68033.3,0.00136431,0.120424,11.721,9.22745,97.2985,69.571,0.650414,12.5504,11.7574,96.1983,120.023,1.10027,-50.4523 
83,45.9,0,0.15,3,83,9655.79,0.012743,15.1427,12.5279,96.5462,0.00309507,0.941229,5.0996e-12,2.89428,-1.59286,3.4815,3.60537,-0.475011,-153.634,-17.0159,17.9558,8386.3,6175.66,3.86167,-0.625465,5.41628,4.57276,0.492383,0.605159,198.471,33.9178,8601.78,0.0255497,0.769783,0.00721124,7768.04,3439.72,785.238,82190.9,0.00162676,0.0131881,-0.300213,-5.92746,104.265,64.512,0.762017,11.8305,10.9655,96.1322,120.218,8.13292,-55.7058 
84,46.05,3,0.15,3,84,10121,0.164546,15.3246,12.6123,96.5047,0.607072,-32.8676,232.01,1.21785,1.23019,3.67327,-3.99447,2.68103,-175.592,1127.82,22.3148,7642.17,6941.4,2.3235,2.33584,5.88458,-2.88881,3.78669,0.485695,1374.1,40.558,7888.46,0.165237,0.950884,0.00938222,8315.94,2790.29,2454.34,63961.2,0.00174481,0.114132,11.9449,9.55531,96.9173,69.8897,0.648352,12.0238,11.5617,96.361,120.406,0.556355,-50.5158 
85,46.05,0,0.15,3,85,11302.2,0.247559,18.3062,11.8772,96.6904,-0.0289146,-16.092,421.104,4.22096,4.06399,3.76703,-0.918856,0.378013,-155.502,-35.4076,8.15854,9994.63,7093.13,5.20011,5.04314,5.72534,0.0602953,1.35717,0.670694,182.698,24.3145,10212.7,0.0199237,0.811096,0.00436654,9169.91,4977.97,769.466,122146,0.00160434,0.0109586,-7.51646,8.69573,118.61,51.5181,0.950377,11.515,10.8374,96.3637,120.396,22.2466,-68.8775 
86,45.9,3,0.15,3,86,10570,0.193142,16.0385,12.9497,96.5173,-0.40279,176.296,42.5555,0.876299,2.19627,-0.743493,-3.10968,2.66326,-186.411,1318.98,28.4854,8160.48,9072.71,2.05008,3.37005,1.60407,-1.9359,3.83704,0.820279,1580.44,47.8528,8421.94,0.175766,0.94968,0.0103583,8991.75,2995.37,3221.53,68702.4,0.0013358,0.142099,11.8324,9.39188,96.8321,70.0195,0.644058,12.7668,11.8895,96.0946,120.712,0.737543,-50.6929 
87,45.9,0,0.15,3,87,9162.35,0.0169671,15.1483,12.2629,96.4467,-0.0246175,-3.3052,499.999,2.6399,-2.33114,3.572,0.525566,-1.11632,-139.684,-95.6471,-0.879945,8314.05,6049.82,3.51945,-1.45159,5.33111,1.40512,-0.236772,0.377739,100.273,13.6327,8509.97,0.0132129,0.807806,0.0029423,7589.05,3350.28,703.286,80649,0.00105418,-0.00669772,-5.75877,1.26205,112.729,65.9081,0.743758,11.8333,11.3307,96.1399,119.463,16.5893,-53.5546 
88,46.05,3,0.15,3,88,10036.9,0.101181,15.7641,12.3903,96.7234,0.106315,-62.9883,9.44741e-06,0.932089,2.99309,-0.55054,1.72083,2.63268,-193.377,1164.85,21.7234,7668.67,6576.38,2.14974,4.21073,1.88475,2.93848,3.85033,0.874634,1436.08,41.8145,7939.9,0.170491,0.951516,0.00960802,8423.19,2837.63,2546.71,65092.3,0.00158518,0.12203,11.4641,9.50117,97.3023,69.6985,0.656959,11.9619,11.5475,96.2631,120.133,1.03923,-50.4343 
89,46.05,0,0.15,3,89,10697.8,0.220182,17.2457,12.0264,96.7074,-0.0236496,14.9165,497.799,-1.49841,2.76695,3.95902,3.22237,2.93478,-148.819,19.2504,19.2972,9459.76,6763.18,-0.561336,3.70402,5.83317,4.15944,3.87185,0.657017,227.983,34.7589,9668.49,0.0260962,0.789385,0.00657893,8736.26,4501.75,740.171,109981,0.00153459,0.0124611,11.2092,7.83704,118.438,55.0638,0.907117,11.5888,10.6206,96.2464,119.761,22.1919,-64.6972 
90,45.9,3,0.15,3,90,10624.8,0.228362,15.8363,12.9379,96.495,-0.0320183,-30.9039,5.98466,0.563493,1.38389,1.76561,1.39632,3.10897,-188.947,1223.61,20.7578,8171.85,6702.03,1.75324,2.57364,4.14511,2.58607,4.29872,0.73008,1488.63,40.3887,8436.87,0.167016,0.954672,0.00874137,8913.07,3006.29,2851.93,68885.3,0.00154408,0.127732,11.6089,9.71481,96.972,69.748,0.646935,12.7056,11.8408,96.042,120.476,0.930036,-50.7278 
91,45.9,0,0.15,3,91,8589.24,0.225505,13.6797,11.7691,96.4277,0.0140948,-221.495,249.071,-0.79763,-0.160991,8.13012,-0.207631,-1.41519,-180.55,-15.891,9.44546,7527.15,5342.66,0.339245,0.975884,10.4039,0.929244,-0.278311,0.158939,237.348,28.2039,7780.39,0.0335043,0.827848,0.00663333,7084.09,2920.38,721.418,69276.6,0.00134132,0.0106333,-8.53707,8.45381,117.548,55.7932,0.717945,11.4692,10.7413,96.0591,120.542,21.4885,-64.7489 
92,46.05,3,0.15,3,92,11503.8,0.241031,17.7015,12.5722,96.6244,-0.188489,62.8585,9.9113,-0.343597,0.734765,-0.145051,0.535592,-0.421465,-164.911,1403.98,20.5331,8831.67,7630.31,0.694805,1.77317,1.93175,1.57399,0.616938,0.706895,1635.28,37.6667,9062.97,0.170152,0.961253,0.00759783,9610.7,3555.84,3399.05,82788.9,0.00180956,0.158053,10.4754,9.10034,97.0059,69.5406,0.728413,12.3698,11.5714,96.315,120.224,0.690904,-50.6833 
93,46.05,0,0.15,3,93,11130.5,0.0158931,18.2693,12.1083,96.5176,-0.0108534,1.25894,2.09828e-12,-0.872286,-0.789562,-2.17662,2.22545,0.387782,-167.693,-24.1812,24.3758,9967.59,7201.57,0.183632,0.266356,-0.0647829,3.28137,1.4437,1.01268,211.024,41.7985,10202.8,0.0229637,0.742595,0.00749015,9189.49,4812.14,727.309,118350,0.00149336,0.0122237,7.24829,6.81268,121.275,54.0539,0.926786,11.6077,10.9623,96.1582,120.28,25.1163,-66.2264 
94,45.9,3,0.15,3,94,11347.3,0.117303,17.247,13.054,96.9094,-0.0297469,-69.629,500,2.03103,0.203359,2.43096,3.18578,-0.229061,-189.139,1329.95,28.4968,8843.1,7396.53,3.22199,1.39432,4.81287,4.37674,0.961896,0.674097,1595.24,48.1476,9108.39,0.165987,0.949831,0.00964359,9610.62,3382.83,3168.76,78824.1,0.0015728,0.147076,11.1932,9.21382,97.2449,70.1394,0.687439,12.6981,12.0374,96.6347,120.821,0.610134,-50.6812 
95,45.9,0,0.15,3,95,8621.27,0.200653,13.7489,11.9655,96.3174,-1.54048,12.4994,3.68494,0.519203,3.60598,3.34602,1.35552,1.25486,-141.227,-49.6461,10.6904,7623.44,5982.24,1.40847,4.49525,5.12456,2.24479,2.14413,0.667608,148.438,25.3633,7821.52,0.0211108,0.769812,0.00593802,7031.38,2949.71,662.916,70202,0.00127758,0.0116991,6.25544,4.7001,89.4083,62.7789,0.716273,11.6422,10.7959,96.0037,119.95,-6.59544,-57.1712 
96,46.05,3,0.15,3,96,10745.2,0.0335667,16.5309,12.9855,96.3215,-0.0173167,-16.3654,1.19035e-12,2.43501,-0.201754,3.91237,2.00578,1.09235,-167.336,1236.31,35.5746,8363.52,6997.18,3.48868,0.851916,6.01971,3.05945,2.14603,0.613273,1471.02,52.9602,8598.23,0.162769,0.94073,0.011219,9037.46,3146.1,2598.26,73396.1,0.00162288,0.125752,11.6166,9.24741,96.646,69.797,0.681501,12.4129,11.6743,95.9929,119.895,0.653156,-50.0978 
97,46.05,0,0.15,3,97,9843.39,0.165891,15.9973,12.017,96.6311,1.62919,-240.587,3.14452e-07,-0.134048,1.074,6.86045,-0.258556,2.37185,-138.756,-17.1081,-4.37244,8859.27,19017.7,0.739661,1.94771,8.60787,0.615153,3.24556,0.432047,177.511,10.0438,9053.89,0.021794,0.909904,0.00203934,8144.93,3736.4,693.677,90486.7,0.00129778,-0.00259128,-0.20339,-0.47834,102.452,72.2436,0.793357,11.6888,11.3232,96.2899,120.085,6.16197,-47.8415 
98,45.9,3,0.15,3,98,10811.7,0.23282,16.2038,12.8638,96.4946,-4.21058,-1441.98,321.446,1.28527,2.26919,1.90515,1.40663,-0.222794,-173.488,1316.82,39.4787,8249.26,204436,2.37768,3.36159,4.08996,2.49903,0.869611,0.690104,1560.16,57.5034,8492.6,0.172705,0.939408,0.0123192,9033.64,3076.19,3165.59,70685.1,0.00169645,0.144092,11.2195,9.29167,96.9668,70.1171,0.665033,12.6059,11.5919,96.1357,120.733,0.831149,-50.6162 
99,45.9,0,0.15,3,99,8983.14,0.0110071,14.5572,12.3032,96.2708,-0.0415909,-0.719217,500,0.188552,2.94904,-3.02725,2.25875,1.4233,-110.212,1.87971,26.8004,7952.4,5831.25,0.882525,3.64301,-1.6393,2.95272,2.11728,1.20604,156.462,38.2509,8106.98,0.0214608,0.700364,0.00861666,7290.61,3196.2,716.379,76245.1,0.00104798,0.00594717,-6.25288,5170.55,104.972,76.1209,0.741628,11.6721,10.816,95.8402,118.364,9.13185,-42.2431 
100,46.05,3,0.15,3,100,10679.8,0.225736,16.555,12.4665,96.5053,-0.0586109,-147.754,287.719,0.251471,4.08404,5.18155,0.106573,0.396539,-205.482,1314.22,23.9948,8127.65,7000.35,1.54534,5.3779,7.76928,1.40044,1.6904,0.563115,1602.43,45.3436,8415.86,0.177882,0.952817,0.00982749,9008.38,3064.25,3091.18,70527.6,0.00162835,0.140686,11.1715,9.62971,96.6375,70.4871,0.671035,12.1645,11.7931,96.1838,120.604,0.453669,-50.1169 
101,46.05,0,0.15,3,101,10132,0.236173,16.3773,11.8029,96.6843,-0.181341,-498.616,497.015,-1.00459,1.63084,7.05207,-2.49573,-6.26846,-178.649,42.8861,15.1557,8902.77,9236,0.120314,2.75574,9.30187,-1.37083,-5.14356,-0.642413,293.458,33.7167,9153.35,0.0351514,0.832595,0.00673972,8348.4,4016.69,745.496,97496.3,0.00135657,0.00531593,8.41918,5650.31,106.441,84.384,0.862816,11.2442,10.639,96.3041,119.128,10.1369,-34.7445 
102,45.9,3,0.15,3,102,10852.2,0.214519,16.3233,12.9508,96.7665,-0.472624,-87.9537,3.40845,-0.548666,2.4289,1.73779,1.59017,1.04694,-174.38,1313.85,22.8557,8343.07,8234.97,0.549358,3.52693,3.93384,2.68819,2.14496,0.693704,1558.43,40.9731,8587.65,0.170964,0.956014,0.0087124,9115.57,3061.83,3089.99,70530.6,0.00153516,0.140338,11.3238,9.48967,96.9658,69.4439,0.649874,12.7385,12.0249,96.3501,119.942,0.615628,-50.4984 
103,45.9,0,0.15,3,103,8344.21,0.144993,13.883,11.871,96.4548,-0.625919,249.811,448.81,1.5093,0.980896,1.3968,2.05011,3.62345,-134.578,-81.8826,7.02393,7613.86,10455.1,2.3567,1.8283,3.0916,2.89751,4.47085,0.788896,106.876,21.0061,7802.62,0.0153267,0.744072,0.00493481,6973.18,2914.01,692.001,69543.9,0.000940086,0.00694245,-9.85259,-3.67686,97.2345,68.0962,0.704344,11.6157,11.0934,96.0768,120.175,1.15769,-52.079 
104,46.05,3,0.15,3,104,10797.3,0.261343,16.389,12.502,96.2282,-0.372449,274.805,51.7778,2.19511,2.92261,0.883347,-2.07075,1.58378,-158.413,1280.83,26.7838,8177.75,10001.9,3.19259,3.92009,2.87832,-1.07326,2.58126,0.74969,1503.02,43.2423,8399.94,0.168974,0.952065,0.00939396,8894.96,3083.38,3144.41,70739.8,0.00171041,0.138882,11.5821,9.51071,96.8683,69.9282,0.671088,12.2783,11.7185,95.8846,120.195,0.983764,-50.2667 
105,46.05,0,0.15,3,105,10566.1,0.208017,16.9058,12.1806,96.2761,-0.0532208,-51.3368,0.479863,-0.0494934,0.505431,-0.410647,-1.52665,0.795862,-171.591,-25.6679,7.81947,9386.03,6792.42,1.03097,1.58589,1.75028,-0.446187,1.87632,0.698086,215.005,25.6471,9626.71,0.0247516,0.827301,0.0048837,8686.51,4237.06,706.426,103255,0.001392,0.0172919,-7.206,5.03469,118.587,54.7687,0.847571,11.8714,11.1518,96.0933,119.359,22.4935,-64.5907 
106,45.9,3,0.15,3,106,9973.17,0.0507484,15.1191,13.2928,96.2451,-0.371152,40.0778,499.285,-0.932064,-2.6282,2.52507,1.50148,2.0027,-195.206,1248.07,24.8137,7837.14,7026.63,0.297095,-1.39904,4.98338,2.73064,3.23186,0.493761,1521.86,45.0949,8110.93,0.175745,0.950701,0.0101378,8659.48,2758.36,2825.72,63216.8,0.0012205,0.13305,11.5274,9.45192,96.694,70.4876,0.621366,12.7784,11.7282,96.0566,121.109,0.637401,-50.6217 
107,45.9,0,0.15,3,107,9128.8,0.214562,14.1274,12.3136,96.2907,-0.0870294,-188.542,376.426,-0.145909,1.67743,1.97207,1.67682,-2.13458,-148.569,66.1078,19.0751,7923.99,6197.12,0.78959,2.61293,3.84306,2.61232,-1.19909,0.556167,274.49,34.5108,8132.37,0.0369386,0.819657,0.00775658,7430.98,3069.97,721.706,73020.1,0.00153005,0.0110164,-2.3712,-21.9865,90.696,92.9614,0.718033,11.7944,10.979,96.1364,121.267,-5.4404,-28.3054 
