cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-1,46.2227,10,0,6059.63,-0.0662372,14.5666,10.4395,117.364,0.259387,-209.614,38.7394,-4.90068,-2.13503,0.146864,-2.51503,0.0440751,-40.007,-46.7145,-4.44589,7159.85,6720.27,-4.64877,-1.88311,0.650691,-2.26312,0.295989,1.08291,-14.8474,-1.54889,7191.72,-0.00206879,0.845622,-0.000396894,7176.87,-0.00076174,-0.0134747,13.0573,8.71706,111.328,75.2572,0.833143,10.2046,10.159,116.596,137.286,-5.26838,-62.0284 
1,0.25,47.4727,4.70321,1,7747.14,0.00606009,15.9255,11.4013,117.569,-0.0179491,-12.089,4.6833e-05,-5.55586,-3.75057,-6.24862,-3.74517,-8.06387,-60.4256,824.183,26.566,7632.85,5917.81,-5.17538,-3.37009,-5.48765,-3.36468,-7.68338,0.781204,872.314,30.9415,7680.98,0.101986,0.941554,0.00736595,8553.3,-0.000659054,0.0513806,15.6343,14.3189,118.259,90.2888,0.747251,11.1416,11.121,116.69,137.337,1.5689,-47.0485 
2,0.004,47.2267,1.35,2,6106.76,-0.109821,14.2377,10.596,117.28,-0.430222,573.286,1.63881e-05,-2.91109,-1.37523,-6.09007,-1.97833,0.722366,-54.2831,495.544,20.119,6585.2,12940,-2.56929,-1.03342,-5.40646,-1.63652,1.06417,0.435741,538.782,24.0498,6628.43,0.0751731,0.927545,0.00663929,7167.22,-0.000295721,-0.0779203,-0.555173,-1.09543,135.538,75.148,0.743235,-10.4962,10.125,116.526,137.056,19.0117,-61.9082 
3,0.4,47.6227,10,3,5960.6,-0.125744,12.2205,11.7616,117.596,0.11215,-97.209,491.065,-6.24387,-0.811659,-6.75754,-2.19981,-0.498275,-94.1345,423.476,14.6575,6092.09,5033.88,-5.65112,-0.218919,-5.57206,-1.60707,0.0944647,0.569882,498.457,21.474,6167.07,0.0747813,0.929894,0.00637341,6665.53,-0.000512818,0.0255091,20.3674,12.7624,117.293,90.848,0.579263,11.3408,11.1939,116.797,136.767,0.496258,-45.9193 
4,0,47.2227,1.32,4,6321,-0.0942217,14.8363,10.3221,117.44,-0.0256364,41.6064,1.12836e-05,-3.47715,-3.05341,-7.44815,-1.67708,0.573922,-111.742,274.271,0.998368,6915.93,5020,-2.77354,-2.3498,-6.04093,-0.973468,1.27753,0.443756,363.278,9.08988,7004.93,0.0493034,0.958049,0.00238469,7368.21,-0.000861016,0.00637906,9.45072,-7010.86,126.275,60.3183,0.824803,10.1012,9.84677,116.666,136.174,9.60877,-75.8559 
5,0.008,47.2307,1.36,5,6577.15,-0.191474,15.7418,10.4549,117.471,0.0467233,-487.362,100.251,-3.94666,-1.88941,-1.6402,-1.07797,-0.647428,-95.0475,340.13,15.3612,7203.91,6098.87,-3.34817,-1.29092,-0.443222,-0.479479,-0.0489386,0.921005,415.839,22.2438,7279.62,0.0540369,0.914403,0.00559728,7695.46,-0.000359264,-0.0126613,22.3383,6.04225,113.439,70.1528,0.827298,10.354,10.1916,116.616,137.02,-3.1772,-66.8668 
6,-0.002,47.2207,1.32,6,6370.23,-0.155114,15.232,10.3995,117.375,-0.102691,161.165,2.90739,-0.648555,-4.582,-3.50424,-5.92368,-5.2366,-129.317,239.841,27.1722,7129.39,5695.35,0.16572,-3.76773,-1.87568,-5.1094,-4.42232,0.875033,342.847,36.5363,7232.4,0.0452589,0.84282,0.00922007,7575.24,-0.000515371,-0.0547997,41.952,-0.0960748,122.905,72.1538,0.834728,10.1406,10.0797,116.572,136.459,6.3325,-64.3052 
7,0.1,47.3227,2.3406,7,6896.77,-0.0196552,15.5088,10.6407,117.429,-0.0148498,21.6954,500,-2.17307,-4.06417,-7.0943,-6.59088,-5.43689,-156.077,751.795,8.61431,7045.52,5382.58,-1.19029,-3.08139,-5.12874,-5.6081,-4.45411,0.736483,876.116,19.9163,7169.84,0.108889,0.96174,0.00509092,8045.95,-0.000712042,0.0834256,11.0065,10.2631,117.666,88.5279,0.77431,10.586,10.3676,116.564,136.716,1.10156,-48.1886 
8,0.5,47.7227,10,8,6498.22,-0.0155791,13.8816,11.4191,117.29,-0.0184937,45.6271,0.0192141,-3.80812,-6.19531,-4.83381,-2.09403,-2.17891,-75.9169,260.287,16.237,7089.84,5187.66,-3.33009,-5.71728,-3.87776,-1.616,-1.70088,0.761251,320.758,21.7344,7150.31,0.0429333,0.893991,0.00556815,7471.07,-0.00046113,-0.00782574,-24.7043,1.44106,148,64.1618,0.679671,11.2647,11.274,116.484,136.937,31.5161,-72.775 
9,-1,46.2227,10,9,6602.09,-0.162535,15.185,10.6662,117.463,-0.544796,582.013,142.405,-4.50268,0.423442,-1.71594,0.855667,-2.46908,-97.2537,27.7795,26.8099,7362.19,15594.5,-3.8903,1.03582,-0.491175,1.46805,-1.8567,0.86847,105.246,33.8522,7439.65,0.0139492,0.639841,0.00831236,7544.9,-0.00054916,-0.0336619,0.143871,-4.22828,116.12,64.4798,0.844269,10.3912,10.0962,116.696,136.496,-0.575797,-72.0164 
