cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,9316.93,-0.0818833,22.7653,-9.29764,99.2392,0.0947573,142.988,86.0928,0.123862,1.7274,4.2076,-2.47538,-3.32191,-82.8566,4056.89,41.7086,5494.09,7331.42,0.645588,2.24912,5.25105,-1.95366,-2.80018,-0.548105,4173.1,50.3171,5610.3,0.472624,0.979335,0.0162528,8829.66,-5.00642e-05,0.702888,8.84027,8.13329,99.1449,69.2885,0.715903,9.27862,9.67099,98.7269,118.702,0.417998,-49.4131 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,3730.59,-0.0277965,9.72846,9.14681,98.8346,0.0735693,-40.8951,499.992,3.53542,2.1898,6.06579,0.34098,-4.40317,-35.8393,-40.8258,-3.79106,4046.55,2994.68,3.76109,2.41547,6.51713,0.566651,-4.1775,0.282478,9.44232,-0.0674964,4096.82,0.00276917,1.01267,-3.03502e-05,3409.8,-0.00012955,0.0167968,-3.96808,7.56686,107.568,59.5756,0.532496,8.9097,9.85669,98.6442,118.16,8.92386,-58.5847 
12,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,12,3846.33,-0.0130445,9.31063,-9.80507,98.7819,0.0357093,7.03541,4.5356e-12,1.80564,3.50092,3.65561,-1.82322,-0.472544,-43.7427,365.276,5.68347,3797.6,2980.01,2.08108,3.77635,4.20648,-1.54779,-0.197108,0.494353,426.629,10.2282,3858.96,0.117543,0.959734,0.00485878,3629.56,-0.000204423,0.0625263,10.0526,9.32684,98.2466,68.3016,0.438247,9.97057,10.0056,98.3202,117.099,-0.0736762,-48.7969 
13,97,43.248,4.2,48.55,-0.2,0.19,0.01,13,8516.67,-0.0565249,20.8832,9.30224,99.1831,-0.287253,234.151,500,3.94321,1.2832,-1.32097,-6.37935,-3.25127,-118.256,3629.71,36.082,5169.35,8513.39,4.68784,2.02783,0.168284,-5.63472,-2.50665,1.13383,3795.57,48.3684,5335.21,0.461535,0.978186,0.016426,8223.8,-8.2192e-05,0.626012,8.84352,8.17032,99.2697,68.5623,0.678695,9.32115,9.50385,98.6599,117.854,0.609793,-49.292 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,9454.46,-0.0663762,22.4591,-9.48071,98.8873,0.05778,39.4437,139.27,0.691831,5.58635,1.65292,-0.120306,2.25335,-117.299,4450.61,-0.434867,5280.62,7005.72,1.43043,6.32495,3.13012,0.618293,2.99195,0.784066,4615.13,11.752,5445.14,0.505236,0.995564,0.00396,9134.6,-6.42216e-05,0.719572,9.30866,8.17598,98.8835,67.9361,0.688939,9.44812,9.50481,98.2225,117.06,0.660938,-49.1238 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,3548.65,-0.0755862,9.12359,9.38816,98.8913,0.184054,13.044,32.6611,3.32435,-1.6382,2.95851,-2.7336,-2.63786,-63.7361,-59.8435,13.7198,3831.97,2866.47,3.72568,-1.23687,3.76117,-2.33227,-2.23653,-1.23722,29.5526,20.3417,3921.36,0.00899818,0.453604,0.0094653,3284.28,-6.28733e-05,0.123279,-0.0612677,3.64285,106.333,57.0651,0.511422,9.06167,9.54637,98.6745,117.895,7.65812,-60.8298 
16,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,16,3997,-0.0321338,10.2141,9.46142,98.8374,-0.0332765,68.6558,500,1.79393,1.07447,5.09189,-2.77687,-3.17533,-31.5731,351.797,-7.12354,4004.16,3220.32,1.99273,1.27328,5.48951,-2.57806,-2.97652,-0.714969,396.081,-3.84322,4048.45,0.105445,1.01727,-0.00175179,3756.29,-0.000308426,0.0720129,9.56434,8.32582,98.6394,69.0223,0.477663,9.53285,10.3084,98.4847,119.112,0.154754,-50.0897 
17,97,43.248,4.2,48.55,-0.2,0.19,0.01,17,8626.01,-0.0336516,20.8428,9.30376,99.304,-0.0157951,38.1083,29.3334,1.92981,2.20291,1.75463,-1.25459,-4.05746,-87.0605,3697.33,46.5602,5206.88,6332.21,2.478,2.75111,2.85102,-0.706398,-3.50926,0.262249,3819.44,55.6054,5328.99,0.463384,0.975156,0.018859,8242.5,-6.66261e-05,0.63377,8.81189,8.16785,99.429,69.1587,0.677067,9.47823,9.48893,98.7162,118.713,0.712759,-49.5547 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,9400.77,-0.0820806,22.1907,9.62144,99.5361,0.31882,-1741.68,9.18594,0.0379202,4.74087,0.771719,-3.10285,-9.59663,-85.1945,4111.09,48.4124,5587.17,25026.6,0.574368,5.27732,1.84461,-2.56641,-9.06018,1.46933,4230.58,57.2638,5706.66,0.471789,0.976861,0.0181492,8967.11,-7.90237e-06,0.655376,9.17475,8.34437,99.4901,68.6598,0.71996,9.55104,9.4712,98.8795,117.924,0.610598,-49.2642 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,3560.05,-0.0903426,9.49544,9.22283,99.226,0.0407394,187.386,35.9133,2.0617,0.73485,-0.712145,-2.73199,-5.23982,-21.8959,-50.3524,-2.6209,3932.97,3099.36,2.19957,0.872722,-0.4364,-2.59412,-5.10194,0.913758,-19.6413,-0.346003,3963.68,-0.00600612,0.970094,-0.000160829,3270.21,-0.00022563,0.0108688,-16.2675,6.3977,122.147,53.957,0.538178,8.81187,9.53047,98.8591,118.257,23.2878,-64.2998 
20,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,20,3456.49,-0.0126752,8.66511,9.81031,98.8433,-0.0397956,22.3403,500,-1.04066,1.87248,-1.27125,-3.44485,-2.16032,-9.27785,389.642,12.72,3423.32,2796.21,-0.982239,1.9309,-1.15441,-3.38643,-2.1019,0.797262,402.655,13.6839,3436.34,0.123711,0.943866,0.00728208,3254.81,-0.000205828,0.0680662,9.76229,8.1578,98.4405,68.4228,0.423613,9.5234,9.76673,98.3847,117.441,0.0558394,-49.0187 
21,97,43.248,4.2,48.55,-0.2,0.19,0.01,21,8193.89,-0.0764007,19.8164,9.41693,98.8382,-0.174193,200.274,367.364,-1.88634,0.658377,6.7008,-0.518637,-7.11728,-62.0105,3580.66,27.2429,4840.31,7210.44,-1.49587,1.04884,7.48173,-0.128173,-6.72682,-40.6335,3667.64,33.6856,4927.28,0.472799,0.984181,0.012437,7757.28,-4.90465e-05,0.615192,8.96235,8.05493,98.8205,68.9579,0.638977,9.3741,9.448,98.0957,118.262,0.724777,-49.3042 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,9101.81,-0.106505,22.4932,9.32652,99.1813,0.0875085,-90.4318,50.3099,-1.82159,-0.91302,0.576807,-1.26296,-3.08311,-68.7038,4309.46,-13.5273,5191.63,7086.74,-1.38898,-0.48041,1.44203,-0.830352,-2.6505,1.36897,4405.82,-6.3892,5288,0.500954,1.00254,-0.00223068,8794.86,-3.80667e-05,0.743278,8.84148,7.96098,99.2014,67.6317,0.721607,9.09384,9.09476,98.541,116.72,0.66047,-49.0881 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,3231.48,-0.0354331,-8.77878,8.98823,98.6216,-0.0599538,41.0128,0.00137743,-0.957043,1.51835,1.82088,1.38587,-3.04344,-59.2096,-61.7052,3.52405,3665.32,2648.69,-0.584217,1.89118,2.56653,1.7587,-2.67061,0.133389,21.342,9.6757,3748.36,0.00681311,0.557604,0.00473255,3132.48,-3.51988e-05,-0.0145712,-8.02576,6.85285,114.199,77.8797,0.497468,8.70329,9.42926,98.2669,117.351,15.9321,-39.4716 
24,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,24,3555.48,-0.092682,9.2122,9.73763,98.8804,0.260244,-50.4076,498.208,-0.202862,0.0251147,0.594871,-4.03749,-3.03732,-68.2479,401.405,13.0448,3660.83,3347.24,0.226877,0.454853,1.45435,-3.60775,-2.60758,1.35652,497.129,20.1355,3756.56,0.137516,0.93381,0.00977733,3615.07,-0.000317729,0.0576982,10.3963,8.73379,97.7292,68.7458,0.440427,9.29614,10.2912,98.6065,117.909,-0.877276,-49.1629 
25,97,43.248,4.2,48.55,-0.2,0.19,0.01,25,8465.05,-0.0222717,20.4621,9.50398,98.5972,-0.00944416,23.1314,500,0.174209,-0.29387,7.28507,-4.43709,-1.87311,-118.456,3654.75,55.6071,5222.42,6337.8,0.920095,0.452016,8.77684,-3.6912,-1.12723,-0.646525,3820.9,67.9142,5388.57,0.460715,0.969833,0.02269,8293.41,-0.000255846,0.599583,9.35453,8.19686,98.6654,67.4126,0.674425,9.51239,9.48125,97.9839,116.472,0.681557,-49.0596 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,9449.53,-0.019556,23.0371,-9.35851,99.0548,0.0082988,-25.3129,1.42454,-2.24451,0.145479,3.26823,-1.29246,-7.55427,-77.5327,4449.26,-10.4945,5421.29,7025.12,-1.7563,0.633682,4.24464,-0.804255,-7.06607,1.89393,4558.01,-2.43911,5530.04,0.498255,1.00094,-0.000813151,9147.94,-0.000133572,0.752125,8.92097,8.07531,99.1022,68.5933,0.728374,9.39236,9.24111,98.5027,117.865,0.599503,-49.2713 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,3546.53,-0.00502558,9.55789,9.21783,98.8924,0.00361156,-11.734,500,0.75768,0.961779,-3.4784,-3.04665,-4.20594,-15.5091,-72.6827,4.76734,4097.03,2869.42,0.855337,1.05944,-3.28309,-2.949,-4.10828,0.610344,-50.9297,6.37867,4118.78,-0.0151232,1.2807,0.00284472,3367.66,-0.000370836,0.0118283,-16.7173,-6.94579,120.509,50.7652,0.528572,9.10941,9.66277,98.5311,117.398,21.9783,-66.6332 
28,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,28,3731.25,-0.116608,9.02624,10.4442,98.9656,0.116241,-14.879,57.3415,-0.30933,0.160922,-0.375692,-4.67954,-6.67864,-57.8793,390.272,5.52278,3776.99,3125.17,0.0551204,0.525372,0.353209,-4.31509,-6.31419,1.03643,471.453,11.5362,3858.17,0.128331,0.958937,0.00547786,3673.73,-0.000253466,0.0601702,10.5719,8.48796,98.3353,67.9714,0.446967,9.77032,9.92891,98.4374,117.902,-0.102163,-49.9302 
29,97,43.248,4.2,48.55,-0.2,0.19,0.01,29,8623.65,-0.0854196,21.0264,9.36951,98.9989,-0.057276,-76.7262,65.1015,-0.855631,-0.29676,1.94854,-5.27341,-3.06948,-132.298,3784.08,49.672,5199.94,6556.28,-0.0225886,0.536283,3.61462,-4.44036,-2.23644,2.41834,3969.64,63.4172,5385.5,0.470359,0.972803,0.0212313,8439.61,-0.000145802,0.661535,8.83479,8.06058,99.0111,68.3967,0.69744,9.39822,9.20217,98.3783,117.534,0.63285,-49.1368 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,9336.27,-0.0918089,22.5936,9.43669,99.2466,0.107918,85.4632,298.641,4.51235,2.3296,5.59532,-4.94532,-1.63646,-96.5639,4369.59,-7.87739,5421.77,7240.9,5.12039,2.93764,6.81139,-4.33728,-1.02842,0.283292,4505.03,2.15522,5557.21,0.494107,0.999163,0.000713904,9117.52,-0.000164617,0.734158,9.05127,8.03314,99.2069,68.7169,0.72648,9.33034,9.29513,98.6035,118.12,0.603382,-49.4031 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,3745.27,-0.0926644,10.0766,9.24305,98.6578,0.131619,-2.49706,500,4.19222,1.97476,5.75044,-2.63855,-4.09513,-85.9522,-48.3022,13.4404,4240.21,3042.67,4.73344,2.51597,6.83287,-2.09733,-3.55391,0.189557,72.2541,22.3705,4360.76,0.0195721,0.648586,0.00936143,3691.69,-0.00056021,0.00511198,-9.12656,-3503.67,103.363,52.6835,0.575804,9.01517,9.19943,98.2856,117.372,5.07729,-64.6881 
32,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,32,3634.69,-0.0125277,9.33245,9.53255,98.6169,0.0291055,-24.9093,500,0.0461463,3.88376,5.81241,-6.76692,-4.00374,-56.0122,404.295,7.94833,3718.04,2919.61,0.39884,4.23645,6.5178,-6.41423,-3.65104,-4.99161,482.857,13.7678,3796.6,0.132871,0.952473,0.00663578,3634.04,-0.000265424,0.0673842,9.70379,8.72318,97.8958,68.3801,0.44086,9.53044,9.99976,98.1575,117.375,-0.261713,-48.9954 
33,97,43.248,4.2,48.55,-0.2,0.19,0.01,33,8422.93,-0.0282926,21.5039,9.09842,98.815,0.0233174,-13.0992,499.988,1.12639,-1.31604,0.326882,-0.806744,-2.34105,-126.255,3709.21,24.0836,5133.95,6379.05,1.92139,-0.521045,1.91688,-0.0117466,-1.54605,-0.0894895,3886.3,37.201,5311.04,0.468541,0.983524,0.0127386,8294.46,-0.000225404,0.666954,8.70056,7.98257,98.8678,68.666,0.709393,9.0755,9.25714,98.0924,118.146,0.77542,-49.4804 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,9291.92,-0.0802054,23.1765,-9.16571,99.3417,6.79457,-1934.9,500,1.60281,1.00256,4.26274,-0.173326,-5.22438,-103.564,4268.94,57.6143,5465.89,434887,2.25493,1.65467,5.56697,0.478788,-4.57226,-0.0341584,4414.2,68.3742,5611.15,0.486604,0.973609,0.021954,9071.46,-0.000206697,0.747222,8.75628,8.01788,99.3511,68.1108,0.755214,9.15708,9.23799,98.7864,117.261,0.564616,-49.1498 
36,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,36,3565.76,-0.0875638,9.24136,9.4557,98.644,0.153685,21.0818,362.144,4.35678,-0.116395,7.7727,0.0181639,-2.37086,-71.3063,417.652,8.57829,3547.99,2950.1,4.80578,0.332602,8.67069,0.467161,-1.92186,0.298168,517.666,15.9867,3648,0.146006,0.948727,0.00800807,3545.51,-0.000118132,0.0676772,9.4594,8.8311,98.3936,68.6771,0.457457,9.00086,9.58306,98.2133,117.726,0.180256,-49.0484 
37,97,43.248,4.2,48.55,-0.2,0.19,0.01,37,7943.12,-0.0896703,19.7351,9.25787,99.0832,0.0279246,58.8378,25.8999,2.83974,1.15759,2.66386,-4.66256,-1.0373,-116.821,3270.39,32.3024,4982.49,6001.15,3.57534,1.89318,4.13504,-3.92697,-0.301705,0.230673,3434.24,44.4397,5146.35,0.445675,0.977856,0.0156579,7705.71,-0.00016506,0.589569,8.76878,7.98835,99.0861,68.5206,0.65718,9.33404,9.45853,98.5118,117.969,0.574231,-49.4488 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,9554.89,-0.0985529,22.8707,-9.56343,99.0117,0.04218,99.5833,167.427,0.338061,1.59592,6.73174,-3.45001,-4.48773,-99.1746,4437.88,-3.56579,5519.07,7256.88,0.962537,2.2204,7.9807,-2.82553,-3.86325,-0.783457,4576.98,6.73806,5658.17,0.493568,0.99743,0.00218888,9273.26,-0.00017424,0.718098,9.13128,8.31507,99.0002,67.6889,0.699682,9.64404,9.582,98.2664,116.697,0.733779,-49.0077 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,3368.82,-0.000977493,8.95442,9.32435,98.7483,0.00349083,6.63035,9.10575e-13,3.36285,-0.367055,-0.7952,-1.11173,-1.92187,-18.8084,-112.73,7.24258,3855.44,2718.76,3.48128,-0.248623,-0.558337,-0.993295,-1.80344,-3.56128,-86.349,9.1967,3881.82,-0.0275386,1.22908,0.0043453,3135.56,-5.36562e-05,-0.00618649,72.772,5.67137,94.0516,71.6105,0.513098,9.21668,9.3773,98.2322,116.009,-4.18069,-44.3981 
40,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,40,3476.11,-0.104156,8.82244,9.89718,98.8363,1.35666,244.033,216.292,4.7675,3.78445,-0.749836,0.932525,-4.30618,-71.8475,354.947,3.87833,3531.22,13619.9,5.21991,4.23685,0.154974,1.38493,-3.85378,0.978304,455.72,11.343,3631.99,0.131321,0.95826,0.00572013,3470.28,-0.000230373,0.0663697,9.88944,8.06142,99.0342,68.3795,0.42411,9.27716,10.1829,98.3564,118.017,0.67784,-49.6375 
41,97,43.248,4.2,48.55,-0.2,0.19,0.01,41,8025.93,-0.00826548,19.264,9.56016,99.1698,0.00985942,-0.208976,500,1.58046,5.11309,4.67163,-1.40749,-1.40206,-77.4821,3564.24,44.3265,4768.46,5995.31,2.06834,5.60097,5.6474,-0.91961,-0.914178,0.508192,3672.92,52.3765,4877.14,0.475709,0.975652,0.019399,7720.95,-0.000106004,0.625094,9.02841,7.85501,99.1066,67.6983,0.637572,9.49984,9.12949,98.5373,116.729,0.569341,-49.0307 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,8918.5,-0.131873,21.8681,-9.52424,99.136,0.0207053,609.975,496.775,0.479432,1.25588,3.96591,-2.62544,-0.492537,-132.047,4201.07,-25.1471,5165.72,7191.24,1.3109,2.08735,5.62885,-1.79398,0.33893,0.256628,4386.28,-11.4279,5350.93,0.496885,1.00458,-0.0039497,8827.55,-0.000342079,0.699343,9.11719,8.17803,99.1947,68.4519,0.678484,9.62715,9.37646,98.3394,117.799,0.855306,-49.3475 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,3340.13,-0.00291434,9.08556,9.30198,98.8376,0.00590176,5.44306,2.34059e-11,-0.40025,0.443651,3.47824,-0.923771,-2.97304,-63.8789,-93.1544,4.01066,3852.6,2752.25,0.00197835,0.84588,4.2827,-0.521543,-2.57081,-1.10121,-3.55808,10.6474,3942.2,-0.00108861,-0.236026,0.00495069,3268.47,-2.11249e-05,-0.00359528,37.8767,-26.5909,80.8319,82.1215,0.519933,9.12412,9.44459,98.6115,117.422,-17.7796,-35.3004 
44,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,44,3566.29,-0.0181004,8.93451,9.877,98.8722,0.131363,-38.6294,500,0.728102,-0.93325,4.1509,-0.719776,-1.73849,-67.0277,387.117,32.4007,3627.9,3037.89,1.15016,-0.511194,4.99501,-0.297721,-1.31644,-0.242597,481.129,39.3647,3721.91,0.134758,0.874753,0.0191106,3570.31,-0.000264631,0.0654778,9.46885,8.37073,98.2547,68.5408,0.446835,9.64286,9.6736,98.5449,117.575,-0.290147,-49.0338 
45,97,43.248,4.2,48.55,-0.2,0.19,0.01,45,8330.92,-0.122032,20.322,9.5856,98.7359,0.0391677,2.25438,0.537903,2.86653,0.998428,7.00327,-1.23156,-1.89809,-118.464,3669.35,50.8413,5055.05,6344.22,3.61247,1.74437,8.49515,-0.485619,-1.15215,0.304487,3835.51,63.1493,5221.2,0.469514,0.971994,0.0217943,8169.11,-0.000302407,0.623735,9.22521,8.04285,98.6675,68.1138,0.667513,9.63352,9.24263,98.0613,117.55,0.606175,-49.4362 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,9247.55,-0.112854,22.8167,9.36458,98.8906,0.00248237,106.317,17.8308,1.2343,1.55046,4.85029,-2.5222,-4.35358,-124.096,4187.06,62.8731,5470.89,6964.21,2.0157,2.33186,6.41309,-1.7408,-3.57218,-0.177215,4361.12,75.7662,5644.95,0.482082,0.970494,0.0241281,9046.43,-0.000149138,0.719492,8.84852,8.1244,98.937,68.0676,0.738003,9.31853,9.21756,98.2732,117.211,0.66378,-49.1434 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,3031.25,-0.0166604,8.41491,9.35768,99.0958,-0.00258487,-22.2461,499.999,1.48454,2.89867,2.2771,-0.970494,-5.3165,-46.6741,-117.052,-5.8751,3625.08,2565.25,1.77843,3.19256,2.86489,-0.676599,-5.02261,-0.340814,-51.5871,-1.02584,3690.54,-0.0171297,0.96637,-0.000512304,3011.56,-0.000417213,-0.00592049,-0.152713,6.09279,104.041,72.4735,0.476791,9.10815,9.70798,98.7334,117.902,5.30766,-45.4289 
48,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,48,3407.34,0.00205383,9.00148,9.53797,98.9899,0.00999136,4.07512,1.05285e-12,-0.466074,0.132035,3.3356,-1.65812,-0.662269,-58.5067,385.402,14.2801,3524.89,2796.22,-0.0976727,0.500436,4.07241,-1.28972,-0.293868,-0.408365,467.463,20.3587,3606.95,0.135057,0.929182,0.0102904,3461.23,-0.000366571,0.0668236,9.89194,8.85396,98.3307,68.4804,0.450337,9.27905,9.64181,98.4993,117.687,-0.168598,-49.2062 
49,97,43.248,4.2,48.55,-0.2,0.19,0.01,49,8022.4,-0.00970391,19.7757,9.29567,99.3918,0.00273929,-24.7111,500,2.56281,3.13901,7.20424,-2.56042,-4.63739,-108.914,3631.52,27.0975,4750.13,5986.44,3.24861,3.82482,8.57585,-1.87462,-3.95158,0.126969,3784.28,38.4133,4902.89,0.481848,0.982546,0.0142272,7853.68,-0.000232619,0.631667,8.90763,8.12039,99.5531,68.793,0.641037,9.28136,9.31263,98.6593,118.196,0.893748,-49.4026 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,8958.44,-0.0207669,22.0072,9.43118,98.781,0.0196395,13.1049,500,1.56239,2.96722,2.16582,-1.72767,-2.49695,-113.51,4118.54,72.7629,5321.76,6764.95,2.27713,3.68196,3.59529,-1.01293,-1.78221,0.468093,4277.74,84.5561,5480.96,0.484623,0.966565,0.0276333,8826.94,-0.000321584,0.707133,9.15663,8.03907,98.761,66.8771,0.713098,9.42907,9.15859,98.1922,115.701,0.568729,-48.8236 
