cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
13,-4.005,43.2177,13,9252.72,-0.0282297,27.2868,8.747,119.114,-0.00398065,8.69263,499.999,-2.44986,-1.31011,-9.29549,-2.86014,-2.47098,-540.205,5118.13,-12.4138,6295.77,7770.87,0.951667,2.09141,-2.49243,0.541387,0.930548,2.2323,5548.42,26.7038,6726.06,0.492511,0.991648,0.00726041,11265.6 
14,-4.015,43.2077,14,7707.2,-0.405568,24.7304,8.62924,119.535,0.380971,166.159,457.353,-2.12113,-2.3395,-10.7481,-2.53628,-0.254766,-560.641,4715.1,-20.4479,5249.28,9007.69,1.40908,1.1907,-3.68765,0.993925,3.27544,2.15909,5161.67,20.1495,5695.85,0.516005,0.993215,0.00647438,10003.1 
15,-4.06,43.1627,15,8250.03,-0.0253808,25.3753,8.59002,119.278,0.00163176,12.8978,1.29001e-05,-2.98302,-0.0380145,-2.92074,-5.942,-0.941203,-533.32,4785.33,1.65095,5706.36,7096.47,0.37515,3.32016,3.7956,-2.58383,2.41697,0.481762,5210.14,40.2699,6131.16,0.499935,0.986655,0.0119544,10421.6 
16,-3.96,43.2627,16,8687.94,-0.383684,26.5776,8.74152,119.268,0.429969,1713.03,495.787,-4.40331,-2.40286,-4.84471,-3.26365,-2.44324,-581.143,4909.72,-9.25628,6020.09,31540.2,-0.744007,1.25645,2.4739,0.395656,1.21607,0.461969,5372.62,32.8257,6483,0.493663,0.989421,0.00924104,10883.2 
17,-4.03,43.1927,17,8918.06,-0.0356756,26.7953,8.70876,119.186,-0.0210651,-3.76038,500,-2.98034,-3.49017,-11.9795,-3.32256,-4.55192,-482.556,5029.32,-17.0282,6167.18,7599.03,0.058185,-0.451639,-5.9024,-0.284031,-1.51339,0.270703,5413.7,17.9149,6551.56,0.492937,0.994242,0.0050119,10982.5 
18,-4,43.2227,18,9118.59,-0.013658,27.0006,8.74305,119.105,-0.0102908,-44.7067,54.7178,-2.41395,-2.63034,-4.59674,0.380532,-0.0752119,-561.292,5312.42,-5.60723,6020.33,7699.75,1.12035,0.903965,2.47187,3.91484,3.45909,0.791757,5759.5,35.0373,6467.42,0.511646,0.989466,0.00988101,11256.8 
19,-3.98,43.2427,19,8647.78,-0.0728365,25.8615,8.72565,119.171,0.0831941,50.989,479.134,-0.989927,-1.40026,-4.90126,-4.87638,-1.63666,-627.415,5024.54,2.99816,5876.39,7484.01,2.96074,2.55041,3.00007,-0.925719,2.314,0.696947,5524.3,48.4308,6376.15,0.504777,0.98489,0.0137989,10944 
20,-3.945,43.2777,20,8585.95,-0.381971,26.3043,8.73683,119.429,0.881371,201.39,142.99,0.464851,-3.07424,-5.65335,-4.50031,-3.4279,-631.842,5002.71,-5.93893,5877.53,13259.5,4.44339,0.904296,2.30373,-0.52177,0.550642,0.700046,5505.99,39.8143,6380.81,0.503765,0.987504,0.0113635,10929.7 
21,-3.955,43.2677,21,9761.53,-0.112808,28.6291,8.71206,119.161,0.210555,-739.035,0.00220203,-6.72133,-4.5723,-6.96873,-2.66187,-8.10178,-555.483,5475.72,-8.29024,6464.08,13185,-3.2236,-1.07457,0.0267254,0.835859,-4.60405,1.00332,5918.19,31.9336,6906.54,0.50202,0.990646,0.00844538,11788.7 
22,-3.95,43.2727,22,8250.8,-0.0401367,24.68,8.58718,119.269,0.0729276,-11.1045,500,-2.24,-0.0197521,-8.62353,-6.43932,-6.82604,-603.831,4873.58,-8.88674,5451.86,6925.44,1.56216,3.78241,-1.01921,-2.63716,-3.02388,0.236935,5354.56,34.8381,5932.83,0.514987,0.988742,0.0107012,10397.5 
23,-3.975,43.2477,23,8892.23,-0.111349,26.4334,8.71911,119.528,1.97983,-1211.01,0.0427059,-1.49721,-2.53509,-11.1907,-4.50639,-3.67125,-519.031,5109.69,5.64928,5940.7,85552.5,1.77099,0.73311,-4.65429,-1.23819,-0.403056,-0.227578,5523.12,43.2336,6354.12,0.505589,0.986487,0.0123786,10924.1 
24,-4.065,43.1577,24,10100.7,-0.377777,29.1747,8.9624,119.319,0.00667599,1.09237,408.244,-2.85668,-4.87367,-4.88861,-6.89844,-7.40171,-582.598,5424.44,-3.25247,6875.73,8512.13,0.811786,-1.20521,2.44832,-3.22997,-3.73325,1.49881,5888.5,38.9349,7339.79,0.485557,0.988561,0.00967713,12127.3 
25,-3.985,43.2377,25,8953.4,-0.0244351,27.0607,8.62634,119.344,-0.00680475,-33.7279,489.106,2.34708,-6.28751,-13.0346,-6.56663,-5.55522,-680.581,5202.98,-5.0725,6148.88,7606.55,6.63252,-2.00207,-4.46371,-2.28119,-1.26978,-0.318977,5745.09,44.2101,6690.99,0.502525,0.986712,0.0120252,11432.4 
26,-3.97,43.2527,26,7914.41,-0.324008,24.4622,8.61334,119.377,0.759055,-660.586,295.935,-3.3259,3.79009,-1.17054,-3.55641,-3.40223,-504.111,4696.99,-20.5294,5421.52,23181.9,-0.151649,6.96434,5.17797,-0.382161,-0.227978,0.545015,5098.53,15.9746,5823.07,0.507411,0.994547,0.00502809,10048.1 
27,-3.995,43.2277,27,7826.91,-0.338463,24.6541,8.55701,119.455,1.5079,-1728.22,328.261,-3.73637,-3.07236,-4.13004,-4.69846,-2.68871,-568.658,4606.68,-13.0876,5466.43,91701,-0.155686,0.508328,3.03134,-1.11777,0.891976,0.0401645,5059.64,28.0903,5919.38,0.501395,0.990378,0.00866591,10091.1 
28,-4.025,43.1977,28,8323.99,-0.40575,26.1993,8.65756,119.564,0.545062,-419.496,320.213,-1.44967,0.464195,-11.3894,-2.2527,-2.41803,-484.924,4693.78,-10.2531,6025.27,14827.2,1.60377,3.51763,-5.28252,0.800741,0.635414,5.14301,5080.04,24.8615,6411.53,0.482442,0.991508,0.00709233,10529.8 
29,-4.02,43.2027,29,8271.88,-0.0366799,25.8486,8.64814,119.261,0.0294287,31.6623,500,-3.412,-2.87425,-11.6029,-0.517966,-5.94141,-467.559,4907.66,-6.76109,5760.85,7307.38,-0.467904,0.0698474,-5.71469,2.42613,-2.99731,0.145011,5280.08,27.096,6133.28,0.503183,0.991099,0.00807247,10493.4 
30,-4.035,43.1877,30,7694.45,-0.0234277,24.4742,8.4591,119.258,0.0398751,-31.344,499.944,-1.21374,-3.73114,-11.2368,-3.12081,0.0867131,-502.62,4532.52,-17.8787,5394.64,6780.18,1.95112,-0.566276,-4.90708,0.0440541,3.25158,-20.6548,4932.87,18.5173,5795,0.500361,0.993474,0.00585179,9858.62 
31,-4.045,43.1777,31,9021.35,-0.0204561,26.6414,8.609,119.318,-0.00929167,-192.342,500,-6.5263,-2.88151,-4.27683,-1.72202,-5.66045,-533.981,5197.54,-4.62744,5958.01,7524.48,-3.16396,0.480829,2.44785,1.64032,-2.29811,3.74092,5622.88,34.0394,6383.34,0.508917,0.989517,0.00972755,11048.7 
32,-4.04,43.1827,32,8488.49,-0.0932789,24.6104,8.715,119.421,0.0874336,-36.6893,150.174,-2.83831,-0.299065,-5.05167,-3.96297,-2.77084,-543.296,4927.78,-10.9284,5586.43,7086.45,0.582681,3.12192,1.79031,-0.541983,0.650145,0.680478,5360.54,28.413,6019.18,0.511656,0.99081,0.00862053,10476.8 
33,-3.965,43.2577,33,8867.31,-0.156473,25.6268,8.88871,119.432,0.357235,-349.779,9.54179,0.162667,-5.20731,-11.2535,-0.950524,-2.82574,-530.72,4859.21,-8.39621,6010.51,11483,3.50447,-1.86551,-4.56987,2.39128,0.516063,-192.912,5281.95,30.0345,6433.25,0.491334,0.990147,0.00852679,10750.2 
34,-3.99,43.2327,34,8916.4,-0.0206833,26.1335,8.62339,119.444,-0.00505994,-10.7234,500,-2.33819,-6.47935,-8.11684,-3.66734,-3.15994,-445.719,4784.76,-25.3543,6027.82,7337.94,0.468383,-3.67278,-2.50369,-0.860765,-0.353364,0.638311,5139.79,6.92132,6382.85,0.486483,0.997649,0.00199353,10565.2 
35,-3.94,43.2827,35,8667.52,-0.0299825,25.7498,8.68259,119.525,-0.0220063,7.68341,500,-3.98975,2.34571,-11.7634,-8.85422,-1.70391,-646.913,5072.68,-10.1729,5853.13,7283.61,0.0836853,6.41915,-3.61656,-4.78078,2.36953,8.61342,5587.97,36.6716,6368.42,0.507945,0.988646,0.0104962,11001.1 
36,-4.01,43.2127,36,9309.4,-0.0744274,26.1977,8.76417,119.413,0.0243129,78.8373,0.00158913,-2.66532,-1.13455,-12.5283,-6.51309,-6.86031,-541.726,5168.75,-8.52486,6052.69,7536.68,0.745781,2.27655,-5.70605,-3.10199,-3.44921,0.382122,5600.25,30.7028,6484.19,0.503991,0.990497,0.00864699,11111.8 
37,-4.055,43.1677,37,8697.71,-0.337568,26.1627,8.68442,119.382,0.481884,-486.661,465.399,-1.33721,-4.82816,-6.01346,-4.14809,-3.17093,-403.104,4845.15,-11.6962,5768.64,15030.6,1.20103,-2.28993,-0.93699,-1.60986,-0.632694,0.780484,5166.24,17.4936,6089.73,0.499515,0.994109,0.00526384,10342.5 
38,-3.93,43.2927,38,9087.49,-0.206856,27.1037,8.55921,119.735,0.229001,215.978,0.0022521,-2.06998,-0.77242,-12.8418,-4.61441,-3.07749,-427.046,4871.29,-12.0338,6222.83,9161.96,0.619017,1.91657,-7.46379,-1.92542,-0.388492,-0.0306106,5211.45,18.8897,6562.99,0.482989,0.993697,0.005274,10790 
39,-4.05,43.1727,39,8539.54,-0.0253766,26.0054,8.63188,119.4,-0.0425126,48.5514,500,-1.57904,-3.87802,-10.1787,-1.83354,-5.00284,-534.828,5200.31,-6.28489,5525.38,7374.62,1.78863,-0.510354,-3.44337,1.53413,-1.63517,-0.519489,5626.32,32.4433,5951.39,0.526563,0.99001,0.00994219,10685 
40,-3.935,43.2877,40,9524.97,-0.107699,27.3934,8.77602,119.368,0.0968157,174.992,2.47852,-3.30461,-2.31395,-8.43924,-1.92685,-3.04614,-419.137,5260.64,-17.2213,6172.23,8377.51,-0.665417,0.325241,-3.16085,0.712346,-0.406945,0.0108821,5594.5,13.1295,6506.09,0.502891,0.99591,0.00370365,11124.7 
41,-4.005,43.2177,41,9256.46,-0.0170091,26.9406,8.74592,119.164,-0.0112928,-38.6071,500,-5.2694,-2.64243,-10.3901,-4.80681,-3.41974,-557.455,5156.93,-3.35559,6263.59,7684.4,-1.75926,0.867716,-3.36979,-1.29666,0.0904015,0.383679,5600.97,37.0111,6707.62,0.495553,0.988568,0.010062,11302.4 
43,-4.06,43.1627,43,9468.61,-0.373943,28.0277,8.85119,119.052,0.194341,-500.721,334.218,-1.14767,-7.76584,-7.03504,-5.45804,-8.06033,-564.892,5491.77,-1.46936,6161.55,11243.6,2.40931,-4.20887,0.0789094,-1.90107,-4.50336,1.00971,5941.72,39.4358,6611.5,0.513923,0.988518,0.0108682,11561.5 
44,-3.96,43.2627,44,9506.17,-0.0229432,27.9522,-8.63946,119.019,-0.00754827,3.36744,499.991,-0.974419,3.93642,-6.57573,-3.30713,-2.0782,-424.162,5332.48,-16.4603,6317.03,7862.17,1.69641,6.60725,-1.23406,-0.6363,0.592633,1.17564,5670.34,14.2543,6654.89,0.500604,0.99562,0.00393014,11327 
45,-4.03,43.1927,45,9630.44,-0.36957,28.4079,8.839,119.246,-0.0288576,394.391,467.091,-1.33946,0.0173106,-8.62192,-6.79971,-6.17275,-587.327,5485.99,-8.87387,6342.91,8544.55,2.35878,3.71555,-1.22544,-3.10147,-2.47451,-0.685388,5953.81,33.6559,6810.74,0.507012,0.990204,0.00902082,11742.9 
46,-4,43.2227,46,8218.58,-0.323058,24.5904,8.74957,119.263,0.497578,489.105,486.366,-0.912654,-0.69509,-7.95143,-9.15347,-3.74391,-436.613,4693.17,-6.26273,5425.79,14926.4,1.83658,2.05414,-2.45296,-6.40423,-0.994671,0.588508,5040.95,25.3535,5773.57,0.506705,0.991275,0.00802433,9948.48 
47,-3.98,43.2427,47,9135.03,-0.0103092,27.2053,8.62534,119.044,0.00446369,-44.9391,485.269,-0.478863,-1.25346,-6.18338,-1.351,-6.84494,-568.594,5075.64,-15.432,6289.43,7645.32,3.10142,2.32683,0.977196,2.22929,-3.26466,0.818029,5528.54,25.7413,6742.33,0.49101,0.991918,0.0069838,11259.5 
48,-3.945,43.2777,48,8842.52,-0.143267,26.4189,8.65712,119.132,-0.116253,100.394,6.05655e-10,0.224387,1.76703,-6.94738,-4.71926,0.907563,-568.935,5158.44,-8.05784,5789.43,7825.25,3.80682,5.34946,0.217479,-1.13683,4.48999,0.982912,5611.61,33.1401,6242.61,0.513986,0.989771,0.00968447,10917.8 
49,-3.955,43.2677,49,8656.28,-0.100718,26.3722,8.49821,118.985,0.0923424,198.099,24.1923,-1.02089,-0.894368,-2.38155,-4.39977,-4.06876,-593.34,4951.63,-0.459572,5844.83,7891.24,2.71521,2.84173,5.09065,-0.66367,-0.332656,0.472541,5424.24,42.5056,6317.44,0.502521,0.986472,0.0122425,10794.1 
50,-3.95,43.2727,50,9419.6,-0.0250734,27.5512,8.68488,119.146,0.0187604,-21.4684,500,-3.13096,-1.9197,-2.73015,1.00619,-1.08462,-496.515,5332.07,-9.45635,6128.85,7802.43,-0.00453295,1.20673,3.5227,4.13262,2.04181,0.676796,5727.56,26.4975,6524.34,0.508066,0.991969,0.00742585,11273.2 
51,-3.975,43.2477,51,8628.7,-0.154184,26.1233,8.68222,119.446,0.36367,68.4239,7.21806e-05,-4.34059,2.31367,-9.17611,-0.373766,-1.95605,-494.919,5068.39,-8.54689,5790.54,8193.4,-1.22422,5.43005,-2.94336,2.74261,1.16033,1.56982,5462.61,27.2914,6184.76,0.509588,0.991333,0.00806309,10719.7 
52,-4.065,43.1577,52,8880.04,-0.399767,26.7053,8.92042,119.082,-0.045575,436.969,153.808,-0.51266,-2.78947,2.14132,-4.0259,-7.12427,-497.292,5268.34,-10.9793,5839.7,8403.22,2.61866,0.341844,8.40395,-0.894584,-3.99295,-0.297524,5664.46,25.0308,6235.81,0.516599,0.992326,0.00734001,10964.9 
53,-3.985,43.2377,53,9095.48,-0.383005,27.2512,8.8437,119.185,0.361409,847.975,459.472,1.1873,-1.51641,-6.11133,-3.01336,-5.22669,-476.131,4942.57,0.344405,6324.56,17821.9,4.18537,1.48166,-0.115186,-0.0152887,-2.22862,1.03482,5321.83,34.8222,6703.82,0.482921,0.988679,0.00947791,11020.1 
54,-3.97,43.2527,54,9000.11,-0.0592621,26.8964,8.73026,119.075,0.0153536,128.73,9.83529e-07,4.26391,0.200332,-9.70643,-5.83485,-6.40856,-462.548,5092.14,-13.3539,6171.62,7708.26,7.17645,3.11287,-3.88135,-2.9223,-3.49601,-374.485,5460.58,20.1404,6540.06,0.495532,0.993587,0.00564084,11019.6 
55,-3.995,43.2277,55,8717.37,-0.0394231,26.318,8.56802,119.253,0.179683,-47.1514,0.0131725,-2.92471,-2.70831,1.39606,-6.23505,-4.68424,-535.681,5183.76,-18.0883,5752.66,7616.36,0.44833,0.66473,8.14214,-2.86201,-1.3112,-0.602157,5610.45,20.7016,6179.35,0.516478,0.993584,0.00613345,10862.9 
56,-4.025,43.1977,56,8499.63,-0.0427682,25.683,8.51221,119.23,0.0205797,59.3793,500,0.102054,-2.57494,-11.8285,-1.49792,-6.97126,-516.278,4744.24,-1.12482,5822.43,7156.55,3.35292,0.675923,-5.32674,1.75295,-3.72039,-0.631294,5155.47,36.2601,6233.66,0.493154,0.987841,0.0106016,10454.1 
57,-4.02,43.2027,57,9849.14,-0.400791,28.6876,9.05361,119.172,-0.877771,-1682.84,280.816,-2.36666,-1.4375,-6.28784,-3.89691,-4.33628,-521.287,5628.63,-1.87955,6503.36,56541,0.915741,1.84491,0.276966,-0.614503,-1.05388,0.797722,6043.86,35.8681,6918.58,0.506837,0.989721,0.00945972,11924.7 
58,-4.035,43.1877,58,9655.72,-0.217204,28.3031,8.82336,119.334,0.0214111,-720.583,500,1.6096,0.985148,-3.16904,-2.85223,-8.87337,-580.736,5285.03,7.21415,6558.6,8631.73,5.26634,4.64189,4.14444,0.80451,-5.21663,0.570103,5747.61,49.2667,7021.18,0.490594,0.985221,0.0127609,11715.6 
59,-4.045,43.1777,59,9307.56,-0.232626,27.2858,8.74708,119.269,0.172489,537.575,374.576,-3.52387,1.06315,-9.31237,-3.15716,-2.59045,-481.327,5326.63,-6.76099,5899.86,10788,-0.493087,4.09393,-3.25079,-0.126374,0.440336,5.89567,5710.02,28.093,6283.25,0.516707,0.991464,0.00816896,11050.8 
60,-4.04,43.1827,60,8496.38,-0.0133621,26.1492,8.44305,119.237,-0.00482588,-10.9595,500,0.630698,2.18799,-7.70278,-2.33298,-3.0719,-544.774,4859.76,-0.91207,5910.37,7188.81,4.06099,5.61828,-0.842192,1.09731,0.358394,1.08182,5293.69,38.5363,6344.3,0.49537,0.987421,0.0110654,10686.3 
61,-3.965,43.2577,61,9228.6,-0.121085,27.1117,8.72638,119.355,0.0410007,-52.6894,1.78032,-0.960189,-1.27861,-1.59958,-5.99983,-1.6852,-535.844,5368.08,-7.99111,5912.58,7772.01,2.41388,2.09546,5.14856,-2.62576,1.68887,0.409637,5794.9,30.8107,6339.4,0.51817,0.990781,0.00887353,11183.4 
62,-3.99,43.2327,62,7791.03,-0.00922829,25.0973,8.30172,119.455,-0.0263447,31.3435,500,0.00276294,-2.96533,-9.19322,-4.26959,-2.54984,-602.446,4657.01,-12.3673,5513.17,6809.39,3.79621,0.828109,-1.60633,-0.476147,1.2436,1.42434,5136.88,31.2573,5993.04,0.502091,0.989464,0.00951624,10231 
63,-3.94,43.2827,63,9569.1,-0.314724,27.8799,8.88158,119.419,-0.17019,571.348,223.108,-1.42258,-0.765269,-0.193278,-4.60041,-7.81465,-473.576,5487.16,-11.51,6165.58,11226.2,1.55941,2.21672,5.77069,-1.61842,-4.83266,-0.86408,5864.38,22.7828,6542.8,0.513259,0.993247,0.00637355,11425.8 
64,-4.01,43.2127,64,8364.99,-0.0892973,25.899,8.54094,119.007,0.0279286,281.054,0.0552615,-2.04427,-2.29233,-9.95779,-6.40692,-3.56842,-525.081,5004.59,-12.7391,5653.7,7456.39,1.26202,1.01396,-3.34519,-3.10062,-0.262129,0.245211,5422.84,25.2833,6071.95,0.512362,0.991907,0.00761205,10584 
65,-4.055,43.1677,65,8637.54,-0.41938,27.0853,8.68289,119.026,0.0988897,1292.56,206.316,-2.67013,-3.72197,-5.49587,-2.52752,-2.8938,-555.549,5272.63,-13.7897,5706.66,11816.9,0.828017,-0.22382,1.50042,0.970625,0.60435,0.592232,5715.14,26.439,6149.17,0.522315,0.991969,0.00785807,10941.9 
66,-3.93,43.2927,66,9523.26,-0.409029,28.5814,-8.86045,119.061,0.388502,-61.5487,495.186,2.11073,-3.94416,-5.56175,-4.36457,-4.23619,-515.722,5397.3,-7.91661,6417.84,9022.35,5.3581,-0.696799,0.932984,-1.11721,-0.988827,0.732535,5808.09,29.4281,6828.63,0.500162,0.991211,0.00787606,11612.4 
67,-4.05,43.1727,67,9074.51,-0.0203058,27.4126,8.61686,118.988,0.00562157,-13.003,500,-0.724299,-1.34786,-8.92203,-3.16191,-4.70235,-617.361,5062.82,-12.06,6332.38,7691.8,3.16306,2.53949,-1.14731,0.725447,-0.814997,1.25692,5554.57,32.6446,6824.13,0.48917,0.98982,0.00873509,11355.1 
68,-3.935,43.2877,68,9884.86,-0.410542,29.1041,8.97711,119.28,0.157717,-31.7537,485.587,-1.93967,-1.05269,-8.72057,-3.64805,-0.345566,-565.913,5645.24,-7.45897,6454.43,8668.24,1.62373,2.51072,-1.59377,-0.084652,3.21784,1.2809,6096.01,33.5202,6905.2,0.509469,0.990469,0.00886295,11965.4 
69,-4.005,43.2177,69,9012.36,-0.117619,26.5268,8.66327,119.346,0.111273,151.419,0.144842,-2.9616,0.628001,-5.47972,-3.38217,-2.80042,-575.231,5020.7,-6.6749,6124.4,8029.51,0.660472,4.25008,1.76443,0.239905,0.821653,0.771936,5478.89,34.979,6582.59,0.494749,0.988951,0.0096938,11074.1 
70,-4.015,43.2077,70,9510.2,-0.357032,27.8386,8.97279,119.437,0.103919,-572.066,479,-2.63527,-1.32784,-8.89775,-7.53054,-5.2391,-532.584,5559.39,-2.66825,6048.43,10066.8,0.718268,2.0257,-2.19067,-4.177,-1.88556,0.602367,5983.61,35.8975,6472.65,0.520977,0.98961,0.010113,11485.4 
71,-4.06,43.1627,71,8879.18,-0.0214357,25.5916,-8.77926,119.279,-0.0241365,19.2706,500,-1.60708,0.257211,-6.77943,-2.35808,-3.42256,-475.695,4981.07,-9.13588,5782.83,7329.08,1.38824,3.25254,-0.788775,0.637243,-0.427237,1.19418,5359.98,25.3104,6161.74,0.50578,0.991804,0.00750993,10597.5 
72,-3.96,43.2627,72,8395.89,-0.0105194,25.4926,8.53461,119.375,0.0168484,-10.7915,500,0.0899712,-2.18095,-9.13769,-5.64129,-2.95168,-547.191,4923.2,-8.76131,5586.64,7088.51,3.53549,1.26457,-2.24666,-2.19578,0.493834,3.63864,5359.06,30.8621,6022.5,0.511449,0.990023,0.00935153,10478.2 
73,-4.03,43.1927,73,9645.54,-0.252079,27.5888,8.88202,119.404,0.112595,136.064,0.175201,-1.24723,-2.35325,-10.0476,-4.62676,-4.32988,-510.348,5340.7,-3.95621,6272.55,8475.71,1.9663,0.860272,-3.62052,-1.41323,-1.11635,-0.089358,5747.21,32.9993,6679.06,0.503064,0.990052,0.00901924,11424.4 
74,-4,43.2227,74,7490.39,-0.0222163,23.5913,8.40209,119.164,0.00366672,14.6172,500,-2.0369,2.4515,-4.56855,-2.36868,-4.50086,-738.394,4366.31,-8.22819,5339.79,6454.34,2.61257,7.10097,4.73039,2.28079,0.14861,0.719653,4954.47,45.2407,5927.94,0.495783,0.984272,0.0138636,9993.22 
75,-3.98,43.2427,75,8503.35,-0.225916,25.6543,8.80183,119.156,0.193547,254.028,0.0541234,-2.24615,-2.90542,-1.59278,-4.8497,-6.47638,-598.528,4971.32,-0.833849,5804.46,8951.21,1.52263,0.863353,5.94476,-1.08093,-2.70761,-0.308783,5448.07,42.507,6281.21,0.505054,0.98653,0.0123127,10787.1 
76,-3.945,43.2777,76,9578.97,-0.348926,27.6242,8.96454,119.266,0.673147,0.079009,76.129,-2.40524,-1.24082,-7.70054,-3.85768,-3.92971,-531.813,5474.35,-17.7004,6182.47,8063.18,0.943446,2.10786,-1.00317,-0.508996,-0.581022,2.04701,5897.96,20.8095,6606.08,0.512281,0.993863,0.00576924,11513.1 
