cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2519,4.5,0,9401.59,-0.0166747,21.2185,11.0352,122.235,-0.000366055,-13.8377,500,-0.0221017,-1.00868,-1.24105,-5.00953,-3.56875,-495.791,493.261,54.6244,10903.3,7622.51,3.09976,2.11318,5.00268,-1.88767,-0.446883,0.365229,888.177,90.5258,11298.2,0.0709105,0.848633,0.014545,12525.3,-0.00217378,0.0411603,14.7046,15.8035,125.062,90.7011,1.04313,11.6969,11.1325,121.966,130.689,3.09595,-39.9883 
1,47.2199,1.7,1,8863.12,-0.0864278,20.6645,10.9689,122.194,-0.25572,-275.898,4.45342e-07,-4.80332,-5.25717,-0.599965,-4.57868,-3.86048,-476.349,454.85,52.9834,10490,9675.49,-1.80387,-2.25772,5.39893,-1.57924,-0.861039,5.89502,834.279,87.4771,10869.5,0.0693509,0.844956,0.0146086,12029.8,-0.00226833,0.0398722,14.016,-15.8975,124.525,90.9102,1.04777,11.5867,10.8092,122.039,130.506,2.48647,-39.5954 
2,47.2719,6,2,10237.4,-0.289697,22.24,11.4746,122.115,0.361894,466.726,481.048,-1.90785,-2.30018,-3.24682,-4.76697,-1.79106,-442.656,487.516,50.2473,11561.9,13805.9,0.879433,0.48711,2.32775,-1.97969,0.996225,0.141315,840.108,82.3011,11914.5,0.0640715,0.853651,0.0125647,13112,-0.00204064,0.0433533,14.4286,-15.2845,124.178,92.1559,1.08401,11.933,11.15,121.898,130.964,2.27946,-38.8078 
3,47.5719,10,3,9614.11,-0.0260697,21.5144,11.1772,121.971,-0.000317696,6.35873,500,0.632025,-3.43147,1.44735,-2.05122,-2.3433,-556.199,54.6153,69.889,11596,7828.16,4.13426,0.0707652,8.45182,1.45102,1.15893,0.446392,497.648,110.165,12039,0.0385839,0.720773,0.016577,12897.8,-0.00181199,-0.0195189,16.5899,6.22641,112.959,74.2252,1.09815,11.8297,11.1614,121.787,130.384,-8.82725,-56.1591 
4,47.2019,2,4,10232.3,-0.366413,22.7351,11.6037,122.268,0.39399,180.553,498.431,-4.0236,-2.25839,-2.62519,-1.65152,-4.74782,-547.536,87.9773,61.0381,12218.9,10903.7,-0.575906,1.1893,4.27019,1.79617,-1.30013,0.206229,524.11,100.687,12655,0.0386547,0.748396,0.0144446,13558.8,-0.00182096,-0.0163211,20.5813,6.98596,110.168,73.8312,1.15765,12.0291,10.9891,122.072,130.44,-11.9043,-56.6088 
5,47.2219,2,5,10092.5,-0.336938,22.7924,11.4371,122.161,0.12227,653.474,2.4283e-05,-0.161652,-1.39757,-3.47676,-0.399342,-3.39724,-493.165,473.433,40.2982,11787.3,11087,2.94368,1.70776,2.7339,2.70599,-0.291906,0.721014,866.257,76.0095,12180.1,0.0645893,0.866887,0.0113649,13411.8,-0.00233551,0.0479015,12.7436,15.3141,124.357,89.4558,1.12584,11.9264,10.9301,121.978,130.844,2.37941,-41.3881 
6,47.4719,10,6,9935.24,-0.362395,22.3225,11.5321,122.095,0.337486,136.692,500,-0.151021,-2.48374,-4.42748,-0.18978,-2.16328,-520.215,91.3721,68.408,11948.9,9881.78,3.12463,0.791914,2.12384,3.08588,1.11238,0.792567,505.743,106.078,12363.3,0.0381983,0.731498,0.0155595,13239.9,-0.00185349,-0.0147991,19.9774,6.64222,108.274,74.1247,1.10951,11.8881,11.3307,121.876,130.939,-13.6024,-56.8144 
7,47.2119,1.7,7,9371.88,-0.322324,21.3759,11.2334,122.164,0.680597,587.885,360.624,-2.11152,-1.87804,-2.47579,-3.08304,-0.400976,-474.12,99.5073,66.7667,11257.6,20841.8,0.873891,1.10736,3.49502,-0.0976345,2.58443,0.561096,477.161,101.099,11635.3,0.0382909,0.72951,0.0157539,12461.5,-0.00166601,-0.0163486,20.1538,6.83278,105.543,74.515,1.10659,11.6256,10.9006,121.993,130.295,-16.4502,-55.78 
8,47.1819,4,8,9358.66,-0.136281,20.93,11.1381,122.085,0.0739826,125.198,0.00426524,0.380338,-2.83995,-3.99884,-0.287484,-2.17514,-474.284,77.9148,56.882,11140.1,7890.35,3.36678,0.146495,1.97405,2.69896,0.811302,0.780603,455.7,91.2261,11517.8,0.0369914,0.740559,0.0143804,12319.1,-0.00154045,-0.0186143,17.4367,-7.27332,108.725,74.5996,1.08087,11.7201,10.9284,121.899,130.238,-13.1736,-55.6382 
9,47.2239,2,9,10979.3,-0.308267,24.2126,11.2935,122.155,-0.0978963,-366.403,224.44,-3.67303,-5.74234,-0.679795,-2.70685,-3.33431,-515.367,660.709,64.1599,12248.7,10069.2,-0.427904,-2.49722,5.81046,0.538272,-0.0891799,-0.742564,1071.22,101.479,12659.2,0.0759182,0.857794,0.0145519,14110.2,-0.00210511,0.0600786,12.4755,15.102,124.078,89.4418,1.15838,11.7717,11.1806,121.906,131.11,2.1718,-41.6686 
10,47.2179,1.7,10,10509.4,-0.303838,22.9265,11.4599,122.23,0.251972,55.2629,4.17798,-2.54409,-0.863729,-2.91716,-3.03082,-3.81411,-458.583,575.414,65.0318,11756.4,9006.23,0.343488,2.02385,2.85799,-0.143246,-0.926536,0.312246,940.693,98.2389,12121.7,0.0700649,0.845482,0.0147095,13426,-0.00203285,0.0518666,12.7164,15.4881,124.607,89.4676,1.09805,11.9358,11.201,122.011,130.741,2.59543,-41.2734 
11,47.1919,3,11,10225.2,-0.0103743,22.0252,11.3454,122.165,-0.00917711,2.42112,499.998,-1.59336,-1.84418,-0.697256,-4.21316,-2.94949,-463.743,110.302,56.9416,11916,8135.3,1.32671,1.07588,5.14288,-1.2931,-0.0294203,0.173564,479.691,90.5224,12285.4,0.0365239,0.751743,0.0133914,13133.6,-0.00156459,-0.0134655,17.2966,8.04947,112.62,72.3935,1.12038,11.924,11.1463,121.981,130.185,-9.3609,-57.7911 
12,47.6719,10,12,10818.1,-0.280304,23.2547,11.4717,122.09,-0.161226,-285.7,29.4824,-0.291731,-0.727522,-4.89263,-2.26428,-2.64769,-357.762,107.768,70.7509,12431.3,10183.8,1.961,1.52521,-0.387171,-0.0115501,-0.394962,1.14379,392.738,96.6573,12716.2,0.0291123,0.698961,0.0138086,13490.5,-0.00140804,-0.0150364,19.2169,8.6697,109.012,73.615,1.17422,11.8322,11.1296,121.887,131.204,-12.8746,-57.5887 
13,47.3719,10,13,10184.6,-0.145405,22.3087,11.3639,122.017,0.0983582,98.7778,1.58732e-06,-0.182112,-2.58302,-5.0271,-4.42711,-4.01861,-568.375,200.81,54.3492,11971.2,8568.98,3.3968,0.995885,2.13072,-0.848204,-0.439702,0.593025,653.542,95.5067,12423.9,0.0485897,0.796343,0.0139631,13450.2,-0.00169931,-0.0135909,-17.3822,5.90598,108.948,73.7673,1.11645,11.8716,11.3023,121.787,131.247,-12.8386,-57.4799 
14,47.2619,5.5,14,10295.9,-0.34334,23.1505,11.3422,122.157,0.0294153,141.169,497.824,2.51861,0.16942,-2.0557,-4.03665,-0.0952203,-455.768,507.781,48.2454,11809.1,8682.97,5.38846,3.03927,3.684,-1.16681,2.77463,0.731478,870.817,81.2486,12172.1,0.0649471,0.85964,0.0121467,13408.1,-0.00221438,0.0475385,12.7912,15.2416,124.641,90.0551,1.11984,11.7579,11.2139,121.853,130.834,2.78811,-40.7791 
15,47.2159,1.5,15,9719.04,-0.367679,22.4266,11.2728,121.971,-0.0800622,235.065,499.053,-2.76916,-2.96368,-5.72062,-2.62074,-3.61883,-524.185,88.4423,62.5184,11837.9,8842.46,0.531497,0.336975,0.880686,0.679917,-0.318181,0.58279,505.975,100.476,12255.4,0.0385386,0.742108,0.0148778,13129,-0.00190427,-0.0135773,20.5768,7.14979,108.811,72.687,1.13344,11.6916,11.1338,121.765,131.066,-12.9543,-58.3788 
