cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
79,47.2189,1.8,79,3118.28,-0.0722505,-14.8225,8.26584,123.621,-0.0554294,43.494,1.01727,-5.3768,-1.80203,-5.43738,-2.16907,1.35158,-888.275,280.069,40.5901,5919.53,4066.93,0.216432,3.7912,5.74908,3.42416,6.94481,0.714341,987.613,104.912,6627.07,0.15379,0.843242,0.0283358,6421.81 
80,47.2144,1.6,80,2524.27,-0.00593836,-13.0608,8.21862,123.702,0.0130789,11.4384,1.24414e-11,-7.3075,-4.37692,-8.29298,-4.48874,-3.80511,-891.355,111.776,25.4857,5514.92,3499.19,-1.69488,1.23571,2.93226,1.12389,1.80751,0.457439,821.772,90.0308,6224.92,0.138668,0.83912,0.0259509,5926.2 
81,47,10,81,2703.28,-0.029981,-13.2778,8.24957,123.796,0.0132467,45.9529,6.09935e-10,-3.32991,-2.65886,-3.08734,-6.01444,-5.0891,-808.381,-74.5519,39.3655,5738.39,3585.58,1.76025,2.4313,7.09299,-0.924281,0.00106643,0.315436,569.354,97.9024,6382.29,0.0981165,0.768688,0.0274808,5802.83 
82,47.2859,7,82,3823.85,-0.0342699,14.3099,8.98527,123.721,0.0404466,-9.21139,500,-4.54501,-2.52177,-8.45221,-3.51004,-2.34496,-798.661,580.354,41.2695,6009.94,4197.78,0.483946,2.50718,1.6057,1.51891,2.68399,0.817529,1216.52,99.1025,6646.1,0.182487,0.875226,0.026734,6666.32 
83,47.4259,10,83,2943.06,-0.00462181,-13.6003,8.48586,123.758,0.00572442,13.1741,4.15447e-12,-0.526101,-0.384986,-1.6773,-3.7616,3.33152,-970.071,120.257,32.0405,5878.89,3759.43,5.58218,5.72329,10.5393,2.34668,9.4398,0.686623,892.954,102.286,6651.59,0.140683,0.833015,0.0275469,6347.26 
84,47.2164,1.5,84,2785.48,-0.541339,-13.8982,-8.77047,123.724,1.70544,503.975,103.647,-4.09839,-4.17035,-9.61458,-3.80423,-4.37347,-859.348,35.3472,35.4254,5780.71,31947.6,1.31269,1.24073,1.20758,1.60685,1.03761,0.811476,719.849,97.6528,6465.21,0.11955,0.808146,0.0270706,6021.32 
85,47.2659,6,85,3759.78,-0.157216,15.6672,8.57569,123.689,0.161463,-12.3577,500,-4.47661,-5.12185,-4.92929,-1.83717,-2.71165,-875.518,624.32,45.0885,6139.43,4438.73,1.0363,0.391051,6.09652,3.67573,2.80125,0.564561,1321.7,108.487,6836.81,0.19078,0.874399,0.0284005,6927.89 
86,47.2139,1.7,86,3133.79,-0.481803,-15.4614,7.93651,123.917,0.0974656,374.458,485.001,-7.27586,-6.06183,-4.84102,0.154334,-0.247523,-870.526,256.465,42.4353,5811.87,5182.68,-1.79439,-0.580365,6.12191,5.6358,5.23394,0.581176,949.871,105.472,6505.27,0.151152,0.837298,0.0290005,6284.19 
87,47.2329,2.5,87,2957.16,-0.0178433,-13.9194,8.23902,123.774,0.0599578,15.5584,499.918,-2.56211,-0.872332,-9.28265,-2.16456,-5.65773,-813.433,309.824,28.2017,5495.99,3763.66,2.55986,4.24964,0.961287,2.95741,-0.535756,0.905686,957.754,87.1043,6143.92,0.159738,0.862696,0.0254514,5995.77 
88,47.2134,1.7,88,2762.4,-8.17507e-05,-13.6622,8.15318,124.006,-0.00232439,15.6012,1.40693e-11,-2.03523,-4.63981,-8.40873,-2.8253,-2.4966,-821.754,223.555,28.2748,5627.72,3627.3,3.13914,0.534561,1.94001,2.34907,2.67777,0.817678,878.112,87.78,6282.28,0.145634,0.851109,0.0250932,6029.58 
89,47.2169,1.6,89,2796.74,-0.00228747,-14.0854,8.17784,123.568,0.000588428,12.0008,7.94547e-12,-1.43348,2.06816,-5.57663,-2.45158,-6.84214,-887.459,55.8286,33.886,5897.09,3749.98,4.15461,7.65625,5.59955,3.13651,-1.25405,0.709761,762.722,98.1491,6603.99,0.123458,0.816197,0.026648,6177.99 
90,47.2184,1.7,90,2960.36,-0.0263566,-14.0466,8.25245,123.698,0.0406499,7.53087,7.28342e-12,-2.60391,-4.5559,-7.07196,-1.79093,-6.43137,-861.497,262.967,31.9404,5656.24,3783.5,2.8207,0.868715,3.77728,3.63369,-1.00675,0.625777,949.181,94.3235,6342.46,0.154338,0.851859,0.0266649,6150 
91,47.2149,1.6,91,2772.68,-0.0798286,-13.9963,-8.18549,123.346,0.187261,-58.4336,499.998,1.24262,-2.57469,-10.7493,0.240217,-5.61042,-879.485,101.835,24.3148,5760.7,4085.72,6.78051,2.9632,0.326499,5.7781,-0.0725322,0.979304,802.377,88.0005,6461.24,0.131524,0.838975,0.024475,6100.59 
92,47.2159,1.5,92,2942.04,-0.0432443,-13.5821,8.14433,123.854,0.120034,29.9506,499.965,0.186083,1.71238,-7.15069,-3.93359,-1.87224,-761.534,-10.0503,22.8993,5615.37,3717.99,4.98126,6.50755,2.43966,0.861582,2.92293,0.862267,596.539,78.0439,6221.96,0.104683,0.813704,0.0225842,5698.55 
93,47.2959,8,93,3928.58,-0.0124755,14.8712,8.72366,123.741,0.0230794,24.172,0.0352053,-7.35836,-0.721314,-2.18279,-4.37183,-4.91323,-817.794,599.802,37.9513,6123.44,4241.35,-2.20893,4.42812,8.11607,0.7776,0.2362,0.284868,1251.21,97.1698,6774.84,0.183823,0.880354,0.0257407,6806.58 
94,47.2369,2.5,94,2777.65,-0.546678,-14.4927,-8.40212,123.622,1.27708,11.9458,232.365,-3.03093,-1.80243,-7.50196,-9.60368,-2.04181,-896.507,156.671,23.8498,5764.56,4460.63,2.61414,3.84264,3.78817,-3.95861,3.60325,0.616953,870.772,88.7681,6478.66,0.140827,0.84861,0.0246184,6183.28 
95,47.3459,10,95,3463.91,0.00589028,-14.2601,8.54428,123.627,-0.0395299,13.1323,499.752,-4.83322,-0.640053,-6.95607,-2.4602,-4.46924,-790.057,365.945,38.1365,5982,3983.28,0.141554,4.33472,2.99348,2.51457,0.505537,0.714631,995.254,95.3465,6611.31,0.155108,0.85642,0.0258788,6416.53 
96,47.5459,10,96,3109.7,-0.204237,-13.4783,8.49123,123.695,0.238379,134.526,2.89583e-06,-0.819716,-2.88963,-0.705502,-7.74977,-0.944648,-882.071,-17.2609,52.389,5837.92,4769.55,4.73445,2.66453,10.4028,-2.1956,4.60952,0.485409,685.341,116.262,6540.53,0.113306,0.771086,0.0317064,6048.57 
97,47.2039,2.2,97,2859.61,-0.536925,-14.3583,-8.56787,123.864,1.44372,324.863,1.16848,0.667524,-0.905858,-5.25682,-7.69959,-8.59509,-904.039,2.30447,30.523,5887.95,19272.5,6.36002,4.78664,6.12817,-2.0071,-2.9026,0.504399,722.405,95.9867,6608.05,0.117636,0.811343,0.0260606,6141.01 
98,47.2209,2,98,3490.05,0.00247348,-15.3466,8.13036,123.76,-0.0327933,65.3382,3.43986e-08,0.708559,-2.25927,-5.79986,-2.89466,-1.81213,-925.269,476.465,32.9734,5967.02,4131.54,6.53473,3.5669,5.85248,2.93151,4.01404,0.744429,1213.48,99.9743,6704.03,0.180825,0.873991,0.0267361,6710.78 
99,47.2179,1.7,99,3218.56,-0.490113,-14.6516,8.5649,123.687,2.03967,-203.281,484.395,-5.16727,-2.05515,-3.85166,-6.80972,-2.75318,-870.127,152.538,43.4418,5901.86,17582.5,0.311683,3.4238,7.10625,-1.33076,2.72577,0.41927,845.626,106.45,6594.95,0.135225,0.819474,0.0288751,6253.48 
100,47.2289,2.2,100,3631.87,0.0652875,-14.7583,8.33868,123.796,-0.199279,-2.44674,500,-4.74886,-4.17476,-3.99343,-8.59797,-1.27934,-876.612,327.454,51.5689,6155.67,4022.04,0.770936,1.34504,7.04616,-3.07818,4.24046,0.317524,1025.71,115.047,6853.93,0.154336,0.835921,0.0299932,6645.93 
101,47.2759,7,101,3937.77,0.014885,15.4949,8.69801,123.571,-0.0264134,-0.585408,2.238e-12,-6.23555,-3.11298,-8.87507,-3.98518,-1.93934,-842.44,655.034,45.1613,6275.69,4387.87,-0.930926,2.19164,1.73418,1.31944,3.36528,0.774185,1326.07,106.164,6946.73,0.188835,0.877113,0.0273814,7022.38 
102,47.2079,2,102,3597.82,-0.151568,-14.8451,8.42215,123.984,0.157313,183.168,7.60427,-6.03807,-1.49894,-12.7282,-5.39634,-1.31702,-815.365,295.294,36.1511,6036.44,5008.07,-0.903937,3.6352,-2.45998,-0.262203,3.81712,1.64293,944.762,95.1937,6685.9,0.146994,0.850102,0.0255575,6427.2 
103,47.3259,10,103,4188.94,0.030901,15.1925,8.50361,123.437,0.0192083,46.6362,1.82598e-11,-6.25732,-1.74507,-7.88082,-1.00006,-1.46824,-823.723,569.495,46.8943,6138.49,4234.77,-1.07056,3.44169,2.49271,4.18671,3.71852,0.804785,1225.62,106.542,6794.62,0.180312,0.867961,0.028074,6797.21 
104,47.5059,10,104,2954.13,-0.0460097,-13.1496,8.43956,123.659,0.172361,-53.5867,499.588,-1.74328,-0.18982,-8.55334,-5.56615,-1.59085,-830.92,3.3751,31.7055,5671.01,3913.35,3.4888,5.04226,1.91082,-0.334068,3.64123,0.861022,665.233,91.8744,6332.86,0.113556,0.805354,0.0260289,5858.18 
105,47.2174,1.6,105,3547.14,-0.467985,-14.6472,-8.88355,123.816,0.917493,-379.809,437.53,1.2654,-1.98891,-9.33674,0.176879,-2.53829,-784.777,140.428,46.8783,6090.52,15579.7,6.20693,2.95262,0.546314,5.11841,2.40324,0.968288,765.531,103.706,6715.63,0.122049,0.808361,0.0276598,6272.34 
106,47.2154,1.5,106,3062.96,-0.0176315,-14.1034,8.21345,123.991,0.0574644,-57.2828,499.415,-2.12833,-6.10019,-3.33537,-8.93606,-5.29829,-795.476,-21.9301,47.0091,5907.87,3878.06,2.88058,-1.09128,6.68243,-3.92715,-0.289389,-0.570423,611.696,104.611,6541.49,0.102364,0.769655,0.0286159,5975.72 
107,47.4659,10,107,2948.01,-0.475957,-14.2178,8.68405,123.512,0.34813,-391.736,0.00198415,-0.593035,-6.43423,-11.5927,-2.61998,-2.77217,-891.506,6.31694,58.3229,5966.77,8458.77,5.02054,-0.820653,-0.365521,2.99359,2.8414,1.0378,716.434,122.879,6676.89,0.115713,0.769142,0.0327898,6191.48 
108,47.3859,10,108,3743.16,-0.0289338,15.1978,8.62895,123.727,0.100363,-31.5789,500,-2.45649,-5.19689,-10.4738,-0.00680571,-2.12668,-757.53,208.539,60.7689,6456.33,4372.25,2.31347,-0.426928,-0.933844,4.76316,2.64329,1.11172,811.94,115.624,7059.73,0.123004,0.800508,0.0292862,6600.92 
109,47.3159,9,109,3870.71,-0.200306,15.4383,8.91041,123.625,-0.295275,-8.73473,0.0915588,-1.49844,2.15331,-11.3101,-8.46676,-2.17916,-788.801,553.933,34.558,6351.06,4562.05,3.46843,7.12017,-1.37637,-3.49989,2.78771,1.16192,1182.24,91.677,6979.37,0.171207,0.880511,0.0236252,6905.33 
110,47.2559,6,110,4454.16,-0.247989,16.8052,9.09631,123.835,-0.185735,-317.531,0.0961083,-3.14442,-3.04462,-2.04496,-1.34212,-0.869377,-809.435,967.56,70.9114,6488.67,6896.14,1.95238,2.05218,8.14864,3.75468,4.22742,0.595306,1612.31,129.525,7133.41,0.216077,0.876742,0.0323654,7461.7 
111,47.3059,9,111,4301.77,0.00690949,15.5437,9.06336,123.863,0.009083,-9.06995,3.8274e-12,-1.34752,-3.87285,-7.85694,-5.03832,-3.97165,-885.282,626.305,48.4048,6628.53,4588.72,4.22686,1.70154,3.29183,0.536061,1.60274,0.710201,1331.47,112.51,7333.69,0.181273,0.871174,0.027484,7345.09 
112,47.2459,5,112,4754.43,-0.0113633,16.9679,8.81106,124.016,0.0131961,-33.6812,500,0.75324,-4.28715,2.45182,-5.88455,-3.52325,-843.615,954.373,34.5196,6565.91,4881.37,6.06526,1.02487,13.0759,-0.572533,1.78877,0.388471,1626.34,95.6079,7237.88,0.215085,0.906719,0.023755,7561.41 
113,47.2249,2,113,3678.11,-0.186839,15.7434,-8.72299,124.003,-0.143392,-17.7686,500,-3.07944,-4.92424,-17.5232,-7.29631,-0.577327,-840.931,304.307,42.6669,6393.45,4553.46,2.21568,0.370877,-6.93294,-2.00119,4.71779,-3.25391,974.14,103.561,7063.28,0.143975,0.84314,0.0262984,6766.03 
114,47.2109,2,114,4061.28,-0.12634,15.9776,8.85476,123.967,-0.211417,-93.8084,499.796,-6.83096,-5.59666,-10.6456,-4.80995,-5.85514,-854.45,718.425,29.9169,6246.4,5251.18,-1.45072,-0.216422,0.114929,0.57029,-0.474903,1.07889,1399.03,91.7896,6927,0.197626,0.897008,0.0238281,7079.17 
115,47,10,115,3430.73,-0.140429,-15.6269,8.61586,123.76,-0.235774,-50.0594,5.06278,-4.7474,-0.835631,-5.33224,-7.38512,-5.87385,-890.113,-17.8614,68.3491,6550.33,4767.18,0.857403,4.76918,5.87738,-1.78031,-0.269047,0.378358,691.147,132.804,7259.34,0.104029,0.748355,0.0326013,6643.8 
116,47,10,116,3307.9,-0.155471,-14.7978,8.26103,124.061,0.0196251,90.9787,4.28657e-14,-2.99664,-6.19474,-8.42743,-2.37436,-7.94164,-797.387,-119.67,43.91,6238.45,4037.61,2.02429,-1.1738,1.61445,2.64658,-2.9207,0.263082,515.479,101.651,6873.6,0.0837928,0.743442,0.0265197,6151.83 
117,47,10,117,3206.57,-0.0106331,-14.3407,-8.37688,123.527,0.0163598,13.9101,3.02074e-11,-2.72311,-4.9877,-11.7484,-0.132688,-4.11693,-845.024,-14.6366,51.3344,6259.25,3918.06,2.59778,0.33319,-1.10667,5.1882,1.20396,1.13469,658.456,112.525,6932.34,0.103809,0.769787,0.0290326,6342.98 
118,47,10,118,3185.24,-0.00767089,-13.77,8.50053,123.578,-0.0112987,-89.4772,357.579,-3.59812,-0.148069,-7.54852,-3.12377,-1.24581,-838.127,-76.0102,59.5492,6102.24,3843.36,1.67934,5.12939,3.00641,2.15369,4.03165,0.812105,591.589,120.24,6769.84,0.0963052,0.737634,0.0316814,6142.85 
119,47,10,119,3427.83,-0.00625834,-14.5627,8.40322,123.67,-0.00993744,19.3232,5.92508e-13,-2.56607,-3.74914,-13.4816,-3.92056,-4.28281,-864.229,-73.6803,51.1255,6293.03,3989.92,2.87575,1.69268,-2.59799,1.52126,1.15901,1.55862,614.71,113.706,6981.42,0.0969655,0.755454,0.0291285,6339.47 
120,47.2189,1.8,120,3215.17,-0.0217067,-14.9913,8.29025,123.785,-0.00966391,9.77947,499.992,-6.91189,-3.56149,-16.6014,-3.3393,-1.92913,-928.461,268.492,44.2716,6112.73,4048.85,-1.06562,2.28478,-4.90888,2.50698,3.91714,2.79523,1008.05,111.504,6852.29,0.152114,0.83782,0.0291032,6626.92 
121,47.2144,1.6,121,3358.28,0.00738682,-15.5308,8.23099,123.913,0.0248597,2.79976,5.25647e-11,-6.83451,-6.48953,-10.7827,-3.61853,-3.13718,-931.106,150.496,52.2563,6263.91,4163.68,-0.971588,-0.626603,0.943132,2.2444,2.72575,0.781434,892.156,119.68,7005.57,0.134427,0.809876,0.0305096,6636.72 
122,47,10,122,3463.57,-0.206181,-15.0155,8.33396,123.665,-0.337573,192.256,499.997,-3.44138,-5.42318,-4.81032,-6.16411,-1.77423,-841.758,-81.9737,39.3031,6272.75,6186.4,1.85895,-0.122851,5.79033,-0.863786,3.52609,0.431693,588.518,100.257,6943.24,0.0936835,0.770344,0.0259099,6281.98 
123,47.2859,7,123,4180.07,-0.12287,14.8244,9.08249,124.022,-0.368092,-31.2886,500,-4.92145,-6.61688,-6.76195,0.168774,-2.96892,-773.699,558.028,34.0948,6187.55,4757.98,-0.0496728,-1.7451,2.98161,5.04055,1.90286,0.63327,1174.31,90.1203,6803.83,0.173883,0.8816,0.0238185,6753.45 
124,47.4259,10,124,4153.14,-0.00840029,15.291,8.7315,123.853,0.0242178,-22.4439,499.785,-3.85176,-3.3526,-8.61441,-4.00816,2.10238,-766.164,198.279,63.5183,6585.85,4363.98,0.972572,1.47173,1.03425,0.816168,6.92671,0.907832,808.557,118.998,7196.13,0.120511,0.795195,0.0295613,6709.38 
125,47.2164,1.5,125,3634.49,-0.447451,-14.9345,8.70186,123.889,1.73987,-662.56,200.005,-2.09071,-0.441487,-8.79003,-2.82694,-2.98506,-747.624,91.9288,44.7804,6135.88,41757.1,2.61689,4.26611,0.625152,1.88066,1.72254,0.943737,687.439,98.9178,6731.39,0.110749,0.798841,0.0263563,6207.18 
126,47.2659,6,126,4331.79,-0.471557,16.47,-8.95985,124.302,1.07912,-732.564,292.779,-2.56133,-5.64875,-8.71459,0.371441,4.25636,-716.922,654.59,46.8421,6328.85,30538,1.95293,-1.13448,0.313938,4.88571,8.77062,0.978772,1225.64,98.7561,6899.91,0.178054,0.87642,0.0256882,6883.57 
127,47.2139,1.7,127,3779.76,-0.503889,16.056,8.67022,123.564,-0.232717,358.776,168.831,-5.92922,-3.00119,-8.93966,2.55388,-1.93445,-781.11,265.279,58.1943,6406.23,7249.68,-1.01078,1.91726,0.897224,7.47232,2.98399,0.926817,887.462,114.756,7028.42,0.133438,0.815468,0.0291988,6650.76 
128,47.2329,2.5,128,3580.31,0.00283866,-14.9289,8.49286,123.965,0.0282841,26.3858,1.92277e-11,-6.59186,-2.43466,-6.03146,-4.42324,-3.94889,-798.282,445.757,34.7773,6046.7,4151.69,-1.56529,2.59191,4.02168,0.603329,1.07768,0.402362,1081.62,92.5829,6682.56,0.164848,0.869721,0.0248861,6561.32 
129,47.2134,1.7,129,3859.57,-0.181129,14.8537,8.88745,123.853,0.349103,119.068,40.9251,-3.71345,-4.22134,-8.97017,-4.00505,-4.36629,-741.577,289.996,62.9882,6338.71,5650.57,0.956067,0.448175,0.368853,0.664461,0.303221,0.86542,880.689,116.688,6929.41,0.134194,0.811776,0.0300868,6562.8 
130,47.2169,1.6,130,3979.94,-0.115762,15.9221,8.80223,123.681,0.434535,7.0798,470.094,0.205,-3.44275,-7.21034,0.452665,-3.18876,-782.023,90.0122,38.7751,6497.02,4662.51,5.12919,1.48144,2.63804,5.37685,1.73542,0.83876,712.922,95.4033,7119.93,0.108822,0.810251,0.0240886,6551.27 
131,47.2184,1.7,131,3935.62,0.0366318,15.2719,8.4621,123.714,-0.0313042,-18.2071,1.5555e-13,-2.33792,-0.786845,-2.89221,-2.95692,-4.22841,-738.77,215.505,49.3239,6298.73,4225.51,2.31392,3.86499,6.41147,1.69492,0.423433,0.564105,803.963,102.82,6887.18,0.124617,0.81712,0.0267651,6451.45 
132,47.2149,1.6,132,3173.2,-0.492185,-14.9462,-8.96376,123.639,-0.34565,507.079,32.2156,-0.715209,-8.15088,-5.04352,-3.72743,-6.45095,-836.305,74.2006,12.1681,6177.47,10067,4.55078,-2.88489,5.48846,1.53856,-1.18496,0.268981,740.348,72.727,6843.61,0.116552,0.853309,0.0192002,6352.11 
133,47.2159,1.5,133,3817.41,-0.087487,15.0578,8.45943,124.04,0.165195,-51.7858,496.326,-3.99376,-3.50383,-9.42861,-4.17803,3.78946,-702.767,62.2132,55.9991,6308.48,4425.15,0.431374,0.921309,-0.578342,0.247107,8.21459,1.06262,621.993,106.888,6868.26,0.0994558,0.768797,0.0278691,6253.96 
134,47.2959,8,134,4531.7,-0.451184,16.4372,9.10135,123.487,0.703704,213.762,262.15,-6.17275,-3.3327,-1.7449,-5.97624,2.87989,-848.321,675.144,34.8197,6504.7,9766.84,-0.831103,2.00895,8.93841,-0.634593,8.22154,0.495097,1350.86,96.2487,7180.42,0.186614,0.889136,0.0240972,7238.81 
135,47.2369,2.5,135,4013.08,-0.00484598,15.403,8.467,123.911,0.00193398,-12.5223,4.2359e-13,-3.90472,-1.45208,-9.65251,-5.5262,-3.78572,-801.688,209.525,38.2088,6484.21,4246.29,1.14329,3.59593,0.443527,-0.47818,1.26229,0.925668,848.099,96.261,7122.78,0.126794,0.834287,0.0242905,6688.78 
136,47.3459,10,136,4202.32,0.00876114,15.1391,8.60537,123.763,-0.0164547,2.87004,3.43038e-12,-4.16635,-1.0338,-3.20068,-7.05579,-3.7448,-773.3,497.39,47.3322,6300.95,4242.51,0.702918,3.83546,6.53785,-2.18652,1.12447,0.347141,1113.35,103.329,6916.92,0.164085,0.860278,0.0267814,6785.22 
137,47.5459,10,137,3919.25,-0.418538,15.2067,8.87026,123.867,-0.303412,369.045,356.193,-2.31244,-0.920464,-13.1271,-2.42074,-5.60012,-727.816,54.6776,63.4145,6419.87,8036.11,2.27042,3.6624,-3.96136,2.16212,-1.01725,2.27116,634.41,116.117,6999.6,0.0995296,0.7574,0.0296528,6374.08 
138,47.2039,2.2,138,3218.94,0.00311211,-14.7522,8.14858,123.737,0.000580287,5.65751,500,-4.99395,-1.20129,-9.42632,-6.14705,-3.70117,-843.74,71.9883,40.1173,6092.28,3913.32,0.318855,4.11152,1.19929,-0.834241,1.61164,0.812818,744.058,101.215,6764.35,0.118277,0.80772,0.026824,6290.82 
139,47.2209,2,139,4370.49,0.0102143,16.2198,8.4092,123.748,-0.0118871,2.37187,9.35791e-12,0.296452,0.739667,-6.0601,-5.37618,-0.518608,-772.45,550.278,46.106,6298.38,4441.04,5.16036,5.60358,3.66773,-0.512272,4.3453,0.79919,1165.56,102.041,6913.67,0.170534,0.867147,0.0264686,6834.77 
140,47.2179,1.7,140,4159.99,-0.0597016,15.8388,8.36224,123.675,0.0624161,27.7402,0.284781,-1.47552,-2.41622,-7.15505,-3.45989,1.07481,-656.724,287.538,44.4189,6341.42,4367.98,2.6597,1.71899,1.11539,0.675332,5.21003,0.901982,810.643,91.9739,6864.53,0.125885,0.83434,0.0240868,6439.56 
141,47.2289,2.2,141,4053.33,0.0157677,15.1673,8.51732,123.699,-0.0348617,-10.6845,6.37941e-08,-1.75323,-2.23921,-8.92234,-4.39656,-2.00599,-728.479,410.824,44.9799,6152.09,4217.5,2.83381,2.34783,0.251745,0.190481,2.58105,0.969318,991.085,97.7309,6732.35,0.152203,0.852829,0.0260446,6511.61 
142,47.2759,7,142,4143.41,-0.0370617,15.8004,8.68898,123.608,0.0470408,-8.05391,500,-2.11073,-2.63397,-9.30592,-4.32838,-1.42108,-727.887,713.912,34.6837,6255.79,4481.57,2.47258,1.94934,-0.139296,0.254934,3.16223,1.01809,1293.7,87.3918,6835.58,0.187523,0.894282,0.0230091,6898.87 
143,47.2079,2,143,4009.75,-0.0456111,16.0754,8.36599,123.618,0.086682,6.05987,7.51239e-09,-3.60422,-0.826498,-6.8649,-5.33247,-2.24242,-774.295,500.187,56.1239,6263.74,4395.08,1.27132,4.04903,2.88616,-0.456936,2.63311,0.722022,1116.94,112.193,6880.5,0.165254,0.850499,0.0291612,6758.95 
144,47.3259,10,144,4261.57,0.00923251,15.6352,-8.75392,123.813,-0.0255389,17.7264,500,-4.61269,-7.2727,-6.80315,-1.22632,0.19589,-829.464,625.775,24.5425,6380.87,4470.29,0.610218,-2.04979,3.64267,3.99659,5.4188,0.686476,1286.47,84.606,7041.56,0.182206,0.896788,0.021654,7060.56 
145,47.5059,10,145,3335.67,-0.0338498,-14.7694,8.27767,123.676,-0.0478706,55.7055,8.32316e-13,-2.82377,-3.62375,-4.49082,-5.09079,-5.05184,-819.254,-64.9478,35.7402,6235.93,4066.65,2.33485,1.53487,5.82642,0.0678306,0.106786,0.409729,587.618,95.0644,6888.5,0.0942271,0.779354,0.0247916,6236.18 
146,47.2174,1.6,146,3183.15,0.00331915,-13.937,8.29516,123.454,0.0120239,-2.28861,7.85189,-3.07509,-0.149619,-7.90815,-3.94336,-4.9416,-766.212,49.8476,39.6128,5898.28,3764.37,1.74954,4.67502,1.74112,0.881278,-0.116964,0.805025,660.164,95.0961,6508.6,0.110078,0.798667,0.0262093,5997.21 
147,47.2154,1.5,147,3020.18,-0.0169794,-14.325,8.19208,123.545,0.00192187,8.77488,500,-1.05076,-2.05884,-8.71204,-7.2566,-1.32306,-820.041,30.319,36.6581,5886.49,3820.74,4.11282,3.10474,1.61512,-2.09302,3.84052,0.847345,683.512,96.0393,6539.68,0.113051,0.802639,0.0263399,6046.05 
148,47.4659,10,148,3434.1,-0.00611982,-14.3902,8.2392,123.689,0.00637549,10.8454,0.000312066,-0.239176,0.654893,-1.26986,-2.68443,-0.282751,-745.308,12.6006,53.5207,6102.58,3861.89,4.45383,5.3479,8.11616,2.00858,4.41026,0.666506,606.266,107.49,6696.25,0.0994337,0.7632,0.0287208,6097.19 
