cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
10,-3.94,43.2827,10,8873.08,-0.0446313,26.6732,8.68031,118.946,0.0328686,-18.4263,500,-3.72247,-8.14156,-8.32837,-5.05408,-4.86297,-508.052,5025.7,-5.14715,6094.41,7556.84,-0.523396,-4.94249,-1.93023,-1.85501,-1.6639,0.823158,5430.38,31.6421,6499.09,0.495717,0.989906,0.00888894,10954.6 
11,-3.955,43.2677,11,8610.12,-0.0173721,26.6261,8.39484,119.039,-0.00119509,5.91673,500,-0.641728,-0.0551835,-6.82052,-6.38165,-7.35043,-450.708,5171.31,-11.9995,5602.36,7276.62,2.19626,2.78281,-1.14454,-3.54366,-4.51244,0.728884,5530.31,20.6374,5961.37,0.521852,0.993512,0.0063367,10597.5 
12,-3.95,43.2727,12,7910.59,-0.430595,25.58,8.62628,119.513,-0.304744,326.899,34.4415,2.35854,-0.479707,-16.1566,-4.72355,-6.5365,-653.938,4668.59,-2.3527,5681.44,10426.2,6.47621,3.63797,-7.92126,-0.605873,-2.41882,-8.52325,5189.48,45.0005,6202.33,0.496057,0.985052,0.013189,10461.5 
13,-4.01,43.2127,13,9083.11,-0.393078,27.435,8.81627,118.897,-0.143666,-141.194,309.676,-0.635191,1.13632,-10.8003,-5.09822,-1.43889,-526.027,5452.02,-2.26035,5927.57,8534.16,2.67706,4.44858,-4.17579,-1.78596,1.87336,2.37486,5871.02,35.8306,6346.57,0.521145,0.989433,0.0102928,11265.6 
14,-3.985,43.2377,14,6334.68,-0.0464742,20.5909,8.42118,119.178,0.0132237,10.4096,1.57945e-05,-4.20166,-4.30028,-7.40334,-4.48097,-5.80197,-493.153,3888.84,-8.36885,4654.93,5649.21,-1.0964,-1.19502,-1.19283,-1.37571,-2.69671,0.842148,4281.66,27.3416,5047.74,0.49948,0.988948,0.00987937,8572.24 
15,-4.04,43.1827,15,9085.59,-0.0345824,26.6302,8.82621,119.059,0.0148934,-54.4083,2.67948e-07,0.779064,-3.08281,-10.7469,-5.90713,-7.01146,-583.949,5516.27,4.18726,5899.18,7677.82,4.45604,0.594162,-3.39298,-2.23016,-3.33449,0.131658,5981.41,46.4725,6364.32,0.525096,0.986586,0.0132726,11391.1 
16,-4.02,43.2027,16,8235.97,-0.142887,25.0643,8.61708,119.264,0.0800238,222.198,5.33369,2.52183,2.09939,-9.32226,-1.91585,-6.60787,-554.819,4866.98,-19.849,5655.71,7609.72,6.01538,5.59293,-2.33517,1.57769,-3.11432,1.30184,5308.92,20.3268,6097.64,0.506001,0.993344,0.00610327,10491.9 
18,-3.98,43.2427,18,6523.9,-0.255749,21.19,-8.65868,119.028,-0.217659,235.562,500,-0.224183,-3.21254,-11.0772,-6.91775,-7.17662,-539.576,4054.2,2.03577,4765.54,7641.88,3.17338,0.185025,-4.28203,-3.52018,-3.77905,0.479253,4483.99,41.1078,5195.33,0.503818,0.98421,0.0143662,8900.03 
19,-4.03,43.1927,19,8799.71,-0.330428,26.2103,8.72229,119.305,0.343458,804.559,456.268,0.12453,-1.42409,-12.0095,-5.28421,-4.07599,-481.481,5035.15,-1.01593,5724.2,16437.7,3.15629,1.60766,-5.94599,-2.25245,-1.04423,-0.327608,5418.67,33.8493,6107.72,0.510702,0.989186,0.0101059,10610.2 
20,-3.99,43.2327,20,6219.19,0.00518902,19.9502,8.56695,118.912,0.0138966,-20.6631,5.64366e-13,-0.652101,-2.43664,-13.1177,-5.65337,-2.11396,-344.087,3694.83,-6.77787,4704.46,5573.1,1.51452,-0.270016,-8.78442,-3.48675,0.0526646,0.199524,3968.91,18.1383,4978.54,0.483974,0.992066,0.0066666,8200.66 
21,-3.97,43.2527,21,8413.52,0.0179997,25.2256,8.59601,119.096,-0.023033,-58.464,0.316191,-1.99403,0.296854,-4.51124,-4.70866,-6.03209,-529.464,4974.97,4.02543,5549.91,7102.69,1.33987,3.63075,2.15655,-1.37477,-2.69819,0.29391,5396.71,42.3652,5971.65,0.515317,0.986448,0.0129,10472.6 
22,-4.005,43.2177,22,7372.74,-0.357786,23.1427,8.6611,119.024,0.254093,708.338,12.7104,-0.71103,0.873381,-2.71867,-5.62742,-2.4419,-482.714,4330.34,-16.3095,5163.85,12384.1,2.32849,3.9129,3.36037,-2.5879,0.597615,0.558512,4714.84,18.645,5548.34,0.499934,0.993127,0.00615223,9430.93 
23,-3.975,43.2477,23,8335.58,-0.0619347,24.6172,8.59604,119.552,0.0629418,46.5906,500,-2.31055,-0.81227,-6.34999,-3.05858,-5.95582,-423.856,4913.85,7.92957,5302.13,6984.09,0.358355,1.85664,-1.01218,-0.389675,-3.28691,0.590835,5251.47,38.622,5639.74,0.522781,0.987293,0.0124579,10045.2 
24,-3.995,43.2277,24,5602.64,-0.0561194,19.0352,8.38476,119.236,0.083758,-44.8262,499.997,1.87809,-6.22399,-7.27855,-3.85501,-6.70851,-500.753,3410.3,-9.89147,4475.49,5317.93,5.0312,-3.07088,-0.972333,-0.701902,-3.5554,0.702589,3809.17,26.3693,4874.36,0.478997,0.98803,0.00986708,7952.37 
25,-4,43.2227,25,6868.59,-0.0247839,21.3596,8.65962,119.516,-0.00667105,11.7568,499.999,-2.00291,-4.16454,-8.68032,-3.65084,-1.47634,-513.859,3958.63,-4.14857,5074.7,6023.82,1.23273,-0.928904,-2.20905,-0.415207,1.75929,-2.9367,4367.94,33.0612,5484.01,0.483749,0.986927,0.0109835,9029.34 
26,-3.96,43.2627,26,9581.37,-0.349437,27.8415,8.89854,119.333,0.133942,417.251,1.16507,-1.65672,-2.23649,-10.1594,-4.87306,-1.36611,-490.304,5166.79,-4.67302,6497.93,9884.36,1.4306,0.850818,-3.98476,-1.78575,1.7212,-1.25397,5557.33,30.8311,6888.47,0.48695,0.990385,0.00817738,11412.5 
27,-3.965,43.2577,27,9052.48,-0.183261,25.9611,8.81725,119.318,0.34526,147.001,4.40249e-06,1.42189,-0.529911,-4.19466,-4.33115,-2.21323,-366.342,5313.51,-6.56633,5585.8,9103.83,3.72864,1.77684,0.418857,-2.0244,0.0935306,0.895115,5605.31,19.9614,5877.6,0.52874,0.993807,0.00621722,10601.3 
28,-4.015,43.2077,28,9154.24,-0.346994,27.0265,8.90145,119.236,-0.559209,2290.78,137.476,-1.63661,-4.95203,-4.92442,-2.85529,-2.25837,-432.847,4921.3,-3.16927,6296.64,49533.2,1.08891,-2.22651,0.52662,-0.129765,0.467152,2.92479,5266.08,28.1742,6641.42,0.482627,0.990724,0.00775398,10911.3 
29,-3.945,43.2777,29,8256.53,-0.372603,25.8839,8.59575,118.979,0.400547,1254.65,1.88251e-05,-4.66481,-6.5324,-8.78377,-5.51486,-6.5601,-470.734,4895.87,-10.4977,5555.83,23602.3,-1.70073,-3.56831,-2.85559,-2.55077,-3.59601,0.799908,5270.82,23.5893,5930.79,0.511135,0.992229,0.00727356,10312 
30,-4.025,43.1977,30,7950.43,-0.229843,23.2354,8.88621,119.13,-1.35412,2798.35,0.669966,-2.78126,-0.368154,-12.1754,-1.00639,-1.40485,-362.711,4712.8,-9.72282,5028.85,130076,-0.497359,1.91574,-7.60761,1.27751,0.879045,-0.886493,5001.71,16.542,5317.77,0.52529,0.994246,0.0056976,9521.81 
31,-3.94,43.2827,31,7925.93,-0.0876133,24.4632,8.566,119.241,0.143191,-17.8335,1.36614e-07,2.03549,-0.700722,-8.00309,-3.75416,-4.30742,-434.154,4590.69,-9.14421,5408.85,6904.73,4.76924,2.03303,-2.53559,-1.0204,-1.57367,2.51595,4936.51,22.2939,5754.67,0.502291,0.992159,0.00708585,9827.99 
32,-3.955,43.2677,32,9820.43,-0.0707427,28.3319,8.71919,119.143,-0.0601543,27.3006,0.0271206,0.438965,-7.94639,-9.60192,-1.66645,-0.410297,-455.437,5575.34,1.71731,6229.1,8095.16,3.30673,-5.07862,-3.86639,1.20132,2.45747,-0.953219,5938.11,34.6966,6591.88,0.514514,0.989878,0.00960289,11541.2 
33,-3.95,43.2727,33,9391.12,-0.0871129,26.8726,8.75589,119.115,0.0672527,123.199,500,-0.17144,0.825695,-5.75895,-2.76742,-5.09869,-353.023,5188.94,-8.56808,6025.04,7929.3,2.05145,3.04859,-1.31317,-0.544522,-2.87579,4.58237,5470.13,16.9952,6306.24,0.505071,0.994592,0.00493992,10830.4 
34,-4.01,43.2127,34,7596.47,-0.0207863,23.5255,8.55205,119.235,-0.000601709,6.20508,500,-1.15119,-2.10567,-7.90091,-1.42192,-1.27132,-502.118,4439.81,-2.45887,5355.49,6549.55,2.01051,1.05604,-1.5775,1.73979,1.89038,1.30815,4839.77,33.9007,5755.44,0.49731,0.98789,0.0107339,9731.89 
35,-3.985,43.2377,35,6129.02,-0.377094,20.2611,8.68138,119.134,0.0282901,-13.0708,494.462,-1.57462,-4.14868,-12.3809,-4.23195,-0.92648,-480.646,3695.24,-12.4424,4615.18,5737.99,1.45188,-1.12218,-6.32786,-1.20545,2.10002,-0.239884,4078.09,22.3623,4998.03,0.489777,0.990495,0.00817461,8326.42 
36,-4.04,43.1827,36,7822.72,-0.330814,23.8679,8.69097,119.427,-0.00246534,176.117,301.889,-3.11583,-0.845204,-8.40095,-7.05508,-2.94985,-398.432,4831.04,-23.8622,4984.26,6766.84,-0.607012,1.66361,-3.38332,-4.54626,-0.441029,0.537419,5148.41,4.98916,5301.62,0.533249,0.998307,0.00173054,9654.78 
37,-4.02,43.2027,37,8336.96,-0.0108523,25.1212,8.49762,119.423,-0.0276202,10.6835,500,3.20853,0.276603,-4.62118,-5.33413,-3.93855,-429.692,4924.09,-14.4645,5467.71,6958.76,5.91419,2.98226,0.790138,-2.62847,-1.2329,0.864359,5266.36,16.6505,5809.97,0.516065,0.994498,0.00525148,10204.8 
38,-4.035,43.1877,38,8567.76,-0.378058,25.7135,8.90496,119.383,-0.643123,535.979,397.332,-6.10668,0.760516,-11.4488,-3.30565,-0.363391,-457.408,4762.05,-4.13159,5958.55,18675.1,-3.2265,3.6407,-5.6884,-0.425469,2.51679,-0.787185,5126.39,28.9905,6322.89,0.488188,0.9902,0.00837531,10500.9 
39,-3.98,43.2427,39,7505.93,-0.0402657,22.6144,8.69908,119.078,0.02709,27.4121,499.929,-0.021239,-3.78734,-4.48711,-2.33891,-8.09148,-464.44,4364.58,-7.65592,5232.58,6428.21,2.90322,-0.862883,1.3618,0.585546,-5.16703,2.15471,4734.52,25.9753,5602.52,0.498546,0.99049,0.00846834,9496.66 
40,-4.03,43.1927,40,7697.41,-0.0523805,23.9487,8.59806,118.983,0.0464426,41.6712,208.715,-4.65122,-3.90596,-2.31093,-1.58863,-3.42143,-502.073,4672.38,-11.7265,5225.35,6766.13,-1.4898,-0.744544,4.0119,1.57279,-0.260017,-0.298214,5072.3,24.6298,5625.27,0.514757,0.991574,0.00800099,9853.78 
41,-3.99,43.2327,41,5877.66,-0.0538507,19.0593,-8.48724,119.324,0.146077,12.7749,500,2.74997,-2.70032,-8.23565,-3.58119,-2.41129,-542.776,3568.54,-2.06185,4341.01,5326.6,6.16768,0.71739,-1.40022,-0.163474,1.00643,1.22128,4000.88,37.2419,4773.35,0.496496,0.983971,0.0141685,8058.23 
42,-3.97,43.2527,42,7467.39,-0.413125,24.2276,-8.62866,119.343,0.115043,494.093,70.93,-2.84325,-3.59878,-0.967807,-8.99343,-5.71773,-594.065,4454.4,-10.8349,5368.58,8655.71,0.897422,0.141887,6.51353,-5.25276,-1.97706,-19.1648,4927.59,32.1828,5841.77,0.498084,0.9887,0.0100464,9893.1 
43,-4.005,43.2177,43,7857.71,-0.0273972,23.9595,8.55939,119.077,-0.102262,95.4893,499.867,-2.70451,-5.19146,-9.27571,-4.57151,-4.68846,-475.422,4644.96,-3.75627,5254.48,6993.88,0.289096,-2.19785,-3.28849,-1.5779,-1.69485,0.611749,5023.65,30.6702,5633.17,0.511999,0.989429,0.00992989,9811.85 
44,-3.975,43.2477,44,7158.42,-0.324827,22.4391,8.58414,118.953,-0.30711,-1091.32,128.93,-2.24439,-4.88523,-9.68732,-2.58958,-5.37031,-502.371,4214.39,-11.2022,4934.08,17180.8,0.918904,-1.72194,-3.36073,0.573719,-2.20701,0.42027,4614.55,25.1757,5334.24,0.504397,0.990543,0.00861916,9148.65 
45,-3.995,43.2277,45,6449.11,-0.0136964,20.4818,8.53094,119.151,0.0321977,-37.3872,500,-3.01532,-2.84462,-9.84494,-1.19289,1.07801,-578.042,3665.05,-1.429,4949.23,5727.19,0.624453,0.795154,-2.56539,2.44688,4.71779,1.42622,4125.48,40.4284,5409.66,0.472905,0.98314,0.0135798,8723.69 
46,-4,43.2227,46,6198.7,-0.379852,20.0682,8.8555,119.191,-0.343928,1374.13,4.97264,-0.0481929,-5.115,-8.20269,-6.85996,-4.47993,-497.991,3891.94,-16.6137,4475.33,21169.9,3.08753,-1.97928,-1.93125,-3.72424,-1.34421,0.672194,4288.61,19.4471,4872,0.508743,0.992127,0.00729929,8429.81 
47,-3.96,43.2627,47,6703.69,-0.237064,21.9387,8.17768,119.07,0.936424,-835.538,3.10396,0.542578,-3.19703,-13.778,-6.46313,-2.60015,-545.218,4033.26,-17.0576,4857.91,31310.6,3.97567,0.236064,-6.91179,-3.03004,0.832946,-0.41139,4467.54,22.423,5292.2,0.498281,0.991293,0.00774454,8965.92 
48,-3.965,43.2577,48,8040.92,-0.0106757,24.583,8.48961,119.255,-0.04458,16.4572,499.98,-3.42491,-1.71892,-4.92529,-2.79125,-4.23396,-401.599,4838.72,-0.808042,5222.24,6817.75,-0.896145,0.809843,0.132234,-0.262484,-1.70519,1.06881,5158.61,28.2727,5542.13,0.522686,0.9905,0.00930987,9869.42 
49,-4.015,43.2077,49,9077.28,-0.307071,26.6589,8.89834,118.987,0.423824,2251.76,3.83636e-07,-2.37789,-1.1822,-7.23433,-5.19396,-7.19284,-495.483,5255.25,-1.68308,5944.94,38789.6,0.742037,1.93772,-0.994483,-2.07404,-4.07291,0.777106,5649.92,34.196,6339.61,0.511834,0.989519,0.00983861,11038.6 
50,-3.945,43.2777,50,7377.42,-0.119606,23.5197,8.40305,119.278,0.148483,207.57,1.21058e-08,-3.61091,-1.11839,-9.28791,-0.889196,-2.88968,-559.091,4504.69,-10.1787,5154.81,7437.06,-0.0904623,2.40206,-2.24701,2.63125,0.630768,1.67546,4950.03,30.3065,5600.14,0.509779,0.989399,0.00987058,9710.15 
51,-4.025,43.1977,51,8472.07,-0.0519626,25.6876,8.52837,119.045,0.137032,-51.0836,500,-0.884998,0.0125494,-9.97997,-0.477061,-4.46436,-492.003,4803.96,-13.4583,5812.33,7359.43,2.21302,3.11056,-3.78394,2.62095,-1.36635,2.35419,5195.85,22.1689,6204.23,0.496287,0.992589,0.00653915,10469.4 
52,-3.94,43.2827,52,8955.99,-0.0243654,26.1202,8.6118,119.385,-0.00956916,-26.2973,495.539,1.19696,-3.00245,-12.5716,-5.25304,-4.80726,-437.098,5176.08,-14.404,5657.56,7330.79,3.94925,-0.250153,-7.06698,-2.50074,-2.05496,0.108109,5524.24,17.2474,6005.72,0.519728,0.994566,0.00526237,10629.1 
53,-3.955,43.2677,53,7964.17,-0.402395,25.1403,8.63769,119.246,0.608581,-212.306,492.988,-1.89534,-2.96214,-11.2512,-6.48267,-3.64968,-464.073,4914.21,-10.7273,5291.92,11275.1,1.02681,-0.0399888,-5.40689,-3.56053,-0.727531,0.379099,5283.86,22.8774,5661.57,0.523352,0.99248,0.00738862,10096.2 
54,-3.95,43.2727,54,7648.7,-0.0397437,24.0251,8.4615,119.256,0.016959,33.7324,465.251,0.969306,-2.47204,-11.7354,-5.16986,-5.66593,-573.464,4520.28,-3.77055,5433,6636.32,4.58025,1.13891,-4.51354,-1.55891,-2.05498,-0.874183,4977.06,37.7554,5889.79,0.498535,0.986899,0.0116706,9983.38 
55,-4.01,43.2127,55,7521.97,-0.324522,22.9737,8.71387,119.135,0.365952,58.8691,449.815,-1.26381,-0.0134643,-12.0417,-3.4717,-6.31937,-486.386,4529.04,-7.52605,4991.89,7218.15,1.79883,3.04918,-5.91643,-0.409053,-3.25673,-0.249721,4916.47,27.6943,5379.31,0.518129,0.990239,0.00939463,9488.88 
56,-3.985,43.2377,56,5717.83,-0.341532,18.943,8.6011,119.132,1.0886,-593.506,0.853103,-2.68916,-3.44408,-1.87237,-1.9401,-5.39278,-534.728,3320.77,-9.52375,4448.27,26336.2,0.677885,-0.0770348,4.86172,1.42694,-2.02574,0.000422103,3746.71,29.1972,4874.2,0.474881,0.986546,0.0109141,7889.78 
57,-4.04,43.1827,57,8543.17,-0.0530458,26.0263,8.62334,119.041,0.119592,102.781,1.50173e-09,-2.12758,-4.43863,-12.005,-6.07108,-3.14607,-570.313,4940.73,-18.8768,5829.55,7706.2,1.46353,-0.84752,-4.82273,-2.47997,0.445041,0.227331,5395.01,22.421,6283.82,0.502504,0.99278,0.00652981,10736.3 
58,-4.02,43.2027,58,8034.81,-0.221344,26.3406,8.32803,119.239,1.05949,-444.824,498.811,-2.90642,-0.714658,-5.46514,-7.19796,-3.48332,-493.126,4709.68,-11.6711,5615.24,22483,0.198669,2.39043,0.745027,-4.09288,-0.378236,1.65526,5102.47,24.0374,6008.03,0.499787,0.991823,0.00731612,10209.3 
59,-4.035,43.1877,59,9549.69,-0.0437383,27.5301,8.70442,119.282,0.0242216,25.7085,500,-4.06583,-3.49014,-4.91089,-7.09533,-3.94913,-382.49,5277.82,-5.29609,6136.84,7821.15,-1.65739,-1.08171,-0.0940177,-4.68689,-1.54069,0.989624,5582.49,22.4009,6441.51,0.504848,0.993027,0.00636531,11057.8 
60,-3.98,43.2427,60,7481.59,-0.0224698,22.2415,8.61344,119.26,-0.000744072,23.6943,500,-3.49422,-7.68278,-3.26222,-4.04761,-5.14808,-465.528,4178.96,-9.59109,5090.4,6237.02,-0.562908,-4.75148,2.6004,-1.1163,-2.21677,1.43003,4549.77,24.119,5461.21,0.494982,0.990808,0.00806984,9191.81 
61,-4.03,43.1927,61,8405,-0.00486937,25.2244,-8.57797,119.187,-0.0243461,4.19395,499.928,-0.434729,-0.517125,-8.4942,-4.81605,-7.09589,-481.501,4837.28,-8.65854,5591.16,7047.01,2.59715,2.51476,-2.43043,-1.78417,-4.064,0.232502,5220.81,26.2081,5974.69,0.506909,0.991292,0.00801566,10299.3 
62,-3.99,43.2327,62,6325.68,-0.388999,20.8194,8.71864,119.216,-0.531124,551.286,12.786,-3.71305,-6.25265,-5.38687,-3.07501,-4.47939,-501.574,3468.36,-13.8745,5036.84,15440.6,-0.554777,-3.09438,0.929683,0.0832616,-1.32112,1.23493,3867.89,22.4457,5436.36,0.455646,0.989947,0.00754829,8488.79 
63,-3.99,43.2327,63,6107.55,-0.051585,19.717,-8.44694,119.273,-0.0113325,34.6229,500,1.01875,0.592314,-6.76875,-4.87659,-5.1602,-461.578,3495.19,-2.30821,4692.84,5434.46,3.92518,3.49875,-0.955889,-1.97016,-2.25377,1.42596,3862.85,31.1158,5060.51,0.47314,0.986099,0.0111998,8164.28 
