cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
10,-3.99,43.2327,10,9726.25,-0.401484,28.9962,8.85627,119.794,-0.397245,1274.69,267.511,-0.927252,-1.56104,-5.60449,-7.85727,-7.38508,-521.234,6173.61,12.1449,5859.93,24843.5,2.35482,1.72104,0.959652,-4.5752,-4.10301,1.26344,6588.79,49.8887,6275.11,0.517239,0.986923,0.0144338,12738.4 
11,-3.955,43.2677,11,11513.9,-0.396104,32.4223,9.09922,119.713,-0.123597,-29.4187,121.265,-1.4535,-1.76549,-6.05549,-2.28671,-7.2118,-399.595,6869,10.833,6839.22,9722.17,1.06264,0.750649,-1.02321,0.229428,-4.69566,0.721664,7187.29,39.7687,7157.51,0.506088,0.99041,0.0101314,14201.7 
12,-3.97,43.2527,12,10345.2,-0.353651,29.8193,8.88073,119.834,-0.177703,474.451,490.755,-1.95913,-2.05853,-3.83149,-5.72112,-4.19409,-525.956,6498.87,9.38013,5990.73,11365.3,1.35268,1.25328,2.79213,-2.40931,-0.882287,-0.325491,6917.82,47.4659,6409.67,0.524105,0.988135,0.0134579,13199.3 
13,-4,43.2227,13,11763,-0.22247,31.7576,9.19648,119.513,0.0223669,65.8528,0.343623,-0.798736,-1.7978,-3.01206,-5.08297,-7.25725,-434.993,7038.67,12.8174,6711.94,9555.4,1.9403,0.94123,2.46601,-2.34394,-4.51822,2.62813,7385.16,44.3163,7058.43,0.516357,0.989608,0.0114334,14302.4 
14,-3.94,43.2827,14,11125.1,-0.0630498,32.3069,8.68131,119.816,0.00658637,33.2948,3.83941e-12,-1.02826,0.920671,-2.09419,-5.64407,-7.54489,-503.939,6978.34,14.2604,6489.8,9137.25,2.14491,4.09384,4.25214,-2.47091,-4.37173,-0.165529,7379.75,50.7518,6891.2,0.52216,0.988108,0.013385,14133.1 
15,-3.945,43.2777,15,10743.4,-0.155076,30.1954,8.88356,119.61,0.0711133,11.8768,500,1.74813,-2.68211,-6.94889,-4.64111,-2.47099,-413.657,6648.52,19.5219,6116.83,8759.69,4.35282,-0.0774173,-1.73951,-2.03642,0.1337,3.74729,6978.01,49.4759,6446.32,0.524844,0.987744,0.0139411,13295.4 
16,-3.96,43.2627,16,11186.9,-0.0469876,31.4454,8.92505,119.662,0.0213314,-35.974,3.22465e-12,-2.52249,-2.46664,-11.2296,-3.15439,-2.3342,-434.316,6551.77,17.4621,6813.84,9161.13,0.212279,0.268132,-5.7601,-0.419614,0.400569,-0.0870711,6897.72,48.912,7159.79,0.495729,0.987743,0.0124279,13914.3 
17,-3.985,43.2377,17,7929.05,0.00281219,24.7227,8.4083,119.806,-0.0235101,2.60866,2.16439e-12,1.27588,-2.52148,-6.50213,-6.33265,-7.64053,-437.088,4975.37,-0.722912,5018.28,6769.04,4.0281,0.230749,-0.997681,-3.58043,-4.8883,0.808417,5323.53,30.9277,5366.43,0.503044,0.989935,0.0105048,10582.6 
18,-3.98,43.2427,18,9589.3,-0.398146,28.1542,9.002,119.631,-0.0663592,327.952,16.5974,-2.5545,-3.12212,-8.95184,-5.72995,-4.76043,-527.007,5956.24,11.7448,5947.7,8958.91,0.763926,0.196305,-2.31499,-2.41153,-1.44201,0.555518,6376.02,49.9066,6367.48,0.505386,0.986487,0.0142325,12616.1 
19,-3.975,43.2477,19,10848.4,-0.34355,30.1367,9.11237,119.595,-0.113613,1216.27,118.364,-0.832245,-4.36976,-7.73172,-1.68036,-5.77392,-398.596,6733.14,13.5572,6105.67,13438,1.67761,-1.8599,-2.71201,0.829496,-3.26406,0.491072,7050.64,42.4205,6423.17,0.528322,0.989581,0.0120196,13345.3 
20,-3.995,43.2277,20,10111.7,-0.395536,29.5428,8.95297,119.719,0.251776,205.858,425.649,-2.34021,-2.22464,-7.83824,-2.69692,-4.26576,-428.92,6297,1.81145,6058.45,10297.5,0.360584,0.476149,-2.43665,0.00387442,-1.56497,0.229156,6638.65,32.8706,6400.1,0.514196,0.991409,0.00937228,12910.7 
21,-4.03,43.1927,21,11624.2,-0.42497,33.1584,9.06822,119.905,0.104788,33.4725,396.438,-2.98187,-2.59512,0.56737,-4.94645,-3.8449,-398.88,7326.99,8.62976,6644.61,9902.57,-0.470227,-0.083483,5.59065,-2.43481,-1.33326,-3.40602,7644.71,37.5136,6962.34,0.528395,0.991486,0.00982786,14467.8 
22,-3.965,43.2577,22,10568.3,-0.407519,30.6798,8.98877,119.604,-0.0624453,65.3768,233.844,-2.17454,-5.52953,-11.0237,-5.36556,-6.65053,-472.696,6605.95,-3.67089,6253.17,9110.23,0.801904,-2.55309,-5.07086,-2.38912,-3.67409,0.60646,6982.47,30.5582,6629.69,0.518004,0.992399,0.00841933,13479.6 
23,-4.02,43.2027,23,10129.5,-0.379239,29.3729,8.95497,119.724,0.0703847,-785.655,411.502,-0.257777,-1.99736,-8.87856,-3.06641,-4.70296,-461.044,6564.73,1.32294,5717.79,10362.7,2.64529,0.905707,-3.07242,-0.163345,-1.79989,-1.06945,6931.96,34.7082,6085.03,0.537558,0.991314,0.0103979,12895.3 
24,-4.015,43.2077,24,10002.1,-0.0990262,30.2158,8.64263,119.789,0.0332526,-58.1705,499.999,1.73828,-1.86411,-9.79279,-7.13653,-7.47624,-524.644,6598.07,3.16393,5864.16,8564.06,5.04183,1.43943,-3.1857,-3.83298,-4.17269,0.323646,7015.97,41.1547,6282.06,0.532627,0.989839,0.011924,13172.4 
25,-4.01,43.2127,25,9631.6,-0.363791,28.7395,8.75734,119.848,0.0826341,1069.13,2.29933e-05,-0.0140946,-7.16799,-9.28277,-3.64985,-1.5056,-418.836,5875.24,-5.48959,5905.76,11069,2.6232,-4.53069,-4.00818,-1.01255,1.1317,0.308519,6208.85,24.8393,6239.38,0.503825,0.993048,0.00728014,12323.4 
26,-4.025,43.1977,26,11080.7,-0.438868,32.0495,9.06281,119.644,0.0624736,187.346,55.702,-6.79325,-0.191628,-7.23607,-7.19085,-0.801065,-563.283,6844.86,13.0099,6721.82,9836.4,-3.2464,3.35522,-0.142382,-3.644,2.74578,0.847195,7293.54,53.7987,7170.5,0.509303,0.987256,0.0136325,14320.6 
27,-3.95,43.2727,27,10978.8,-0.383042,31.3837,8.98277,119.727,0.122554,227.191,454.067,-4.25781,-3.73448,-6.63571,-7.02,-7.27854,-489.954,7311.67,18.5732,5897.8,10083.6,-1.1727,-0.649374,-0.465484,-3.93489,-4.19343,0.95531,7701.94,54.0519,6288.06,0.555526,0.987868,0.0155878,13864.2 
28,-4.005,43.2177,28,11645.1,-0.359317,32.3747,9.07177,119.717,-0.0214867,188.926,425.969,0.350022,-1.37145,-5.64804,-0.460839,-3.40413,-428.977,7483.52,23.6974,6252.59,9692.92,3.05118,1.3297,-0.245728,2.24032,-0.70298,1.04332,7825.22,54.7607,6594.29,0.547692,0.987902,0.0150668,14287.6 
29,-3.935,43.2877,29,11005.8,-0.383639,31.306,9.02598,120.134,0.213327,-454.439,16.4079,-1.34462,-2.63563,-5.34184,-5.59725,-5.31649,-473.545,6667.22,3.4032,6563.52,12354.4,1.63717,0.346156,0.621735,-2.61546,-2.33471,1.26512,7044.41,37.6938,6940.72,0.508757,0.990723,0.00990505,13846.3 
30,-3.99,43.2327,30,9881.84,-0.102131,28.5593,8.90999,119.67,-0.0530167,174.924,1.43736e-06,-2.25366,-1.7309,-6.35974,-5.81083,-4.17457,-554.414,6289.78,18.3223,5937.28,8585.53,1.23734,1.7601,0.62225,-2.31984,-0.683569,-0.00969,6731.39,58.4688,6378.89,0.518489,0.985027,0.0166043,12982.7 
31,-3.955,43.2677,31,11237.7,-0.0393486,31.1522,8.92492,119.639,0.0132106,1.77997,1.42039,-3.69646,-2.7575,-5.81576,-4.80206,-3.98712,-411.643,6959.42,18.0097,6357.1,9051.61,-1.10445,-0.165494,-0.631743,-2.21005,-1.39511,0.885281,7287.31,47.8178,6684.99,0.526593,0.988647,0.0130052,13838.6 
32,-3.97,43.2527,32,11001.1,-0.115052,31.604,8.85311,119.748,-0.016237,101.725,500,-1.62957,-3.89556,-1.59464,-4.86819,-7.11361,-457.658,7029.95,3.72675,6211.59,9161.99,1.25218,-1.01381,4.16886,-1.98644,-4.23186,3.30188,7394.49,36.8669,6576.13,0.534319,0.99135,0.0102216,13839.1 
33,-4,43.2227,33,11061.7,-0.292228,30.2644,9.15787,119.71,-0.135734,301.858,12.5959,1.82841,-5.39365,-11.9377,-3.12892,-6.06538,-485.346,6552.08,29.9591,6471.12,10356.2,4.8845,-2.33756,-5.82554,-0.0728324,-3.00929,0.0841374,6938.67,65.1042,6857.72,0.507984,0.983845,0.0171876,13659.2 
34,-3.94,43.2827,34,11581.5,-0.173456,32.5373,8.87034,119.519,0.103995,65.0238,500,0.431913,-0.0205575,-10.6158,-2.08146,-6.35283,-453.36,6888.54,17.6707,6831.29,9615.57,3.2866,2.83413,-4.90645,0.773229,-3.49814,-2.24793,7249.66,50.4996,7192.41,0.507032,0.987957,0.0127687,14298.2 
35,-4.055,43.1677,35,10795.1,-0.400469,31.3115,8.93918,119.704,0.119408,0.813272,482.85,1.21626,-6.00888,-5.62663,-5.63628,-7.3339,-420.981,6912.49,4.63291,6200.75,9114.81,3.86706,-3.35807,-0.32502,-2.98547,-4.68309,0.956575,7247.82,35.1172,6536.08,0.530852,0.991592,0.0098003,13653.2 
36,-3.99,43.2327,36,9103.44,0.10964,27.5244,8.64309,119.711,0.0827735,128.983,1.26412e-12,-2.80188,0.459336,-12.4043,-2.64356,-3.32085,-499.881,6050.34,7.76906,5547.9,8091.84,0.345736,3.60696,-6.10903,0.504059,-0.173234,-2.34648,6448.51,43.9667,5946.08,0.525308,0.988209,0.0134379,12275.7 
37,-4.015,43.2077,37,11206.1,-0.408041,31.9872,9.05633,119.467,0.107515,212.945,497.688,-2.62019,1.32513,-6.65237,-7.56051,-10.8783,-543.907,7199.43,0.159474,6314.9,10175.6,0.804652,4.74997,0.197311,-4.13567,-7.45347,1.0338,7632.67,39.5451,6748.14,0.535782,0.991015,0.0106797,14245.8 
38,-4.04,43.1827,38,11619.8,-0.0299906,32.2805,8.89238,119.694,0.00922504,-4.59275,1.18668e-12,-2.08135,1.34265,-8.86673,-4.45677,-4.50005,-417.753,7024.33,19.6922,6690.62,9345.82,0.54913,3.97312,-3.60577,-1.82629,-1.86957,-0.297329,7357.09,49.9427,7023.38,0.516649,0.98826,0.0129297,14240 
39,-4.035,43.1877,39,12093.1,-0.0543989,32.8526,-8.9647,119.759,0.187729,11.1962,500,-2.84078,-0.730442,-5.42628,-6.42286,-4.82808,-458.103,7062.84,15.289,6999.71,9655.82,0.0437688,2.15411,0.342822,-3.53831,-1.94353,1.11656,7427.74,48.4613,7364.6,0.507184,0.988711,0.0119764,14645 
40,-3.925,43.2977,40,10878.5,-0.427451,32.0459,8.88638,119.722,0.864986,1803.51,237.708,-3.54827,0.696026,-7.35342,-5.56754,-2.76497,-525.161,7059.09,17.8189,6226.2,60053.7,-0.241467,4.00282,-0.739824,-2.26074,0.541825,1.56795,7477.4,55.8471,6644.51,0.534519,0.987098,0.0152468,13989 
41,-3.995,43.2277,41,9784.88,-0.366708,28.3001,8.97974,119.741,0.143623,591.683,497.608,-2.35499,-2.75892,-5.46583,-0.363412,-4.60422,-540.721,6011.92,6.34977,6004.96,11039.1,1.04978,0.645854,1.34372,3.04136,-1.19945,0.72472,6442.63,45.5047,6435.67,0.505321,0.987791,0.0128575,12749.6 
42,-4.03,43.1927,42,11548.4,-0.371964,32.1479,9.11511,119.673,0.0582553,84.6667,405.681,-2.17868,-0.993162,-1.92844,-3.41859,-2.29106,-443.419,6915.93,28.3127,6718.86,9699.72,0.613413,1.79893,3.65574,-0.626496,0.501032,0.384826,7269.13,60.4217,7072.06,0.51192,0.985662,0.0154946,14199.7 
43,-3.96,43.2627,43,10832.5,-0.366625,30.9824,-8.9365,119.689,0.121158,102.905,291.372,-5.54664,0.777274,-10.9153,-5.0418,-6.23044,-507.281,7002.67,-1.63228,6063.1,9419.03,-2.35243,3.97149,-4.52689,-1.84759,-3.03623,0.419007,7406.74,35.1012,6467.17,0.538885,0.991775,0.00989923,13744.6 
44,-3.94,43.2827,44,11295.4,-0.0469822,31.7929,8.83073,119.813,-0.00574383,15.0758,500,-6.62215,1.00853,-9.14104,-7.28464,-2.35877,-444.659,6762.66,17.7727,6660.98,9142.3,-3.82225,3.80843,-3.54124,-4.48475,0.441132,0.533966,7116.85,49.9715,7015.17,0.508647,0.987861,0.012952,13991.7 
45,-4.005,43.2177,45,10490,-0.369588,31.0192,8.69689,119.744,0.118642,-45.9622,183.998,-1.69457,-2.01738,-3.53019,-3.9893,-4.30892,-398.55,6611.27,12.2051,6066.4,8959.45,0.814996,0.492186,1.48894,-1.47973,-1.79936,4.08287,6928.73,41.0651,6383.86,0.525504,0.989735,0.0117108,13184.9 
46,-3.935,43.2877,46,11224.6,-0.418623,32.6851,8.91194,119.763,-0.0275425,113.339,0.787779,-3.10098,1.68869,-7.44676,-3.22778,-2.19546,-479.009,7051.71,14.8369,6475.81,9584.01,-0.0847959,4.70488,-1.41438,-0.211594,0.820733,1.37076,7433.26,49.523,6857.35,0.52519,0.988475,0.0131288,14153.5 
47,-3.97,43.2527,47,11280.6,-0.348892,31.5157,9.03032,119.862,-0.0951105,107.063,407.007,1.12864,-0.510646,-4.88865,-5.82837,-4.8859,-444.295,7062.82,17.5054,6336.46,9596.06,3.92624,2.28696,0.706559,-3.03077,-2.0883,0.607619,7416.72,49.6779,6690.35,0.530779,0.988414,0.0134936,13973.3 
48,-3.965,43.2577,48,11368.3,-0.0463489,31.8913,8.94801,119.655,0.00561034,46.3234,2.00929,-3.40478,-2.95926,-8.33561,-5.74597,-7.34872,-569.302,7138.18,16.6562,6568.97,9297.98,0.179961,0.625481,-1.16612,-2.16123,-3.76398,0.814486,7591.65,57.8807,7022.44,0.524516,0.986833,0.014956,14473.6 
49,-3.945,43.2777,49,11273,-0.372234,32.003,8.97036,119.818,0.058276,197.014,467.993,-2.25743,-2.606,-7.76344,-4.84491,-8.8403,-468.643,6713.08,11.0452,6776.67,9719.1,0.693491,0.344919,-1.8616,-1.89399,-5.88938,0.7837,7086.38,44.9807,7149.96,0.502817,0.989014,0.011456,14093.3 
50,-4.045,43.1777,50,11439.6,-0.0292598,32.2091,8.89173,119.605,0.00580559,0.0105633,0.000834346,-2.93456,-1.04313,-11.7516,-4.84746,-8.02299,-505.648,7409.71,14.9117,6316.42,9323.1,0.24937,2.1408,-5.38377,-1.66353,-4.83906,0.43306,7812.48,51.527,6719.19,0.542636,0.98859,0.0139297,14397.3 
51,-3.92,43.3027,51,10801.7,-0.359673,31.0557,8.86852,119.627,0.44985,-121.963,225.21,-5.06703,-2.54815,-2.09804,-6.48217,-2.69074,-411.174,6923.08,4.93344,5946.08,10751.8,-2.47797,0.0409021,3.08006,-3.89311,-0.101684,1.91892,7250.6,34.7075,6273.59,0.541141,0.991693,0.0100883,13398.7 
