cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-3.84,43.3827,4.5,0,16711.6,-0.019266,33.5505,11.1536,116.669,-0.023265,14.1168,0.00131409,-3.63582,-3.44416,1.73964,-4.02017,-2.03575,-68.7909,8823.87,1.5492,8457.28,12192.5,-3.20266,-3.011,2.60595,-3.58701,-1.60259,1.29622,8878.66,6.53051,8512.08,0.488999,0.998714,0.00141128,18156.8,-0.000604996,1.02222,11.3718,9.43287,116.041,87.3452,0.890994,11.2059,10.371,115.797,136.675,0.244727,-49.3297 
1,-3.98,43.2427,4.5,1,16104.5,-0.050596,31.8144,11.2599,116.615,0.02669,-8.75518,7.73045,-0.375848,-2.18783,0.601921,3.57089,-2.39594,-66.051,8442.06,-10.053,8111.71,11669.1,0.0400576,-1.77193,1.43373,3.9868,-1.98003,0.160885,8494.67,-5.27005,8164.32,0.488374,1.00109,-0.00119049,17393.8,-0.000521671,0.983251,11.3798,9.40795,116.005,86.7317,0.830746,11.5108,10.388,115.616,136.112,0.388438,-49.3805 
2,-3.86,43.3627,4.5,2,16429.6,-0.154949,33.1712,11.2878,116.802,-0.14228,234.322,1.97473,-5.1182,-2.27015,-1.93685,-1.15896,-1.07318,-19.0605,8530.62,-19.1231,8554.84,13274.3,-4.99818,-2.15013,-1.69681,-1.03894,-0.95316,0.843428,8545.8,-17.7428,8570.02,0.477763,1.00365,-0.00382838,17887.1,-0.000775825,0.992188,11.3943,9.46178,116.076,87.401,0.893603,11.3381,10.3782,115.968,136.555,0.108052,-49.1544 
3,-5,42.2227,0,3,18230.1,-0.0927246,35.6011,11.4182,116.486,0.0422629,-9.59876,371.412,-1.33777,0.169646,-0.911936,-1.34781,-0.460844,-22.0625,9281.57,-13.7742,9318.14,13246.1,-1.19885,0.308567,-0.634093,-1.20889,-0.321922,0.792454,9299.14,-12.1766,9335.72,0.477489,1.0023,-0.00240846,19475.1,-0.000371666,1.06806,11.3296,9.48323,115.784,87.1747,0.953709,11.4373,10.4344,115.713,136.527,0.0708102,-49.3522 
4,-4.26,42.9627,4.5,4,17409.6,-0.12542,35.0658,-11.19,116.748,0.0153448,24.4284,410.204,-4.11546,-1.37425,-4.05453,-0.623374,-5.64785,2.29457,9021.05,-16.1191,8938.32,12785.7,-4.1299,-1.3887,-4.08343,-0.637822,-5.6623,0.743215,9019.23,-16.2852,8936.49,0.480769,1.00317,-0.00336822,18760,-0.00062543,1.0922,11.1346,9.26821,116.074,86.0164,0.933316,11.4821,10.2017,115.848,135.309,0.225812,-49.2924 
5,-4.2,43.0227,4.5,5,15681.4,0.0193153,31.3697,11.145,116.87,-0.00384276,-24.0505,500,-1.23713,-2.08752,-7.1272,-0.249779,0.812022,-78.512,8466.11,-14.9659,7717.17,11384.2,-0.742756,-1.59315,-6.13846,0.24459,1.30639,0.113373,8528.64,-9.28064,7779.71,0.501434,1.00191,-0.00220234,17008.5,-0.000603763,0.987877,11.3877,9.40056,116.327,87.9056,0.81469,11.2232,10.3688,116.024,137.419,0.302365,-49.5139 
6,-4.35,42.8727,4.5,6,15935,-0.0126632,32.3534,-11.0598,116.876,-0.022469,-4.24093,0.0081694,-2.44236,2.95293,-3.41783,-4.09165,-3.5344,-85.609,8298.47,-20.5268,8274.41,11651.4,-1.90331,3.49198,-2.33972,-3.5526,-2.99534,0.679446,8366.66,-14.3276,8342.6,0.479188,1.00301,-0.00317368,17460.1,-0.000634562,0.979344,11.2424,9.37126,116.173,87.0605,0.892709,11.1163,10.1692,116.023,136.331,0.150583,-49.2704 
7,-3,44.2227,0,7,17146.4,-0.0785886,33.8837,11.2549,116.607,-0.00227376,35.9145,93.1359,-2.36775,-3.66198,-1.90172,0.0161416,-4.1316,-68.738,9040.47,-17.982,8473.83,12417.1,-1.93492,-3.22915,-1.03608,0.448966,-3.69878,0.890362,9095.23,-13.0045,8528.58,0.494537,1.00251,-0.00281679,18391.4,-0.000458001,1.06651,11.4213,9.29045,115.9,86.4049,0.8912,11.2966,10.2629,115.825,135.371,0.0754368,-48.9656 
8,-4.14,43.0827,4.5,8,15939,-0.100021,32.2555,11.0853,116.681,0.489938,7.50187,137.43,-2.66882,-1.8181,-2.00316,-1.87623,-2.29854,-79.7842,8679.39,-14.7697,7776.91,11759.4,-2.16644,-1.31572,-0.998395,-1.37385,-1.79616,0.869501,8742.94,-8.99232,7840.46,0.505693,1.0018,-0.00211721,17289,-0.000556189,1.0235,11.2659,9.38501,116.074,87.1353,0.825508,11.1341,10.3185,115.791,136.598,0.282398,-49.4631 
9,-3.92,43.3027,4.5,9,17569.7,-0.0173847,34.3352,-11.3615,116.705,0.0111309,-26.5114,500,-4.28045,-0.920851,-3.70921,-2.60445,-1.42543,-69.0999,9360.3,6.22464,8613.69,12708.7,-3.84534,-0.485747,-2.839,-2.16934,-0.990329,0.725163,9415.34,11.2283,8668.73,0.49911,0.997917,0.00238034,18864.3,-0.000380491,1.06264,11.4755,9.51059,116.015,86.8256,0.876878,11.3429,10.5189,115.743,136.244,0.271779,-49.4188 
10,-3.88,43.3427,4.5,10,15851.6,-0.011007,31.3309,11.3235,116.721,-0.0516319,-13.5335,499.897,-1.53748,-2.45206,-5.68616,-0.962163,0.222795,-83.9427,8391.89,10.4463,7964.39,11571.9,-1.00892,-1.92349,-4.62903,-0.433598,0.75136,0.360956,8458.75,16.5248,8031.25,0.491422,0.996593,0.00377594,17212.8,-0.000513636,0.945174,11.4873,9.58417,115.992,86.6026,0.813345,11.3895,10.507,115.936,135.944,0.0561511,-49.3412 
11,-5,42.2227,0,11,17675.8,-0.0938777,35.3598,11.1593,116.756,0.0265708,40.4554,81.0683,-1.82305,-2.68508,-0.605136,1.19636,-0.449216,-106.025,9050.84,-16.5045,9023.36,12880.2,-1.15544,-2.01747,0.730082,1.86397,0.218393,3.02536,9135.3,-8.82704,9107.81,0.479221,1.00169,-0.00178851,19062.8,-0.00053328,1.07569,11.3108,9.30431,116.257,87.533,0.96614,11.1757,10.2633,115.837,136.982,0.41988,-49.4492 
12,-3.71,43.5127,4.5,12,17321.1,-0.0622852,34.1675,11.2296,116.7,-0.0373291,37.2282,500,0.0311139,-1.57677,-0.159068,-4.9719,2.02366,-62.3088,8934.7,-15.0215,8682.2,12535.5,0.423456,-1.18443,0.625615,-4.57956,2.416,1.27213,8984.33,-10.5096,8731.83,0.485586,1.00205,-0.00222207,18502,-0.000390019,1.04368,11.2763,9.47305,116.037,87.1549,0.893287,11.4322,10.3992,115.909,136.199,0.128451,-49.0445 
13,-5,42.2227,0,13,15478.6,-0.00139823,31.3372,11.0657,116.54,-0.013492,3.08674,2.03633e-12,1.09407,-1.25348,-0.750635,-0.483656,-0.679392,-49.739,8306.96,-15.4771,7687.93,11289.8,1.40726,-0.940286,-0.124248,-0.170463,-0.366198,0.359332,8346.58,-11.8754,7727.55,0.497721,1.0025,-0.00283891,16769.6,-0.000584441,0.990186,11.2471,9.30532,115.966,86.2942,0.821711,11.1729,10.2576,115.572,135.497,0.393594,-49.2026 
14,-4.29,42.9327,4.5,14,16582.3,-0.0898836,33.1572,11.1688,116.882,0.0159598,59.8255,241.881,-2.17997,-0.17703,-6.95375,-4.46558,-2.90683,-31.2873,8748.36,-12.7713,8283.05,12086.4,-1.98296,0.0199776,-6.55973,-4.26857,-2.70983,0.576822,8773.28,-10.5057,8307.97,0.49208,1.0021,-0.00233484,17829,-0.000483852,1.01217,11.3022,9.51683,116.327,86.2635,0.877507,11.2991,10.1931,115.987,135.426,0.3398,-49.1627 
15,-3,44.2227,0,15,16920.8,-0.103426,34.1822,11.0956,116.839,0.232895,-71.2715,473.634,-3.51061,1.49356,-1.80048,0.157262,-0.5764,-34.8683,8553.45,-18.9208,8912.64,12887,-3.29106,1.71311,-1.36137,0.376818,-0.356843,0.533672,8581.22,-16.3959,8940.41,0.468247,1.00335,-0.00338971,18326.3,-0.000611598,1.01079,11.1861,9.45877,116.327,87.1411,0.923528,11.3424,10.3969,115.89,136.436,0.437003,-49.295 
16,-5,42.2227,0,16,17250.8,-0.0495766,33.6085,-11.5058,116.808,-0.089146,103.614,500,0.138224,-3.57949,-1.54906,1.02988,0.388247,1.37223,9108.53,16.6333,8604.51,12888.8,0.129583,-3.58814,-1.56634,1.02124,0.379606,0.567793,9107.44,16.5339,8603.41,0.492689,0.996833,0.00352765,18485.2,-0.000582623,1.0347,11.5307,9.56823,116.18,86.4716,0.860675,11.6363,10.5183,115.957,135.833,0.222932,-49.3612 
17,-4.02,43.2027,4.5,17,15923.6,-0.0452265,31.1827,11.2567,116.344,-0.0149579,3.72165,215.469,0.340852,-1.05572,1.12088,1.92948,2.55702,-43.3449,8237.59,-9.42462,7917.26,11428.5,0.613783,-0.78279,1.66675,2.20241,2.82995,0.74476,8272.12,-6.2859,7951.79,0.488331,1.00133,-0.00145831,16939.6,-0.000233181,0.95155,11.3909,9.4446,115.596,86.8247,0.824256,11.117,10.4779,115.638,136.157,-0.0426605,-49.3322 
18,-4.41,42.8127,4.5,18,16075.5,-0.0408518,31.8413,-11.3493,116.494,0.00857393,-7.2525,500,-2.98495,-0.717431,0.629343,-2.5368,-3.72976,-73.4983,8703.04,1.17135,7851.3,11766,-2.52215,-0.254631,1.55494,-2.074,-3.26696,1.23693,8761.58,6.49354,7909.85,0.504023,0.998705,0.00150998,17383.3,-0.000543892,0.99874,11.4068,9.51178,115.811,85.9051,0.822418,11.4307,10.2326,115.634,134.915,0.177169,-49.0095 
19,-3.96,43.2627,4.5,19,15533.3,-0.104602,31.5003,11.0878,116.826,-0.00752649,28.5771,470.651,-0.830526,1.09872,-0.19503,0.444262,0.12485,-41.3192,8080.48,-9.21214,7899.88,11376.9,-0.57035,1.3589,0.325322,0.704438,0.385026,0.85235,8113.39,-6.22011,7932.79,0.484089,1.00134,-0.00144649,16760.1,-0.000535268,0.971574,11.1306,9.33569,116.237,86.7748,0.843842,11.2262,10.222,115.964,136.017,0.273125,-49.2423 
20,-3,44.2227,0,20,16919.8,-0.0635023,33.5909,11.1555,116.841,0.0227919,-0.136264,353.192,-3.55932,0.539271,-2.66293,-1.27418,-3.19898,-40.2634,8906.51,-9.61322,8245.41,12198.6,-3.3058,0.792799,-2.15588,-1.02065,-2.94546,0.750332,8938.58,-6.69765,8277.48,0.497665,1.00131,-0.00149275,17961,-0.000306382,1.04606,11.2601,9.43417,116.242,86.9311,0.868254,11.2477,10.2893,115.852,136.166,0.389965,-49.2353 
21,-3,44.2227,0,21,18403.3,-0.0716,35.6211,11.4501,116.803,0.0124675,12.9964,12.1497,0.905535,-1.88551,-1.04212,-3.41247,-1.85991,-78.557,9634.43,11.6522,8997.31,13282.7,1.40019,-1.39086,-0.0528102,-2.91782,-1.36525,0.987794,9697,17.3407,9059.88,0.495446,0.99688,0.00351343,19572.3,-0.000270898,1.07421,11.4937,9.6866,116.214,86.9126,0.903088,11.4029,10.6525,115.981,136.271,0.233667,-49.3583 
22,-3.9,43.3227,4.5,22,15728.9,-0.0777685,31.2824,11.1943,116.742,0.0561615,-6.30793,2.27215e-10,-2.97289,-3.28894,-2.7052,-1.14385,-0.728946,-84.4915,8214.26,-0.797843,7904.69,11411.1,-2.44087,-2.75692,-1.64115,-0.611834,-0.196926,0.785406,8281.56,5.32039,7971.99,0.487982,0.998877,0.00122789,16971,-0.000430152,0.965126,11.2436,9.42788,116.08,87.2503,0.818193,11.3054,10.4243,115.911,136.625,0.168859,-49.3745 
23,-4.06,43.1627,4.5,23,16070.8,-0.0512081,31.7107,-11.275,116.866,-0.0165092,37.2475,76.2367,-1.13255,-2.32471,-1.79207,-3.73474,-1.29443,-79.8135,8470.14,11.3208,7992.95,11659.1,-0.629988,-1.82215,-0.78694,-3.23217,-0.791863,0.891652,8533.72,17.1002,8056.53,0.492842,0.996506,0.0038947,17315.3,-0.000447132,0.980414,11.449,9.43797,116.357,86.1537,0.828628,11.4304,10.2641,115.933,135.222,0.424641,-49.0687 
24,-4.04,43.1827,4.5,24,16562.8,-0.0562164,32.3893,11.3226,116.878,-0.000638728,-13.5396,500,-4.8386,-2.32211,-1.33224,0.921794,-2.97497,-26.1322,8437.56,-3.08315,8363.12,11938.6,-4.67405,-2.15756,-1.00314,1.08634,-2.81042,0.895056,8458.38,-1.19085,8383.94,0.480675,1.00025,-0.000261721,17596.9,-0.000266802,0.991218,11.333,9.34426,116.319,86.4763,0.856324,11.4309,10.3911,115.946,135.804,0.372818,-49.3277 
25,-3.62,43.6027,4.5,25,16733.4,-0.0967908,33.2599,11.2583,116.605,0.067852,-31.0945,499.177,-2.40824,-1.11305,-2.27422,-2.85377,-1.70836,-13.263,8511.78,-0.926163,8651.83,12258.3,-2.32473,-1.02954,-2.10719,-2.77026,-1.62485,0.786215,8522.34,0.0342429,8662.39,0.474403,0.999993,7.28189e-06,17964.3,-0.000484365,0.98457,11.3625,9.50568,116.037,86.7046,0.896044,11.2422,10.4681,115.773,136.036,0.264149,-49.3311 
26,-3.82,43.4027,4.5,26,16222.5,-0.14261,32.5107,11.3362,116.746,-0.0903723,-1024.2,385.804,-1.89168,-3.85224,-2.91008,-1.50472,-5.35265,-15.4849,8752.39,-21.4081,8103.99,15010.6,-1.79418,-3.75474,-2.71507,-1.40721,-5.25515,0.818102,8764.73,-20.2868,8116.33,0.49767,1.00407,-0.00462564,17611.5,-0.000707135,1.02812,11.4104,9.3233,116.081,86.413,0.851489,11.4538,10.1766,115.946,135.487,0.134571,-49.0745 
27,-3,44.2227,0,27,15383.1,-0.132438,31.3897,11.1235,116.546,-0.241752,99.2194,77.5547,-0.467064,-4.56521,-1.11558,-0.898677,-3.99926,-55.7673,8223.24,-8.26765,7772.12,12147.2,-0.115912,-4.21406,-0.413274,-0.547526,-3.64811,0.953767,8267.66,-4.22941,7816.54,0.492483,1.0009,-0.000997729,16787.7,-0.000714528,0.974869,11.2503,9.41476,115.933,86.6345,0.815229,11.2552,10.3736,115.736,135.73,0.196286,-49.0951 
28,-3.77,43.4527,4.5,28,15702.2,-0.125517,32.4358,10.9542,116.759,0.725291,-71.3535,274.293,-1.53988,-3.02547,-3.10039,-2.8297,-0.728017,-47.5524,8183.78,-10.2482,8157.83,13251.2,-1.24045,-2.72605,-2.50154,-2.53027,-0.428592,0.734639,8221.66,-6.80478,8195.71,0.479258,1.00145,-0.00153182,17155,-0.000686552,0.98551,11.052,9.38578,116.214,86.5022,0.870587,11.2276,10.2034,115.918,135.402,0.295357,-48.8994 
