cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
21,2,49.2227,10,21,8285.35,-0.238823,20.0034,10.3509,117.738,0.327848,-287.425,394.061,-6.69975,-4.23794,-5.96801,-5.89438,-5.12139,-142.101,26.0664,52.1016,9360.64,9807.82,-5.80498,-3.34316,-4.17846,-4.99961,-4.22662,0.814726,139.255,62.3914,9473.83,0.014486,0.560518,0.0119861,9613.08,-0.000707517,-0.015852,-15.4436,8.95164,111.143,74.3308,1.03431,10.4089,10.5472,117.05,133.995,-5.90723,-59.6639 
22,-1,46.2227,10,22,7935.26,-0.0609623,19.8153,10.0509,117.493,-0.167691,-356.33,0.00372555,-4.7697,-1.80595,-4.53642,-2.46101,-3.12966,-163.763,-20.1702,61.6675,9263.83,8428.57,-3.73852,-0.77478,-2.47407,-1.42983,-2.09849,0.764726,110.273,73.526,9394.27,0.0116022,0.461503,0.0142127,9504.55,-0.000927649,-0.0103224,17.2561,12.0924,115.62,71.9311,1.05099,10.2996,10.3724,116.833,133.826,-1.21286,-61.8949 
23,0.5,47.7227,8,23,7035.98,-0.26709,16.1028,11.368,117.755,0.593252,-68.7473,104.133,-3.9083,-1.72809,-3.90574,-5.33494,-5.67768,-126.751,118.651,49.2922,7999.82,7286.77,-3.11018,-0.929976,-2.30951,-4.53683,-4.87957,0.853514,219.613,58.4705,8100.78,0.0263945,0.682162,0.0131216,8320.39,-0.000868356,-0.00599993,25.6382,7.0985,113.39,74.1184,0.733898,11.544,11.7307,117.043,134.443,-3.65248,-60.3245 
24,-1,46.2227,10,24,8576.28,-0.275654,20.6778,10.4506,117.902,-15.523,13245.5,367.32,-4.88484,-1.65982,-4.55102,-3.39374,-4.42224,-169.991,11.5154,31.8981,9811.46,6.70028e+06,-3.81445,-0.589431,-2.41025,-2.32335,-3.35185,0.807016,146.92,44.2076,9946.86,0.0145555,0.655064,0.00812052,10093.8,-0.000841437,-0.0136647,15.6892,10.422,115.444,72.7685,1.09907,10.3674,10.4453,117.211,134.276,-1.76692,-61.5075 
25,1.5,48.7227,10,25,8500.33,0.000521825,19.2064,10.4811,117.71,-0.0200155,-6.69575,500,-2.60807,-3.75661,-4.48665,0.470615,0.584581,-143.383,67.2403,60.6793,9252.75,6557.46,-1.70523,-2.85377,-2.68096,1.37346,1.48742,0.38778,181.45,71.062,9366.96,0.0190031,0.593345,0.0137824,9548.41,-0.000611526,-0.0214425,12.1956,0.133005,111.239,73.0182,1.02146,10.6387,10.3807,117.063,133.692,-5.82437,-60.6737 
26,0.15,47.3727,3,26,8752.78,-0.0114892,18.1115,11.5419,117.766,-0.00142246,-3.48361,500,-3.12112,-5.61332,-3.48785,-3.54823,-4.0432,-158.611,1450.63,57.7404,8174.42,6805.15,-2.12239,-4.61459,-1.49039,-2.5495,-3.04447,0.892168,1576.97,69.2258,8300.76,0.159649,0.928659,0.0151302,9877.73,-0.000825681,0.105188,13.7347,12.761,117.48,87.0774,0.764842,11.3079,11.5963,117.103,134.836,0.377102,-47.7587 
27,0.1,47.3227,2.5,27,8721,-0.232268,19.3532,11.1492,117.643,0.0186885,578.114,432.623,-6.45164,-4.44732,-5.6704,-0.431561,-8.01132,-219.435,1736.75,63.6622,8035.51,7375.83,-5.06992,-3.06559,-2.90695,0.950165,-6.62959,0.826159,1911.54,79.5521,8210.3,0.188853,0.932115,0.0175357,10121.8,-0.000950391,0.156522,12.1368,11.4876,117.333,85.5846,0.810508,11.0158,11.004,116.883,133.48,0.449979,-47.8952 
28,0.75,47.9727,10,28,6964.5,-0.000498765,16.1384,10.8165,117.705,0.00779125,-12.4356,499.999,-7.52723,-3.22764,-9.51374,-2.34132,-5.8828,-163.744,80.9684,56.7159,8040.27,5685.72,-6.49618,-2.19659,-7.45164,-1.31027,-4.85175,0.665942,211.397,68.5731,8170.7,0.02522,0.637891,0.0152246,8382.09,-0.00085635,-0.0122585,9.26122,7.45598,107.296,75.672,0.817113,11.033,10.8799,117.016,133.413,-9.71952,-57.741 
29,-1,46.2227,10,29,7510.74,-0.329105,18.7758,10.4915,117.635,0.262271,-192.392,460.979,-3.63561,-2.31075,-8.91921,-3.66293,-4.97226,-148.773,17.234,46.2515,8944.7,8055.14,-2.69883,-1.37397,-7.04564,-2.72615,-4.03547,0.60595,135.737,57.0245,9063.2,0.0147558,0.576305,0.0114575,9198.94,-0.00108248,-0.0115515,15.2048,10.1714,112.777,74.8489,1.00913,10.2745,10.4993,116.982,134.339,-4.20515,-59.49 
30,0.3,47.5227,6,30,6104.55,-0.280554,14.0895,11.6693,117.48,-0.293687,208.158,370.744,-5.37362,-1.47114,-6.87424,-6.25773,-2.99814,-116.473,360.553,27.3352,6886.77,7342.35,-4.64022,-0.73774,-5.40744,-5.52433,-2.26474,0.708878,453.328,35.7694,6979.55,0.0609896,0.878671,0.00935228,7432.88,-0.000788357,0.0255846,20.7774,0.139206,116.475,94.0195,0.655941,11.691,11.1445,116.859,133.889,-0.383833,-39.8692 
31,0.2,47.4227,5,31,7597.9,-0.123608,15.3322,12.484,117.82,0.111342,-217.619,1.76658e-06,-3.2815,-5.59543,-7.28715,-5.36595,-4.98593,-112.799,1467.28,76.6206,6994,7019.71,-2.57124,-4.88516,-5.86662,-4.65568,-4.27566,0.736383,1557.13,84.7887,7083.85,0.180203,0.912999,0.021573,8640.98,-0.00106109,0.0744594,16.707,17.1233,117.789,86.7503,0.611689,12.0152,11.7753,117.128,134.007,0.660913,-47.2567 
32,0.075,47.2977,2,32,7986.22,-0.161049,19.3107,10.5499,117.652,-0.00426341,-139.111,499.52,-4.95752,-5.65159,-6.63669,-1.95095,-3.09586,-124.713,1144.72,19.8845,8224.57,6651.29,-4.17223,-4.86631,-5.06611,-1.16567,-2.31058,0.71184,1244.06,28.9153,8323.91,0.130023,0.960915,0.00635835,9567.97,-0.00129866,0.138459,10.5558,10.1931,117.441,86.7803,0.85618,10.7405,10.9837,116.97,133.8,0.47099,-47.0193 
33,0.4,47.6227,7,33,6259.6,-0.0187848,14.6239,10.9932,117.797,-0.0174464,25.6492,500,-5.54952,-3.13612,-7.20231,-2.21327,-4.6636,-90.2151,124.736,47.7281,7335.31,5247.96,-4.98145,-2.56806,-6.06618,-1.64521,-4.09554,0.686607,196.596,54.2608,7407.17,0.0258551,0.674308,0.0133146,7603.77,-0.000921953,-0.00951613,8.08892,-7.2695,108.684,72.1126,0.708546,11.3164,11.2333,116.919,134.227,-8.23507,-62.1146 
34,0.05,47.2727,1.8,34,7898.15,-0.0549558,18.7682,10.3742,117.797,0.208327,287.355,500,-4.16444,-7.13309,-9.5673,-2.01519,-2.98558,-83.7865,1031.44,40.2793,7951.35,8287.03,-3.63686,-6.6055,-8.51214,-1.48761,-2.458,0.625018,1098.18,46.3465,8018.09,0.120463,0.931224,0.0105356,9116.27,-0.000919647,0.127805,10.2398,10.0828,117.457,86.5992,0.890279,10.405,10.4028,117.11,133.872,0.346719,-47.2727 
35,-1,46.2227,10,35,7839.83,-0.02098,19.166,10.2181,117.705,-0.0027309,-14.771,495.513,-5.62674,-5.9329,-7.80756,-1.6108,-4.35028,-141.48,47.6436,61.3735,9144.9,6376.58,-4.73588,-5.04204,-6.02584,-0.719939,-3.45941,0.698453,160.338,71.6184,9257.6,0.0170247,0.561269,0.0140506,9417.93,-0.000995476,-0.0081938,14.9894,10.7928,115.159,74.3043,1.02424,10.3641,10.4776,117.038,134.102,-1.87902,-59.7981 
36,0.25,47.4727,5,36,6244.69,-0.051014,14.1779,11.2234,117.674,0.078116,-80.363,500,-3.77288,-2.89584,-5.62169,-2.79584,-4.85906,-106.023,602.347,36.1381,6663.88,5384.37,-3.10528,-2.22824,-4.28649,-2.12824,-4.19146,0.731081,686.799,43.8155,6748.33,0.0923721,0.899568,0.011819,7435.13,-0.00101518,0.0368305,14.6558,16.6933,118.439,87.953,0.650068,11.2014,11.208,116.959,133.532,1.4795,-45.5789 
37,1,48.2227,10,37,6956.16,-0.271978,16.8327,10.8088,117.557,0.126556,598.994,336.785,-6.44032,-3.75224,-8.22592,-3.96145,-6.45604,-92.9981,35.9657,37.5009,8162.71,8390.53,-5.85474,-3.16666,-7.05475,-3.37586,-5.87046,0.721403,110.042,44.2351,8236.78,0.0131837,0.587037,0.009796,8346.83,-0.000957529,-0.0136209,17.5887,5.52903,108.144,77.6996,0.866375,10.7438,10.729,116.864,133.934,-8.71938,-56.234 
38,2,49.2227,10,38,8164.8,-0.240536,19.64,10.4601,117.82,0.143464,622.754,500,-3.24008,-3.40026,-8.98338,-2.17072,-3.05658,-91.0495,56.6399,40.8488,9271.5,9596,-2.66677,-2.82694,-7.83675,-1.59741,-2.48326,0.5499,129.164,47.4419,9344.02,0.0136347,0.608727,0.00926616,9473.19,-0.00078996,-0.0138614,16.1432,7.12628,111.783,77.8612,1.04299,10.3949,10.3873,117.16,133.856,-5.37633,-55.9947 
39,-1,46.2227,10,39,8546.46,-0.0925517,20.436,10.3224,117.731,0.117924,-143.601,500,-7.34454,-5.1769,-9.79934,-2.24325,-3.44297,-143.928,31.6244,44.1712,9669.38,7418.31,-6.43826,-4.27062,-7.98678,-1.33697,-2.53669,0.646122,146.269,54.5934,9784.03,0.0147295,0.604898,0.0101741,9930.3,-0.000727938,-0.0133499,19.7658,7.82407,111.048,76.8512,1.11569,10.288,10.1852,117.097,134.014,-6.04913,-57.1629 
40,0.5,47.7227,8,40,6401.74,-0.232474,15.0854,10.9654,117.865,-0.103714,179.228,259.211,-1.31843,-1.13872,-8.36412,-5.6088,-3.76379,-112.645,162.231,31.1465,7316.73,5990.03,-0.609131,-0.429422,-6.94552,-4.8995,-3.05449,0.564218,251.957,39.3034,7406.45,0.0328994,0.785554,0.00968076,7658.41,-0.000766271,-0.00541492,28.5257,-4.26879,104.329,74.8523,0.737452,11.0449,11.0192,117.142,133.82,-12.8135,-58.9677 
41,-1,46.2227,10,41,7727.53,-0.272968,19.4032,10.2462,117.73,-0.00833755,192.349,498.723,-3.10906,-6.02808,-9.63683,-3.43963,-0.938789,-118.921,13.123,37.2144,8998.66,6524.09,-2.36024,-5.27927,-8.1392,-2.69081,-0.189972,0.563804,107.848,45.8258,9093.38,0.0117211,0.573528,0.00919785,9201.23,-0.000887788,-0.0153573,16.0118,-7.65996,110.835,78.2848,1.06314,10.0905,10.1525,117.081,134.481,-6.24621,-56.196 
42,1.5,48.7227,10,42,7605.2,-0.233856,18.6618,10.2732,117.696,0.142057,186.707,142.165,-2.18664,-2.1699,-4.53288,-5.39213,-4.57412,-138.485,9.19405,48.8788,8682.72,7104.4,-1.31464,-1.2979,-2.78887,-4.52013,-3.70211,0.795292,119.503,58.9069,8793.03,0.0134084,0.536874,0.0121903,8912.53,-0.000773069,-0.0119343,-12.3623,-9.88378,111.103,73.6073,1.00236,10.2687,10.2391,117.023,133.814,-5.91993,-60.207 
43,0.15,47.3727,3,43,8631.35,-0.0217072,18.7471,11.0443,117.785,-0.00857728,18.5701,500,-5.8146,0.701134,-10.4688,-1.38188,-1.03331,-115.083,1391.22,59.8558,8116.09,6745.28,-5.08995,1.42578,-9.01947,-0.657231,-0.308656,0.33921,1482.89,68.1893,8207.76,0.153023,0.925522,0.0150733,9690.65,-0.000849991,0.0955393,14.0868,13.8644,117.281,87.2784,0.821397,10.8806,11.0682,117.128,134.019,0.153263,-46.741 
44,0.1,47.3227,2.5,44,8200.21,-0.247113,19.2427,10.7128,117.764,-0.608553,793.199,391.43,-4.56423,-4.65895,0.327774,-0.554094,-4.27762,-147.815,1582.27,48.7694,7809.66,22424.2,-3.63347,-3.7282,2.18928,0.376658,-3.34687,1.26887,1700.01,59.4731,7927.4,0.17658,0.94231,0.0136315,9627.41,-0.0010304,0.148696,11.6305,11.2815,117.398,85.9001,0.819255,10.6172,10.9551,117.073,134.22,0.324717,-48.3202 
45,0.75,47.9727,10,45,7280.99,-0.27738,17.1881,11.0831,117.582,-0.0781246,250.237,392.383,-8.41524,-1.80659,-7.4536,-3.35895,-2.13817,-84.99,41.615,36.3414,8420.4,6837.73,-7.88008,-1.27143,-6.38328,-2.82379,-1.60301,0.680222,109.313,42.4957,8488.1,0.0127146,0.595125,0.00913823,8597.41,-0.000929971,-0.0115266,18.841,6.32863,113.756,73.8037,0.850004,11.0075,11.0636,116.812,134.004,-3.05559,-60.2003 
46,-1,46.2227,10,46,7271.17,-0.281848,18.8055,10.0983,117.729,0.123153,72.7522,10.7326,-3.34211,-4.07315,-6.63722,-1.75332,-3.96237,-147.143,-44.6803,20.3284,8599.77,6473.64,-2.41559,-3.14663,-4.78419,-0.826802,-3.03585,0.6633,72.5242,30.9833,8716.97,0.00825124,0.572205,0.00650493,8789.49,-0.000970109,-0.0144884,19.0009,-7.1993,108.526,77.2519,1.018,10.0894,10.1801,117.122,134.599,-8.59598,-57.3476 
47,0.3,47.5227,6,47,6685.56,-0.0612791,14.8783,-11.471,117.717,-0.0892614,122.676,7.88124e-06,-4.73289,-4.75322,-10.2477,-4.50301,-2.07402,-131.575,398.374,34.8371,7363.99,5912.31,-3.90439,-3.92473,-8.59072,-3.67451,-1.24552,0.597433,503.178,44.3648,7468.8,0.0631184,0.866329,0.0108237,7971.97,-0.00159412,0.0144922,18.1897,64.129,123.606,98,0.695689,11.3743,11.0573,116.902,134.147,6.70487,-36.1475 
48,0.2,47.4227,5,48,5893.6,-0.216253,13.4774,11.6975,117.894,0.874655,237.67,9.57411e-08,-5.91521,-3.13121,-10.244,-0.811537,0.237601,-150.132,1087.88,26.7254,6016.7,11899.2,-4.96987,-2.18587,-8.35333,0.133807,1.18294,0.411419,1207.46,37.5968,6136.28,0.164421,0.948326,0.0111606,7343.75,-0.0012837,0.0647983,16.1223,14.6267,117.626,87.3458,0.562553,11.5875,11.47,117.122,134.297,0.504201,-46.9513 
49,0.075,47.2977,2,49,8009.6,-0.0925606,19.1219,10.3513,117.7,0.00276712,40.4183,500,-3.43508,-0.265155,-5.85773,-5.46656,-4.63314,-125.065,976.392,50.2634,8063.95,6447.14,-2.64757,0.522345,-4.28272,-4.67906,-3.84564,0.713197,1076.01,59.3197,8163.57,0.116457,0.912013,0.0132086,9239.58,-0.000924932,0.113938,10.6367,10.6318,117.513,87.5034,0.886361,10.5005,10.5418,117.06,133.856,0.452413,-46.3531 
50,0.4,47.6227,7,50,6327.77,-0.0127465,14.2868,11.1473,117.512,0.0100763,-3.1751,3.48605e-12,-4.12237,-2.11057,-11.1575,-2.43576,-3.49372,-100.093,182.12,35.6974,7160.49,5185.43,-3.49211,-1.48032,-9.89703,-1.80551,-2.86346,0.493458,261.847,42.9453,7240.21,0.0349034,0.776991,0.0108084,7502.06,-0.00101763,0.0197546,-15.821,-12.1688,121.085,98,0.705499,11.3373,10.9862,116.818,134.286,4.267,-36.2863 
51,0.05,47.2727,1.8,51,7697.65,-0.118935,19.133,10.2571,117.828,0.146638,281.758,2.09433e-08,-5.01713,-3.51416,-6.46783,-3.2199,-5.86139,-131.642,978.117,38.9309,8064.45,7733.52,-4.18821,-2.68525,-4.81,-2.39098,-5.03247,0.748259,1082.97,48.4634,8169.3,0.117049,0.927374,0.0108099,9252.28,-0.00118455,0.12773,9.47296,10.5039,117.95,87.2145,0.884721,10.4574,10.6002,117.163,134.367,0.786394,-47.1524 
52,-1,46.2227,10,52,7952.14,-0.020181,19.7648,9.89546,117.802,0.00497312,13.747,500,-2.60456,-4.20519,-11.3624,-1.76062,-5.21602,-217.711,3.84482,28.3384,9179.28,6369.06,-1.23369,-2.83432,-8.62067,-0.38975,-3.84515,0.490612,177.26,44.1034,9352.69,0.0186003,0.696664,0.0086118,9529.95,-0.000998543,-0.0165335,0.152853,12.1755,110.794,70.7849,1.08586,10.0991,10.1526,117.174,134.338,-6.37985,-63.5533 
