cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,0.045,47.2677,1.7,0,9574.63,-0.0373516,22.4152,10.2146,117.481,0.0223313,31.9993,499.391,-4.82951,-3.62474,-4.59803,-4.83684,-3.22331,-174.52,995.81,42.0606,9728.4,7476.71,-3.73061,-2.52584,-2.40022,-3.73794,-2.12441,0.834684,1134.82,54.698,9867.41,0.103145,0.922212,0.0101081,11002.2,-0.00104073,0.122689,9.6959,10.7206,117.521,91.218,1.02936,10.6087,10.9003,116.96,138.471,0.560681,-47.2529 
1,-0.002,47.2207,1.8,1,9510.35,-0.173039,22.329,10.1886,117.314,-0.204707,576.728,2.67614e-09,-4.14939,-3.16587,-4.91057,-0.183242,-7.76152,-160.92,2145.23,68.7395,8350.96,11249.2,-3.13612,-2.15261,-2.88403,0.830028,-6.74825,0.795328,2273.4,80.3921,8479.13,0.21143,0.941723,0.0171655,10752.5,-0.000705678,0.287641,9.79031,9.12282,116.984,89.8182,0.920847,10.2342,10.6807,116.857,138.572,0.127501,-48.7534 
2,0.1,47.3227,2.2,2,10317.4,-0.200217,22.4704,10.984,117.385,-0.274519,349.32,281.354,-3.77813,-5.53533,-8.69049,-2.13255,-8.76457,-129.015,1245.17,50.8058,10063,11156.3,-2.96576,-4.72295,-7.06574,-1.32018,-7.9522,0.705923,1347.94,60.1481,10165.7,0.117073,0.927567,0.0107818,11513.7,-0.000931446,0.120587,11.0039,11.8661,117.661,90.9162,0.963338,11.1489,11.5107,116.911,138.476,0.750414,-47.5599 
3,-1,46.2227,10,3,10369.4,-0.218615,23.2961,10.7327,117.359,-0.00780048,-74.6877,498.871,-7.7932,-6.83636,-13.91,-3.81999,-5.53933,-139.495,87.5407,91.0348,11268.4,8158.3,-6.91484,-5.95799,-12.1532,-2.94162,-4.66097,0.627529,198.654,101.136,11379.5,0.0171577,0.528838,0.0161081,11578.1,-0.000558431,-0.0151065,-16.1455,-9.5823,112.422,77.0591,1.16936,10.7653,10.8963,116.834,138.364,-4.41233,-61.3048 
4,0.06,47.2827,1.8,4,10188.2,-0.109998,22.883,10.5844,117.419,0.0312134,-35.0114,500,-0.0311849,-5.57763,-8.44013,-4.09557,-6.96521,-95.5188,969.179,60.5584,10257.5,7920.06,0.570271,-4.97617,-7.23722,-3.49412,-6.36375,0.663401,1045.26,67.4751,10333.6,0.0918601,0.898498,0.0118854,11378.9,-0.000932893,0.104432,10.097,-11.7868,117.948,91.4242,1.04984,10.8054,11.0526,116.949,138.671,0.999327,-47.2466 
5,0.145,47.3677,2.8,5,10503,-0.20004,22.081,11.3594,117.628,0.249991,315.526,471.944,-2.57109,-4.89416,-7.33393,-2.91133,-6.11804,-170.647,1515.65,95.1228,9874.18,10733,-1.49656,-3.81964,-5.18489,-1.83681,-5.04352,0.701699,1651.57,107.48,10010.1,0.141624,0.897759,0.0193953,11661.7,-0.000956526,0.103952,12.6833,15.473,117.972,91.8253,0.919462,11.3592,11.6421,117.069,138.411,0.903275,-46.5856 
6,0,47.2227,1.32,6,9422.22,-0.202296,22.1401,10.2803,117.505,0.0606055,517,489.473,-5.14418,-5.77417,-5.63445,-3.36147,-6.16077,-125.445,660.14,76.1183,9770.63,8429.31,-4.35428,-4.98428,-4.05467,-2.57158,-5.37088,0.809958,760.061,85.2021,9870.56,0.0714974,0.835999,0.0156521,10630.6,-0.000976022,0.0726157,9.51054,-15.2982,118.333,94.4307,1.06019,10.4826,10.6587,116.954,138.48,1.37952,-44.0494 
7,0.205,47.4277,3.6,7,9811.65,-0.180653,20.5705,11.3566,117.206,0.333111,-71.7348,454.853,-5.30279,-6.80619,-10.3894,-2.78812,-1.6911,-131.136,1118.95,106.715,9487.58,8382.67,-4.47706,-5.98046,-8.73792,-1.96239,-0.865373,0.60324,1223.4,116.211,9592.04,0.113116,0.857462,0.0218306,10815.4,-0.00090214,0.0613369,14.1165,-19.4331,118.222,93.945,0.869465,11.2298,11.8744,116.694,138.358,1.52817,-44.4129 
8,-0.004,47.2187,7,8,9417.85,-0.188078,21.7103,10.4051,117.523,0.0645955,341.363,463.421,-4.12251,-2.68126,-6.53433,-0.523165,-4.0914,-97.1828,554.495,48.7977,9889.87,8071.55,-3.51057,-2.06932,-5.31046,0.0887697,-3.47947,0.628146,631.904,55.8349,9967.28,0.0596182,0.866079,0.0102137,10599.2,-0.000982739,0.0656429,9.8721,-12.5656,117.969,92.2409,1.06502,10.7005,10.6103,116.943,137.234,1.02612,-44.9928 
9,0.16,47.3827,3,9,10880.8,-0.193417,22.2115,11.6282,117.36,0.095655,-26.4331,51.7859,0.848131,-5.73188,-8.48879,-4.72234,-7.22836,-140.37,1519.62,70.9773,10113,8490.19,1.732,-4.84801,-6.72105,-3.83847,-6.34449,0.664283,1631.43,81.1418,10224.8,0.137601,0.91993,0.014408,11856.2,-0.000811575,0.105832,13.2201,14.1409,117.545,90.5561,0.914485,11.5029,11.8666,116.819,138.294,0.726344,-47.7384 
