cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
12,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,12,5901.18,-0.0941525,12.0671,11.5073,98.8382,0.00757876,-13.4707,73.6244,-1.28594,1.02451,0.0775269,-0.0574101,-4.3337,-39.7054,527.386,12.4514,5592.95,4523.66,-1.03593,1.27453,0.577555,0.192604,-4.08368,1.18783,583.077,16.5767,5648.64,0.11061,0.952606,0.00537684,5271.45,-9.65155e-05,0.0943946,9.81688,8.80591,98.762,67.7024,0.552117,11.0407,10.7147,98.3238,117.455,0.438208,-49.7526 
13,97,43.248,4.2,48.55,-0.2,0.19,0.01,13,12096.6,-0.0623044,26.446,10.2028,98.8393,-0.0353899,6.86289,384.545,-0.537414,0.952572,-0.102106,-1.18358,-2.14355,-85.2266,4973.73,47.9675,7144.58,8791.52,-0.000764884,1.48922,0.971192,-0.646928,-1.6069,-3.7187,5093.27,56.8222,7264.12,0.457925,0.98085,0.0142048,11122.5,0.000158894,0.772079,9.60115,8.38712,98.8954,68.7537,0.8501,10.0838,9.819,98.2445,118.398,0.650924,-49.6439 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,13611.4,-0.0258561,28.8756,10.4822,99.3101,0.0129103,-23.886,1.51554e-12,-3.16137,1.53482,-1.82465,-2.39426,-1.57415,-98.7376,6293.19,4.50307,7421.64,9863.27,-2.53964,2.15654,-0.581198,-1.77254,-0.952421,0.842462,6431.68,14.7615,7560.13,0.506169,0.996,0.00358391,12706.6,0.0001756,0.926472,9.91329,8.45521,99.2218,68.5968,0.854907,10.3433,9.84466,98.7142,117.868,0.507661,-49.2716 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,5911.27,-0.0395669,12.325,-10.782,98.5889,-0.0115795,14.7191,483.646,2.77691,2.47818,3.51482,-0.965298,-4.4172,-41.2788,-203.539,5.71774,6083.15,4331.51,3.03684,2.7381,4.03467,-0.705376,-4.15728,0.184412,-145.641,10.0064,6141.05,-0.0294139,1.13667,0.00299261,4951.43,-0.000272253,0.00459616,-11.7379,-5766.14,108.335,41.3604,0.687303,10.3323,9.85726,98.1253,116.572,10.2093,-75.2116 
16,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,16,6408.65,-0.0359321,13.0536,10.9763,98.4798,0.0254335,-45.6423,379.791,0.0351093,-0.108619,-0.825724,-1.16957,0.110209,-66.737,440.536,13.4425,5925.56,4702.04,0.455334,0.311606,0.0147259,-0.749348,0.530434,0.973832,534.141,20.3762,6019.17,0.0965888,0.93742,0.00619727,5530.05,0.000301239,0.0880643,8.74983,8.20722,98.061,68.9185,0.625152,10.447,10.5053,98.1359,119.042,-0.0748565,-50.1234 
17,97,43.248,4.2,48.55,-0.2,0.19,0.01,17,12457.5,-0.0132551,26.8018,10.1523,98.9637,0.0032138,-13.8696,59.5806,0.195445,0.740502,-1.42217,-2.83518,-0.35934,-116.793,5193.98,52.1749,7162.72,8859.19,0.930856,1.47591,0.0486506,-2.09977,0.376071,0.933512,5357.8,64.3092,7326.53,0.468387,0.979427,0.0159119,11438.8,0.00031338,0.814045,9.53349,8.35194,99.0126,68.5488,0.848681,10.0988,9.81267,98.3706,118.171,0.641956,-49.6218 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,13277.5,0.00393639,28.5139,10.099,98.7043,-0.00390824,12.004,308.75,-1.08511,4.03809,5.34241,-4.56319,0.184856,-166.988,5926.45,6.96366,7270.35,9375.6,-0.0336284,5.08957,7.44537,-3.51171,1.23634,0.271913,6160.66,24.3131,7504.57,0.497251,0.993141,0.00593259,12389.5,0.000425406,0.914317,9.58542,8.32455,98.8084,68.3441,0.873745,10.0138,9.677,97.9764,117.744,0.831943,-49.4 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,6070.19,-0.0185496,12.8367,-10.6426,98.9119,0.00275449,-18.218,500,-0.206935,-1.2477,-1.51424,-7.41278,-1.41427,-41.4654,-215.764,16.439,6303.87,4448.92,0.0541623,-0.986604,-0.992044,-7.15168,-1.15317,0.90302,-157.605,20.7471,6362.03,-0.0307649,1.29933,0.00597139,5122.88,-0.000365698,0.0033058,-16.6987,5243.11,107.352,62.357,0.699269,10.4063,10.024,98.6449,118.032,8.7075,-55.6747 
20,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,20,5665.79,-0.0555519,11.7697,11.1137,98.2004,0.00117462,13.9964,500,-2.06428,0.989569,-1.0803,-2.32399,1.54524,-60.3445,390.731,30.2494,5380.84,4258.66,-1.6843,1.36954,-0.320354,-1.94401,1.92522,0.510097,475.37,36.519,5465.47,0.0948518,0.881493,0.0121589,5011.71,4.05812e-05,0.0716713,10.1232,8.74351,97.8781,68.1182,0.575431,10.7651,10.1064,97.9288,117.498,-0.0507382,-49.3793 
21,97,43.248,4.2,48.55,-0.2,0.19,0.01,21,12141.2,-0.0507277,25.6665,10.4992,98.9395,0.0789059,61.714,6.17838,-0.572402,3.7485,-6.9535,-1.99717,-0.285519,-129.199,5160.42,65.8213,6909.2,8930.92,0.241131,4.56204,-5.32644,-1.18364,0.528014,-3.51815,5341.63,79.2446,7090.41,0.475798,0.974695,0.0201726,11226.7,0.000335457,0.779356,9.92996,8.34821,98.9417,67.7534,0.827754,10.15,9.54225,98.4151,117.214,0.526557,-49.4608 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,13471.4,-0.045446,27.7655,10.7297,98.695,-0.0134084,3.80152,12.6582,1.29301,1.4596,-0.0815746,-4.89275,-1.61699,-100.875,5695.41,74.7794,7613.54,9699.82,1.92819,2.09478,1.18879,-4.25757,-0.981808,44.0533,5836.9,85.2599,7755.03,0.475566,0.975075,0.0198503,12273.6,0.000307864,0.82079,10.0476,8.67622,98.8257,68.7314,0.84433,10.705,9.94144,98.023,118.333,0.802643,-49.6018 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,5860.02,-0.0388576,12.8982,10.3734,98.6287,-0.053072,54.1925,2.30692,-2.34371,-3.93728,0.0605371,-3.59673,-4.13896,-24.3696,-194.657,-20.6824,6107.65,4449.22,-2.19026,-3.78383,0.367435,-3.44328,-3.98551,1.02819,-160.476,-18.1505,6141.83,-0.0325033,0.834772,-0.00547364,4937.24,0.000300027,-0.00922149,21.8094,21.2737,100.55,92.993,0.701499,10.1349,10.198,98.3691,117.681,2.18094,-24.6882 
24,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,24,6136.75,-0.0481665,12.6093,11.0381,98.2356,-0.0882351,104.239,3.86858e-05,-0.0908511,-0.0992993,3.4924,-5.77896,-4.8166,-32.3745,390.286,20.9193,5778.53,4830.3,0.113003,0.104554,3.90011,-5.5751,-4.61275,1.6425,435.695,24.2829,5823.94,0.0826813,0.911133,0.00762211,5269.56,0.000114794,0.0829325,9.56239,8.09977,98.1091,66.5549,0.582528,10.7753,10.7392,97.981,116.467,0.128108,-49.9119 
25,97,43.248,4.2,48.55,-0.2,0.19,0.01,25,11662.8,-0.0638133,24.3602,-10.6965,98.7546,0.0621977,-31.7556,82.7215,-0.586372,0.0496725,3.69557,-3.11159,-0.83814,-97.02,4825.36,61.0698,6693.26,8546.69,0.0245373,0.660582,4.91739,-2.50069,-0.227231,-0.710639,4961.44,71.1498,6829.34,0.466749,0.975518,0.0188301,10629.8,0.00021949,0.71782,10.0424,8.46408,98.7166,68.367,0.755891,10.592,9.90299,98.2013,117.818,0.515269,-49.4507 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,13199.9,-0.0909304,28.0512,10.5889,99.3265,0.18007,-92.8923,2.75151,-0.549125,3.38794,-0.92502,-1.11609,-0.584959,-95.44,6042.05,-3.39816,7245.54,10213.9,0.0518356,3.9889,0.2769,-0.515131,0.0160009,0.927485,6175.91,6.51769,7379.4,0.502073,0.998157,0.00162435,12300.8,2.78083e-05,0.868178,10.0081,8.64243,99.2863,68.1743,0.81562,10.5194,10.0631,98.7504,117.682,0.535838,-49.5076 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,6133.39,-0.087024,13.1315,10.8971,98.3275,-0.0313573,122.511,438.953,-1.74144,0.862058,1.01169,-1.97367,-3.18158,-23.7595,-178.096,-7.53145,6358.76,4783.28,-1.59183,1.01167,1.31091,-1.82407,-3.03197,1.31777,-144.771,-5.06293,6392.08,-0.0280529,0.942329,-0.0014612,5160.66,0.000212586,-0.0238957,-7.5909,10.3906,72.9756,65.9977,0.729266,10.3962,9.82728,98.0503,117.059,-25.0747,-51.0617 
28,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,28,5979.52,0.00274804,12.2338,11.1353,98.4843,-0.0106627,-2.88663,500,-2.95802,0.264842,-0.722702,-1.48846,-1.85861,-64.0056,522.594,-1.22572,5624.03,4435.61,-2.555,0.667868,0.0833503,-1.08543,-1.45558,1.01918,612.368,5.42421,5713.8,0.114358,0.984736,0.00174569,5354.82,4.87981e-05,0.0892796,9.5958,8.67856,98.5825,68.2837,0.578149,10.8532,10.4004,98.0348,117.206,0.54767,-48.9225 
29,97,43.248,4.2,48.55,-0.2,0.19,0.01,29,11538.9,-0.0412583,25.0294,10.3107,99.1949,0.00256364,-15.9157,500,1.2878,-0.87977,3.21439,-2.12818,-2.08564,-101.209,5219.52,-2.60979,6574.15,8402.39,1.92508,-0.242486,4.48896,-1.4909,-1.44836,-0.388784,5361.48,7.90538,6716.11,0.490266,0.997426,0.00216361,10935.8,7.73728e-05,0.777158,9.81799,8.41037,99.2852,68.6471,0.77123,10.1641,9.73508,98.4935,118.106,0.791686,-49.4591 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,14053.3,-0.0557905,29.1202,10.7,98.7297,-0.0366058,-45.4575,43.2017,-0.616582,-0.497632,1.23186,-3.50294,0.539601,-117.79,6385.95,16.9386,7751.49,10197.3,0.125109,0.244058,2.71524,-2.76125,1.28129,-0.692325,6551.16,29.1765,7916.71,0.499249,0.992266,0.00674317,13122,0.000315936,0.908076,10.1679,8.43569,98.743,68.8556,0.884803,10.478,9.76763,98.0922,118.354,0.650861,-49.4985 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,6083.5,-0.0851115,12.8229,10.9951,98.7527,0.251145,181.358,262.512,3.19053,1.66821,-3.18258,-2.62577,-3.50716,0.294002,-152.599,6.60994,6276.13,6072.37,3.18868,1.66636,-3.18628,-2.62762,-3.50901,0.286846,-153.011,6.5794,6275.72,-0.0302643,1.08137,0.00192752,5055.84,-0.00134073,0.00309191,-57.4675,-4900.01,116.743,65.5084,0.700909,10.2086,10.0957,98.4339,117.918,18.3088,-52.4099 
32,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,32,6003.93,-0.000766506,12.2831,11.0073,98.5602,-0.0173483,17.7088,500,-3.34432,1.79762,-1.20354,-3.69201,-1.52339,-59.5361,521.882,1.67053,5550.96,4411.33,-2.96944,2.1725,-0.453776,-3.31713,-1.14851,0.920618,605.388,7.8561,5634.46,0.114613,0.977795,0.00256186,5281.99,0.000106245,0.0889641,9.4928,9.0841,97.6272,68.7697,0.57848,10.6027,10.5382,98.2481,118.901,-0.620871,-50.131 
33,97,43.248,4.2,48.55,-0.2,0.19,0.01,33,12358.9,-0.0444463,25.9613,-10.5347,98.7405,0.0275074,20.7041,8.56351,-0.0516185,0.584529,3.10403,-1.41028,-2.38266,-118.559,5247.87,70.112,7086.32,8921.68,0.694919,1.33107,4.5971,-0.663741,-1.63612,-0.0633506,5414.16,82.4299,7252.62,0.473521,0.974048,0.0205072,11433.8,0.000231053,0.769008,10.0129,8.53464,98.6785,68.1197,0.810027,10.3973,9.85239,98.0698,117.504,0.608736,-49.3841 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,13331.4,-0.024672,28.2689,10.3965,98.9327,0.0239749,-3.34931,5.65557e-12,0.460793,1.25781,9.41036,1.13287,-0.891473,-129.354,5805.28,74.3227,7497.93,9569.93,1.2753,2.07232,11.0394,1.94738,-0.0769627,0.320964,5986.71,87.7622,7679.36,0.484339,0.974988,0.0206181,12360.6,0.000231269,0.869851,9.96328,8.43911,98.8702,68.0725,0.874239,10.3102,9.70452,98.3255,117.338,0.544685,-49.2656 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,5699.99,-0.0986552,12.1126,11.1454,98.7155,0.0991032,-14.9796,180.004,0.428827,0.996823,-5.93546,2.09326,-0.220658,-36.0372,-181.548,-4.62217,5982.68,4443.02,0.655744,1.22374,-5.48163,2.32018,0.00625888,-3.29693,-131.002,-0.878041,6033.22,-0.0268636,0.988407,-0.000268161,4876.57,-0.000138897,0.00845886,11.5009,7.23606,115.312,48.9416,0.662844,10.6979,9.98582,98.3405,116.933,16.9719,-67.9919 
36,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,36,5873.13,0.00138099,11.8433,11.2025,98.6133,-0.0146133,3.63724,500,1.92572,-1.40488,-2.4518,-2.26184,-4.54802,-26.1248,444.733,30.4198,5426.37,4320.71,2.09022,-1.24038,-2.1228,-2.09734,-4.38352,0.726225,481.375,33.134,5463.01,0.0959742,0.892494,0.0110492,5015.67,0.000258148,0.0690566,9.85859,9.30744,97.9028,67.4179,0.563946,10.6629,10.402,98.3178,117.138,-0.414919,-49.7205 
37,97,43.248,4.2,48.55,-0.2,0.19,0.01,37,11111.4,-0.0298284,23.8629,10.345,98.9532,0.0209785,-70.7161,499.981,-1.47257,-3.55083,-2.28207,-1.0069,-3.95571,-112.041,4711.98,73.6873,6402.91,8084.5,-0.767084,-2.84534,-0.871092,-0.301409,-3.25022,0.89159,4869.12,85.3279,6560.05,0.47209,0.970245,0.0233999,10314,0.000100514,0.722804,9.79606,8.44594,98.9078,67.4954,0.746147,10.41,9.67697,98.4151,116.542,0.4927,-49.0469 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,12849,-0.0184586,27.0045,10.5431,98.8017,0.0191426,-86.342,500,1.31352,-1.15327,-7.51422,0.868543,-1.66192,-125.054,5792.48,-12.0256,7105.73,9322.12,2.10094,-0.36584,-5.93936,1.65597,-0.874489,-0.735248,5967.88,0.966944,7281.13,0.496859,0.999717,0.000244574,12011.2,0.000238631,0.833232,10.1349,8.43975,98.8203,67.3717,0.829302,10.395,9.6674,98.1353,116.545,0.685038,-49.1728 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,5857.65,-0.0617945,12.5788,10.6723,98.8437,0.0239668,-129.23,434.375,-4.40916,-3.65797,-3.85603,0.686277,-1.69461,-47.4322,-205.149,6.22724,6004.98,4470.94,-4.11049,-3.3593,-3.25869,0.984944,-1.39594,0.707465,-138.621,11.1553,6071.5,-0.0282857,1.16391,0.00337311,4900.73,0.000242783,-0.0201725,8.42412,8.58885,72.4812,67.8487,0.690607,10.1858,9.99958,98.5884,117.776,-26.1071,-49.9272 
40,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,40,6421.41,-0.0594736,13.2773,11.0133,99.1894,-0.22672,713.092,35.8377,-1.78954,-2.32499,3.41984,-1.83748,-2.94788,-27.1731,473.678,3.52475,5975.85,10023.1,-1.61844,-2.15389,3.76204,-1.66638,-2.77678,1.84475,511.791,6.34793,6013.96,0.0929958,0.978755,0.00194063,5503.38,0.000142991,0.0768476,10.0546,9.13826,99.3556,68.6265,0.630984,10.627,10.4278,98.7651,118.599,0.59054,-49.9729 
41,97,43.248,4.2,48.55,-0.2,0.19,0.01,41,11509.5,-0.0345569,24.6181,-10.368,99.0855,0.00122329,0.941813,500,-1.81408,1.51255,-2.39708,2.06026,1.23456,-69.5689,4906.43,58.5749,6511.05,8308.91,-1.37602,1.95061,-1.52096,2.49832,1.67262,1.47168,5004,65.8028,6608.63,0.477064,0.977505,0.0180117,10489.2,0.000218375,0.745479,9.81423,8.46095,98.9631,68.3118,0.763609,10.198,9.82809,98.5053,117.636,0.45774,-49.3241 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,13826.6,-0.0123503,28.9792,10.5853,98.9737,0.0145314,-0.742692,500,0.991766,-1.09587,1.64188,1.69939,-3.03603,-158.679,6364.69,4.28039,7560.76,9986.25,1.99093,-0.0967048,3.6402,2.69855,-2.03687,0.412502,6587.25,20.7666,7783.33,0.50487,0.994513,0.00489085,13047.4,0.000216568,0.896401,9.99545,8.70013,98.9199,68.7164,0.835454,10.5751,10.0625,98.3115,118.116,0.608455,-49.3995 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,5741.6,-0.0683551,12.5482,10.5567,98.4847,-0.0293076,67.654,100.116,1.91321,1.57495,-2.40833,-0.766546,-0.80357,-59.3578,-160.531,-3.72803,5953.22,4376.81,2.28697,1.94871,-1.66081,-0.392785,-0.429809,1.9478,-77.2762,2.43901,6036.47,-0.0156652,1.05846,0.000743741,4933,-0.000402478,0.00418541,14.3739,-5237.09,106.742,46.6873,0.676948,9.9791,10.1894,98.1633,118.206,8.57882,-71.5183 
44,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,44,6176.02,-0.0608464,12.1546,11.6049,98.5355,-0.00175911,4.32628,228.592,-1.03352,-1.31976,0.348655,-3.36311,-1.86843,-39.0051,541.082,29.9175,5539.8,4591.98,-0.787916,-1.07415,0.839863,-3.11751,-1.62283,1.14575,595.791,33.9699,5594.51,0.113717,0.909274,0.0110616,5239.23,0.000199862,0.0907736,10.499,8.47864,98.0289,66.8575,0.548243,11.1186,10.6987,98.155,116.767,-0.126128,-49.9096 
45,97,43.248,4.2,48.55,-0.2,0.19,0.01,45,12288.1,-0.0432464,26.1517,10.394,98.9249,0.0514919,14.3543,225.461,0.125295,1.33237,-0.184044,1.36139,-1.6558,-139.852,5238.4,66.5951,6922.07,8872.71,1.00591,2.21298,1.57718,2.242,-0.775182,0.74817,5434.56,81.1252,7118.23,0.479124,0.974542,0.0205625,11342.7,0.000328069,0.791517,9.77241,8.46467,98.8497,67.9861,0.806723,10.2829,9.78753,98.2985,117.337,0.551218,-49.3505 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,13882.4,-0.000574917,28.7771,10.6049,98.7894,0.00393405,7.99251,0.21494,3.98951,0.241181,-3.01161,-5.85017,-1.03449,-151.642,6273.84,-3.47088,7657.67,9935.58,4.94436,1.19603,-1.10192,-4.89533,-0.0796402,18.3517,6486.54,12.2841,7870.36,0.498239,0.996697,0.00286693,13018.9,0.000362689,0.893196,10.1454,8.48829,98.7893,68.0345,0.867795,10.4447,9.80489,98.1213,117.37,0.667952,-49.3359 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,5660.43,-0.00506727,12.0663,10.5872,98.5251,-0.027138,51.2434,33.9117,-1.13514,-0.026489,-0.421866,-0.484222,-2.05623,-51.1487,-140.913,8.04788,5833.47,4203.91,-0.813072,0.295581,0.222273,-0.162152,-1.73416,1.10142,-69.1722,13.362,5905.21,-0.014315,1.51068,0.00415093,4832.15,0.000244981,-0.0222567,7.51843,-9.27212,70.8882,68.081,0.661395,10.2375,10.0412,98.19,117.889,-27.3018,-49.8084 
48,75,47.3227,2.4,46.05,0.2,-0.19,-0.01,48,5698.29,0.00433657,12.0864,10.774,98.7233,0.00818309,-7.35131,500,1.2954,-1.06022,-5.87802,-3.52982,-0.557057,-44.0947,420.989,7.73058,5364.87,4240.99,1.57305,-0.782566,-5.32271,-3.25216,-0.279405,0.339925,482.836,12.3118,5426.72,0.0968187,0.957283,0.00416188,4987.01,5.04572e-05,0.069273,10.1593,9.14813,98.1623,68.1234,0.568797,10.4792,10.5345,98.2916,118.544,-0.129279,-50.4207 
49,97,43.248,4.2,48.55,-0.2,0.19,0.01,49,12178.7,-0.0437016,26.0366,10.3507,98.7569,-0.0197323,-7.36151,2.45398,-0.310645,-2.87356,-0.650173,-1.30946,-3.34687,-129.048,5216.84,70.3559,6898.43,8777.73,0.501938,-2.06097,0.974995,-0.496873,-2.53428,1.26969,5397.85,83.7635,7079.43,0.478797,0.973562,0.0213308,11273.8,0.000254523,0.782406,9.74508,8.52875,98.7508,68.2228,0.797,10.3872,9.80572,98.1735,117.506,0.577263,-49.2833 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,13085.5,-0.0689225,27.6135,10.5765,98.8281,0.0577964,-84.4968,308.001,-0.125673,-2.24685,-2.7368,-3.70609,-1.57555,-124.023,5936.02,5.39576,7283.9,9666.29,0.655269,-1.46591,-1.17492,-2.92515,-0.794609,0.794066,6109.97,18.2813,7457.86,0.496746,0.994791,0.00449522,12300,0.000202271,0.882417,9.94346,8.27455,98.7956,67.9281,0.851753,10.5267,9.51809,98.176,117.219,0.619569,-49.2906 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,5031.34,-0.0305979,10.9993,10.4804,98.9603,-0.0338192,33.9252,500,-0.0924739,0.0884346,-5.13065,-5.62965,-2.50558,-79.483,-110.406,10.3946,5213.62,3789.99,0.40801,0.588918,-4.12968,-5.12916,-2.0051,0.597772,1.07664,18.6526,5325.1,0.000243533,0.0319299,0.00641111,4420.91,9.95228e-05,0.00801369,-0.73452,4271.9,97.3778,60.0248,0.623277,9.86197,9.73698,98.7123,116.599,-1.33454,-56.5741 
