cyc,time,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
20,15,2.5,20,5935.73,-0.221878,14.6905,10.63,89.5921,0.0764572,-5.39917,1.05561e-06,-0.575896,-0.960966,-0.730968,0.444115,0.013195,-60.8539,852.887,855.8,2739.78,5096.98,-0.192716,-0.577785,0.0353935,0.827296,0.396376,0.927556,858.635,870.744,2745.53,0.262203,0.360402,0.368776,3274.7,1971.03,3449.78,32624.7,-0.0010954,0.216162,10.3162,9.05787,90.7,72.8186,0.617952,10.5306,10.0885,89.2069,124.32,1.49315,-51.501 
24,90,2.5,24,4250.56,-0.20773,11.1571,10.3867,89.2951,-0.135603,222.104,225.749,-0.616376,2.08714,2.00314,0.312789,-1.19657,-63.6236,582.978,635.277,2084.86,4752.9,-0.215755,2.48776,2.80438,0.71341,-0.795946,0.438433,588.988,650.901,2090.86,0.242487,0.340837,0.364458,2428.95,1173.76,1640.47,18977.1,-0.000973689,0.153574,9.54952,9.26895,90.4922,72.7103,0.470899,10.431,10.2091,88.8178,124.214,1.6744,-51.5037 
25,1,2.5,25,6255.82,-0.254487,15.7015,10.4923,88.8185,0.321337,104.464,454.384,-0.930485,-1.77277,-0.290398,-1.24456,0.557926,-28.0294,967.228,954.88,2885.95,6455.76,-0.753991,-1.59627,0.0625894,-1.06807,0.73442,1.02388,969.875,961.763,2888.6,0.276173,0.365582,0.380165,3511.84,2198.72,4352.42,36418.9,-0.00117105,0.240397,9.7905,9.27476,89.9544,73.7602,0.65851,10.3751,10.077,88.355,125.568,1.59935,-51.8082 
26,30,2.5,26,5345.82,-0.253766,13.9057,10.42,89.0639,0.931118,-1389.31,0.23913,-0.438217,0.716422,-0.503372,-0.825759,-2.39446,-39.2787,800.171,789.98,2596.03,46828.2,-0.190889,0.96375,-0.00871649,-0.578432,-2.14713,0.995556,803.88,799.626,2599.74,0.260017,0.364865,0.361673,3091.65,1775.16,3050.92,29536.8,-0.00116881,0.206626,9.83665,9.02746,90.0715,73.5084,0.595586,10.2666,10.0004,88.6701,125.088,1.40139,-51.5801 
31,150,2.5,31,3611.54,-0.210771,9.94464,10.292,89.366,0.145967,-314.546,113.191,1.71268,0.337096,0.455822,1.19891,0.966189,-90.6859,409.277,567.547,2008.08,4826.47,2.28371,0.908121,1.59787,1.76994,1.53721,0.802655,417.842,589.817,2016.64,0.190579,0.288163,0.35013,2192.49,1056.95,807.643,17666.2,-0.00103783,0.105061,9.26651,9.17277,90.0605,73.7428,0.458621,10.3132,10.0947,88.9921,125.733,1.06833,-51.9903 
32,105,2.5,32,4312.05,-0.0238231,10.9794,10.2921,89.2328,0.00429718,2.06453,500,0.821178,0.884696,2.80684,-0.451436,-0.0556974,-63.3723,497.727,641.214,2206.59,3678.84,1.22022,1.28373,3.60491,-0.0523979,0.343341,0.436715,503.712,656.777,2212.58,0.205532,0.304713,0.353507,2450.78,1277.42,1165.96,21231.1,-0.00104975,0.12143,10.0834,9.43955,89.9489,73.9711,0.497016,10.594,10.2264,88.8806,125.944,1.0683,-51.9732 
33,60,2.5,33,4615.85,-0.0317384,11.97,10.0446,89.2282,0.0900452,-54.3457,7.28656,0.134183,0.975512,-1.54606,-1.50204,0.236879,-59.5007,647.243,664.064,2328.89,4073.3,0.508842,1.35017,-0.796737,-1.12738,0.611539,2.45807,652.863,678.676,2334.51,0.241155,0.354712,0.348757,2707.23,1422.44,2021.39,23764.9,-0.00105725,0.167706,9.83539,8.94741,90.0663,72.6596,0.535328,10.2215,9.95249,88.744,124.384,1.32222,-51.7244 
34,45,2.5,34,5128.52,-0.0532482,12.5047,10.4934,89.3767,-0.0802648,93.0696,499.996,-0.638568,0.510174,1.75226,-1.12811,0.565082,-69.9954,726.859,707.942,2404.56,4514.74,-0.197825,0.950916,2.63374,-0.687371,1.00582,0.289194,733.47,725.131,2411.17,0.25688,0.366286,0.356496,2855.3,1540.65,2504.68,25274.1,-0.000935067,0.183564,10.3683,8.98099,90.1971,73.4103,0.548081,10.3103,10.0771,88.9089,125.121,1.28818,-51.7106 
36,120,2.5,36,4332.67,-0.206294,10.9693,10.7123,89.4099,0.17278,-67.0299,490.847,-1.19771,1.24294,0.64491,-1.19063,-2.30029,-55.5017,488.744,657.151,2187.27,4202.24,-0.848234,1.59242,1.34387,-0.841151,-1.95081,2.90916,493.986,670.781,2192.51,0.203841,0.296181,0.360441,2423.4,1269.3,1135.25,20926.8,-0.000991853,0.121578,9.96648,9.177,90.1743,73.1218,0.492323,10.7188,10.2034,89.0533,124.724,1.12095,-51.6024 
37,75,2.5,37,4502.39,-0.00600471,11.333,10.2125,89.4391,-0.000802129,13.653,1.10825e-12,-1.47486,1.21938,-0.646834,-2.31126,1.11957,-69.7643,550.898,713.272,2234.95,3768.01,-1.03557,1.65866,0.23174,-1.87198,1.55886,0.572209,557.487,730.404,2241.54,0.220347,0.303693,0.375097,2530.04,1319.83,1449.12,22005.5,-0.000924532,0.140099,10.0115,9.31715,90.4795,73.2589,0.512224,10.3056,10.0724,88.9979,124.564,1.48157,-51.3048 
40,15,2.5,40,5710.72,-0.0296066,14.4573,10.1274,89.7213,-0.0338045,-23.5625,500,-0.665269,1.34503,1.24701,1.41216,2.16695,-80.877,941.637,868.348,2621.66,4792.24,-0.156009,1.85429,2.26553,1.92142,2.67621,0.735379,949.276,888.209,2629.3,0.290916,0.379158,0.383586,3263.06,1871.06,4234.82,29999.4,-0.00114388,0.244482,9.57893,9.10458,90.4613,72.813,0.598409,10.4139,10.005,89.2889,124.137,1.17246,-51.3235 
44,90,2.5,44,4277.22,-0.0209782,11.2402,9.94654,89.425,-0.000782071,-19.0757,500,-0.722772,0.336763,-2.43019,-0.457597,-2.2141,-70.0406,510.644,646.167,2255.64,3639.97,-0.281745,0.77779,-1.54813,-0.0165702,-1.77308,0.455215,517.259,663.367,2262.25,0.20624,0.308232,0.350719,2508.04,1300.49,1251.95,22264.8,-0.00101238,0.131373,9.9742,9.095,90.4931,72.8119,0.516718,10.1434,10.0381,89.0666,123.996,1.42643,-51.1837 
45,1,2.5,45,6382.19,-0.186443,15.879,10.3802,89.459,0.16826,12.0916,3.01248e-06,-0.199708,-0.763822,-4.05055,-0.567762,-2.12741,-60.0994,1012.18,949.964,2823.55,5431.93,0.178722,-0.385392,-3.29369,-0.189332,-1.74898,0.394394,1017.85,964.723,2829.23,0.290187,0.376131,0.385798,3507.58,2175.63,4738.77,34930.4,-0.00117066,0.248147,10.1956,9.40579,90.1757,73.4236,0.642052,10.4823,10.1666,89.0184,124.966,1.15731,-51.5423 
46,30,2.5,46,5530.41,-0.0219406,14.2724,9.93259,89.3863,0.0155838,13.7863,499.989,-1.01118,-0.903686,-0.572868,-2.51906,0.814097,-49.4175,823.397,798.616,2642.16,4621.81,-0.700014,-0.592517,0.04947,-2.20789,1.12527,1.02127,828.065,810.752,2646.83,0.262272,0.36854,0.360719,3157.27,1846.99,3241.74,30610.1,-0.00113665,0.212714,9.88061,9.14772,90.4262,72.5741,0.60994,10.239,9.95143,88.9701,124.124,1.45611,-51.5498 
51,150,2.5,51,3796.29,-0.230949,10.3223,10.5258,89.5482,-0.164383,224.872,411.904,1.21076,1.15608,-0.886121,-0.830161,2.88039,-46.9034,372.263,565.257,2121.05,4740.29,1.5061,1.45142,-0.295444,-0.534823,3.17573,1.05571,376.693,576.775,2125.48,0.167634,0.271775,0.333279,2247.11,1171.28,678.891,19596.6,-0.00113764,0.093085,10.0184,9.71453,90.4563,72.9973,0.47987,10.4668,10.1689,89.1638,124.2,1.2925,-51.203 
52,105,2.5,52,3874.46,-0.204178,10.1382,10.585,89.3467,-0.103419,142.361,473.264,1.12539,1.41529,-0.328975,0.431888,-1.39928,-85.7768,474.793,636.503,2024.84,3972.68,1.6655,1.9554,0.751253,0.972002,-0.859162,0.832496,482.895,657.568,2032.94,0.212553,0.295595,0.373371,2271.88,1105.78,1051.92,17883.4,-0.00106644,0.115287,10.4647,9.1621,90.2596,72.9808,0.45998,10.5159,10.1687,89.0193,124.551,1.24029,-51.5703 
53,60,2.5,53,4915.74,-0.232091,12.6845,10.4929,89.5218,-0.118866,251.291,15.5645,-1.07583,0.278168,-0.999039,-1.41809,-1.29931,-55.461,663.365,755.586,2428.77,5305.11,-0.726603,0.627391,-0.300593,-1.06887,-0.950087,0.875724,668.603,769.205,2434.01,0.237892,0.33186,0.367948,2810.53,1546.86,2042.71,25751.5,-0.00111475,0.162948,10.2004,9.16683,90.5579,73.0337,0.551222,10.356,10.2205,89.1478,124.676,1.41019,-51.6424 
54,45,2.5,54,5168.9,-0.0214681,13.226,10.1801,89.5659,0.0283475,-13.5297,500,-0.421588,2.29929,0.674857,-1.1017,-0.433536,-71.1288,794.605,799.796,2496.93,4395.55,0.0262912,2.74717,1.57062,-0.653818,0.0143434,0.576037,801.323,817.263,2503.65,0.266705,0.359091,0.375514,3004.53,1659.03,2976.53,27211.5,-0.00117698,0.200124,10.1136,9.02464,90.58,73.3464,0.568876,10.379,10.0199,89.1792,124.665,1.40083,-51.3189 
56,120,2.5,56,4356.83,-0.196043,10.9953,10.629,89.2913,0.404663,-214.923,1.11851,-1.51767,0.00826344,-2.30649,-2.16752,-0.592911,-89.0993,473.503,655.626,2163.01,6635.68,-0.956633,0.569298,-1.18442,-1.60649,-0.0318763,0.631034,481.919,677.507,2171.43,0.201406,0.288997,0.364981,2392.77,1239.68,1064.75,20356.1,-0.00102013,0.116278,10.4121,9.91744,90.4569,72.7491,0.4847,10.5777,10.4528,88.9526,124.079,1.50435,-51.3302 
57,75,2.5,57,4782.58,-0.224279,12.4787,10.3632,89.408,0.121547,-64.113,21.5955,-0.339969,0.319849,1.39689,-0.0707419,-0.390255,-54.3505,657.492,718.094,2319.28,4463.43,0.00226116,0.66208,2.08135,0.271489,-0.0480248,0.299009,662.626,731.441,2324.41,0.244682,0.341094,0.366956,2708.11,1445.54,2052.04,23554.5,-0.00112158,0.165822,9.78745,9.56563,90.1355,72.9054,0.527023,10.3814,10.3277,89.0653,124.303,1.07021,-51.3977 
60,15,2.5,60,5882.98,-0.00568012,14.9455,10.0155,89.9252,-0.0231234,12.7232,500,-1.11028,1.46085,1.99208,-1.6619,-2.21425,-37.0832,1007.08,906.554,2708.07,4882.38,-0.876774,1.69435,2.45908,-1.4284,-1.98074,19.5624,1010.58,915.661,2711.58,0.297513,0.386753,0.383497,3396.77,1989.69,4709.9,31942.3,-0.00124619,0.253438,9.90836,9.02781,90.5055,72.3451,0.615708,10.3488,10.0969,89.6549,123.817,0.850664,-51.4723 
64,90,2.5,64,4269.72,-0.219087,11.1846,-10.5135,89.4861,-0.191608,199.895,414.955,-0.383447,2.57928,-2.39664,-1.74069,-1.63957,-48.975,549.542,615.785,2173.46,5074.77,-0.075065,2.88766,-1.77988,-1.43231,-1.33119,-0.02837,554.168,627.812,2178.09,0.224279,0.335282,0.346819,2470.89,1255.05,1478.63,20581.4,-0.00106632,0.141423,10.4351,9.11865,90.5936,73.2168,0.493863,10.3708,10.0798,89.0761,124.466,1.51749,-51.2487 
65,1,2.5,65,6607.74,-0.223202,15.9961,10.5552,88.9818,-0.126491,182.108,499.981,0.665622,-0.0642987,-0.791377,-2.64295,-1.59778,-50.7237,1042.46,961.218,2888.03,6246.22,0.985016,0.255095,-0.15259,-2.32356,-1.27838,0.939314,1047.25,973.674,2892.82,0.291475,0.380655,0.382724,3592.93,2274.52,5177.94,36427.6,-0.000974902,0.268316,9.94731,9.03238,90.0416,71.7016,0.657991,10.5098,9.91048,88.5734,123.134,1.46817,-51.4326 
66,30,2.5,66,5148.59,-0.225018,13.0956,10.4884,89.1121,0.0714933,220.248,166.344,2.36391,0.0368517,0.0314667,-1.05232,0.343563,-28.9748,831.573,798.103,2375.2,4983.87,2.54635,0.219298,0.39636,-0.869874,0.52601,0.859354,834.31,805.219,2377.93,0.28505,0.371888,0.384151,2926.89,1554.97,3283.87,24665.3,-0.00105899,0.213788,9.71881,9.05742,90.1158,72.2758,0.54058,10.391,10.138,88.7272,123.764,1.38852,-51.4885 
71,150,2.5,71,3643.05,-0.031715,9.46584,10.2723,89.2961,0.0129275,-28.5567,497.032,0.61147,1.41841,-3.94427,-0.517811,-0.799296,-51.0158,374.742,534.988,1954.34,3177.36,0.932703,1.73965,-3.3018,-0.196578,-0.478063,-1.53187,379.56,547.516,1959.16,0.180432,0.283738,0.339848,2103.62,1009.42,681.857,16643.8,-0.000934498,0.0934246,9.78978,9.58219,90.0202,73.35,0.441268,10.3899,10.265,88.9144,125.084,1.10579,-51.7338 
72,105,2.5,72,3847.34,-0.201681,10.1493,10.4875,89.4777,-0.128394,293.443,494.354,-0.505697,-0.25985,0.418832,-0.53211,-1.1524,-85.4433,485.194,624.646,1944.1,4691.5,0.0323164,0.278164,1.49486,0.00590411,-0.61439,-0.24899,493.264,645.628,1952.17,0.223078,0.3039,0.378584,2211.17,1041.08,1145.96,16651.8,-0.000948027,0.124062,9.82015,9.43798,90.5568,72.6236,0.444542,10.2916,10.2717,88.9884,123.511,1.56839,-50.8876 
73,60,2.5,73,5201.53,-0.210519,12.9686,10.5531,89.586,-0.0613883,100.51,207.359,-0.752427,-0.502066,-1.30766,-0.952478,-2.43261,-54.273,679.373,807.865,2466.66,4656.05,-0.410684,-0.160324,-0.624174,-0.610735,-2.09086,0.839823,684.499,821.193,2471.79,0.239363,0.322635,0.379651,2859.67,1602.68,2165.68,26601.3,-0.000934559,0.170714,9.82426,9.03605,90.6052,73.0152,0.558988,10.4878,10.1955,89.1952,124.617,1.40994,-51.6019 
74,45,2.5,74,4945.57,-0.243336,12.8638,10.4961,90.0049,-0.43285,416.347,388.366,-0.934426,-0.774287,-3.35238,0.947651,-0.120988,-6.25536,721.894,717.582,2439.71,10262,-0.895038,-0.734899,-3.2736,0.987039,-0.0815996,0.18121,722.485,719.118,2440.3,0.251741,0.364718,0.351844,2869.95,1573.73,2521.22,26133,-0.00109454,0.1874,9.65253,9.27293,91.1144,72.8464,0.562383,10.2275,9.89777,89.5005,124.302,1.61385,-51.4559 
76,120,2.5,76,4089.34,-0.0400394,10.4595,10.2971,89.4374,0.0743523,-33.5774,8.23675e-13,-1.025,0.606852,-2.32035,-0.669646,-2.3837,-61.1864,428.475,604.97,2125.96,3587.37,-0.639727,0.992126,-1.5498,-0.284371,-1.99842,0.554681,434.254,619.995,2131.74,0.187974,0.285835,0.348856,2310.19,1188.64,922.173,19729.6,-0.000990506,0.112254,9.8266,9.34246,90.6321,72.3929,0.479964,10.4636,10.2865,89.0545,123.315,1.57762,-50.9224 
77,75,2.5,77,4377.57,-0.208334,11.0613,10.7323,89.8147,-0.256379,150.987,175.891,1.88418,-1.48667,1.95517,-0.113461,-0.683454,-92.6348,571.519,666.713,2159.55,5124.64,2.46747,-0.903368,3.12176,0.469836,-0.100157,0.382507,580.268,689.461,2168.3,0.233192,0.324748,0.36938,2488.37,1240.59,1572.35,20377,-0.000947353,0.144302,10.3403,9.38313,90.8526,72.8809,0.49231,10.4294,9.9291,89.2371,123.843,1.61551,-50.962 
80,15,2.5,80,5603.52,-0.0698847,14.003,10.2584,90.1782,-0.0572761,64.2556,500,-0.241627,0.133929,-1.05126,-0.0191554,-1.33959,-70.9739,902.491,869.924,2541.92,4796.04,0.205276,0.580833,-0.157455,0.427748,-0.892688,1.96176,909.194,887.353,2548.62,0.288452,0.369282,0.390751,3151.98,1778.83,3839.64,28307.6,-0.0011001,0.226891,10.3207,9.06558,91.0316,72.3044,0.584601,10.3693,9.99761,89.7356,123.505,1.29596,-51.201 
84,90,2.5,84,4262.29,-0.00715735,10.927,10.1065,89.4922,-0.00295894,0.755305,500,0.802196,-1.97936,1.18078,-0.706093,-0.177089,-64.1245,572.207,689.884,2120.86,3595.05,1.20597,-1.57559,1.98833,-0.302318,0.226686,-0.288544,578.263,705.632,2126.92,0.236031,0.318933,0.379322,2449.95,1202.43,1556.27,19603.9,-0.00101126,0.143882,9.89909,9.34691,90.5024,73.6167,0.480042,10.4111,10.2088,89.0774,124.66,1.425,-51.0434 
85,1,2.5,85,6054.27,-0.277796,15.2747,10.6719,89.3176,0.0770929,221.789,490.548,-1.26733,-0.85868,0.905463,-1.84488,-0.346919,-41.0195,933.781,938.672,2757.62,5863.14,-1.00904,-0.600392,1.42204,-1.58659,-0.0886301,1.76346,937.655,948.745,2761.49,0.27842,0.36092,0.387585,3367.77,2062.96,4124.66,33196.3,-0.00121993,0.237407,9.81724,9.16711,90.3235,73.1041,0.624,10.6189,10.1755,88.7248,124.727,1.59871,-51.6231 
86,30,2.5,86,5825.03,-0.26534,14.9135,10.5018,89.0825,0.169858,140.521,343.859,-0.375278,-0.337334,-0.778259,-0.185159,-0.0889254,-36.8084,863.125,883.149,2728.3,5875.46,-0.143505,-0.105561,-0.314713,0.0466143,0.142848,0.159235,866.602,892.188,2731.77,0.26497,0.35693,0.375634,3270.56,1994.95,3603.89,32620.9,-0.00127695,0.224449,10.1124,9.28284,90.3151,72.0794,0.622295,10.4113,10.1243,88.6018,123.365,1.71331,-51.2858 
91,150,2.5,91,3994.86,-0.232018,10.8389,10.4333,89.5544,0.251956,-137.72,494.648,1.92841,0.320771,2.9286,-0.194861,-1.31181,-83.2809,428.882,676.489,2097.44,4810.9,2.45281,0.845169,3.97739,0.329537,-0.787411,0.416591,436.748,696.941,2105.3,0.190768,0.263674,0.378809,2289.41,1175.57,886.362,19219.4,-0.00110648,0.106015,9.944,9.38625,90.3644,73.0997,0.470941,10.6037,10.4732,89.3033,124.596,1.06105,-51.4964 
92,105,2.5,92,4423.78,-0.0358659,11.5767,10,89.587,0.0930104,-63.2526,6.49096e-07,1.13919,-0.419092,-0.0756875,-1.0954,1.17819,-59.3351,516.457,641.285,2312.92,3960.12,1.51281,-0.0454746,0.671547,-0.721783,1.5518,0.773806,522.062,655.856,2318.53,0.203742,0.312647,0.342576,2562.37,1373,1261.53,23456.4,-0.00105771,0.127578,10.1486,9.52418,90.4073,72.7648,0.529048,10.2851,10.0227,89.2553,124.398,1.15208,-51.633 
93,60,2.5,93,5108.77,-0.193406,12.5133,10.6209,89.25,0.0517084,-166.805,499.972,0.301691,-2.38285,-0.601414,0.741473,-0.341235,-61.0482,626.532,725.521,2396.29,4607.21,0.686095,-1.99845,0.167394,1.12588,0.0431692,-5.94885,632.299,740.512,2402.06,0.230252,0.327922,0.3622,2746.11,1513.89,1888.66,25136.3,-0.000888014,0.157139,10.527,9.415,89.9738,71.9903,0.545865,10.4129,10.1439,88.9317,123.373,1.04213,-51.3822 
94,45,2.5,94,5314.76,-0.239531,13.5739,10.506,89.3922,-0.111254,11.0726,199.953,1.30031,1.31944,0.717177,-1.95222,1.56015,-25.8922,801.467,859.436,2499.44,4682.46,1.46334,1.48247,1.04325,-1.78918,1.72319,0.734073,803.912,865.795,2501.88,0.267474,0.346655,0.389303,3005.57,1674.88,2978.89,27290.6,-0.00114419,0.197277,9.92557,9.40159,90.2514,73.1951,0.566455,10.5267,10.1315,89.0554,124.509,1.19594,-51.3137 
96,120,2.5,96,3955.9,-0.199774,10.1329,10.7159,89.7619,0.702139,-140.541,382.777,0.734013,1.54408,1.15681,0.897139,-1.8095,-92.4932,426.559,629.514,2028.99,6747.07,1.31642,2.12648,2.32162,1.47954,-1.22709,0.614155,435.295,652.228,2037.73,0.195331,0.276081,0.370916,2228.5,1098.95,860.266,18056.5,-0.000923406,0.103942,10.1853,9.66158,90.9071,73.2319,0.459345,10.4733,10.2474,89.3182,124.783,1.5889,-51.5512 
97,75,2.5,97,4609.8,-0.00580971,11.4527,10.3555,89.5494,-0.0114536,2.33847,499.999,0.208721,-2.61005,-0.886956,-0.573938,-0.0189827,-56.4084,560.075,721.134,2246.33,3861.61,0.563909,-2.25486,-0.176579,-0.21875,0.336206,0.899102,565.403,734.987,2251.66,0.222,0.305354,0.375507,2546.86,1331.97,1459.91,22170.2,-0.00090079,0.132808,10.6647,9.80756,90.6054,73.3693,0.515191,10.2641,10.0945,89.1571,124.624,1.44831,-51.2543 
