cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2189,1.8,0,2793.31,-0.366898,-12.432,8.22729,123.106,0.331503,-211.325,231.668,-4.06877,-4.30265,-7.78993,-1.29273,-3.23524,-575.143,188.198,32.5636,4881.28,5610.13,-0.447249,-0.681121,-0.546879,2.32879,0.386285,1.52593,646.321,74.2111,5339.4,0.105163,0.832684,0.0249639,6145.9,-0.014166,0.01718,-412.306,107.454,103,98,0.749524,8.5469,9.05225,123.181,128.369,-20.1805,-30.3686 
1,47.2144,1.6,1,2929.02,-0.0165933,-12.0365,-8.23953,122.906,0.00911699,13.6257,8.53508e-12,-4.54304,0.116023,-11.9987,-1.83788,-1.68209,-604.948,50.2446,20.2591,5162.53,3232.51,-0.733848,3.92522,-4.38036,1.97131,2.12711,2.50557,532.108,64.0649,5644.4,0.0838515,0.82597,0.02048,6345.83,-0.00184932,-0.00893586,22.206,-6.23717,115.196,75.085,0.747355,8.94733,9.39284,122.964,129.949,-7.76794,-54.8639 
2,47,10,2,2224,-0.0101446,-11.6191,7.65797,122.925,-0.0452667,21.4945,500,-7.1054,-4.26049,-7.24821,-3.5883,-5.17024,-592.112,-40.3453,27.1725,4698.32,2928.23,-3.37703,-0.532117,0.208536,0.140069,-1.44186,1.04169,431.294,70.0487,5169.96,0.0749249,0.778679,0.0243512,5756.35,-0.00217696,-0.0106269,26.3517,0.223792,103.728,73.007,0.740204,8.40022,9.26969,123.015,128.715,-19.2877,-55.7076 
3,47.2859,7,3,2921.4,-0.133474,-12.3958,8.33128,123.015,-0.468906,140.789,500,1.04474,-4.1993,-6.59179,-4.30229,-5.62784,-602.578,116.702,32.1562,5143.72,5510.94,4.83901,-0.405029,0.996765,-0.508012,-1.83357,0.677335,596.677,75.7904,5623.7,0.0933902,0.818139,0.0242246,6389.08,-0.00177665,-0.00334339,182.923,4.86327,147.992,74.2738,0.743176,8.85751,9.42692,123.009,129.047,24.983,-54.7729 
4,47.4259,10,4,3035.46,-0.0336943,-12.1573,8.10875,122.99,0.0233967,40.0718,1.18248e-11,-2.78048,-2.63265,-6.85012,-0.251592,-5.01779,-591.232,-8.59539,29.1335,5169.84,3239.63,0.942355,1.09019,0.595541,3.47124,-1.29496,0.876042,462.343,71.9461,5640.77,0.0737114,0.785965,0.022956,6272.34,-0.00171001,-0.01034,20.8784,-6.62499,110.245,75.4019,0.757518,8.7392,9.4214,122.909,128.62,-12.6637,-53.2178 
5,47.2164,1.5,5,2649.23,-0.379703,-12.3236,8.44267,123.295,0.879682,-179.414,499.591,-2.47788,-3.21742,-10.8254,0.0556319,-1.98715,-619.131,0.222298,32.7539,5027.67,8524.79,1.42062,0.681079,-3.02837,3.95413,1.91136,1.61318,493.383,77.5866,5520.83,0.0798374,0.784194,0.0252346,6179.84,-0.00196318,-0.00932756,20.0485,-6.03582,110.307,75.7524,0.751731,8.71822,9.28478,123.28,129.335,-12.9732,-53.5823 
6,47.2659,6,6,2877.78,-0.377636,-12.641,8.32332,123.299,0.6306,-412.662,497.984,-3.59129,-1.92959,-3.96544,0.409998,0.644612,-645.745,158.887,14.0532,5021.36,11896.3,0.474797,2.1365,4.16674,4.47608,4.7107,0.739005,673.247,60.8132,5535.72,0.105607,0.863502,0.0198352,6375.04,-0.00220034,0.0189596,-15.5947,16.923,125.265,93.9893,0.750331,8.73413,9.27937,123.045,129.037,2.22021,-35.0478 
7,47.2139,1.7,7,3044.09,-0.19996,-12.7712,8.26172,123.107,-0.2235,-202.026,0.00241219,-1.2222,-0.954961,-13.3798,-7.79428,-7.03722,-619.969,76.9177,27.331,5232.43,4904.65,2.68158,2.94882,-5.57224,-3.8905,-3.13344,0.200056,570.746,72.2245,5726.26,0.0882307,0.818698,0.0227066,6468.79,-0.00180954,-0.0103785,17.2699,-5.46904,106.709,75.3365,0.778465,8.77727,9.28007,123.079,129.44,-16.37,-54.1035 
8,47.2329,2.5,8,2953.42,0.0195736,-12.5487,-7.9223,123.342,-0.0154871,-3.08171,500,-0.954881,0.927679,-10.3724,-2.09644,-1.9311,-512.007,184.107,19.3322,5059.69,3237.82,2.26909,4.15165,-3.92444,1.12753,1.29287,1.79818,591.94,56.4079,5467.53,0.0951137,0.857072,0.0186503,6223.49,-0.0022395,0.0225118,-16.1381,-16.2247,124.453,95.523,0.756781,8.70845,9.3153,123.249,129.384,1.20344,-33.8609 
9,47.2134,1.7,9,2770.61,-0.350048,-12.2671,8.13437,123.095,0.985765,-123.727,204.708,-4.92455,-6.68636,-14.0657,-4.84499,-6.01357,-557.63,12.4639,27.1998,5037.21,7218.72,-1.4133,-3.17511,-7.04319,-1.33374,-2.50232,0.544651,456.637,67.5792,5481.38,0.0748283,0.794289,0.0222067,6102.46,-0.00184756,-0.00832569,23.3325,-6.36293,111.489,75.1254,0.739932,8.76093,9.38543,123.12,129.223,-11.6305,-54.0977 
