cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2189,1.8,0,2683.32,-0.0268133,-11.3477,7.64864,124.162,0.0878577,13.624,500,2.27407,0.841232,-10.7701,-3.76415,-3.48017,-497.409,70.8952,14.7288,4462.58,2864.41,5.40613,3.97328,-4.50599,-0.632097,-0.348116,2.1574,467.1,50.7475,4858.78,0.0853673,0.840247,0.0188766,5471.65,-0.0091655,0.0118579,274.054,-93.6418,103,98,0.706416,8.22206,9.02454,124.029,124.809,-21.0286,-26.8095 
1,47.2144,1.6,1,2720.4,0.00397341,-11.4383,7.71846,124.231,-0.00557542,-7.67586,500,-3.76474,-2.59778,-8.45961,-3.35117,-6.6998,-538.65,-4.05724,40.4719,4626.82,2875.4,-0.373002,0.793956,-1.67613,0.0405682,-3.30806,0.629393,424.997,79.4769,5055.87,0.0754538,0.753432,0.0281424,5632.55,-0.00147398,-0.0115198,23.0592,-6.08615,108.358,72.7602,0.72649,8.35577,9.12951,124.081,124.916,-15.723,-52.1556 
2,47,10,2,2370.86,-0.0569455,-11.6265,7.4857,124.437,-0.00660573,60.9319,492.175,-3.97067,-1.70053,-4.94945,-3.50736,-8.50758,-611.615,-18.9293,37.7038,4579.09,2846.29,-0.119493,2.15065,2.75291,0.343813,-4.6564,-4.8389,468.245,81.9924,5066.26,0.0823433,0.765442,0.0289496,5686.49,-0.00179109,-0.00991188,19.5432,-6.28473,115.596,72.3884,0.750361,8.13467,9.03341,124.35,124.875,-8.75393,-52.4871 
3,47.2859,7,3,2366.58,-0.00690568,-11.5875,7.62755,124.069,-0.0018584,2.20104,500,-3.60033,-0.882199,-6.5962,-0.664035,-5.13651,-700.06,99.6713,47.4705,4608.25,2877.33,0.807758,3.52589,2.21998,3.74406,-0.728417,0.768009,657.295,98.1635,5165.88,0.10995,0.792799,0.0338204,5978.15,-0.00187789,-0.00291401,2.63541,-4992.22,116.737,58.2359,0.714283,8.38022,9.3578,124.035,125.12,-7.29788,-66.8838 
4,47.4259,10,4,2283.14,-0.0226837,-11.8467,-7.53822,124.163,-0.0146221,26.8738,500,-2.29641,-1.45925,-1.05465,-2.37293,-1.91864,-575.173,12.6281,58.9755,4568.15,2919.91,1.32531,2.16246,6.18877,1.24878,1.70308,0.509932,470.775,100.625,5026.29,0.0833546,0.727775,0.0355669,5647.86,-0.00193349,-0.0133323,12.8595,-7.08255,118.614,70.7551,0.740979,8.15766,9.27077,124.131,125.598,-5.51693,-54.8427 
5,47.2164,1.5,5,2310.69,0.000909319,-10.7076,7.46317,123.959,-0.00408293,-3.79706,500,-6.07645,1.18619,-5.12354,-1.09724,-0.272218,-549.645,23.1082,30.5632,4257.49,2601.93,-2.61548,4.64715,1.79839,2.36373,3.18875,0.808326,460.92,70.3643,4695.3,0.0870141,0.789169,0.0268644,5297.08,-0.00160723,-0.0110085,-18.554,-5.40452,114.229,71.7967,0.694719,8.24882,9.02798,124.031,124.385,-9.80248,-52.5881 
6,47.2659,6,6,1971.31,-0.407819,-11.6442,7.64908,124.16,-0.243884,628.509,197.512,-6.39055,-2.56681,-14.3402,-7.39401,-4.88432,-704.948,74.5164,27.8793,4415.12,7889.31,-1.95168,1.87205,-5.46251,-2.95514,-0.445452,0.389168,636.033,78.9263,4976.64,0.110385,0.821585,0.0283853,5761.97,-0.0114779,0.0141262,435.624,-93.0435,103,98,0.714795,8.09443,9.03509,123.992,125.521,-20.9924,-27.5205 
7,47.2139,1.7,7,2234.98,-0.30003,-11.6499,7.83176,124.053,-0.772472,515.003,0.000652203,-4.21571,-3.21339,-15.6431,-7.72355,-6.18059,-725.936,35.5243,43.7241,4578.64,15920.7,0.355311,1.35764,-6.50104,-3.15252,-1.60957,0.319276,613.759,96.2909,5156.87,0.103582,0.784589,0.0332527,5925.34,-0.00197424,-0.011665,10.9241,-4.27376,112.555,77.6844,0.722648,8.36117,9.1596,124.003,125.399,-11.448,-47.7148 
8,47.2329,2.5,8,2493.85,-0.0105115,-11.1691,7.69263,124.081,-0.013667,6.82038,500,-2.04363,1.94729,-9.72355,-3.46494,-6.9659,-633.121,114.526,44.5686,4342.52,2800.02,1.94297,5.93388,-1.75037,0.521651,-2.9793,1.47709,618.83,90.4145,4846.82,0.110287,0.796378,0.0332217,5611.06,-0.00164433,0.00986383,-7.98531,-7.07893,106.769,55,0.68844,8.26792,9.28203,124.1,125.021,-17.3312,-70.0211 
9,47.2134,1.7,9,2296.24,0.00134942,-11.4822,7.46588,124.046,0.00534682,-21.2285,500,-5.25254,0.0148519,-7.19542,-5.95957,-8.53848,-522.005,7.15615,40.195,4434.08,2794.32,-1.96561,3.30178,-0.621557,-2.67264,-5.25155,0.913787,422.953,77.9947,4849.88,0.0780596,0.756024,0.028772,5418.33,-0.00178931,-0.0120963,19.1235,4.88569,110.344,73.33,0.712313,8.22072,9.24105,124.075,124.96,-13.7309,-51.6299 
