cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-0.005,47.2177,8,0,16290.7,0.0134242,26.1813,13.3162,116.868,-0.00649815,-5.39115,500,-0.743546,1.34298,-3.48288,6.72967,-7.69626,-214.277,2737.29,138.211,13065.5,11350.3,0.6057,2.69223,-0.784384,8.07892,-6.34702,1.18476,2907.97,153.727,13236.2,0.191092,0.915322,0.0209463,15217.6,0.000246644,0.182327,13.9321,13.1989,117.572,92.9773,1.00087,13.1251,12.3847,116.189,141.999,1.38358,-49.0213 
1,0.19,47.4127,3.3,1,18557,0.0452314,28.951,13.7459,116.771,-0.396792,418.185,126.518,2.02119,2.59039,-7.47865,6.45228,-13.6056,-283.746,1619.4,179.223,16184.2,18356.4,3.80786,4.37706,-3.90531,8.23895,-11.8189,6.58175,1845.42,199.77,16410.2,0.107875,0.840731,0.021933,17106.9,5.18717e-05,0.0639209,18.6021,20.6205,119.701,97.9549,1.17471,13.4572,-12.7893,116.121,142.287,3.57916,-44.3325 
2,0.008,47.2307,1.35,2,17549.9,0.0290069,27.8918,13.5495,116.62,0.00199995,45.1573,0.241963,1.63815,-0.573447,-0.147617,5.68428,-11.6872,-229.381,1077.63,128.915,15929.2,12305.5,3.0825,0.870904,2.74108,7.12863,-10.2428,0.234395,1260.34,145.525,16111.9,0.0775858,0.831902,0.0163659,16244.4,8.45691e-05,0.0446259,18.1067,19.0292,119.815,98,1.22904,13.1864,-12.2496,115.935,142.067,3.87992,-44.067 
3,0.1,47.3227,2,3,17985.5,0.0751743,27.9548,13.6701,116.51,-0.75464,-204.832,2.09005,-0.283893,-0.0653781,1.07158,5.43499,-7.24364,-183.152,1135.17,182.541,16070.6,17472.1,0.869369,1.08788,3.3781,6.58825,-6.09038,0.420887,1281.06,195.804,16216.5,0.0782927,0.788967,0.0217583,16362.4,0.000144469,0.041541,19.2727,22.9652,119.57,98,1.18178,13.3729,-12.6565,116.016,142.097,3.55484,-44.0966 
4,0.006,47.2287,1.32,4,16991.1,0.0230897,27.8042,13.1798,116.767,-0.0100052,-63.3243,375.652,-0.527223,0.725571,-0.299172,6.58361,-8.84008,-258.869,1030.02,158.221,15582,11949.9,1.1028,2.3556,2.96088,8.21364,-7.21005,0.601113,1236.22,176.967,15788.2,0.0776558,0.799671,0.02023,15919.3,-9.25988e-05,0.0403107,18.5167,21.8391,119.993,98,1.22047,12.9576,-12.2174,116.199,142.057,3.79358,-44.0573 
5,0.03,47.2527,1.6,5,17183.7,0.00678894,27.5114,13.5277,116.959,0.00810281,-11.069,2.31907e-09,-3.0153,-1.09143,-1.37432,7.42059,-9.76926,-245.265,1360.76,159.783,15402.8,12118.2,-1.47094,0.452936,1.71442,8.96496,-8.22489,-0.193482,1556.12,177.543,15598.1,0.09688,0.833567,0.0205369,16062.4,-0.000153412,0.0551362,17.5108,21.8679,119.909,98,1.15708,13.2569,-12.491,116.357,142.298,3.5522,-44.2984 
6,0.012,47.2347,1.4,6,17036.7,0.0720663,27.2776,13.2635,116.828,0.0439289,-85.1666,500,0.335484,2.30557,0.246497,7.27776,-8.89316,-228.329,1328.06,147.423,15124.5,11899.4,1.77321,3.7433,3.12195,8.71549,-7.45543,0.684604,1509.93,163.957,15306.3,0.0959004,0.840319,0.0193503,15744.8,1.05038e-05,0.0558375,17.9021,21.2948,119.793,98,1.17823,13.0707,-12.1655,116.289,141.812,3.50422,-43.8122 
7,-1,46.2227,10,7,16857.4,0.0713859,26.8991,13.3117,116.869,-0.102782,138.188,498.747,-0.0540876,0.675642,-1.67692,7.42248,-6.91133,-217.878,817.832,149.22,15437.3,12118.8,1.31784,2.04757,1.06693,8.7944,-5.53941,0.86121,991.38,164.997,15610.9,0.0639208,0.77444,0.0190981,15509.5,1.12633e-05,0.02765,19.6622,28.8958,124.303,98,1.187,13.0071,-12.353,116.273,142.821,8.03038,-44.8212 
8,0.175,47.3977,3,8,17664.1,0.0411942,27.6215,13.6849,116.619,-0.0759156,11.9658,500,-0.0996476,2.11023,-0.248406,5.66797,-9.19643,-235.522,1475.04,147.456,15569.8,12334.6,1.38337,3.59325,2.71764,7.15099,-7.71341,0.618943,1662.64,164.511,15757.5,0.101896,0.852402,0.0188691,16317.1,-8.46341e-06,0.0609375,17.0501,20.4466,118.985,96.9501,1.12637,13.6434,12.7117,116.045,142.116,2.93979,-45.1655 
9,0.004,47.2267,1.32,9,16856.8,0.0678307,26.7885,13.3812,116.563,-0.198968,39.9483,391.378,0.409548,4.23246,1.43438,5.86359,-11.6667,-213.706,1137.09,154.419,15161.5,11927.9,1.7552,5.57811,4.12567,7.20924,-10.321,0.50574,1307.32,169.894,15331.7,0.0839863,0.814715,0.0200043,15565.8,1.42812e-05,0.0452837,18.3825,20.8624,119.1,98,1.1293,13.2094,-12.6709,116.042,142.306,3.05828,-44.3061 
10,0.145,47.3677,2.6,10,17874.8,0.0700497,27.9751,13.5951,116.644,-0.0410236,13.6123,470.229,2.3199,2.4682,0.143446,5.99929,-7.82088,-271.954,1392.75,144.684,15826.3,12399,4.03233,4.18062,3.56829,7.71171,-6.10846,0.733401,1609.37,164.377,16042.9,0.0973649,0.848363,0.0185248,16529.3,6.9636e-05,0.0569549,18.5091,19.6792,119.18,97.9935,1.16735,13.3921,12.6234,116.032,142.796,3.14855,-44.8026 
11,-0.003,47.2197,1.9,11,16723.9,-0.00622865,26.6797,13.3899,116.91,-0.00467435,-19.0069,500,2.85188,2.67197,-2.2466,4.67574,-6.78295,-245.441,2672.11,137.083,13420,11632.1,4.39735,4.21744,0.844354,6.22121,-5.23748,0.919146,2867.62,154.856,13615.5,0.184649,0.913657,0.0205212,15530.1,0.000369947,0.178386,13.6791,-13.2442,117.611,93.5643,1.02064,13.1489,12.481,116.189,142.547,1.4217,-48.9825 
12,-1,46.2227,10,12,17197.4,0.0245536,27.6033,13.3307,116.562,0.0201012,-31.114,4.76516e-07,-2.28075,2.65854,2.62917,5.02513,-7.85357,-227.282,804.093,155.65,15925.5,11999.1,-0.849619,4.08968,5.49144,6.45627,-6.42244,0.373504,985.132,172.108,16106.5,0.0617089,0.765852,0.0193041,15964.2,-0.000730555,0.0124544,82.7974,-23.1419,103,93.4846,1.19905,13.0829,-12.6913,116.037,142.457,-13.037,-48.9726 
13,0.016,47.2387,1.4,13,17218.5,0.0422137,27.5174,13.3565,116.483,0.0543441,-25.1949,3.12827e-06,-0.381724,1.08686,0.232847,5.88308,-7.63202,-263.6,1099.94,155.197,15545.1,12009.1,1.2781,2.74668,3.55249,7.5429,-5.9722,0.611663,1309.91,174.285,15755.1,0.0820634,0.811135,0.0199707,15962.1,1.72353e-05,0.0427631,18.9992,21.8069,119.556,98,1.19732,13.1113,-12.2978,115.919,141.556,3.63683,-43.556 
