cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
69,-3.99,43.2327,69,8467.06,-0.157359,27.6748,8.51679,119.945,0.374204,-50.0566,30.2773,-8.06912,-3.09365,-7.83282,-1.00787,-3.17877,-760.678,5362.14,15.0751,5972.96,8282.59,-3.27933,1.69614,1.74675,3.78191,1.61102,0.685638,5968.04,70.1576,6578.87,0.516263,0.979842,0.0192659,11560.1 
70,-3.93,43.2927,70,8839.72,-0.0221652,28.3922,8.63758,120.118,-0.00287859,-22.9175,500,-8.26143,-5.29055,-6.18515,-3.80056,-1.44366,-704.847,5554.14,5.56242,6257.48,7985.53,-3.82319,-0.852311,2.69132,0.637678,2.99457,-0.633013,6115.58,56.6021,6818.91,0.513411,0.984061,0.0150606,11911.7 
71,-3.97,43.2527,71,7057.11,-0.578093,25.5084,8.57943,120.267,0.79115,-102.887,445.164,-4.81414,-2.01056,-13.34,-4.0465,-4.29829,-778.852,5045.94,11.4307,5212.89,9774.05,0.0900782,2.89366,-3.53156,0.857721,0.605937,4.85608,5666.33,67.8293,5833.27,0.533321,0.979481,0.0209708,10624.6 
72,-4.025,43.1977,72,7353.84,-0.515011,25.5042,8.5531,120.37,-0.92299,575.544,499.375,-5.77721,-0.691834,-8.02337,-3.33634,-4.67674,-807.359,4818.65,17.6626,5518.73,24394.2,-0.69348,4.39189,2.14408,1.74739,0.406989,0.731885,5461.74,76.1255,6161.82,0.510477,0.976189,0.0222517,10699.3 
73,-3.98,43.2427,73,7861.23,-0.492406,26.0123,8.71023,120.114,1.72108,-1797.37,291.571,-1.51672,-0.838073,-8.10494,-4.80675,-5.63646,-710.421,4944.82,11.9438,5798.85,108077,2.95661,3.63526,0.841722,-0.333423,-1.16313,0.858225,5510.7,63.3871,6364.73,0.504609,0.980268,0.0180152,10920.7 
74,-4.04,43.1827,74,7309.14,-0.0223517,24.4064,-8.46735,120.378,0.00517231,1.50263,498.245,-2.64864,-1.79253,-14.1219,-5.26608,-7.66967,-719.055,4718.8,8.91412,5493.31,6727.64,1.87905,2.73516,-5.0665,-0.738387,-3.14197,-0.16938,5291.55,60.9826,6066.06,0.50648,0.980231,0.0181821,10447.7 
75,-3.94,43.2827,75,9267.63,-0.0623349,27.8458,8.95934,120.016,0.012927,95.8791,2.68396,-2.23379,-4.53872,-14.8708,-4.30441,-6.93214,-774.227,5648.41,22.4265,6419.79,8161.74,2.64131,0.336382,-5.12063,0.57069,-2.05704,-0.410918,6265.11,78.4901,7036.49,0.511599,0.978546,0.0201344,12246.1 
76,-3.96,43.2627,76,8103.84,-0.562694,27.0107,8.87937,120.157,-0.418022,1186.44,464.934,-3.705,-3.55602,-18.2748,-2.69612,-9.02694,-804.055,5515.54,16.0627,5704.68,23952.6,1.35792,1.5069,-8.14897,2.3668,-3.96402,-0.184208,6156,74.2862,6345.14,0.533016,0.979319,0.0211113,11549.4 
77,-3.995,43.2277,77,8725.01,-0.0143837,27.7068,-8.62712,120.15,-0.00883739,-2.29653,500,-2.52979,-5.85425,-4.93404,-4.60875,-5.3352,-676.463,5460.34,19.319,6143.88,7781.88,1.72972,-1.59474,3.58498,-0.349247,-1.07569,-0.56207,5999.16,68.3033,6682.71,0.513651,0.980465,0.01848,11679.5 
78,-3.955,43.2677,78,7593.08,-0.0894711,25.8423,8.50807,120.122,0.0716353,68.0814,500,-3.60753,-1.48883,-3.90539,-9.14637,-1.80021,-716.347,5105.4,-4.64553,5558,7316.2,0.903123,3.02182,5.11591,-4.63572,2.71044,0.281026,5676,47.2269,6128.6,0.521436,0.985648,0.0139966,10885.3 
79,-4.03,43.1927,79,7832.3,-0.209543,25.3985,8.65227,120.386,-0.106413,306.354,11.6491,-0.394815,-0.328759,-8.16755,-4.3314,-8.41279,-665.959,4997.59,6.81207,5844.27,8214.97,3.79855,3.86461,0.219184,-0.138035,-4.21942,0.937818,5528.05,55.0358,6374.73,0.505003,0.982876,0.0156547,10946.6 
80,-3.935,43.2877,80,8382.74,-0.00940683,26.6867,8.58898,120.062,-0.0084109,-64.5217,500,-2.44152,-1.66878,-10.8512,-1.88845,-6.86987,-650.165,5277,8.93599,5884.09,7479.25,1.65239,2.42514,-2.66333,2.20547,-2.77595,4.15665,5794.88,56.0161,6401.97,0.515717,0.983365,0.0158624,11236.6 
81,-3.975,43.2477,81,6626.83,-0.533749,23.7488,8.60983,120.31,-1.21483,1853.02,449,-5.19259,-0.190988,-12.2831,-6.98359,-8.50619,-770.389,4390.29,21.2034,5277.86,79936.9,-0.341658,4.65995,-2.58127,-2.13266,-3.65525,0.36279,5003.93,76.9892,5891.5,0.499808,0.973781,0.0235065,10011.7 
82,-4.01,43.2127,82,7741.15,-0.0237698,25.6667,8.48481,120.171,0.000217666,-11.4731,500,-3.17662,-3.22591,-8.36279,-3.87321,-7.75729,-699.407,5305.13,1.48982,5254.14,7089.43,1.22736,1.17807,0.44517,0.530767,-3.35331,-14.8706,5862.23,52.1356,5811.24,0.542709,0.984675,0.0162578,10801.8 
83,-3.965,43.2577,83,6939.43,-0.0210923,23.9389,8.53419,120.084,0.0221586,7.586,500,-3.19405,-3.3828,-9.82964,-3.71088,-3.81821,-753.695,4882.25,-0.707258,5079.25,6656.09,1.55177,1.36301,-0.338009,1.03494,0.927602,1.07446,5482.6,53.8696,5679.6,0.531762,0.983096,0.0171719,10310.3 
84,-4.02,43.2027,84,8223.51,-0.019104,26.1365,8.63127,120.29,0.00138223,-10.4635,494.231,-0.512603,-4.51992,-5.28699,-4.47155,-2.37619,-741.252,5197.11,17.2445,5846.46,7344.21,4.15486,0.147543,4.04794,0.195919,2.29128,0.626489,5787.54,70.9204,6436.9,0.514041,0.979006,0.0198922,11258.9 
85,-4.005,43.2177,85,8247.01,-0.433753,26.3753,8.86207,120.243,-2.28603,2327.61,1.15669e-05,0.883614,-1.24099,-8.10394,-6.36578,-1.97701,-686.935,5176.53,15.6009,5837.29,180824,5.20906,3.08446,0.546958,-2.04033,2.34844,0.940214,5723.7,65.3435,6384.46,0.513314,0.980413,0.0185047,11150.5 
86,-3.945,43.2777,86,6708.73,-0.537258,23.8903,8.64996,120.191,-2.75259,2362.99,239.748,0.068601,-1.59174,-10.2974,-3.45985,-8.7107,-878.367,4451.86,10.3285,5324.83,218465,5.59945,3.9391,0.764328,2.071,-3.17986,0.916867,5151.51,73.9332,6024.48,0.501494,0.9755,0.0221068,10272.3 
87,-4.035,43.1877,87,8987.76,0.0097858,28.081,-8.58944,120.118,-0.0182885,-2.04341,3.37065e-07,-4.78672,-2.25181,-11.2387,-5.31176,-2.60691,-647.345,5575.2,16.8412,6091.35,7853.07,-0.710562,1.82435,-3.08641,-1.2356,1.46925,-0.77485,6090.83,63.717,6606.98,0.520283,0.982022,0.017455,11706.8 
88,-4.015,43.2077,88,8985.35,-0.435966,27.437,8.91602,120.091,0.231353,-179.288,89.9079,-6.55048,-2.59263,-8.66641,-8.49686,0.238842,-562.917,5324.5,16.7223,6024.62,9313.74,-3.00594,0.951914,-1.57733,-4.95232,3.78338,0.67141,5772.88,57.4845,6473,0.51201,0.982873,0.0160958,11274.9 
89,-4,43.2227,89,8511.42,-0.0506343,26.646,8.72635,120.299,0.0481425,-26.5075,475.734,-7.09492,-5.10919,-16.3768,-7.24276,-4.57914,-700.237,5301.95,16.8164,6010.56,7610.91,-2.68572,-0.69998,-7.5584,-2.83356,-0.169933,0.458085,5859.72,67.5223,6568.32,0.512088,0.980233,0.0185849,11442.8 
90,-3.985,43.2377,90,6789.39,-0.524798,23.6551,8.74895,120.235,-2.27201,4428.38,427.24,-4.21509,-4.14193,-10.3211,-6.56221,-2.96354,-794.563,4630.61,12.715,5096.64,334266,0.788057,0.861216,-0.314759,-1.55907,2.03961,1.17342,5263.51,70.2512,5729.54,0.51941,0.977176,0.0220876,10133.6 
91,-3.95,43.2727,91,8399.78,-0.57478,27.9496,8.81218,120.23,1.72616,-335.797,0.0756163,-6.07074,-1.91691,-5.39648,-5.92925,-2.74621,-750.594,5522.51,10.0123,5987.59,26886.9,-1.34445,2.80938,4.0561,-1.20296,1.98008,0.355985,6120.39,64.3646,6585.47,0.522305,0.981929,0.0176858,11718 
92,-3.95,43.2727,92,8646.47,-0.0891507,27.2027,8.64521,120.406,-0.119791,447.81,5.22826e-05,-3.93444,-2.2521,-8.81093,-6.19261,-3.2107,-650.628,5491.8,16.288,5822.42,9401.92,0.16239,1.84473,-0.617261,-2.09578,0.886132,4.42509,6010.05,63.4015,6340.67,0.527215,0.981873,0.0180864,11399.6 
93,-3.95,43.2727,93,8703.12,-0.0235562,27.5031,8.70136,120.187,0.00668838,54.8991,1.61511e-08,-2.3177,-0.178712,-12.4447,-3.84224,-6.25174,-765.191,5657.95,21.0179,5941.62,7802.44,2.50051,4.63949,-2.80834,0.975967,-1.43354,1.7249,6267.45,76.4272,6551.12,0.529529,0.979106,0.0210384,11835.9 
94,-3.95,43.2727,94,7144.41,-0.523098,24.6443,8.70417,120.47,-1.20428,120.434,477.775,-2.8455,-5.89798,-9.73269,-3.55133,-5.88926,-684.242,4669.07,9.78722,5375.32,11704.3,1.46299,-1.58949,-1.11572,0.757155,-1.58077,0.459919,5214.09,59.3348,5920.35,0.508871,0.980474,0.0181273,10246.4 
95,-3.95,43.2727,95,6975.94,-0.480659,24.0838,8.55486,120.072,-0.18694,1493.96,21.9955,-0.147417,-3.22249,-5.10945,-6.84159,-2.82313,-713.09,4778.42,11.4928,4926.28,15798.6,4.34272,1.26764,3.87082,-2.35146,1.66701,0.55997,5346.42,63.1293,5494.29,0.533758,0.979755,0.0207271,10016.6 
96,-3.95,43.2727,96,8312.49,-0.236598,26.3312,8.74299,120.222,0.820193,-217.874,0.0410806,3.73807,-1.28846,-1.00051,-4.3484,-1.82208,-729.372,5022.22,10.7131,5942.3,13311.5,8.33073,3.30421,8.18482,0.244268,2.77058,0.641561,5603.19,63.5287,6523.28,0.50262,0.980545,0.0176237,11148 
97,-3.95,43.2727,97,6901.09,-0.123001,23.1704,8.43488,120.139,-0.0781168,231.652,1.40144e-12,-3.57336,-0.101303,-12.5195,-1.07808,-4.69947,-761.837,4682.41,5.91478,4834.43,6951.29,1.22372,4.69578,-2.92537,3.719,0.0976103,1.42952,5289.24,61.0812,5441.26,0.533496,0.980191,0.0202597,9914.31 
98,-3.95,43.2727,98,8175.69,-0.0822739,26.4705,8.51184,120.293,0.313642,50.3629,8.01805e-08,-3.0824,-4.15211,-7.54377,-6.40444,-7.38786,-690.708,5197.22,11.8835,5686.9,7848.87,1.26681,0.19709,1.15464,-2.05523,-3.03866,1.46646,5747.4,61.8994,6237.07,0.520178,0.981501,0.0179536,11048.9 
99,-3.95,43.2727,99,8553.74,-0.02736,27.2019,8.54088,120.126,0.0588942,-26.1336,335.331,-6.14733,-2.40332,-14.7254,-8.47887,-3.11168,-717.282,5452.68,10.0622,5887.56,7613.16,-1.6308,2.11322,-5.6923,-3.96234,1.40485,0.267152,6024.02,62.0023,6458.9,0.523187,0.982307,0.0173761,11514.1 
100,-3.95,43.2727,100,7886.41,0.199793,24.3865,8.48406,120.038,-0.528952,12.12,3.95239e-07,-3.31209,-5.37632,-4.23071,-2.8088,-8.77601,-636.556,4851.73,18.9392,5442.86,6943.85,0.696138,-1.3681,3.78573,1.19942,-4.76779,9.32772,5358.77,65.0337,5949.9,0.514466,0.979204,0.0197372,10416.2 
101,-3.95,43.2727,101,6775.18,-0.382415,23.4963,8.46115,120.071,1.29177,324.859,0.0075226,-3.12967,-1.80151,-2.92164,-5.31747,-7.01763,-682.563,4582.54,9.84069,4920.73,20132.5,1.16824,2.49641,5.67419,-1.01956,-2.71971,-0.0133261,5126.22,59.2667,5464.42,0.524638,0.980169,0.019588,9770.98 
102,-3.95,43.2727,102,6489.83,-0.196378,22.8591,8.42891,120.166,0.13382,145.361,500,-6.65022,-4.42478,-10.8936,-3.011,-2.05603,-806.797,4547.08,12.6056,4828.77,6905.5,-1.57003,0.655403,-0.733205,2.06918,3.02415,1.2128,5189.72,71.0277,5471.41,0.527388,0.976609,0.023355,9840.42 
