cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2189,1.8,0,11730.5,-0.00884963,25.2347,-11.5653,122.367,-0.00719816,-5.53426,6.24136e-13,-2.79537,-6.08976,-8.58973,-5.92112,-4.26095,-621.804,501.86,109.081,13518.3,9501.88,1.11996,-2.17443,-0.759068,-2.00579,-0.345615,0.817748,997.15,154.107,14013.6,0.0646193,0.787117,0.0198554,15431.1,-0.00251481,0.0440202,12.4388,22.2571,122.17,98,1.19232,12.1579,11.4848,122.079,130.358,0.0904298,-32.3577 
1,47.2144,1.6,1,11619.4,-0.37487,25.337,11.6392,122.446,-0.0542014,406.031,361.576,-3.99033,-3.79789,-7.87246,-2.86934,-4.26386,-585.667,167.212,95.4487,13563.8,10316.5,-0.302536,-0.110095,-0.49688,0.81845,-0.576073,0.255201,633.717,137.858,14030.3,0.0420098,0.724274,0.0177782,15085,-0.00176113,-0.0182033,18.1901,6.67506,104.172,73.2605,1.20891,12.0533,11.602,122.203,130.217,-18.0306,-56.9569 
2,47,10,2,11205.6,-0.423553,24.3597,11.9638,122.304,-0.00429284,-166.473,314.014,-3.65965,-3.53279,-12.3194,-8.57392,-3.35347,-667.733,94.1368,93.864,13437.1,9510.4,0.544887,0.671747,-3.91032,-4.36938,0.851071,0.370521,626.011,142.216,13969,0.0416951,0.715532,0.018409,15014,-0.00203772,-0.0187635,19.5461,5.47458,107.31,75.4847,1.15959,12.2877,11.7643,122.024,130.517,-14.7143,-55.032 
3,47.2859,7,3,10141.6,-0.296372,23.2288,11.3787,122.3,0.459526,274.527,500,-3.71838,-2.5112,-9.74959,-5.7967,-2.13718,-694.969,283.932,86.8076,12250.4,12711,0.657653,1.86484,-0.99752,-1.42066,2.23885,1.42572,837.501,137.132,12803.9,0.0597124,0.777276,0.0193475,14025.6,-0.0019516,-0.00291726,3823.6,3.80806,136.934,74.9176,1.12273,11.9005,11.4243,122.007,130.303,14.9269,-55.3856 
4,47.4259,10,4,11196.6,-0.435597,24.6214,11.8841,122.442,0.210131,145.078,425.625,-2.82763,-4.07887,-2.31962,-5.01311,-5.13574,-715.471,178.45,101.353,13315.4,10517.6,1.6775,0.426262,6.69064,-0.507987,-0.630616,0.126069,748.349,153.162,13885.3,0.0497233,0.736286,0.0199147,15050.2,-0.00198503,-0.0136794,20.0251,6.21952,103.283,74.3193,1.16205,12.1717,11.7705,122.156,130.454,-18.8729,-56.1344 
5,47.2164,1.5,5,11467.2,-0.324123,24.4878,11.8612,122.62,0.0794735,-15.8188,134.969,-5.43842,-4.17642,-7.69612,-3.54853,-4.62865,-652.894,221.319,100.014,13333.5,9496.23,-1.32732,-0.0653172,0.526082,0.562571,-0.517553,1.64036,741.373,147.292,13853.6,0.04939,0.742016,0.0192091,15010.6,-0.00169344,-0.014926,20.6648,7.0696,103,72.549,1.16988,12.0965,11.746,122.166,130.842,-19.1655,-58.2932 
6,47.2659,6,6,12104.6,-0.415525,26.2477,11.8125,122.397,0.234918,-308.431,320.679,-2.11118,-3.69659,-3.39827,-4.78698,-1.44339,-679.676,399.103,100.681,13882.9,12451.9,2.16855,0.583153,5.16121,-0.507238,2.83634,0.496075,940.49,149.898,14424.3,0.0595341,0.78191,0.0187837,15797.5,-0.00174004,-0.00244927,8131.77,5.3071,130.514,71.5469,1.19973,12.2405,11.8469,122.09,130.971,8.42384,-59.4245 
7,47.2139,1.7,7,11113.7,-0.0149026,23.7357,11.7189,122.308,-0.00825748,-0.468231,491.26,-0.76943,-4.17533,-11.8069,-3.13222,-2.26077,-662.283,309.158,108.258,13032,9055,3.40079,-0.00510546,-3.46643,1.038,1.90945,2.205,836.691,156.216,13559.5,0.0565219,0.753729,0.0207814,14803,-0.00181442,-0.00309247,4333.45,5.46424,104.142,73.54,1.10479,12.3005,12.0172,122.035,130.231,-17.8935,-56.6905 
8,47.2329,2.5,8,12371.4,-0.0366079,26.4033,11.5135,122.56,-0.000995252,17.8723,500,-1.54364,-4.6604,-4.98756,-6.59108,-2.91609,-685.069,412.752,122.47,14142.2,9896.58,2.77005,-0.346704,3.63983,-2.27738,1.3976,0.297791,958.435,172.078,14687.8,0.0595785,0.760922,0.0211256,16086.9,-0.00244466,0.045711,12.3593,19.3505,122.495,98,1.25569,12.167,11.4295,122.284,130.049,0.211209,-32.0488 
9,47.2134,1.7,9,11353.5,-0.380066,24.1661,11.9885,122.44,0.333231,-188.246,476.254,-1.90814,-5.04182,-8.77521,-2.80548,-7.2723,-607.896,218.436,103.735,13226.2,11473.2,1.91962,-1.21406,-1.11969,1.02228,-3.44454,0.605241,702.647,147.754,13710.4,0.0473981,0.730998,0.0194655,14824.4,-0.00174954,-0.00366656,3890.3,5.03292,118.982,73.2569,1.14085,12.3101,11.7858,122.232,129.667,-3.25057,-56.4098 
