cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-3.8,43.4227,4,0,4119.11,-0.0511477,16.0188,7.08822,118.812,0.0318775,-56.0301,500,-5.10998,1.10148,6.75469,6.78693,2.86933,-47.3969,2787.02,113.965,2058.56,3754.4,-4.81154,1.39993,7.35158,7.08538,3.16778,0.482032,2796.46,125.548,2068,0.553691,0.927156,0.100585,5050.58,-0.0010383,0.683405,7.32607,7.37591,118.545,87.5015,0.466757,7.32207,8.18302,118.053,136.201,0.492218,-48.6995 
1,-4.08,43.1427,4,1,4096.76,-0.000212633,15.6582,7.1909,118.604,-0.00590562,-1.40044,5.35739,-3.04026,-4.87915,6.7473,5.09099,6.55861,-48.5368,2898.45,105.064,2044.89,3665.65,-2.73463,-4.57353,7.35855,5.39661,6.86423,0.40229,2908.12,116.926,2054.56,0.564948,0.934264,0.0948874,5147.59,-0.00117109,0.659843,7.82035,7.46797,118.289,88.3096,0.462066,7.31196,8.26636,117.994,137.165,0.294941,-48.8554 
2,-4.29,42.9327,4,2,4026.54,-0.249314,15.9363,7.26238,118.746,-0.0506192,592.272,36.2036,-8.8943,-2.38888,2.22657,6.00244,4.73277,-93.3917,2689.83,106.311,2123.69,4743.53,-8.30624,-1.80081,3.40269,6.5905,5.32084,0.346513,2708.43,129.135,2142.29,0.537011,0.922987,0.0999428,5043.53,-0.00114947,0.625992,7.63937,7.53415,118.556,87.7019,0.46967,7.34737,8.48337,118.04,136.724,0.516235,-49.0223 
3,-3.77,43.4527,4,3,4089.83,-0.0716224,16.0363,7.16283,118.722,0.0567081,-28.2469,499.253,-9.28771,-2.85161,2.67378,1.29225,2.13088,-108.311,2910.14,65.1041,2133.58,3791.39,-8.60571,-2.16961,4.03779,1.97426,2.81288,3.07025,2931.7,91.5744,2155.15,0.555161,0.94817,0.0725909,5280.82,-0.00122553,0.694084,7.6286,7.24648,118.423,87.4297,0.488217,7.30561,8.06527,118,135.994,0.422788,-48.5643 
4,-5,42.2227,0,4,4051.27,-0.0111352,15.4864,7.15057,118.658,0.00463353,6.04594,2.4516e-06,-2.84617,-7.13217,0.860825,1.45286,2.35351,-59.114,2829.2,45.6572,2150.09,3605.76,-2.47394,-6.75994,1.60527,1.82509,2.72574,1.52157,2840.97,60.1042,2161.87,0.546613,0.964298,0.0487191,5197.4,-0.00122494,0.656347,7.69122,7.43592,118.374,88.0086,0.487023,7.37995,8.10135,117.866,136.454,0.507885,-48.4457 
5,-5,42.2227,0,5,3617.67,-0.306745,15.6689,7.23514,118.712,0.838348,91.232,312.036,-6.66196,-3.45873,6.04035,4.2067,0.973915,-83.6165,2789.78,46.5665,2091.7,6180.27,-6.13545,-2.93222,7.09337,4.73321,1.50043,-0.665369,2806.43,67.0017,2108.35,0.549792,0.959895,0.0553032,5104.53,-0.00149239,0.672249,7.513,7.30972,118.48,87.4008,0.486507,7.36631,7.85096,118.061,136.198,0.419521,-48.7974 
6,-4.38,42.8427,4,6,4078.43,-0.107183,15.3569,7.43351,118.635,0.173693,21.7732,427.245,-6.30319,-1.81747,3.12202,2.02882,0.387856,-87.2578,2969.51,58.9042,2028.29,3839.26,-5.75375,-1.26803,4.22089,2.57826,0.937296,-4.90609,2986.89,80.2294,2045.66,0.572567,0.955104,0.0673781,5216.66,-0.00120328,0.690493,7.70874,7.42318,118.359,86.5474,0.470464,7.1781,8.04699,117.808,135.07,0.55102,-48.5223 
7,-4.23,42.9927,4,7,3725.65,0.00423664,14.8975,7.1885,118.583,-0.0159942,6.01024,2.41405e-11,-7.98029,-1.46534,8.61826,1.73982,4.93277,-67.2439,2711.03,84.0751,1968.75,3489.28,-7.55688,-1.04192,9.4651,2.16323,5.35618,-0.128717,2724.42,100.509,1982.14,0.557716,0.939354,0.0854283,4884.96,-0.00122643,0.638706,7.63187,7.38526,118.488,87.5487,0.45544,7.16651,8.17602,117.713,136.39,0.774592,-48.841 
8,-4.12,43.1027,4,8,3303.64,-0.0123715,-14.3762,7.02179,118.854,-0.0197289,7.72705,499.514,-6.20223,-5.82776,11.2983,6.26306,2.75608,-27.6746,2608.45,19.325,1912.31,3291.1,-6.02797,-5.6535,11.6468,6.43732,2.93034,-0.247917,2613.96,26.0884,1917.82,0.555643,0.982834,0.0244458,4704.39,-0.0014354,0.631637,7.44546,7.36421,118.598,88.0978,0.449909,7.15773,8.00611,118.038,136.833,0.560301,-48.7348 
9,-3.96,43.2627,4,9,3480.99,-0.0185239,13.9217,7.21388,118.87,0.0210794,-29.4011,499.768,-6.80242,-1.87284,-2.06412,3.85698,6.12083,-15.8988,2524.27,40.3903,1927.54,3289.47,-6.70231,-1.77273,-1.86389,3.95709,6.22094,-10.5834,2527.43,44.2759,1930.7,0.545658,0.970255,0.0405319,4631.9,-0.00125191,0.595108,7.76512,7.29364,118.569,88.3083,0.426658,7.57076,8.15333,117.878,137.109,0.691007,-48.8005 
10,-3.62,43.6027,4,10,3942.58,-0.0429475,15.9561,6.95393,118.448,0.111855,-22.4485,6.60219,-4.04976,-2.22303,3.05342,6.08385,5.10983,-51.2249,2853.26,85.882,2069.08,3693.79,-3.72721,-1.90048,3.69852,6.4064,5.43238,0.626774,2863.46,98.401,2079.28,0.558193,0.943274,0.0801866,5129.87,-0.00124252,0.695739,7.32547,7.40076,118.139,87.7313,0.485037,7.15557,8.02383,117.763,136.668,0.376248,-48.9369 
11,-4.04,43.1827,4,11,3815.39,-0.245233,15.1619,-7.3003,118.536,0.58815,389.923,10.5342,-5.21242,-3.86713,6.25511,5.93612,9.10292,-91.0398,2650.29,88.3306,2024.74,11068.7,-4.63917,-3.29387,7.40162,6.50937,9.67617,0.527178,2668.41,110.58,2042.86,0.545115,0.932383,0.0906717,4895.14,-0.00114211,0.637957,7.51699,7.33888,118.283,87.6806,0.459473,7.22653,8.25831,117.898,136.578,0.384189,-48.8978 
12,-5,42.2227,0,12,3598.39,-0.289043,15.2243,7.28705,118.459,0.977888,1.80485,25.3515,-4.62168,-4.87287,3.39955,1.77936,3.20105,-34.5202,2807.31,40.7282,1953.17,3668.93,-4.40431,-4.6555,3.83428,1.99673,3.41841,-19.2224,2814.18,49.1646,1960.05,0.568449,0.970334,0.0441655,4950.64,-0.00140697,0.661087,7.64797,7.37259,118.093,86.7791,0.445799,7.28668,8.11381,117.686,135.441,0.407432,-48.6623 
13,-3.88,43.3427,4,13,3404.06,-0.0632644,14.8106,6.9937,118.501,-0.108822,45.1019,500,-1.56154,-7.40838,-2.52752,4.59127,4.32384,-46.2427,2668.73,52.3661,1905.89,3531.68,-1.27037,-7.1172,-1.94516,4.88245,4.61502,-1.32879,2677.94,63.6675,1915.1,0.561955,0.960056,0.0577068,4765.4,-0.0013966,0.647643,7.47688,7.31066,118.172,87.1945,0.443808,7.15931,8.09039,117.708,135.969,0.463253,-48.7747 
14,-4.16,43.0627,4,14,3937.83,-0.265795,15.8403,7.30274,118.666,0.890885,102.179,494.629,-5.00174,-5.11737,0.619514,2.27399,3.89446,-62.7693,2934.81,78.9411,2043.85,6729,-4.6065,-4.72213,1.41,2.66923,4.2897,2.4692,2947.31,94.2814,2056.35,0.568021,0.946987,0.0778808,5188.74,-0.00135743,0.674804,7.7111,7.56552,118.359,87.4931,0.464518,7.24969,8.23656,117.981,136.245,0.378029,-48.7521 
15,-4.02,43.2027,4,15,3807.38,-0.0358836,14.9119,7.08015,118.507,0.0253138,33.2873,0.00176893,-6.67053,-1.04849,5.0464,2.39298,1.46555,-77.2912,2773.27,81.8671,1895.91,3464.36,-6.18385,-0.561806,6.01976,2.87966,1.95223,-0.46609,2788.66,100.756,1911.3,0.572388,0.940531,0.0885134,4871.97,-0.0011437,0.663282,7.46059,7.40815,118.197,87.3222,0.430052,7.31813,8.22304,117.777,136.105,0.420298,-48.7832 
16,-3.86,43.3627,4,16,3605.51,-0.0830547,14.6978,7.0365,118.505,0.145568,-31.8896,379.444,-2.18483,-3.2168,-0.842493,3.36581,4.59726,-66.9918,2681,54.902,1865.31,3517.81,-1.763,-2.79497,0.00116622,3.78764,5.01909,0.999726,2694.34,71.2742,1878.65,0.568179,0.955755,0.0653226,4742.07,-0.00117549,0.647169,7.37038,7.42866,118.433,87.597,0.427448,7.21218,8.1328,117.911,136.234,0.522904,-48.6368 
17,-3.71,43.5127,4,17,4078.93,-0.00892544,15.6193,6.98517,118.36,0.0463841,-31.5078,500,-9.13073,-6.89594,1.69588,2.51545,2.94885,-89.8062,2931.01,56.6372,1960.12,3599.24,-8.56525,-6.33046,2.82685,3.08094,3.51433,1.51645,2948.89,78.5851,1978,0.577658,0.955442,0.0681952,5104.91,-0.00106615,0.705638,7.46949,7.33773,118.077,86.8244,0.455341,7.14207,8.03003,117.588,135.314,0.488274,-48.4892 
18,-3.59,43.6327,4,18,3831.71,0.00304374,15.4082,7.00287,118.526,0.0356801,9.34107,1.28082e-11,-4.90903,-4.09721,-0.322071,3.61462,1.45139,-19.0783,2771.12,68.7655,2005.91,3523.41,-4.7889,-3.97708,-0.0818094,3.73475,1.57152,0.9769,2774.92,73.4281,2009.71,0.558839,0.955742,0.0630602,4965.5,-0.00123896,0.656423,7.55116,7.43761,118.226,87.8008,0.448606,7.29513,8.33966,117.745,136.83,0.480574,-49.0289 
19,-3.98,43.2427,4,19,3368.2,-0.0118702,-14.1927,7.01805,118.582,0.0216482,-21.6474,500,-1.23275,-2.97257,3.39088,1.45706,3.77662,-54.189,2568.41,78.5912,1811.03,3257.74,-0.891536,-2.63136,4.07331,1.79827,4.11784,0.370093,2579.2,91.8345,1821.82,0.564997,0.941345,0.0849673,4564.98,-0.00126135,0.595952,7.69929,7.49225,118.222,87.9067,0.421904,7.06827,8.18617,117.719,136.303,0.502512,-48.3965 
20,-4,43.2227,4,20,3524.52,-0.0280351,15.0074,-6.84856,118.304,0.046307,14.834,0.00184887,-2.83189,-3.44787,3.6314,1.84682,2.74797,-43.4116,2721.85,64.5285,1853.87,3368.16,-2.55854,-3.17452,4.17811,2.12017,3.02132,-0.164941,2730.5,75.1379,1862.51,0.573557,0.954056,0.0691739,4760.64,-0.001288,0.651751,7.39123,7.45639,117.855,86.7567,0.425493,7.12987,8.29222,117.6,135.266,0.255051,-48.509 
21,-5,42.2227,0,21,3609.37,-0.152458,14.5513,7.29729,118.953,0.229544,-42.6737,500,-5.41494,-5.92166,-2.30575,3.0999,2.17708,-59.8039,2635.1,51.4693,1997.96,3775.56,-5.03837,-5.54509,-1.55261,3.47647,2.55365,0.745721,2647,66.0849,2009.87,0.547154,0.958139,0.0571096,4837.77,-0.00130819,0.620862,7.8076,7.26449,118.634,87.6007,0.445037,7.53052,8.11056,118.106,136.242,0.527965,-48.6412 
22,-3.82,43.4027,4,22,3649.9,0.0296625,15.1228,7.16649,118.761,0.0294787,-21.454,8.97859e-11,-6.27196,-4.5562,1.416,0.16891,3.77225,-18.5244,2795.13,68.0679,1999.64,3548.63,-6.15532,-4.43955,1.64928,0.285553,3.8889,1.34568,2798.82,72.5951,2003.33,0.561735,0.95658,0.0625755,4982.45,-0.00146488,0.645759,7.64659,7.58289,118.54,87.0455,0.435957,7.51879,8.42756,117.868,135.769,0.672125,-48.7237 
23,-4.06,43.1627,4,23,3774.5,0.018241,15.1491,6.95406,118.972,-0.0361712,17.5995,3.91819e-11,-3.8446,-6.27883,-1.48024,2.24486,3.85385,-66.0663,2683.8,38.8133,1999.59,3450.13,-3.4286,-5.86283,-0.648233,2.66086,4.26985,0.784565,2696.95,54.9594,2012.74,0.551429,0.965566,0.0478911,4890.84,-0.00117554,0.648519,7.55217,7.25034,118.671,87.214,0.45644,7.26764,8.15959,118.274,135.962,0.397442,-48.7482 
24,-3.68,43.5427,4,24,3525.88,-0.0161538,14.3475,6.97478,118.662,0.0351211,-8.84357,500,-6.95486,-2.43504,2.57948,2.5199,2.95761,-38.2799,2658.5,70.1108,1794.4,3267.74,-6.71382,-2.194,3.06156,2.76094,3.19865,-26.0164,2666.13,79.4661,1802.02,0.575796,0.950426,0.0751306,4630.33,-0.00117282,0.620631,7.43293,7.66959,118.439,85.4823,0.42217,6.99897,8.16049,117.849,133.939,0.5897,-48.4568 
25,-3.84,43.3827,4,25,3918.83,-0.0216961,15.2022,6.8068,118.502,-0.00762073,-32.5674,500,-8.08226,-4.95803,1.58222,2.06454,3.14808,-58.1265,2764.96,26.0013,1917.76,3376.63,-7.71625,-4.59202,2.31423,2.43055,3.51409,1.5715,2776.54,40.207,1929.34,0.569019,0.975285,0.0369698,4879.51,-0.000994318,0.693824,7.27915,7.1968,118.239,86.6484,0.467118,6.97361,7.82292,117.746,135.174,0.492553,-48.5253 
26,-3.94,43.2827,4,26,3443.07,0.046906,14.1538,7.18094,118.626,-0.0976051,12.6389,5.23558e-13,-7.00172,-5.99339,0.948611,0.794883,4.20251,13.8528,2680.91,95.7384,1848.72,3348.79,-7.08894,-6.08062,0.774156,0.707655,4.11528,1.10223,2678.15,92.3528,1845.96,0.571004,0.943088,0.0843832,4690.25,-0.00136165,0.60675,7.85259,7.51759,118.279,87.2717,0.406282,7.4289,8.37638,117.758,135.754,0.521222,-48.4822 
