cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
16,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,16,1780.18,-0.03206,-5.35203,8.07543,98.7159,0.0430439,48.4826,500,4.72265,-0.860173,-4.01475,1.53962,-0.133855,11.1433,61.9684,9.296,1952.72,1474.89,4.65248,-0.93034,-4.15508,1.46945,-0.204021,5.99114,46.3387,8.13825,1937.09,0.0280141,0.76491,0.00767978,1654.12,-0.000166477,0.0332537,8.53268,7.09672,98.9813,67.3519,0.321116,7.72643,8.78421,98.5448,117.614,0.436549,-50.2616 
17,97,43.248,3.95,48.55,-0.2,0.19,0.01,17,4318.98,0.00103338,13.1579,7.60255,98.8799,-0.00194244,-12.1412,500,2.51559,0.814674,-1.69938,1.67897,-0.611325,-32.7718,1785.19,22.3602,2859.14,3257.18,2.72194,1.02103,-1.28667,1.88533,-0.40497,1.32684,1831.15,25.7651,2905.11,0.431632,0.975969,0.0160748,4242.4,-0.000303949,0.427255,7.31664,7.34507,98.9442,68.3697,0.509026,7.79152,8.47301,98.5334,117.748,0.410759,-49.378 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,5369.87,-0.00410496,14.1684,8.26535,98.9463,-0.00273246,-6.59224,227.151,0.411075,-0.0462665,-7.78286,-4.66605,-5.34026,-88.4349,2279.17,25.0872,3192.15,3812.81,0.967926,0.510584,-6.66916,-4.1092,-4.78341,0.526448,2403.21,34.2753,3316.18,0.466132,0.975649,0.0186838,5155.64,0.000121717,0.470648,7.7188,7.60885,99.0341,68.6661,0.500182,8.32869,8.81209,98.4084,118.027,0.625686,-49.3613 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,1504.41,-0.00167419,-5.36733,-7.42134,98.5227,0.005231,6.22325,3.65068e-12,-0.741225,-1.56807,-3.99528,-1.15844,-2.97596,-19.1895,-106.54,7.30941,1961.72,1297.75,-0.620394,-1.44724,-3.75362,-1.03761,-2.85513,0.613586,-79.6253,9.30312,1988.64,-0.0506863,1.25701,0.00854399,1570.94,-0.000288139,-0.00482523,38.8306,5.54785,83.0626,69.5444,0.349588,7.4049,8.85508,98.6357,118.71,-15.5731,-49.1658 
20,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,20,1986.37,-0.0504656,-5.64542,8.65656,98.5793,-0.0157022,91.4023,494.848,-2.52721,-2.92125,-5.161,0.584437,0.0767458,-25.673,145.357,6.06918,2122.46,1637.6,-2.36555,-2.75959,-4.83769,0.746093,0.238402,0.461182,181.366,8.7365,2158.47,0.091929,0.922255,0.00740083,1972.89,-0.000156575,0.0251899,9.43875,9.23406,98.3915,67.5656,0.325612,8.03083,9.18603,98.3303,117.342,0.06116,-49.7768 
21,97,43.248,3.95,48.55,-0.2,0.19,0.01,21,4628.45,-0.0217403,13.348,-8.05153,98.7765,-0.0248927,-1.75488,500,-0.186115,1.09662,-1.15506,-3.43748,-0.539058,-46.6994,1855.13,21.6101,3075.5,3499.98,0.107939,1.39067,-0.56695,-3.14343,-0.245005,0.769229,1920.63,26.4619,3141,0.424199,0.976457,0.015282,4527.65,-0.000245852,0.417052,7.61636,7.62008,98.8636,68.5378,0.492928,8.129,8.84918,98.204,117.856,0.659667,-49.3186 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,4947.88,-0.0112447,13.8887,-7.83016,99.1073,-0.0133643,-7.10089,473.367,0.97974,1.55381,-4.13542,-1.89605,-1.27115,-85.3171,2045.72,28.0045,3060.67,3543.28,1.51696,2.09103,-3.06098,-1.35883,-0.733928,-0.980257,2165.38,36.8686,3180.34,0.450646,0.971066,0.0209084,4805.06,9.58136e-06,0.472695,7.509,7.34481,99.1507,68.3686,0.511952,7.87254,8.54805,98.6893,117.476,0.461374,-49.1075 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,1822.12,-0.0267686,-5.7125,7.4599,98.7329,-0.200515,-2.46962,409.764,-2.44007,-4.21505,-6.98035,-2.6258,-1.88346,-59.4748,-77.9615,9.56296,2079.31,1403.37,-2.06557,-3.84056,-6.23135,-2.2513,-1.50896,0.608035,5.45778,15.7422,2162.73,0.00303121,0.165354,0.013231,1800.53,-6.1761e-05,-0.0187611,6.35019,-2.03124,73.4343,66.2945,0.369739,7.17521,8.7869,98.7347,118.897,-25.3004,-52.6023 
24,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,24,1709.49,-0.00443163,-5.4051,-7.87848,98.5615,0.00697546,23.4882,9.51842e-12,-1.6371,0.353182,-1.3033,-3.63678,-1.90153,-33.0697,68.0251,11.8948,1933.65,1391.58,-1.42886,0.561414,-0.886841,-3.42855,-1.6933,0.871026,114.409,15.3306,1980.03,0.065085,0.810046,0.0140621,1757.83,-0.00020463,0.0258781,7.75348,9.51803,97.9741,69.0164,0.321968,7.655,8.71855,98.5676,118.193,-0.59354,-49.177 
25,97,43.248,3.95,48.55,-0.2,0.19,0.01,25,4666.24,-0.0140929,13.3308,7.72317,99.0144,-0.00463412,4.94813,124.788,0.39962,-1.26413,-1.02414,-1.78724,-1.42346,-88.1273,1908.72,30.2756,2902.57,3352.3,0.954534,-0.709217,0.0856853,-1.23233,-0.868548,1.04841,2032.32,39.4317,3026.18,0.447249,0.967161,0.0234403,4544.05,5.67963e-07,0.435169,7.46833,7.35903,99.0152,68.5621,0.503777,7.77931,8.48717,98.5734,117.728,0.441855,-49.1654 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,6239.84,-0.0167813,16.5409,8.30906,98.9632,-0.0446923,41.0693,16.5919,0.428847,-1.93602,1.33582,-0.437361,-3.36146,-46.6026,2636.14,23.013,3740.91,4533.86,0.722291,-1.64258,1.9227,-0.143917,-3.06802,1.87019,2701.5,27.8548,3806.28,0.460951,0.982276,0.0133014,5860.71,6.46529e-05,0.518231,7.84608,8.0148,99.0289,69.7401,0.555587,8.3682,9.27185,98.4521,119.525,0.576808,-49.7852 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,1956.37,-0.0089007,-5.78954,7.61205,98.8131,0.0127769,14.7756,500,-3.41561,0.825895,-4.20866,-3.0202,-0.0147839,-54.3037,-45.3881,8.1392,2154.53,1440.78,-3.07368,1.16783,-3.52479,-2.67826,0.327152,0.547044,30.7782,13.7811,2230.7,0.0163517,0.560672,0.0112524,1882.26,-0.0122984,0.0125811,536.45,-600.376,123.818,77.4446,0.377917,7.37463,8.61816,98.6224,118.342,25.196,-40.897 
28,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,28,2089.43,-0.0149238,-6.23734,7.83121,98.6143,0.00440964,5.57419,500,0.674007,-1.11344,-4.64691,0.0928238,-1.2262,-18.4301,95.0061,14.2315,2197.59,1590.9,0.790056,-0.997394,-4.41481,0.208873,-1.11015,0.200712,120.856,16.1463,2223.44,0.0614634,0.810505,0.0132005,1966.31,-0.000136467,0.0306514,8.3662,8.6239,98.5222,69.3795,0.34495,7.79962,9.30218,98.3827,118.392,0.139458,-49.0126 
29,97,43.248,3.95,48.55,-0.2,0.19,0.01,29,4586.13,0.00772701,13.243,7.89228,98.9788,-0.00280729,17.0488,0.00072739,-1.87002,1.53476,-6.8773,-2.5669,-0.788152,-47.9823,1866.06,28.0943,2959.58,3403.96,-1.56789,1.83689,-6.27304,-2.26477,-0.48602,0.283477,1933.36,33.0795,3026.88,0.434886,0.970928,0.0197343,4445.68,-0.000119267,0.431331,7.42285,7.41795,99.0804,69.5763,0.500334,7.78214,8.70134,98.4842,118.924,0.596196,-49.348 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,5231.51,-0.0284488,14.8188,7.88606,99.1883,-0.00601627,-2.27518,293.271,-0.234856,-2.49204,-1.52234,-0.664736,-2.01073,-68.7492,2243.68,22.3957,3182.91,3804.7,0.198039,-2.05914,-0.656547,-0.23184,-1.57783,0.848279,2340.11,29.5384,3279.34,0.462293,0.978388,0.0163218,5061.96,-8.68473e-05,0.488906,7.5522,7.58965,99.2749,70.1533,0.549795,7.76525,8.69652,98.7921,119.777,0.482798,-49.6242 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,1973.06,-0.0171322,-5.77464,8.37878,98.534,-0.0164757,39.1886,3.80723,-4.35489,-0.933665,-3.20857,0.182471,-0.0030499,-34.7943,-98.6875,1.74451,2290.26,1596.09,-4.1358,-0.714574,-2.77039,0.401561,0.21604,0.604409,-49.8852,5.3595,2339.07,-0.0263728,1.23155,0.00420307,1891.54,-9.10571e-05,-0.00899429,11.0278,-9.91019,72.7141,64.111,0.364322,7.93191,9.08465,98.618,117.999,-25.9039,-53.888 
32,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,32,1978.97,-0.0530694,-5.85536,8.36916,98.8283,-0.0228076,111.729,5.18195,-1.18598,-0.0697615,-7.82013,-3.34867,-0.345492,-36.1435,106.067,7.13752,2183.84,1678.21,-0.958398,0.157825,-7.36496,-3.12108,-0.117905,0.354207,156.761,10.8927,2234.54,0.0779353,0.891583,0.00889978,2011.43,-0.000177798,0.0405984,7.83662,7.43658,98.5184,67.2915,0.33796,7.88755,9.00844,98.3005,117.189,0.217903,-49.8978 
33,97,43.248,3.95,48.55,-0.2,0.19,0.01,33,4630.58,-0.00960926,13.302,7.85954,99.1769,-0.0111103,-1.22447,500,-2.61101,0.0103188,-3.99881,-1.07145,1.71783,-26.5063,1902.11,28.1942,2960.51,3403.81,-2.4441,0.177222,-3.66501,-0.904549,1.88473,0.25985,1939.29,30.9481,2997.69,0.438023,0.972831,0.0186629,4427.37,-7.35232e-05,0.421014,7.31366,7.57335,99.277,69.2169,0.514684,7.78619,8.56112,98.8205,118.731,0.456496,-49.5136 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,5054.26,-0.0337887,14.4383,7.8692,98.8178,-0.0015431,-18.5267,454.028,1.92079,0.85533,-2.38388,-1.70923,-2.07626,-71.6435,2168.89,27.383,3102.75,3699.57,2.37191,1.30645,-1.48164,-1.25811,-1.62514,-1.15818,2269.38,34.8265,3203.24,0.460501,0.973846,0.0196347,4928.06,-5.0357e-05,0.474783,7.5297,7.58064,98.8851,68.6853,0.528792,7.75228,8.6458,98.3656,118.188,0.519527,-49.5025 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,1736.52,-0.00358807,-5.62859,7.70738,99.1046,-0.00307451,22.5328,3.31501e-11,1.60147,0.105804,-7.23796,2.10064,-1.86162,-7.22817,-71.9286,14.3995,2078.58,1414.47,1.64698,0.151318,-7.14693,2.14615,-1.81611,-0.424092,-61.7904,15.1505,2088.71,-0.0369595,1.75158,0.0131856,1671.84,-0.000153428,0.000505101,-0.0724296,7.10023,102.722,65.7413,0.378345,7.30284,8.36658,99.0578,118.133,3.66404,-52.3921 
36,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,36,1926.89,0.00275937,-5.94822,7.4929,98.6695,-0.00016485,11.6321,7.64754e-12,0.559835,0.769555,-1.63083,1.40552,0.530407,-48.4583,100.912,5.43631,2042.65,1450.95,0.864964,1.07468,-1.02057,1.71065,0.835536,1.29451,168.88,10.4709,2110.62,0.0879265,0.902117,0.00905607,1920.69,-0.000121588,0.0361921,7.82761,7.93469,98.8959,69.4908,0.33768,7.36464,9.17648,98.4003,118.368,0.495659,-48.877 
37,97,43.248,3.95,48.55,-0.2,0.19,0.01,37,4931.58,-0.00618277,13.4595,8.17688,99.0769,-0.0113815,19.7269,6.49534e-12,1.04971,-0.950372,-7.25324,-2.80923,-1.6871,-110.65,2030.85,24.8931,3037.39,3590.01,1.74645,-0.253635,-5.85977,-2.11249,-0.99036,0.215539,2186.04,36.3893,3192.59,0.452046,0.971694,0.0205646,4835.89,-6.44013e-06,0.400146,7.8783,7.92659,99.2182,69.7594,0.50208,8.00625,8.83765,98.7315,119.429,0.486735,-49.6693 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,5209.22,-0.0165817,14.3211,8.1494,99.0553,0.0176777,8.7303,2.9462e-11,-0.935387,1.16915,-5.22132,-1.59442,-0.263322,-62.0233,2264.64,28.6041,3110.08,3804.27,-0.544843,1.55969,-4.44023,-1.20388,0.127223,0.013728,2351.63,35.0481,3197.08,0.469837,0.974581,0.0197944,5005.21,-5.78141e-05,0.481053,7.63887,7.66027,99.0615,68.8248,0.500927,8.20563,8.85111,98.5854,118.102,0.476091,-49.2777 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,1591.08,-0.053876,-4.93918,8.2584,98.7315,0.285915,459.576,8.49878,-0.239292,-0.719471,-1.28358,-1.68307,-0.926616,-31.1306,-92.531,10.5242,1919.95,5605.34,-0.043271,-0.52345,-0.89154,-1.48705,-0.730595,0.757464,-48.8674,13.7586,1963.61,-0.0309105,1.97126,0.0127427,1580.93,-0.000229084,0.00028151,-0.0449849,7.35727,104.211,65.3268,0.338556,7.67772,8.55584,98.5258,117.276,5.68469,-51.9491 
40,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,40,2094.56,-0.0261032,-5.92687,8.17585,99.0219,0.00879377,40.093,463.835,1.00514,3.95998,-3.69391,-2.54243,0.0735102,-35.3597,149.822,11.5748,2147.65,1588.92,1.22779,4.18263,-3.24861,-2.31978,0.296161,24.5079,199.417,15.2485,2197.24,0.0985687,0.881978,0.0126226,2023.13,-5.92999e-05,0.0295855,10.9857,7.05772,98.8108,70.0494,0.348712,7.69536,8.97509,98.6225,119.367,0.188325,-49.3173 
41,97,43.248,3.95,48.55,-0.2,0.19,0.01,41,4398.86,-0.0384321,12.5307,7.97305,99.2334,0.235599,-287.577,367.637,0.492035,0.452227,-0.905495,1.20698,-0.856093,-69.3812,1768.31,16.1868,2762.43,5457.92,0.92891,0.889102,-0.0317456,1.64386,-0.419218,1.01054,1865.62,23.3952,2859.74,0.440087,0.978526,0.0148463,4239.21,-1.41991e-05,0.415235,7.40981,7.34145,99.2863,68.9876,0.473889,7.86554,8.44823,98.7655,118.177,0.520786,-49.1898 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,5044.22,-0.00640724,14.2007,7.89658,98.893,-0.00158668,7.4434,6.51084e-11,-1.2429,2.22028,-3.18236,2.68089,-0.318929,-111.874,2097.35,31.3555,3156.5,3650.8,-0.538458,2.92472,-1.77348,3.38533,0.385512,1.40457,2254.26,42.9788,3313.41,0.450456,0.967712,0.0233366,5004.39,7.03535e-06,0.451147,7.44893,7.66414,98.8103,69.1068,0.531546,7.90628,8.56077,98.3924,118.389,0.417915,-49.2823 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,1958.87,-0.0518143,-6.31339,7.67027,98.6019,-0.0102076,115.024,51.7036,-1.71821,-0.148321,-0.544696,-1.21735,0.362556,-45.1002,-35.5795,4.81094,2295.75,1614.63,-1.43423,0.135663,0.0232712,-0.933365,0.64654,1.0149,27.6779,9.49667,2359.01,0.0139389,0.624825,0.00736118,1985.65,-0.000162373,0.00965238,-0.181707,32.475,102.168,76.9175,0.401264,7.36823,8.75108,98.6045,118.53,3.56346,-41.6127 
44,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,44,1841.65,-0.0748733,-5.74929,8.43476,98.5726,0.050257,79.028,476.838,1.64981,-2.60577,-5.52411,-2.72772,-1.53946,-44.738,131.434,10.231,2051.35,1707.93,1.93151,-2.32407,-4.9607,-2.44602,-1.25776,0.452282,194.184,14.8791,2114.1,0.0996383,0.881763,0.0127989,1948.88,-0.000261868,0.0251382,10.4157,8.23771,97.4183,68.103,0.338291,7.76811,8.95993,98.332,117.915,-0.913669,-49.8117 
45,97,43.248,3.95,48.55,-0.2,0.19,0.01,45,4470.81,-0.0121485,12.3904,8.08955,99.383,-0.0144174,6.35394,500,-1.53066,-1.73843,-5.50942,-1.69701,1.32675,-56.3954,1796.93,35.3724,2867.03,3265.89,-1.17556,-1.38333,-4.79921,-1.3419,1.68185,0.316171,1876.03,41.2317,2946.13,0.434134,0.962963,0.0251327,4321.32,-6.3226e-05,0.370744,7.86865,7.80823,99.186,69.1307,0.456203,7.98022,9.00066,99.0576,118.535,0.128474,-49.4038 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,5371.89,-0.0261072,15.33,7.80466,99.0089,0.00156413,30.5158,21.2873,1.25681,-0.589382,-0.283648,-0.953658,-1.06199,-47.885,2275.9,38.5411,3306.69,3896.42,1.55833,-0.287863,0.31939,-0.652139,-0.760472,-0.801957,2343.06,43.5162,3373.85,0.455551,0.968521,0.0232082,5143.36,-9.71725e-06,0.503797,7.4464,7.51508,99.0514,69.1177,0.569592,7.7416,8.5624,98.5714,118.454,0.479961,-49.3358 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,1900.37,-0.0334383,-5.64934,7.97808,98.9158,0.0686832,56.5154,23.2994,-1.70249,-0.334387,-6.33668,-3.16796,-2.9284,-49.661,-76.3026,2.75159,2134.11,1593.57,-1.38978,-0.0216852,-5.71127,-2.85526,-2.6157,0.546498,-6.64815,7.91117,2203.76,-0.00364787,-0.923816,0.00656944,1822.47,2.35968e-05,-0.00731877,9.31794,-9.53568,76.4408,68.3077,0.362755,7.56823,8.61695,98.8831,117.566,-22.4424,-49.2582 
48,75,47.3227,2.25,46.05,0.2,-0.19,-0.01,48,2091.12,-0.0268555,-5.64454,8.58666,98.6131,-0.00121465,51.1758,35.5987,-2.07033,0.428245,-1.33505,-4.77338,-1.77682,-25.5087,136.919,11.8812,2074.15,1579.81,-1.90971,0.588866,-1.01381,-4.61276,-1.6162,0.881614,172.697,14.5315,2109.93,0.0897623,0.871648,0.012528,1923.94,9.11782e-05,0.0340224,7.42074,6.75886,96.8371,68.4545,0.343065,7.60013,8.7558,98.5436,118.267,-1.70654,-49.8123 
49,97,43.248,3.95,48.55,-0.2,0.19,0.01,49,4452.85,0.0017842,12.8217,7.91401,99.0666,0.00204799,1.73289,2.72421e-11,-1.47312,1.353,-1.44465,0.317364,-1.98636,-75.6376,1868.72,37.4148,2879.16,3303.34,-0.996852,1.82927,-0.492114,0.793634,-1.51009,-0.308283,1974.81,45.2733,2985.25,0.443521,0.961428,0.0271775,4452.57,-0.000162385,0.406721,7.51924,7.61754,99.1838,68.5493,0.492523,7.8564,8.58428,98.4689,117.575,0.714951,-49.0259 
