cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2189,1.8,0,11962.5,-0.37487,25.2714,-12.0574,122.485,-0.0163,810.161,500,-4.40212,-4.80716,-9.53587,-1.56948,-5.6661,-641.617,428.56,95.1992,13723.8,10349.1,-0.362029,-0.767065,-1.45569,2.47061,-1.62601,0.163487,939.631,141.66,14234.9,0.0602269,0.791244,0.018002,15601.5,-0.0137788,0.0178382,320.134,98.7461,125.428,98,1.17836,12.342,11.66,122.16,130.565,3.26866,-32.5646 
1,47.2144,1.6,1,12639.1,-0.404723,26.6897,12.006,122.633,-0.0639663,51.3838,229.649,-8.32031,-0.124244,-2.31526,-3.04584,-5.58644,-676.674,245.501,117.789,14656.7,10538.3,-4.05947,4.13659,6.20642,1.215,-1.32561,-0.00542462,784.497,166.788,15195.7,0.0477303,0.728831,0.0198183,16436.1,-0.00193449,-0.0135297,18.0056,6.03756,105.468,74.0072,1.25576,12.364,11.8008,122.295,130.045,-16.8274,-56.038 
2,47,10,2,11767.9,-0.0712187,25.3938,11.5054,122.564,-0.0170468,4.23441,499.961,-1.06577,-4.27602,-0.249011,-3.47241,-3.66418,-601.886,186.493,91.9373,13842.5,9513.29,2.72414,-0.486109,7.33082,0.317503,0.125733,0.267803,665.917,135.521,14321.9,0.0431924,0.737385,0.0171324,15417.5,-0.00191204,-0.0129431,19.912,6.46757,104.398,74.3584,1.23618,12.0882,11.5389,122.279,130.281,-17.8813,-55.9229 
3,47.2859,7,3,12865.7,-0.0540493,26.8645,11.7266,122.642,0.00377949,13.7519,500,-4.49645,-5.88219,-6.76433,-3.76255,-6.09205,-590.464,297.268,103,14739.4,10256.9,-0.778452,-2.16419,0.671664,-0.0445582,-2.37406,1.14322,767.594,145.757,15209.7,0.0467089,0.75058,0.017347,16433.6,-0.00185878,-0.012647,16.8871,6.65742,103.02,72.8961,1.28761,12.399,11.5814,122.286,130.352,-19.266,-57.4555 
4,47.4259,10,4,11736,-0.376499,24.9745,-11.9106,122.594,0.0355271,254.546,496.981,-4.54866,-2.76862,-7.05527,-4.16154,-4.54446,-665.429,136.605,93.4124,13742.7,9977.73,-0.358634,1.42141,1.32479,0.0284886,-0.354434,0.357404,666.644,141.598,14272.8,0.0433798,0.729019,0.0179472,15367.6,-0.00185221,-0.0161682,17.499,6.29101,111.344,73.8246,1.21423,12.264,11.5048,122.327,129.613,-10.9833,-55.788 
5,47.2164,1.5,5,12265.1,0.0013519,25.9117,11.7961,122.554,-0.018321,0.851882,500,-3.35109,-0.418089,-11.5432,-4.96962,-5.36924,-723.001,225.476,111.451,14446.6,9950.65,1.20145,4.13445,-2.43814,-0.417076,-0.816694,2.46523,801.373,163.805,15022.5,0.0492408,0.736535,0.0196907,16274.6,-0.00211955,-0.0148914,18.4219,6.08983,105.608,72.2757,1.22499,12.4394,11.9048,122.271,129.626,-16.664,-57.3501 
6,47.2659,6,6,13376.1,-0.0127982,27.5858,11.9583,122.622,-0.0159058,3.89131,499.979,-7.72511,-7.76531,-6.91237,-5.52423,-0.13755,-663.66,402.502,107.934,15436.3,10740.7,-3.54622,-3.58642,1.4454,-1.34534,4.04134,1.48321,931.131,155.991,15964.9,0.0535903,0.77329,0.0176807,17375,-0.00277809,0.0385392,15.3757,17.0445,124.662,96.6771,1.32151,12.5526,11.5981,122.307,130.004,2.35483,-33.3271 
7,47.2139,1.7,7,12213.9,-0.0384927,26.3293,11.7316,122.373,0.02932,-14.8393,500,-1.77874,-2.4899,-1.62563,-3.73073,-7.83184,-746.805,309.153,104.328,14475.9,10069.4,2.9237,2.21254,7.77924,0.971699,-3.12941,0.276872,904.011,158.406,15070.8,0.0550323,0.765318,0.0189943,16426.9,-0.00221146,-0.00267281,1926.25,3.44299,145.577,73.4644,1.26798,12.3729,11.5642,122.151,130.372,23.4263,-56.9075 
8,47.2329,2.5,8,12153.6,-0.423147,25.5764,12.1979,122.333,0.286461,27.8594,450.704,-5.07699,-4.70797,-9.54657,-2.28585,-3.2582,-594.039,371.906,110.059,14024.2,10415.8,-1.33648,-0.967461,-2.06555,1.45466,0.482313,0.15086,845.08,153.075,14497.4,0.0535629,0.759307,0.0190794,15777.4,-0.0018054,-0.00504264,1241.53,2.92148,147.898,73.257,1.18879,12.4844,11.8374,122.068,129.952,25.8298,-56.6949 
9,47.2134,1.7,9,12722.2,-0.471473,26.8026,12.3052,122.397,-0.388929,899.621,12.8949,-4.78162,-1.54567,-6.51306,-3.02513,-5.2602,-793.213,328.594,124.291,14836.2,22126.5,0.213037,3.44898,3.47625,1.96952,-0.265541,0.606859,960.417,181.729,15468,0.0568548,0.751239,0.0211839,16892.5,-0.00206211,-0.0160977,15.306,7.01954,103.004,73.5232,1.22793,12.5835,12.055,122.05,130.382,-19.0461,-56.8589 
10,47.2169,1.6,10,11269,-0.452529,25.068,11.8117,122.296,0.539384,-537.07,11.546,-1.32044,-5.13044,-8.17767,-3.75317,-4.26607,-813.47,244.928,96.0162,13571.3,19069.2,3.80177,-0.00823369,2.06675,1.36903,0.85614,0.744387,892.887,154.922,14219.2,0.0574622,0.767085,0.0196753,15538.7,-0.00210811,-0.0160767,17.04,6.30454,104.298,72.9067,1.2025,12.1468,11.5769,122.053,129.589,-17.7553,-56.6826 
11,47.2184,1.7,11,11728.5,-0.29408,25.3966,11.6414,122.778,-0.132267,107.759,318.516,-3.35719,-2.64301,-5.88814,-2.13403,-1.60257,-761.517,350.431,81.5081,13753.6,10088.5,1.43788,2.15206,3.702,2.66104,3.1925,0.718382,957.008,136.651,14360.2,0.06077,0.800075,0.0172274,15748,-0.00184526,-0.00432565,3999.12,4.39111,132.433,71.7372,1.22114,12.1712,11.5394,122.288,129.407,10.1451,-57.67 
12,47.2149,1.6,12,11229.6,-0.382841,24.2586,11.8448,122.6,0.305612,-245.463,53.1198,-6.54689,-5.77074,-11.9233,-4.28131,-3.49203,-641.135,213.862,92.5836,13185.9,11795.9,-2.50984,-1.73369,-3.84916,-0.244259,0.545024,0.506007,724.549,139.01,13696.6,0.0488503,0.748643,0.0183528,14832,-0.00183816,-0.0146929,19.9689,6.00355,106.169,73.0365,1.15997,12.213,11.6401,122.261,129.559,-16.092,-56.5224 
13,47.2159,1.5,13,11276.6,-0.417337,24.1838,12.0854,122.714,0.0507191,343.791,71.7336,-1.50919,-1.93828,-3.63592,-4.27916,-0.0296254,-694.843,156.219,93.8304,13426.6,10082,2.86606,2.43697,5.11457,0.0960814,4.34562,0.6558,709.687,144.146,13980.1,0.0469707,0.737765,0.0186395,15109.2,-0.00206823,-0.0148154,18.6752,6.82782,109.088,72.9169,1.13297,12.4282,11.9879,122.373,129.336,-13.2855,-56.4192 
14,47.2959,8,14,12735.9,-0.332382,26.5707,12.2148,122.431,0.0958335,-82.4873,5.25939e-07,-5.82766,-5.73915,-13.1751,-2.34653,-2.03524,-669.638,351.059,121.233,14677.6,10822.7,-1.61113,-1.52262,-4.74207,1.87,2.18129,-0.23991,884.45,169.723,15210.9,0.0534355,0.748604,0.0201402,16551.7,-0.00190104,-0.00328073,4059.89,4.82366,110.738,72.3029,1.21177,12.5197,12.1459,122.134,130.158,-11.396,-57.8553 
15,47.2369,2.5,15,12553,-0.441443,26.7389,12.0697,122.522,-0.224635,677.856,498.062,-3.0566,-5.58003,-11.3782,-6.981,-8.92892,-656.319,285.211,105.842,14541.3,15462.9,1.07606,-1.44736,-3.11283,-2.84833,-4.79626,0.720289,807.993,153.368,15064.1,0.0494973,0.750653,0.0184093,16324,-0.00189471,-0.0137671,17.9302,6.48612,103.682,72.4711,1.25686,12.4352,11.6285,122.205,130.257,-18.5228,-57.7855 
16,47.3459,10,16,12221.9,-0.0180258,25.4437,11.769,122.589,0.0102492,2.29278,2.22836e-12,-5.28249,-3.95605,-11.2607,-3.4529,-4.74119,-660.818,325.609,101.145,13961.7,9748.71,-1.12149,0.204945,-2.93875,0.708095,-0.580197,0.211582,851.975,148.996,14488.1,0.0540088,0.76567,0.0185921,15774.7,-0.00172004,-0.0120368,-17.301,6.63705,103,72.7751,1.18375,12.3657,11.9581,122.247,129.594,-19.2469,-56.8193 
17,47.5459,10,17,11887.9,-0.435338,25.1438,12.2333,122.296,0.0960785,158.212,4.2067,-1.00367,-5.70245,-7.27775,-5.08877,-4.60099,-569.281,159.054,109.799,13908.7,10507.9,2.58094,-2.11784,-0.10853,-1.50416,-1.01638,0.949893,612.507,151.022,14362.2,0.0397589,0.698575,0.0190021,15405.5,-0.00191938,-0.0148895,21.0351,6.04248,107.654,74.3685,1.16766,12.4957,11.941,121.988,130.038,-14.3342,-55.6698 
18,47.2039,2.2,18,12282.2,-0.360715,25.9064,11.8783,122.361,0.0649521,174.422,442.083,-8.73907,-1.88026,-0.393557,-1.65595,-1.57096,-648.072,163.684,106.821,14092.2,10386.3,-4.65834,2.20048,7.76791,2.42479,2.50977,0.241756,679.897,153.749,14608.4,0.0432325,0.716467,0.0190189,15726.5,-0.001659,-0.0179664,17.7614,7.24185,108.038,74.203,1.22057,12.1661,11.843,122.062,130.523,-14.0241,-56.3202 
19,47.2209,2,19,11809.1,-0.413833,25.1947,12.0438,122.274,0.0226061,121.329,275.547,-3.75776,-1.12781,-3.2191,-3.90394,-1.35668,-597.306,437.437,95.5802,13554.8,9967.26,0.00332167,2.63327,4.30306,-0.142856,2.4044,0.532337,913.213,138.833,14030.6,0.0594358,0.789861,0.0179013,15364.7,-0.00248748,0.0422144,14.8638,-15.601,123.218,93.3306,1.16883,12.3848,11.7069,122.007,130.549,1.211,-37.218 
20,47.2179,1.7,20,12140.7,-0.446773,26.0457,12.0703,122.458,-0.101686,-8.60565,201.929,-8.41097,-6.26099,-10.1799,-4.47202,-4.43197,-659.001,382.967,101.091,14085.7,10262.6,-4.26141,-2.11144,-1.88085,-0.322471,-0.282418,0.787681,907.885,148.81,14610.6,0.0568963,0.777097,0.0184165,15956.8,-0.00187294,-0.00311609,4051.05,3.88505,108.659,73.106,1.22843,12.319,11.6409,122.152,130.096,-13.4934,-56.9905 
