cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,43,0,0,21891.6,-0.0118312,36.2512,13.1497,97.1057,0.0791866,-68.858,500,-1.25382,-0.338784,-3.09265,3.2314,-0.35137,-205.405,10045.2,74.751,11678.7,15695.5,0.0395609,0.954593,-0.505895,4.52478,0.942008,1.08495,10333.3,96.0918,11966.8,0.509891,0.983987,0.0145763,20265.7,0.000363685,0.931248,12.7072,10.2919,97.162,71.4427,0.858832,13.2817,12.4611,96.5356,122.286,0.62642,-50.8431 
1,43.308,6,1,20764.2,0.0797237,34.6491,13.0652,97.1955,-0.251823,-14.6647,6.9051e-05,-0.14567,3.45493,-4.25439,2.5456,-0.188377,-199.495,9401.22,61.7897,11330.8,14857,1.1105,4.7111,-1.74205,3.80177,1.06779,1.19466,9681.04,82.5165,11610.6,0.501146,0.985303,0.0129227,19317.8,0.000224308,0.886087,12.8338,10.0212,97.232,71.0925,0.857143,13.1778,12.2017,96.6073,121.75,0.624706,-50.6578 
2,43.488,6,2,21533.1,-0.0877044,36.4221,13.115,97.2685,-0.0150846,-27.2202,18.8098,-2.01749,-3.15854,1.04272,1.51907,0.113843,-162.916,10189.5,83.1427,11410.8,15563.3,-0.991651,-2.13269,3.0944,2.54491,1.13968,0.153297,10418,100.069,11639.3,0.518861,0.983468,0.0155907,20078.6,9.08616e-05,0.96849,12.5666,10.1546,97.2935,71.1772,0.851874,13.299,12.2882,96.6341,121.52,0.659328,-50.3433 
3,43.128,6,3,21999.6,-0.00589287,36.2017,13.2185,97.4338,-0.00874419,-12.2223,457.767,-0.845233,-1.37531,4.37196,2.11231,-2.42505,-202.409,10258.5,70.0643,11609.5,15581.3,0.429279,-0.100801,6.92099,3.38682,-1.15054,0.27038,10542.4,91.0938,11893.4,0.516433,0.985104,0.0139127,20414,0.000436287,0.958183,12.6458,10.2004,97.3643,72.1525,0.847568,13.4981,12.3061,96.9042,123.05,0.460064,-50.8976 
4,43.428,6,4,22294.7,-0.0591143,37.0209,13.2622,97.0989,0.0690031,-34.7071,39.0107,0.103984,2.34652,0.36669,0.687387,-1.57622,-162.071,10404.7,75.3206,11857.9,16060.9,1.1245,3.36703,2.40772,1.7079,-0.555701,0.700958,10632,92.1591,12085.2,0.51455,0.985058,0.0138528,20662.8,0.000184074,0.954295,12.8311,10.3281,97.0458,71.6986,0.869488,13.3878,12.4183,96.5399,122.412,0.505839,-50.7132 
5,42.948,6,5,20065.4,-0.021835,34.2123,12.8629,97.5594,-0.0109115,-23.1094,500,-0.469625,0.962308,-0.812646,0.136842,3.64511,-157.453,9499.37,43.8362,10533.3,14334,0.521815,1.95375,1.17023,1.12828,4.63655,0.875648,9720.22,60.195,10754.2,0.521298,0.989279,0.0102057,18646.2,0.000236701,0.91116,12.519,10.1281,97.4842,71.9521,0.814477,13.0213,12.0259,97.0586,122.346,0.425574,-50.3936 
6,43.008,6,6,20877.3,-0.0534039,34.8075,13.2042,97.8213,0.0123234,61.2478,1.41504,-4.50008,0.170551,1.18984,2.29485,0.488196,-139.953,9782.14,49.851,10957.7,14986.2,-3.61883,1.0518,2.95234,3.1761,1.36944,0.401252,9978.44,64.3916,11154,0.518732,0.988833,0.0105225,19236.2,0.000184147,0.910929,12.7048,10.3368,97.8604,71.9418,0.809804,13.3465,12.4,97.1088,122.591,0.751642,-50.6496 
7,43.038,6,7,21865.4,-0.0100112,36.4856,13.0485,97.3256,0.0179696,-56.6589,339.609,-1.47639,0.101032,-1.60627,1.65096,1.82155,-196.774,10007.7,67.7226,11656.8,15531.2,-0.237356,1.34007,0.871799,2.88999,3.06059,0.889995,10283.7,88.1667,11932.8,0.509397,0.985218,0.0134278,20187.9,0.000400042,0.940348,12.5719,10.2475,97.3976,73.1097,0.861,13.234,12.4647,96.7908,124.415,0.606816,-51.305 
8,43.518,6,8,22171.4,0.336277,34.9719,13.3989,97.3515,-0.0632054,-969.993,500,-0.57059,2.01699,-1.44311,0.2962,-1.24174,-131.919,10246.9,68.0889,11936.2,17249.7,0.260066,2.84765,0.218206,1.12686,-0.411081,0.946011,10431.9,81.7947,12121.3,0.509059,0.986464,0.012278,20492.6,0.000195483,0.960125,12.6269,10.2212,97.2887,71.6381,0.881167,13.3679,12.3485,96.8564,122.131,0.432344,-50.493 
9,43.398,6,9,20753.2,0.000115535,34.984,12.9126,97.6172,-0.0373772,7.18462,6.09374,-2.47594,-2.24468,2.39463,-1.7288,0.566628,-181.224,9703.52,80.0069,10898.2,14714.1,-1.33482,-1.10356,4.67687,-0.587682,1.70775,-0.392523,9957.71,98.8354,11152.4,0.518247,0.982927,0.0160629,19214.2,0.000435395,0.938287,12.5421,9.97103,97.5449,72.0762,0.833497,12.971,12.1893,97.042,122.906,0.50285,-50.8298 
