cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
10,-3.99,43.2327,10,10057.6,-0.438944,29.198,9.10757,119.955,1.64668,2112.83,489.523,-3.92304,-4.2019,-10.4781,-3.44901,-5.93533,-478.529,5872.82,4.64995,6442.09,121914,-0.909872,-1.18873,-4.45173,-0.435838,-2.92216,0.550708,6253.98,39.3014,6823.26,0.483277,0.989122,0.010499,12940.8 
11,-3.955,43.2677,11,12134.2,-0.0533712,33.4067,-9.03771,120.04,0.00323325,-36.1213,500,0.91774,-4.6899,-4.89947,-9.18605,-8.62145,-514.403,7101.02,23.0721,7258.37,9832.31,4.1568,-1.45084,1.57865,-5.94699,-5.38239,1.22409,7510.77,60.3213,7668.11,0.499868,0.98614,0.014284,15025.5 
12,-3.97,43.2527,12,11489,-0.384207,31.9472,9.17538,119.902,-0.0438944,198.153,467.24,-5.16562,-5.86178,-7.11671,-7.59903,-5.97668,-501.815,6398.35,22.8224,7271.98,9825.4,-2.00583,-2.70199,-0.797118,-4.43924,-2.81689,0.937535,6798.06,59.16,7671.7,0.474847,0.984999,0.0140064,14316.3 
13,-4,43.2227,13,11536.3,-0.411311,32.6409,9.10607,119.969,-0.0381319,-138.911,247.368,-0.176254,-4.43353,-11.578,-10.319,-5.99872,-479.384,6671.55,24.7688,7167.27,9848.26,2.8423,-1.41498,-5.54088,-7.3004,-2.98016,0.615059,7053.4,59.4822,7549.11,0.488073,0.985457,0.014307,14451.5 
14,-3.94,43.2827,14,11160.9,-0.397657,31.7687,9.05061,120.159,0.149837,-193.088,463.607,-5.25475,-2.41828,-8.92678,-6.15894,-3.8426,-474.332,6250.14,2.18898,7128.99,10301.7,-2.268,0.568466,-2.95329,-3.17219,-0.855858,0.659794,6627.96,36.5365,7506.81,0.473946,0.990445,0.00888607,13984.6 
15,-3.945,43.2777,15,11386.5,-0.0900857,31.2478,9.02884,119.975,0.00802112,27.1272,500,0.555436,-1.74378,-9.57515,-7.49735,-7.73485,-432.87,6495.34,26.5123,6831.77,9191.38,3.2811,0.981891,-4.12381,-4.77168,-5.00918,0.572293,6840.14,57.8575,7176.57,0.493048,0.985414,0.0146337,13873.2 
16,-3.96,43.2627,16,11932.5,-0.0746469,33.1519,9.00971,119.768,0.0251271,-25.1784,500,-0.248053,0.315404,-7.36564,-10.7291,-8.6465,-429.64,6850.63,8.53799,7252.61,9743.89,2.45728,3.02074,-1.95497,-8.0238,-5.94117,0.812777,7192.85,39.6493,7594.84,0.491456,0.990446,0.00952522,14635.8 
17,-3.985,43.2377,17,10044.7,-0.387267,29.0635,9.01831,120.038,0.195938,-731.939,191.506,-5.14678,-3.30099,-6.53191,-4.43534,-4.60313,-446.536,5730.25,21.9627,6503.1,13201,-2.33507,-0.489279,-0.908479,-1.62363,-1.79141,0.872902,6085.93,54.2974,6858.78,0.475183,0.984627,0.0143734,12807.5 
18,-3.98,43.2427,18,10409.7,-0.124043,29.9287,8.92815,119.957,0.039027,11.3778,499.996,-4.71146,-1.54799,-7.42741,-8.38567,-4.31062,-515.194,5771.56,15.4635,6921.85,8712.95,-1.46742,1.69605,-0.939336,-5.14163,-1.06658,0.864236,6181.93,52.7699,7332.22,0.462459,0.985282,0.0130842,13367.5 
19,-3.975,43.2477,19,10970.1,-0.38319,30.1939,9.33105,119.929,0.0733085,-246.448,391.642,-2.03606,0.542066,-11.5058,-7.80466,-2.6271,-479.47,6366.22,29.1505,6732.56,9759.72,0.983034,3.56116,-5.46759,-4.78557,0.391999,-0.0283292,6748.14,63.87,7114.47,0.491835,0.983706,0.0162684,13720.3 
20,-3.995,43.2277,20,9561.49,-0.0192452,28.2018,8.78089,120.221,-0.0142775,-20.7003,500,-1.72126,-0.899251,-7.82315,-4.3557,-5.73165,-538.435,5402.41,7.81313,6488.3,8071.02,1.66913,2.49113,-1.04239,-0.965319,-2.34126,-4.52385,5831.29,46.8025,6917.18,0.462429,0.986149,0.0123105,12610.1 
21,-4.03,43.1927,21,11529.6,-0.244527,32.3544,9.05804,119.788,-0.0136885,-59.6529,500,-3.60164,1.16474,-9.12865,-3.58205,-3.09776,-558.401,6743.42,9.4734,7054.56,9566.89,-0.0855361,4.68084,-2.09644,-0.0659459,0.418338,1.73527,7188.21,49.9086,7499.34,0.494457,0.987995,0.0121108,14537.6 
22,-3.965,43.2577,22,11569.1,-0.40163,32.8289,9.04218,119.996,0.291422,-447.792,156.006,-2.5364,-0.0600384,-11.6405,-4.98015,-3.36629,-492.129,6517.7,16.4786,7183.93,13911.4,0.562406,3.03877,-5.44284,-1.88134,-0.267487,-0.363949,6909.7,52.1149,7575.93,0.482046,0.986973,0.0125133,14334.1 
23,-4.02,43.2027,23,11789.1,-0.382399,33.1914,9.02165,120.103,0.153625,68.6936,60.1083,-4.15641,-3.50055,-2.61321,-7.7879,-7.28172,-462.662,6631.67,7.11462,7358.55,10091.3,-1.24315,-0.587291,3.21331,-4.87464,-4.36846,1.40881,7000.19,40.6171,7727.08,0.480362,0.989948,0.00959009,14572.7 
24,-4.015,43.2077,24,11712.6,-0.364887,32.0665,9.22493,120.093,0.225873,71.5513,160.066,-5.75881,-0.887648,-6.10332,-5.42279,-5.14153,-470.595,6436.38,23.7502,7336.61,10155.7,-2.7956,2.07556,-0.176898,-2.45957,-2.17832,0.968039,6811.23,57.8271,7711.46,0.47404,0.98536,0.0136255,14368.5 
25,-4.01,43.2127,25,11078.6,-0.0810809,31.5292,8.85565,119.969,0.0186434,-53.1005,499.87,-0.860858,-1.33269,-4.88816,-6.0325,-5.3909,-516.505,6337.67,14.3264,6998.49,9121.48,2.39143,1.91961,1.61642,-2.78021,-2.13861,-0.602576,6749.08,51.7278,7409.9,0.481706,0.986765,0.0126963,14010.8 
26,-4.025,43.1977,26,11590.1,-0.351877,32.4746,8.98113,120.227,0.121831,-16.0156,28.0795,-5.43587,-0.944718,-5.00858,-6.20445,-5.87843,-436.665,6417.29,21.5335,7184.98,9557.98,-2.68631,1.80485,0.490549,-3.45488,-3.12886,1.07033,6765.11,53.1535,7532.8,0.478193,0.986437,0.0128316,14147.3 
27,-3.95,43.2727,27,11460.9,-0.11143,32.7852,8.82814,120.302,-0.00441029,68.6744,4.99276e-13,0.908172,0.278584,-9.37356,-6.86465,-8.93423,-483.151,6886.77,12.8756,6853.68,9431.84,3.95045,3.32086,-3.28901,-3.82238,-5.89195,0.426205,7271.62,47.8618,7238.52,0.506191,0.988613,0.0120336,14365.4 
28,-4.005,43.2177,28,11109.4,-0.271067,31.7915,-9.06685,119.973,-0.541329,1283.46,500,-3.25302,0.254928,-7.54283,-3.97625,-5.64221,-448.032,6467.19,20.0564,6953.34,32000.7,-0.431879,3.07607,-1.90055,-1.15511,-2.82107,0.412057,6824.07,52.4995,7310.21,0.487849,0.986716,0.0130567,13988.1 
29,-3.935,43.2877,29,11554.4,-0.36775,31.7415,9.2208,119.922,0.268134,-20.8348,221.611,-4.43664,-3.85699,-4.8205,-3.8527,-9.97128,-430.65,6401.21,27.8917,7242.72,9709.64,-1.72495,-1.14531,0.602877,-1.14101,-7.2596,1.05651,6744.24,59.0761,7585.75,0.475674,0.984902,0.014143,14178.3 
30,-3.99,43.2327,30,10350.8,-0.378358,29.5807,9.05122,119.821,0.148489,108.953,0.789466,-6.34492,-1.87891,-5.88498,-3.53676,-8.51278,-493.07,5979.48,20.3305,6513.51,9242.52,-3.2402,1.22582,0.32448,-0.432034,-5.40805,1.04309,6372.23,56.0349,6906.26,0.484935,0.984844,0.0147261,13140.4 
31,-3.955,43.2677,31,11140.8,-0.0998102,31.1597,-9.07883,120.009,-0.116311,291.146,500,-1.40096,0.973876,-4.71875,-5.17567,-7.70667,-417.654,6402.06,23.3071,6978.67,10311.5,1.2289,3.60373,0.540962,-2.54582,-5.07682,1.24053,6734.74,53.5505,7311.34,0.484519,0.986276,0.0133125,13899.9 
32,-3.97,43.2527,32,11230.3,-0.0403217,31.8512,8.92052,119.842,0.00069627,-13.4972,8.18346e-11,-7.08267,1.49614,-6.98173,-9.65394,-4.81581,-504.078,6598.61,20.0429,6965.71,9249.66,-3.90862,4.67019,-0.633637,-6.4799,-1.64176,0.920733,7000.12,56.5445,7367.22,0.492273,0.986061,0.0139413,14220 
33,-4,43.2227,33,11397.6,-0.397864,32.493,9.00782,120.096,0.0220622,180.166,10.4562,-3.62405,-2.80602,-10.9781,-4.30066,-3.65078,-466.095,6255.86,6.64714,7378.73,9657.46,-0.689172,0.128853,-5.10833,-1.36578,-0.715898,0.340888,6627.12,40.3982,7749.99,0.465973,0.989445,0.00951098,14222.1 
34,-3.94,43.2827,34,12335.7,-0.0661476,33.8086,9.02633,120.071,0.00796975,-5.16385,500,-4.19258,-1.62491,-7.59887,-5.93297,-3.53308,-426.95,7340.92,11.2921,7087.55,9935.55,-1.50419,1.06347,-2.22209,-3.24458,-0.844693,0.670903,7681,42.2085,7427.63,0.513433,0.990475,0.0103596,14960.1 
35,-4.055,43.1677,35,12229.7,-0.375021,33.4809,9.20452,119.772,0.0781632,64.5324,45.6244,-1.60905,-1.74393,-4.6853,-6.01812,-6.69874,-468.975,6957.9,17.0386,7343.86,10196.3,1.34396,1.20908,1.22072,-3.06512,-3.74574,1.40193,7331.45,50.9982,7717.41,0.492225,0.987973,0.0120266,14894.5 
36,-3.99,43.2327,36,10059,-0.18542,29.412,8.92177,120.211,0.34193,498.95,0.142639,-3.85584,-2.58287,-8.02816,-2.94446,-3.95733,-450.334,5967.32,4.36809,6449.1,14096,-1.0202,0.252765,-2.35689,-0.108824,-1.1217,0.458789,6326.03,36.9779,6807.8,0.486704,0.989874,0.00990662,12997.7 
37,-4.015,43.2077,37,11228.6,-0.391159,31.8274,9.057,120.026,-0.0126616,-239.028,121.524,-4.33369,-4.44195,-11.576,-3.20073,-2.4586,-460.625,6604.18,12.2336,6801.19,9482.36,-1.43326,-1.54151,-5.77511,-0.300301,0.441828,0.329127,6971.08,45.5886,7168.1,0.498083,0.988685,0.01158,13995.8 
38,-4.04,43.1827,38,11419.4,-0.0782715,32.3055,8.82407,120.1,-0.00301873,15.4975,499.992,-3.3422,-2.11473,-1.43641,-5.56497,-4.28744,-524.537,6504.72,4.51894,6946.92,9281.36,-0.0393291,1.18815,5.16933,-2.2621,-0.984569,-0.683011,6922.53,42.502,7364.73,0.489572,0.98937,0.010519,14140 
39,-4.035,43.1877,39,11745,-0.078736,32.9684,-8.93898,120.079,0.0413155,20.7328,500,-4.94603,-3.55174,-10.0259,-7.33725,-4.76407,-457.253,6789.61,19.9127,7162.38,9621.48,-2.06683,-0.672539,-4.26749,-4.45804,-1.88487,0.680332,7153.83,53.0236,7526.59,0.492353,0.987195,0.0128111,14529.9 
40,-3.925,43.2977,40,11797.6,-0.388321,33.1084,9.07013,119.932,-0.0411479,1.28392,39.0468,-1.3899,-1.2734,-4.07426,-4.43985,-2.84272,-441.913,6723.24,29.1741,7260.11,9777.41,1.39271,1.50921,1.49095,-1.65724,-0.0601178,0.442741,7075.24,61.1741,7612.1,0.486769,0.985095,0.014588,14535.1 
41,-3.995,43.2277,41,10739.6,-0.0670246,30.6765,8.84933,120.073,0.0344293,-32.6226,500,-2.65864,-4.19115,-5.19411,-4.216,-0.960883,-477.591,6582.3,5.98232,6376.61,8873.68,0.34862,-1.18388,0.820416,-1.20874,2.04638,0.00289427,6962.72,40.5659,6757.03,0.512545,0.989907,0.0109381,13584.6 
42,-4.03,43.1927,42,11434.3,-0.114422,32.3818,8.88011,120.042,0.0273063,-21.9502,0.163789,-2.73299,-3.93045,-5.94483,-4.50775,-4.06596,-421.155,6819.41,12.6849,6734.13,9380.33,-0.0810854,-1.27855,-0.641028,-1.85585,-1.41406,0.878376,7154.87,43.1818,7069.59,0.508048,0.989549,0.0111266,14083.1 
43,-3.96,43.2627,43,11381.8,-0.366794,31.3846,9.20279,119.828,0.0518098,294.803,483.699,0.323694,-2.43396,-7.79402,-1.96049,-1.10458,-484.611,6517.47,14.6521,6975.55,9899.45,3.37516,0.617511,-1.69109,1.09098,1.94688,1.31672,6903.48,49.7439,7361.56,0.488991,0.987547,0.0122945,14117.8 
44,-3.94,43.2827,44,11291.8,-0.0411311,32.0766,8.91039,120.181,0.00606826,-3.19631,500,-3.53917,-3.18434,-7.38771,-1.3051,-7.46209,-471.493,6363.02,20.1704,7296.5,9304.87,-0.570305,-0.215476,-1.44997,1.66377,-4.49322,0.713739,6738.58,54.3124,7672.07,0.472644,0.986091,0.0128728,14257.2 
45,-4.005,43.2177,45,10898.6,-0.266322,31.3729,9.03653,120.024,0.163349,-166.203,14.5782,-0.498417,-4.31691,-8.74114,-6.53133,-2.44711,-526.106,6270.77,1.94859,6917.94,10112.7,2.81433,-1.00416,-2.11564,-3.21858,0.865642,0.204171,6689.83,40.0452,7337,0.481973,0.989633,0.0099541,13880.1 
46,-3.935,43.2877,46,11402.3,-0.158768,31.7557,9.03437,119.732,0.0304528,-29.7375,1.93246e-07,-2.94959,-4.90862,-3.29961,-3.96623,-4.48849,-472.052,6583.67,13.3423,6920.3,9368.79,0.0227974,-1.93624,2.64516,-0.993842,-1.51611,2.48752,6959.68,47.5247,7296.31,0.493242,0.988191,0.0118563,14110.1 
47,-3.97,43.2527,47,11071.7,-0.387121,30.9821,9.08153,119.847,0.833723,-2086.32,116.612,-4.05641,-0.51079,-6.24052,-7.69834,-9.64209,-477.266,6612.19,22.0463,6620.22,65783.2,-1.0512,2.49442,-0.230096,-4.69313,-6.63688,0.977256,6992.35,56.6062,7000.38,0.504763,0.986031,0.0146769,13852.7 
48,-3.965,43.2577,48,10721.7,-0.115,30.8941,8.81156,120.077,0.0177744,-135.814,0.0558306,1.60171,-1.41468,-5.17259,-3.96984,0.119484,-495.299,6359.65,11.0192,6607.47,8940.42,4.72047,1.70408,1.06494,-0.85108,3.23825,0.892176,6754.17,46.885,7001.99,0.496042,0.987998,0.0121844,13616.1 
49,-3.945,43.2777,49,10621.9,-0.400865,30.8559,-8.95089,120.241,0.24872,215.687,463.221,-3.40477,-3.62556,-4.52458,-2.37885,-5.63067,-518.584,6001.7,12.8363,6889.32,10737.2,-0.139381,-0.360172,2.00619,0.886541,-2.36528,-70.9074,6414.77,50.3882,7302.39,0.472678,0.98644,0.0125514,13571.1 
50,-4.045,43.1777,50,11530.2,-0.371198,32.5274,8.99392,120.155,0.0599175,10.3775,418.939,-2.39734,-3.53075,-5.52454,-4.68912,-4.01373,-427.423,6626.85,13.6019,6977.99,9543.66,0.294028,-0.839378,-0.141807,-1.99775,-1.32236,0.964612,6967.31,44.5526,7318.45,0.492759,0.988933,0.0110898,14139.4 
51,-3.92,43.3027,51,10575.8,-0.00514781,30.3215,-8.81252,120.03,-0.00529922,8.30265,5.90236e-12,-3.20422,-3.73292e-05,2.21374,-5.86016,-5.43485,-511.869,6188.35,13.653,6660.07,8699.96,0.0188799,3.22306,8.65994,-2.63706,-2.21175,-0.227824,6596.07,50.7186,7067.79,0.487785,0.986723,0.0130465,13522.5 
52,-4,43.2227,52,10836.7,-0.0344057,30.7462,8.9136,120.028,0.0235826,-11.9592,1.68961e-12,-4.10653,-2.10561,-4.76398,-3.02447,-9.09783,-566.576,6201.64,15.9264,6933.18,8930.72,-0.538951,1.46197,2.37118,0.543106,-5.53025,2.40062,6652.94,56.9536,7384.47,0.478983,0.98524,0.0140084,13889.7 
53,-3.93,43.2927,53,11467.2,-0.404323,32.4777,9.08121,119.866,0.0647042,215.678,454.463,0.237872,-0.0878897,-10.8437,-1.30864,-3.63605,-518.944,6690.67,13.1256,7045.21,10055.5,3.50552,3.17976,-4.30836,1.95901,-0.368404,2.0859,7104.03,50.7036,7458.57,0.492876,0.987664,0.0123678,14413.4 
54,-3.95,43.2727,54,11037.3,-0.0187428,31.4098,8.88206,119.772,0.0199853,-7.21912,6.89469e-12,-0.593801,-1.4864,-3.85937,-7.33395,-6.19045,-577.873,6130.13,16.1553,7171.13,9086.54,3.04491,2.15231,3.41806,-3.69523,-2.55173,-0.443245,6590.43,58.0005,7631.43,0.468428,0.984832,0.0138071,14069.2 
55,-4.01,43.2127,55,10841.4,-0.0533398,31.4192,8.73463,120,0.0119318,29.6016,0.940734,-3.34584,-3.84273,-3.50649,-3.56701,-3.45036,-488.997,6376.04,4.27419,6674,8945.27,-0.266757,-0.763646,2.65168,-0.487922,-0.371271,-2.47952,6765.55,39.6837,7063.51,0.494276,0.98984,0.0102432,13687.8 
56,-3.975,43.2477,56,11681.8,-0.344448,32.1994,9.09412,119.913,0.209747,82.9213,88.9047,0.741351,1.3415,-5.65562,-8.40361,-1.66354,-410.448,6966.4,15.4355,6665.37,10098.6,3.32584,3.92598,-0.486652,-5.81912,0.920945,1.26066,7293.34,45.1571,6992.3,0.515583,0.989281,0.0117567,14145.8 
57,-3.915,43.3077,57,11291.4,-0.038216,32.2219,8.80007,120.158,0.00362213,-12.6582,500,-2.31556,0.535356,-6.29173,-5.62559,-6.7799,-546.677,6650.43,22.1532,6911.18,9232.14,1.12672,3.97763,0.592826,-2.18331,-3.33762,-2.36357,7085.88,61.7394,7346.63,0.496016,0.984981,0.0152446,14285.6 
58,-4.025,43.1977,58,11319.6,-0.0686738,31.9024,8.93526,119.965,-0.000116567,12.5804,500,-3.2891,-1.75001,-6.38916,-2.64224,-5.9402,-541.918,6648.1,27.6866,6960.44,9279.59,0.123218,1.66231,0.435468,0.770073,-2.52789,0.0598233,7079.76,66.9282,7392.1,0.494258,0.983726,0.0164049,14324 
59,-4.05,43.1727,59,11902.1,-0.382988,32.9669,9.15961,120.185,0.0145104,155.722,369.595,-0.503916,-2.43947,-8.40303,-6.47715,-5.21512,-455.358,7240.4,19.1756,6859.4,9903.49,2.36335,0.427798,-2.6685,-3.60988,-2.34785,0.542681,7603.11,52.1492,7222.11,0.517896,0.988139,0.0131268,14680.8 
60,-3.985,43.2377,60,10276.6,-0.354908,29.3805,8.83606,119.607,0.419078,430.483,1.81972,-5.44339,-4.69468,-4.22327,-5.16447,-4.72419,-489.727,6099.5,12.3081,6381.44,14323.9,-2.35971,-1.61099,1.94409,-2.08079,-1.64051,1.33823,6489.58,47.7704,6771.53,0.494419,0.987282,0.0128286,13125.7 
61,-3.955,43.2677,61,10835,-0.397189,30.6792,9.13959,119.965,0.0932479,-295.837,294.385,-2.31637,-4.93592,-10.8808,-6.36033,-6.00267,-540.527,6436.92,5.60332,6661.39,10025.8,1.08719,-1.53236,-4.07367,-2.95677,-2.59911,0.595655,6867.47,44.7442,7091.94,0.49701,0.988727,0.0114886,13817.6 
62,-3.98,43.2427,62,9865.37,-0.399662,28.5642,9.08876,119.899,0.274695,973.245,108.622,-3.46673,-4.87183,-0.199842,-3.74484,0.102909,-552.824,6134.55,17.0011,6020.99,17154.2,0.0142565,-1.39085,6.76213,-0.26385,3.5839,0.223242,6574.89,57.0324,6461.34,0.509405,0.985047,0.0159996,12907 
63,-4.02,43.2027,63,11412,-0.375176,32.2742,8.99885,119.892,0.155231,15.4342,295.047,-1.25194,-4.79036,-5.4864,-5.84719,-4.5844,-540.078,6995.64,8.60179,6532.33,9532.47,2.14878,-1.38964,1.31504,-2.44647,-1.18368,1.84517,7425.84,47.7101,6962.52,0.521144,0.988881,0.0124655,14249.1 
64,-4.055,43.1677,64,10745.8,-0.412113,31.3031,8.94958,120.096,0.241441,-160.174,56.1322,-3.34892,-2.76203,-9.80262,-5.44008,-8.22333,-613.556,6309.11,13.8863,6864.79,10378.7,0.514476,1.10137,-2.07582,-1.57668,-4.35993,0.67548,6797.83,58.3154,7353.51,0.485411,0.98521,0.0143981,14004.3 
65,-3.99,43.2327,65,10129.6,-0.384815,29.3823,8.97343,120.097,0.281157,-34.9555,33.4611,-1.75276,-5.83156,-9.11677,-4.43629,-0.947491,-446.117,6324.24,0.888868,6083.01,8902.94,1.05632,-3.02248,-3.49861,-1.62722,1.86159,0.331101,6679.59,33.1933,6438.35,0.514243,0.991379,0.00940772,12989.2 
66,-4.015,43.2077,66,11536.8,-0.378681,32.146,9.13143,119.963,-0.0379711,-123.903,1.56872,-3.18651,-4.54549,-5.6168,-2.4861,-1.62964,-423.287,6814.19,12.1743,6805.92,9708.82,-0.521178,-1.88016,-0.286144,0.179223,1.03569,0.805685,7151.36,42.8255,7143.09,0.50534,0.989629,0.0109235,14151.6 
67,-4.04,43.1827,67,11033.5,-0.379856,31.5323,8.9667,119.918,0.279656,-622.754,82.5299,-0.526924,-5.27858,-2.73879,-2.74744,-2.58838,-462.656,6378.83,21.0203,6778.36,14873.5,2.3863,-2.36536,3.08765,0.165784,0.324845,0.142134,6747.36,54.5224,7146.88,0.49067,0.986056,0.0138584,13751.3 
68,-4.035,43.1877,68,11334.2,-0.296643,31.7991,9.03985,119.949,0.212889,-251.9,500,-4.30716,-0.706664,-1.07362,-2.98094,-3.6736,-498.471,6620.43,7.63557,6834.28,11103.5,-1.16842,2.43208,5.20386,0.157805,-0.534859,0.145572,7017.48,43.7311,7231.33,0.497546,0.989212,0.0110173,14104.2 
69,-3.925,43.2977,69,10244.5,0.0102185,29.7369,8.73995,120.003,-0.000202512,-12.596,6.28186e-12,-0.362071,-0.505808,-7.03712,-5.53897,-5.45141,-553.704,5758.35,16.3444,6649.74,8460.65,3.12446,2.98072,-0.0640617,-2.05244,-1.96489,1.03165,6199.39,56.4395,7090.78,0.471496,0.984318,0.0144505,13148.4 
70,-3.995,43.2277,70,9517.01,-0.0992701,28.45,-8.75238,119.965,-0.0147491,108.356,0.000792134,-4.04558,-5.54019,-5.34347,-5.79843,-3.25245,-483.035,5580.88,6.60528,6275.95,8157.96,-1.00404,-2.49865,0.739615,-2.75689,-0.210906,1.12906,5965.64,41.583,6660.71,0.477513,0.987949,0.0113696,12493.1 
71,-4.03,43.1927,71,11364.1,-0.402847,32.1054,9.11149,119.902,0.025703,-33.3315,331.936,0.162229,-2.19836,-4.51373,-5.08417,-4.53885,-490.916,6614.7,19.2583,6978.44,9550.65,3.2534,0.892812,1.6686,-1.993,-1.44768,0.297172,7005.73,54.8067,7369.47,0.492397,0.986494,0.0135146,14227.8 
72,-3.96,43.2627,72,10745.6,-0.393965,31.1688,8.92195,120.013,0.124417,-287.77,499.929,0.120577,-3.27471,-8.97639,-7.28311,-7.15989,-498.291,6411.82,3.63061,6571.34,10218.1,3.25818,-0.1371,-2.70118,-4.14551,-4.02228,0.651366,6808.73,39.7131,6968.25,0.499261,0.989896,0.0103893,13637.6 
73,-3.94,43.2827,73,10849.1,-0.417354,31.4429,-9.00001,120.059,0.139315,283.085,470.008,-1.69698,-0.667239,-6.7515,-7.06257,-1.04835,-531.77,6457.84,15.1455,6740.06,10496,1.65144,2.68118,-0.0546672,-3.71416,2.30007,1.01909,6881.42,53.6522,7163.63,0.495003,0.986539,0.0136087,13901.8 
74,-4.005,43.2177,74,11134.3,-0.0165707,31.6009,8.80919,119.887,0.000391861,3.32471,1.47039e-11,-4.79037,-0.084558,-5.83094,-4.58141,-1.0226,-456.004,6669.74,17.574,6714.28,9062.19,-1.91903,2.78678,-0.0882755,-1.71008,1.84873,1.09615,7032.97,50.5943,7077.5,0.503473,0.987567,0.0129973,13968.9 
75,-3.935,43.2877,75,11633.4,-0.370816,31.8739,9.24723,119.839,-0.0100481,-97.3492,0.949213,-3.57633,-3.18012,-3.43856,-4.49196,-6.58033,-437.678,6805.09,16.1762,6860.61,9626.77,-0.820392,-0.424177,2.07333,-1.73602,-3.82438,1.43818,7153.72,47.8695,7209.24,0.503118,0.988425,0.0120838,14218.8 
