cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2319,2.5,0,10718.4,-0.141561,23.8377,11.3043,122.633,-0.0521723,-184.48,500,-0.836996,-1.60894,-8.87503,-3.28283,-4.50127,-661.463,347.353,74.4578,12556.6,9085.41,3.32806,2.55611,-0.544912,0.882228,-0.336215,1.09259,874.232,122.356,13083.4,0.0609214,0.80326,0.0169356,14350.2,-0.00238775,0.0422104,12.4785,-14.9927,123.527,93.8532,1.15603,11.9735,11.3143,122.558,131.075,0.968697,-37.2218 
1,47.2959,9,1,10972.8,-0.400897,24.1888,11.733,122.524,0.57964,-1108.33,223.504,-7.49639,-4.49497,-5.83226,-3.46756,-2.95494,-711.426,369.722,96.1231,12919.8,30152.3,-3.01673,-0.0153124,3.12706,1.0121,1.52472,-0.18817,936.399,147.639,13486.4,0.0631532,0.78375,0.0197673,14827.4,-0.0025431,0.0397315,12.9432,19.1775,122.547,98,1.13592,12.1799,11.5586,122.375,130.68,0.171953,-32.6803 
2,47.2259,2.2,2,10765,-0.394071,24.1835,11.517,122.563,-0.466945,-2983.43,108.462,-1.98294,-3.34199,-9.13068,-2.42797,-6.43057,-629.146,378.751,68.3615,12581.4,54416.7,1.97863,0.619574,-1.20754,1.5336,-2.469,3.65242,879.889,113.92,13082.6,0.0612952,0.81528,0.0157873,14354.9,-0.00242044,0.042022,12.629,-19.9645,122.948,97.0586,1.16141,11.9353,11.1771,122.391,130.771,0.557583,-33.7124 
3,47.2079,2,3,11199.5,-0.389611,24.5191,11.7236,122.609,0.084595,-129.561,54.7917,-5.66484,-2.47935,-4.69278,-4.72936,-2.00921,-576.73,124.096,107.781,13241.9,9714.29,-2.03332,1.15216,2.57025,-1.09784,1.62231,-0.16114,583.483,149.544,13701.3,0.039704,0.690362,0.0197095,14695.8,-0.00183193,-0.0191197,18.9853,8.01995,109.574,72.1418,1.17016,12.0908,11.7043,122.428,131.192,-12.8539,-59.05 
4,47.2639,6,4,11511.4,-0.308412,24.7331,11.5238,122.658,0.0637011,57.0087,17.6808,-5.55619,-0.0729461,-5.73566,-1.61778,-0.66812,-606.745,353.609,81.3001,13035.3,9396.53,-1.73568,3.74756,1.90536,2.20273,3.15239,0.794512,836.904,125.236,13518.6,0.0566966,0.792473,0.0167788,14761.1,-0.00210363,0.0389091,-12.8333,19.5018,122.996,98,1.16265,11.9775,11.5285,122.469,130.914,0.527285,-32.9145 
5,47.5059,10,5,10941.4,-0.292677,23.5688,11.7163,122.671,0.30573,-241.531,500,-4.34993,-1.03057,-6.38713,-2.11749,-1.31481,-606.513,49.3957,91.7774,12927.9,11393.1,-0.530879,2.78848,1.25098,1.70156,2.50424,0.837838,532.506,135.696,13411,0.0371192,0.691589,0.0182979,14345.8,-0.00177907,-0.0188194,16.3406,8.17523,113.083,72.7635,1.13871,12.077,11.7292,122.423,130.471,-9.33965,-57.7072 
6,47.2169,1.6,6,10919.8,-0.319715,23.8042,11.4875,122.619,0.160548,39.9951,9.41166,-5.72675,-3.60581,-9.16748,-3.92313,-0.739555,-617.228,237.57,71.3889,12627.8,9110.73,-1.84023,0.280705,-1.39444,-0.036612,3.14696,9.91616,729.215,116.084,13119.4,0.0512009,0.782116,0.016038,14242.2,-0.00155417,-0.00283291,334.433,5.16305,147.736,72.8001,1.14767,11.9249,11.4722,122.433,130.682,25.3029,-57.8815 
7,47.2139,1.7,7,12056.3,-0.300354,25.3186,11.6888,122.665,0.0127199,137.639,235.795,-2.37347,-4.14495,-3.72643,-0.848019,-2.67045,-487.207,222.521,89.3274,13542.7,9690.91,0.694344,-1.07714,2.4092,2.21979,0.397366,0.481174,610.599,124.607,13930.8,0.0408172,0.736849,0.01621,14959.3,-0.00133477,-0.017027,19.3733,6.9188,105.801,71.3627,1.20413,11.995,11.6701,122.434,130.389,-16.6334,-59.0267 
8,47.3459,10,8,11830.9,-0.0456367,24.935,11.5979,122.631,0.014236,48.3741,499.998,-3.08707,-1.93729,-3.96427,2.46513,-2.90968,-595.899,252.469,102.55,13684.2,9436.61,0.665144,1.81493,3.54016,6.21734,0.842533,0.729347,727.124,145.701,14158.9,0.047491,0.740376,0.0186034,15310.8,-0.00172307,-0.0123443,19.0568,6.90933,107.789,72.0396,1.21573,12.1557,11.5398,122.416,131.108,-14.6274,-59.0685 
9,47.2149,1.6,9,11168.6,-0.292351,23.9075,11.5343,122.792,0.00341889,172.995,471.734,-5.99247,-4.26642,-8.55935,-6.03866,-0.560759,-602.648,194.223,69.4504,12709,8996.06,-2.19776,-0.471706,-0.969922,-2.24394,3.23396,0.633905,674.255,113.09,13189.1,0.0472863,0.773085,0.0155495,14259,-0.00137091,-0.0149742,16.6197,7.18398,104.374,72.2217,1.17233,11.8677,11.3343,122.52,130.766,-18.1458,-58.544 
