cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
71,-4,43.2227,71,9077.18,-0.0718542,27.4509,8.7188,118.997,-0.130137,-640.766,0.00111338,-0.414742,-2.54507,-9.4155,-7.08522,-5.45366,-633.154,5409.27,0.804167,6090.68,10505.8,3.57206,1.44173,-1.44189,-3.09842,-1.46686,-0.451513,5913.6,46.6524,6595.01,0.513362,0.986382,0.0128632,11519.4 
72,-3.93,43.2927,72,9316.87,-0.0232434,28.2361,8.55168,119.069,-0.00323211,18.7476,500,-0.3292,1.3476,-5.86569,-5.04624,-7.75167,-507.19,5415.16,-9.2475,6115.69,7862.49,2.86444,4.54124,0.521591,-1.8526,-4.55803,0.656087,5819.16,27.4793,6519.69,0.51221,0.991804,0.00770434,11360.9 
73,-3.965,43.2577,73,8493.13,-0.132875,26.9975,8.44896,119.202,0.252559,190.778,3.76104e-07,1.27279,0.531019,-10.4237,-5.15974,-1.40838,-640.381,5002.74,-13.1678,5980.42,8993.95,5.3051,4.56333,-2.35906,-1.12743,2.62393,1.26195,5512.83,33.2037,6490.5,0.499814,0.98957,0.00933575,11029.8 
74,-4.04,43.3077,74,8514.91,-0.0128541,25.597,8.5457,119.14,0.00329295,-29.2594,500,-1.83246,-1.16455,-4.89002,-4.50801,-7.22101,-563.396,4911.74,-10.2758,5741.67,7124,1.7151,2.383,2.20509,-0.960451,-3.67346,-0.320979,5360.51,30.5211,6190.43,0.504643,0.990134,0.0090005,10622.4 
75,-4.055,43.3227,75,8302.01,-0.0219381,25.194,8.64828,119.074,0.0198751,-16.9887,499.51,-4.3575,0.127064,-4.7091,-6.53598,-5.24127,-458.716,4788.52,-5.5218,5682.96,7103.87,-1.46908,3.01548,1.06773,-3.64756,-2.35285,1.31531,5153.91,27.695,6048.34,0.500622,0.990684,0.00836433,10295 
76,-4.05,43.3177,76,8767.05,-0.0310788,26.657,8.47583,119.46,-0.00507301,59.8737,500,-5.52757,-0.563962,-7.79187,-3.8486,-6.07569,-510.477,5199.94,-2.78228,5769.86,7364.99,-2.31323,2.65038,-1.36319,-0.63426,-2.86135,0.69852,5606.55,34.1826,6176.48,0.516421,0.989443,0.0100919,10856.6 
77,-4.055,43.3227,77,9938.28,-0.363345,29.1724,8.81237,119.452,0.220588,154.823,62.8017,0.109421,4.24354,-8.26108,1.15178,-3.42947,-563.32,5660.44,-6.21036,6484.86,9480.51,3.65649,7.79061,-1.16693,4.69885,0.117604,1.0773,6109.15,34.581,6933.56,0.508982,0.990191,0.00910382,12002.7 
78,-4.05,43.3177,78,9827.24,-0.0132934,28.9183,8.66073,119.27,0.00476588,-23.5996,415.041,-3.74159,-0.642141,-3.8119,-3.11085,-5.09621,-557.375,5632.14,-10.2434,6513.51,8156.77,-0.231953,2.8675,3.20737,0.398788,-1.58657,0.311003,6076.11,30.1175,6957.48,0.506766,0.9914,0.00791101,11990 
79,-4.035,43.1877,79,8743.81,-0.079276,26.7208,8.53981,118.992,0.0700599,121.855,500,-2.29199,-3.08833,-10.5627,-3.13868,-1.7061,-519.606,5221.92,-15.4239,5814.89,7706.26,0.979835,0.183496,-4.01901,0.13314,1.56573,-2.4742,5635.81,22.202,6228.78,0.515615,0.993153,0.00652322,10930.3 
80,-4.04,43.1827,80,9638.58,-0.0293074,28.0622,8.66714,119.295,-0.00713677,9.3947,500,-0.933984,-3.34129,-5.2191,0.0115363,-2.34519,-455.542,5396.68,-11.1081,6285.99,7919.76,1.93444,-0.472865,0.517751,2.87996,0.523236,0.903809,5759.54,21.8788,6648.84,0.504733,0.993396,0.00602515,11411.1 
81,-4.045,43.1777,81,8549.81,-0.151343,27.1235,8.34341,119.243,-0.0880613,1014.27,0.000569006,-1.83289,2.29463,-5.03544,-1.90306,-0.734175,-607.966,5086.69,-13.1678,5809.34,10274.5,1.99531,6.12283,2.62096,1.92514,3.09403,0.833677,5570.96,30.8565,6293.6,0.510137,0.9904,0.0089507,10920.5 
82,-4.05,43.1727,82,8907.69,-0.0658001,26.989,-8.49083,119.256,-0.00871157,222.092,500,1.68251,-2.25337,-12.2737,-8.45219,-4.53971,-646.246,5226.04,-5.17263,5900.26,7522.86,5.75174,1.81587,-4.13527,-4.38296,-0.470473,-1.90995,5740.8,41.6236,6415.02,0.512866,0.987471,0.0118113,11193.6 
83,-4.055,43.1677,83,8769.03,-0.00220184,26.9051,-8.49291,119.175,-0.0725445,23.27,500,-0.68859,3.2907,-0.757962,-2.64635,-2.18978,-560.095,5128.7,-15.0659,5956.09,7493.48,2.83818,6.81746,6.29557,0.880414,1.33699,0.653492,5574.83,25.4919,6402.22,0.506034,0.992061,0.00728135,11016.7 
84,-4.035,43.1877,84,9401.92,-0.0855333,28.2998,8.55956,119.13,0.0637232,31.209,500,-3.20051,-0.423375,-7.60098,-6.43575,-5.81928,-601.8,5578.63,-21.0739,6112.78,7950.25,0.588866,3.366,-0.0222282,-2.64637,-2.02991,0.970109,6057.98,22.504,6592.13,0.519495,0.993541,0.00624921,11661.3 
85,-4.04,43.1827,85,9103.23,-0.34116,27.5063,8.59526,119.683,1.83048,-1989.83,32.0641,-1.63608,0.672272,-7.97613,-1.60069,-6.29797,-624.779,4959.13,-22.1665,6215.98,126266,2.29799,4.60634,-0.107994,2.33338,-2.3639,1.01596,5456.79,23.0753,6713.64,0.488811,0.992654,0.00629162,11163.4 
86,-4.045,43.1777,86,9235.96,0.00233602,27.2914,8.67456,119.242,-0.0104662,-45.8163,500,-1.6178,0.403369,-0.298114,-2.14907,-0.673859,-614.226,5347.43,-5.51475,6161.01,7722.31,2.24982,4.27099,7.43712,1.71855,3.19376,0.605881,5836.68,38.9629,6650.26,0.508006,0.988453,0.0106774,11489.4 
87,-4.05,43.1727,87,9357.38,-0.0577908,28.2719,8.54981,119.443,0.0306826,13.7305,487.053,2.72017,-0.918084,-0.437931,-5.27521,-2.57578,-640.466,5578.7,-4.83204,6139.1,7882.48,6.75301,3.11476,7.62775,-1.24237,1.45706,0.569302,6088.85,41.5456,6649.25,0.51861,0.9882,0.0113788,11740.7 
88,-4.055,43.1677,88,8943.71,-0.378424,27.1118,8.7484,119.321,0.841001,12.8418,447.198,-2.70929,3.20745,-7.64744,-5.0326,-1.87947,-589.461,5303.04,-12.3091,5845.98,8072.73,1.00239,6.91913,-0.224076,-1.32092,1.83221,1.0273,5772.56,30.3752,6315.51,0.518149,0.990876,0.00878202,11140.7 
89,-4.035,43.1877,89,9982.99,-0.345013,29.0078,8.82419,119.396,0.280634,261.69,24.3685,-4.13301,2.15009,1.36957,-6.01116,-0.178671,-633.701,5674.2,-0.678424,6417.24,10723.4,-0.14276,6.14034,9.35007,-2.02091,3.81158,0.454435,6178.96,45.2094,6922,0.512239,0.987358,0.0118882,12062.7 
90,-4.04,43.1827,90,8550.54,-0.01326,26.2563,8.50291,119.245,0.000619254,-26.1426,500,2.81151,-2.00609,-0.335677,-3.2189,-1.54877,-593.827,5074.04,-8.78502,5815.92,7268.22,6.55068,1.73308,7.14266,0.520272,2.1904,0.606185,5547.05,34.2154,6288.92,0.509248,0.989321,0.00992268,10892.6 
91,-4.045,43.1777,91,8791.21,-0.0289642,26.8091,-8.53727,119.29,0.00340154,-13.2001,500,-2.9855,-0.188861,-3.52719,-1.90061,-2.11575,-586.422,5224.44,-5.15152,5837.45,7452.15,0.707036,3.50368,3.85789,1.79193,1.57679,0.662693,5691.55,37.3127,6304.56,0.515052,0.988657,0.0107847,11050.4 
