cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,18426.7,-0.0471945,34.1647,12.1842,98.6004,-0.0450624,-15.434,500,7.73782,3.57853,5.249,0.697479,-2.05529,-202.083,8824.49,25.8269,10140.9,13573.6,9.01028,4.851,7.79392,1.96994,-0.782825,0.658795,9107.94,46.8225,10424.3,0.51283,0.991084,0.0082062,17760.1,-0.000453473,0.95913,11.7249,9.64233,98.4641,67.6076,0.908464,12.2538,11.0321,98.0573,117.001,0.406814,-49.3931 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,8804.01,-0.023619,16.1485,12.5673,98.3536,-0.0633176,77.8392,499.364,1.68702,5.01209,1.79112,-3.53364,-3.91865,-71.1158,-65.2625,33.3638,9134.26,6766.92,2.13482,5.45989,2.68672,-3.08584,-3.47086,0.278681,34.4844,40.7525,9234.01,0.00447924,0.325935,0.00806421,7698.71,-0.00037479,0.0261202,5.74977,-13.9891,117.599,47.2002,0.798403,12.2036,11.318,97.9773,117.835,19.622,-70.6345 
12,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,12,8687.42,-0.0619687,15.732,-12.7841,98.243,0.0174124,88.5962,500,2.93753,3.3066,-2.14806,2.21707,2.32113,-43.8824,796.041,17.9391,8228.37,6597.34,3.21384,3.58292,-1.59543,2.49338,2.59744,1.15501,857.591,22.4983,8289.91,0.110825,0.956105,0.00497449,7738.22,-0.000295125,0.099481,10.8723,9.87062,97.2667,68.6736,0.661807,12.7063,11.8109,97.9393,119.163,-0.672644,-50.4894 
13,97,43.248,4.8,48.55,-0.2,0.19,0.01,13,16743.4,-0.0505762,30.9097,12.1811,98.5959,0.0530043,-19.7381,500,3.45965,4.71498,2.17846,-2.04543,-5.16789,-190.456,7740.4,7.65146,9533.74,12290.9,4.65891,5.91423,4.57697,-0.846173,-3.96864,0.557152,8007.54,27.4392,9800.88,0.49606,0.994039,0.00513081,16142.3,-0.0004969,0.833024,11.6768,9.76791,98.5025,68.605,0.81397,12.4142,11.4918,98.0252,118.275,0.477352,-49.6699 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,18940.3,-0.145078,34.9646,12.2371,98.1541,-0.217305,-139.067,25.5283,3.74516,2.53429,2.18403,3.52765,-6.27658,-178.871,9118.79,19.4277,10314.4,14912.1,4.87147,3.66059,4.43663,4.65395,-5.15027,0.644283,9369.67,38.0117,10565.3,0.516552,0.992951,0.00658385,18138.9,-0.000453797,1.00284,11.7366,9.50673,98.0901,67.8729,0.906562,12.4345,11.1464,97.612,117.35,0.478112,-49.4767 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,8710.85,-0.0492607,16.3096,12.367,98.2518,-0.202299,53.4553,499.963,0.314504,2.7472,4.50685,-1.31425,0.377487,-60.8807,-120.384,15.8156,9140.32,6918.07,0.697853,3.13055,5.27355,-0.930898,0.760837,0.409582,-34.9926,22.1409,9225.71,-0.00459079,-9.32156,0.00440143,7622.35,-0.000875639,0.0045308,441.313,-13.5383,70.341,46.6755,0.810325,12.0697,11.2899,97.9607,118.491,-27.6197,-71.8153 
16,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,16,9116.49,-0.0616398,16.4118,12.9336,98.1546,-0.0148294,61.7215,499.341,2.78649,4.36691,2.91256,-4.64129,-1.15872,-49.3574,922.198,27.2681,8540.34,6939.67,3.09728,4.6777,3.53414,-4.3305,-0.847928,0.423533,991.426,32.3962,8609.57,0.121836,0.945909,0.00688378,8137.37,-0.000267966,0.110884,10.6998,9.52329,97.3876,67.5707,0.681675,12.818,11.8601,97.8219,117.69,-0.434352,-50.1194 
17,97,43.248,4.8,48.55,-0.2,0.19,0.01,17,15420,-0.101178,28.7797,12.0369,98.0663,0.0362399,44.7242,479.372,6.01361,5.77963,4.64849,8.34851,-1.50484,-163.879,6922.29,108.272,8802.3,11329.8,7.04551,6.81153,6.71229,9.38041,-0.472942,0.772286,7152.15,125.298,9032.15,0.48824,0.970254,0.0249178,14648.8,-0.000164027,0.786871,11.5423,9.47238,97.8948,68.3386,0.799207,12.0303,10.9109,97.5919,117.756,0.30294,-49.4178 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,18357.6,-0.0575332,34.4308,11.9149,98.1781,0.0118881,38.281,500,5.90567,3.82952,0.0358717,2.80131,-2.84728,-172.713,8712.73,26.3381,10068.9,13369.4,6.9932,4.91705,2.21093,3.88884,-1.75975,0.863945,8954.98,44.2823,10311.2,0.511326,0.991421,0.007849,17513.3,-0.000269785,0.969994,11.456,9.60977,98.0427,68.7198,0.907168,12.0845,11.0754,97.6495,118.265,0.393164,-49.5449 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,8632.64,-0.135526,15.7908,12.8482,98.1338,-0.629737,-41.59,245.377,7.03409,4.91843,-2.33701,5.81575,1.69395,-32.4092,-154.189,17.6767,9057.9,7457.1,7.23816,5.1225,-1.92886,6.01983,1.89802,1.10512,-108.732,21.0438,9103.35,-0.0146007,1.51216,0.00424026,7447.05,-0.00046861,0.0241603,-7.43415,-9.67874,119.156,48.8135,0.773421,12.4679,11.3722,97.7829,118.154,21.3733,-69.3401 
20,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,20,8900.55,0.00463048,15.9244,12.8435,98.3122,-0.0110603,3.70282,1.3695e-11,4.6218,4.05345,-0.690679,-0.911744,0.782822,-18.6735,827.473,47.3341,8318.24,6659.29,4.73938,4.17103,-0.455514,-0.794161,0.900404,1.05321,853.664,49.2742,8344.44,0.109732,0.908256,0.0107606,7779.55,-0.000232684,0.0997277,10.9019,10.0238,98.2968,68.1631,0.669408,12.7907,11.7916,97.9173,117.729,0.379466,-49.5662 
21,97,43.248,4.8,48.55,-0.2,0.19,0.01,21,16310.8,-0.098756,30.1208,12.1343,98.4252,-0.147031,89.415,226.947,5.22483,9.36351,6.55312,0.0589033,-0.00856507,-176.068,7632.31,20.665,9086.55,12326,6.33349,10.4722,8.77043,1.16756,1.10009,0.685012,7879.26,38.9578,9333.51,0.504238,0.991422,0.00763022,15626.1,-0.000107445,0.839514,11.6067,9.51836,98.3818,69.4911,0.815583,12.0741,11.0109,97.8093,119.506,0.572478,-50.015 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,17612,-0.0214127,32.5789,12.1519,98.4383,0.00260098,10.1934,6.2282e-12,3.74295,5.09577,-3.0309,1.40448,3.5004,-149.312,8626.23,22.1386,9431.18,12888.6,4.68312,6.03594,-1.15055,2.34466,4.44058,1.07035,8835.65,37.6514,9640.61,0.524765,0.992598,0.00714296,16837.4,-0.000428143,0.913766,11.7511,9.85767,98.4329,68.8367,0.809072,12.3478,11.5222,97.9113,118.749,0.521524,-49.9122 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,8554.6,-0.128322,15.8077,12.6755,98.1066,-0.0331043,86.4209,64.0859,1.73546,5.50285,5.15395,-3.73019,-0.642969,-55.0545,-119.784,22.7,8919.18,6615.87,2.08212,5.84951,5.84728,-3.38353,-0.296305,0.421009,-42.5645,28.4199,8996.4,-0.00573302,-5.93613,0.00578561,7424.44,-0.000875898,0.005474,163.288,12.5011,70.0061,47.217,0.758346,12.4693,11.4872,97.7356,117.359,-27.7294,-70.1424 
24,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,24,9058.92,-0.0392351,16.234,12.9479,98.2178,-0.00818797,24.0613,0.0893273,0.597853,7.45049,0.180263,-2.5986,2.52826,-53.7453,764.87,26.1222,8607.76,6848.98,0.936273,7.78891,0.857103,-2.26018,2.86668,0.915878,840.253,31.7061,8683.15,0.104415,0.938056,0.00668142,8047.26,-0.000263305,0.0977444,11.0896,9.21873,97.9643,67.3075,0.688599,12.7793,11.8383,97.983,117.552,-0.0186687,-50.2445 
25,97,43.248,4.8,48.55,-0.2,0.19,0.01,25,17292.1,-0.118047,31.8391,12.2176,98.8329,0.0577688,-203.534,370.179,4.52763,4.13634,4.40109,1.45365,-0.378014,-140.721,8034.51,7.51504,9672.37,13045.9,5.41371,5.02242,6.17326,2.33974,0.50807,0.682726,8231.89,22.1354,9869.75,0.501218,0.995316,0.00411439,16423.8,-0.000283289,0.84945,11.7551,9.83386,98.8533,68.627,0.848631,12.2906,11.2279,98.2679,118.137,0.585467,-49.5099 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,18799.5,-0.0235634,34.9094,12.0011,98.1358,0.00685219,9.05127,500,7.94877,5.75577,0.645297,0.613845,-4.92824,-162.881,8959.17,16.1901,10189.4,13640.3,8.97439,6.78139,2.69654,1.63946,-3.90262,0.833436,9187.62,33.1129,10417.8,0.515163,0.993732,0.00582102,17834.4,-0.000220437,0.982876,11.5606,9.63283,98.105,68.7506,0.906777,12.1736,11.1944,97.6115,118.543,0.493436,-49.7928 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,9076.89,-0.128261,16.9455,12.4935,98.0583,-0.0242399,347.464,70.3601,4.59796,6.63223,4.13358,-0.890267,-0.0487881,-62.828,-188.832,-3.97504,9522.03,7166,4.99357,7.02784,4.92481,-0.494656,0.346823,0.706828,-100.71,2.55253,9610.15,-0.0127874,1.04641,0.000489039,7875.71,-0.000632939,0.00884956,33.5522,-9.7507,135,52.1977,0.820128,12.2523,11.5363,97.7093,118.122,37.2907,-65.924 
28,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,28,9237.22,-0.00777572,16.3537,12.894,98.5297,-0.00285274,4.51446,500,1.88798,5.88318,5.62413,-0.515201,0.337184,-58.3166,834.677,51.189,8538.33,6864.74,2.25519,6.25038,6.35853,-0.147997,0.704388,0.587657,916.471,57.2479,8620.12,0.113549,0.901457,0.0120859,8071.17,-2.89613e-05,0.099124,11.4459,9.55884,98.3102,67.7263,0.706492,12.6192,11.5199,98.0497,116.993,0.260483,-49.2663 
29,97,43.248,4.8,48.55,-0.2,0.19,0.01,29,17148.5,-0.0227545,31.836,12.078,98.0774,0.0551115,-83.9383,500,5.36739,5.7174,2.66874,0.700596,1.15599,-135.827,7439.05,87.2387,10003.5,12667.8,6.22266,6.57267,4.37927,1.55586,2.01125,0.788866,7629.56,101.351,10194,0.474164,0.977281,0.0179852,16090.6,-0.000310351,0.839158,11.6465,9.47592,98.2026,68.4021,0.891519,12.1423,11.2015,97.4324,118.512,0.770185,-50.1095 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,17843.8,-0.0153643,32.8357,12.1737,98.2559,-0.034658,11.1728,500,10.0982,2.01873,3.55741,-0.128932,-3.62334,-200.695,8668.1,22.1829,9625.08,13025.2,11.3619,3.28245,6.08485,1.13479,-2.35962,0.688027,8949.6,43.0343,9906.58,0.521172,0.991655,0.00793861,17172.1,-0.000531881,0.91162,11.9577,9.84402,98.302,67.842,0.837437,12.3642,11.3704,97.6151,117.576,0.68691,-49.7336 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,8398.06,-0.131628,15.7903,12.4979,98.3193,0.22107,-12.772,476.761,3.84566,7.63887,0.402254,-4.65696,2.15916,-27.9508,-194.847,16.1961,8909.41,6516.16,4.02166,7.81486,0.754251,-4.48097,2.33516,0.927788,-155.644,19.1001,8948.62,-0.021404,1.27349,0.00391642,7271.71,-0.000992582,0.00393907,4291.78,13.9659,84.9711,44.723,0.783656,12.2554,11.303,97.8667,116.902,-12.8956,-72.1795 
32,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,32,9246.25,-0.117824,16.1783,-13.2402,98.4849,-0.354105,354.284,338.005,1.88361,4.65988,-1.10035,1.01327,-0.721106,-19.5739,877.447,32.7665,8575.64,11057,2.00686,4.78313,-0.853846,1.13652,-0.597854,1.13187,904.901,34.8001,8603.1,0.112473,0.936943,0.00739633,8045.47,-0.000111902,0.104696,11.2787,9.2921,98.1999,67.4813,0.667574,12.9158,12.0247,98.0541,117.384,0.145872,-49.9028 
33,97,43.248,4.8,48.55,-0.2,0.19,0.01,33,17126.6,-0.130287,31.5929,12.243,98.5086,-0.0246581,261.725,239.216,6.49941,2.39645,-0.429213,3.82245,-1.09171,-129.42,7962.56,12.9904,9612.55,12801.4,7.31433,3.21137,1.20063,4.63737,-0.276787,0.925366,8144.08,26.4366,9794.08,0.500461,0.994351,0.00494769,16273.2,-0.000372716,0.864769,11.7242,9.64962,98.526,68.5648,0.83483,12.4003,11.2548,97.9074,118.396,0.618549,-49.831 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,17762,-0.135751,32.9292,12.1841,98.4582,-0.0532659,915.108,93.4621,6.93523,5.65384,-1.75567,0.798828,-7.04236,-138.024,8480.81,28.0535,9755.95,14647.5,7.80433,6.52293,-0.0174714,1.66793,-6.17327,1.00178,8674.41,42.3936,9949.55,0.512292,0.99152,0.00778783,16932.5,-0.000341328,0.926571,11.7009,9.5865,98.3574,67.7476,0.878468,12.2045,10.9897,97.9792,117.328,0.378143,-49.5804 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,8386.45,-0.114644,15.5923,12.5169,98.0616,0.149784,164.804,282.042,4.90508,2.92785,3.65056,-0.91364,-6.16268,-75.3723,-174.785,14.1943,8795.31,7156.92,5.37968,3.40245,4.59976,-0.43904,-5.68808,0.365967,-69.0682,22.0252,8901.02,-0.00943712,2.26274,0.00453752,7318.78,-0.000441315,0.0247482,6.94346,-11.5148,119.489,49.6904,0.780914,12.1678,11.1637,97.7104,116.324,21.7786,-66.634 
36,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,36,8002.99,-0.0648411,14.5524,12.8932,98.1558,-0.177787,40.5858,7.62826e-08,3.46986,8.5628,-0.821717,1.27896,-3.05474,-49.1076,769.532,67.5012,7642.7,6342.78,3.77907,8.87201,-0.203282,1.58818,-2.74553,1.018,838.41,72.6033,7711.58,0.115818,0.868399,0.0170475,7239.02,-0.00020917,0.0849711,10.6495,10.2017,97.7751,68.2576,0.634389,12.6302,11.4007,97.7753,117.162,-0.000147279,-48.9047 
37,97,43.248,4.8,48.55,-0.2,0.19,0.01,37,15756.8,-0.155086,29.4713,12.2101,98.5037,0.0925123,232.205,363.467,5.32142,9.63018,0.620881,0.85026,1.95574,-127.902,7273.38,23.2848,9038.04,12413.6,6.12678,10.4355,2.23161,1.65562,2.7611,0.903854,7452.78,36.5733,9217.44,0.493455,0.991485,0.00725615,15103.3,-0.000423771,0.808724,11.5129,9.51978,98.4192,68.2783,0.806446,12.3653,10.9843,97.89,117.761,0.529207,-49.4827 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,17633.1,-0.148835,32.6517,12.2473,98.1968,0.448863,-2102.25,436.641,6.30839,6.69378,5.52824,-4.28627,-3.30009,-181.378,8445.83,17.5553,9650.68,43736,7.45048,7.83586,7.81242,-3.14418,-2.158,0.561016,8700.23,36.3997,9905.08,0.514154,0.992732,0.00672395,16921.4,-0.000366275,0.904256,11.7659,9.71256,98.2014,68.475,0.847217,12.1922,11.3405,97.5574,118.275,0.64396,-49.7997 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,8827.84,-0.000141205,16.2206,12.5622,98.1669,-0.00282863,-8.43414,500,3.34599,6.98347,0.0112213,0.73975,1.75832,-23.6694,-86.0822,48.6125,9148.07,6634.05,3.49503,7.13251,0.309301,0.88879,1.90736,0.977478,-52.8836,51.0717,9181.27,-0.00698818,-1.44919,0.0101429,7567.57,-0.000393339,0.023318,5.77696,15.9485,118.755,43.9963,0.787103,12.2946,11.4439,97.8696,116.967,20.8857,-72.9711 
40,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,40,8993.35,-0.0544876,16.0409,13.0848,98.5659,0.149784,-166.854,8.2063e-09,7.629,1.51919,2.19041,-0.767148,-3.83246,-80.2949,916.393,36.4986,8480.2,7646.25,8.1346,2.02478,3.20161,-0.261553,-3.32686,0.672389,1029.01,44.8409,8592.82,0.126088,0.929144,0.00952134,8161.05,-0.000291907,0.105645,10.9942,9.87921,98.3839,67.6763,0.676491,12.9064,11.7089,98.2542,117.082,0.129682,-49.4052 
41,97,43.248,4.8,48.55,-0.2,0.19,0.01,41,15989.2,-0.00975593,30.1247,11.9896,98.8594,-0.0201588,4.04444,500,2.62875,6.34044,4.50214,0.0898349,0.661935,-121.497,7525.55,16.9516,9084.52,11760.4,3.39379,7.10547,6.03221,0.854872,1.42697,0.679365,7695.96,29.5747,9254.93,0.500467,0.99332,0.00585211,15377.6,-0.000433537,0.825815,11.5033,9.62165,98.8362,67.7332,0.81576,12.1348,11.0852,98.2711,117.17,0.565119,-49.4372 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,17750.8,-0.0137559,33.0924,12.0576,98.5446,0.000655162,8.85688,4.86432e-12,7.55624,4.9534,4.76406,3.54113,-3.63089,-173.977,8638.9,28.6945,9649.19,12989.4,8.65173,6.04889,6.95504,4.63662,-2.53541,0.707241,8882.92,46.7701,9893.21,0.519643,0.99087,0.00863336,17094.3,-0.000504132,0.934643,11.6689,9.7275,98.4173,68.1809,0.854744,12.2748,11.197,98.01,117.6,0.407309,-49.4193 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,8719.75,-0.125346,16.4372,12.3878,97.9654,-0.704482,-246.328,465.116,7.29139,5.91097,5.97471,2.97547,-3.2887,-103.467,-146.25,42.7467,9176.86,12277.6,7.94289,6.56247,7.27771,3.62698,-2.6372,0.680422,-1.12769,53.4965,9321.98,-0.00014577,-0.0121924,0.0104608,7736.12,-0.000158497,-0.0321096,-7.93591,7.11962,75.1844,70.0718,0.79844,12.0733,11.4704,97.7042,117.593,-22.5198,-47.5212 
44,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,44,7764.6,-0.141559,14.2941,12.9222,98.3317,0.156914,-48.0387,244.615,6.06107,3.42087,2.38494,-2.00615,-6.12985,-95.0944,714.702,39.0249,7522.49,6258.36,6.65985,4.01966,3.58251,-1.40736,-5.53107,0.510826,848.081,48.9049,7655.87,0.117749,0.908336,0.0116303,7202.45,-0.000422763,0.0957048,10.6603,9.71876,98.286,67.2985,0.624955,12.7134,11.3649,98.0414,116.933,0.244565,-49.634 
45,97,43.248,4.8,48.55,-0.2,0.19,0.01,45,16120.1,-0.122552,29.6026,12.2979,98.402,-0.115737,-73.0814,235.114,9.13173,6.34861,7.88958,-2.9466,-3.71386,-168.761,7448.47,16.0927,9194.5,12126.4,10.1944,7.41125,10.0149,-1.88395,-2.65122,0.56618,7685.17,33.6263,9431.2,0.4954,0.992401,0.00652504,15513.1,-0.000336075,0.803108,11.6944,9.65342,98.3411,68.1401,0.79875,12.3108,11.2791,97.8632,117.527,0.477912,-49.3872 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,19320.8,-0.164059,35.1106,12.4829,98.5795,-0.187926,-38.9526,51.2906,6.21029,6.80624,3.36616,1.58265,-2.11351,-133.024,9412.51,17.9751,10423.9,14505.8,7.04791,7.64386,5.04139,2.42027,-1.27589,0.758526,9599.09,31.7958,10610.4,0.521526,0.994237,0.00548984,18405.8,-0.000361438,0.999661,11.9545,9.61787,98.5944,68.0835,0.90268,12.4844,11.1953,97.9552,117.706,0.639158,-49.6226 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,8299.29,-0.140995,15.7414,12.4679,98.1898,0.087647,73.6805,386.743,8.33091,5.42414,3.28445,-0.683794,-6.40912,-50.718,-132.251,16.9306,8788.14,6599.21,8.65027,5.7435,3.92316,-0.364436,-6.08977,0.669287,-61.114,22.2,8859.28,-0.00838086,2.74497,0.00459482,7292.09,-0.000365496,-0.0129783,-7.83225,6.3556,91.0667,51.4784,0.780506,12.1732,11.233,97.9623,117.712,-6.89558,-66.2338 
48,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,48,8912.61,-0.00331102,15.7575,13.006,97.9363,-0.00244942,10.2875,0.00178866,7.97299,7.56126,-3.93011,1.95212,-4.67966,-66.6059,824.037,35.1961,8405.78,6672.36,8.39239,7.98066,-3.09131,2.37152,-4.26026,1.27133,917.458,42.1162,8499.21,0.115088,0.925639,0.00904562,7971.8,-0.000253555,0.101531,11.1016,9.30366,97.2876,67.5618,0.659724,12.9575,11.9054,97.6737,117.221,-0.386133,-49.6592 
49,97,43.248,4.8,48.55,-0.2,0.19,0.01,49,17212,-0.112984,31.5893,12.241,98.4232,-0.3298,688.785,452.257,8.32943,4.77892,6.17425,-0.994766,-5.80356,-158.443,8002.88,13.5546,9694.86,19982.7,9.32711,5.7766,8.1696,0.00290984,-4.80588,0.557691,8225.11,30.0162,9917.09,0.499816,0.993654,0.00554462,16456.3,-0.00030268,0.86396,11.7972,9.58311,98.3967,68.3294,0.863525,12.1879,11.1057,97.8691,117.964,0.527517,-49.6342 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,19056.1,-0.0464206,34.748,12.2624,98.3913,0.0111103,-17.1631,1.22025e-11,1.59762,9.20013,10.8546,-3.43301,-1.88777,-173.15,9306.61,37.5512,10155.4,13876.9,2.6879,10.2904,13.0352,-2.34273,-0.797491,0.430113,9549.47,55.5408,10398.2,0.525274,0.989924,0.0097435,18180,-0.000149977,1.01522,11.7326,9.50536,98.4811,67.9289,0.901913,12.3166,10.9922,97.7175,117.3,0.763655,-49.3712 
