cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,43.2325,0,15885.4,-0.0948025,28.4822,13.0714,88.9672,3.74149,-1592.49,500,1.36519,0.864867,0.914402,-1.99305,0.638031,-95.0373,7477.95,127.664,9579.15,206081,1.96362,1.46329,2.11125,-1.39462,1.23646,0.607574,7611.25,137.538,9712.44,0.471046,0.969346,0.0254228,16158.2,-0.0011487,0.58629,13.1017,11.8767,89.8152,74.0619,0.693619,13.1064,12.8909,88.5231,126.482,1.29212,-52.4197 
1,43.2355,1,15772.3,-0.290014,27.8572,13.4789,88.7271,0.296942,-438.188,394.805,-1.56594,-0.540001,-0.58903,-2.14512,-2.67488,-82.1233,6786.23,117.709,10163.9,16459,-1.04883,-0.0228927,0.445187,-1.62801,-2.15777,1.1009,6901.42,126.241,10279.1,0.432771,0.968982,0.0221229,15947.1,-0.000969127,0.51728,13.3648,11.8389,89.7252,74.504,0.746793,13.0694,12.6062,88.3092,127.164,1.41594,-52.6597 
2,43.2375,2,15040.3,-0.284193,27.52,13.0425,89.0177,0.807994,757.44,499.503,0.915674,-0.41305,-0.586787,1.07748,-2.37791,-67.8562,6747.06,128.9,9540.44,31607.2,1.34295,0.0142228,0.267758,1.50475,-1.95064,0.772901,6842.24,135.95,9635.61,0.446575,0.966397,0.0253321,15321.6,-0.00116439,0.538933,13.0089,11.7425,89.7558,73.9493,0.709477,12.9903,12.5782,88.6421,126.471,1.11373,-52.5218 
3,43.2385,3,14536,-0.0805889,25.8032,13.2734,88.9015,-0.273998,60.1682,1.32063,0.0592936,0.147803,-0.194191,-1.11345,-0.591942,-61.0838,6427.66,114.948,9197.42,11686.1,0.443922,0.532431,0.575065,-0.728823,-0.207314,0.0653622,6513.34,121.294,9283.1,0.443613,0.968439,0.0235035,14682.5,-0.000986936,0.496044,13.1295,11.9412,89.8397,73.8089,0.662202,13.0655,12.9654,88.3934,126.293,1.44624,-52.4844 
4,43.243,4,13835.5,-0.243135,25.0964,13.0736,89.1397,0.367962,514.793,298.865,-1.01236,-1.64108,0.0716244,-0.659165,-0.147014,-86.0874,5952.58,94.7667,8943.45,16847.1,-0.470295,-1.09901,1.15576,-0.117096,0.395056,9.5242,6073.33,103.711,9064.2,0.432271,0.970983,0.020642,14049.8,-0.000910592,0.471341,12.9933,11.7373,89.8897,74.4573,0.671941,12.8162,12.6068,88.7905,127.087,1.09925,-52.6294 
5,43.2405,5,16562.4,-0.188409,29.0049,13.4784,89.1188,0.481567,-257.739,0.000211058,-0.0991791,1.01482,-1.23672,-0.675688,-2.30456,-97.0757,7356.69,139.574,10342.2,16766.8,0.512081,1.62608,-0.0142013,-0.0644287,-1.6933,1.03878,7492.84,149.66,10478.4,0.448302,0.966227,0.0256357,16713.8,-0.00106186,0.557961,13.4465,11.9287,89.8971,74.7998,0.722897,13.3745,13.0509,88.7532,127.195,1.14391,-52.3947 
6,43.2345,6,15667.4,-0.290474,28.2096,13.2317,89.0476,-1.01867,1774.19,57.3761,-2.08664,1.49006,-0.432355,-2.2949,-0.894316,-82.763,6798.76,138.413,10093,70984.8,-1.56551,2.0112,0.609918,-1.77376,-0.373179,1.55888,6914.84,147.012,10209,0.434929,0.964129,0.0258411,15898.8,-0.00108656,0.537562,13.018,11.7514,89.8119,74.4492,0.731025,13.1559,12.7654,88.6549,126.834,1.15704,-52.3844 
7,43.239,7,15425.6,-0.278166,27.896,13.1421,88.8805,0.5188,-240.99,483.655,-1.54402,1.60864,-0.485216,1.09734,-1.70219,-129.977,6937.55,116.526,9744.87,16004.4,-0.725589,2.42707,1.15165,1.91577,-0.88376,0.703576,7119.86,130.03,9927.18,0.449039,0.96903,0.0235601,15855.8,-0.00121553,0.539244,13.1785,11.9558,89.5659,74.5525,0.708698,13.1456,12.7328,88.545,127.135,1.02088,-52.5829 
8,43.2415,8,15488.5,-0.0954115,27.6468,13.0901,89.1636,0.0498859,44.6937,0.0180769,-1.21354,0.364307,-1.90514,-0.27573,-0.0497,-69.476,6939.51,137.702,9622.91,11853.6,-0.776065,0.801779,-1.0302,0.161741,0.387772,-1.2643,7036.95,144.92,9720.36,0.451351,0.965214,0.0267297,15590.9,-0.00102922,0.544795,13.0647,11.8615,89.8824,74.2446,0.702203,13.173,12.7243,88.8244,126.954,1.05803,-52.709 
9,43.2365,9,15306.7,-0.187109,27.4123,13.1937,89.1648,0.0674359,-251.737,0.589162,2.09216,2.92177,2.62664,-0.393392,0.815144,-74.0281,6573.2,131.421,9867.27,12326.2,2.5583,3.38791,3.55891,0.0727433,1.28128,0.672266,6677.03,139.112,9971.1,0.432126,0.964822,0.0250562,15451.6,-0.00099771,0.523507,13.0698,11.6457,90.0234,74.2624,0.727363,13.088,12.5887,88.7474,126.727,1.27602,-52.465 
