cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2319,2.5,0,10965.5,-0.341816,23.45,11.8103,123.217,0.13606,66.0552,459.927,-3.67764,-4.12889,-5.26061,-2.24898,-4.58719,-667.318,233.499,70.7295,12790.9,9308.23,0.524279,0.0730328,3.14323,1.95295,-0.385272,0.407856,765.042,119.052,13322.4,0.0528083,0.785963,0.0161948,14487.1,-0.00166997,-0.00430423,1992.36,4.13097,146.964,71.5773,1.15463,12.1444,11.3748,122.938,128.526,24.0268,-56.9489 
1,47.2959,9,1,10244.1,-0.378057,22.9171,11.5759,123.058,0.196619,769.058,493.515,1.91287,-1.62386,-3.8596,-6.55273,-4.30059,-584.549,190.796,72.1207,12209.6,13558.4,5.59362,2.05689,3.50189,-2.87198,-0.619844,0.542868,656.411,114.449,12675.2,0.0478719,0.766211,0.016361,13711.8,-0.00179928,-0.00345263,3902.34,4.04455,136.942,73.3939,1.125,11.9097,11.3525,122.821,128.907,14.1211,-55.5127 
2,47.2259,2.2,2,10654.5,-0.165647,22.8481,11.462,123.187,-0.0305338,372.986,497.483,-0.523521,-0.896695,-5.97945,-1.99941,-3.87217,-569.828,187.703,77.2864,12360.9,8895.95,3.06453,2.69136,1.19666,1.58865,-0.284113,0.855075,641.592,118.549,12814.8,0.0463549,0.755656,0.0167556,13840.9,-0.0015293,-0.00373997,1016.86,5.02029,147.157,72.6027,1.13553,11.9931,11.303,123.026,128.806,24.1314,-56.2031 
3,47.2079,2,3,10306.8,-0.352536,22.7879,11.5774,123.1,0.088547,-186.145,363.994,0.406426,-1.57703,-4.901,-2.22978,-2.27337,-709.208,128.118,72.1592,12315.1,9124.91,4.87212,2.88866,4.03038,2.23591,2.19232,0.751509,693.028,123.515,12880,0.0496458,0.762257,0.0173585,13959.4,-0.00190239,-0.0114163,17.3206,6.5608,107.805,73.5623,1.10954,12.0147,11.5537,122.866,128.474,-15.0606,-54.9116 
4,47.2639,6,4,10917.4,-0.0022805,23.5003,11.3366,123.216,-0.0341172,-32.2503,500,2.30722,-0.480514,-2.99561,-0.948643,-4.03801,-614.737,230.52,83.1694,12665,8708.47,6.17806,3.39032,4.74607,2.9222,-0.167176,0.721956,720.181,127.684,13154.7,0.0504699,0.763204,0.0175661,14269.5,-0.00166185,-0.00336572,3959.6,4.36662,145.635,72.3737,1.14675,12.041,11.4812,123.03,128.155,22.6046,-55.7811 
5,47.5059,10,5,10183.1,-0.33102,22.7201,11.3877,122.963,0.174478,414.93,21.7476,-2.01327,-1.61038,-1.32736,-3.27983,-2.90753,-643.353,92.7241,65.1417,12099.4,10779.3,2.03775,2.44064,6.77468,0.771192,1.14349,0.48551,605.178,111.728,12611.9,0.0445134,0.755809,0.0160571,13595.4,-0.00176811,-0.0151879,19.788,6.06159,107.052,73.7673,1.1367,11.854,11.2185,122.769,128.732,-15.7172,-54.965 
6,47.2169,1.6,6,11529.9,-0.277943,24.4093,11.5516,123.269,0.579675,-435.711,91.078,-5.95139,-0.178724,-2.54209,-6.23668,-3.58834,-635.159,255.194,103.514,13023.5,17400.9,-1.95196,3.8207,5.45676,-2.23726,0.411089,0.0077418,761.122,149.507,13529.5,0.0517894,0.744185,0.0199501,14696.5,-0.00141679,-0.00254494,4040.75,5.41949,106.906,73.6263,1.16565,12.002,11.6177,122.969,129.045,-16.0623,-55.4188 
7,47.2139,1.7,7,10765.8,-0.321774,23.3748,11.5654,123.262,0.200229,114.899,327.638,-1.74861,-1.43752,-4.59528,-1.17804,-5.00158,-667.403,235.47,106.749,12475.2,9549.37,2.45385,2.76493,3.80964,3.02441,-0.799128,0.661477,767.081,155.078,13006.8,0.0541565,0.738667,0.021491,14164.1,-0.00152572,-0.00447939,3841.56,4.67455,114.602,72.3056,1.10845,12.032,11.6589,122.962,129.147,-8.35962,-56.8419 
8,47.3459,10,8,10022.7,-0.0312396,22.5733,11.1437,123.255,0.00350544,11.7625,482.356,-4.52096,0.352258,-5.23427,-0.667973,-3.84481,-698.699,178.965,85.9878,12161.4,8190.13,-0.121446,4.75178,3.56476,3.73155,0.554706,0.714393,735.504,136.582,12717.9,0.0531628,0.754732,0.0193993,13834.9,-0.00192494,-0.00367475,2940.87,4.7008,147.198,74.5621,1.10641,11.9048,11.5071,123.042,129.496,24.1558,-54.9336 
9,47.2149,1.6,9,10789,-0.0145253,23.3108,11.4447,123.126,0.0011902,5.35776,500,-2.95904,-3.91908,-4.16194,-1.46717,-6.38316,-643.379,184.567,96.3096,12715.3,8684.98,1.09215,0.132106,3.94044,2.58402,-2.33198,0.272543,697.042,142.898,13227.8,0.0486706,0.735964,0.0195118,14321.6,-0.00185911,-0.0129915,-18.3905,5.60493,104.045,72.9173,1.13703,12.1171,11.5674,122.886,129.311,-18.8411,-56.3942 
10,47.2179,1.7,10,10458.7,-0.103699,23.0042,11.4085,123.141,0.0539543,66.9174,500,-0.45018,0.667125,-6.06458,-6.3537,-4.0095,-583.767,226.966,83.3179,12388,8660.91,3.22565,4.34295,1.28708,-2.67787,-0.333672,0.779766,691.958,125.59,12853,0.0496722,0.758942,0.0176815,13930.5,-0.00177384,-0.00382794,235.063,4.95988,147.975,72.4201,1.12054,12.0269,11.4836,122.866,129.268,25.1088,-56.8475 
11,47.4659,10,11,10287.2,-0.0270539,22.4525,11.3571,123.123,0.00257037,-15.6564,500,-1.24291,-2.24583,-4.6345,-4.07075,-1.74454,-565.997,80.5882,72.4899,12218.7,8302.27,2.32103,1.3181,2.49337,-0.50682,1.81939,0.665098,531.426,113.475,12669.5,0.03913,0.727973,0.0162311,13581,-0.00176651,-0.0149518,20.9187,6.70338,107.875,72.3088,1.09289,12.0599,11.585,122.928,128.941,-15.0531,-56.6322 
12,47.2119,1.7,12,11432.6,-0.342327,24.5616,11.6911,122.99,-0.0996959,267.998,0.769021,-1.48714,-0.0164018,-5.17571,-0.862681,-1.46358,-588.379,93.0298,98.0005,13303,10217.6,2.21772,3.68846,2.23402,2.84218,2.24128,0.831059,561.695,140.606,13771.6,0.0380901,0.695377,0.0184604,14746.5,-0.0017597,-0.0135132,17.6705,6.72401,106.059,75.1705,1.184,12.0707,11.6252,122.832,129.15,-16.7729,-53.9794 
13,47.2879,8,13,10101.2,-0.4043,22.6481,11.6256,123.151,0.106793,1004.39,493.435,-4.34964,-2.18147,-6.23817,-3.8871,-6.33459,-654.71,232.224,80.6336,12086.5,12062.9,-0.227101,1.94107,2.0069,0.235435,-2.21205,-0.150582,753.725,128.043,12608,0.0548564,0.770838,0.0183643,13740,-0.00183719,-0.00499491,132.465,2.6163,147.918,73.1905,1.08687,11.9738,11.5597,122.874,129.077,25.0438,-55.8865 
14,47.2099,2,14,10610.3,-0.375719,23.4933,11.6237,122.903,0.301023,705.315,379.816,-2.42389,4.54236,-7.43692,1.4995,-4.55708,-575.658,109.925,61.8429,12576,15801.2,1.20087,8.16712,-0.187387,5.12426,-0.932317,1.01401,568.458,103.528,13034.5,0.0406214,0.758317,0.0144201,13994,-0.00181958,-0.0140342,17.8387,6.24859,107.058,72.7198,1.14246,12.0128,11.4298,122.73,128.577,-15.6712,-55.8567 
15,47,10,15,9813.8,-0.364672,22.3864,11.3414,122.998,-2.05171,3381.04,499.779,-1.02097,-1.30355,-7.10919,-3.91815,-3.10722,-621.193,100.082,76.7102,11872.7,234084,2.89051,2.60793,0.713785,-0.00665686,0.804271,0.898174,594.885,121.692,12367.5,0.0446161,0.736384,0.017803,13333.4,-0.00184915,-0.0143921,18.3453,7.37603,107.934,72.3611,1.12789,11.778,11.1342,122.828,129.179,-14.894,-56.8177 
16,47.2299,2.5,16,11496.5,-0.305988,23.9794,11.8611,123.078,0.0609137,-293.849,31.3511,-1.42598,1.34332,-7.15997,-1.69876,-5.3047,-519.367,278.551,79.9641,12985.4,9841.53,1.84434,4.61363,-0.619329,1.57156,-2.03438,1.11521,692.246,117.573,13399.1,0.0477632,0.770877,0.0159068,14493.3,-0.00133825,-0.00312139,3912.83,5.65034,116.883,72.2667,1.14531,12.2047,11.5516,122.702,128.783,-5.8188,-56.5161 
17,47.2239,2,17,11155.6,-0.0957532,23.5009,11.3942,123.281,-0.0603036,198.885,0.00104925,-1.01276,-3.25032,-3.89746,1.54757,-1.59339,-535.854,244.755,84.3433,12645.9,9107.36,2.36137,0.123811,2.8508,4.9217,1.78074,0.763191,671.582,123.146,13072.8,0.0475069,0.757064,0.0170567,14136.5,-0.00132319,-0.00382093,3974.31,5.91268,109.656,71.6976,1.12546,11.9872,11.6851,122.986,128.842,-13.3301,-57.144 
18,47.2399,3.5,18,10745.5,-0.207638,23.8895,-11.3666,122.953,0.13415,152.332,488.161,-2.13718,-3.90872,-4.04159,-2.77592,-3.78792,-581.375,209.541,64.5274,12649.9,9504.82,1.52358,-0.247958,3.27994,0.884845,-0.127159,0.382687,672.628,106.626,13113,0.0474382,0.782832,0.0147577,14179,-0.00180154,-0.0027682,4043.77,3.48945,147.485,74.6436,1.16493,11.8653,11.4161,122.902,128.888,24.5829,-54.2446 
19,47.2199,1.7,19,10716.7,-0.00820045,23.2162,11.3489,123.12,-0.00499386,3.73836,500,-2.00693,-4.57194,-4.02477,-0.838511,-4.13606,-574.134,179.252,79.7684,12573.9,8577.69,1.60823,-0.95677,3.20556,2.77666,-0.52089,0.475598,636.57,121.343,13031.3,0.0452793,0.749859,0.0168638,14058.8,-0.0017397,-0.0129569,20.4372,6.13346,106.887,72.5237,1.13377,12.0344,11.5148,122.887,129.363,-15.9999,-56.8395 
20,47.2559,6,20,11119.5,-0.372913,24.1447,11.7551,122.979,0.0867767,-353.074,266.92,-1.27455,-0.889353,-9.54172,-4.18756,-2.083,-611.868,290.592,88.6876,12842.7,10236.7,2.57822,2.96342,-1.83618,-0.334788,1.76977,1.3572,777.967,132.995,13330.1,0.0536234,0.769725,0.018047,14508,-0.00165363,-0.00218107,3881.11,5.45799,139.491,69.9994,1.12486,12.1084,11.7897,122.739,129.172,16.7523,-59.1725 
