cyc,detuning,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
69,-3.978,43.2447,69,10079.2,-0.0302758,29.8645,8.69839,123.752,0.0125982,1.37069,0.0125785,-2.24635,1.15468,-8.97167,-8.23298,-2.02145,-580.384,6385.01,40.8144,6078.61,8457.03,1.40817,4.80921,-1.66262,-4.57846,1.63308,2.03308,6847.31,82.8414,6540.91,0.560756,0.979267,0.0227986,12210.9 
70,-4.004,43.2187,70,9882.59,-0.233827,31.192,8.64024,123.712,0.308301,114.396,108.156,-2.91858,0.222199,-8.19599,-3.45751,-9.74112,-627.491,6619.48,22.1246,5920.77,9921.41,1.03257,4.17334,-0.293703,0.493638,-5.78997,0.235397,7119.3,67.5628,6420.59,0.57487,0.983664,0.0190155,12384.2 
71,-4,43.2227,71,9051.98,-0.126145,27.9577,8.80744,123.87,0.0121191,126.602,8.60503e-10,-6.46186,-1.53444,-5.80783,-6.95861,-5.4913,-747.269,6153.84,30.345,5679.85,8065.75,-1.75651,3.17091,3.60288,-2.25326,-0.785951,-0.821412,6749.07,84.4565,6275.08,0.567405,0.97857,0.0241932,11894.6 
72,-3.98,43.2427,72,9310.74,0.0453412,28.8656,-8.63975,123.476,-0.0584362,-59.7304,2.04072e-09,-3.22084,-1.79097,-5.96528,-6.42453,-10.6271,-643.221,6387,28.8994,5655.97,8232.14,0.829356,2.25922,2.13511,-2.37434,-6.57693,1.57279,6899.35,75.4766,6168.32,0.576995,0.981215,0.0220434,11957.4 
73,-4.006,43.2167,73,10029.9,-0.486072,30.9167,8.82931,123.716,-0.932783,-1254.9,272.078,-4.66206,-1.09665,-4.70075,-10.0338,-3.70435,-630.039,6609.58,24.299,6002.94,46991.4,-0.694873,2.87054,3.23362,-6.0666,0.262838,9.19737,7111.43,69.9216,6504.79,0.571412,0.983085,0.0194168,12445.4 
74,-3.976,43.2467,74,10297.1,-0.166712,30.1458,8.93084,123.64,0.150816,15.3207,2.02256e-08,-2.76313,2.01783,-5.87025,-4.65565,-5.95653,-563.438,6549.74,28.3885,6203.28,8839.45,0.784693,5.56565,1.2254,-1.10783,-2.40871,0.698118,6998.54,69.1884,6652.07,0.561985,0.982994,0.0187996,12453.2 
75,-3.992,43.2307,75,7862.79,-0.40222,24.6787,8.76885,123.841,0.41877,62.286,484.7,-9.3922,-0.040784,-8.7927,-2.98604,-4.85833,-613.67,5312.6,31.1084,4914.94,7893.78,-5.52809,3.82333,-1.06447,0.87808,-0.994214,0.631079,5801.41,75.5457,5403.75,0.56696,0.977719,0.0251065,10232.5 
76,-3.994,43.2287,76,8236.5,-0.329774,26.5134,8.57037,123.755,0.531697,316.412,0.848136,-4.79453,-1.51549,-2.78823,-4.63867,-3.25231,-663.632,5716.34,27.9765,5184.48,12873.7,-0.615819,2.66322,5.5692,-0.459955,0.926397,0.311002,6244.94,76.0317,5713.09,0.571375,0.979138,0.0239287,10929.7 
77,-3.984,43.2387,77,9741.33,-0.0199923,29.2794,8.67659,123.845,0.0173023,-41.2458,499.999,-7.38125,-0.433669,-9.1014,-4.64636,-3.65309,-601.514,6346.23,28.5782,5905.36,8293.24,-3.59368,3.3539,-1.52626,-0.858788,0.134484,0.387129,6825.35,72.1353,6384.49,0.56592,0.981841,0.0203887,12060.6 
78,-4.01,43.2127,78,10000.9,-0.439213,30.5456,8.74263,123.709,0.155823,351.238,426.066,-7.91302,-0.83107,-8.30095,-9.7652,-3.03713,-604.852,6521.39,34.3459,5933.57,10475,-4.10443,2.97752,-0.683766,-5.95661,0.771466,0.902261,7003.17,78.1447,6415.35,0.571046,0.980847,0.0219461,12263.8 
79,-3.986,43.2367,79,8641.08,-0.439779,27.2376,8.72211,123.599,-1.86936,2390.28,476.679,-1.79868,-4.1202,-10.1725,-5.37072,-1.09111,-642.063,5498.08,27.4582,5651.6,153192,2.24422,-0.077297,-2.08665,-1.32782,2.95179,2.22439,6009.5,73.9515,6163.03,0.543198,0.978919,0.0216258,11063.2 
80,-3.972,43.2507,80,10527.9,-0.392335,31.104,8.78264,123.823,0.118855,460.42,366.442,-4.83444,-5.21438,-12.4698,-8.29544,-0.314294,-545.766,7002.34,36.8962,5832.54,10674.2,-1.39789,-1.77784,-5.59674,-4.85889,3.12225,0.467439,7437.06,76.4164,6267.27,0.591359,0.982336,0.0219673,12576.2 
81,-4.002,43.2207,81,10011.6,-0.0921312,29.6105,8.85219,123.342,-0.00870631,-328.429,3.84656e-05,-3.67421,-2.24294,-11.3955,-5.2937,-3.93253,-612.507,6498.51,38.734,5991.61,8625.89,0.18258,1.61385,-3.68189,-1.43691,-0.0757424,-0.08351,6986.39,83.0871,6479.49,0.568019,0.979612,0.0230764,12299.6 
82,-3.99,43.2327,82,8173.98,-0.0685207,26.3033,8.50766,123.582,0.0387106,58.3583,500,-7.15422,-5.89031,-4.96634,-3.096,-1.30163,-641.62,5468.95,13.0808,5338.56,7358.31,-3.11411,-1.8502,3.11388,0.944107,2.73847,-0.699582,5980.02,59.5421,5849.63,0.554902,0.982874,0.0184053,10776.7 
83,-3.996,43.2267,83,8171.32,-0.00980114,25.4926,8.68676,123.772,-0.0109437,-12.9646,500,-2.9573,-1.59373,-4.1409,-5.53978,-4.22304,-711.24,5563.19,29.5656,5253.98,7213.49,1.52119,2.88476,4.81607,-1.0613,0.255447,0.42776,6129.72,81.0682,5820.51,0.562229,0.977379,0.0250151,10902.5 
84,-3.988,43.2347,84,9195.95,-0.435162,27.5952,9.02685,123.878,-0.330945,6002.02,45.2984,-8.41593,-5.10407,-5.80306,-4.1696,-6.49818,-648.502,5934.25,26.2431,5725.92,72770.9,-4.33248,-1.02063,2.36383,-0.0861561,-2.41474,1.43056,6450.81,73.2028,6242.47,0.557564,0.980528,0.0211448,11569.6 
85,-3.97,43.2527,85,10397.2,-0.403042,30.7986,8.81693,123.762,0.357476,-35.688,177.259,-0.844624,-3.67357,-4.41573,-5.3259,-6.89964,-615.059,6638.71,36.9551,6058.86,9255.13,3.02824,0.199291,3.32999,-1.45304,-3.02678,-0.602732,7128.63,81.493,6548.78,0.570353,0.980387,0.0224095,12498.6 
86,-4.008,43.2147,86,10587.3,-0.16652,29.6692,8.91481,123.911,-0.039869,264.138,484.115,-0.975275,-1.87203,-12.0029,-6.46751,-5.89512,-484.096,6661.12,51.8112,6031.67,8953.02,2.07295,1.1762,-5.90649,-3.41928,-2.84689,0.338098,7046.72,86.8658,6417.28,0.572491,0.978883,0.0243285,12308.9 
87,-3.982,43.2407,87,9644.56,-0.0565107,29.4304,8.70351,123.99,-0.33535,-47.3772,0.579544,-1.15616,-4.56655,-7.23582,-6.59311,-5.60803,-626.102,6348.46,33.5786,5923.31,8855.68,2.78624,-0.624152,0.648973,-2.65071,-1.66564,1.43113,6847.18,78.9161,6422.02,0.565264,0.980229,0.0221354,12113.2 
88,-3.974,43.2487,88,10410.1,-0.458967,31.8239,8.74091,123.796,0.386215,-280.65,276.18,-4.63573,-0.463298,-1.56612,-3.40295,-4.61278,-606.809,6799.9,27.8453,6191.46,12583.9,-0.814821,3.35761,6.0757,0.417961,-0.791872,0.263067,7283.25,71.7858,6674.81,0.57094,0.983044,0.0194265,12756.6 
89,-3.998,43.2247,89,9040.99,-0.23954,27.1553,8.80298,123.975,-0.181864,701.655,8.09273e-10,-4.03602,-2.75413,-9.70368,-6.76062,-6.385,-583.603,5743.6,42.4273,5574.81,11935.8,-0.361233,0.920658,-2.3541,-3.08583,-2.71021,0.689871,6208.46,84.6874,6039.67,0.556265,0.976685,0.0251794,11161 
90,-3.978,43.2447,90,10331.7,-0.0536979,30.1936,8.73898,123.637,0.0332886,57.3223,500,-6.17583,-4.13035,-2.38324,-8.73729,-5.46166,-656.797,6933.49,33.2196,5754.85,8651.68,-2.04015,0.00532784,5.88812,-4.60161,-1.32598,3.8386,7456.66,80.7799,6278.01,0.591581,0.981395,0.0231538,12604.6 
91,-4.004,43.2187,91,10402.4,-0.182555,30.4457,8.66099,123.352,0.26442,128.82,59.2596,-3.8422,-5.53826,-13.5461,-5.7724,-6.01824,-595.818,6532.15,31.7429,6353.55,9692.83,-0.0904999,-1.78656,-6.04274,-2.0207,-2.26654,0.504979,7006.74,74.8875,6828.14,0.555834,0.98164,0.0198032,12605.8 
92,-4,43.2227,92,9799,-0.193296,29.1999,8.75735,123.943,-0.949458,1585.61,0.00698248,-2.11499,-2.09547,-7.77546,-3.14254,-5.94702,-631.443,6244.61,28.4625,6007.73,57332.5,1.86104,1.88056,0.176596,0.833487,-1.97099,0.936492,6747.58,74.1868,6510.7,0.558281,0.981123,0.0205585,12086.4 
93,-3.98,43.2427,93,10041.3,-0.0270751,28.9651,8.95604,123.571,-0.000445751,5.1221,495.411,-2.73587,-4.70141,-7.09162,-4.51172,-0.994719,-533,6320.9,35.8875,6079.34,8444.8,0.620286,-1.34525,-0.379299,-1.15556,2.36144,4.73248,6745.45,74.4834,6503.89,0.558461,0.981043,0.0206602,12078.6 
94,-4.006,43.2167,94,9603.37,-0.0052293,29.6568,8.48449,124.021,-0.00162704,-47.1992,500,0.666376,-1.11862,-7.67854,-5.95008,-6.33519,-655.012,6468.4,34.7105,5703.45,8193.67,4.79081,3.00581,0.570324,-1.82565,-2.21075,0.868302,6990.14,82.1415,6225.19,0.577946,0.97985,0.0237298,12094.8 
95,-3.976,43.2467,95,9901.79,-0.00490485,30.0765,8.60831,123.826,-0.00245192,-6.60009,0.034805,-7.08002,-4.55851,-6.11954,-5.636,-7.01734,-586.103,6324.28,27.2504,6125.34,8428.84,-3.38949,-0.867976,1.26152,-1.94547,-3.32681,1.15257,6791.13,69.6915,6592.19,0.5568,0.982358,0.0191024,12196.7 
96,-3.992,43.2307,96,8186.6,-0.0170668,25.8462,8.59285,123.993,-0.0343964,43.0669,496.902,-2.83096,-2.17824,-7.66195,-7.60755,-7.11672,-571.606,5441.73,14.7143,5269.31,7278.08,0.768292,1.42101,-0.463453,-4.0083,-3.51747,0.920093,5897.03,56.1057,5724.61,0.556785,0.983623,0.0177339,10591.2 
97,-3.994,43.2287,97,7962.51,-0.142776,25.3105,8.77817,123.549,0.117138,76.3519,7.14272e-06,-4.05048,-2.93823,-11.7214,-5.84849,-0.990404,-665.157,5382.44,24.6049,5281.98,7523.84,0.137835,1.25008,-3.34479,-1.66018,3.19791,-6.98014,5912.26,72.7705,5811.8,0.553689,0.978914,0.0225453,10677.9 
98,-3.984,43.2387,98,9368.18,0.00335552,28.0414,8.67748,123.674,-0.0277549,-92.6429,1.13488e-12,-1.66834,2.17742,-3.70226,-6.78605,-8.5343,-576.715,5897.6,43.1992,5736.57,8004.86,1.96308,5.80884,3.56058,-3.15463,-4.90288,-0.0872035,6356.98,84.9605,6195.94,0.555794,0.977146,0.0246372,11437.6 
99,-4.01,43.2127,99,9563.75,0.0160428,28.9254,8.53628,123.656,-0.0146639,-49.7999,7.23852e-11,-0.944118,2.0553,0.332531,-8.17293,-5.12855,-561.863,6200.74,30.7964,5730.97,8061.69,2.59378,5.5932,7.40833,-4.63503,-1.59065,0.209325,6648.29,71.4822,6178.51,0.567518,0.981532,0.0208675,11714.7 
100,-3.986,43.2367,100,8773.76,-0.0561989,26.0769,8.73922,123.766,0.00702709,12.2494,499.999,-4.71608,-2.16479,-4.86649,-7.88111,-2.67936,-609.564,5569.18,41.6502,5447.16,7421.43,-0.877817,1.67348,2.81004,-4.04285,1.1589,-2.89335,6054.72,85.7902,5932.7,0.554485,0.975804,0.0259467,10919.5 
101,-3.972,43.2507,101,9385.46,-0.429996,29.2,8.65167,123.52,0.215022,317.908,5.66549,-4.97621,-3.15645,-9.05552,-5.51046,-6.15988,-647.584,6197.6,29.3642,5649.33,10449.2,-0.898547,0.921211,-0.900194,-1.43279,-2.08222,0.795063,6713.42,76.2574,6165.16,0.57044,0.980509,0.0222776,11768.9 
102,-4.002,43.2207,102,8638.45,-0.0890549,26.8566,8.48884,123.55,-0.218746,144.402,500,-2.15899,-1.2379,-6.75187,-2.63763,-7.88517,-545.675,5593.52,26.6214,5356.32,8449.83,1.27699,2.19807,0.120077,0.798342,-4.44919,3.15524,6028.17,66.1351,5790.97,0.559367,0.981162,0.0206041,10776.8 
103,-3.99,43.2327,103,7325.88,-0.266294,24.3595,8.49801,123.591,-1.85797,344.667,0.664382,-1.83237,-1.9143,-8.78517,-5.71895,-4.71846,-664.944,5147.62,20.0921,4766.46,27585.3,2.3546,2.27267,-0.411228,-1.53198,-0.531487,1.19104,5677.28,68.2423,5296.11,0.56659,0.979398,0.0231859,10020.1 
104,-3.996,43.2267,104,8268.1,-0.0653813,24.8913,8.77218,123.447,0.00516527,-32.21,499.889,-6.31842,-3.53895,-6.96343,-8.11732,-0.561497,-579.908,5321.37,34.7751,5184.88,7113.46,-2.66689,0.112577,0.339628,-4.46579,3.09003,1.09459,5783.29,76.7677,5646.8,0.555356,0.977298,0.0244314,10413.7 
105,-3.988,43.2347,105,7915.9,-0.0195538,24.7636,8.58143,123.859,-0.00328434,-6.51243,500,-1.40834,0.939216,-5.12196,-5.69897,-4.80117,-635.909,5016.9,18.7071,5316.93,6918.5,2.59581,4.94337,2.88635,-1.69482,-0.79702,0.636191,5523.42,64.7549,5823.45,0.536325,0.979896,0.0200724,10298.7 
106,-3.97,43.2527,106,9812.11,-0.166185,30.1468,8.43833,123.755,0.299698,-346.756,398.134,-4.53931,-3.35379,-4.70054,-8.74465,-0.2762,-589.858,6272.07,26.2757,5765.91,11664.2,-0.825136,0.360385,2.72781,-5.03047,3.43798,-3.06794,6741.91,68.9888,6235.75,0.568687,0.982408,0.0199729,11855.2 
107,-4.008,43.2147,107,9586.37,-0.436322,29.5228,8.72918,123.916,0.12032,-86.823,285.982,-3.30992,0.696977,-5.72254,-5.61496,-5.43187,-514.407,6484.39,21.1554,5594.92,8729.39,-0.0708401,3.93606,0.755621,-2.37588,-2.19279,-13.4831,6894.13,58.4049,6004.67,0.583361,0.985391,0.017602,11818 
108,-3.982,43.2407,108,8291.94,0.0180763,26.9456,-8.21972,123.809,-0.0817152,0.293479,500,-2.11442,-0.540533,-6.05049,-6.95782,-5.89343,-594.273,5832.16,7.56256,4957.07,7210.86,1.62756,3.20145,1.43347,-3.21585,-2.15145,-0.601322,6305.52,50.5953,5430.43,0.586098,0.986152,0.0168733,10758.5 
109,-3.974,43.2487,109,10052.5,-0.0256162,29.5824,8.7806,123.911,-0.00200886,3.0783,500,0.617503,1.04978,-8.99968,-6.08949,-6.84868,-605.9,6594.58,25.6596,5811.93,8455.95,4.43269,4.86497,-1.3693,-2.2743,-3.03349,1.52252,7077.2,69.5343,6294.55,0.578263,0.983097,0.0199434,12238.7 
110,-3.998,43.2247,110,8756.84,-0.0547235,27.831,8.49951,123.559,0.010161,7.13792,500,-5.18701,-0.296739,-2.82769,-5.57967,-2.86113,-639.838,5903.53,37.1226,5475.64,7702.84,-1.15812,3.73215,5.23009,-1.55077,1.16776,0.295242,6413.18,83.4549,5985.3,0.566479,0.977734,0.0250419,11321.1 
111,-3.978,43.2447,111,8131.87,-0.250601,27.6478,8.29964,123.621,-0.992284,-6.27612,0.435533,-1.40913,-2.06527,-0.655587,-5.59925,-1.48893,-625.206,5612.33,17.7474,5217,7672.63,2.52762,1.87149,7.21792,-1.6625,2.44783,0.41802,6110.33,63.0201,5715,0.565948,0.982271,0.0199087,10796.6 
112,-4.004,43.2187,112,9686.72,-0.0335415,29.0327,8.6121,123.573,0.0260374,1.10305,499.904,-5.05547,0.398158,-2.42119,-3.22021,-2.85387,-566.612,6198.43,28.2002,5793.51,8140.33,-1.48767,3.96596,4.71442,0.347589,0.713936,0.428848,6649.76,69.2299,6244.84,0.56495,0.982107,0.0200128,11770.5 
113,-4,43.2227,113,8753.23,-0.019231,26.3591,8.73322,123.491,-0.012743,12.3751,500,-2.13071,-3.68496,-7.46729,-4.42857,-3.13049,-602.849,5786.1,35.3501,5342.01,7498.88,1.66527,0.111017,0.124673,-0.632593,0.665489,0.935532,6266.29,79.0039,5822.2,0.567573,0.978413,0.0243867,11040.5 
114,-3.98,43.2427,114,9596.83,-0.0324635,28.6318,8.75718,123.707,0.0621207,-13.9004,3.66517e-08,-5.77827,-0.639809,-11.1549,-2.9147,-4.40513,-615.725,6187.91,24.4375,5801.02,8190.32,-1.90121,3.23725,-3.40082,0.962363,-0.528072,-1.08576,6678.36,69.0237,6291.47,0.564176,0.982234,0.0198094,11837.4 
115,-4.006,43.2167,115,9767.04,-0.0290993,29.3328,8.55667,124.031,-0.0267562,-35.2873,488.364,-0.367822,-2.89562,-8.50022,-2.67248,-3.16975,-675.503,6248.65,39.5405,5881.74,8201.31,3.88564,1.35784,0.00670785,1.58098,1.08371,0.999153,6786.71,88.4554,6419.81,0.563168,0.9777,0.0247532,12051 
116,-3.976,43.2467,116,9697.05,-0.0445418,29.188,8.68065,123.884,-0.00624019,9.8732,2.51505e-06,-1.72273,-4.05772,-5.64129,-6.62891,-2.99218,-656.1,6461.52,30.8298,5778.95,8250.07,2.40855,0.0735626,2.62128,-2.49762,1.13911,0.300038,6984.12,78.3396,6301.56,0.574759,0.980748,0.0223879,12151.4 
117,-3.992,43.2307,117,7826.43,-0.410697,25.1279,8.61893,123.792,0.447428,867.312,223.6,-1.93444,-1.12043,-4.2325,-5.33023,-5.29633,-583.418,5320.21,24.2355,4789.27,19682.9,1.73919,2.5532,3.11476,-1.6566,-1.6227,0.245427,5784.92,66.4822,5253.99,0.573151,0.980285,0.0227784,10093.2 
118,-3.994,43.2287,118,8070.56,-0.0218278,25.4939,8.51854,123.726,0.0216943,-90.2327,500,-4.09944,-2.67266,-10.7824,-3.96868,-2.62936,-612.304,5393.6,28.5666,5140.34,7133.37,-0.243931,1.18285,-3.07133,-0.113166,1.22615,-2.0128,5881.33,72.905,5628.06,0.560322,0.978768,0.0233062,10496.3 
119,-3.984,43.2387,119,9335.25,-0.444002,28.5905,8.8535,123.839,3.54414,-1589.49,390.585,-3.54621,-1.38624,-8.29419,-5.61833,-6.19774,-658.674,5970.5,33.5012,5957.09,191625,0.601283,2.76126,0.00079769,-1.47083,-2.05024,1.00506,6495.16,81.1974,6481.74,0.549962,0.978591,0.0225557,11810.2 
120,-4.01,43.2127,120,9615.37,0.0142521,29.0095,8.63168,123.788,-0.0180909,-48.0782,1.52214,-4.76182,-4.49177,-7.57929,-5.57448,-7.85247,-577.033,6329.99,38.6684,5744.35,8179.7,-1.1284,-0.85835,-0.31244,-1.94105,-4.21905,0.963065,6789.61,80.4528,6203.98,0.571667,0.979685,0.023331,11876.9 
121,-3.986,43.2367,121,8796.12,-0.0295922,27.562,8.49205,123.652,0.0039832,-2.55757,499.932,-5.24489,-3.56472,-4.22318,-8.26376,-3.99953,-604.192,5658.36,33.329,5546.2,7619.68,-1.44045,0.239719,3.38569,-4.45932,-0.195094,2.37102,6139.62,77.08,6027.46,0.554011,0.978502,0.0230149,11082.1 
122,-3.972,43.2507,122,9512.09,-0.476414,29.7983,8.74692,123.512,0.652197,338.394,28.4999,-3.34674,-1.89049,-14.4523,-4.47779,-5.91904,-618.521,6282.24,20.3026,5826.23,15669.3,0.547928,2.00417,-6.66301,-0.583131,-2.02438,0.0082474,6774.92,65.0912,6318.91,0.566634,0.983465,0.0186222,11956.4 
123,-4.002,43.2207,123,9995.99,-0.393134,29.5955,8.84291,123.653,0.332456,724.742,496.184,-4.38245,-0.28255,-7.91275,-6.79269,-4.79773,-580.562,6422.26,41.4661,5802.52,16363.1,-0.72681,3.37309,-0.601464,-3.13705,-1.14209,0.730807,6884.7,83.506,6264.96,0.572677,0.979215,0.0239651,12022 
124,-3.99,43.2327,124,7712.19,-0.0209904,24.1834,8.58327,123.804,-0.0065426,19.2524,500,-6.04833,-5.56055,-5.27724,-4.5956,-1.84706,-511.853,5082.46,14.7633,4878.44,6761.28,-2.82532,-2.33755,1.16876,-1.3726,1.37594,1.29287,5490.16,51.8278,5286.15,0.558807,0.983748,0.0177404,9824.8 
