cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
26,20,21,10,26,15594.3,-0.152725,28.4188,-12.9814,118.468,-0.129694,77.7609,0.681586,-3.02945,-3.35,-7.5824,-6.44213,-3.18237,-192.939,7852.92,19.2895,8765.71,12337.8,-1.81456,-2.13511,-5.15262,-5.22724,-1.96748,0.68383,8006.6,33.2607,8919.39,0.473036,0.992783,0.00682241,16926,-0.00142262,0.710906,13.2182,10.6298,117.96,87.5798,0.715999,13.1594,11.778,117.837,136.919,0.122484,-49.3391 
27,6,7,10,27,22366.8,-0.225391,40.0212,-12.7782,118.53,0.225274,-64.0746,430.554,-5.70741,-2.24126,0.769552,-2.06489,-1.29133,-167.886,11292.2,26.5205,11603.3,17117.7,-4.65027,-1.18413,2.88382,-1.00776,-0.234198,1.68784,11425.9,38.6775,11737,0.493284,0.994111,0.00603374,23162.9,-0.000942203,1.06037,12.9469,10.3601,117.948,87.4633,1.00009,12.6789,11.432,117.937,136.655,0.0114471,-49.1919 
28,8,9,10,28,20445.8,-0.0903765,37.5783,-12.4822,118.657,0.095195,12.0148,500,-6.41963,-1.1364,-6.14611,-6.92804,-4.50585,-123.789,10463.5,26.4909,10763.6,15306.7,-5.64017,-0.356934,-4.58718,-6.14858,-3.72639,0.77579,10562.1,35.4547,10862.2,0.492997,0.99416,0.0059768,21424.3,-0.00112153,1.00811,12.693,10.2822,118.135,87.5572,0.933608,12.5785,11.4588,118.089,136.712,0.0462547,-49.1549 
29,10,11,10,29,18688.9,-0.303559,34.2533,12.8565,118.616,0.392731,-613.981,482.822,-2.70164,-2.55377,-8.47588,-4.37651,-6.5976,-172.788,10086.9,22.6834,9647.08,22185.2,-1.61364,-1.46577,-6.29988,-3.28851,-5.5096,0.653422,10224.5,35.1954,9784.71,0.510991,0.994012,0.00658239,20009.2,-0.00135528,0.934062,13.0109,10.4477,118.097,86.7865,0.832605,12.8524,11.2961,117.972,135.91,0.124601,-49.1235 
30,18,19,10,30,16548,0.0225172,29.1795,-12.9565,118.636,0.00178195,-31.8491,1.23557,-7.28419,-6.18697,-4.40619,-4.6544,-5.10854,-193.816,8416.26,15.7559,8781.28,12309.1,-6.06378,-4.96656,-1.96537,-3.43399,-3.88813,0.903269,8570.65,29.7906,8935.66,0.489575,0.993954,0.00610391,17506.3,-0.00109633,0.748384,13.4086,10.6787,118.032,87.7394,0.721345,13.162,11.6764,118.013,137.3,0.0189575,-49.5605 
31,12,13,10,31,17450.1,-0.320133,32.6411,12.7247,118.749,-0.024083,36.133,50.5153,-6.38719,-0.729425,-10.9426,-9.02726,-4.09065,-201.973,9177.85,-0.578941,9497.13,13549.2,-5.11542,0.542348,-8.39902,-7.75549,-2.81887,0.6433,9338.73,14.0464,9658.01,0.491596,0.997375,0.00267197,18996.7,-0.00155548,0.871531,12.887,10.3445,118.227,87.0204,0.831296,12.8518,11.1632,118.07,136.231,0.157106,-49.2106 
32,40,41,10,32,19189.7,-0.270333,34.6432,12.917,118.516,-0.0976299,-32.3143,217.131,-3.75252,-3.00998,-5.33236,-3.98182,-1.67893,-208.741,9633.56,17.344,10425.4,14669.8,-2.43813,-1.69559,-2.70358,-2.66743,-0.364545,0.726061,9799.83,32.4595,10591.7,0.480583,0.994237,0.00561366,20391.5,-0.00129041,0.896841,13.0052,10.4462,117.966,87.5117,0.858874,13.0489,11.7107,117.918,136.984,0.0482365,-49.4723 
33,60,61,10,33,17959.7,-0.267472,32.7958,-12.8913,118.569,0.0655363,606.809,499.99,-4.46767,-6.35057,-8.27766,-4.71697,-7.58429,-229.215,9591.17,13.8912,9450.25,15057.5,-3.02436,-4.90727,-5.39105,-3.27366,-6.14098,0.762899,9773.75,30.4892,9632.82,0.503631,0.994571,0.00579672,19406.6,-0.00150734,0.878242,13.1804,10.5098,118.043,87.2547,0.788429,13.0373,11.6128,117.933,136.529,0.109696,-49.2743 
34,50,51,10,34,18388,-0.00103144,33.263,12.6605,118.69,0.0122299,-58.3546,500,-5.54487,-4.22099,-12.5298,-6.53657,-6.43123,-131.213,9787.79,21.0848,9521.39,13732.2,-4.71866,-3.39478,-10.8774,-5.71036,-5.60502,0.641084,9892.3,30.5863,9625.91,0.506824,0.994618,0.00581922,19518.2,-0.00123997,0.908259,13.0712,10.3956,117.927,87.0862,0.823674,12.7868,11.3124,118.113,136.404,-0.18588,-49.3177 
35,3,4,10,35,23656.1,-0.248005,42.862,12.6445,118.657,0.0963356,-201.849,110.187,-4.49583,-3.87241,-4.35782,-2.07911,-3.65311,-212.929,12305.1,44.9949,12001.6,18276,-3.15507,-2.53165,-1.6763,-0.738352,-2.31235,0.83903,12474.7,60.4137,12171.2,0.506157,0.991596,0.00906073,24645.9,-0.00109368,1.16329,12.7667,10.4511,118.158,87.6248,1.0364,12.7503,11.3419,118.006,136.88,0.152358,-49.2551 
36,5,6,10,36,21067.4,0.0217369,38.817,12.3587,118.565,-0.0680385,41.1189,4.67266e-12,-4.74765,-3.39978,-8.98587,-1.09357,-3.58461,-144.236,11275.4,53.3801,10595.2,15707.8,-3.83943,-2.49156,-7.16943,-0.185355,-2.6764,0.561829,11390.3,63.8246,10710,0.515391,0.990289,0.0108585,22100.4,-0.00110458,1.09098,12.6478,10.2625,118.165,86.8872,0.951082,12.3555,11.2254,117.816,136.094,0.349148,-49.2066 
37,16,17,10,37,17390.1,-0.262485,31.2348,13.0466,118.722,-0.139224,505.226,477.32,-7.27509,-4.17298,-4.72301,-3.54053,-3.29873,-164.703,8941.43,22.4741,9341.03,15555.5,-6.238,-3.13588,-2.64882,-2.50344,-2.26164,0.842217,9072.63,34.4007,9472.22,0.489226,0.993408,0.0066456,18544.8,-0.00131045,0.798081,13.2814,10.7207,118.128,87.0691,0.7588,13.1079,11.8311,118.078,136.426,0.0497756,-49.357 
38,14,15,10,38,17930.2,-0.0462873,32.5171,-12.5852,118.612,0.0181431,18.5608,170.692,-3.99592,-6.34529,-4.46474,-5.35784,-1.88814,-183.937,9395.86,21.8348,9362.48,13332.9,-2.83771,-5.18709,-2.14833,-4.19964,-0.729935,0.857752,9542.38,35.1541,9508.99,0.500876,0.993594,0.00676408,19051.4,-0.00122335,0.858671,13.0878,10.5946,117.958,87.0193,0.782332,12.8123,11.7381,117.966,136.24,-0.00731262,-49.2206 
39,4,5,10,39,22562.8,-0.00244804,41.0813,12.5676,118.535,-0.00360931,6.5057,5.98776e-11,-8.15716,-1.22501,-2.67452,-5.14895,-0.963567,-163.515,11960,58.054,11543.2,16807.9,-7.12755,-0.195394,-0.615299,-4.11933,0.0660458,0.948689,12090.3,69.8946,11673.5,0.508769,0.989984,0.0109092,23763.8,-0.00135654,1.13133,12.9317,10.3052,118.007,87.4187,0.99362,12.6329,11.5179,117.91,136.828,0.097165,-49.4092 
40,7,8,10,40,20575.7,-0.028865,37.2126,12.6424,118.456,-0.0380487,37.7403,500,-5.77467,-5.20784,-9.98229,-5.53287,-3.54141,-95.8898,10765.2,41.5622,10625.7,15361.7,-5.17087,-4.60405,-8.7747,-4.92907,-2.93762,0.66783,10841.6,48.5058,10702.1,0.503237,0.992231,0.00827999,21543.6,-0.0011649,1.01358,12.9159,10.3437,117.986,87.2274,0.907678,12.7339,11.4998,117.763,136.476,0.222692,-49.2488 
41,2,3,10,41,23554.7,-0.304763,42.5062,12.85,118.456,0.290663,91.7274,421.895,-6.44378,-2.54482,-3.98574,-8.22839,-6.65826,-162.288,12565.4,57.7484,11808,18648.7,-5.4219,-1.52294,-1.94197,-7.20651,-5.63637,0.91063,12694.7,69.5,11937.3,0.515375,0.99051,0.0106111,24632,-0.00123863,1.16434,12.9307,10.506,117.991,87.3748,1.00726,12.7939,11.4603,117.635,136.763,0.356199,-49.3882 
42,1,2,10,42,22555.3,-0.195852,41.1315,12.549,118.596,0.0662045,15.778,8.3029e-05,-5.45381,-5.8907,-7.51567,-5.54228,-3.38989,-213.806,11950.1,26.8136,11390.9,16836.7,-4.10754,-4.54443,-4.82312,-4.196,-2.04362,0.755354,12120.4,42.2958,11561.3,0.511805,0.99393,0.00669407,23681.6,-0.00112848,1.16132,12.7408,10.141,118.163,87.0924,1.01646,12.596,11.0936,117.942,136.245,0.220909,-49.1529 
43,9,10,10,43,19197.9,-0.275308,35.3025,12.6968,118.366,0.0616923,137.292,13.6547,-4.97596,-3.89459,-3.81901,-2.43632,-2.10889,-172.065,10191.2,26.4527,9888.7,14867,-3.89252,-2.81114,-1.65212,-1.35288,-1.02544,0.846087,10328.3,38.9123,10025.8,0.507432,0.99345,0.00709889,20354,-0.00122142,0.95927,12.9577,10.3663,117.819,86.7896,0.861521,12.6024,11.3635,117.75,136.066,0.0692065,-49.2763 
44,30,31,10,44,16821.3,0.0382934,30.1195,12.8014,118.628,-0.00346441,4.77761,7.29986e-12,-6.43956,-3.6098,-4.45442,-3.83931,-4.4296,-142.376,8472.05,8.58101,9237.39,12552.2,-5.54306,-2.7133,-2.66141,-2.9428,-3.5331,0.84699,8585.46,18.8908,9350.8,0.478665,0.996164,0.00370769,17936.3,-0.00123259,0.779451,13.1177,10.457,118.068,87.0084,0.77261,13.0527,11.5364,117.92,136.329,0.147222,-49.3204 
45,25,26,10,45,15803.6,0.000756068,28.894,12.7893,118.713,-0.0107204,-5.30447,7.30731,-3.73138,-8.86976,-7.57645,-6.25652,-6.89184,-164.855,7707.28,19.9049,9175.49,12031.4,-2.69334,-7.83172,-5.50036,-5.21847,-5.85379,0.797017,7838.59,31.8424,9306.8,0.457184,0.992941,0.00626312,17145.4,-0.00141415,0.700633,13.2432,10.5625,118.229,87.0968,0.763249,12.9221,11.6907,118.008,136.608,0.221205,-49.5108 
46,20,21,10,46,16016.6,0.0010394,28.5748,13.032,118.679,-0.0500103,-14.791,500,-4.91426,-7.4931,-6.12352,-4.27396,-7.00313,-198.187,8151.04,27.6895,8798.05,12146.5,-3.66633,-6.24517,-3.62766,-3.02603,-5.7552,0.837473,8308.9,42.0407,8955.91,0.481262,0.991223,0.00857306,17264.8,-0.00136354,0.731595,13.4769,10.4952,118.071,86.8772,0.717767,13.2621,11.7382,117.948,136.483,0.123034,-49.606 
47,6,7,10,47,20150.7,-0.178985,37.9039,-12.241,118.479,0.162543,196.392,484.681,-4.78443,-9.47571,-7.2759,-4.045,-7.77403,-207.374,10459.9,7.26307,10777.6,16143.4,-3.47865,-8.16993,-4.66434,-2.73923,-6.46825,0.817231,10625.1,22.2795,10942.8,0.492636,0.996344,0.00373652,21567.9,-0.00138905,1.04408,12.3789,10.1693,117.978,87.7614,0.9646,12.4502,11.2243,117.679,136.998,0.298806,-49.2367 
48,8,9,10,48,20322.1,-0.0993869,37.3356,-12.5796,118.581,0.0532166,-4.16554,500,-7.22732,-7.12797,-10.3353,-3.74898,-0.520392,-221.923,10452,20.8701,10859.1,15296.5,-5.82993,-5.73058,-7.54048,-2.35159,0.877,0.633523,10628.8,36.9401,11035.9,0.490604,0.993955,0.00612824,21664.7,-0.00134686,0.991251,12.9104,10.3032,117.984,87.6739,0.945101,12.6483,11.3681,118.044,137.098,-0.0592966,-49.4237 
49,10,11,10,49,17882.4,-0.252921,33.7972,12.3416,118.676,0.45952,-237.322,241.977,-1.45335,-3.7718,-9.30653,-4.92893,-3.58589,-223.41,9637.41,9.12208,9294.76,17128.5,-0.0466008,-2.36504,-6.49303,-3.52218,-2.17914,0.555454,9815.36,25.2997,9472.71,0.508882,0.99551,0.00489581,19288.1,-0.00135208,0.943758,12.6734,10.1899,117.986,86.7308,0.851598,12.3153,11.0647,118.127,135.828,-0.141232,-49.0974 
50,18,19,10,50,16527.6,-0.276797,29.5145,13.2272,118.51,0.0735964,1289.49,15.9381,-6.9117,-4.5687,-7.97504,-6.93297,-5.81405,-196.652,8389.67,18.4323,9002.72,15798,-5.67344,-3.33043,-5.49851,-5.6947,-4.57578,0.778043,8546.31,32.6724,9159.36,0.482688,0.993354,0.00652809,17705.7,-0.00133335,0.728557,13.4072,10.9154,117.898,87.7653,0.722009,13.3111,11.9072,118.027,137.084,-0.129293,-49.3187 
51,12,13,10,51,19208.8,-0.221805,33.9071,13.1005,118.574,0.0456196,45.3494,467.825,-4.2129,-4.69632,-8.81406,-5.24146,-4.39371,-148.656,9783.49,36.1884,10173.9,14527.5,-3.27685,-3.76027,-6.94196,-4.30542,-3.45766,0.680714,9901.89,46.953,10292.3,0.490335,0.99177,0.00833359,20194.2,-0.00118091,0.891193,13.1692,10.553,118.038,87.448,0.835266,13.0568,11.7319,117.833,136.893,0.205185,-49.4453 
52,40,41,10,52,17093.9,-0.25902,31.5525,12.6988,118.727,0.288995,149.948,109.105,-5.80125,-5.79675,-8.45535,-2.22808,-5.03553,-238.457,9223.86,22.1943,8894.87,14454.1,-4.29975,-4.29525,-5.45235,-0.726584,-3.53403,0.702187,9413.8,39.4615,9084.81,0.508892,0.992718,0.00793799,18498.6,-0.00128696,0.868177,12.9515,10.339,118.313,87.3917,0.781899,12.6281,11.2519,117.921,136.783,0.391541,-49.391 
53,60,61,10,53,18318.3,-0.00743879,32.3134,-13.1178,118.629,-0.0215292,-12.8546,500,-3.71611,-5.27687,-8.8856,-1.00582,-2.67307,-122.853,9438.29,27.9566,9806.35,13807.7,-2.94254,-4.5033,-7.33845,-0.232245,-1.8995,0.566184,9536.14,36.8527,9904.21,0.490533,0.993282,0.00680766,19440.4,-0.00143972,0.833718,13.4853,10.6922,117.992,87.2915,0.781588,13.2068,12.0389,117.996,136.848,-0.00493587,-49.5565 
54,50,51,10,54,18483.9,-0.0213188,33.4552,12.7618,118.457,-0.0335384,67.5226,7.92883e-11,-4.19335,-8.13659,-1.74337,-2.5391,-1.86283,-238.247,9848.01,12.6457,9702.12,13972.3,-2.69318,-6.63641,1.25698,-1.03893,-0.36265,1.13267,10037.8,29.8977,9891.89,0.50366,0.994815,0.00553683,19929.7,-0.00147333,0.892018,13.1666,10.6247,117.961,87.2509,0.814892,12.9091,11.6155,117.684,136.699,0.27704,-49.4477 
