cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,24996.1,-0.0800783,39.1598,14.4708,114.448,0.319057,-413.43,1.17971e-11,-1.7482,-0.249031,2.1733,0.9348,0.0184381,-129.644,11857.5,156.147,12025.9,22741.1,-0.931862,0.567305,3.80597,1.75114,0.834775,0.368548,11960.7,165.535,12129.2,0.466001,0.976353,0.0245238,25666.7,-0.00016788,0.807202,14.788,12.744,113.972,92.7823,0.75148,14.3305,14.5357,113.876,144.417,0.095634,-51.6348 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,14950.6,0.0209995,24.9745,14.3512,114.417,-0.00902711,1.14444,1.40963e-12,-2.10985,-1.02645,-2.19195,0.470821,0.296226,-206.621,544.299,164.809,14148.1,11667.9,-0.808813,0.274584,0.410123,1.77186,1.59726,0.873614,708.88,179.771,14312.7,0.0419898,0.692617,0.0226142,16882.2,-0.000546471,0.0368589,15.3364,11.424,118.912,107.111,0.881487,14.3182,14.6061,113.978,144.543,4.93389,-37.4323 
12,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,12,13649.2,-0.442842,23.1643,14.967,114.793,-0.216516,487.934,227.645,-1.90685,0.406213,2.29437,2.31717,-0.184306,-170.736,1001.56,166.492,12451.6,14725.3,-0.831772,1.48129,4.44453,3.39225,0.890775,0.526022,1137.56,178.855,12587.6,0.0740522,0.784222,0.0255066,15361.5,-0.000727405,0.0473839,15.0144,17.9436,115.198,97.6672,0.734361,14.6759,15.2731,114.205,144.675,0.992773,-47.0078 
13,97,43.248,5.6,48.55,-0.2,0.19,0.01,13,25495.9,-0.151943,39.7665,14.843,114.506,0.212411,-124.533,500,-1.39019,-0.934231,2.2019,2.44712,1.70085,-7.96949,12464.9,236.083,11740.9,20075.8,-1.34001,-0.884049,2.30226,2.4973,1.75104,0.467875,12471.3,236.66,11747.2,0.484404,0.967859,0.0357832,25745.7,-0.000373946,0.768242,15.2566,13.8127,114.024,93.3263,0.687035,14.4963,15.6384,114.007,145.099,0.0162202,-51.7732 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,24966,-0.0674109,39.0088,14.6685,114.698,0.621568,-847.581,499.989,-0.487781,3.36547,4.84814,0.827858,2.26984,-106.144,12291.4,205.962,11598.4,35777.1,0.180577,4.03383,6.18486,1.49622,2.9382,0.583053,12375.9,213.648,11682.9,0.483858,0.970675,0.0325891,25577.6,-0.000461413,0.78463,15.2538,13.283,114.23,92.9831,0.696611,14.3184,15.3782,114.04,144.728,0.189877,-51.7451 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,13461,-0.100641,23.2048,14.1893,114.383,0.151263,37.0371,0.000583548,-1.55632,-1.02745,-0.98156,-0.82917,-1.24359,-232.408,524.502,144.256,12765.7,10900.9,-0.0929093,0.435958,1.94526,0.63424,0.219824,0.380958,709.623,161.085,12950.8,0.0462474,0.71569,0.0223993,15344.1,-0.000584574,0.0352752,13.2682,12.7586,116.922,105.971,0.789277,14.257,14.8506,113.945,144.926,2.97621,-38.9555 
16,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,16,13297.8,-0.20963,22.6162,14.6516,114.433,-0.243236,168.461,500,-1.69418,-1.30055,-0.666162,-2.62335,-0.669876,-240.61,1145.05,169.807,12039.8,12120.9,-0.179126,0.214507,2.36395,-1.10829,0.845182,-0.106602,1336.7,187.23,12231.4,0.0881832,0.803135,0.0274243,15158.2,-0.000777491,0.056863,14.6438,17.7613,114.335,98.3516,0.712483,14.6441,15.2363,114.042,144.562,0.292506,-46.2102 
17,97,43.248,5.6,48.55,-0.2,0.19,0.01,17,25018.9,-0.0380025,39.2098,14.5305,114.496,-0.0221761,10.7558,500,-3.00154,1.92108,4.14104,-1.50831,-1.58864,-142.634,12237.5,200.86,11778.8,18554.6,-2.10341,2.8192,5.93729,-0.610181,-0.690517,-0.10928,12351.2,211.188,11892.4,0.478921,0.970947,0.0316764,25789.5,-0.000483304,0.796301,15.1186,13.1193,114.049,92.8709,0.710531,14.4197,15.165,113.852,144.329,0.197788,-51.4583 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,27446,-0.0809825,42.997,14.5316,114.745,0.281578,-188.598,499.993,0.908384,3.17047,4.04861,-0.177029,-1.09371,-101.46,13085.4,200.79,13158.7,22068.6,1.54725,3.80934,5.32635,0.461838,-0.454842,0.501742,13166.2,208.137,13239.5,0.468101,0.97308,0.0281445,28126.8,-0.00030023,0.852921,14.9532,13.1931,114.418,93.6115,0.805775,14.3586,14.8885,114.016,145.435,0.401674,-51.8238 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,14694.4,-0.0461375,24.6073,14.2837,114.467,0.0217093,-15.2045,500,2.08136,-2.74853,2.13942,0.749933,0.0625369,-205.865,557.979,148.199,13797.1,11452.7,3.37764,-1.45225,4.73197,2.04621,1.35881,0.529736,721.957,163.106,13961.1,0.0437603,0.71666,0.0210677,16498,-0.000475203,0.0320688,14.4879,12.3365,117.5,103.554,0.836671,14.3529,15.0681,114.064,143.953,3.43611,-40.3982 
20,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,20,14121.5,-0.418202,23.6963,14.946,114.305,0.00352907,267.564,409.921,-4.25124,-3.37001,-2.35559,-2.076,-1.44541,-218.548,1111.56,175.892,12684.8,11560,-2.8751,-1.99387,0.396687,-0.69986,-0.0692704,1.07568,1285.64,191.718,12858.9,0.0812863,0.793044,0.0267305,15816.2,-0.000636601,0.0570352,14.6832,16.0236,114.361,96.6422,0.738068,14.769,15.456,113.946,144.392,0.415131,-47.7498 
21,97,43.248,5.6,48.55,-0.2,0.19,0.01,21,24846.2,-0.154293,39.0055,14.637,114.749,-0.0186195,40.5936,0.243965,0.161929,0.853421,5.66799,2.6702,-1.27447,-81.4562,11951.6,217.031,11617.6,18610,0.674837,1.36633,6.6938,3.18311,-0.761558,0.40001,12016.5,222.929,11682.5,0.476509,0.968555,0.0339579,25217.7,-0.000298353,0.753779,15.0916,13.5906,114.358,93.1443,0.685052,14.4015,15.6126,114.168,145.026,0.190352,-51.8815 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,25827.7,-0.338939,40.3989,-14.8385,114.576,0.733207,-336.116,270.328,0.423437,0.0902632,0.298989,-1.78577,-0.0824312,-82.9679,12432.2,234.375,12095.2,27536.9,0.945865,0.61269,1.34384,-1.26334,0.439996,0.353627,12498.2,240.383,12161.3,0.476295,0.967438,0.0351321,26240.5,-0.000331687,0.79054,15.1727,13.3363,114.228,92.9672,0.703789,14.6136,15.6697,114.028,144.416,0.200328,-51.4484 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,13630.5,-0.078589,22.8224,14.4644,114.436,-0.0582396,126.693,500,-2.91711,0.902441,-0.075054,-2.21991,-2.4358,-209.036,619.636,164.268,12816,10986.4,-1.60087,2.21869,2.55744,-0.903666,-1.11956,-1.21993,786.142,179.405,12982.5,0.0508619,0.714609,0.024824,15456.4,-0.000561374,0.0391259,15.0516,11.3699,117.27,106.813,0.767928,14.4627,15.1392,114.063,145.169,3.20675,-38.3553 
24,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,24,13100,-0.387957,21.7193,15.1269,114.228,0.84506,-340.953,66.2346,0.582913,1.97115,-2.34089,-2.46126,0.0532186,-153.166,1018.63,163.369,11585,20074.7,1.54736,2.9356,-0.412005,-1.49682,1.01766,1.11471,1140.63,174.46,11707,0.0793781,0.788853,0.0267179,14369.6,-0.000478242,0.0461238,15.9261,16.8182,114.498,96.381,0.659813,14.8724,15.7777,113.811,144.202,0.687129,-47.8213 
25,97,43.248,5.6,48.55,-0.2,0.19,0.01,25,24298.6,-0.0306692,38.0151,14.6787,114.557,-0.012431,5.2998,500,2.73784,-0.0780915,1.27104,0.0771724,0.872777,-135.353,11784.6,195.614,11439.6,18167.3,3.59012,0.774189,2.9756,0.929453,1.72506,0.702274,11892.5,205.416,11547.4,0.476823,0.97066,0.0317293,24941,-0.000523679,0.738178,15.3267,13.5199,114.18,93.2407,0.673239,14.6185,15.4535,114.057,144.856,0.123075,-51.6157 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,24607.1,-0.322798,38.2737,14.9217,114.84,0.177813,694.193,37.2361,-1.13078,0.882652,2.47857,0.916208,2.51603,-120.745,11724.8,221.751,11662.6,22609.8,-0.370483,1.64295,3.99917,1.67651,3.27633,0.608863,11821,230.495,11758.8,0.470798,0.967003,0.0348505,25108.4,-0.000283361,0.748667,15.07,13.3572,114.346,93.5711,0.681282,14.5777,15.5861,114.231,145.104,0.114728,-51.533 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,13755.1,-0.381097,22.7668,15.0218,114.44,-0.361769,632.624,142.153,-1.41289,-1.25777,-4.1213,-3.94515,-0.506827,-190.776,618.995,176.62,12671,18583.5,-0.211627,-0.0565072,-1.71877,-2.74389,0.694436,0.574178,770.954,190.434,12822.9,0.0505184,0.698193,0.0266287,15260.9,-0.000388492,0.0310031,14.3803,14.6825,115.321,102.497,0.741867,14.6604,15.3932,113.96,144.319,1.36105,-41.8222 
28,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,28,12785.1,-0.413429,21.7376,14.9324,114.336,0.789583,-356.715,336.464,3.35962,1.02101,-0.906355,-0.335813,-0.289776,-189.81,954.519,150.481,11674,19735.5,4.55481,2.2162,1.48401,0.85937,0.905407,0.851892,1105.71,164.225,11825.2,0.0764233,0.793702,0.0249444,14468.2,-0.000688595,0.0452988,14.7058,17.6205,115.019,98.0834,0.688945,14.7199,15.2353,113.954,144.264,1.06495,-46.1809 
29,97,43.248,5.6,48.55,-0.2,0.19,0.01,29,23571.7,-0.0226857,36.9967,14.5485,114.446,0.023315,-13.802,500,0.928474,0.259667,-0.395061,-1.36836,-0.214272,-129.091,11476.2,209.368,10939,17532.2,1.74133,1.07252,1.23065,-0.55551,0.598582,0.698929,11579,218.716,11041.8,0.481331,0.968002,0.0352039,24056.3,-0.000394576,0.727782,15.1713,13.4456,114.001,93.0095,0.644102,14.3042,15.8348,113.922,144.831,0.0784836,-51.8217 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,24677.5,-0.338806,38.8851,14.7731,114.497,0.340255,529.445,300.888,3.74399,2.01205,-0.292495,0.724383,2.01981,-147.981,11868.7,203.732,11678.8,24564.7,4.67579,2.94385,1.5711,1.65618,2.95161,0.88614,11986.6,214.447,11796.7,0.473463,0.969642,0.0324019,25316.8,-0.000344396,0.758331,15.1106,13.3697,114.073,93.0807,0.697673,14.3942,15.3353,113.961,144.802,0.111723,-51.7215 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,12537.2,-0.38924,21.573,14.6697,114.525,-0.0235362,195.008,106.949,-2.82589,-0.637081,-1.224,-3.30596,-0.135447,-255.178,540.829,151.226,11909.1,10451.5,-1.2191,0.969709,1.98958,-1.69917,1.47134,-0.315541,744.088,169.704,12112.3,0.0515617,0.714734,0.0251601,14431,-0.000595105,0.0332358,14.6318,12.156,118.094,106.021,0.721585,14.3128,15.1043,113.983,144.054,4.11086,-38.0339 
32,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,32,13792.1,-0.0913594,23.0122,14.4724,114.588,0.0550587,-154.816,0.18022,0.0894531,-0.628389,-0.801605,-1.562,1.78264,-237.391,1002.29,167.673,12550.7,11119.1,1.58424,0.866399,2.18797,-0.0672159,3.27743,0.721236,1191.38,184.863,12739.8,0.0764325,0.786447,0.0260343,15587.4,-0.000690245,0.0521059,14.6473,15.8325,113.86,96.1582,0.736655,14.6798,15.3989,114.141,144.682,-0.28046,-48.5237 
33,97,43.248,5.6,48.55,-0.2,0.19,0.01,33,25574.3,-0.0771084,40.058,14.734,114.617,0.181316,-137.215,500,0.718275,-0.00318908,-0.455613,-0.926147,0.699055,-95.0693,12728.3,235.156,11679.1,20023.4,1.3169,0.595437,0.741639,-0.327521,1.29768,0.795361,12804,242.04,11754.8,0.49082,0.967978,0.0365441,26086.9,-0.000592981,0.792152,15.3456,13.5542,114.218,92.9774,0.667611,14.6492,16.041,114.092,144.499,0.126112,-51.522 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,26968.1,-0.266653,42.0601,14.6463,114.59,0.513197,-158.695,378.563,-0.325668,-2.48978,2.74355,1.36844,1.23852,-116.553,12978.9,228.518,12641.1,22704.9,0.408234,-1.75588,4.21135,2.10234,1.97242,0.393043,13071.8,236.958,12733.9,0.476011,0.969252,0.0331426,27461.1,-0.00024057,0.842054,15.0917,13.1734,114.135,92.8503,0.755795,14.4297,15.2603,113.968,144.429,0.167464,-51.5788 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,13015.6,-0.453917,22.9276,14.576,114.505,-1.54622,1924.99,354.863,0.560426,0.816541,-2.10161,-1.4266,1.22221,-219.942,577.114,167.027,12507,107773,1.94534,2.20146,0.668222,-0.0416854,2.60712,0.909461,752.306,182.953,12682.2,0.049877,0.701468,0.0258862,15083.2,-0.000791317,0.0345423,14.8185,11.9204,117.031,104.798,0.752279,14.4271,15.1471,114.004,144.13,3.02692,-39.3312 
36,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,36,12160.8,-0.142471,20.7376,14.4616,114.468,0.0456115,20.1863,500,1.64479,0.0611231,-1.01311,-1.02563,0.620502,-222.374,948.309,144.201,11146.3,9792.67,3.04502,1.46135,1.78735,0.374594,2.02073,0.794298,1125.44,160.304,11323.5,0.0808448,0.800471,0.0254154,13921,-0.000653964,0.0489812,15.0272,16.1988,114.649,97.542,0.668544,14.4791,15.1021,114,144.268,0.649315,-46.7261 
37,97,43.248,5.6,48.55,-0.2,0.19,0.01,37,25037.4,-0.314051,38.5048,15.0794,114.603,0.591797,-189.525,497.438,1.04177,-3.02413,2.3785,1.66279,2.46937,-103.068,11754.3,238.469,11724.7,22552.6,1.69077,-2.37514,3.67649,2.31178,3.11836,0.56348,11836.4,245.933,11806.8,0.470108,0.964915,0.0369528,25178,-0.000246394,0.715387,15.4894,13.7674,114.17,93.0272,0.661522,14.7993,16.1082,114.036,144.697,0.134403,-51.6694 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,26327.7,-0.106572,40.5475,14.9446,114.73,-0.061631,73.1649,0.217312,1.45803,-0.978418,-0.439945,3.00131,1.36023,-132.384,12989.9,246.084,11928.8,19872.9,2.29162,-0.144833,1.22723,3.83489,2.19382,0.869482,13095.4,255.67,12034.3,0.490572,0.966962,0.037662,26694.1,-0.000444523,0.795878,15.5171,13.6132,114.286,92.7611,0.671853,14.72,16.2492,114.106,144.584,0.180485,-51.8226 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,12944.4,-0.40443,22.8928,14.2855,114.203,-0.0924803,115.15,12.8316,0.00546052,0.657839,2.05132,1.14274,1.56326,-155.615,608.437,156.493,12244.5,10992.7,0.985326,1.63771,4.01105,2.1226,2.54313,0.645034,732.39,167.761,12368.5,0.0497926,0.71385,0.0243765,14708.8,-0.000606109,0.0380625,13.8643,12.395,116.522,106.221,0.751677,14.1476,15.0933,113.8,144.542,2.72141,-38.3206 
40,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,40,12640.6,-0.429062,21.6069,14.9595,114.303,-0.35108,-114.141,461.664,-1.94329,0.565685,2.74074,0.50725,-0.0546251,-204.914,919.314,134.524,11535.2,11826.7,-0.653001,1.85598,5.32133,1.79754,1.23567,0.443231,1082.54,149.362,11698.4,0.0756924,0.805506,0.022979,14301.8,-0.000718383,0.0431186,15.5931,16.8905,114.888,97.2637,0.670259,14.6844,15.5988,113.81,144.547,1.07869,-47.2831 
41,97,43.248,5.6,48.55,-0.2,0.19,0.01,41,25052.8,-0.322262,39.302,14.7796,114.713,1.58544,-1432.15,465.444,2.01276,2.24485,5.35817,3.46749,0.877322,-92.972,12140.6,228.885,11716.4,92824.5,2.59818,2.83027,6.52901,4.05291,1.46274,0.62634,12214.6,235.617,11790.4,0.478295,0.967345,0.0355052,25537.8,-0.000406292,0.769456,15.1261,13.4816,114.279,92.9494,0.684933,14.6762,15.4945,114.152,145.043,0.127535,-52.094 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,27192.7,-0.020555,42.0347,14.7555,114.582,1.40607,-2105.43,500,-1.85673,0.48281,-2.48604,1.60214,1.84387,-69.7921,13065,242.359,12527.8,116561,-1.41727,0.922272,-1.60711,2.04161,2.28334,1.723,13120.6,247.413,12583.4,0.479908,0.968055,0.0349532,27339.9,-0.000119081,0.834357,15.15,13.3222,114.201,92.8311,0.730614,14.5162,15.6993,113.951,144.076,0.249736,-51.245 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,12645.8,-0.00320793,21.4289,14.2169,114.555,-0.000230674,-3.11243,1.27243e-12,0.707842,2.78846,1.75229,-0.140706,1.5068,-196.131,538.236,131.495,11951.2,9917.48,1.94283,4.02345,4.22226,1.09428,2.74178,0.698939,694.462,145.698,12107.4,0.0483075,0.731449,0.0216867,14375.9,-0.000472059,0.0309412,14.4995,12.5015,118.57,106.635,0.736169,14.3634,14.7457,114.06,143.982,4.51049,-37.3468 
44,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,44,12797.1,-0.377541,21.6156,14.8405,114.527,0.688975,-320.621,259.037,-0.635904,-1.05886,1.09043,0.962327,0.862142,-186.612,973.19,166.248,11606,17633.7,0.539141,0.116187,3.44052,2.13737,2.03719,0.583996,1121.83,179.761,11754.7,0.0778801,0.780995,0.027399,14404.6,-0.000723829,0.0451355,15.4568,17.5478,114.733,95.5625,0.672822,14.7389,15.5936,113.984,144.375,0.748933,-48.8124 
45,97,43.248,5.6,48.55,-0.2,0.19,0.01,45,24415.8,-0.303153,38.1747,14.8399,114.688,0.890001,-6.98838,6.64304e-05,0.0100843,2.54984,6.10928,1.03685,-1.27236,-103.781,12036.3,197.988,11244.5,18644.2,0.663564,3.20332,7.41624,1.69033,-0.618885,0.399717,12118.9,205.503,11327.2,0.48634,0.97118,0.0323395,24918.7,-0.000455575,0.760525,15.2291,13.4657,114.128,92.8182,0.659091,14.6724,15.4677,114.117,144.644,0.0113569,-51.8258 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,23831.3,-0.0261548,36.8006,14.7116,114.49,-0.081794,36.4157,500,2.96297,-1.39354,0.484654,2.68176,2.02936,-114.438,11527.2,191.514,10975.6,17721.2,3.68355,-0.672958,1.92582,3.40234,2.74995,0.826326,11618.4,199.801,11066.8,0.481613,0.970785,0.032187,24123.9,-0.000240363,0.736607,15.1749,13.3559,114.12,92.7,0.638716,14.7355,15.5229,113.939,144.482,0.181654,-51.7823 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,13524.8,-0.00748798,22.0163,14.7124,114.64,0.0136027,-1.48812,0.000173712,-1.04608,0.220274,-2.18738,-0.766638,0.353474,-206.08,551.4,144.791,12584,10545.1,0.251548,1.51791,0.407882,0.530994,1.65111,0.906437,715.551,159.713,12748.2,0.0473217,0.719111,0.0225579,15121,-0.000412702,0.0303357,15.8247,11.6583,117.383,104.034,0.750782,14.6496,15.0818,114.236,143.8,3.14708,-39.7658 
48,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,48,12354,-0.239991,20.6657,14.8265,114.426,-0.0207457,145.214,500,-2.82409,-0.582883,0.683498,1.65386,-0.30054,-193.011,1013.51,160.371,11036.9,10072.4,-1.60875,0.632454,3.11417,2.86919,0.914796,0.474123,1167.25,174.347,11190.6,0.0845056,0.792776,0.0278989,13812.6,-0.000483914,0.0451107,16.208,17.0724,114.047,98.1306,0.648168,14.603,15.3864,114.085,144.012,-0.0380548,-45.8811 
49,97,43.248,5.6,48.55,-0.2,0.19,0.01,49,24226,-0.038982,38.0318,14.5889,114.623,0.00583809,-10.7901,500,-0.223659,0.334394,0.180411,1.57008,0.492301,-134.819,11582.5,176.285,11576.4,18064,0.625263,1.18332,1.87826,2.419,1.34122,0.747786,11689.9,186.048,11683.8,0.469614,0.972903,0.028497,24892.6,-0.000442849,0.74909,15.0542,13.2436,114.212,92.3632,0.683323,14.6977,15.3029,114.113,143.884,0.0991527,-51.5204 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,25960.1,-0.114927,39.9946,-14.8456,114.705,0.045956,34.901,1.46426e-12,-0.48416,2.66703,1.87726,0.827102,0.430322,-77.3785,12542,236.053,12004.3,19380.6,0.00307169,3.15426,2.85173,1.31433,0.917554,0.653956,12603.6,241.656,12065.9,0.480355,0.967536,0.0355809,26238.1,-0.000344115,0.77809,15.2984,13.6456,114.391,92.7049,0.686952,14.7001,15.8927,114.041,144.282,0.350355,-51.5769 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,13196.9,-0.363844,22.1867,14.7799,114.375,0.479608,-184.588,492.76,-1.58508,0.812884,-2.57919,-1.39045,-0.867865,-194.735,749.538,180.318,12040.9,13556.8,-0.358889,2.03908,-0.126801,-0.164257,0.358329,1.07256,904.651,194.419,12196,0.0615989,0.726694,0.0285277,14686.2,-0.000327848,0.0450003,14.6592,12.6141,115.322,105.653,0.725338,14.5315,14.9864,113.961,143.516,1.36051,-37.8628 
52,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,52,12785.8,-0.213683,21.0647,15.0011,114.55,0.472147,-527.413,500,-0.806646,-1.06334,-3.68513,-0.495055,-2.31878,-182.768,922.656,153.862,11560.1,18393,0.344198,0.0875059,-1.38344,0.655789,-1.16794,0.0549528,1068.24,167.097,11705.7,0.0747244,0.78509,0.0256219,14295.7,-0.000623828,0.0429963,15.6269,16.947,114.224,96.2118,0.660575,14.9278,15.6136,114.193,143.823,0.0306682,-47.6115 
