cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,-4.35,42.8727,3.5,0,21305.5,-0.351476,37.4964,13.4052,117.47,0.329426,-35.3144,181.36,-0.374299,-2.83316,-0.99673,-5.23034,-0.818868,-114.048,11558.2,71.3685,10531.9,16741.5,0.343832,-2.11503,0.439532,-4.51221,-0.100737,1.07394,11649.1,79.627,10622.8,0.501511,0.988179,0.0136201,23227.9,-0.00146272,0.961217,13.6529,11.1716,116.816,88.8511,0.80356,13.29,12.6225,116.628,139.08,0.187568,-50.2286 
1,-3,44.2227,0,1,18682.8,-0.321549,33.1807,13.3456,117.381,-0.0251593,435.023,0.435508,-4.78522,0.040659,-4.48967,-5.04991,2.05109,-63.6816,10414.5,39.5497,9145.89,14771.4,-4.38424,0.441645,-3.6877,-4.64893,2.45207,0.624744,10465.3,44.161,9196.61,0.510761,0.99267,0.00876801,20489.6,-0.00149291,0.884246,13.5927,11.0401,116.707,88.7724,0.700641,13.4858,12.3818,116.748,138.759,-0.0405192,-49.9868 
2,-3.71,43.5127,3.5,2,19830.6,-0.215069,34.7929,13.3878,117.455,0.256708,168.987,0.000317004,-1.71313,-4.59755,-12.0845,0.812292,-2.25374,-103.816,10719.6,41.3097,9910.52,16575.6,-1.05943,-3.94385,-10.7771,1.466,-1.60003,0.32281,10802.3,48.8273,9993.22,0.497919,0.992152,0.00892031,21694.9,-0.00138019,0.902449,13.5665,11.0761,116.77,88.8157,0.764011,13.4391,12.3282,116.659,138.933,0.111054,-50.1171 
3,-3,44.2227,0,3,20634.6,-0.111433,36.2186,13.2285,117.505,0.0198014,21.137,1.27221e-12,-0.869895,-7.85298,-3.46954,-1.75058,-0.672678,-14.1024,11238.4,69.2944,10127.9,15610.5,-0.781096,-7.76419,-3.29195,-1.66178,-0.583879,0.766245,11249.7,70.3156,10139.1,0.504441,0.98918,0.012614,22301.3,-0.00130134,0.935456,13.4813,11.2553,116.941,89.2696,0.789346,13.2587,12.3264,116.708,139.476,0.233548,-50.2064 
4,-4.14,43.0827,3.5,4,20877.1,-0.221309,36.5944,13.3217,117.39,-0.240352,232.623,494.695,-3.25545,-4.32033,-0.64862,3.05312,-2.80096,-18.1762,11419,59.8281,10147.6,17689.9,-3.141,-4.20588,-0.419719,3.16757,-2.68651,0.94239,11433.5,61.1443,10162.1,0.507926,0.990728,0.0109623,22510.1,-0.00133132,0.953336,13.6106,11.1546,116.961,88.9757,0.788028,13.422,12.2528,116.623,138.965,0.337904,-49.9895 
5,-3,44.2227,0,5,19815.9,0.0174144,35.2595,-12.9377,117.301,-0.0175628,0.66755,1.11597e-12,-1.70287,-1.50447,-11.614,-2.77648,-5.51417,-151.054,10949.6,56.7177,9570.35,14850.5,-0.751719,-0.553323,-9.71167,-1.82533,-4.56303,0.442021,11069.9,67.6559,9690.67,0.51172,0.989418,0.0126974,21632.7,-0.00117353,0.956571,13.2905,10.8624,116.75,88.5207,0.761829,13.0321,12.1917,116.508,138.632,0.242531,-50.111 
6,-3.65,43.5727,3.5,6,20780.4,-0.341859,36.7264,13.346,117.312,-0.128486,110.862,0.00864656,-3.36216,-2.66346,-8.91431,1.984,-2.00291,-121.095,11284.7,82.2271,10301.5,16419.7,-2.59966,-1.90096,-7.3893,2.7465,-1.24041,0.288383,11381.2,90.9959,10397.9,0.501044,0.986201,0.0158652,22714.9,-0.00142486,0.956478,13.6196,10.9928,116.603,88.603,0.776991,13.3407,12.6617,116.599,138.548,0.00460939,-49.9449 
7,-3.84,43.3827,3.5,7,19869.5,-0.254896,34.7598,-13.4388,117.51,0.404553,11.0595,497.553,-0.433699,-2.98428,0.722322,4.17101,-0.301506,53.0335,10502,40.8537,9977.29,15352.3,-0.767636,-3.31822,0.0544463,3.83707,-0.635443,1.06562,10459.8,37.0134,9935.05,0.491324,0.993846,0.00681605,21289,-0.00128204,0.903321,13.6524,10.8487,116.884,89.1846,0.754502,13.386,12.6251,116.725,139.448,0.15869,-50.2632 
8,-5,42.2227,0,8,20439.8,-0.33531,36.3562,13.2579,117.51,-0.0446502,4.78518,490.438,-2.95155,-2.35302,-3.44723,-2.02272,-2.11282,-44.9318,11343.7,49.753,9899.93,15697.9,-2.66863,-2.0701,-2.88138,-1.73979,-1.8299,0.742499,11379.5,53.0066,9935.72,0.512373,0.991914,0.00973191,22209.5,-0.00143177,0.954898,13.2827,11.2724,116.913,88.9128,0.760473,13.5347,12.377,116.777,138.91,0.136666,-49.9969 
9,-4.38,42.8427,3.5,9,18967,-0.273049,33.1382,13.3669,117.343,-0.950566,559.846,330.665,-2.29447,-2.37897,-3.40971,-1.77697,1.37122,-31.6423,10451.9,32.4017,9078.51,31743.6,-2.09522,-2.17972,-3.01122,-1.57773,1.57047,0.587132,10477.1,34.693,9103.72,0.513579,0.994239,0.00697106,20400.1,-0.00109649,0.889999,13.485,11.0048,116.711,88.3904,0.699423,13.3839,12.3479,116.403,138.25,0.30786,-49.8591 
10,-3,44.2227,0,10,17761.4,-0.108832,31.3371,13.1965,117.57,0.156033,-400.595,499.995,-4.44343,0.55439,-13.0481,-2.88785,0.608947,-41.5516,9744.3,4.67509,8756.61,15496.9,-4.18179,0.81603,-12.5248,-2.62621,0.870587,0.290227,9777.4,7.68395,8789.71,0.505079,0.998627,0.00160778,19358.2,-0.00128086,0.806823,13.5443,11.2818,116.925,89.3155,0.667796,13.3958,12.5384,116.801,139.562,0.124525,-50.2465 
11,-3.86,43.3627,3.5,11,18715.7,-0.0319665,33.5379,13.0039,117.586,-0.0172526,119.166,7.37065e-12,-4.91726,-1.47267,-6.37308,-3.35711,0.603553,5.78132,10146.2,27.2835,9367.36,14264.2,-4.95367,-1.50908,-6.44588,-3.39352,0.567149,0.590347,10141.6,26.8648,9362.75,0.498431,0.995386,0.00525781,20347,-0.00139043,0.863529,13.5646,11.015,116.93,88.8995,0.740592,13.1324,12.3015,116.97,139.119,-0.0401488,-50.2196 
12,-5,42.2227,0,12,19066.2,-0.0158816,33.17,13.3761,117.321,0.0126777,-62.668,500,-1.70665,-6.5275,-0.26803,-6.04757,-0.872487,-46.6478,10571.7,62.4338,9282.69,14469.3,-1.41292,-6.23377,0.319428,-5.75384,-0.578758,1.02338,10608.8,65.8117,9319.85,0.510839,0.98926,0.0128409,20767.5,-0.00133964,0.875068,13.7902,11.0896,116.66,88.411,0.699793,13.4809,12.5541,116.581,138.33,0.0789183,-49.9187 
13,-4.18,43.0427,3.5,13,20246.2,0.00686606,35.2563,13.2409,117.461,0.040015,-23.8941,500,-2.35697,-3.02826,-0.0198401,-3.4297,-1.02768,-10.0722,11044.2,69.633,9890.7,15227.8,-2.29355,-2.96484,0.107004,-3.36628,-0.964258,1.01129,11052.2,70.3624,9898.73,0.506011,0.988982,0.0129249,21841.8,-0.00128134,0.92625,13.6803,11.0552,116.768,88.8248,0.760764,13.3452,12.3932,116.737,139.027,0.0310414,-50.2024 
14,-3.68,43.5427,3.5,14,21163.1,-0.31769,37.3666,13.2664,117.387,0.186538,51.1338,12.8912,-0.90981,0.637421,-1.9939,1.68812,-2.61539,3.71612,11581.4,41.5952,10310.3,16447.9,-0.933209,0.614022,-2.0407,1.66472,-2.63879,0.387906,11578.5,41.3262,10307.3,0.507529,0.993793,0.00733159,22813.5,-0.0013303,0.984164,13.4912,11.041,116.72,89.7317,0.801675,13.206,12.3951,116.604,139.835,0.116627,-50.1034 
15,-3.8,43.4227,3.5,15,20769.2,-0.00800961,35.962,13.2173,117.523,-0.00672651,-6.91825,1.12345e-11,-6.03379,-4.57868,-12.2794,2.06382,-1.49023,-91.2048,11158.7,58.9191,10157.4,15474.8,-5.4595,-4.00439,-11.1308,2.63811,-0.915936,0.410211,11231.4,65.5235,10230.1,0.5018,0.989894,0.0116611,22382.1,-0.00116187,0.925041,13.571,11.2463,116.81,89.4872,0.781045,13.3039,12.4604,116.705,139.895,0.10528,-50.4076 
16,-4.32,42.9027,3.5,16,21565.3,-0.238466,38.3091,13.0552,117.425,0.240907,-17.6824,500,-3.15159,-5.74168,-7.4744,-2.95943,-3.74303,-96.113,11788,18.7634,10397.4,16419.6,-2.54639,-5.13648,-6.26401,-2.35423,-3.13783,0.67776,11864.5,25.7231,10474,0.509619,0.99622,0.00450367,23281.1,-0.0012478,1.05366,13.382,10.6294,116.674,88.5895,0.841339,13.0593,11.9894,116.789,138.663,-0.11521,-50.0735 
17,-3.98,43.2427,3.5,17,19639.5,-0.234683,34.4191,13.2855,117.547,0.0217976,887.497,0.0882601,-2.84879,-3.93174,-3.93684,-2.17888,-1.11107,-68.7531,10660.7,25.0263,9576.46,15515.6,-2.41587,-3.49882,-3.071,-1.74596,-0.678152,0.730845,10715.5,30.0048,9631.22,0.505125,0.995124,0.00570609,21213.5,-0.00117264,0.918474,13.5456,10.8235,116.924,88.7843,0.740724,13.367,12.3526,116.712,138.714,0.212581,-49.9299 
18,-3.92,43.3027,3.5,18,18585,-0.0154204,33.1432,13.0504,117.463,0.0297262,-62.9327,3.81316e-11,-9.58974,-4.45495,-3.36853,-1.65683,-0.362841,14.5091,10231.3,51.3744,9132.12,14141.2,-9.6811,-4.54631,-3.55125,-1.74819,-0.454201,0.822269,10219.7,50.3237,9120.56,0.506902,0.991456,0.0100618,20161.1,-0.00132296,0.885476,13.2917,10.9806,116.767,88.9186,0.698758,13.329,12.5503,116.786,139.313,-0.0196026,-50.3942 
19,-4.06,43.1627,3.5,19,19674,-0.0323541,35.0723,13.0419,117.376,-0.42887,426.603,498.314,-1.34905,-1.04564,-6.47423,-2.50019,1.85721,-123.667,10974,39.6985,9619.18,20846,-0.570357,-0.266939,-4.91684,-1.7215,2.63591,-0.0159331,11072.5,48.6535,9717.68,0.511082,0.992369,0.00913858,21664.7,-0.00137108,0.971163,13.368,10.685,116.582,88.562,0.782999,13.0458,11.8869,116.569,138.387,0.0123024,-49.8251 
20,-3.74,43.4827,3.5,20,18114.4,-0.35365,32.2872,13.4287,117.413,0.233093,420.623,299.37,-5.68149,-4.96879,-4.33741,-4.1808,-4.20341,-66.3005,9981.01,24.3197,9036.13,17306,-5.26401,-4.55131,-3.50246,-3.76332,-3.78593,0.832153,10033.8,29.1206,9088.94,0.503181,0.994947,0.00586741,19940.8,-0.0014597,0.835922,13.6377,11.1144,116.724,89.1685,0.68026,13.462,12.6183,116.651,139.091,0.0730577,-49.9222 
21,-4.12,43.1027,3.5,21,19287.8,-0.276272,33.984,13.2501,117.411,1.00034,-1870.67,288.913,-2.12971,-0.7603,-7.3984,-5.70823,-0.940396,-29.0378,10525.7,44.7709,9393.48,75575.8,-1.94687,-0.577457,-7.03272,-5.52539,-0.757553,0.556015,10548.9,46.8736,9416.61,0.506841,0.992284,0.00908623,20813,-0.00119658,0.901029,13.4379,11.0043,116.685,88.7134,0.734024,13.3698,12.2019,116.748,138.992,-0.0627154,-50.2788 
22,-3,44.2227,0,22,19680.7,-0.384667,34.8384,13.5229,117.317,-0.183772,493.956,302.404,-3.47945,-4.10497,-7.89768,-3.11856,-5.55379,-88.4047,10824.3,49.5672,9720.05,18291.4,-2.92279,-3.54831,-6.78436,-2.5619,-4.99713,0.674056,10894.8,55.9688,9790.47,0.505173,0.99109,0.010421,21566.4,-0.00147271,0.915774,13.5997,11.0431,116.687,89.6383,0.73498,13.3969,-12.6035,116.519,139.501,0.168006,-49.8624 
23,-3.82,43.4027,3.5,23,21710.3,-0.289247,37.9843,13.2787,117.537,0.237389,-28.5549,3.02436,1.26447,-1.90558,-3.29704,-3.1971,-3.6692,-70.6861,11676.8,29.7158,10568.3,16639.9,1.70956,-1.46049,-2.40686,-2.752,-3.22411,0.704095,11733.2,34.8343,10624.6,0.503268,0.994831,0.00600338,23313.9,-0.00114349,0.987658,13.3669,11.1781,116.895,89.3783,0.81645,13.398,12.2833,116.807,139.35,0.0885022,-49.9715 
