cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,43.293,0,12323.3,0.0112433,23.6175,12.3754,90.819,-0.0243925,-21.4451,3.36311e-12,-1.13838,-1.31166,-0.248777,0.517352,1.09505,23.4667,6609.42,113.238,7108.18,9531.61,-1.28615,-1.45942,-0.544305,0.369588,0.947281,0.724124,6576.51,110.8,7075.27,0.51368,0.971361,0.0280389,12802.7,-0.0011404,0.602562,12.2832,10.6715,91.3147,71.2217,0.616478,12.0321,11.5514,90.1734,122.634,1.14127,-51.4125 
1,43.298,1,10144.3,-0.268483,19.3452,12.9667,90.535,-1.28721,896.6,303.418,1.38696,0.961485,-3.29561,-0.928837,-0.898845,53.5207,5475.6,101.699,6010.16,45735.9,1.04996,0.62448,-3.96962,-1.26584,-1.23585,0.172457,5400.53,96.1383,5935.09,0.508361,0.969788,0.0289744,10623.4,-0.000980235,0.490017,12.4295,10.6079,91.1787,71.0485,0.514928,12.0856,11.4792,89.8166,122.148,1.36205,-51.0991 
2,43.203,2,12053.3,-0.0183981,22.3148,12.809,90.5271,-0.0332844,-27.1553,500,0.35908,-1.05815,-0.570161,-2.53288,-1.97321,62.6236,6414.4,134.442,6992.15,9334.15,-0.0352441,-1.45247,-1.35881,-2.92721,-2.36754,0.833096,6326.57,127.935,6904.31,0.51011,0.965821,0.0330072,12402.4,-0.00104047,0.550335,12.6697,10.9507,91.1215,72.1502,0.583065,12.3635,11.6259,89.8448,123.881,1.27672,-51.7309 
3,43.273,3,11984.7,-0.253412,23.0082,12.5635,90.4312,0.342373,-712.574,342.498,0.385887,2.24586,-0.294502,0.105591,-0.580714,29.5384,6331,119.394,7082.3,17351.8,0.199892,2.05986,-0.666493,-0.0804043,-0.766709,1.89325,6289.57,116.325,7040.87,0.503748,0.968649,0.0295352,12485.5,-0.00105844,0.580434,12.1976,10.5705,90.9534,71.9748,0.622446,12.0719,11.272,89.7084,123.747,1.24505,-51.7722 
4,43.278,4,10327.6,-0.119697,19.756,12.5716,90.7873,0.183994,4.40516,500,-0.889861,0.116201,-0.950518,-1.99085,-1.41035,47.4821,5676.54,108.986,5925.74,8111.46,-1.18884,-0.182782,-1.54848,-2.28983,-1.70933,0.776207,5609.94,104.053,5859.14,0.52108,0.968562,0.0316778,10766,-0.000920927,0.52058,12.3693,10.4091,91.2867,70.9639,0.532203,11.904,11.1372,90.1028,122.262,1.18381,-51.2982 
5,43.283,5,10830.3,-0.293402,20.8643,12.87,90.6721,-0.0889343,332.822,463.233,-1.5324,-1.13492,-1.78894,-2.55603,-0.441708,72.8796,5922.53,115.58,6369.08,9704.89,-1.99131,-1.59383,-2.70675,-3.01493,-0.900611,0.734826,5820.31,108.008,6266.86,0.513475,0.968547,0.0307714,11335.1,-0.00107285,0.522751,12.5628,10.5367,91.2844,70.9004,0.557152,11.9324,11.4867,89.9985,122.233,1.28591,-51.3329 
6,43.218,6,12065.1,-0.287458,22.9919,12.8155,90.7071,1.68885,-2182.05,497.537,1.27324,-1.53675,-2.22761,-0.715346,0.179865,7.592,6303.51,116.955,7156.53,129556,1.22543,-1.58455,-2.32322,-0.763151,0.13206,0.298848,6292.86,116.166,7145.88,0.500178,0.968706,0.0290752,12581.2,-0.00115016,0.551363,12.597,10.8233,91.4003,71.7342,0.607502,12.1569,11.705,90.1363,123.25,1.264,-51.5156 
7,43.198,7,10644.7,-0.230943,20.1523,12.7732,90.9129,-0.117528,624.071,133.527,-0.29908,-1.60813,0.00739599,0.642127,-1.33351,50.1487,5668.74,105.024,6220.64,10767.2,-0.614853,-1.9239,-0.62415,0.326355,-1.64928,0.860862,5598.4,99.8139,6150.3,0.508453,0.969743,0.0290279,11010.7,-0.000795971,0.505373,12.3085,10.6565,91.4183,71.7673,0.540494,11.9989,11.3621,90.3568,123.234,1.0615,-51.4671 
8,43.253,8,10829.1,-0.184685,20.1332,13.1068,90.6058,-0.0216269,72.799,7.85752e-05,0.015086,-1.00023,-0.717966,0.537474,-0.679181,37.2605,5692.11,106.318,6498.14,8641.5,-0.219534,-1.23485,-1.18721,0.302855,-0.913801,0.63499,5639.85,102.447,6445.88,0.498563,0.969191,0.0284445,11312.2,-0.000931192,0.490818,12.5204,10.8082,91.0111,71.7589,0.535939,12.3642,11.6854,89.917,123.36,1.09412,-51.6009 
9,43.263,9,11457.1,-0.0734832,21.5947,12.6833,90.6593,2.28807,-442.527,0.000954659,0.550914,-1.28456,-2.63376,-0.972091,-0.676853,21.0089,5896.46,119.897,6828.63,41877.3,0.418627,-1.41685,-2.89834,-1.10438,-0.80914,0.501153,5867,117.714,6799.17,0.495094,0.966079,0.0309067,11850.3,-0.000934519,0.536806,12.2192,10.6256,91.1448,71.8433,0.572884,12.2747,11.6454,90.1208,123.658,1.02395,-51.8142 
