cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
1,-3,44.2227,0,1,15433.4,-0.336388,33.7467,11.0643,118.628,0.181165,58.3624,422.722,-5.82656,-3.93367,-6.47477,-6.25288,-1.04124,-210.32,8672.36,26.6999,8103.76,12499.1,-4.50222,-2.60934,-3.82611,-4.92855,0.283087,0.754471,8839.89,41.9297,8271.29,0.495077,0.991768,0.00925181,17855.6,-0.00135043,1.04669,11.0646,9.36043,118.227,86.8295,0.88481,11.1274,10.104,117.837,135.903,0.38983,-49.0738 
2,-3.71,43.5127,3.5,2,16515.8,0.000663311,36.1728,10.7443,118.451,-0.0214121,-9.54307,500,-6.70633,-4.61161,-1.46586,-6.32861,-2.57746,-189.783,8877.14,-12.3026,9035.31,12658.6,-5.51131,-3.4166,0.924162,-5.1336,-1.38245,1.06365,9028.31,1.44002,9186.48,0.474137,0.999721,0.000288675,19041.6,-0.00140128,1.10299,10.9082,9.20074,117.999,87.6149,1.0155,10.9201,10.0239,117.619,136.82,0.3799,-49.2051 
3,-3,44.2227,0,3,16967.9,-0.0784472,36.528,10.8665,118.711,0.015604,76.7542,491.092,-8.25997,-3.08523,-7.42709,-0.512528,-2.03204,-228.752,9435.13,4.43181,8739.74,12960.4,-6.81958,-1.64484,-4.54631,0.927863,-0.591645,0.641303,9617.34,20.9963,8921.94,0.497219,0.996194,0.00431638,19342.3,-0.00122793,1.14378,11.0894,9.2974,118.254,87.2466,0.94433,11.0505,10.2598,118.029,136.436,0.22481,-49.1896 
4,-4.14,43.0827,3.5,4,16056.9,0.0833153,34.4546,-10.8425,118.752,-0.0731594,-16.0222,500,-3.7469,-3.30359,-7.42126,1.37787,-4.70828,-121.994,8745.66,0.723749,8591.5,12199.2,-2.97873,-2.53543,-5.88493,2.14603,-3.94012,0.553941,8842.83,9.5576,8688.67,0.482859,0.998112,0.00202223,18313.5,-0.00129471,1.06444,11.056,9.2973,118.216,87.2089,0.939603,11.072,10.1255,117.989,136.199,0.227258,-48.9904 
5,-3,44.2227,0,5,15997,-0.344773,35.1568,10.9958,118.652,0.275713,83.8742,2.37536,-6.75424,-6.56325,-5.26614,-2.91176,-2.32869,-163.233,8929.43,18.1198,8495.75,13337.2,-5.7264,-5.53542,-3.21047,-1.88392,-1.30085,0.818176,9059.45,29.9399,8625.77,0.49072,0.99425,0.00635329,18461.5,-0.00138398,1.10023,11.0303,9.20573,118.22,87.6299,0.938143,10.9545,10.0749,117.909,136.683,0.310454,-49.0528 
6,-3.65,43.5727,3.5,6,16279.5,-0.15493,34.7893,-10.9617,118.779,0.370142,-163.13,500,-6.07474,-4.84796,-12.6064,-4.32407,-1.96069,-210.117,8995.36,-2.55323,8463.96,14379.8,-4.75169,-3.52491,-9.96027,-3.00102,-0.637644,0.544684,9162.73,12.6619,8631.33,0.493392,0.997588,0.00269502,18570.9,-0.00115203,1.0964,11.0621,9.2422,118.375,87.1569,0.928144,11.0333,10.0978,117.988,136.263,0.386639,-49.1058 
7,-3.84,43.3827,3.5,7,16644.5,-0.342518,36.1093,11.0882,118.626,-0.026415,-20.8143,237.387,-4.51757,-4.90683,-9.73267,-0.94782,-1.16604,-120.258,9315.73,-3.21799,8720.55,13051.8,-3.76034,-4.1496,-8.2182,-0.190589,-0.408807,0.508702,9411.52,5.49016,8816.34,0.494788,0.99898,0.00114581,19021.3,-0.0014159,1.13113,11.0901,9.2739,118.264,87.258,0.951215,11.1889,10.082,117.904,136.152,0.3601,-48.8937 
8,-5,42.2227,0,8,15040.7,-0.349275,32.8501,-11.1511,118.616,-0.209653,420.153,495.883,-3.48705,-2.3238,-7.02649,-1.16507,-4.90827,-151.392,8265.35,-0.438275,8219.36,14792.2,-2.53378,-1.37053,-5.11994,-0.211797,-3.955,0.611862,8385.94,10.5244,8339.95,0.479842,0.997809,0.0023192,17476.5,-0.00145733,0.998837,11.1512,9.29987,118.232,87.1491,0.87624,11.198,10.2905,117.879,136.115,0.353027,-48.966 
9,-4.38,42.8427,3.5,9,15131.1,0.103729,33.2721,10.6357,118.676,0.105957,-89.1761,9.16565e-13,-6.38198,-2.64521,-5.89056,-3.34666,-1.30883,-178.815,8331.91,-23.4947,8151.08,11827.3,-5.25603,-1.51926,-3.63866,-2.22071,-0.182875,0.716119,8474.34,-10.5462,8293.51,0.483854,1.00218,-0.00234796,17514.3,-0.00134121,1.07302,10.7632,8.985,118.204,87.4825,0.910458,10.9952,10.0178,118.015,136.697,0.189398,-49.2145 
10,-3,44.2227,0,10,14785.6,-0.324196,32.593,10.9813,118.561,0.106937,-19.8636,129.601,-6.33401,-5.04275,-4.26094,-3.0152,-4.58166,-87.1271,8165.46,3.97774,7938.21,11720.4,-5.78539,-4.49413,-3.16371,-2.46659,-4.03305,0.841361,8234.86,10.2868,8007.61,0.485456,0.997819,0.00236084,16963.1,-0.0013592,1.02774,10.9513,9.12419,118.126,86.6529,0.872237,11.1055,10.0526,117.866,135.52,0.260377,-48.8671 
