cyc,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
0,47.2189,1.8,0,2422.95,-0.012134,-13.0626,-7.92002,123.556,0.0556821,-31.5273,1.69805e-12,-5.67969,-4.28084,-12.5811,-12.1468,-4.56845,-941.607,171.366,76.5602,5206.05,3424.97,0.249361,1.6482,-0.72305,-6.21775,1.3606,0.803659,921.391,144.744,5956.07,0.158714,0.784367,0.0428486,5805.37,-0.00238288,-0.0130154,8.47258,-4.91697,103,75.2169,0.790275,8.69891,9.21063,123.382,128.461,-20.3815,-53.2441 
1,47.2144,1.6,1,2526.92,0.0050214,-12.8738,8.05688,123.584,-0.0157815,13.0996,1.53164e-11,-3.95655,-2.17591,-16.5897,-8.29091,-1.28584,-942.606,151.998,54.8155,5175.79,3383.26,1.97879,3.75943,-4.71903,-2.35558,4.6495,2.42435,902.818,123.072,5926.61,0.156668,0.80739,0.0368437,5762.64,-0.00226276,-0.011528,12.0585,4.8208,104.19,75.9197,0.810548,8.66548,8.9771,123.402,129.056,-19.2127,-53.1367 
2,47,10,2,2709.98,-0.0318711,-12.0648,8.25085,124.05,0.0125675,-17.4638,1.60709e-11,-3.52699,-3.44693,-10.4986,-6.52567,-3.15467,-863.047,128.707,67.2917,5053.24,3247.66,1.90739,1.98745,0.370196,-1.0913,2.27971,0.932117,816.155,129.787,5740.69,0.14776,0.782295,0.0399817,5523.52,-0.00196293,-0.0145976,11.1865,6.24848,103.025,75.1272,0.75298,8.83612,9.24098,123.666,128.374,-20.6412,-53.2464 
3,47.2859,7,3,2658.87,-0.303297,-13.0478,8.67221,123.8,0.530201,-0.377069,1.89079e-08,-4.10114,-2.23743,-10.7734,-9.49572,-8.39427,-929.065,229.508,62.6108,5301.67,3690.03,1.74894,3.61265,0.926771,-3.64564,-2.54419,-8.40594,969.543,129.887,6041.71,0.163671,0.810083,0.0380936,5923.74,-0.00285649,0.0268533,13.8618,-25.8391,124.03,98,0.775072,8.92523,9.05286,123.51,128.764,0.520386,-30.7639 
4,47.4259,10,4,2576.76,-0.424452,-12.0688,8.62597,123.838,0.683201,-161.914,151.539,-4.2014,-0.813559,-12.1118,-6.99582,-0.957384,-830.175,89.3474,48.4465,4988.68,6989.99,1.02599,4.41383,-1.65704,-1.76843,4.27001,1.26368,750.613,108.562,5649.95,0.139427,0.798019,0.0341853,5383.57,-0.00206028,-0.0156935,11.3332,5.53972,106.703,73.4298,0.728291,8.91819,9.41701,123.541,128.271,-16.838,-54.8414 
5,47.2164,1.5,5,2561.1,0.00522604,-11.884,8.11926,123.725,-0.0223965,2.94,6.89034e-12,-0.0237395,-6.19476,-11.6991,-5.33926,-0.645021,-781.892,127.08,44.2332,4895.09,3143.18,4.89963,-1.2714,-1.85232,-0.415895,4.27834,1.32852,749.886,100.852,5517.9,0.14217,0.809483,0.0325719,5274.56,-0.00198781,-0.0157939,8.60358,-4.55727,103,76.45,0.743275,8.61579,9.30742,123.357,128.235,-20.357,-51.7853 
6,47.2659,6,6,2711.15,-0.00702468,-12.6594,8.3362,123.792,0.0135974,10.9154,1.67822e-11,-6.42722,-4.75071,-3.85761,-1.75968,-6.39232,-911.532,242.198,43.5833,5249.63,3440.24,-0.687542,0.988965,7.62174,3.98,-0.652642,0.322543,968.267,109.59,5975.7,0.164998,0.834678,0.0326788,5868.34,-0.00276332,0.02422,13.2289,-27.0717,122.762,98,0.765335,9.01428,9.11966,123.532,128.116,-0.769856,-30.1164 
7,47.2139,1.7,7,2494.59,-0.251499,-12.7672,8.36133,123.904,0.3765,453.544,500,-5.71093,-0.894643,-2.76495,-1.95464,-2.1683,-968.644,166.215,37.6339,5222.65,9033.88,0.388359,5.20465,9.43363,4.14465,3.93099,0.591658,937.775,107.776,5994.21,0.160221,0.832555,0.0320592,5853.03,-0.00238906,-0.015044,10.4487,-3.52325,103,75.7411,0.803177,8.84011,9.05552,123.625,128.083,-20.6251,-52.3417 
8,47.2329,2.5,8,2929.27,-0.400094,-12.8344,8.49277,123.553,0.780269,-162.618,415.18,-3.13658,-0.588721,-7.23442,-1.03313,-6.23263,-764.639,130.367,43.8583,5174.22,7678.86,1.67815,4.22601,2.39504,3.7816,-1.4179,0.775386,739.43,99.2277,5783.29,0.13489,0.809821,0.0306379,5481.73,-0.00187879,-0.0124313,13.5412,-4.86513,103.019,74.703,0.763686,8.77714,9.36922,123.321,127.832,-20.3018,-53.1286 
9,47.2134,1.7,9,2115.91,-0.0602337,-12.4807,8.09905,123.467,0.00695366,51.9534,492.846,-4.21979,-6.15786,-4.79738,-6.88804,-4.41318,-973.267,194.119,48.3331,4923.8,3302.32,1.90861,-0.0294567,7.45943,-0.759636,1.71522,0.275373,969.362,118.81,5699.05,0.171794,0.823392,0.0369827,5642.58,-0.0133964,0.0165031,-1334.38,90.3264,103,98,0.744806,8.72481,9.08387,123.259,128.968,-20.2592,-30.9684 
10,47.2169,1.6,10,2238.12,-0.51621,-12.6615,8.46305,123.792,1.15258,779.509,478.3,-6.49462,-1.69867,-10.7542,-4.99126,-8.65694,-957.929,171.842,49.6984,5036.51,32735.7,-0.462802,4.33315,1.30941,1.04056,-2.62511,0.635789,934.867,119.064,5799.53,0.164286,0.817742,0.0364403,5690.48,-0.00295586,0.0216199,15.4995,-24.4042,123.721,98,0.753697,8.75865,9.13277,123.535,128.466,0.186708,-30.4662 
