cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,19690.5,0.260885,34.8181,11.4343,97.2694,-0.354273,218.253,87.8416,2.73572,-0.43828,-0.253165,-4.79015,-2.28068,-225.756,8470.46,31.0516,10142.8,15477.2,4.15725,0.983248,2.58989,-3.36862,-0.859156,0.260584,8787.11,54.5068,10459.4,0.503028,0.989261,0.00950843,17468.4,0.00188813,1.04912,10.7998,8.81391,97.5407,72.7571,1.00763,11.3305,10.4103,96.5649,123.541,0.975796,-50.7838 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,9278.48,0.211908,15.2475,11.642,96.9723,-0.33819,43.6027,0.154094,1.17038,-0.4805,2.96998,0.857779,0.0346891,-116.771,22.7053,32.4613,8229.15,6258.62,1.90566,0.254773,4.44053,1.59305,0.769962,0.504625,186.487,44.5933,8392.93,0.0260726,0.704988,0.00969261,7152.62,0.00148029,0.00518006,2.94606,0.0150481,102.222,63.5305,0.826785,11.1171,10.4442,96.72,121.039,5.50226,-57.5088 
12,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,12,10229.4,0.0666136,16.2699,12.1646,96.797,-0.128781,-140.634,1.71025e-10,-0.361237,0.180816,0.417593,-0.109082,-1.83482,-170.695,779.698,70.7832,8231.39,7032.39,0.713582,1.25563,2.56723,0.965736,-0.760003,0.458639,1019.11,88.5177,8470.8,0.1266,0.868055,0.018886,8049.88,0.00174124,0.09027,10.4186,9.08609,97.5061,70.629,0.755922,11.6444,10.9044,96.4843,121.557,1.02172,-50.9276 
13,97,43.248,4.2,48.55,-0.2,0.19,0.01,13,16916.7,0.253856,30.7568,11.0111,96.8515,0.179817,-480.225,452.852,3.50639,1.57553,0.441159,2.89289,0.505179,-243.028,6567.3,86.4325,9115.97,13835.8,5.03667,3.10581,3.50172,4.42317,2.03546,0.806565,6908.17,111.682,9456.84,0.468117,0.972487,0.0212915,14757.4,0.00165599,0.887846,10.4311,8.64028,96.9543,70.9415,0.944217,11.035,10.3155,96.1497,121.185,0.804518,-50.2433 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,19280,0.118251,34.8186,11.3801,97.0276,0.0502592,-426.147,499.995,3.27117,0.696501,0.622221,-0.841099,1.63575,-217.744,8325.96,28.1055,9915.74,13596.1,4.64225,2.06757,3.36437,0.529975,3.00682,0.75282,8631.37,50.7282,10221.1,0.504318,0.98982,0.00905965,17114.9,0.00152776,1.05322,10.8274,8.79083,97.2345,71.1862,0.992833,11.3809,10.421,96.4051,121.416,0.829448,-50.2296 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,9949.64,0.00305946,16.6924,11.8561,96.9373,0.0101857,1.68359,497.559,0.701148,1.00788,3.36298,-0.526986,-0.510335,-90.3766,-17.2179,35.8329,8872.98,6443.06,1.27022,1.57696,4.50114,0.0420909,0.058742,0.395752,109.544,45.2227,8999.74,0.014453,0.58057,0.00917148,7579.33,0.00146588,0.0127021,8.48573,5.95801,115.5,59.0992,0.852553,11.2758,10.7927,96.6076,122.666,18.8927,-63.5672 
16,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,16,9891.75,0.229086,16.149,11.6964,96.7569,-0.365475,-105.859,256.303,2.81436,2.36243,1.13629,-0.66884,1.22747,-136.476,615.099,31.1086,8249.37,7408.27,3.67371,3.22178,2.855,0.190513,2.08682,0.762634,806.52,45.2879,8440.79,0.103236,0.910526,0.00978683,7812.38,0.00149289,0.0772933,10.6128,8.63182,97.5573,71.9451,0.764222,11.3412,11.1088,96.451,122.663,1.10627,-50.7181 
17,97,43.248,4.2,48.55,-0.2,0.19,0.01,17,17251.5,0.000393114,31.1692,11.2301,97.3035,0.0456973,-42.0015,1.92002e-11,-0.315957,2.87331,4.71243,0.560286,-1.51075,-220.456,6771.32,97.0565,9192.74,11457.3,1.0722,4.26146,7.48874,1.94844,-0.122594,0.488762,7080.53,119.961,9501.95,0.473071,0.971205,0.0227278,14967.2,0.00175819,0.931725,10.4784,8.45722,97.4835,71.4826,0.954595,11.1457,10.1332,96.7633,121.897,0.720163,-50.4142 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,18719.8,0.135114,34.1743,11.1887,96.8532,0.179639,-1115.12,496.917,1.55483,2.53484,-0.710265,1.60021,6.15774,-230.924,7987.11,32.3687,9705.77,18968.3,3.0089,3.9889,2.19787,3.05428,7.61181,0.889342,8311.01,56.3608,10029.7,0.499591,0.988272,0.0102455,16635.6,0.00167193,1.06174,10.4429,8.6131,97.1446,71.5373,1.01236,11.0172,10.2131,96.2198,121.948,0.924785,-50.4104 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,9702.28,0.0296925,16.5407,11.6539,96.7323,0.0971696,11.0286,500,3.14159,2.65708,-3.23593,-1.6877,-0.935324,-143.417,44.1076,52.2907,8677.74,6309.96,4.04464,3.56014,-1.42982,-0.78464,-0.032267,1.26685,245.263,67.1912,8878.9,0.032209,0.67594,0.0137485,7614.75,0.00134253,0.0141232,-10.1812,8.04195,118.428,55.471,0.867598,11.1025,10.5561,96.4395,120.816,21.9882,-65.345 
20,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,20,9763.32,0.186849,15.9081,11.9729,97.0342,-0.865196,-248.245,162.313,0.0851271,1.12275,1.16216,-0.525034,0.849052,-123.149,767.324,28.4077,7977.91,13192.1,0.860565,1.89819,2.71303,0.250403,1.62449,0.630713,940.052,41.2024,8150.64,0.122004,0.928762,0.00922614,7705.09,0.0014945,0.0872757,10.536,9.28769,97.7442,71.0942,0.740056,11.4216,11.0295,96.6959,121.521,1.04831,-50.427 
21,97,43.248,4.2,48.55,-0.2,0.19,0.01,21,17155.4,0.0085482,31.7246,11.0896,96.6861,-0.0816681,91.2976,1.76215e-12,3.52727,-0.371605,-3.68701,-2.93988,-0.527152,-205.243,7076.85,17.8248,9101.16,11695.4,4.81963,0.920757,-1.10229,-1.64752,0.76521,1.29349,7364.72,39.1487,9389.04,0.485876,0.990783,0.00762234,15157.6,0.00154568,0.959985,10.3824,8.4978,96.9878,71.186,0.942,11.0635,10.2717,95.9601,121.361,1.02768,-50.1752 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,18118.1,0.248296,33.6283,10.8657,97.0593,-0.0903675,498.276,434.9,2.22969,4.349,4.48859,0.515381,3.05006,-247.012,7928.16,35.6214,9186.78,13360.6,3.78506,5.90437,7.59933,2.07075,4.60544,0.682898,8274.62,61.285,9533.24,0.511183,0.987205,0.0117035,16187.2,0.00170857,1.08812,10.437,8.3495,97.0831,71.0784,0.994628,10.8389,9.9041,96.416,121.294,0.667065,-50.2159 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,9328.18,0.0522872,15.5967,11.5644,96.7997,-0.259222,-76.6123,500,0.172469,0.416209,6.98083,3.10855,1.01496,-111.227,39.6957,22.8208,8137.83,6518.02,0.872838,1.11658,8.38157,3.80892,1.71533,0.472699,195.703,34.3769,8293.83,0.0276433,0.764875,0.00757744,7079.58,0.0015998,0.0112788,6.36425,-8.54151,95.4218,67.6716,0.826262,10.9557,10.4464,96.6469,122.072,-1.22518,-54.3999 
24,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,24,9566.72,0.259759,15.0544,11.8468,96.6766,-2.00975,-68.2989,357.514,1.66194,0.657622,2.0366,-1.2883,-1.65785,-128.139,627.95,40.09,7750.75,10274.2,2.46879,1.46448,3.65032,-0.481442,-0.850992,0.416057,807.677,53.4031,7930.48,0.109294,0.896291,0.0122526,7389.97,0.00163975,0.0877326,10.2136,7.93284,97.0333,70.7613,0.721959,11.5703,10.8357,96.4611,121.557,0.572207,-50.7959 
25,97,43.248,4.2,48.55,-0.2,0.19,0.01,25,17021.4,0.214989,30.929,11.1659,97.1043,0.16807,-358.808,117.908,-0.729516,1.47984,4.76352,2.00749,-2.44859,-184.207,6666.38,77.8475,9250.08,13205.4,0.430388,2.63975,7.08333,3.1674,-1.28868,0.411301,6924.75,96.9859,9508.45,0.467359,0.976076,0.0184429,14816.8,0.00147802,0.860965,10.6207,8.92474,97.2446,72.0571,0.909363,11.2012,10.7311,96.5213,122.528,0.723378,-50.4711 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,19154.5,0.268062,34.5633,11.1583,97.2365,-0.0243362,-122.212,175.499,2.53617,2.15586,2.48337,1.22141,0.175545,-256.649,8098.8,39.2491,9914.26,12651.5,4.15222,3.77191,5.71547,2.83746,1.7916,0.687143,8458.78,65.9139,10274.2,0.497974,0.986547,0.0116799,16986.4,0.0018649,1.04185,10.6821,8.6647,97.4174,71.7138,1.00231,11.1027,10.4234,96.6261,121.896,0.791315,-50.1822 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,9071.05,0.197065,14.9375,11.6946,96.4622,0.254947,-156.769,188.693,1.33499,-1.0174,-1.07897,0.293534,0.350274,-126.71,-49.589,18.2241,8056.06,6987.8,2.13285,-0.219544,0.516742,1.09139,1.14813,0.889338,128.134,31.3888,8233.78,0.0184043,0.69994,0.00697349,6962.17,0.00137152,-0.0016649,0.0817878,-31.9814,109.01,43.9126,0.793309,11.2816,10.5908,96.2536,121.274,12.7567,-77.3612 
28,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,28,9158.61,0.231403,14.5654,11.8567,96.969,-0.267781,-221.339,142.882,1.80998,-0.0933338,6.35257,0.25381,-1.49042,-138.715,685.284,38.8797,7378.27,7551.32,2.68343,0.780121,8.09948,1.12726,-0.616968,0.329143,879.846,53.2917,7572.83,0.122793,0.904162,0.0127974,7165.29,0.00154483,0.0850929,10.575,8.22274,97.043,70.4825,0.685711,11.488,10.9626,96.644,121.296,0.398973,-50.8138 
29,97,43.248,4.2,48.55,-0.2,0.19,0.01,29,16988.9,0.0214342,30.8033,11.2585,97.1367,-0.0697678,117.18,500,-1.12647,-1.8065,2.16739,-2.50868,3.09848,-249.856,6745.91,92.8348,9050.54,11555.6,0.446812,-0.233221,5.31394,-0.935405,4.67176,0.426381,7096.36,118.794,9400.98,0.476292,0.971539,0.0227479,14899.2,0.00161715,0.88178,10.6751,8.73692,97.3892,71.3929,0.916953,11.1176,10.4579,96.5035,121.843,0.885647,-50.45 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,18237.5,0.216897,33.6786,11.0322,96.8732,1.52762,-1447.18,401.096,4.84833,3.79028,10.7301,3.36927,3.26511,-250.143,7449.61,103.277,9683.15,84062.1,6.42342,5.36536,13.8803,4.94436,4.8402,0.608495,7800.46,129.265,10034,0.483639,0.971817,0.0231812,16128.7,0.00154048,1.00736,10.5367,8.5754,96.9399,71.6184,1.00828,11.0708,10.2172,96.2289,121.739,0.71101,-50.1202 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,9144.52,0.228073,15.2768,11.3093,97.0442,0.35265,-85.8778,91.1364,-0.759101,1.18844,1.34327,-3.38971,2.14976,-119.253,60.3002,37.4355,7968.6,6610.07,-0.00819743,1.93935,2.84508,-2.6388,2.90067,0.435286,227.564,49.8254,8135.86,0.0326008,0.72298,0.0111555,6980.33,0.00599865,-0.00661384,-6255.41,98.9217,127.503,40.0043,0.828707,10.7858,10.2886,96.8323,120.628,30.6711,-80.6238 
32,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,32,9626.42,0.187882,15.625,11.9691,96.9414,1.2633,-94.7712,43.3465,2.86218,-1.03615,2.25754,1.28838,-2.99546,-134.163,563.484,30.6778,8026.27,9985.43,3.70697,-0.191363,3.94711,2.13317,-2.15067,0.469845,751.661,44.6168,8214.45,0.0992992,0.905899,0.00990629,7569.66,0.00139545,0.0772591,10.1818,8.48115,96.8535,70.5972,0.732634,11.658,11.0765,96.6558,121.49,0.19772,-50.8926 
33,97,43.248,4.2,48.55,-0.2,0.19,0.01,33,16852.1,0.0446862,31.0133,11.0819,96.9908,0.0928286,-132.375,500,-0.462923,1.67493,3.31519,1.06821,0.36306,-242.967,6754.36,79.7632,8903.43,11588.1,1.06698,3.20483,6.37499,2.59811,1.89296,0.578871,7095.15,105.007,9244.22,0.480446,0.974754,0.0204959,14767.8,0.00167278,0.901069,10.5286,8.67435,97.1273,71.3505,0.923187,10.9298,10.3283,96.4207,121.658,0.706569,-50.3072 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,18599.4,0.291945,33.7345,10.9947,97.0739,-0.0208987,-1107.95,292.108,2.05409,2.21591,2.28477,-2.8919,2.50294,-281.409,7796.58,26.6292,9596.43,12827.8,3.82604,3.98786,5.82868,-1.11994,4.27489,0.653004,8191.28,55.8665,9991.14,0.496925,0.988205,0.0101953,16483.9,0.00194386,1.01419,10.5643,8.66969,97.1469,71.864,0.983861,11.0129,10.3174,96.4864,122.14,0.660516,-50.2758 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,9642.57,0.0244348,15.832,11.6815,97.084,-0.560013,78.6804,0.00973844,-1.47218,-0.351999,6.49128,-1.88159,-0.516196,-127.415,30.7889,39.3969,8305.37,7454.84,-0.669877,0.450301,8.09588,-1.07929,0.286104,-0.142983,209.501,52.6348,8484.08,0.0288916,0.694605,0.0112992,7251.29,0.00183715,0.00199081,0.232517,31.6339,102.038,79.8502,0.802788,11.0267,10.8537,96.9303,123.012,5.10767,-43.1622 
36,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,36,9546.91,0.258569,14.8274,12.0083,96.8443,-1.02962,74.2243,240.664,0.496421,-0.0964466,-1.9797,-3.80498,-1.50878,-171.732,638.871,25.053,7633.44,8283.96,1.57777,0.984905,0.183001,-2.72363,-0.427433,1.45142,879.742,42.8953,7874.31,0.118637,0.92138,0.00993516,7415.42,0.00175994,0.0780069,10.06,8.79661,97.8494,70.574,0.709522,11.5234,10.89,96.5198,120.838,1.32964,-50.2643 
37,97,43.248,4.2,48.55,-0.2,0.19,0.01,37,16862.6,0.291541,30.5103,10.9216,96.844,0.19192,-376.924,5.13379,2.89421,1.89917,0.743092,5.3253,5.88461,-267.192,6718.53,81.9498,8839.95,13202.3,4.57665,3.58161,4.10797,7.00774,7.56705,0.846952,7093.29,109.71,9214.72,0.481178,0.973647,0.0214613,14741.5,0.00179568,0.890971,10.4671,8.75385,96.9139,71.0349,0.90613,11.0313,10.3574,96.2431,121.089,0.670841,-50.0543 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,18201.5,0.239392,33.078,10.9736,97.1264,-1.16709,1819.41,500,0.97633,-0.587311,5.51585,-2.22446,-0.726639,-249.684,7503.9,36.7532,9442.46,80940.2,2.54852,0.984885,8.66024,-0.65226,0.845557,0.300857,7854.11,62.6944,9792.67,0.491434,0.986223,0.011656,15982,0.00201763,1.01939,10.4054,8.41089,97.3114,71.0076,1.01791,10.805,9.97446,96.5964,121.053,0.715059,-50.0451 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,9604.61,0.261522,15.4208,11.6069,96.9854,3.81205,228.402,244.699,-1.03449,0.484377,3.04003,-2.1654,-2.27271,-119.887,93.3128,24.9308,8217.76,34170.1,-0.279595,1.23927,4.54983,-1.4105,-1.51781,-0.762687,261.466,37.3866,8385.92,0.0362053,0.799853,0.00814569,7221.78,0.00179652,0.0155089,-9.96379,-3.37893,95.2324,67.8341,0.810475,11.1615,10.5779,96.735,121.186,-1.50257,-53.3516 
40,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,40,9215.43,0.234746,14.9873,11.5799,96.4978,-1.59456,32.7046,145.941,1.63258,4.33576,2.33681,-0.21574,-1.70547,-147.089,589.3,37.7137,7433.88,7347.34,2.55876,5.26194,4.18917,0.71044,-0.779289,0.649178,795.606,52.9957,7640.18,0.111477,0.895601,0.0126165,7136.96,0.00163827,0.0752382,10.7631,8.64394,96.7387,70.8027,0.709686,11.1677,10.8932,96.1783,120.905,0.56038,-50.1023 
41,97,43.248,4.2,48.55,-0.2,0.19,0.01,41,17019.8,0.277308,30.4825,11.0965,97.109,-0.0190485,520.631,147.866,0.366872,0.513335,0.278882,0.486811,-2.25701,-212.498,6606.68,78.3064,9032.32,11333.9,1.70491,1.85138,2.95497,1.82485,-0.918967,0.601603,6904.73,100.384,9330.36,0.471347,0.975189,0.0194338,14648.9,0.00184555,0.879891,10.5847,8.665,97.4237,72.3858,0.932549,10.9718,10.3401,96.4556,122.842,0.968059,-50.4557 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,18207.5,0.0133393,33.3967,11.1828,96.9384,-0.0366094,1.07626,3.26928e-11,5.78326,5.96585,1.79023,-1.69204,0.981984,-228.326,7595.45,47.7941,9526.78,12158.9,7.22097,7.40356,4.66564,-0.254335,2.41969,0.782543,7915.7,71.5163,9847.03,0.492003,0.984435,0.0132021,16088.7,0.00176248,0.991306,10.6469,8.59853,97.0059,71.6355,0.990277,10.8966,10.3141,96.3092,122.12,0.696664,-50.4844 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,8931.83,0.216497,14.8673,11.3983,96.762,0.193248,-237.079,128.3,1.77468,1.04569,2.51406,-0.302587,2.07899,-146.835,8.86298,42.2651,7918.25,7007.96,2.69926,1.97027,4.36322,0.621993,3.00357,0.655308,214.813,57.5206,8124.2,0.0308733,0.680921,0.0128745,6957.9,0.00146003,0.00697472,4.62007,0.267746,100.582,68.4192,0.788831,11.002,10.5832,96.4817,121.536,4.10027,-53.1167 
44,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,44,9684.61,0.0323404,15.4482,12.1688,96.7824,-0.0504453,-16.8065,1.4716e-07,4.55123,-0.63839,0.0126601,1.30324,-0.247619,-144.386,707.402,41.3594,7846.64,6147.17,5.46039,0.27077,1.83098,2.2124,0.661541,0.824553,909.917,56.3605,8049.16,0.119872,0.902205,0.0127342,7590.72,0.00165055,0.084034,10.1819,8.69059,97.4096,71.3717,0.742436,11.4937,10.7228,96.5402,121.73,0.869466,-50.3586 
45,97,43.248,4.2,48.55,-0.2,0.19,0.01,45,16170.1,0.224369,29.7832,10.9389,97.3532,-0.201596,-100.162,170.718,3.91733,2.55116,0.810058,2.09612,0.321256,-196.244,6245.82,71.9829,8849.09,11263,5.15302,3.78686,3.28145,3.33181,1.55695,0.808216,6521.07,92.3718,9124.34,0.462675,0.975811,0.0183075,14094.3,0.00148888,0.836058,10.2969,8.83878,97.6551,71.7464,0.898706,10.9854,10.5606,96.6189,122.089,1.03617,-50.3425 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,18647.4,0.22971,34.5139,10.9811,97.0274,-0.254855,712.642,499.501,3.5255,1.50386,1.92335,-2.64842,0.760295,-263.551,8165.7,28.0706,9451.57,18250,5.18501,3.16337,5.24238,-0.988905,2.41981,0.651012,8535.36,55.4525,9821.23,0.511498,0.988758,0.0102938,16687,0.00161915,1.08018,10.5852,8.60975,97.1917,71.1927,1.00533,10.8617,10.1385,96.3807,121.443,0.811,-50.2504 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,9061.36,0.238166,15.249,11.1363,96.8884,-0.787229,-174.718,488.193,-0.00654209,1.84897,-2.46667,0.875781,3.17977,-135.279,34.9743,32.533,7928.09,10005.6,0.845276,2.70079,-0.763035,1.7276,4.03159,1.08933,224.717,46.588,8117.83,0.0322752,0.733779,0.0104612,6962.52,0.00152479,0.0145136,6.02743,4.79448,92.7774,68.6626,0.835677,10.8235,10.214,96.6188,120.312,-3.84139,-51.6491 
48,75,47.3227,2.3,46.05,0.2,-0.19,-0.01,48,9407.29,0.0126319,15.0568,12.0657,96.8799,0.00350434,8.26068,500,1.35473,0.207671,1.28142,-3.24923,3.91903,-141.937,728.155,40.6897,7496.26,5914.93,2.24847,1.10141,3.06889,-2.3555,4.81276,0.65425,927.235,55.4364,7695.34,0.126769,0.905283,0.0130965,7314.37,0.00185065,0.0780759,10.0489,8.6584,97.2504,70.5955,0.73038,11.1231,10.6291,96.6218,120.99,0.628639,-50.3943 
49,97,43.248,4.2,48.55,-0.2,0.19,0.01,49,16789.6,0.161837,31.6425,10.9272,96.6799,0.0816249,-136.571,107.656,3.55097,5.82565,4.29825,-1.52947,-2.72772,-233.434,6800.68,88.3396,9129.46,11618.7,5.02084,7.29553,7.238,-0.0595944,-1.25784,0.603113,7128.09,112.593,9456.88,0.475926,0.973101,0.0214612,14977.3,0.00124976,0.921112,10.4341,8.59253,96.8751,71.0927,0.939102,10.9431,10.5308,96.0406,121.251,0.834489,-50.1583 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,18271.4,0.191381,33.2172,11.2947,97.1419,-0.333909,-49.5476,499.003,2.76639,3.524,7.04199,-2.90481,-1.23631,-194.962,7816.38,36.7302,9546.81,12751.9,3.99401,4.75163,9.49725,-1.67719,-0.00868412,0.426391,8089.83,56.986,9820.26,0.498122,0.987823,0.0105765,16240.7,0.0013068,0.945002,10.8874,9.16887,97.3409,71.1314,0.936324,11.3105,10.7595,96.5237,121.465,0.817194,-50.3337 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,8931.74,0.173987,15.5124,11.2349,96.5933,-0.188956,67.6987,6.2856,2.83434,-0.113214,0.0242468,2.08374,-0.22611,-123.359,55.3632,44.0869,7991.46,6089.83,3.61109,0.663542,1.57776,2.8605,0.550645,0.829681,228.386,56.9033,8164.49,0.0326037,0.696369,0.012676,7004.91,0.00132177,0.0117359,11.0353,3.31832,96.3477,66.1623,0.81688,10.8491,10.518,96.3814,120.959,-0.0336304,-54.7964 
