cyc,state,freq,VVA,sweep,HFT time,wait time,square time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,17109.8,-0.147264,32.6281,11.9023,98.1973,0.0661976,-244.174,347.741,6.58292,7.30095,4.688,0.0764078,-2.73958,-163.611,8290.65,24.4135,9494.38,13168.3,7.61313,8.33116,6.74843,1.10662,-1.70937,0.694503,8520.13,41.412,9723.86,0.513541,0.991566,0.0077841,16590.9,-0.00046859,0.940541,11.4254,9.3287,98.05,67.875,0.893256,11.9519,10.7755,97.7038,117.331,0.346214,-49.4559 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,7628.61,-0.054186,14.9828,12.0882,98.2124,-0.015012,53.9385,0.000288193,7.34889,7.74642,5.60216,0.0427181,-1.71574,-29.6293,-24.196,51.7692,8222.36,5922.24,7.53546,7.93299,5.9753,0.229286,-1.52917,0.703369,17.3619,54.8475,8263.92,0.00252485,0.153178,0.0120784,6876.41,-0.000646735,0.0132081,11.3952,-13.3029,120.651,47.1707,0.73379,11.9322,11.3325,97.8078,117.983,22.8435,-70.8124 
12,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,12,8685.89,-0.11939,15.7428,12.8446,97.6442,-0.110471,85.3972,11.0608,3.04236,8.42582,9.15478,-4.57099,-5.78688,-65.9682,1041.53,38.7994,8063.41,6889.7,3.45774,8.84121,9.98554,-4.1556,-5.3715,0.217274,1134.05,45.6532,8155.94,0.143488,0.934187,0.010206,7903.48,-0.000350311,0.118063,11.14,9.69323,98.0051,67.9726,0.639827,12.802,11.9507,97.319,118.16,0.68616,-50.1878 
13,97,43.248,4.8,48.55,-0.2,0.19,0.01,13,15259.8,-0.152647,29.4685,11.8356,98.5639,0.420246,-79.795,244.8,3.94496,3.65651,7.5124,-3.94859,-3.40058,-139.204,7052.67,100.994,8820.16,12445.5,4.82149,4.53304,9.26547,-3.07206,-2.52405,0.288579,7247.92,115.457,9015.41,0.492028,0.972879,0.0230474,14730.7,-0.000694922,0.79837,11.4022,9.59109,98.5652,68.8719,0.805781,12.0823,11.0947,98.024,118.789,0.541155,-49.9174 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,17613.4,-0.157183,33.8595,11.8258,98.271,0.0990745,-424.298,171.975,7.98594,7.60517,4.91251,-0.0365994,-4.94259,-160.815,8808.1,1.80574,9470.21,14403.3,8.99855,8.61778,6.93772,0.976007,-3.92998,0.67881,9033.66,18.5137,9695.77,0.528867,0.996426,0.00350511,17081.2,-0.000634128,0.972665,11.4246,9.63927,98.3026,68.6968,0.868607,11.9847,11.1744,97.7202,118.494,0.582399,-49.7972 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,8409.62,0.000742215,15.9461,11.9965,97.9708,-0.0151647,4.45351,23.1207,2.224,4.87928,10.8343,-5.2235,-1.19717,-82.5115,7.79288,18.0233,8784.29,6229.56,2.74356,5.39883,11.8734,-4.70395,-0.677621,0.188655,123.523,26.5959,8900.02,0.0164467,0.726325,0.00547462,7510.54,-0.000380302,0.0194476,-10.9489,5.37689,98.7271,64.6392,0.793755,11.9092,11.2626,97.6897,118.391,1.03735,-53.7515 
16,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,16,7554.52,-0.065324,13.9913,12.6447,98.1425,-0.0313234,54.6068,500,3.27811,6.62452,6.06638,-3.1419,-5.04231,-66.1057,898.466,46.9938,7080.28,5814.88,3.69436,7.04077,6.89888,-2.72565,-4.62606,0.329053,991.186,53.8619,7173,0.142724,0.913161,0.0136436,6944.78,-0.000412112,0.112266,10.9363,9.34622,97.8333,67.1871,0.596565,12.5869,11.4579,97.8793,116.927,-0.0460415,-49.7397 
17,97,43.248,4.8,48.55,-0.2,0.19,0.01,17,16359.6,-0.0893659,30.6221,12.0994,98.2813,-0.0474173,93.2253,500,7.54419,8.08075,4.45627,-5.44562,-2.04771,-171.303,7512.56,108.95,9311.74,12205.2,8.62284,9.1594,6.61357,-4.36697,-0.969059,0.653009,7752.83,126.748,9552.01,0.494409,0.972186,0.0238601,15681,-0.000590282,0.815833,11.7951,9.73766,98.1769,68.974,0.833521,12.1899,11.2048,97.7152,118.594,0.461734,-49.6202 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,17683.9,-0.131204,33.846,11.7887,97.9758,0.227996,-363.325,442.125,5.78243,9.30006,7.14109,-1.59111,-0.452444,-187.172,8791.61,-1.80899,9428.52,15685.4,6.961,10.4786,9.49824,-0.41254,0.726129,0.65146,9054.14,17.6375,9691.05,0.529553,0.996603,0.00334138,17097.7,-0.000469347,0.982676,11.3852,9.55235,98.0091,69.0004,0.876373,11.9273,11.0461,97.4182,118.741,0.590959,-49.7403 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,7941.2,-0.158007,15.8506,12.013,97.8129,-0.0515731,-34.6046,319.927,7.76237,7.25543,11.8878,-1.07384,-2.09462,-50.5251,-62.7904,35.2073,8591.62,6256.67,8.08052,7.57357,12.5241,-0.755699,-1.77648,0.511656,8.07607,40.4567,8662.48,0.001122,0.10239,0.00852986,7197.94,-0.000859884,0.00846559,-34.3583,13.9748,135,49.6168,0.779416,11.9073,11.1581,97.5099,116.843,37.4901,-67.226 
20,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,20,8395.18,-0.123371,15.475,12.688,98.2528,0.401303,-256.709,191.234,2.09113,4.04241,8.48728,-3.58071,-2.37435,-100.865,891.829,50.6944,7916.85,9745.31,2.72625,4.67753,9.75752,-2.94558,-1.73923,0.217927,1033.3,61.1739,8058.32,0.133818,0.906122,0.0137913,7721.71,-0.000416548,0.113894,10.6089,9.46953,98.1106,67.7566,0.634191,12.7378,11.9365,97.9766,118.087,0.134001,-50.3307 
21,97,43.248,4.8,48.55,-0.2,0.19,0.01,21,14665.6,-0.0327723,27.7734,11.8613,98.3089,0.0111299,4.61665,500,4.67804,6.42599,8.30411,-1.40187,-3.88522,-152.486,6548.83,107.767,8501.69,10725.7,5.6382,7.38616,10.2244,-0.441706,-2.92506,0.485745,6762.71,123.609,8715.57,0.483167,0.969005,0.0254607,13996.6,-0.000331617,0.769231,11.3489,9.25555,98.2632,68.1056,0.782009,12.0758,10.896,97.7906,117.735,0.472583,-49.6299 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,16054.5,-0.00249822,30.301,11.8325,98.4691,-0.00674226,14.8835,4.34013e-06,7.08657,4.08515,6.34724,-0.195976,-5.66592,-174.07,7488.59,4.77947,9021.95,11674.8,8.18264,5.18122,8.53938,0.900096,-4.56985,0.531665,7732.74,22.8647,9266.1,0.501358,0.994852,0.00452493,15423.6,-0.000384999,0.843683,11.4845,9.49923,98.5048,68.8446,0.824991,12.0412,11.0042,97.82,118.455,0.68482,-49.6102 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,7778.77,-0.146796,15.5234,11.957,98.1308,-0.0581479,99.0415,20.8869,5.11273,7.25682,7.28006,-1.29895,-1.84456,-88.8234,-73.5819,3.81849,8391.43,6229.81,5.67203,7.81611,8.39865,-0.73965,-1.28526,0.577147,51.0015,13.0469,8516.01,0.00716385,0.690763,0.00281424,7119.29,-0.000712421,0.0172074,8.69362,11.9508,122.038,48.7335,0.743392,11.9261,11.5123,97.7896,118.542,24.2485,-69.8081 
24,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,24,7377.06,-0.147669,14.025,12.6193,98.2128,-0.314482,75.6302,136.912,6.55848,5.19952,8.86165,-3.71986,-2.31132,-70.1273,780.739,36.5363,7177.85,6535.76,7.00005,5.64109,9.7448,-3.27829,-1.86974,0.434688,879.099,43.8223,7276.21,0.127068,0.919764,0.0109727,6918.35,-0.000582642,0.101909,10.8344,8.95139,98.2066,67.337,0.592364,12.6502,11.6759,97.8586,117.459,0.347965,-50.122 
25,97,43.248,4.8,48.55,-0.2,0.19,0.01,25,15451.2,-0.0557923,29.0014,12.0169,98.5545,0.0938072,178.308,1.95473e-07,7.07342,5.31132,5.10431,0.956164,-2.68421,-147.443,7198.61,6.72915,8822.69,11889.5,8.00182,6.23973,6.96112,1.88457,-1.75581,0.673668,7405.41,22.0478,9029.49,0.497011,0.994817,0.00447784,14899.9,-0.000562323,0.789984,11.5509,9.70755,98.5297,68.6257,0.778342,12.3929,11.1448,97.9451,118.071,0.584594,-49.4451 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,16497.1,-0.139289,31.3028,11.9522,98.3938,0.155673,117.53,181.745,3.56249,6.15402,8.37627,-0.962451,-2.40764,-212.174,8230.82,16.392,8855.68,12775,4.8985,7.49002,11.0483,0.373553,-1.07163,0.514121,8528.41,38.4361,9153.28,0.528873,0.992175,0.00767592,16125.6,-0.000567758,0.919818,11.696,9.40527,98.4074,67.4642,0.840765,11.9645,10.7146,97.7895,116.985,0.617884,-49.5212 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,8354.29,0.0202899,16.0233,12.0138,98.1296,0.00546921,-2.29649,0.057131,6.975,7.9167,3.414,-3.41732,-0.958226,-87.61,-26.1655,38.0044,8849.03,6266.93,7.52665,8.46836,4.51732,-2.86567,-0.40657,0.737976,96.716,47.1067,8971.91,0.0128213,0.539852,0.00957926,7543.4,-0.000390339,0.0278167,25.8866,-0.257403,104.495,56.6778,0.791522,12.1291,11.1421,97.7287,118.056,6.76608,-61.3781 
28,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,28,7919.99,0.0043887,14.4969,12.7426,98.1824,-0.00802277,12.6436,499.295,4.91315,6.93845,3.91551,0.653158,-2.64607,-63.4164,953.926,32.2436,7567.23,6016.8,5.31246,7.33777,4.71414,1.05247,-2.24676,0.708465,1042.87,38.8323,7656.18,0.140976,0.938824,0.00925671,7397.5,-0.00058525,0.111533,11.0288,9.42965,98.087,67.9958,0.606562,12.8525,11.8605,97.8468,118.044,0.240232,-50.0482 
29,97,43.248,4.8,48.55,-0.2,0.19,0.01,29,15192.8,-0.075228,28.7454,12.0025,98.2226,-0.206599,285.502,498.02,5.69054,7.60607,3.79346,-0.526109,-0.281188,-183.55,6763.25,93.8483,8942.43,13151.5,6.84631,8.76183,6.105,0.629658,0.874579,0.737051,7020.7,112.919,9199.87,0.479013,0.972624,0.0221099,14656.6,-0.000610193,0.776281,11.6115,9.4206,98.2225,67.6672,0.820156,12.1038,10.9371,97.6256,117.045,0.596837,-49.3781 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,17379.5,-0.149765,33.6337,11.729,98.5433,-2.2386,6034.76,147.205,3.60242,7.88583,6.2398,-2.35124,-0.745088,-198.13,8282.55,11.4127,9813.96,452618,4.84999,9.1334,8.73494,-1.10367,0.502481,0.60506,8560.45,31.9975,10091.9,0.505438,0.993501,0.00580672,16936.7,-0.000567684,0.959806,11.2822,9.37718,98.4741,68.1181,0.915038,11.8688,10.8869,97.9997,117.423,0.474407,-49.3048 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,8148.23,-0.159209,16.0474,12.1544,98.3264,0.892415,-171.982,474.896,4.11948,7.52703,3.98652,-1.63876,-4.13992,-77.5782,-46.2349,58.464,8808.45,11345.7,4.60797,8.01552,4.9635,-1.15027,-3.65143,0.61178,62.5761,66.5241,8917.26,0.00838384,0.3496,0.0135561,7463.9,-0.000749098,0.0173187,4.15859,-50.4814,100.387,93,0.764421,12.254,11.2323,97.9379,117.428,2.44886,-24.4277 
32,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,32,7818.61,-0.00800013,14.5383,12.4998,98.3556,-0.00726075,-0.463465,500,2.54447,6.53473,-2.13068,-4.56324,-1.4403,-68.7119,1034.82,34.2765,7327.88,5915.87,2.97713,6.96739,-1.26536,-4.13058,-1.00764,1.35735,1131.2,41.4154,7424.26,0.1551,0.939787,0.0101715,7293.33,-0.000507232,0.116927,11.0383,9.8025,98.3965,68.0198,0.603724,12.6498,11.6845,97.9954,117.879,0.401076,-49.8594 
33,97,43.248,4.8,48.55,-0.2,0.19,0.01,33,15420.4,-0.0307961,29.4526,11.8604,98.052,-0.0056004,-16.4919,500,6.40738,7.94986,9.33136,-1.6239,-3.08748,-191.412,7034.47,92.2399,8948.16,11374.5,7.61265,9.15513,11.7419,-0.418629,-1.88221,0.551987,7302.94,112.127,9216.63,0.488401,0.973834,0.0219193,14952.7,-0.000652345,0.804539,11.5093,9.45854,98.0311,67.9404,0.814234,12.1121,11.0727,97.5193,117.523,0.511747,-49.5826 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,16209.7,-0.14458,31.2128,11.8059,98.5182,-0.0729709,307.429,67.6583,3.56935,8.24893,3.00418,-2.72219,0.310861,-190.465,7677.39,5.25987,9129.77,12726,4.76866,9.44823,5.40279,-1.52288,1.51017,0.724445,7944.53,25.0484,9396.91,0.504608,0.994513,0.00488632,15744,-0.000436137,0.880454,11.2036,9.47592,98.3971,68.5958,0.832409,11.9614,11.0875,98.0457,118.151,0.351349,-49.5549 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,7730.65,-0.0818177,15.3792,11.9294,98.2689,0.095933,-208.178,500,4.67891,6.68388,8.32309,-1.43647,-0.729291,-94.0747,-110.473,48.3671,8452.07,6622.52,5.27127,7.27625,9.50781,-0.844107,-0.136928,0.548843,21.4755,58.1411,8584.01,0.00300517,0.174283,0.0123232,7146.21,-0.0003947,-0.037004,6.88673,-7.40814,74.7878,70.2436,0.750891,11.9474,11.2972,97.879,117.457,-23.0912,-47.2138 
36,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,36,8174.86,-0.135842,15.6167,12.3569,98.5093,-0.178504,276.39,487.402,2.89879,6.38417,6.04653,-4.04235,-2.03026,-96.9379,882.752,33.7568,7764.39,7888.04,3.50918,6.99456,7.26731,-3.43195,-1.41987,0.437481,1018.72,43.8283,7900.35,0.134466,0.929981,0.010116,7576.01,-0.000483798,0.118779,10.7669,9.28901,98.4516,67.852,0.659941,12.3764,11.5201,97.9895,117.585,0.462019,-49.7327 
37,97,43.248,4.8,48.55,-0.2,0.19,0.01,37,15008.5,-0.0251884,28.7687,11.7799,98.5384,-0.0620073,250.713,14.7654,4.48098,8.3978,6.80816,-0.739917,-2.39087,-195.133,7256.07,6.65747,8429.85,11538.1,5.70969,9.62651,9.26556,0.488784,-1.16217,0.612779,7529.76,26.931,8703.54,0.510364,0.99378,0.00566765,14753.7,-0.000631788,0.824728,11.3012,9.58183,98.3678,68.2144,0.753136,12.1479,11.1687,98.1011,117.698,0.266703,-49.4841 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,17527.5,-0.0133706,33.6399,11.6862,98.1739,0.00212021,-21.6669,3.23878e-12,6.77037,7.97048,3.31379,0.114816,-2.84446,-191.971,8281.26,19.0673,9821.38,12798.9,7.97916,9.17927,5.73137,1.3236,-1.63567,0.74615,8550.51,39.0123,10090.6,0.505178,0.992079,0.00707156,16925.7,-0.00057396,0.958158,11.4355,9.31891,98.1125,67.4541,0.916881,11.9438,10.9177,97.5916,116.911,0.520889,-49.4568 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,7923.61,-0.13368,15.6941,11.9327,97.8668,-0.0519112,95.5449,1.26912,7.12234,6.1937,5.54059,2.33348,-2.75146,-98.8631,-102.511,30.3702,8527.67,6257.8,7.74485,6.81622,6.78562,2.95599,-2.12895,0.693979,36.154,40.6417,8666.34,0.00500109,0.337015,0.00856476,7229.21,-0.000454498,-0.0151408,33.6685,-1.70265,94.0129,73.0149,0.764329,11.9049,11.3603,97.4658,116.94,-3.45294,-43.925 
40,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,40,8140.43,-0.0633786,15.2896,12.449,98.6173,-0.314113,-17.6437,0.000212432,1.99352,6.61515,5.89215,-0.368011,-0.720525,-84.544,963.398,41.4389,7738.83,6376.6,2.52588,7.1475,6.95685,0.16434,-0.188174,0.581074,1081.98,50.2227,7857.41,0.142298,0.924872,0.0116373,7603.63,-0.000528463,0.112329,11.1538,9.4566,98.2167,67.6758,0.628802,12.5808,11.9123,98.1976,117.835,0.019073,-50.1588 
41,97,43.248,4.8,48.55,-0.2,0.19,0.01,41,16049.3,-0.077814,30.4383,11.8004,98.1952,0.128161,93.3527,499.973,5.80283,2.02351,5.54461,-3.37365,-3.43973,-167.259,7380.75,5.54749,9098.8,12082.1,6.85602,3.0767,7.65099,-2.32046,-2.38654,0.405827,7615.35,22.9251,9333.4,0.495724,0.994759,0.00450427,15362.1,-0.000392692,0.850259,11.3528,9.43976,98.1565,68.1556,0.844113,12.025,10.8628,97.6134,117.727,0.543055,-49.5714 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,16440.3,-0.134056,31.6685,11.7565,98.2898,-0.0773867,27.6437,331.239,7.4582,3.71935,6.5934,-2.79949,-3.37083,-191.241,8067.76,1.81172,8950.81,12189.6,8.66239,4.92354,9.00178,-1.59529,-2.16663,0.521838,8335.99,21.6809,9219.04,0.521397,0.995469,0.00431349,15987.8,-0.000570419,0.920034,11.3267,9.53754,98.1522,68.1495,0.823274,12.0365,10.9907,97.7819,117.819,0.370318,-49.6698 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,8163.29,-0.121037,15.9561,11.9732,97.9504,0.163555,-170.701,282.509,4.34244,9.16987,4.5255,-3.97204,-3.382,-59.6296,-78.9572,36.4775,8676.29,7128,4.71791,9.54534,5.27644,-3.59657,-3.00653,0.592131,4.67912,42.6728,8759.93,0.000643141,0.0589634,0.00889375,7275.42,-0.000558297,0.0164458,10.2743,-12.0183,120.608,47.614,0.799483,11.8657,11.0358,97.5061,117.931,23.1021,-70.317 
44,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,44,7839.07,-0.139457,14.6802,12.6764,98.2992,-0.0229526,71.7642,0.0896567,5.10405,3.42951,8.69746,-2.07435,-6.66863,-110.164,857.747,42.7928,7489.48,6111.5,5.79772,4.12319,10.0848,-1.38067,-5.97496,0.202788,1012.26,54.2384,7643.99,0.137596,0.914271,0.0129021,7356.78,-0.00053778,0.105961,10.8876,9.8642,98.3365,67.981,0.600395,12.7852,11.8708,97.852,117.934,0.484574,-49.9526 
45,97,43.248,4.8,48.55,-0.2,0.19,0.01,45,15130.7,-0.00803302,29.1414,11.7971,98.6377,0.192544,-114.927,0.00124991,5.81637,7.53703,5.2266,-0.189047,-5.80974,-159.136,7207.05,-9.56011,8632.21,11911.7,6.81841,8.53907,7.23068,0.812989,-4.8077,0.611117,7430.26,6.97349,8855.41,0.502715,0.99836,0.00144853,14780.2,-0.000671959,0.817748,11.4137,9.48442,98.5178,68.4097,0.807718,11.9503,10.8722,98.0991,118.223,0.41868,-49.813 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,15750.4,-0.140178,30.6602,11.677,98.4443,0.0992809,125.928,32.4344,4.74554,7.97655,8.79015,-3.2199,0.773277,-202.088,7777.41,9.63292,8670.34,12061.7,6.01803,9.24904,11.3351,-1.94741,2.04577,0.575472,8060.86,30.6291,8953.79,0.520307,0.993394,0.00626201,15492.5,-0.000512209,0.897818,11.3068,9.39522,98.2538,68.4958,0.81451,11.6934,10.8957,97.9505,117.883,0.303287,-49.3871 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,7644.06,0.00677539,15.1355,11.781,98.6943,-0.00297682,-7.00655,500,2.2224,2.97543,7.74486,-4.06651,-6.25465,-87.0373,-23.2201,19.6426,8194.42,5805.29,2.77045,3.52349,8.84096,-3.51846,-5.7066,-0.495975,98.8582,28.6855,8316.5,0.0141195,0.663221,0.00631372,7001.55,-0.000673403,0.00997471,40.1491,8.37141,135,56.0389,0.7297,11.7849,11.4443,98.3142,118.242,36.6858,-62.2027 
48,75,47.3227,2.8,46.05,0.2,-0.19,-0.01,48,8086.13,-0.0309914,15.1471,12.5576,98.3952,0.06913,-16.7681,499.886,3.38892,8.30873,2.6742,-0.865625,-1.32562,-78.1806,898.141,56.2277,7775.12,6229.77,3.8812,8.80101,3.65876,-0.373342,-0.833341,0.758247,1007.8,64.3504,7884.78,0.133445,0.899489,0.0148114,7552.16,-0.000468095,0.110683,10.4001,9.51534,97.8277,67.9295,0.637745,12.6556,11.6147,97.9314,117.345,-0.103717,-49.4159 
49,97,43.248,4.8,48.55,-0.2,0.19,0.01,49,14878.1,-0.134278,28.3053,11.9554,98.3887,-0.168321,119.549,497.502,3.49415,2.43086,9.74235,-2.36808,-7.61889,-156.868,6659.23,104.268,8727.83,11671.2,4.4819,3.41862,11.7179,-1.38032,-6.63113,-0.00955732,6879.25,120.566,8947.85,0.480866,0.970242,0.0242199,14306,-0.00055463,0.758703,11.4612,9.54181,98.2811,68.1783,0.795639,12.1163,10.9951,97.7365,117.689,0.544604,-49.5107 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,15802.4,-0.0987771,30.2797,11.777,98.2871,0.228648,-132.174,500,4.0802,6.64885,3.38337,-4.50115,-0.7076,-161.266,7395.04,31.8118,9049.93,12592.4,5.09564,7.6643,5.41427,-3.4857,0.307847,0.638961,7621.23,48.5667,9276.12,0.497456,0.988971,0.00955251,15320.4,-0.000267975,0.879433,11.1306,9.13694,98.1544,67.8137,0.869719,11.8558,10.4186,97.711,116.95,0.443474,-49.1362 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,8655,-0.0981571,16.4914,12.0748,98.3618,-0.00105843,115.857,10.1092,3.75091,8.9689,7.57492,-3.5426,-2.57032,-81.5983,9.95726,34.5637,8996.55,6486.36,4.26471,9.4827,8.60253,-3.0288,-2.05652,0.501725,124.407,43.0415,9111,0.016185,0.622877,0.00862725,7686.54,-0.000380882,0.018368,-9.7922,11.7506,120.382,48.4578,0.815825,11.9324,11.1468,97.9063,117.774,22.4753,-69.3163 
