cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
90,18,19,7,90,16914.2,-0.0464413,31.3439,12.7171,118.571,0.0338683,-61.9756,443.447,-2.95578,-3.79046,-7.73108,-2.64152,-4.25895,-177.996,8884.57,4.85892,9125.32,13044.2,-1.83498,-2.66966,-5.4895,-1.52073,-3.13816,0.625368,9026.35,17.748,9267.1,0.49342,0.996571,0.00351553,18293.4,-0.00147061,0.827205,13.0734,10.3967,117.969,87.7222,0.772119,12.8436,11.6235,117.911,137.018,0.0584112,-49.2959 
91,12,13,7,91,20100.5,-0.112955,36.7018,-12.6769,118.504,0.0854944,-10.8402,500,-7.69501,-5.98832,-12.6726,-3.27972,-4.03764,-189.021,10507.7,24.522,10581.3,15176.1,-6.50479,-4.7981,-10.2922,-2.0895,-2.84742,0.612084,10658.3,38.2095,10731.9,0.498281,0.993765,0.00651586,21390.2,-0.00137131,0.996839,12.8875,10.2971,117.9,87.2493,0.914456,12.8022,11.3681,117.843,136.566,0.0569993,-49.3167 
92,40,41,7,92,14749.5,-0.316573,27.8014,12.8152,118.754,0.461917,-197.353,1.04735,-5.36066,-3.38656,-9.46197,-3.30934,-4.32889,-181.065,7843.15,13.282,8156.46,14565.7,-4.22054,-2.24645,-7.18173,-2.16922,-3.18877,0.622148,7987.38,26.3933,8300.68,0.490382,0.994251,0.00582316,16288.1,-0.00159203,0.721695,13.0699,10.5373,118.102,86.7813,0.695347,13.0706,11.3843,118.135,136.092,-0.0328182,-49.3103 
93,60,61,7,93,17973,-0.00230702,32.6943,-12.7643,118.662,-0.0478363,88.3024,500,-5.73836,-5.4199,-9.81553,-6.72789,-5.44933,-232.857,9408.18,31.4355,9624.82,13722.7,-4.27212,-3.95366,-6.88306,-5.26165,-3.98309,0.71737,9593.66,48.2972,9810.3,0.494418,0.991267,0.00898739,19404,-0.00145568,0.850978,13.1506,10.6306,118.182,86.5999,0.811979,12.9783,11.53,117.985,135.911,0.19758,-49.3107 
94,50,51,7,94,15724.7,-0.10768,29.0819,12.745,118.437,-0.0181815,27.2216,2.43378e-06,-5.59829,-5.89664,-10.0781,-4.89009,-2.49986,-215.548,8180.47,10.1316,8605.03,12081.9,-4.24104,-4.53939,-7.36361,-3.53284,-1.14261,0.646312,8352.17,25.7399,8776.72,0.487607,0.994636,0.00537341,17128.9,-0.00137674,0.761603,12.9463,10.4657,118.032,87.2802,0.722428,12.9437,11.6171,117.775,136.67,0.256548,-49.3895 
95,3,4,7,95,22404,-0.297055,41.1168,12.6551,118.173,0.229063,-104.165,29.7819,-8.75229,-5.667,-12.0058,0.545722,-3.2996,-213.077,12043.8,53.1148,11318.1,17715.4,-7.4106,-4.32532,-9.32247,1.88741,-1.95791,0.558781,12213.6,68.5442,11487.9,0.515309,0.990274,0.0108717,23701.4,-0.00128692,1.14278,12.772,10.3683,117.742,87.2704,0.991763,12.6549,11.2423,117.468,136.592,0.274072,-49.3214 
96,5,6,7,96,21204,0.0878309,38.6161,-12.5077,118.579,-0.034863,-25.6623,500,-5.18923,-6.13014,-5.5269,-7.1618,-3.85903,-191.032,11168,27.5809,10913.8,15752.4,-3.98635,-4.92727,-3.12114,-5.95892,-2.65616,0.848854,11320.1,41.414,11065.9,0.505678,0.993638,0.00684684,22386.1,-0.00119621,1.06889,12.8344,10.2287,118.09,87.3291,0.956109,12.5933,11.3069,117.921,136.707,0.168847,-49.378 
97,16,17,7,97,18191.6,-0.0511399,33.2094,12.6255,118.621,-0.0234475,27.5897,435.037,-2.19572,-5.14211,-1.44863,-2.47856,0.354957,-188.397,9421.46,19.9041,9720.52,13670.1,-1.00943,-3.95582,0.923937,-1.29228,1.54124,1.24363,9571.53,33.5464,9870.58,0.492309,0.993904,0.00622166,19442.1,-0.00131937,0.880579,12.9579,10.4419,118.12,87.6806,0.823822,12.9213,11.4712,117.919,137.089,0.200705,-49.4088 
98,14,15,7,98,17425.2,-0.208082,33.0653,12.3776,118.488,0.043334,93.413,500,-8.83145,-4.6984,-8.62895,-4.96227,-6.52065,-162.518,9169.34,2.38673,9351.09,13454.9,-7.80811,-3.67507,-6.58228,-3.93893,-5.49731,0.760659,9298.8,14.1551,9480.54,0.495161,0.997343,0.00274284,18779.3,-0.00138722,0.912229,12.6884,10.0166,117.979,87.0156,0.861455,12.4298,10.9143,117.845,136.152,0.134312,-49.1362 
99,4,5,7,99,21311.8,-0.285509,40.1766,12.3281,118.35,0.914611,3.10903,73.2596,-7.5217,-3.37521,-1.8662,-1.06665,-0.801021,-225.884,11534.6,47.3972,10836.4,16216.2,-6.09937,-1.95288,0.978461,0.35568,0.621308,1.16049,11714.5,63.7539,11016.3,0.515358,0.990566,0.0105482,22730.9,-0.00133073,1.1458,12.525,10.0809,117.775,87.0503,0.984713,12.3075,11.1375,117.861,136.174,-0.0857013,-49.124 
100,7,8,7,100,20565.6,-0.212483,38.0314,12.5745,118.493,-0.306665,479.996,500,-2.5842,-6.32484,-9.52432,-2.51601,-2.72668,-175.788,10875.9,43.8796,10678.7,20359.6,-1.47731,-5.21795,-7.31054,-1.40912,-1.61979,0.570845,11016,56.6088,10818.7,0.504517,0.991087,0.00954678,21834.7,-0.00135211,1.02933,12.7826,10.4175,117.971,87.9014,0.917591,12.5611,11.603,117.818,137.467,0.153887,-49.5659 
101,2,3,7,101,20485,-0.00363414,39.0324,12.1211,118.387,0.012871,0.496759,6.66302e-12,-6.44998,-4.04919,-10.505,-7.68287,-4.03176,-195.149,11489.3,13.4963,10205.2,15401.7,-5.22118,-2.82039,-8.04738,-6.45407,-2.80296,0.682499,11644.7,27.6275,10360.6,0.529177,0.995865,0.00488812,22005.4,-0.00145096,1.15838,12.4415,10.0186,117.934,87.3019,0.93669,12.2282,11.0704,117.776,136.508,0.158082,-49.2056 
102,1,2,7,102,22774.5,-0.0382405,41.5904,12.5734,118.357,-0.000196465,-16.3381,500,-9.2277,-7.00019,-9.76674,-2.42999,-1.33627,-197.531,12340.6,31.5353,11431.2,17023.3,-7.9839,-5.75639,-7.27914,-1.18619,-0.0924688,0.673553,12497.9,45.839,11588.6,0.518877,0.993622,0.00723381,24086.5,-0.00139666,1.16104,12.9244,10.3714,117.959,87.4964,0.989344,12.6307,11.4326,117.621,136.62,0.337858,-49.1231 
103,9,10,7,103,19420.2,-0.32012,36.4681,12.5633,118.588,0.143019,384.422,243.615,-8.47648,-1.91188,-4.28972,-2.91982,-3.47151,-175.054,10342.5,27.0995,10188,16704.4,-7.37421,-0.809609,-2.08518,-1.81755,-2.36925,0.855755,10482,39.7756,10327.4,0.503713,0.993403,0.0070448,20809.4,-0.00144436,1.01058,12.6423,10.218,118.156,87.2419,0.891979,12.7301,11.2288,117.94,136.519,0.216617,-49.277 
104,30,31,7,104,15672.9,-0.309398,28.5034,13.1747,118.415,0.206126,37.1606,50.4216,-4.54485,-6.40516,-7.03829,-1.97375,-3.65918,-164.077,8220.41,16.1093,8594.37,12473.9,-3.5117,-5.37201,-4.97199,-0.940598,-2.62603,0.71462,8351.1,27.9906,8725.06,0.48905,0.994169,0.00587487,17076.2,-0.00158173,0.724903,13.5862,10.6766,117.895,87.3556,0.703761,13.1972,11.7232,117.733,136.944,0.161291,-49.5888 
105,25,26,7,105,16631.8,0.00952393,30.4539,12.7141,118.465,-0.025202,-11.1309,500,-7.20445,-5.73746,-6.97388,-5.40697,-3.59443,-138.828,8205.75,23.373,9523.13,12613.6,-6.33029,-4.8633,-5.22555,-4.5328,-2.72027,0.779254,8316.33,33.4259,9633.71,0.463304,0.993015,0.00635092,17950,-0.00148649,0.739446,13.0495,10.8077,117.956,87.5887,0.774864,13.1138,11.8265,117.831,136.799,0.125052,-49.21 
106,20,21,7,106,16677.3,-0.0146103,30.7615,12.6848,118.64,0.00990441,-6.78943,500,-8.12633,-6.70448,-3.0283,-3.74367,-3.16097,-135.703,8862.13,30.6844,9033.44,12704.6,-7.27185,-5.84999,-1.31932,-2.88918,-2.30648,0.932814,8970.22,40.511,9141.53,0.495271,0.992159,0.00809725,18111.8,-0.00156992,0.804854,13.1379,10.6497,118.113,87.5617,0.761597,12.9296,11.533,117.958,136.931,0.154917,-49.3695 
107,6,7,7,107,21551.4,-0.261317,39.4227,12.6771,118.506,0.262206,65.1108,500,-3.01023,-1.90393,-9.46713,-2.96068,-3.83095,-202.614,11579.4,53.6557,10849.7,16824.8,-1.73443,-0.628123,-6.91552,-1.68487,-2.55514,0.488425,11740.8,68.3275,11011.1,0.516036,0.989918,0.0113017,22751.8,-0.00119501,1.08381,12.8589,10.4434,118.046,87.5198,0.944104,12.5564,11.4014,117.749,136.703,0.296623,-49.1827 
108,8,9,7,108,20877.3,0.010452,38.8436,12.3933,118.586,-0.0678572,0.812124,2.94387e-12,-8.81375,-4.47509,-10.7592,-1.51716,-4.09286,-203.46,11200.1,29.5479,10761.3,15673,-7.53262,-3.19396,-8.19694,-0.236024,-2.81173,0.626925,11362.2,44.2809,10923.4,0.509844,0.993226,0.00741211,22285.6,-0.00144043,1.08392,12.6457,10.2929,118.1,87.6544,0.937164,12.5848,11.4268,117.935,137.073,0.165405,-49.4184 
109,10,11,7,109,19091.3,-0.289869,35.8251,12.4931,118.445,1.868,-10166.9,287.048,-4.25128,-3.64702,-8.82936,-1.73559,-4.7744,-225.923,10239.2,16.7592,9977.51,632813,-2.8287,-2.22444,-5.9842,-0.31301,-3.35182,0.592972,10419.1,33.1189,10157.5,0.506359,0.994468,0.00597041,20576.6,-0.00140487,0.987188,12.7032,10.2814,117.949,87.3185,0.882532,12.4496,11.3347,117.877,136.725,0.0725732,-49.4063 
110,18,19,7,110,16734.4,-0.346903,31.117,12.9459,118.576,-0.116748,53.7431,314.16,-7.47606,-7.74873,-10.8051,-4.52793,-7.21845,-225.005,8782.86,-3.93881,9166.88,13317.9,-6.05927,-6.33194,-7.97147,-3.11113,-5.80166,0.727708,8962.08,12.3543,9346.1,0.489512,0.997593,0.00242911,18308.2,-0.00164196,0.825635,13.124,10.3264,117.991,86.7632,0.785422,13.0845,11.2859,117.929,135.845,0.0619004,-49.0819 
111,12,13,7,111,20510.2,-0.294414,36.8747,12.9872,118.364,0.574807,-195.578,284.299,-4.98731,-5.62236,-10.7695,-2.94092,-0.350523,-169.854,10623.2,43.2839,10723,19249.4,-3.91778,-4.55283,-8.63048,-1.8714,0.719004,0.527187,10758.5,55.5835,10858.3,0.497691,0.99104,0.0093416,21616.8,-0.00128452,0.978353,13.1548,10.445,117.797,87.94,0.900706,12.8494,11.6437,117.706,137.509,0.0907819,-49.5693 
112,40,41,7,112,15080.2,-0.28186,27.8989,12.8868,118.542,-0.0727655,233.538,201.449,-5.54329,-5.1743,-9.64259,-2.78931,-4.64353,-204.417,7709.52,34.1856,8415.59,12257,-4.25613,-3.88715,-7.06827,-1.50215,-3.35637,0.64782,7872.35,48.9879,8578.42,0.47854,0.989227,0.01041,16450.8,-0.00146063,0.700737,13.1578,10.6152,117.925,87.8108,0.68991,13.1404,11.8263,117.885,137.215,0.0399198,-49.4038 
113,60,61,7,113,16373.2,-0.069326,30.9108,12.3496,118.484,-0.0405596,34.5175,1.70227e-05,-3.56812,-7.61867,-1.1372,-5.55133,-4.13822,-204.218,8520.86,6.18601,9036.83,12472.4,-2.28221,-6.33277,1.43462,-4.26543,-2.85231,1.10034,8683.53,20.9739,9199.5,0.485574,0.995791,0.00418225,17883,-0.00147979,0.824707,12.6667,10.3084,117.965,87.2062,0.793183,12.6617,11.3028,117.791,136.376,0.173995,-49.1695 
114,50,51,7,114,15900.3,-0.314893,29.7735,12.7996,118.623,0.452008,-10.0327,17.3509,-1.39073,-3.60482,-7.97854,-2.437,-6.15424,-187.75,8396.14,10.7803,8599.57,12553.3,-0.208522,-2.42261,-5.61412,-1.25479,-4.97203,0.612072,8545.69,24.3757,8749.12,0.494119,0.995033,0.00510603,17294.8,-0.00145987,0.784017,12.9154,10.5134,118.051,87.5574,0.719501,12.8906,11.7166,118.025,136.975,0.0263716,-49.4178 
115,3,4,7,115,21732.5,0.0196784,39.4148,12.6903,118.609,-0.0260947,-38.4717,500,-6.23626,-3.39388,-8.88137,-3.58288,-5.67971,-168.919,11651.7,39.5485,11078.8,16315.4,-5.17262,-2.33024,-6.75409,-2.51925,-4.61607,0.684274,11786.3,51.7804,11213.4,0.512454,0.99237,0.00843459,22999.6,-0.00134831,1.08047,12.8755,10.5367,118.127,87.7765,0.942047,12.7577,11.5215,117.915,137.014,0.211561,-49.2374 
116,5,6,7,116,20711.9,-0.268468,38.0222,-12.6331,118.655,0.0680532,179.169,498.12,-7.72847,-2.70755,-2.43603,-5.31342,-3.79835,-200.303,11252.6,48.7644,10320.9,16033.6,-6.46722,-1.44629,0.0864747,-4.05216,-2.5371,1.006,11412.2,63.2688,10480.4,0.521281,0.990391,0.0109982,21892.6,-0.00120163,1.06688,12.7799,10.3599,118.19,87.8336,0.8949,12.5737,11.4873,117.99,137.162,0.199718,-49.3279 
117,16,17,7,117,18336.7,-0.00414696,33.9927,12.7317,118.591,0.042934,-53.8045,6.50563e-11,-5.67842,-4.78192,-8.55227,-4.98645,-5.01976,-189.609,9694.96,31.8205,10093.5,14163.7,-4.48451,-3.588,-6.16444,-3.79253,-3.82584,0.717943,9845.99,45.5505,10244.5,0.490082,0.991969,0.00812408,20090.5,-0.00178641,0.886503,13.154,10.5137,118.018,88.0334,0.852506,12.8049,11.6265,117.9,137.692,0.11859,-49.6582 
118,14,15,7,118,17733.4,-0.0381971,33.0722,-12.553,118.576,0.0162341,-8.3339,500,-4.1584,-4.47558,-6.01947,-5.07423,-1.36093,-201.539,9375.61,28.0508,9577.09,13519.1,-2.88937,-3.20654,-3.48139,-3.80519,-0.0918956,0.741629,9536.15,42.6447,9737.63,0.494773,0.992235,0.00800271,19273.8,-0.00158515,0.892165,12.815,10.387,118.015,87.8336,0.830554,12.7936,11.3475,117.945,137.132,0.0702236,-49.2986 
119,4,5,7,119,21407.3,-0.0519737,39.5531,12.4876,118.386,0.0260821,-20.1702,500,-9.43793,-2.56519,-8.15749,-4.37212,-2.42404,-155.674,11529.8,44.5624,10896.3,16095.9,-8.45769,-1.58495,-6.19702,-3.39188,-1.4438,0.705959,11653.8,55.8351,11020.3,0.513969,0.991685,0.00924685,22674.1,-0.00137035,1.10386,12.7201,10.3368,117.899,87.8139,0.949546,12.5115,11.4671,117.828,137.231,0.0706419,-49.4176 
120,7,8,7,120,20426.6,-0.140097,38.1209,-12.4603,118.421,0.117663,-14.3845,500,-6.1152,-6.5228,-11.3762,-3.36388,-2.64203,-216.221,10992.1,42.0977,10554.1,15517.9,-4.75371,-5.16132,-8.6532,-2.0024,-1.28054,0.603994,11164.3,57.7548,10726.3,0.510005,0.991028,0.00982125,21890.6,-0.0014377,1.06603,12.6421,10.2459,117.889,87.6105,0.911246,12.611,11.5044,117.741,136.976,0.147673,-49.365 
121,2,3,7,121,21605.9,-0.10956,40.6542,12.2645,118.345,0.175044,-167.156,500,-8.63314,-5.30288,-1.92669,-7.74971,-3.73174,-145.447,11733.2,22.6903,10979.4,17183.7,-7.7173,-4.38704,-0.0950132,-6.83387,-2.8159,0.995651,11849.1,33.2224,11095.3,0.516426,0.995117,0.00548552,22944.4,-0.00142708,1.16451,12.5326,10.1296,117.955,87.4837,1.00535,12.2506,11.104,117.658,136.787,0.297368,-49.3029 
122,1,2,7,122,22833.7,-0.00175545,41.8253,12.5055,118.585,-0.00326186,6.81578,2.44975e-11,-7.02756,-2.65216,-9.85392,-5.2095,-2.56311,-183.894,12373.5,39.4783,11523.8,17027.6,-5.86963,-1.49423,-7.53806,-4.05157,-1.40518,0.629737,12520,52.7945,11670.3,0.517562,0.992675,0.0082645,24190.3,-0.00133123,1.18704,12.7469,10.2645,118.073,87.7135,1.02075,12.492,11.2145,117.973,137.029,0.100361,-49.3151 
123,9,10,7,123,20295.4,-0.0183638,36.853,12.7568,118.425,0.330591,71.3781,500,-5.4092,-4.6707,-15.243,-6.81732,-6.17754,-139.972,11019.2,44.228,10384.7,16072.3,-4.52783,-3.78934,-13.4803,-5.93595,-5.29617,0.591872,11130.7,54.3637,10496.2,0.51467,0.991525,0.00945082,21626.8,-0.00144695,1.00349,13.0844,10.5726,117.941,87.2519,0.880699,12.6777,11.6425,117.721,136.585,0.220295,-49.333 
124,30,31,7,124,15830.9,-0.151242,28.6235,13.1948,118.652,0.160224,-12.0963,500,-2.2035,-3.68601,-7.84182,-3.06405,-5.83084,-150.391,8445.99,23.9946,8608.9,12357.8,-1.25653,-2.73904,-5.94788,-2.11708,-4.88387,0.648977,8565.78,34.8847,8728.7,0.49529,0.992923,0.00730828,17294.5,-0.00170961,0.732169,13.5869,10.8448,118.192,87.7581,0.688164,13.3827,11.9292,117.951,137.28,0.240169,-49.5217 
125,25,26,7,125,14824.4,-0.0177262,27.4451,-12.6345,118.68,-0.146564,134.902,7.84547e-12,-4.78025,-8.57882,-3.43059,-6.5952,-3.21831,-194.504,7521.47,12.5193,8501.9,11931.6,-3.55551,-7.35408,-0.981117,-5.37046,-1.99357,0.949045,7676.4,26.6037,8656.83,0.469987,0.993972,0.0056292,16333.2,-0.00150305,0.696868,13.008,10.5086,118.157,87.559,0.71249,13.0771,11.5143,118.023,136.963,0.133782,-49.4037 
126,20,21,7,126,16488.2,-0.31785,31.1172,12.668,118.526,0.192368,-57.7571,442.976,-5.06072,-2.98338,-9.1825,-6.6595,-6.86599,-226.631,8679.85,17.104,9081.56,13194,-3.63368,-1.55635,-6.32843,-5.23246,-5.43895,0.714806,8860.37,33.5149,9262.08,0.488917,0.993424,0.00662154,18122.4,-0.00154743,0.814839,12.8572,10.4668,118.016,87.1704,0.796715,12.7698,11.1946,117.885,136.502,0.131092,-49.3312 
127,6,7,7,127,21582.7,0.041515,39.7614,12.4263,118.479,-0.0375662,6.69713,3.26438e-12,-6.80532,-0.205002,-5.73478,-4.42088,0.68943,-140.471,11519.4,40.3217,11034.8,16092.4,-5.92081,0.67951,-3.96575,-3.53637,1.57394,0.644947,11631.3,50.4935,11146.7,0.510637,0.99246,0.00827553,22777.9,-0.00129633,1.09446,12.8188,10.3552,117.922,87.374,0.98361,12.3763,11.2717,117.893,136.83,0.0296532,-49.4559 
128,8,9,7,128,21485.6,-0.316836,38.789,12.958,118.432,0.342733,94.2689,21.7147,-7.53187,-4.31245,-5.81217,-3.52055,-2.83181,-135.898,11467.5,44.3849,10855.1,17414,-6.67616,-3.45674,-4.10075,-2.66484,-1.9761,0.782737,11575.7,54.2256,10963.4,0.513584,0.991869,0.0090289,22539.1,-0.00118579,1.06232,13.0636,10.3914,118.004,86.9338,0.929885,12.7799,11.4073,117.81,136.135,0.194434,-49.2017 
129,10,11,7,129,20026.2,0.00179285,36.6632,12.6986,118.403,-0.0199577,11.0908,500,-6.17831,-4.55645,-8.70257,-4.23127,-7.03158,-172.533,10343.2,30.9826,10797.7,15163.1,-5.09192,-3.47005,-6.52977,-3.14487,-5.94519,0.729972,10480.6,43.4761,10935.1,0.489387,0.992793,0.00727063,21415.7,-0.00151039,0.957416,12.8838,10.5614,117.906,88.7379,0.909991,12.8794,11.6139,117.774,138.261,0.131791,-49.5231 
130,18,19,7,130,17363.1,-0.32295,32.4858,12.7371,118.41,0.0481578,57.645,436.827,-7.74429,-5.96015,-13.1459,-4.82441,-0.904697,-182.749,8985.92,24.9917,9582.74,13560.1,-6.59357,-4.80943,-10.8445,-3.67369,0.246023,0.577628,9131.48,38.225,9728.3,0.484177,0.992728,0.00718608,18859.8,-0.00152722,0.83999,13.0514,10.402,117.772,87.3352,0.825479,12.5901,11.5417,117.817,136.645,-0.0449798,-49.3103 
131,12,13,7,131,19319.3,-0.314266,35.7179,12.7466,118.539,0.224341,152.942,42.8849,-8.38863,-5.90539,-10.0212,-5.35073,-4.03892,-179.791,10285,21.2242,10074.6,15937.9,-7.25654,-4.77329,-7.757,-4.21864,-2.90683,0.711767,10428.2,34.2433,10217.8,0.505096,0.994286,0.00613565,20646,-0.00135581,0.962037,12.9828,10.4159,117.93,87.4972,0.881003,12.5131,11.383,117.914,136.772,0.0159108,-49.2749 
132,40,41,7,132,14886.2,-0.129207,27.45,12.8637,118.446,0.123166,-59.9121,0.000128916,-9.6822,-4.0291,-10.3946,-5.12077,-6.62858,-169.065,7843.28,3.10673,8185.68,11735.1,-8.61764,-2.96455,-8.26544,-4.05621,-5.56402,0.71951,7977.95,15.3491,8320.34,0.489496,0.996644,0.00338675,16298.3,-0.00150178,0.712537,13.3391,10.5071,117.998,87.2058,0.695204,12.9025,11.5293,117.67,136.855,0.32782,-49.6495 
133,60,61,7,133,16909.7,-0.0309366,31.4863,12.6555,118.529,-0.0259579,11.5857,491.879,-6.71254,-7.33582,-7.81089,-4.15077,-7.59712,-178.429,9170.66,9.44433,8975.78,12981.5,-5.58902,-6.2123,-5.56385,-3.02725,-6.4736,0.792904,9312.79,22.3648,9117.91,0.505287,0.995815,0.00449807,18430.7,-0.00161667,0.850535,12.9882,10.529,117.908,87.5575,0.763202,12.8715,11.5398,117.938,136.94,-0.0305326,-49.3829 
134,50,51,7,134,16062,-0.304975,29.9099,12.821,118.6,0.145166,181.388,412.644,-3.51673,-6.73844,-11.9955,-8.31853,-5.81407,-206.803,8604.63,30.6621,8631.8,13340.5,-2.21455,-5.43626,-9.3911,-7.01634,-4.51189,0.671297,8769.36,45.6372,8796.53,0.499227,0.990975,0.00946655,17565.9,-0.00146335,0.787558,13.1275,10.5051,118.032,87.4033,0.73493,12.7843,11.5531,118.045,136.812,-0.0123735,-49.4091 
135,3,4,7,135,22531.5,-0.0787893,40.8522,12.6489,118.337,0.0902225,65.9579,496.09,-5.94689,-6.13852,-7.6888,-4.14744,-1.29707,-233.661,12599.2,48.3322,10937.6,17015.1,-4.47558,-4.66721,-4.7462,-2.67613,0.174229,0.710437,12785.3,65.2522,11123.7,0.534749,0.991148,0.0106904,23909,-0.00136898,1.18913,12.9087,10.3221,117.888,87.5618,0.961361,12.6493,11.24,117.629,136.894,0.258742,-49.3319 
