cyc,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
13,47.4227,6,13,4004.14,-0.0873894,8.48989,11.4119,118.728,0.163352,-8.41364,10.1937,-10.2872,-6.55059,-6.29079,-4.79784,-3.21951,-174.628,618.421,23.9349,3984.69,3198.7,-9.18764,-5.451,-4.09162,-3.69825,-2.11992,0.833325,757.518,36.5801,4123.79,0.155188,0.922078,0.0160777,4881.31,-0.000583335,0.038194,16.5957,14.1796,118.597,88.3626,0.407638,11.3808,10.3857,117.883,134.05,0.713952,-45.6876 
14,47.2377,1.5,14,4361.88,-0.00556545,10.4961,10.1092,118.771,-0.0246352,18.6177,500,-3.18602,0.326462,1.62916,-8.04033,-2.35223,-157.072,336.213,-2.30862,4833.42,3469.07,-2.19698,1.3155,3.60724,-7.05128,-1.36319,1.6341,461.326,9.06535,4958.53,0.0851178,0.966755,0.00335649,5419.86,-0.000686715,0.0554464,9.03071,-9.04505,119.333,87.2558,0.568041,10.4962,9.80504,117.979,134.428,1.35452,-47.1723 
15,46.2227,10,15,4432.79,-0.0362405,10.3285,10.2366,118.549,-0.0202457,68.8848,1.99147e-12,-2.93658,-3.65948,-0.997561,-2.19193,-3.84975,-149.325,-37.5102,9.42035,5172.88,3487.2,-1.99633,-2.71923,0.882954,-1.25168,-2.90949,1.11046,81.4324,20.2333,5291.83,0.0151551,0.696952,0.00699403,5373.26,-0.000478012,-0.011158,18.6522,7.38285,110.463,75.0267,0.632864,10.4826,9.42064,117.792,133.964,-7.32938,-58.9371 
16,46.2227,10,16,4593.34,-0.10756,10.87,10.301,118.505,-0.102398,88.0258,214.318,-3.38051,-2.38325,-5.59535,-3.13405,-3.75839,-151.662,-22.0371,13.1068,5383.71,3938.47,-2.42554,-1.42828,-3.6854,-2.17908,-2.80341,0.705679,98.767,24.089,5504.52,0.0176266,0.700859,0.007997,5603.28,-0.000554813,-0.0103171,17.3288,8.75039,115.639,74.1399,0.632842,10.4711,9.89339,117.785,133.998,-2.14576,-59.8585 
17,47.2027,10,17,4041.74,-0.0364796,10.1163,9.73327,118.821,0.0588935,27.3961,500,-1.45212,-1.92386,-5.25592,-4.24155,-3.88674,-107.61,-17.5906,-0.236954,4847.51,3257.89,-0.77453,-1.24628,-3.90074,-3.56396,-3.20915,0.692726,68.1245,7.55532,4933.22,0.0136212,0.837463,0.00281328,5001.35,-0.000578803,-0.0112852,22.5629,6.21927,106.215,75.5856,0.594755,10.3212,9.63621,118.122,133.915,-11.9072,-58.3296 
18,47.2127,1.7,18,5112.79,-0.0079242,12.0444,9.90738,118.564,0.00916729,-7.70561,0.00255078,-5.24756,-3.00618,-0.812933,-0.934688,-2.34545,-134.299,340.338,12.0528,5418.88,3886.85,-4.40191,-2.16053,0.878352,-0.0890459,-1.49981,1.12077,447.312,21.7777,5525.85,0.0748869,0.921489,0.00720753,5973.16,-0.000537988,0.060909,8.88381,-8.77481,117.909,86.4378,0.649108,10.2265,9.84899,117.818,133.693,0.0910157,-47.2557 
19,47.2177,1.38,19,5886.95,-0.0941989,13.2537,10.5756,118.773,0.0602418,0.0118752,500,-7.76433,-4.69541,-4.20649,-1.12005,-1.67042,-107.998,473.993,16.0442,6010.9,4562.87,-7.0843,-4.01538,-2.84642,-0.440019,-0.990383,0.814885,560.017,23.8646,6096.92,0.0841254,0.930601,0.00715876,6656.94,-0.000476769,0.0646202,9.86507,9.52245,119.217,88.3625,0.700687,10.5331,9.84953,117.85,134.456,1.36743,-46.0931 
20,47.2977,3.2,20,4692.37,-0.133244,10.8443,10.7923,118.68,-0.0713745,-13.3615,364.808,-4.27839,-4.60403,-8.94046,-2.57881,-2.37193,-119.879,1290.1,-1.78227,4336.77,3840.93,-3.52354,-3.84919,-7.43077,-1.82396,-1.61709,0.592713,1385.59,6.89846,4432.26,0.238162,0.991363,0.00285889,5817.85,-0.000870313,0.155959,10.8198,9.65633,118.213,85.8641,0.452178,11.3611,10.374,117.819,134.096,0.394293,-48.2316 
21,46.2227,10,21,4581.84,-0.125958,10.907,10.4345,118.744,0.0483887,42.6445,213.786,-0.24305,-3.80176,-7.67127,-2.32837,-4.57962,-89.6424,-44.3465,8.12595,5349.08,3772.02,0.321405,-3.2373,-6.54236,-1.76392,-4.01516,0.570636,27.057,14.6172,5420.49,0.00496682,0.514029,0.00494297,5447.54,-0.000464333,-0.0106356,19.6828,8.27931,110.761,76.3438,0.629993,10.2813,9.93196,117.963,134.197,-7.20214,-57.8537 
22,47.9727,10,22,5006.23,-0.0282309,11.035,10.829,118.588,0.0446787,-34.0586,499.979,-2.90332,-0.612179,1.88721,-0.432529,-2.08942,-82.8523,-11.319,11.3196,5602.36,3939.6,-2.38162,-0.0904801,2.9306,0.08917,-1.56773,3.87299,54.6759,17.3191,5668.36,0.00955366,0.643364,0.00559688,5723.03,-0.000336959,-0.00740133,14.5406,11.4445,114.957,71.4357,0.624206,10.6462,10.1215,117.848,133.779,-2.89135,-62.3432 
23,47.2207,1.32,23,4693.81,-0.119893,11.1044,10.406,119.012,-0.0131348,87.1357,35.7063,-3.82031,-0.105127,-1.08434,0.469431,-3.73295,-98.7308,300.664,9.51534,5100.25,3798.88,-3.19863,0.516554,0.159024,1.09111,-3.11127,1.035,379.307,16.6647,5178.9,0.0682427,0.928604,0.00589261,5558.2,-0.000622408,0.0391722,9.36775,-11.1672,119.586,88.5084,0.612066,10.4151,9.73627,118.231,133.821,1.35497,-45.3128 
24,47.2152,1.5,24,4449.77,-0.00797282,11.4426,9.86713,118.773,0.0107372,-7.35092,500,-8.82898,0.94429,-3.07254,-0.435962,-0.310511,-125.24,269.825,-2.00702,5141.2,3678.01,-8.04038,1.73289,-1.49534,0.352639,0.47809,0.785525,369.583,7.06189,5240.96,0.065873,0.967643,0.00247598,5610.54,-0.000887485,0.0499874,9.19251,9.35527,118.93,88.9068,0.632133,10.1681,9.73225,117.949,133.85,0.981184,-44.9434 
25,47.4727,7,25,4344.62,0.00090648,9.02112,11.6318,119.108,0.0251366,7.91125,1.55607e-12,-1.24625,-1.11308,-5.41033,-4.75488,-0.365031,-103.144,655.337,25.5726,4338.17,3422.35,-0.596784,-0.463612,-4.11139,-4.10541,0.284438,0.542811,737.495,33.0415,4420.32,0.142986,0.927296,0.0135825,5157.82,-0.000594394,0.0426294,15.9767,12.9915,119.432,86.3374,0.435374,11.3556,10.649,118.127,133.807,1.30541,-47.4694 
26,47.7227,10,26,3742.38,-0.10842,8.45555,11.0677,118.406,0.18919,43.5124,40.7322,-4.13333,-0.577318,-3.30313,-2.48614,-1.48991,-47.4831,15.4754,-3.404,4292.85,3314.44,-3.83434,-0.278329,-2.70516,-2.18715,-1.19092,0.734682,53.2974,0.0343666,4330.67,0.0121573,0.998873,1.4618e-05,4383.97,-0.000412424,-0.00724735,13.254,4.11326,103.084,79.0473,0.476441,10.7784,10.1234,117.772,134.664,-14.6883,-55.6164 
27,47.2327,1.38,27,4294.13,0.0206141,10.5133,10.1472,118.689,0.00250632,3.70604,1.28906,0.115104,-4.8476,-8.48972,-2.53376,-2.95126,-80.2128,117.399,-16.2417,5084.45,3473.11,0.620183,-4.34252,-7.47957,-2.02868,-2.44619,0.522889,181.292,-10.4333,5148.34,0.0340158,1.11199,-0.0037471,5329.63,-0.000592712,-0.00702312,33.1319,5.86348,113.026,70.2157,0.595734,10.593,9.85929,117.902,134.264,-4.87596,-64.0482 
