cyc,state,freq,VVA,sweepfreq,Blackmantime,dimerswitchtime,squaretime,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,97,43.248,0,48.55,-0.2,0.19,0.01,10,19201,0.0585124,34.7597,11.9498,114.365,0.0110991,7.52537,0.0815111,-1.60372,1.05192,0.230601,2.49401,2.78089,-98.895,9896.57,12.922,9154.04,13524.5,-0.981005,1.67463,1.47603,3.11673,3.4036,0.830146,9975.35,20.0832,9232.82,0.488786,0.996489,0.00399096,20408.4,-6.90294e-05,1.03433,12.187,9.8169,113.898,90.3896,0.882306,11.892,10.7242,113.7,140.625,0.198129,-50.2358 
11,75,46.2227,0,46.05,0.2,-0.19,-0.01,11,10084.1,-0.109042,18.5998,12.4414,114.297,0.105025,-40.682,8.8234,-0.969665,-0.525694,0.4393,-0.975083,3.38144,-229.635,67.8795,20.7205,10340.3,7672.16,0.476288,0.920258,3.3312,0.47087,4.8274,0.667744,250.793,37.3489,10523.2,0.0206549,0.793263,0.00649552,12142,-0.00126707,0.00975784,-21.1506,78.1539,133.593,113,0.930828,12.1005,11.1736,113.394,140.826,20.1989,-27.8264 
12,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,12,10297.1,-0.0880184,18.0571,12.9389,114.514,-0.00364509,63.7791,436.033,-0.355807,-0.935934,1.39364,1.46791,-0.898729,-256.337,1359.11,28.6408,9060.98,7613.27,1.25828,0.678155,4.62182,3.082,0.71536,0.55369,1563.29,47.2028,9265.17,0.129918,0.949812,0.00929763,12032.9,-0.00030395,0.113386,13.4073,11.548,114.688,91.9213,0.742664,12.8201,11.8534,113.671,140.936,1.01662,-49.0149 
13,97,43.248,4.5,48.55,-0.2,0.19,0.01,13,20955.4,-0.00320033,37.3588,12.1938,114.223,-0.0019553,-3.08688,34.7894,-1.01916,-0.720026,1.9565,0.436456,1.92492,-8.22684,10807.6,21.8019,9894.46,14829.7,-0.967359,-0.668224,2.0601,0.488258,1.97673,0.28704,10814.2,22.3976,9901.01,0.491502,0.996389,0.00414984,22002.3,3.2516e-05,1.1028,12.3324,9.90929,113.791,90.7775,0.916637,12.1148,10.9492,113.484,141.159,0.307814,-50.3815 
14,97,43.248,0,48.55,-0.2,0.19,0.01,14,19950.3,-0.0302495,36.5928,-11.9023,114.333,0.0279216,-0.378967,2.32647e-10,0.9016,2.18989,3.61706,-0.718717,0.939667,-117.974,10294.7,-5.66094,9519.45,14178.6,1.64445,2.93274,5.10275,0.0241313,1.68251,0.551863,10388.7,2.88181,9613.42,0.488837,0.999515,0.000551902,21251.9,-9.9659e-05,1.08341,12.1288,9.78994,113.992,90.3768,0.917378,11.9276,10.7138,113.538,140.595,0.454381,-50.2181 
15,75,46.2227,0,46.05,0.2,-0.19,-0.01,15,10577.1,-0.066107,19.4984,12.1675,114.15,0.0100086,13.4802,459.245,1.69786,0.117053,-0.565063,0.445149,2.40493,-233.931,93.0809,22.0536,10696.3,7727.56,3.17086,1.59005,2.38094,1.91815,3.87793,0.815972,279.415,38.9931,10882.6,0.0222167,0.803719,0.00655708,12576.8,-0.000382523,0.0181185,-15.1467,10.4004,123.143,107.995,0.986039,12.0124,11.1509,113.415,140.491,9.72745,-32.4964 
16,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,16,10402.8,-0.0250737,18.1488,12.6926,114.234,0.00457975,-25.2267,500,-2.1751,-1.8688,-4.65445,-0.729276,-0.796633,-224.462,1325.87,24.2307,9149.92,7502.57,-0.761726,-0.455421,-1.8277,0.684102,0.616744,-0.0479924,1504.66,40.4845,9328.72,0.124908,0.955032,0.00793091,12046.1,-0.000217021,0.110049,13.0725,11.5871,114.58,91.6202,0.777475,12.6641,11.5611,113.43,140.827,1.15042,-49.2067 
17,97,43.248,4.5,48.55,-0.2,0.19,0.01,17,19863.4,0.00373841,36.2377,11.8824,114.275,-0.0183714,-5.11512,2.78257e-09,0.676838,-2.34464,-0.490377,-0.301433,-0.093859,-116.455,10410.9,16.8957,9241.06,14020.2,1.41012,-1.61136,0.97619,0.43185,0.639424,0.471251,10503.7,25.3284,9333.82,0.498966,0.995798,0.00497391,21050.9,4.47071e-05,1.08322,12.1138,9.87482,113.799,90.0655,0.88034,11.8388,10.8643,113.661,140.287,0.138062,-50.221 
18,97,43.248,0,48.55,-0.2,0.19,0.01,18,20385.9,0.0595056,36.5221,11.9397,114.432,-0.0584454,7.59279,280.62,0.523163,2.75841,1.81775,0.312088,1.03107,-116.04,10595.9,16.5616,9419.89,14209.8,1.25384,3.48909,3.2791,1.04276,1.76175,0.697124,10688.3,24.9644,9512.32,0.498587,0.995929,0.00481121,21437.3,0.000167658,1.11235,12.1595,9.77355,113.978,89.3377,0.894529,11.9305,10.8045,113.691,139.692,0.286957,-50.3541 
19,75,46.2227,0,46.05,0.2,-0.19,-0.01,19,10764.6,-0.0668739,19.6266,12.3,114.142,0.0149012,248.781,314.9,-1.23513,-1.09653,-3.06095,-0.936677,0.504593,-282.071,120.543,34.1139,10875.1,7979.3,0.540993,0.679597,0.491301,0.839451,2.28072,0.898325,345.223,54.5394,11099.8,0.0267864,0.78341,0.00897007,12888,-0.00130171,0.0108265,-22.9948,72.9747,134.999,113,0.979487,11.9957,11.2754,113.276,140.696,21.7228,-27.6956 
20,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,20,9943.97,-0.109613,17.6757,12.9233,114.46,0.154858,366.217,437.026,1.20306,-0.991071,-2.81552,-1.17261,-1.06114,-268.325,1351.31,38.8292,8887.83,9282.25,2.89264,0.698503,0.563625,0.516959,0.62843,0.893659,1565.04,58.2593,9101.57,0.132073,0.93884,0.0116539,11849.8,-0.000417007,0.12148,13.3626,10.5757,113.868,91.6426,0.73191,12.7042,11.8823,113.725,141.267,0.142818,-49.6246 
21,97,43.248,4.5,48.55,-0.2,0.19,0.01,21,20337.6,-0.0341585,37.1655,11.9619,114.295,0.01154,5.77021,6.41249e-10,-0.168479,0.702675,4.40285,2.92413,-0.552671,-169.706,10517,6.61877,9752.45,14474.4,0.900112,1.77127,6.54003,3.99272,0.515919,0.523323,10652.2,18.9076,9887.63,0.488068,0.996903,0.00351019,21825.2,-0.000102707,1.09159,12.0862,9.93506,113.823,89.9623,0.928807,11.9457,10.7784,113.59,140.338,0.232831,-50.3756 
22,97,43.248,0,48.55,-0.2,0.19,0.01,22,19403.9,0.0109912,35.568,11.8144,114.26,0.000865766,32.5838,1.85791e-09,-0.878708,0.533928,1.19779,3.51843,1.95311,-183.81,10155.7,16.5152,9053.76,13680.3,0.278693,1.69133,3.51259,4.67583,3.11051,0.735277,10302.1,29.8254,9200.17,0.497727,0.994959,0.00593633,20698.3,2.02156e-05,1.05948,12.056,9.91261,113.918,90.4556,0.877711,11.763,10.7414,113.572,140.661,0.345776,-50.2056 
23,75,46.2227,0,46.05,0.2,-0.19,-0.01,23,10904.1,-0.0256575,20.0371,12.1535,114.288,-0.00369826,36.5306,500,-0.874088,-3.63512,-3.17329,-0.517817,-0.0323363,-308.251,104.289,46.5366,10994.1,7931.82,1.06689,-1.69415,0.708655,1.42316,1.90864,0.792377,349.822,68.8577,11239.6,0.0268051,0.743791,0.0111594,13050.6,-0.00123733,0.0100555,-23.955,75.1323,134.999,113,0.998249,11.9325,11.2047,113.498,140.26,21.5011,-27.2599 
24,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,24,10542.6,-0.0335697,18.6157,12.6937,114.117,-0.00465166,-5.07322,500,-0.874641,0.918799,-1.83812,-1.11856,-0.719259,-215.652,1399.22,42.6739,9368.1,7693.17,0.483265,2.27671,0.877689,0.23935,0.638647,0.805634,1571,58.2898,9539.87,0.127195,0.939028,0.0111302,12351.1,-0.000329438,0.125738,12.3256,11.2275,114.044,90.5377,0.778848,12.8021,11.6713,113.329,140.179,0.715614,-49.641 
25,97,43.248,4.5,48.55,-0.2,0.19,0.01,25,19929.1,-0.0212238,36.3385,12.0071,114.417,-0.00189303,-0.0961572,1.87525e-11,-1.24768,1.78282,-3.41256,-0.0882849,-1.64589,-190.681,10592,11.7185,9257.2,14203.7,-0.0470151,2.98349,-1.01123,1.11238,-0.445219,1.39007,10743.8,25.5261,9409.08,0.50261,0.995859,0.00497264,21376.1,-0.000111838,1.08288,12.22,9.99216,113.981,90.4178,0.870438,11.9353,10.931,113.678,140.747,0.302908,-50.3295 
26,97,43.248,0,48.55,-0.2,0.19,0.01,26,21720.3,0.0118448,39.0683,12.1217,114.419,-0.00362413,-18.1995,1.5568,-0.809973,2.55762,5.1928,1.39715,-1.08023,-131.718,11421.3,17.0557,10155.1,15418.5,0.0194226,3.38702,6.85159,2.22655,-0.250837,0.439943,11526.2,26.5938,10260,0.498538,0.995979,0.00475201,23120.1,-0.000102041,1.15063,12.4837,9.97486,113.988,90.5475,0.944546,11.8695,11.0889,113.658,140.734,0.330843,-50.1867 
27,75,46.2227,0,46.05,0.2,-0.19,-0.01,27,10610.2,-0.0308012,19.3442,12.3736,114.099,0.00807082,2.83184,500,-0.460566,-1.24187,-1.2637,1.55608,1.46902,-189.136,106.04,52.225,10714.4,7792.64,0.730373,-0.050928,1.11818,2.74702,2.65996,0.844796,256.694,65.9208,10865,0.0204795,0.689935,0.011053,12534.2,-0.00134619,0.0110654,-23.5043,75.6932,134.419,113,0.969654,12.0211,11.1428,113.296,139.81,21.1227,-26.8097 
28,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,28,10489.2,-0.0111221,18.4645,12.7846,114.725,0.00122689,2.91682,500,1.10122,-1.5043,-0.911228,0.668282,-0.306988,-248.407,1541.75,26.7217,9165.91,7684.69,2.66538,0.0598567,2.21708,2.23244,1.25717,0.737061,1739.61,44.7095,9363.77,0.141194,0.956959,0.00871887,12320.7,-0.000415897,0.140258,12.9916,10.802,114.383,91.5698,0.755121,12.9258,11.7449,113.892,140.596,0.491309,-49.0264 
29,97,43.248,4.5,48.55,-0.2,0.19,0.01,29,20343.6,0.000178787,36.5982,12.0736,114.558,-0.0317154,-0.733951,276.144,-0.11504,3.46378,-2.40125,-2.20967,-0.605988,-198.034,10838,23.2333,9338.03,14385.2,1.13193,4.71074,0.0926799,-0.962703,0.64098,0.98349,10995.7,37.5734,9495.77,0.506111,0.994056,0.0072362,21726,-1.89048e-05,1.09011,12.2179,10.1228,114.207,89.9088,0.855148,12.065,11.122,113.762,140.059,0.444422,-50.1504 
30,97,43.248,0,48.55,-0.2,0.19,0.01,30,22109.1,-0.00487531,39.9489,-12.0353,114.373,0.0178556,-8.05196,281.396,2.74856,0.1689,-2.76157,0.26128,0.302403,-189.473,11895.9,8.65015,9974.31,15656.2,3.94162,1.36196,-0.375443,1.45434,1.49546,1.04766,12046.8,22.3704,10125.2,0.512885,0.996761,0.00405339,23488.3,-2.02315e-05,1.21448,12.3043,9.95724,113.963,89.8804,0.956053,11.8628,10.7954,113.63,139.808,0.333026,-49.9275 
31,75,46.2227,0,46.05,0.2,-0.19,-0.01,31,10799.8,-0.0483848,19.9435,12.2862,114.292,0.0153163,-8.97773,2.5212,-1.25423,-2.57917,-0.793711,0.355245,-1.1624,-334.485,92.1819,37.9589,11066.2,7980.99,0.851937,-0.473006,3.41861,2.46141,0.943764,0.525372,358.611,62.1798,11332.6,0.0272408,0.767205,0.0100061,13164.5,-0.000533126,0.0234765,-14.578,10.0671,121.561,107.566,0.994837,12.1528,11.2744,113.567,140.207,7.99422,-32.6409 
32,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,32,10187,-0.0100489,18.1065,12.7576,114.473,-0.00492941,31.2458,500,-1.3955,0.814859,2.45281,1.46623,3.05949,-261.411,1520.3,27.0018,8952.96,7524.65,0.250538,2.46089,5.74488,3.11227,4.70552,0.646992,1728.53,45.9312,9161.18,0.143082,0.955565,0.00915119,12080.7,-0.000399522,0.127361,13.3207,11.364,114.406,90.8852,0.752474,12.6704,11.6539,113.752,139.684,0.653626,-48.7991 
33,97,43.248,4.5,48.55,-0.2,0.19,0.01,33,20303.1,-0.0266098,36.8021,11.9507,114.348,0.014831,9.37512,1.59238e-14,2.77202,1.80545,2.16481,2.42772,2.02173,-172.877,10792.9,4.2787,9394.99,14321.9,3.86057,2.89401,4.34192,3.51628,3.11028,0.755013,10930.7,16.7971,9532.69,0.503656,0.997318,0.00323539,21702.6,-0.000108035,1.11866,12.2276,9.88095,113.834,90.3346,0.884062,11.8773,10.9672,113.611,140.473,0.223317,-50.1386 
34,97,43.248,0,48.55,-0.2,0.19,0.01,34,21639.4,0.0125203,38.6784,12.2124,114.267,0.0115167,0.679097,4.22294e-11,0.617894,-0.167695,-0.296589,0.951651,-1.47518,-169.561,11379.7,20.3963,10101.5,15377,1.68558,0.899988,1.83878,2.01933,-0.407496,0.695374,11514.8,32.6747,10236.5,0.498863,0.995059,0.00584557,23082.1,-8.49854e-05,1.13871,12.4178,10.0454,113.847,89.9627,0.923042,12.0899,11.1408,113.588,140.121,0.259435,-50.1586 
35,75,46.2227,0,46.05,0.2,-0.19,-0.01,35,10908.3,-0.116581,19.7685,12.6547,114.348,0.0248551,145.18,253.91,-2.15246,-2.77024,0.232947,-0.941849,-0.750597,-269.864,122.523,52.3638,11004.8,8261.14,-0.453202,-1.07098,3.63147,0.757413,0.948665,0.0476997,337.48,71.9053,11219.8,0.0259285,0.728404,0.011668,13015.8,-0.00138985,0.0111586,23.6894,-75.5356,133.559,113,0.980715,12.2636,11.1303,113.593,139.883,19.9656,-26.8831 
36,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,36,10716.1,-0.0604976,18.8311,12.7253,114.406,0.0203495,-12.108,359.437,0.85964,0.867087,-1.96924,0.462572,0.974464,-278.164,1472.08,42.4023,9405.7,7808.81,2.61116,2.61861,1.53381,2.2141,2.72599,0.868946,1693.65,62.5448,9627.26,0.134711,0.939297,0.011826,12572.5,-0.000320778,0.135191,11.933,11.376,114.563,90.8418,0.774719,12.854,11.7921,113.599,139.633,0.963515,-48.7912 
37,97,43.248,4.5,48.55,-0.2,0.19,0.01,37,20890.8,0.00649116,37.2098,12.1754,114.294,-0.0072822,-3.40446,153.305,-0.0413812,-0.170856,-0.977411,2.59282,-0.627861,-138.436,10854.8,34.4189,9736.58,14748.9,0.830313,0.700839,0.765978,3.46451,0.243834,0.872453,10965.1,44.4434,9846.85,0.496337,0.992957,0.00824572,22092,0.00020159,1.10082,12.2319,10.0281,113.931,90.4298,0.897489,11.985,10.9878,113.466,140.647,0.465138,-50.2171 
38,97,43.248,0,48.55,-0.2,0.19,0.01,38,20803.5,0.0634703,37.2005,11.9538,114.311,-0.0854173,3.08216,457.333,-1.54779,-2.4358,3.72788,-0.0222266,-1.078,-140.309,10619.4,15.8041,9764.76,14484.5,-0.6643,-1.55231,5.49486,0.861265,-0.194507,-0.392864,10731.2,25.9643,9876.52,0.490195,0.995784,0.00481935,21891.7,0.000199442,1.10924,12.2937,9.72501,113.909,89.5219,0.938392,11.8201,10.7793,113.538,139.808,0.371212,-50.286 
39,75,46.2227,0,46.05,0.2,-0.19,-0.01,39,10833.5,-0.0704146,19.8652,12.2477,114.202,0.019987,-50.5406,334.113,-3.05227,-1.26658,0.746307,2.15331,1.12018,-303.302,95.6383,42.4666,11012.9,7953.23,-1.14246,0.643231,4.56594,4.06313,3.02999,0.59086,337.23,64.4295,11254.5,0.0258318,0.749431,0.0104356,13054.8,-0.00133589,0.0101666,24.5766,73.5464,135,113,1.00654,12.0058,11.0578,113.41,140.25,21.5898,-27.2501 
40,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,40,9993.99,-0.0205763,17.7183,12.7963,114.285,0.0122267,3.38092,0.784032,-1.08962,-2.31932,2.03303,0.0835991,0.344802,-233.588,1352.61,30.0309,8938.51,7382.12,0.381218,-0.848477,4.97471,1.55444,1.81564,0.368494,1538.67,46.9455,9124.57,0.129852,0.949313,0.00938857,11849.4,-0.000450105,0.127175,12.7935,10.4911,113.958,90.6967,0.740394,12.8559,11.7306,113.504,139.987,0.453653,-49.2902 
41,97,43.248,4.5,48.55,-0.2,0.19,0.01,41,19773.5,-0.0757038,36.1511,12.1184,114.514,0.00097392,22.3474,5.28944,0.311198,3.14588,0.853594,-0.0665853,0.306076,-127.382,10716.4,26.7022,9003.15,14262.2,1.11329,3.94797,2.45777,0.735505,1.10817,0.737493,10817.8,35.9262,9104.61,0.512547,0.994222,0.00721637,21106.1,-5.40568e-05,1.10061,12.2992,9.85895,114.236,90.4185,0.853362,11.7699,10.9138,113.666,140.62,0.569606,-50.2015 
42,97,43.248,0,48.55,-0.2,0.19,0.01,42,20616.4,0.0288192,37.2124,12.0735,114.257,-0.0237463,-51.6439,3.02008e-11,-1.35103,0.462187,0.190239,-0.982521,2.60033,-138.823,10638.8,30.5297,9835.51,14665.6,-0.476893,1.33632,1.93851,-0.108387,3.47446,0.685512,10749.4,40.5822,9946.09,0.488864,0.993437,0.00746012,21988.4,-4.01208e-06,1.06762,12.2847,10.0926,113.861,90.8572,0.906561,11.9699,11.09,113.549,141.404,0.312101,-50.5472 
43,75,46.2227,0,46.05,0.2,-0.19,-0.01,43,10732.9,-0.122508,19.6029,12.6015,114.368,0.0685858,5.16629,40.3092,-1.6331,-0.400105,0.819646,0.40544,-1.17678,-180.998,80.1673,39.4756,10952.6,8053.06,-0.493406,0.73959,3.09904,1.54514,-0.0370822,0.361455,224.339,52.5821,11096.8,0.0175763,0.70913,0.00865327,12763.7,-0.00139537,0.00987211,23.8474,77.14,134.908,113,0.978163,12.2664,11.1349,113.56,139.301,21.3473,-26.3014 
44,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,44,10054.9,-0.0896368,17.538,13.033,114.463,0.025644,-48.6873,494.234,-0.0273346,1.87327,2.12055,3.08277,-0.641043,-234.295,1323.81,20.6731,8957.57,7481.45,1.44796,3.34856,5.07114,4.55807,0.834254,0.667684,1510.44,37.639,9144.19,0.127534,0.958214,0.00752535,11843.4,-0.00035508,0.114621,12.8737,11.1831,114.179,91.1724,0.750345,12.9183,11.5186,113.699,140.005,0.480367,-48.8328 
45,97,43.248,4.5,48.55,-0.2,0.19,0.01,45,19229.9,-0.0184935,34.5856,12.138,114.487,0.033533,307.984,121.802,-2.86755,0.16506,2.63887,2.32638,-0.721074,-151.415,9956.61,28.9214,9121.49,14002,-1.91413,1.11848,4.5457,3.2798,0.232343,0.374059,10077.2,39.8857,9242.1,0.491074,0.993121,0.0078872,20520.8,-2.38218e-05,1.02221,12.3075,9.87214,114.048,89.8227,0.858805,12.017,10.8325,113.799,140.047,0.248299,-50.224 
46,97,43.248,0,48.55,-0.2,0.19,0.01,46,20405.2,-0.0302456,37.2624,11.9269,114.429,0.0489315,-9.50596,1.49573e-10,-0.976273,1.4241,1.92731,-0.0272644,2.12208,-111.422,10717.4,1.49626,9554.25,14482.7,-0.274677,2.1257,3.3305,0.674331,2.82368,0.616281,10806.1,9.56461,9643,0.497916,0.998453,0.0018238,21702.7,-0.000114013,1.13469,12.2415,9.64253,113.916,89.8046,0.937581,11.8298,10.6129,113.851,139.824,0.0649557,-50.019 
47,75,46.2227,0,46.05,0.2,-0.19,-0.01,47,10342.3,-0.117044,19.2256,12.3754,114.556,-0.210955,12.367,269.144,-0.786534,-1.44455,0.439595,-0.326092,0.722758,-236.62,11.8379,30.6069,10669.4,7830.12,0.703397,0.045377,3.41946,1.16384,2.21269,0.546777,200.314,47.7411,10857.9,0.016064,0.705677,0.00803448,12469.7,-0.000578047,0.0203994,12.9329,-9.64356,119.229,106.788,0.976639,12.2122,11.0863,113.749,139.154,5.47974,-32.3668 
48,75,47.3227,3.2,46.05,0.2,-0.19,-0.01,48,9582.34,-0.0422889,16.8741,12.6195,114.248,-0.0222989,4.94581,274.246,0.562361,0.474556,-0.553694,0.529678,-1.16669,-233.018,1269.26,32.8629,8368.65,6935.56,2.02961,1.94181,2.38081,1.99693,0.300563,0.724753,1454.86,49.7363,8554.26,0.130819,0.943551,0.0105969,11121.2,-0.000183771,0.110077,12.6262,11.3633,114.072,90.4887,0.712615,12.7358,11.4801,113.541,139.656,0.531075,-49.1671 
49,97,43.248,4.5,48.55,-0.2,0.19,0.01,49,20381.3,0.00991751,36.7409,12.019,114.276,-0.0262082,30.6299,286.006,-1.88759,0.479395,-0.630487,0.321607,1.15152,-166.876,10391.5,21.6562,9789.07,14401.3,-0.836822,1.53017,1.47106,1.37238,2.20229,0.743677,10524.4,33.74,9921.99,0.484187,0.994421,0.00622514,21736.3,8.81923e-05,1.07914,12.1837,9.83133,113.807,89.6064,0.935742,11.7885,10.8138,113.588,139.81,0.218693,-50.2031 
50,97,43.248,0,48.55,-0.2,0.19,0.01,50,20041,-9.70038e-05,36.0968,-12.0601,114.214,-0.00726662,-10.3529,30.7259,-0.173043,1.50586,4.89286,5.78641,3.70292,-155.017,10282.1,30.2329,9555.54,14174,0.803057,2.48196,6.84506,6.76251,4.67902,0.682682,10405.6,41.458,9679.02,0.487544,0.993076,0.0078285,21342.9,6.75501e-05,1.05623,12.1846,9.98719,113.817,89.7683,0.891661,11.9186,10.9278,113.473,140.025,0.344381,-50.2569 
51,75,46.2227,0,46.05,0.2,-0.19,-0.01,51,10266.8,-0.0788802,18.8584,12.3006,114.282,0.0626144,123.848,498.378,0.673579,2.79685,0.311852,2.09097,2.93777,-272.284,75.976,43.0137,10419,7803.82,2.38808,4.51135,3.74086,3.80547,4.65227,0.804123,292.861,62.7305,10635.9,0.0237878,0.727353,0.010748,12311.4,-0.000392021,0.019206,-15.2945,10.8184,119.596,106.135,0.91823,12.1796,11.4528,113.537,139.609,6.05939,-33.4735 
