5.933341509255672663e-02, 4.472447895447083255e+01, 8.355412895498244563e-02, 8.046615142985212576e-02
7.795335704394894261e-02, 4.492773291084144915e+01, 5.684728846298971877e-02, 7.900931353962450943e-02
4.082381077104222517e-02, 4.482210473313396903e+01, 3.919352228942434707e-02, 8.224603012774987787e-02
5.232431273727481541e-02, 4.491894444255120789e+01, 1.480372653862957640e-02, 7.722476502552536037e-02
4.403383028556027978e-02, 4.481464627797110722e+01, 1.032186150541494069e-01, 7.468468372936169775e-02
1.222506294357684348e-02, 4.484599835800806034e+01, -1.173080906047277439e-02, 7.843123333333332226e-02
4.117279239586128098e-02, 4.472948013959651803e+01, 8.433941315689840942e-03, 8.079395500000000063e-02
-5.361738298915107170e-02, 4.447777342974034553e+01, 1.132821651718772804e-01, 8.351428108932947014e-02
3.814957832030561879e-02, 4.478182653338394914e+01, 2.196356999973059221e-04, 8.538057142867171156e-02
-3.795060363772887607e-02, 4.441773416923646067e+01, -3.645178161204447598e-01, 9.932194746100540816e-02
3.113857101050063886e-02, 4.481598365526647143e+01, -7.613043928630823173e-03, 8.820712105263157909e-02
3.477768060363194830e-02, 4.478849109848482613e+01, 2.542704872266512983e-02, 7.882379156226122785e-02
3.158046813960509180e-02, 4.476067292728709646e+01, 5.395068253823172288e-02, 8.459829517001500598e-02
1.584979997739838567e-02, 4.474077326626351692e+01, -8.176916427736614576e-03, 8.330812499999999676e-02
3.274136934072486432e-02, 4.484790522738442320e+01, 1.828044294812719572e-02, 8.930603500000000583e-02
-2.968572622093579305e-02, 4.477976551807592642e+01, -4.900733571006489486e-03, 8.738210952380952301e-02
3.948786861292735012e-02, 4.511495752656569636e+01, -1.540776562852314013e-03, 8.857931904778129639e-02
3.114654540636891886e-02, 4.488544872619788606e+01, 1.729350608207908813e-01, 7.726366850140503617e-02
-4.816339611918905861e-02, 4.500608533214936102e+01, -7.030930974239538991e-04, 9.509300560686120840e-02
-4.296791827181770801e-02, 4.478471922022323071e+01, 1.896554645081759138e-01, 9.769295129373643805e-02
1.109024863204147518e-02, 4.482505640761734611e+01, -9.635069110151047583e-04, 7.742555714217176643e-02
-4.239089404246725035e-02, 4.481421039423040042e+01, 4.690061163025430746e-01, 8.861985492042245838e-02
4.183394827392635656e-02, 4.508483094410524217e+01, 1.917272578434830177e-01, 7.793213289067141281e-02
2.850336658445581928e-02, 4.499767351953197903e+01, 2.962265053494787456e-02, 7.559161500000503853e-02
1.708458861232943146e-02, 4.484679947746234774e+01, -3.223245496491888851e-03, 8.308152857142843406e-02
3.855032278680740887e-02, 4.493087161869664925e+01, -8.182161503297183391e-02, 8.379899701288973102e-02
1.377033378496623182e-02, 4.483558608936442624e+01, -6.826938731062822535e-03, 8.650365238099244625e-02
