,filename,time,B,e_B,A,x0,sigma,C,e_A,e_x0,e_sigma,e_C
0,2023-10-26_H_e.dat,5.0,202.0044701872723,0.003892995780631736,0.12581844176979393,44.80181278809115,0.08977183510340551,0.03783159474578861,0.014731756093608722,0.0006082908250711976,0.008705562032129266,0.015495472106781306
1,2023-10-26_I_e.dat,45.0,202.02691402990277,0.005565821378894498,0.1129542603669991,44.805319599978745,0.07999390495154832,0.05172899220891611,0.018219638318300216,0.0008696135207700036,0.011404326289803356,0.019377352655921967
2,2023-10-26_J_e.dat,85.0,202.09522037684158,0.0037452583341917034,0.12528272401213045,44.81599089760427,0.09374152468647427,0.02886164906545642,0.020405394475623125,0.0005850473871845706,0.011621184479173319,0.021233406181927615
3,2023-10-26_K_e.dat,125.0,202.14043545453202,0.004772504366627572,0.1278389622198585,44.82305351289132,0.09338837575729803,0.025623011976705422,0.01502892348303707,0.0007454114540852761,0.00951800449374111,0.01592278626559206
4,2023-10-26_L_e.dat,165.0,202.08110202040493,0.0026006140861909444,0.1224578570369369,44.813785407889064,0.08802187327159981,0.03512689942192399,0.013829665239036046,0.00040626022442110776,0.007810437201522833,0.014480775724794654
5,2023-10-26_M_e.dat,205.0,202.0072837046645,0.0032175470614390633,0.12398801111230064,44.80225240829153,0.08777084777106779,0.032044092646175686,0.012545604826561559,0.0005027464552542473,0.0071744840442130526,0.013162256356416904
6,2023-10-26_O_e.dat,225.0,202.0096728204071,0.0036076553367365705,0.1260611215889322,44.802625711599646,0.0904915578695007,0.02822764535825242,0.015745275068226695,0.0005636970787874833,0.0089513453107586,0.016468707466369463
7,2023-10-26_Q_e.dat,305.0,202.14200269633724,0.005560486902226103,0.1290998496656118,44.82329829959376,0.09558942556038916,0.026357278682933374,0.016616251028411466,0.0008684803488330279,0.01048122693754627,0.017524393517445405
8,2023-10-26_R_e.dat,345.0,202.12034348061405,0.003478380662983227,0.1428906092161561,44.81991525579925,0.09876840264959844,0.01830381220345337,0.0171320321920151,0.0005433176807356202,0.009127786076682081,0.017830752579989954
