cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
210,44.84,0.45,210,26229,-0.104684,57.8543,11.353,120.275,0.0248567,5.48148,499.985,-4.79937,-2.0571,-1.68188,-3.44235,-4.99874,145.173,2146.23,-62.5984,26611.1,21386.1,-5.71348,-2.97121,-3.51012,-4.35647,-5.91286,0.843746,1942.61,-70.1399,26407.5,0.0787978,1.06745,-0.0049168,24653,-0.00433597,0.342218,9.55788,9.43839,121.355,90.3077,2.62088,12.0285,11.1265,119.76,140.032,1.59484,-49.7243 
211,44.79,0.45,211,29976.9,-0.381633,61.6752,11.935,120.228,1.15607,-864.611,7.23046e-05,-3.68803,-2.09191,1.82428,-2.32118,-7.49429,147.956,2957.77,-40.1281,29132.2,56501.1,-4.61967,-3.02355,-0.0389987,-3.25282,-8.42593,0.997986,2750.25,-47.8141,28924.7,0.0995548,1.03138,-0.0030544,27625.5,-0.0038034,0.375368,10.2935,9.99005,121.458,89.8294,2.6515,12.4556,11.5537,119.581,139.617,1.87723,-49.7878 
212,44.77,0.45,212,28270.8,-0.941768,60.9911,11.8195,120.248,1.65381,-399.863,466.198,-1.59246,-0.710487,4.76661,-1.41825,-3.7639,72.6015,1727.91,-50.1346,29004.9,44994.5,-2.04961,-1.16764,3.8523,-1.8754,-4.22106,1.70537,1626.08,-53.9061,28903.1,0.0614014,1.06159,-0.00344749,26482.7,-0.00426328,0.261966,9.56161,9.28376,121.65,89.6042,2.77136,12.2119,11.299,119.659,139.621,1.99081,-50.0172 
213,44.85,0.45,213,26580.8,-0.169692,58.6631,11.4061,120.583,0.217131,-47.9294,500,-0.149965,-0.526603,-0.489156,-4.21727,-3.08454,183.679,1541.67,-49.272,27721.6,22120.8,-1.30654,-1.68318,-2.80231,-5.37385,-4.24112,0.818114,1284.04,-58.8138,27464,0.0515614,1.08714,-0.00396046,24903.1,-0.00440897,0.255803,9.26548,9.60463,121.694,89.889,2.72105,12.0315,11.1245,120.028,139.523,1.66636,-49.634 
214,44.765,0.45,214,26763.4,-0.347374,57.788,11.6747,120.107,-0.161167,436.36,2.28456e-09,0.713925,-2.71025,-1.15212,-2.93987,-5.21856,194.579,939.921,-66.4339,28306.7,24251.8,-0.511288,-3.93546,-3.60255,-4.16509,-6.44377,0.806918,667.005,-76.5419,28033.8,0.0269213,1.25128,-0.00505501,24776.1,-0.00438362,0.183541,9.30931,9.19697,121.583,90.1844,2.68706,12.2561,11.3301,119.542,139.433,2.04048,-49.2486 
215,44.855,0.45,215,29312.5,-0.103832,62.358,11.7125,120.462,-0.496991,632.617,500,0.833594,-2.41046,0.487977,-1.80799,-4.08807,152.28,1526.78,-47.8008,30375.1,34010.8,-0.125275,-3.36933,-1.42976,-2.76686,-5.04694,0.887758,1313.2,-55.7115,30161.5,0.048187,1.0802,-0.00341418,27252.1,-0.00459738,0.24528,9.41252,9.75325,122.157,90.3538,2.82587,12.3599,11.4677,119.93,139.651,2.22734,-49.2975 
216,44.815,0.45,216,22322.2,0.054135,51.8261,-10.8678,120.504,-0.0264038,-55.5398,9.48418e-13,-2.09357,-1.85521,2.75208,-0.965802,-3.43383,155.454,2577.06,-28.2826,22072.2,18382.9,-3.07243,-2.83406,0.79438,-1.94465,-4.41268,1.06926,2359.03,-36.3581,21854.2,0.111519,1.02772,-0.00307408,21153.6,-0.00375546,0.385582,9.45531,9.2377,121.182,89.8176,2.38609,11.4894,10.652,119.98,139.503,1.2022,-49.6858 
217,44.795,0.45,217,29426.9,0.031265,62.5033,11.557,120.498,-0.121004,18.4444,500,-9.61142,-3.991,-4.93325,-5.58849,1.18087,222.106,3187.69,-26.3429,28506,23587.6,-11.01,-5.38954,-7.73033,-6.98703,-0.217671,0.753297,2876.17,-37.8808,28194.5,0.10604,1.02359,-0.00248111,27123.4,-0.00393727,0.41545,10.0917,9.91545,121.508,89.7701,2.69991,12.2077,11.3387,119.952,139.398,1.55617,-49.6275 
218,44.83,0.45,218,28378.5,-0.922041,61.0571,11.8189,120.262,-4.38238,4518.79,484.841,-5.80157,-1.57293,-0.374376,1.52922,-4.45744,158.292,2803.53,-23.4548,27818.1,668145,-6.79829,-2.56965,-2.36782,0.5325,-5.45416,0.857852,2581.51,-31.6778,27596.1,0.0981033,1.02195,-0.00211905,26314.2,-0.00403554,0.383496,10.1929,9.61495,121.166,89.4624,2.66192,12.2079,11.2697,119.684,139.572,1.48237,-50.1101 
219,44.81,0.45,219,27666.5,-0.110236,58.4345,11.5975,120.64,0.00944023,185.947,500,-0.504596,-1.21031,-2.49498,-1.53088,-1.37194,146.048,3400.61,-34.9324,26509.2,22118.3,-1.42422,-2.12993,-4.33423,-2.4505,-2.29156,0.656843,3195.77,-42.5193,26304.4,0.123783,1.02384,-0.00298654,25817.5,-0.00356132,0.427072,10.0893,9.84599,121.565,90.424,2.51848,12.2163,11.2484,120.035,140.259,1.5303,-49.8349 
220,44.775,0.45,220,28548.7,-0.899465,60.6561,11.9052,120.402,0.321329,941.292,35.9734,-2.33833,2.63918,-2.11029,-1.7359,0.817531,156.301,2143.76,-41.4514,28785.3,33353.6,-3.32252,1.65499,-4.07866,-2.72009,-0.166657,0.527547,1924.53,-49.5709,28566.1,0.0726475,1.0472,-0.00320687,26491.3,-0.00410589,0.280935,10.0831,9.94931,121.687,89.6452,2.70692,12.3336,11.3427,119.789,139.282,1.89826,-49.6365 
221,44.86,0.45,221,30370.4,-0.0692956,62.1037,11.969,120.433,0.0941751,-72.5713,500,-4.25652,-3.76349,-9.40171,2.74402,-4.0827,179.399,1066.91,-63.5505,31559.5,24419.9,-5.38615,-4.89312,-11.661,1.61439,-5.21233,0.543391,815.287,-72.8699,31307.8,0.0293903,1.18542,-0.00430602,27740,-0.00425481,0.173637,9.86746,9.54335,122.106,91.0446,2.86393,12.5484,11.5453,119.969,140.027,2.13696,-48.9829 
222,44.76,0.45,222,31742.1,-0.513653,63.3772,12.2938,120.725,0.898956,-532.023,499.84,-2.86651,-5.2642,-6.91273,-2.34486,-2.65258,161.133,1165.63,-41.1091,32910.6,40932.9,-3.88112,-6.27881,-8.94196,-3.35947,-3.66719,0.657771,939.625,-49.4797,32684.6,0.0323469,1.10151,-0.00279647,29048.4,-0.00419356,0.152906,10.7629,10.1186,122.529,90.6181,2.81858,12.8372,11.8999,120.201,139.859,2.32748,-49.241 
223,44.785,0.45,223,30336.3,-0.0360711,61.7431,11.8918,120.021,0.0249922,-51.1515,500,-0.432161,-1.50324,-10.053,-4.36391,2.02601,211.51,2735.88,-36.2429,29676.2,23943.4,-1.76398,-2.83506,-12.7166,-5.69573,0.694184,0.430188,2439.22,-47.2305,29379.6,0.0880406,1.03507,-0.00297016,27705.6,-0.00370408,0.347156,10.3395,9.85287,121.225,89.4864,2.69133,12.4803,11.5466,119.447,139.157,1.77845,-49.6705 
224,44.835,0.45,224,31730.2,-0.114567,64.2147,12.0132,120.433,0.0489707,60.9616,7.76568,-4.16945,-3.42167,-2.61489,-2.22816,-3.42402,178.563,2756.12,-35.6337,31235.3,25209.5,-5.29382,-4.54604,-4.86362,-3.35253,-4.54839,0.784837,2505.67,-44.9097,30984.8,0.0859501,1.03238,-0.00267711,29152.6,-0.0041925,0.364365,10.6702,9.72587,121.495,89.5601,2.78661,12.6463,11.6132,119.812,139.163,1.68323,-49.6026 
225,44.8,0.45,225,32493.2,-0.000522971,65.4254,12.0359,120.677,0.014333,-196.065,499.962,-2.34237,1.74266,-0.480602,4.00759,-4.28325,178.348,3618.76,-28.6649,31251.3,25725.8,-3.46538,0.619656,-2.72662,2.88458,-5.40626,0.663132,3368.61,-37.9297,31001.2,0.112176,1.0201,-0.00225889,30029.6,-0.00402982,0.441312,10.7183,9.95729,121.655,89.3049,2.72741,12.7053,11.7468,120.085,139.31,1.57034,-50.005 
226,44.82,0.45,226,30864.7,-0.0608533,63.9605,11.8921,120.802,-0.141987,107.136,500,1.71168,-2.86999,-4.38441,-5.61377,-0.746021,137.961,3132.94,-54.921,30225.5,25255.9,0.842979,-3.73869,-6.12181,-6.48247,-1.61472,0.642307,2939.44,-62.0877,30032,0.102181,1.03838,-0.0038229,28767,-0.00445149,0.423512,10.2183,9.92107,121.687,90.329,2.71821,12.6383,11.5598,120.191,140.469,1.49632,-50.1399 
227,44.825,0.45,227,27935.4,-0.0739923,60.1194,11.522,120.713,-0.0868657,95.0067,0.000521179,-3.36532,0.206554,-1.07856,-1.0876,2.02092,107.383,2971.02,-41.4263,27443.2,22818.2,-4.04148,-0.469608,-2.43088,-1.76377,1.34476,0.669761,2820.41,-47.0046,27292.6,0.107272,1.03004,-0.00318266,26292,-0.00422475,0.418124,9.80208,9.73154,121.719,89.3413,2.6333,12.2068,11.2344,120.092,139.155,1.62647,-49.8141 
228,44.805,0.45,228,31690.8,-0.249384,64.8857,12.0006,120.522,0.249489,51.8391,500,0.429443,-2.9686,-3.2211,-5.28065,-0.978324,188.619,3424.26,-52.3818,30647.1,25769.3,-0.758238,-4.15628,-5.59646,-6.46833,-2.16601,0.707685,3159.71,-62.1802,30382.6,0.107881,1.03567,-0.00378427,29288.7,-0.00426024,0.442295,10.5156,10.0928,121.468,90.0935,2.67815,12.6685,11.8067,119.957,140.295,1.51048,-50.2019 
229,44.78,0.45,229,25594,-0.109318,57.0168,11.2962,120.532,0.276356,-74.6609,500,-4.86303,-0.439207,-4.72579,-6.41647,-7.07035,198.834,1818.9,-64.9903,26273.9,21638.4,-6.11503,-1.69121,-7.2298,-7.66848,-8.32235,0.766983,1540.01,-75.3193,25995,0.0644472,1.0936,-0.00536606,23895.7,-0.00439256,0.302756,9.64073,9.37801,121.945,89.6729,2.62103,11.9603,11.0777,119.992,139.212,1.95241,-49.5388 
230,44.845,0.45,230,27900.6,-0.204756,60.5718,11.4607,120.721,0.0550181,120.627,500,-0.1923,1.75993,-3.12808,-5.76612,-6.12525,189.845,1847.5,-45.7288,28481.2,22814.5,-1.3877,0.564532,-5.51889,-6.96153,-7.32065,0.732408,1581.22,-55.5909,28214.9,0.0611784,1.06556,-0.00364266,25846,-0.00434686,0.316363,9.53617,8.99449,121.795,89.7937,2.77538,12.1137,11.1581,120.193,139.715,1.60212,-49.9209 
