cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
21,44.84,0.09,21,31233,-0.271713,63.4488,12.071,120.365,0.840329,-554.076,0.000132615,-0.242651,-3.86196,1.06293,-3.43709,0.814457,210.044,2785.82,-51.487,30633.1,40089.3,-1.56524,-5.18455,-1.58225,-4.75968,-0.508133,0.883657,2491.21,-62.3983,30338.5,0.0871592,1.04584,-0.00380313,28582.3,-0.00396159,0.342779,10.3467,10.1581,121.6,88.1069,2.72096,12.631,11.6891,119.74,137.567,1.8598,-49.4596 
22,44.79,0.09,22,30001.7,0.0284892,61.5948,11.9601,120.5,-0.157282,-53.3195,431.435,-1.19633,-0.965819,3.98235,-3.10439,-2.89531,196.101,2684.4,-50.9753,29817.7,24254.3,-2.43112,-2.20062,1.51275,-4.33919,-4.1301,1.13054,2409.35,-61.1623,29542.6,0.0866173,1.04649,-0.00382832,27816,-0.00428217,0.351774,10.2281,9.92573,121.867,87.8364,2.67722,12.6397,11.5668,119.86,137.38,2.0063,-49.5438 
23,44.77,0.09,23,31629.4,-0.781991,61.8204,12.5479,120.277,0.850619,33.9681,303.136,-4.86887,-0.0347513,3.47176,-2.78924,-2.22593,135.2,1981.53,-33.2775,31622.8,26192.7,-5.72019,-0.88607,1.76912,-3.64056,-3.07725,1.15311,1791.9,-40.3008,31433.2,0.0621659,1.04097,-0.00236738,28824.4,-0.00369094,0.204282,11.5474,10.7042,121.849,87.9048,2.73195,12.9237,11.7148,119.594,136.863,2.25489,-48.958 
24,44.85,0.09,24,33767,-0.119252,65.7775,12.44,120.119,0.00110438,23.7534,499.409,-4.48411,1.46333,-4.13868,-0.732426,-3.09767,171.685,2227.49,-39.197,33889.4,26638.3,-5.56516,0.382278,-6.30079,-1.81348,-4.17872,0.639458,1986.68,-48.1157,33648.6,0.0642431,1.04426,-0.00264107,30924.5,-0.00428298,0.257964,10.854,10.3091,121.665,87.5961,2.83161,13.0574,12.0198,119.424,136.844,2.24093,-49.2479 
25,44.765,0.09,25,35184.2,0.106669,66.9661,12.6779,120.384,-0.126646,-75.5777,7.35577e-11,-1.59854,3.74522,1.83148,-0.380917,-2.17333,131.655,1256.17,-58.2181,36405.4,27948.9,-2.42753,2.91622,0.173489,-1.20991,-3.00232,1.04887,1071.51,-65.0573,36220.8,0.0332546,1.11888,-0.00331965,32221.4,-0.00470222,0.1668,10.9897,10.6063,122.214,88.9276,2.89873,13.4137,12.2683,119.751,137.46,2.463,-48.5322 
26,44.855,0.09,26,32845.8,0.00989325,65.2954,12.2491,120.493,-0.0738112,-8.7608,500,-5.16627,-1.30735,-1.03626,-1.42768,-1.4468,90.3626,1804.59,-37.3424,33454.4,26057.5,-5.73526,-1.87634,-2.17423,-1.99667,-2.01579,0.842427,1677.85,-42.0366,33327.7,0.0553022,1.04585,-0.00232888,30339.6,-0.00455215,0.216368,10.8074,10.884,122.022,89.6271,2.8794,12.9368,11.8194,119.894,138.57,2.12808,-48.9432 
27,44.815,0.09,27,32920.2,-7.19433,56.8893,16.5718,120.52,5.20468,2232.14,1.32866e-10,-0.858198,2.38005,-4.3291,-2.15866,-4.06227,147.709,3822.42,-37.9469,31419.5,408881,-1.78828,1.44997,-6.18927,-3.08874,-4.99235,0.576329,3615.25,-45.6201,31212.3,0.118697,1.02258,-0.0026997,30457.9,-0.00414412,0.445197,10.9168,10.4409,121.339,87.8468,2.60525,13.0858,12.0331,119.716,137.317,1.62313,-49.4707 
28,44.795,0.09,28,31296,-0.203868,62.8367,12.1853,120.607,0.180734,19.7688,499.999,1.64545,0.78001,-0.21969,-5.03539,-1.17962,137.359,3268.74,-35.9863,30276.6,25041.8,0.780532,-0.0849029,-1.94952,-5.90031,-2.04453,0.788067,3076.08,-43.1218,30083.9,0.106261,1.02515,-0.00264744,28948.3,-0.00391691,0.401895,10.6238,9.96815,121.491,88.4803,2.6604,12.8096,11.6012,120.008,137.946,1.48295,-49.4658 
29,44.83,0.09,29,31722,-0.867296,63.3134,12.4366,120.416,1.18846,-581.274,83.8604,-3.19265,-4.17004,-3.93407,-3.92673,-0.147913,91.9723,3556.76,-17.2834,30297,48121.1,-3.77178,-4.74917,-5.09232,-4.50586,-0.727039,0.729795,3427.75,-22.0612,30168,0.1167,1.01139,-0.00134891,29372.3,-0.00376325,0.393223,11.0779,10.3938,121.464,87.7446,2.64232,12.8158,11.686,119.75,137.205,1.71387,-49.46 
30,44.81,0.09,30,30443.7,-0.858929,62.4352,12.1516,120.565,0.559442,319.744,86.3466,-3.1214,0.525537,3.21506,-4.3946,-2.91053,168.908,3756.86,-17.0787,28871.2,30520.9,-4.18496,-0.538029,1.08792,-5.45816,-3.97409,1.08326,3519.95,-25.8531,28634.3,0.125063,1.01302,-0.00166596,28145.4,-0.00382839,0.45584,10.4742,10.1138,121.67,88.4764,2.61887,12.6302,11.4265,119.901,137.733,1.76961,-49.2567 
31,44.775,0.09,31,31333.5,-0.891739,63.5562,12.2999,120.415,0.233543,801.171,498.675,-0.354676,-1.44741,-0.635697,-0.554705,-3.96219,108.497,1829.47,-38.0407,31603.2,31539,-1.03785,-2.13058,-2.00205,-1.23788,-4.64537,0.81888,1677.29,-43.6768,31451.1,0.0583909,1.04775,-0.00256474,28725.2,-0.00402806,0.244216,10.2365,10.302,121.926,88.1967,2.77052,12.7677,11.7084,119.822,137.305,2.10331,-49.108 
32,44.86,0.09,32,30951.1,-0.0241727,61.0471,12.2874,120.465,-0.0510384,-27.748,500,-3.82668,-1.67955,1.01693,-1.89652,-1.56797,111.989,1511.66,-49.3411,31603.2,24464.7,-4.53185,-2.38471,-0.393401,-2.60168,-2.27313,0.967714,1354.58,-55.1587,31446.1,0.0476996,1.07673,-0.00324166,28398.2,-0.00398547,0.194794,10.3138,10.3184,122.696,88.5542,2.74525,12.8473,11.7358,119.851,137.673,2.84517,-49.1193 
33,44.76,0.09,33,31470.2,-0.322126,62.8873,12.2293,119.939,0.349171,42.9379,499.995,-1.51815,-4.81346,-1.98316,-3.60582,-4.50669,181.775,1028.7,-46.8376,32652.5,25523.7,-2.66275,-5.95805,-4.27235,-4.75041,-5.65128,0.816597,773.746,-56.2805,32397.5,0.0270204,1.14586,-0.00321035,28635.6,-0.00421402,0.123841,10.7348,11.1283,122.598,89.6469,2.82841,12.8218,11.84,119.384,137.667,3.21368,-48.0204 
34,44.785,0.09,34,31755.1,-0.302296,63.5552,12.0017,120.393,0.526375,-305.237,2.32998,-3.03352,-0.576687,-6.3082,0.670242,-0.859607,120.271,2918.68,-34.4987,30912.8,30061,-3.79083,-1.334,-7.82283,-0.0870711,-1.61692,0.466079,2749.99,-40.7465,30744.1,0.0942102,1.02662,-0.0024474,29189.9,-0.00373464,0.350112,10.6435,9.99769,121.224,88.0992,2.72471,12.763,11.6104,119.768,137.522,1.45579,-49.4227 
35,44.835,0.09,35,30765.7,-0.109038,61.7135,11.9959,120.238,0.116545,-111.067,500,-4.7027,-1.99211,-0.872249,-4.6779,-4.63137,79.5892,3079.7,-35.3484,29560.3,24520.9,-5.20385,-2.49326,-1.87455,-5.17905,-5.13252,0.905722,2968.06,-39.4829,29448.7,0.104901,1.02383,-0.00247589,28293.9,-0.00358698,0.373795,10.7723,9.84936,121.422,87.4462,2.67924,12.5637,11.5022,119.603,136.758,1.81839,-49.3121 
36,44.8,0.09,36,32893.9,-0.167437,65.3842,12.1675,120.366,0.329309,-221.659,1.33345e-12,1.12162,1.23222,4.57437,-4.76668,-3.27866,102.127,3345.92,-37.0988,31624.9,28274.3,0.478553,0.58916,3.28824,-5.40974,-3.92173,1.66088,3202.68,-42.4041,31481.7,0.105779,1.02372,-0.00248739,30276.9,-0.00394128,0.417014,10.619,10.0213,121.48,88.1864,2.71034,12.8221,11.8974,119.659,138.046,1.82092,-49.8595 
37,44.82,0.09,37,32868.2,-0.0184266,64.7044,12.3461,120.704,0.066492,-133.795,500,-1.03756,-1.82213,-4.41185,-3.28155,-2.95556,142.12,3464.17,-27.0524,31761,26294.7,-1.93245,-2.71702,-6.20162,-4.17644,-3.85045,0.671489,3264.83,-34.4353,31561.7,0.107368,1.0188,-0.00201387,30407.9,-0.00403094,0.393422,10.8458,10.6078,121.719,89.116,2.5997,13.0772,12.163,120.046,139.007,1.67235,-49.8905 
38,44.825,0.09,38,35934.1,-0.0731758,69.0872,12.4221,120.321,0.19539,-680.578,48.6991,-0.874859,1.12629,-5.32063,-2.31054,-2.03397,134.779,3910.2,-25.5609,33950.7,32266.3,-1.72353,0.277621,-7.01796,-3.15921,-2.88263,0.516193,3721.16,-32.5624,33761.6,0.113602,1.01555,-0.00177983,32756.2,-0.00369871,0.44006,10.9348,10.4106,121.383,88.398,2.78561,13.1117,12.0915,119.632,138.055,1.75044,-49.6574 
39,44.805,0.09,39,31350.9,-0.0505341,63.1885,12.1791,120.535,-0.0976986,71.8923,499.944,-1.13803,-0.898499,-3.18051,-6.03554,-5.67102,76.7197,3513.34,-42.3708,30311.1,25280.9,-1.62111,-1.38158,-4.14668,-6.51862,-6.1541,0.790805,3405.74,-46.3563,30203.5,0.115917,1.0244,-0.00283528,29380.7,-0.0044611,0.434246,10.7008,10.1673,121.546,88.3526,2.65215,12.8652,11.6909,119.834,138.006,1.71182,-49.6533 
40,44.78,0.09,40,31731.7,-0.0314531,64.1193,12.099,120.453,0.0389938,-98.0703,500,-0.253406,4.04916,0.861428,0.116918,-4.28751,132.31,2236.16,-37.2933,31897.8,25378.7,-1.08653,3.21604,-0.804815,-0.716203,-5.12063,0.821633,2050.58,-44.1665,31712.3,0.0699304,1.03917,-0.00257215,29323.1,-0.0043142,0.310219,10.0873,9.57431,121.89,88.0142,2.83432,12.7908,11.5524,119.853,137.051,2.03701,-49.0367 
41,44.845,0.09,41,31590.5,-0.520849,64.2373,12.2203,120.078,0.497147,-132.905,499.943,-4.28789,-1.22739,-7.85311,0.346388,-1.69978,82.0235,2203.23,-54.15,31747.3,27705.2,-4.80437,-1.74387,-8.88607,-0.170092,-2.21626,0.501361,2088.19,-58.4109,31632.3,0.0712888,1.05147,-0.00341317,29292,-0.00437179,0.30305,10.3067,9.92627,121.295,88.1966,2.77783,12.7747,11.7465,119.493,137.778,1.80234,-49.5816 
